,Concept_ID,el,lbe
1303,sagen::V,λέω,учин
1304,sprechen::V,μιλώ,гъалгъа тӏун
1305,reden::V,μιλώ,гъалгъа тӏун
1306,reden::V,κουβεντιάζω,гъалгъа тӏун
1307,sich unterhalten::V,συνομιλώ,гъалгъа тӏун
1308,sich unterhalten::V,κουβεντιάζω,гъалгъа тӏун
1309,fragen::V,ρωτώ,цӏуххин
1310,bitten::V,ζητώ,тавакъю буллан
1311,bitten::V,παρακαλώ,тавакъю буллан
1312,erzählen::V,διηγούμαι,хавар бусан
1313,mitteilen::V,πληροφορώ,баян бан
1314,mitteilen::V,πληροφορώ,хавар бан
1315,nennen::V,ονομάζω,цӏа дизан
1316,rufen::V,φωνάζω,оьвтӏун
1317,prahlen::V,καυχιέμαι,цӏа дуллан
1318,übersetzen::V,μεταφράζω,таржума бан
1319,denken::V,σκέφτομαι,пикри буллан
1320,glauben::V,πιστεύω,вих хьун
1321,bemerken::V,παρατηρώ,хӏисав хъун
1322,erkennen::V,αναγνωρίζω,увчӏин
1323,begreifen::V,καταλαβαίνω,бувчӏин
1324,verstehen::V,ακούω,
1325,lernen::V,μαθαίνω,лахьлан
1326,lernen::V,μαθαίνω,лахьхьин
1327,wissen::V,ξέρω,кӏулну бикӏан
1328,wissen::V,ξέρω,хавар бикӏан
1329,sich erinnern an::V,θυμάμαι,дакӏнин бутан
1330,vergessen::V,ξεχνώ,хъама битан
1331,messen::V,μετρώ,дуцин дуллан
1332,messen::V,μετρώ,дуцин дан
1333,zählen::V,μετρώ,дуккин
1334,rechnen::V,λογαριάζω,хӏисав дан
1335,lesen::V,διαβάζω,ккалан
1336,malen::V,ζωγραφίζω,сурат дуллан
1337,zeichnen::V,σχεδιάζω,сурат дуллан
1338,schreiben::V,γράφω,чичин
1339,schreiben::V,γράφω,чичлан
1340,besitzen::V,κατέχω,дуну икӏан
1341,besitzen::V,κατέχω,дуну дикӏан
1342,besitzen::V,κατέχω,заллуну икӏан
1343,kaufen::V,αγοράζω,машан ласун
1344,verkaufen::V,πουλώ,баххан
1345,bezahlen::V,πληρώνω,арцу дулун
1346,bezahlen::V,πληρώνω,багьа булун
1347,zahlen::V,πληρώνω,арцу дулун
1348,zahlen::V,πληρώνω,багьа булун
1349,beherrschen::V,κυριαρχώ,дуну икӏан
1350,beherrschen::V,κυριαρχώ,заллуну икӏан
1351,ertragen::V,βαστώ,бухӏан
1352,ertragen::V,αντέχω,бухӏан
