,Concept_ID,is,vep
817,alles::PRN,allt,kaik
818,ich::PRN,ég,minä
819,du::PRN,þú,sinä
820,er::PRN,hann,hän
821,wir::PRN,við,mö
822,ihr::PRN,þið,tö
823,sie::PRN,þær,hö
824,sie::PRN,þeir,hö
825,was::FPRN,hvað,mi
826,wer::FPRN,hver,ken
827,wo::FADV,hvar,kus
828,wohin::FADV,hvert,kuna
829,wie::FADV,hvernig,kut
830,wie::FADV,hvernig,mit'
831,warum::FADV,hvers vegna,mikš
832,wieviel::FNUM,hve mikill,äjak
833,wieviel::FNUM,hve mikill,kuverz'
834,eins::NUM,einn,üks'
835,zwei::NUM,tveir,kaks'
836,drei::NUM,þrír,koume
837,vier::NUM,fjórir,nel'l'
838,fünf::NUM,fimm,viž
839,sechs::NUM,sex,kuz'
840,sieben::NUM,sjö,seičeme
841,acht::NUM,átta,kahesa
842,neun::NUM,níu,ühesa
843,zehn::NUM,tíu,kümne
844,elf::NUM,ellefu,üks'toštkümne
845,zwölf::NUM,tólf,kaks'toštkümne
846,zwanzig::NUM,tuttugu,kaks'kümne
847,dreißig::NUM,þrjátíu,koumekümne
848,vierzig::NUM,fjörutíu,nel'l'kümne
849,fünfzig::NUM,fimmtíu,vižkümne
850,sechzig::NUM,sextíu,kuz'kümne
851,siebzig::NUM,sjötíu,seičemekümne
852,achtzig::NUM,áttatíu,kahesakümne
853,neunzig::NUM,níutíu,ühesakümne
854,hundert::NUM,hundrað,sada
855,tausend::NUM,þúsund,tuha
856,und::CNJ,og,i
857,und::CNJ,og,da
858,oder::CNJ,eða,vai
859,stehen::V,standa,seišta
860,sitzen::V,sitja,ištta
861,liegen::V,liggja,venuda
862,hängen::V,hanga,ripta
863,werden::V,verða,lindä
864,werden::V,verða,tehtas
865,passieren::V,gerast,ozaitas
866,beginnen::V,byrja,augotadas
867,enden::V,enda,loptas
868,enden::V,lykta,loptas
869,wechseln::V,skipta,vajehtadas
870,aufgehen[Sonne]::V,koma upp,nousta
871,untergehen[Sonne]::V,ganga til viðar,lasktas
872,scheinen[Sonne]::V,skína,paštta
873,donnern::V,þruma,juraita
874,wehen::V,blása,dölta
875,wehen::V,blása,puhuda
876,strömen::V,streyma,valadas
877,fließen::V,fljóta,valuda
878,sich drehen::V,snúast,punotas
879,schwanken::V,riða,čibuda
880,schwanken::V,rugga,čibuda
881,schwingen::V,sveiflast,čibuda
882,fallen::V,falla,langeta
883,brennen::V,brenna,pallada
884,rauchen::V,reykja,savustada
885,regnen::V,rigna,vihmda
886,gefrieren::V,frjósa,jäduda
887,gefrieren::V,frjósa,kül'mdä
888,tauen::V,þiðna,sulada
889,schmelzen::V,bráðna,sulada
890,trocknen::V,þorna,kuida
891,trocknen::V,þorna,kuivehtuda
892,sieden::V,sjóða,kehuda
893,faulen::V,rotna,hapata
894,faulen::V,rotna,traudäs
895,verfaulen::V,rotna,hapata
896,reißen::V,rifna,rebita
897,versinken::V,sökkva,upota
898,vergehen::V,líða,mända
899,erscheinen::V,birtast,ozutadas
900,verschwinden::V,hverfa,hajeta
901,sinken::V,síga,väheta
902,sinken::V,síga,lasktas
903,abnehmen::V,lækka,peneta
904,abnehmen::V,minnka,peneta
905,zunehmen::V,aukast,ližaduda
906,steigen::V,stíga,nousta
907,wachsen::V,vaxa,kazda
908,glänzen::V,glóa,loštta
909,glänzen::V,glampa,loštta
910,funkeln::V,leiftra,hoštta
911,lärmen::V,hafa hátt,robaita
912,läuten::V,hringja,judaita
913,klingeln::V,hringja,kelotada
914,klirren::V,glamra,biraita
915,klirren::V,skrölta,biraita
916,brausen::V,ólga,bruncta
917,rauschen::V,suða,šobaita
918,klingen::V,hljóma,heläita
919,bellen::V,gelta,nutta
920,heulen::V,væla,ulaita
921,heulen::V,ýlfra,ulaita
922,blasen::V,blása,puhuda
923,pfeifen::V,blístra,pistta
924,pfeifen::V,blístra,vihelta
925,schreien::V,æpa,kirkta
926,schreien::V,æpa,kidastada
927,stöhnen::V,stynja,ohkta
928,stöhnen::V,stynja,voivotada
929,zittern::V,titra,säraita
930,zittern::V,skjálfa,säraita
931,leben::V,lifa,eläda
932,geboren werden::V,fæðast,sünduda
933,atmen::V,anda,henktä
934,atmen::V,draga andann,henktä
935,trinken::V,drekka,joda
936,essen::V,borða,söda
937,schlucken::V,kingja,lainata
938,müde werden::V,þreytast,väzuda
939,müde werden::V,þreytast,šuštuda
940,einschlafen::V,sofna,uinota
941,schlafen::V,sofa,magata
942,schlafen::V,sofa,nukkuda
943,aufwachen::V,vakna,heraštuda
944,aufstehen::V,fara á fætur,nousta
945,sich erholen::V,hvíla sig,lebaitas
946,krank werden::V,veikjast,läžegata
947,krank werden::V,verða veikur,läžegata
948,krank sein::V,vera veikur,läžuda
949,schmerzen::V,kenna til,kibištada
950,husten::V,hósta,rügda
951,genesen::V,batna,tervehtuda
952,genesen::V,frískast,tervehtuda
953,sterben::V,deyja,kolda
954,umkommen::V,farast,kolda
955,sich bewegen::V,bifast,likkuda
956,sich rühren::V,hreyfast,likahtada
957,sich rühren::V,hreyfast,kubahtada
958,sich erheben::V,standa upp,nousta
959,sich setzen::V,setjast,išttas
960,hinfallen::V,detta,langeta
961,laufen::V,labba,kävuda
962,schreiten::V,ganga,astta
963,schreiten::V,ganga,haškta
964,spazierengehen::V,ganga sér til skemmtunar,kävelta
965,eilen::V,fara hratt,kiruhtada
966,sich beeilen::V,flýta sér,kiruhtada
967,sausen::V,þjóta,fun'urta
968,rennen::V,hlaupa,joksta
969,springen::V,stökkva,hüptä
970,klettern::V,klifra,libuda
971,schaukeln::V,róla,čibuda
972,schaukeln::V,rugga,čibuda
973,kriechen::V,skríða,ličtas
974,schwimmen::V,synda,ujuda
975,tauchen::V,kafa,čukautas
976,rudern::V,róa,souta
977,fahren::V,aka,ajada
978,fahren::V,aka,ajelda
979,fahren::V,fara,ajada
980,fahren::V,fara,ajelda
981,fliegen::V,fljúga,leta
982,gehen::V,fara,mända
983,gehen::V,fara,kävuda
984,gehen::V,ganga,mända
985,gehen::V,ganga,kävuda
986,weggehen::V,fara burt,päzda
987,weggehen::V,fara burt,lähtta
988,weggehen::V,ganga burt,päzda
989,weggehen::V,ganga burt,lähtta
990,abfahren::V,aka burt,tönduda
991,anhalten::V,stöðva,seižutadas
992,hineingehen::V,ganga inn,mända südäimehe
993,eintreten::V,koma inn,tulda
994,eintreten::V,ganga inn,tulda
995,kommen::V,koma,tulda
996,ankommen::V,koma til,tulda
997,zurückkommen::V,koma til baka,pörtas
998,bleiben::V,haldast,jäda
999,bleiben::V,vera kyrr,jäda
1000,warten::V,bíða,varastada
1001,erwarten::V,búast við,varastada
1002,erwarten::V,eiga von á,varastada
1003,suchen::V,leita,ectä
1004,finden::V,finna,löuta
1005,versuchen::V,reyna,ladida
1006,versuchen::V,reyna,rohkaita
1007,vorbereiten::V,undirbúa,vaumita
1008,lieben::V,elska,armastada
1009,mögen::V,þykja gott,navedida
1010,mögen::V,falla í geð,navedida
1011,lachen::V,hlæja,nagrda
1012,rühren::V,snerta,likutada
1013,weinen::V,gráta,itkta
1014,schimpfen::V,skammast,laidas
1015,schimpfen::V,skammast,pačatada
1016,sich ärgern::V,sárna,rändüda
1017,sich ärgern::V,gremjast,rändüda
1018,sich fürchten::V,óttast,varaita
1019,fürchten::V,óttast,varaita
1020,fliehen::V,flýja,pageta
1021,flüchten::V,strjúka,pageta
1022,flüchten::V,strjúka,joksta
1023,sehen::V,sjá,nähta
1024,anschauen::V,horfa á,kacta
1025,ansehen::V,líta á,kacta
1026,hören::V,heyra,kulda
1027,zuhören::V,hlusta,kundeltas
1028,probieren::V,smakka,mujada
1029,riechen::V,þefa,rižada
1030,fühlen::V,finna til,mujada
1031,scheinen::V,virðast,näguda
1032,zu sehen sein::V,vera að sjá,näguda
1033,vernehmen::V,heyra,kulištada
1034,vernehmen::V,greina,kulištada
1035,frieren::V,frjósa,kül'mdä
1036,tun::V,gera,tehta
1037,können::V,geta,voida
1038,können::V,geta,mahtta
1039,wollen::V,ætla,himoita
1040,wollen::V,ætla,tahtoida
1041,wollen::V,vilja,himoita
1042,wollen::V,vilja,tahtoida
1043,anfangen::V,hefja,zavottä
1044,anfangen::V,hefja,augotada
1045,beenden::V,enda,loptä
1046,beenden::V,ljúka,loptä
1047,aufhören::V,lykta,loptas
1048,gelingen::V,heppnast,lähtta
1049,gelingen::V,heppnast,tehtas
1050,geraten::V,lukkast,tulda
1051,öffnen::V,opna,avaita
1052,schließen::V,loka,saubata
1053,stellen::V,láta,panda
1054,stellen::V,láta,seižutada
1055,stellen::V,setja,panda
1056,stellen::V,setja,seižutada
1057,setzen::V,láta,ištutada
1058,setzen::V,setja,ištutada
1059,legen::V,láta,panda
1060,legen::V,leggja,panda
1061,berühren::V,koma við,koskta
1062,berühren::V,koma við,käziduda
1063,verbinden::V,sameina,ühtenzoitta
1064,bedecken::V,hylja,katta
1065,bedecken::V,hylja,peitta
1066,aufhängen::V,hengja,riputada
1067,aufhängen::V,hengja upp,riputada
1068,anzünden::V,kveikja í,sütutada
1069,aufheben::V,taka upp,leta
1070,aufheben::V,lyfta upp,leta
1071,zurücklassen::V,skilja eftir,jätta
1072,verlieren::V,týna,kadotada
1073,verlieren::V,glata,kadotada
1074,fallen lassen::V,missa,kirbotada
1075,machen::V,búa til,säta
1076,machen::V,búa til,tehta
1077,herstellen::V,framleiða,tehta
1078,bauen::V,smíða,leta
1079,bauen::V,smíða,sauda
1080,bauen::V,byggja,leta
1081,bauen::V,byggja,sauda
1082,reparieren::V,gera við,koheta
1083,verbessern::V,bæta,paremboita
1084,ändern::V,breyta,vajehtada
1085,graben::V,grafa,kaida
1086,graben::V,grafa,čongoida
1087,beugen::V,beygja,koverta
1088,biegen::V,sveigja,painda
1089,drehen::V,snúa,punotada
1090,wenden::V,snúa,käta
1091,wenden::V,snúa,kärauta
1092,wenden::V,venda,käta
1093,wenden::V,venda,kärauta
1094,umdrehen::V,venda,käta
1095,umdrehen::V,snúa við,käta
1096,heben::V,hefja,leta
1097,hochheben::V,lyfta upp,libutada
1098,ergreifen::V,grípa,tabata
1099,halten::V,rúma,pidada
1100,halten::V,halda,pidada
1101,drücken::V,þjá,painda
1102,drücken::V,þrýsta,painda
1103,schieben::V,ýta,žigutada
1104,kratzen::V,klóra,künstä
1105,lecken::V,sleikja,nolda
1106,beißen::V,bíta,purda
1107,beißen::V,bíta,hambastada
1108,abreißen::V,rífa af,ratketa
1109,abreißen::V,rífa frá,ratketa
1110,abschneiden::V,skera af,čapata
1111,abschneiden::V,skera af,leikata
1112,abschneiden::V,klippa af,čapata
1113,abschneiden::V,klippa af,leikata
1114,binden::V,binda,sidoda
1115,stecken::V,stinga,čokaita
1116,brechen::V,brjóta,katkaita
1117,klopfen::V,berja,kolkotada
1118,klopfen::V,klappa,kolkotada
1119,hauen::V,berja,löda
1120,hauen::V,höggva,löda
1121,kleben::V,líma,klejata
1122,reiben::V,núa,hosta
1123,reiben::V,núa,törkita
1124,reiben::V,núa,jorotada
1125,streichen::V,smyrja,voita
1126,schleifen::V,slípa,hijoida
1127,schleifen::V,slípa,teravzoitta
1128,schneiden::V,skera,leikata
1129,schneiden::V,klippa,leikata
1130,rütteln::V,skaka,heilutada
1131,schütteln::V,hrista,pudištada
1132,schwenken::V,sveifla,maihutada
1133,schütten::V,hella,valada
1134,füllen::V,fylla,täutta
1135,einwickeln::V,vefja inn í,kärdä
1136,tragen::V,bera,kantta
1137,tragen::V,bera,kandišta
1138,schleppen::V,draga,vedätada
1139,ziehen::V,toga,vedada
1140,ziehen::V,draga,vedada
1141,aufbewahren::V,geyma,kaita
1142,werfen::V,kasta,čuta
1143,werfen::V,kasta,tactä
1144,fangen::V,grípa,püta
1145,packen::V,þrífa í,tabata
1146,verstecken::V,fela,peitta
1147,teilen::V,deila,jagada
1148,schicken::V,senda,oigeta
1149,bringen::V,færa,veda
1150,bringen::V,flytja,veda
1151,hinzufügen::V,bæta við,ližata
1152,bekommen::V,hljóta,sada
1153,bekommen::V,ná,sada
1154,erhalten::V,fá,sada
1155,nehmen::V,taka,otta
1156,wählen::V,velja,valita
1157,auswählen::V,velja úr,valita
1158,bewahren::V,gæta,kaita
1159,bewahren::V,vernda,kaita
1160,behindern::V,varna,telustada
1161,verderben::V,spilla,travida
1162,beschädigen::V,skemma,satatada
1163,zerbrechen::V,brjóta,mureta
1164,zerreißen::V,rífa,rebitada
1165,zerreißen::V,rífa sundur,rebitada
1166,zerstören::V,rífa niður,mureta
1167,verbrennen::V,brenna,poltta
1168,geben::V,gefa,antta
1169,reichen::V,rétta,antta
1170,schenken::V,gefa,lahjoita
1171,versprechen::V,lofa,toivotada
1172,versprechen::V,heita,toivotada
1173,wünschen::V,óska,toivotada
1174,loben::V,lofa,kitta
1175,loben::V,hrósa,kitta
1176,küssen::V,kyssa,tervehtada
1177,wiegen::V,rugga,likutada
1178,zudecken::V,þekja,katta
1179,zudecken::V,breiða yfir,katta
1180,wecken::V,vekja,noustatada
1181,zeigen::V,sýna,ozutada
1182,führen::V,leiða,astutada
1183,lehren::V,kenna,opeta
1184,unterrichten::V,fræða,opeta
1185,aufziehen::V,ala upp,kazvatada
1186,leiten::V,stjórna,ohjata
1187,antreiben::V,hvetja,rigehtoitta
1188,lassen::V,láta,käskta
1189,einladen::V,bjóða heim,kucta
1190,vereinigen::V,sameina,ühtenzoitta
1191,besuchen::V,heimsækja,rižada
1192,treffen::V,hitta,vastata
1193,sich versammeln::V,safnast saman,kägeta
1194,sich versammeln::V,safnast saman,sätas
1195,spielen::V,leika sér,väta
1196,singen::V,syngja,pajatada
1197,tanzen::V,dansa,kargaita
1198,sich trennen::V,skiljast,erigata
1199,verlassen::V,yfirgefa,jätta
1200,retten::V,bjarga,päzutada
1201,bewachen::V,gæta,varjoita
1202,bewachen::V,hafa vörð á,varjoita
1203,schützen::V,vernda,kaita
1204,verteidigen::V,verja,kaita
1205,sich schlagen::V,slást,torata
1206,sich schlagen::V,berjast,torata
1207,schießen::V,skjóta,ampta
1208,siegen::V,sigra,vägestada
1209,ärgern::V,ergja,verdutada
1210,ärgern::V,ergja,rändütada
1211,ärgern::V,skaprauna,verdutada
1212,ärgern::V,skaprauna,rändütada
1213,schlagen::V,slá,löda
1214,schlagen::V,slá,iškta
1215,schlagen::V,lemja,löda
1216,schlagen::V,lemja,iškta
1217,treten::V,sparka,peksta
1218,treten::V,sparka,topsta
1219,stechen::V,stinga,pystiä
1220,stoßen::V,hrinda,iškta
1221,stoßen::V,hrinda,pudištada
1222,stehlen::V,stela,vargastada
1223,stören::V,trufla,keskustada
1224,belästigen::V,ónáða,tartuteldas
1225,verbergen::V,leyna,katelda
1226,täuschen::V,gabba,manitada
1227,täuschen::V,blekkja,manitada
1228,betrügen::V,svíkja,manitada
1229,betrügen::V,blekkja,manitada
1230,töten::V,drepa,rikta
1231,töten::V,drepa,surmita
1232,wohnen::V,búa,eläda
1233,arbeiten::V,vinna,rata
1234,sammeln::V,safna,kogota
1235,pflücken::V,tína,poimda
1236,pflücken::V,reyta,poimda
1237,jagen::V,veiða,mecata
1238,fischen::V,fiska,kalatada
1239,fassen::V,veiða,tabata
1240,hüten::V,gæta,paimeta
1241,hüten::V,vakta,paimeta
1242,treiben::V,reka,ajada
1243,anbinden::V,binda við,küttestada
1244,anbinden::V,binda við,sidoda
1245,anbinden::V,binda fast,küttestada
1246,anbinden::V,binda fast,sidoda
1247,füttern::V,fóðra,sötta
1248,melken::V,mjólka,lüpsta
1249,hacken::V,höggva,sauda
1250,gießen::V,hella,valada
1251,reifen::V,þroskast,küpseta
1252,zubereiten::V,elda,vaumištada
1253,zubereiten::V,tilbúa,vaumištada
1254,kochen::V,sjóða,keitta
1255,backen::V,baka,paštta
1256,braten::V,steikja,žarda
1257,umrühren::V,hræra í,segoitada
1258,stricken::V,prjóna,kudoda
1259,nähen::V,sauma,ombelta
1260,färben::V,lita,mujutada
1261,reinigen::V,hreinsa,puhtastada
1262,waschen::V,þvo,pesta
1263,abwischen::V,þerra,pühktä
1264,spülen::V,skola,huhtoida
1265,spülen::V,þvo upp,huhtoida
1266,fegen::V,sópa,pühkta
1267,fegen::V,hreinsa,pühkta
1268,kehren::V,sópa,uhoita
1269,baden::V,baða sig,kül'ptäs
1270,sich waschen::V,þvo sér,pestas
1271,ausziehen::V,fara úr,riičta
1272,ausziehen::V,fara úr,rušta
1273,anziehen::V,fara í,panda päle
1274,anziehen::V,fara í,panda kädehe
1275,anziehen::V,fara í,panda jaugha
1276,sich anziehen::V,klæðast,sobdas
1277,kämmen::V,greiða,harjata
1278,schmücken::V,prýða,čomitada
1279,schmücken::V,skreyta,čomitada
1280,sagen::V,segja,sanuda
1281,sprechen::V,tala,pagišta
1282,reden::V,ræða,pagišta
1283,sich unterhalten::V,spjalla,lodaita
1284,sich unterhalten::V,ræðast við,lodaita
1285,fragen::V,spyrja,küzuda
1286,bitten::V,biðja,pakita
1287,erzählen::V,segja frá,sanuda
1288,erzählen::V,segja frá,starinoita
1289,mitteilen::V,tilkynna,tedotada
1290,nennen::V,nefna,nimitada
1291,rufen::V,kalla,kucta
1292,prahlen::V,gorta,kittäs
1293,übersetzen::V,þýða,käta
1294,denken::V,hugsa,meletada
1295,glauben::V,trúa,uskta
1296,bemerken::V,taka eftir,homaita
1297,erkennen::V,þekkja,tundištada
1298,begreifen::V,skilja,tabata
1299,verstehen::V,skilja,el'geta
1300,verstehen::V,skilja,toimetada
1301,lernen::V,læra,opetas
1302,wissen::V,vita,teta
1303,sich erinnern an::V,minnast,johtutada
1304,vergessen::V,gleyma,unohtada
1305,messen::V,mæla,märita
1306,zählen::V,telja,lugeda
1307,rechnen::V,reikna,lugeda
1308,lesen::V,lesa,lugeda
1309,malen::V,mála,pirta
1310,zeichnen::V,teikna,pirta
1311,schreiben::V,skrifa,kirjutada
1312,besitzen::V,hafa,omištada
1313,kaufen::V,kaupa,ostta
1314,verkaufen::V,selja,möda
1315,bezahlen::V,borga,maksta
1316,zahlen::V,borga,maksta
1317,beherrschen::V,hafa á valdi sínu,valdoita
1318,ertragen::V,þola,tirpta
