,Concept_ID,ce,kl
734,jetzt::ADV,хӏинца,maanna
735,jetzt::ADV,хӏинца,massakkut
736,heute::ADV,тахана,ullumi
737,morgen::ADV,кхана,aqagu
738,bald::ADV,кеста,erniinnaq
739,dann::ADV,тӏаккха,taava
740,gestern::ADV,селхана,ippassaq
741,einst::ADV,цкъа,ataatsimik
742,einst::ADV,цкъа,ilaanni
743,damals::ADV,хӏетахьь,taamani
744,damals::ADV,хӏетахьь,taamanikkut
745,damals::ADV,хӏетахьь,taassumuunakkut
746,danach::ADV,тӏаккха,taava
747,vorher::ADV,хьалхa,siornagut
748,zuerst::ADV,хьалха,
749,einmal::ADV,цкъа,ilaanni
750,einmal::ADV,цкъа,ataatsimik
751,manchmal::ADV,цкъаццкъа,qaqutigu
752,manchmal::ADV,цкъаццкъа,qaqutigut
753,oft::ADV,кест-кеста,akulikitsumik
754,immer::ADV,даим,tamatigut
755,niemals::ADV,цкъа а,
756,hier::ADV,кхузахь,maani
757,hierhin::ADV,кхуза,maani
758,von hier::ADV,кхузара,
759,dort::ADV,цигахь,
760,dorthin::ADV,цига,ikuuna
761,geradeaus::ADV,нийса дӏа,narlumut
762,vorwärts::ADV,хьалха,pilangavoc
763,rückwärts::ADV,юха,kingumut
764,rückwärts::ADV,юха,tunumut or tunummut
765,zurück::ADV,юха,kingumut
766,zurück::ADV,юха,tunumut or tunummut
767,unten::ADV,лахахь,kana
768,hinab::ADV,охьа,qiviu
769,oben::ADV,лакхахь,
770,hinauf::ADV,хьала,
771,überall::ADV,массанхьа,tamaginni
772,überall::ADV,массанхьа,tamani tamaani
773,nicht::ADV,ца,
774,ein wenig::ADV,кӏеззиг,
775,kaum::ADV,халла,qaqutigorsuaq
776,sehr::ADV,вуно,assut
777,noch::ADV,кхин,qeratavoq
778,nur::ADV,бен ...ца,
779,schon::ADV,хӏинцале,taava-una
780,wieder::ADV,юха а,kingumut
781,vergebens::ADV,эрна,angiluk
782,vor::PRP,хьалха,
783,hinter::PRP,тӏехьа,
784,unter::PRP,кIелахь,
785,durch::PRP,чекх,
786,neben::PRP,юххе,
787,zwischen::PRP,юккъехь,
788,wegen::PRP,дуьхьа,
789,dies::PRN,и,manna
790,dies::PRN,и,matuma
791,dies::PRN,иза,manna
792,dies::PRN,иза,matuma
793,das::PRN,и,ua
794,das::PRN,иза,ua
795,alles::PRN,дерриг,
796,ich::PRN,cо,uanga
797,du::PRN,хьо,illit
798,er::PRN,и,una
799,er::PRN,иза,una
800,wir::PRN,тхо,uagut
801,wir::PRN,вай,uagut
802,ihr::PRN,шу,ilissi
803,sie::PRN,уьш,uku
804,was::FPRN,хӏун,aat?
805,wer::FPRN,мила,kikkut
806,wo::FADV,мичaхь,sumi
807,wohin::FADV,мича,sumut
808,wie::FADV,муха,qanoq
809,warum::FADV,хӏунда,sooq
810,wieviel::FNUM,мел,qassit
811,wieviel::FNUM,мел,qanoq atsigisumik?
812,wieviel::FNUM,маса,qassit
813,wieviel::FNUM,маса,qanoq atsigisumik?
814,eins::NUM,цхьаъ,ataaseq
815,zwei::NUM,шиъ,marluk
816,drei::NUM,кхоъ,pingasut
817,vier::NUM,диъ,sisamat
818,vier::NUM,диъ,qajuusat
819,fünf::NUM,пхиъ,tallimat
820,sechs::NUM,ялх,arfineq
821,sechs::NUM,ялх,arfinillit
822,sieben::NUM,ворхӏ,arfineq-marluk
823,acht::NUM,бархӏ,arfineq pingasut
824,neun::NUM,исс,qulingiluat
825,neun::NUM,исс,arfineq sisamat
826,zehn::NUM,итт,qulit
827,elf::NUM,цхьайтта,aqqaneq
828,zwölf::NUM,шийтта,aqqaneq-marluk
829,zwanzig::NUM,ткъа,tyve
830,dreißig::NUM,ткъе итт,tredive
831,dreißig::NUM,ткъе итт,pingasunik qulillit
832,vierzig::NUM,шовзткъа,fyrre
833,fünfzig::NUM,шовзткъе итт,halvtreds
834,fünfzig::NUM,шовзткъе итт,tallimanik qulillit
835,sechzig::NUM,кхузткъа,tres
836,siebzig::NUM,кхузткъе итт,halvfjerds
837,achtzig::NUM,дезткъа,firs
838,neunzig::NUM,дезткъе итт,halvfems
839,hundert::NUM,бӏе,et hundrede
840,tausend::NUM,эзар,et tusinde
841,und::CNJ,a,aamma
842,oder::CNJ,я,imalluunnit
843,stehen::V,латта,sikingavoq
844,sitzen::V,хиъна ӏан,ingippoq
845,liegen::V,ӏилла,nalavoq
846,liegen::V,ӏилла,aqupivoq
847,hängen::V,кхаза,nivinngarpaa
848,werden::V,хила,pinngorpoq
849,passieren::V,хила,pivoq
850,beginnen::V,доло,aallarnerpaa
851,enden::V,дӏадерза,naggaserpaa
852,wechseln::V,хийца,immikkut ilivoq
853,aufgehen[Sonne]::V,кхета,
854,untergehen[Sonne]::V,чубуза,ilioqqaasoq
855,scheinen[Sonne]::V,серло яла,qinnorpoq
856,scheinen[Sonne]::V,серло яла,qinngorpoq
857,donnern::V,къекъа,kalleq
858,wehen::V,хьекха,timmivoq
859,strömen::V,эха,
860,fließen::V,охьаэха,
861,sich drehen::V,хьийза,ipippaa
862,schwanken::V,леста,aalavoq
863,schwingen::V,лесто,issakajaat or issakatsiaarut
864,fallen::V,охьакхета,quasivaa
865,brennen::V,дага,seerpoq
866,brennen::V,дага,uuppaa
867,rauchen::V,оза,pujoorpoq
868,regnen::V,догlа догlу,siallerpoq
869,gefrieren::V,гӏоро,qiulerpoq
870,tauen::V,даша,aappoq
871,schmelzen::V,лала,aappoq
872,schmelzen::V,лала,aatsippaa
873,trocknen::V,дакъо,panerserpaa
874,sieden::V,кхехка,qalappoq
875,faulen::V,дахкадала,
876,verfaulen::V,дахкадала,
877,reißen::V,хеда,qulli
878,reißen::V,хеда,alittorpaa
879,reißen::V,хеда,kimillanneq
880,versinken::V,хичудаха,kivivaa
881,versinken::V,хичудаха,apparpoq
882,vergehen::V,дlаэха,qaangerpaa
883,vergehen::V,дlаэха,sarsuppoq
884,erscheinen::V,схьадала,takutippoq
885,erscheinen::V,ӏоттадала,takutippoq
886,verschwinden::V,къайладала,
887,sinken::V,лахдала,kivivaa
888,sinken::V,лахдала,apparpoq
889,zunehmen::V,лакхадала,allisippaa
890,steigen::V,хьаладала,allisippaa
891,wachsen::V,кхиа,allivoq
892,glänzen::V,лепа,qinngorpoq
893,glänzen::V,лепа,qinnorpoq
894,funkeln::V,къега,uisorilavoq
895,lärmen::V,гӏовгӏаян,
896,läuten::V,детта,avilualaarpoq
897,klingeln::V,дека,aviluarpoq
898,klingeln::V,дека,aviluarpaluppoq
899,klirren::V,дека,
900,brausen::V,хьаьдда даха,ittuk
901,brausen::V,хьаьдда даха,ittuppoq
902,brausen::V,хьаьдда даха,ittuppaluppoq
903,rauschen::V,леста,
904,klingen::V,дека,
905,bellen::V,лета,qiluppoq
906,heulen::V,угӏа,maarpoq
907,heulen::V,угӏа,maalavoq
908,heulen::V,угӏа,miaggoorpoq
909,blasen::V,хӏуп баха,aporneq
910,pfeifen::V,шок етта,siggartartitsivoq
911,pfeifen::V,шок етта,siorsulavoq
912,schreien::V,мохь бетта,suaarpoq
913,stöhnen::V,узарш дан,nipiliorpoq
914,stöhnen::V,узарш дан,nipilliorpoq
915,zittern::V,дега,qarsulivik
916,leben::V,даха,inuuvoq
917,geboren werden::V,хила,inuuvoq
918,geboren werden::V,хила,inunngorpoq
919,atmen::V,садеӏа,anersaarpoq
920,trinken::V,мала,imerpoq
921,essen::V,кхалла,tamorpoq
922,schlucken::V,къурдбан,tuluarnaq
923,müde werden::V,кӏаддала,
924,einschlafen::V,наб кхета,sinippoq
925,schlafen::V,вижа,sinik
926,schlafen::V,наб ян,sinik
927,schlafen::V,дижина хила,sinik
928,aufwachen::V,самадала,iterpoq
929,aufwachen::V,самадала,eqqumavoq
930,aufstehen::V,гӏатта,makippoq
931,sich erholen::V,садаӏа,qasuerserpoq
932,krank werden::V,цомгуш хила,
933,krank sein::V,цомгуш хила,
934,schmerzen::V,лаза,anneraa
935,schmerzen::V,лаза,annernarpoq
936,schmerzen::V,ӏийжа,anneraa
937,schmerzen::V,ӏийжа,annernarpoq
938,husten::V,йовхарш етта,quersorpoq
939,genesen::V,тадала,ajunngissivoq
940,genesen::V,тадала,ilisimmarpoq
941,genesen::V,тадала,ilorrippoq
942,sterben::V,дала,toquvoq
943,umkommen::V,хӏаллакхила,
944,sich bewegen::V,лела,ingerlavoq
945,sich rühren::V,меттахъхьен,
946,sich erheben::V,хьалагlатта,
947,sich setzen::V,хаа,ingippoq
948,hinfallen::V,дожа,
949,hinfallen::V,охьакхета,
950,laufen::V,вада,arpappoq
951,laufen::V,хьада,arpappoq
952,schreiten::V,болар дан,ingerlavoq
953,schreiten::V,ког баккха,ingerlavoq
954,spazierengehen::V,доладала,utertakajaarpoq
955,spazierengehen::V,доладала,utertakattajaarpoq
956,eilen::V,сихдала,qaa qaa
957,eilen::V,сихдала,qiilasaarpoq
958,eilen::V,сихдала,ingerlasaarpaa
959,sich beeilen::V,сихдала,tuaviorpoq
960,rennen::V,дада,igivoq
961,springen::V,ирхкхийсадала,upernassaq
962,klettern::V,тӏедийла,pilaakkeerpoq
963,schaukeln::V,техко,aalavoq
964,kriechen::V,такха,
965,schwimmen::V,некадан,naluppoq
966,tauchen::V,чулелха,allorpoq
967,rudern::V,дига лело,ipuppaa
968,rudern::V,кема лело,ipuppaa
969,fahren::V,хахка,qimusserpoq
970,fliegen::V,тӏемадала,timmivoq
971,gehen::V,лeла,
972,weggehen::V,дӏадаха,piiarpoq
973,abfahren::V,дӏадаха,
974,anhalten::V,саца,unitsippaa
975,hineingehen::V,чудала,timaappaa
976,eintreten::V,чудала,allattorpaa
977,kommen::V,кхача,qaa-
978,kommen::V,кхача,pivaa
979,kommen::V,дӏакхача,qaa-
980,kommen::V,дӏакхача,pivaa
981,kommen::V,схьакхача,qaa-
982,kommen::V,схьакхача,pivaa
983,ankommen::V,кхача,tikippoq
984,ankommen::V,схьакхача,tikippoq
985,zurückkommen::V,юхада,angerlarpoq
986,bleiben::V,диса,uninngavoq
987,warten::V,хьежа,paavoq
988,warten::V,хьежа,utaqqivoq
989,warten::V,cобар дан,paavoq
990,warten::V,cобар дан,utaqqivoq
991,erwarten::V,хьоьжуш ӏан,
992,suchen::V,леха,nivivaa
993,finden::V,каро,nanivaa
994,versuchen::V,дан хьажа,uuppaa
995,versuchen::V,дан хьажа,ussersarpaa
996,vorbereiten::V,кечъян,piareersarpaa
997,lieben::V,деза,asavaa
998,mögen::V,безамхила,akaaraa
999,lachen::V,дела,
1000,rühren::V,хьедан,qeerlerpaa
1001,weinen::V,делха,qiavoq
1002,schimpfen::V,чехо,qatimaarpoq
1003,sich ärgern::V,оьгӏазъэха,ugguutigaa
1004,sich fürchten::V,кхера,eqqanaarpoq
1005,fürchten::V,кхера,ersigaa
1006,fliehen::V,дӏадада,qimaavoq
1007,flüchten::V,дӏадада,allikarfigaa
1008,sehen::V,ган,isigaa
1009,anschauen::V,хьажа,
1010,anschauen::V,хьежа,
1011,ansehen::V,хьовса,alaatsinaappaa
1012,hören::V,хаза,tusarpaa
1013,zuhören::V,ладогӏа,naalappoq
1014,probieren::V,хьажа,
1015,riechen::V,хьожа яха,tipippoq
1016,fühlen::V,хаадала,misigaa
1017,scheinen::V,мотта,takutippoq
1018,zu sehen sein::V,гуш хила,
1019,vernehmen::V,бартхатта,
1020,frieren::V,гӏоро,qiiavoq
1021,tun::V,дан,iliorpoq
1022,können::V,дадала,
1023,wollen::V,тӏергӏа,piumavaa
1024,anfangen::V,доло,pilerpoq
1025,beenden::V,довла,naggaserpaa
1026,aufhören::V,саца,naammatsippaa
1027,gelingen::V,кадала,
1028,geraten::V,хила,
1029,öffnen::V,дӏаделла,ammarpaa
1030,öffnen::V,схьаделла,ammarpaa
1031,schließen::V,къовла,matuaa
1032,schließen::V,дӏачӏагӏа,matuaa
1033,stellen::V,хlотто,ilivaa
1034,stellen::V,хlотто,iliorarpai
1035,stellen::V,хlотто,ilioqqarpai
1036,setzen::V,дийгӏа,iliorarpai
1037,setzen::V,дийгӏа,ilioqqarpai
1038,legen::V,охьадилла,ilivaa
1039,berühren::V,хьедан,attorpaa
1040,verbinden::V,вовшахтаса,taperserpaa
1041,bedecken::V,тилла,iikkerpaa
1042,bedecken::V,тилла,iikkersorpaa
1043,bedecken::V,тӏетаса,iikkerpaa
1044,bedecken::V,тӏетаса,iikkersorpaa
1045,aufhängen::V,хьалаолла,inivaa
1046,aufhängen::V,хьалаолла,iniorarpai
1047,anzünden::V,лато,saggaavoq
1048,aufheben::V,айа,allisippaa
1049,zurücklassen::V,дита,aallarpoq
1050,verlieren::V,дайа,annaavaa
1051,fallen lassen::V,охьадожо,nakkaavaa
1052,machen::V,дан,iliorpoq
1053,herstellen::V,дан,anillatsippaa
1054,bauen::V,гӏишлоян,marrarterpaa
1055,reparieren::V,тадан,iluarsaappaa
1056,verbessern::V,нисдан,naqqippaa
1057,ändern::V,хийца,
1058,graben::V,ахка,assappaa
1059,beugen::V,сатто,qappappoq
1060,biegen::V,сатто,qappappoq
1061,drehen::V,хьовзо,
1062,umdrehen::V,хьовзo,assakartippaa
1063,heben::V,айа,kivippaa
1064,heben::V,хьалаайа,kivippaa
1065,hochheben::V,хьалаайа,kissumiarpaa
1066,ergreifen::V,дӏалаца,isaappaa
1067,ergreifen::V,дӏалаца,isaguppaa
1068,halten::V,латто,minarpaa
1069,drücken::V,тӏетаӏо,naqittaat
1070,schieben::V,татта,
1071,kratzen::V,мӏараш тийса,qitsuppaa
1072,lecken::V,мотт хьекха,aluppaa
1073,beißen::V,катoха,kiivaa
1074,abreißen::V,схьадаккха,aqqarpaa
1075,abreißen::V,схьадаккха,isaterpaa
1076,abschneiden::V,кхада,kipivaa
1077,binden::V,дӏадехка,kakkersarpaa
1078,binden::V,вовшахтаса,kakkersarpaa
1079,stecken::V,чудахийта,kussunneq
1080,brechen::V,кагдан,nallorpaa
1081,klopfen::V,детта,pattappaa
1082,hauen::V,етта,aqivaa
1083,kleben::V,тӏелато,qaappoq
1084,reiben::V,хьекхо,tagiarpaa
1085,reiben::V,хьекхо,tangiarpaa
1086,streichen::V,тlехьакха,erlerpoq
1087,schleifen::V,ирдан,sequppaa
1088,schneiden::V,ларга,uullivoq
1089,rütteln::V,лесто,
1090,schütteln::V,лесто,aalavoq
1091,schwenken::V,лесто,issarpoq
1092,schütten::V,дотта,
1093,füllen::V,дуза,immerpaa
1094,einwickeln::V,хьарчо,immoqquserpaa
1095,tragen::V,дахьа,maqippaa
1096,tragen::V,дахьа,assartorpoq
1097,schleppen::V,ийзо,assartorpoq
1098,ziehen::V,озо,kalippaa
1099,ziehen::V,озо,kalissarpoq
1100,aufbewahren::V,ӏалашдан,toqqorpaa
1101,werfen::V,кхосса,kuivaa
1102,fangen::V,леца,anguaa
1103,packen::V,леца,
1104,verstecken::V,къайладаккха,anngigaa
1105,teilen::V,декъа,agguut
1106,teilen::V,декъа,agguusersorpaa
1107,schicken::V,дӏадахьийта,nassiuppaa
1108,bringen::V,дан,aggiuppaa
1109,bringen::V,дан,nassataraa
1110,hinzufügen::V,тӏетоха,
1111,bekommen::V,даккха,tiguaa
1112,erhalten::V,даккха,tiguaa
1113,nehmen::V,схьаэца,pivoq
1114,nehmen::V,схьаэца,tiguaa
1115,wählen::V,харжа,
1116,auswählen::V,харжа,
1117,bewahren::V,lалашдан,sukkunik simerserpaa
1118,behindern::V,новкъарло ян,
1119,verderben::V,талхо,asiutippaa
1120,verderben::V,талхо,piuneerunnerit
1121,beschädigen::V,дохо,
1122,zerbrechen::V,дохо,ukuvoq
1123,zerbrechen::V,кагдан,ukuvoq
1124,zerreißen::V,хадо,tisavaa
1125,zerreißen::V,хадо,alittorpaa
1126,zerstören::V,дохо,aserorpaa
1127,zerstören::V,кагдан,aserorpaa
1128,verbrennen::V,даго,seerpoq
1129,geben::V,яла,pivoq
1130,reichen::V,дӏадала,
1131,reichen::V,дӏакховдо,
1132,schenken::V,совгӏат дан,
1133,versprechen::V,ваӏда дан,neriorsorpaa
1134,wünschen::V,лаа,kissaat
1135,loben::V,хасто,nersorpaa
1136,loben::V,хасто,nersornaat
1137,küssen::V,оба яккха,kunippaa
1138,küssen::V,оба яккха,kunissorpaa
1139,wiegen::V,тахка,
1140,zudecken::V,тӏетаса,majorpaa
1141,wecken::V,самадаккха,itersarpaa
1142,zeigen::V,гайта,tikkuuppaa
1143,führen::V,дига,tasissiuppaa
1144,führen::V,дига,ilitsersorpaa
1145,führen::V,дига,tasissersuuppaa
1146,lehren::V,ӏамо,ilinniartippaa
1147,unterrichten::V,хьеха,ajoqerpaa
1148,unterrichten::V,хьеха,ajoqersorpaa
1149,unterrichten::V,хьеха,ilinniartitsivoq
1150,aufziehen::V,кхио,inororsarpaa
1151,leiten::V,урхалла дан,iluatsippaa
1152,antreiben::V,сихдан,ikusimmippaa
1153,lassen::V,-йта,
1154,einladen::V,кхайкха,qaaqquaa
1155,einladen::V,кхайкха,qaasarpaa
1156,vereinigen::V,цхьаьнатоха,taperserpaa
1157,besuchen::V,хьажахIотта,tikeraarpaa
1158,treffen::V,дуьхьалкхета,aporappaa
1159,sich versammeln::V,гулдан,majorpoq
1160,spielen::V,ловза,pinnguarpoq
1161,singen::V,лакха,erinarsorpoq
1162,tanzen::V,хелхадала,qitippoq
1163,sich trennen::V,къаста,immikkoortippaa
1164,verlassen::V,дита,
1165,retten::V,кӏелхьардаккха,annaappaa
1166,bewachen::V,ха дан,
1167,schützen::V,лардан,eriagaa
1168,schützen::V,лардан,pineqartaalivaa
1169,verteidigen::V,лардан,
1170,sich schlagen::V,етта,
1171,schießen::V,детта,aallaavaa
1172,schießen::V,детта,piseriuppaa
1173,siegen::V,тола,
1174,ärgern::V,оьгӏаздахийта,ninngassarpaa
1175,ärgern::V,оьгӏаздахийта,ninngassaarpaa
1176,schlagen::V,тоха,unatarpaa
1177,treten::V,мийра тоха,tukerpoq
1178,stechen::V,ӏотта,iguppaa
1179,stechen::V,ӏотта,qasilippoq
1180,stechen::V,къовзо,iguppaa
1181,stechen::V,къовзо,qasilippoq
1182,stoßen::V,татта,ikuserpaa
1183,stoßen::V,татта,ikusimmippaa
1184,stehlen::V,лачкъо,tillippaa
1185,stören::V,новкъарло ян,akornuserpaa
1186,belästigen::V,сагатдан,
1187,verbergen::V,къайладаккха,anngigaa
1188,täuschen::V,ӏexo,
1189,betrügen::V,ледан,peqquserluttuliorfigaa
1190,töten::V,ден,maappaa
1191,töten::V,ден,toquppaa
1192,wohnen::V,даха,najugaqarpoq
1193,arbeiten::V,къахьега,sulivoq
1194,sammeln::V,гулдан,katersorpai
1195,pflücken::V,даха,
1196,jagen::V,талла,piniarpoq
1197,fischen::V,чӏерий леца,aalisarpoq
1198,fassen::V,лаца,
1199,fassen::V,схьалаца,
1200,hüten::V,лардан,
1201,treiben::V,лахка,
1202,anbinden::V,дӏадехка,qilerut
1203,anbinden::V,дӏадехка,qilersorpaa
1204,anbinden::V,дӏадехка,ungerlatserpaa
1205,füttern::V,хӏума яла,nerlerpaa
1206,melken::V,оза,
1207,gießen::V,хи тоха,imerterpaa
1208,reifen::V,хьекъа,
1209,zubereiten::V,кечъян,
1210,zubereiten::V,кхача бан,
1211,kochen::V,кхача бан,igavoq
1212,backen::V,датта,
1213,braten::V,кхарза,siappaa
1214,umrühren::V,кего,qeerlerpaa
1215,nähen::V,тега,
1216,färben::V,басардан,misuppaa
1217,reinigen::V,цӏандан,sanniarpaa
1218,waschen::V,йила,asappaa
1219,waschen::V,йитта,asappaa
1220,waschen::V,дӏадайа,asappaa
1221,abwischen::V,дӏадайа,saligarpaa
1222,abwischen::V,дӏадайа,saligartorpaa
1223,spülen::V,хи кхарза,
1224,fegen::V,нуй хьакха,sanngiarpaa
1225,kehren::V,нуй хьакха,
1226,baden::V,лийча,uffarpoq
1227,sich waschen::V,юьхь йила,uffarpoq
1228,ausziehen::V,духар дӏадаккха,annoraajarpaa
1229,sich anziehen::V,духа,atisalersorpoq
1230,kämmen::V,ехк хьакха,
1231,schmücken::V,хаздан,
1232,sagen::V,ала,oqarpoq
1233,sprechen::V,баха,oqaluttarpoq
1234,sprechen::V,мотт бийца,oqaluttarpoq
1235,reden::V,къамел дан,oqaluppoq
1236,sich unterhalten::V,къамел дан,
1237,fragen::V,хатта,aperaa
1238,bitten::V,деха,aperaa
1239,bitten::V,деха,qinnuigaa
1240,erzählen::V,дийца,oqaluttuaraa
1241,mitteilen::V,хаам бан,oqalualaarpoq
1242,nennen::V,цӏе яккха,
1243,rufen::V,кхайкха,qaaqquaa
1244,prahlen::V,куралла ян,oqqartuvoq
1245,prahlen::V,куралла ян,oqallortuvoq
1246,prahlen::V,дозалла дан,oqqartuvoq
1247,prahlen::V,дозалла дан,oqallortuvoq
1248,übersetzen::V,гоч дан,ikaarpoq
1249,übersetzen::V,гоч дан,nutserpaa
1250,denken::V,ойла ян,isumaqarpoq
1251,glauben::V,теша,upperaa
1252,glauben::V,теша,isumaqarpoq
1253,bemerken::V,ган,
1254,erkennen::V,довза,ilisaraa
1255,begreifen::V,кхета,
1256,verstehen::V,кхета,paasivaa
1257,lernen::V,деша,ilinniarpoq
1258,wissen::V,хаа,nalunngilaa
1259,sich erinnern an::V,дагадан,eqqaavaa
1260,vergessen::V,дицдала,puiorpaa
1261,messen::V,дуста,ussersarpaa
1262,zählen::V,дагардан,kisitsivoq
1263,rechnen::V,лара,kisitsivoq
1264,lesen::V,еша,atuarpoq
1265,malen::V,сурт дилла,qalipappaa
1266,zeichnen::V,сурт дилла,
1267,schreiben::V,яздан,allappoq
1268,besitzen::V,доладан,
1269,kaufen::V,эца,pisiaraa
1270,verkaufen::V,дохка,akigaa
1271,bezahlen::V,мах бала,akilerpaa
1272,zahlen::V,мах бала,
1273,beherrschen::V,собаре хила,inappaa
1274,ertragen::V,лан,ernertaaraa
1275,ertragen::V,сатоха,ernertaaraa
1276,ertragen::V,садетта,ernertaaraa
1277,Schlinge::N,,orseq
1278,Schlinge::N,,norloq
1279,Art::N,,ileqquuseq
1280,Entfernung::N,,asi
1281,Griff::N,,ipi
1282,Figur::N,,kisitsit
1283,abnehmen::V,,ikillipput
1284,sausen::V,,uiguut
1285,wenden::V,,assappaa
1286,wenden::V,,assakarpoq
1287,anziehen::V,,ativaa
1288,anziehen::V,,atitippaa
