,Concept_ID,mdf,ku
797,was::FPRN,мезе,çi
798,wer::FPRN,кие,ki
799,wo::FADV,коса,li ku dere
800,wohin::FADV,ков,li ku dere
801,wohin::FADV,коза,li ku dere
802,wie::FADV,ко́да,çawa
803,warum::FADV,мес,çima
804,wieviel::FNUM,мзя́ра,çend
805,eins::NUM,фкя,yek
806,zwei::NUM,кафта,didu
807,drei::NUM,колма,sisê
808,vier::NUM,ниле,çar
809,fünf::NUM,вете,penç
810,sechs::NUM,кота,şeş
811,sieben::NUM,сисем,heft
812,acht::NUM,кафкса,heşt
813,neun::NUM,ве́йхкса,neh
814,zehn::NUM,кемонь,deh
815,elf::NUM,кефкие,yazdeh
816,zwölf::NUM,кемгафтува,diwazdeh
817,zwanzig::NUM,комсь,bîst
818,dreißig::NUM,колмогемонь,sih
819,vierzig::NUM,нильге́монь,çil
820,fünfzig::NUM,ве́дьгемонь,pençi
821,sechzig::NUM,ко́дгемонь,şêst
822,siebzig::NUM,сизьге́монь,heftê
823,achtzig::NUM,ка́фксогемонь,heştê
824,neunzig::NUM,ве́йхксогемонь,nod
825,hundert::NUM,сяда,sêd
826,tausend::NUM,тёжянь,hezar
827,und::CNJ,и,û
828,und::CNJ,дъ,û
829,oder::CNJ,или,an
830,oder::CNJ,или,yan
831,oder::CNJ,али,an
832,oder::CNJ,али,yan
833,stehen::V,а́щемс стя́да,sekinîn
834,sitzen::V,ащемс озада,rûniştin
835,liegen::V,ма́дозь а́щемс,paldan
836,hängen::V,нюрьгомс,darve kirin
837,werden::V,арамс,bûn
838,werden::V,тиевомс,bûn
839,passieren::V,лисэмс,hatin holê
840,passieren::V,лисэмс,hatin serê kesî
841,passieren::V,эвондамс,hatin holê
842,passieren::V,эвондамс,hatin serê kesî
843,beginnen::V,ушедомс,li dest pêkirin
844,enden::V,лоткамс,xalas bû
845,wechseln::V,по́лафнемс,guherandin
846,wechseln::V,по́лафнемс,dêgiş kirin
847,aufgehen[Sonne]::V,стямс,hilatin
848,aufgehen[Sonne]::V,лисемс,hilatin
849,untergehen[Sonne]::V,валгомс,çun ava
850,scheinen[Sonne]::V,ва́лдоптомс,şewk de
851,donnern::V,торамс,gire-gir
852,wehen::V,уфа́мс,ba le de
853,strömen::V,шудемс,xwe girtin
854,fließen::V,шудемс,herikîn
855,sich drehen::V,шаромс,xwe zivirandin
856,schwanken::V,якамс,hejandin
857,schwingen::V,люксемс,libakirin
858,schwingen::V,нюрьсемс,libakirin
859,fallen::V,прамс,ketin
860,fallen::V,прашендомс,ketin
861,brennen::V,паломс,şewitîn
862,rauchen::V,качадомс,kişandin
863,regnen::V,пиземс,bahran tê
864,gefrieren::V,эйндамс,qefilandin
865,gefrieren::V,кельмомс,qefilandin
866,tauen::V,соламс,helandin
867,schmelzen::V,соламс,helandin
868,trocknen::V,коськомс,zuwabûn
869,sieden::V,лакамс,kelîn
870,faulen::V,наксадомс,xerabûn
871,verfaulen::V,наксадомс,xerabûn
872,reißen::V,сязевомс,jêkirin
873,versinken::V,ваямс,xerq bûn
874,vergehen::V,ётамс,derbas bûn
875,erscheinen::V,эвондамс,peyda bûn
876,verschwinden::V,юма́мс,wendabûn
877,sinken::V,валгомс,noq bûn
878,abnehmen::V,киремс,kêm bûn
879,zunehmen::V,ламокстомс,qelew bûn
880,zunehmen::V,рашнемс,qelew bûn
881,steigen::V,кеподемс,hildan
882,wachsen::V,касомс,mezin bûn
883,glänzen::V,цинзелдомс,biriqîn
884,glänzen::V,цифордомс,biriqîn
885,funkeln::V,ци́фтордомс,çikisîn
886,lärmen::V,жалнамс,guşîn
887,läuten::V,гайфтемс,lê de
888,klingeln::V,гайфтемс,sîl dan
889,klingeln::V,гайфтемс,ringerin
890,klirren::V,ка́нзеркшнемс,zingzing hat
891,brausen::V,жоледемс,guşîn
892,rauschen::V,вжнамс,guşîn
893,rauschen::V,гамнамс,guşîn
894,klingen::V,кайгомс,deng pe ketin
895,bellen::V,ува́мс,kewtîn
896,heulen::V,сувомс,ûrîn
897,heulen::V,урнамс,ûrîn
898,blasen::V,уфа́мс,puf kirin
899,pfeifen::V,вяшкомс,fîkandin
900,schreien::V,пешкодомс,qîrîn
901,stöhnen::V,куфцемс,nalîn
902,zittern::V,таромс,hejîn
903,leben::V,эрямс,jihîn
904,geboren werden::V,шачемс,hatin dinyê
905,geboren werden::V,шачемс,bûn
906,atmen::V,ажнамс,hilmijîn
907,trinken::V,симомс,vexwarin
908,essen::V,ярхцамс,xwarin
909,schlucken::V,нилемс,daqulbandin
910,müde werden::V,сиземс,betilîln
911,müde werden::V,сиземс,qerimîn
912,einschlafen::V,матодовомс,razan
913,schlafen::V,удомс,razan
914,schlafen::V,удомс,razandin
915,aufwachen::V,съргоземс,şiyarbûn
916,aufstehen::V,стямс,rabûn
917,sich erholen::V,ваймосемс,baş bûn
918,krank werden::V,сярядькстомс,nexweş kêt
919,krank sein::V,сярядемс,nexweş bû
920,schmerzen::V,сярядемс,êşandin
921,husten::V,козомс,kuxin
922,genesen::V,пъ́чкамс,baş bûn
923,sterben::V,куломс,mirin
924,umkommen::V,юма́мс,mirin
925,sich bewegen::V,шаштомс,leqîn
926,sich rühren::V,сърхка́мс,leqîn
927,sich erheben::V,стямс,rabûn
928,sich setzen::V,озамс,runiştin
929,hinfallen::V,прамс,kêtin
930,hinfallen::V,сяворемс,kêtin
931,laufen::V,якамс,meşîn
932,schreiten::V,молемс,meşkirin
933,schreiten::V,аськолямс,meşkirin
934,spazierengehen::V,якамс,gerandin
935,eilen::V,эряскодомс,lezandin
936,sich beeilen::V,эряскодомс,zûkirin
937,sausen::V,лиемс,fîzîn
938,rennen::V,арнемс,baz dan
939,springen::V,комотнемс,hilpekîn
940,klettern::V,ку́цемс,hilperikîn
941,schaukeln::V,нюрямс,lorandin
942,kriechen::V,шаштомс комада,xuşandin
943,schwimmen::V,уемс,avjenîn
944,tauchen::V,юпиемс,qutxuyardin
945,tauchen::V,юпиемс,noqîn
946,tauchen::V,чёпафнемс,qutxuyardin
947,tauchen::V,чёпафнемс,noqîn
948,rudern::V,па́немс ве́неж,qaîq ajotin
949,fahren::V,ардомс,ajotin
950,fliegen::V,лиемс,firîn
951,gehen::V,молемс,çûn
952,weggehen::V,тумс,çûn
953,abfahren::V,тумс,çûyin
954,anhalten::V,лоткамс,rawestîn
955,hineingehen::V,сува́мс,ketin hundir
956,eintreten::V,сува́мс,têketin
957,kommen::V,самс,hatin
958,ankommen::V,самс,gihan
959,ankommen::V,самс,gihîştin
960,ankommen::V,пачкодемс,gihan
961,ankommen::V,пачкодемс,gihîştin
962,zurückkommen::V,мърдамс,vegerandin
963,bleiben::V,иля́домс,sekinîn
964,warten::V,учемс,payîn
965,erwarten::V,учемс,payîn
966,suchen::V,вешемс,lêgerîn
967,finden::V,мумс,peyda kirin
968,versuchen::V,варчсемс,çeribandin
969,vorbereiten::V,анокламс,amade kirin
970,lieben::V,кельгомс,hez kirin
971,mögen::V,кельгомс,dil kirin
972,lachen::V,рахамс,kenîn
973,lachen::V,рахсемс,kenîn
974,rühren::V,токамс седи,hêjan
975,weinen::V,авардемс,girîn
976,schimpfen::V,сюцемс,pevçûn
977,sich ärgern::V,кяжиямс,enirîn
978,sich fürchten::V,пелемс,tirsîn
979,fürchten::V,пелемс,tirsin
980,fliehen::V,ворьгодемс,bazdan
981,flüchten::V,ша́домс,revîn
982,flüchten::V,во́рьгодемс,revîn
983,sehen::V,няемс,dîtin
984,anschauen::V,ваномс,sêr kirin
985,ansehen::V,ваномс,hesibandin
986,hören::V,марямс,guhdar jirin
987,zuhören::V,ку́лхдоньомс,guhdarî kirin
988,probieren::V,варжамс,tehm kirin
989,riechen::V,никса́мс,bihn kirin
990,fühlen::V,марямс,hîs kirin
991,scheinen::V,ня́евомс,xoyer kir
992,zu sehen sein::V,ня́евомс,diyar bûn
993,vernehmen::V,марямс,bihîstin
994,frieren::V,паломс,qerişîn
995,frieren::V,кельмомс,qerişîn
996,tun::V,тиемс,kirin
997,können::V,маштомс,karin
998,wollen::V,-не-,xwestîn
999,anfangen::V,ушедомс,dest pêkirin
1000,beenden::V,аде́ламс,xelas kirin
1001,aufhören::V,лоткамс,xelas kirin
1002,gelingen::V,удалакшнемс,çe bûn
1003,geraten::V,лисемс,qewîmîn
1004,öffnen::V,панжемс,vekirin
1005,schließen::V,сёлгомс,girtin
1006,stellen::V,путомс,danîn
1007,setzen::V,озафнемс,rûniştin
1008,setzen::V,озавтнемс,rûniştin
1009,legen::V,путомс,danîn
1010,legen::V,путомс,razandin
1011,berühren::V,токамс,lêketin
1012,verbinden::V,сотомс,anîn pê
1013,bedecken::V,комачамс,sergirtin
1014,bedecken::V,вельхтямс,sergirtin
1015,aufhängen::V,повфтамс,aliqandin
1016,anzünden::V,крьвя́стемс,pêxistin
1017,aufheben::V,кеподемс,hildan
1018,aufheben::V,касфтомс,hildan
1019,zurücklassen::V,ка́домс,hiştin
1020,zurücklassen::V,ка́домс,vehiştin
1021,verlieren::V,юма́фтомс,wendakirin
1022,fallen lassen::V,прафтомс,xistin bixe
1023,fallen lassen::V,прафтомс,xistin
1024,machen::V,тиемс,kirin
1025,machen::V,тиемс,çêkirin
1026,herstellen::V,анокламс,çê kirin
1027,herstellen::V,анокламс,peyda kirin
1028,bauen::V,путомс,lêkirin
1029,reparieren::V,петемс,veherînerîn
1030,verbessern::V,цебярьгофтомс,sererastkirin
1031,ändern::V,полафтомс,degiş kirin
1032,graben::V,шу́вомс,kolandin
1033,graben::V,та́ргамс,kolandin
1034,beugen::V,мяндемс,tewîn
1035,beugen::V,мяндемс,xwar kirin
1036,biegen::V,комафтомс,tewandin
1037,biegen::V,комафтомс,xwarkirin
1038,drehen::V,шо́вамс,fitilandin
1039,drehen::V,ша́рфнемс,fitilandin
1040,wenden::V,ша́рфтомс,zivîrin
1041,umdrehen::V,шарфтомс,vegerandin
1042,heben::V,ке́подемс,hildan
1043,hochheben::V,ке́подемс,hildan
1044,hochheben::V,ка́сфтомс,hildan
1045,ergreifen::V,фатямс,dest avêtin
1046,halten::V,кирдемс,hîştin
1047,halten::V,кирдемс,sekinîn
1048,drücken::V,люпшта́мс,pêl kirin
1049,schieben::V,шашфтомс,damdan
1050,kratzen::V,а́нгорямс,xurandin
1051,kratzen::V,киськоря́мс,xurandin
1052,lecken::V,нолсемс,alastin
1053,beißen::V,сускомс,gez kirin
1054,abreißen::V,сяземс,hilşandin
1055,abschneiden::V,керомс,jêkirin
1056,binden::V,сотомс,girêdan
1057,stecken::V,сялгомс,têxistin
1058,brechen::V,си́ннемс,şikandin
1059,brechen::V,ка́лафтомс,şikandin
1060,klopfen::V,чакамс,kutandin
1061,klopfen::V,чакиемс,kutandin
1062,hauen::V,шавомс,li dan
1063,hauen::V,пиксомс,li dan
1064,kleben::V,пе́тфнемс,zeliqîn
1065,kleben::V,пе́тфнемс,şirêz kirin
1066,reiben::V,шо́вамс,firikandin
1067,streichen::V,вадемс,bax dan
1068,schleifen::V,шо́вамс,çarkirin
1069,schneiden::V,керомс,jêkirin
1070,rütteln::V,та́рфтомс,hejandin
1071,schütteln::V,шука́демс,daweşîn
1072,schwenken::V,яфодемс,têwdan
1073,schütten::V,каямс,rijandin
1074,schütten::V,нюрьхтя́мс,rijandin
1075,füllen::V,пяшкодемс,dagirtin
1076,einwickeln::V,тапардамс,pêçandin
1077,tragen::V,кандомс,kişandin
1078,tragen::V,кандомс,rajtin
1079,schleppen::V,ускомс,kişandin
1080,ziehen::V,ускомс,kişandin
1081,aufbewahren::V,ванфтомс,hilandin
1082,werfen::V,ёрямс,avêtin
1083,fangen::V,кунда́мс,sem kirin
1084,fangen::V,кунда́мс,girtin
1085,packen::V,фатямс,pê girtin
1086,verstecken::V,кяшемс,hîlanin
1087,teilen::V,явомс,parvekirin
1088,schicken::V,кучемс,şandin
1089,bringen::V,кандомс,anîn
1090,bringen::V,кандомс,birin
1091,bringen::V,пачфтемс,anîn
1092,bringen::V,пачфтемс,birin
1093,hinzufügen::V,пу́томс та́га,dan ser
1094,hinzufügen::V,пу́томс та́га,li tiştekî zêde kirin
1095,hinzufügen::V,ма́ксомс та́га,dan ser
1096,hinzufügen::V,ма́ксомс та́га,li tiştekî zêde kirin
1097,bekommen::V,сявомс,standin
1098,erhalten::V,сявомс,standin
1099,nehmen::V,сявомс,girtin
1100,wählen::V,ко́чкамс,ray dan
1101,auswählen::V,кочкамс,bijartin
1102,bewahren::V,ванфтомс,rê li ber girtin
1103,bewahren::V,ванфтомс,lê xwedî derketin
1104,behindern::V,шорямс,bara wi
1105,verderben::V,коламс,heram bûn
1106,verderben::V,гастямс,heram bûn
1107,beschädigen::V,тиендемс зиян,xerab kirin
1108,zerbrechen::V,тапамс,şikênandin
1109,zerbrechen::V,тапамс,perçe kirin
1110,zerreißen::V,сяземс,qelişandin
1111,zerstören::V,ка́лафтомс,hilşandin
1112,verbrennen::V,пълхта́мс,şewitandin
1113,geben::V,ма́ксомс,dan
1114,geben::V,ма́ксомс,dayin
1115,reichen::V,максомс,besbûn
1116,reichen::V,максомс,têrkirin
1117,schenken::V,каземс,diyarî kirin
1118,versprechen::V,ма́ксомс вал,soz dan
1119,wünschen::V,арьсемс,dil kirin
1120,loben::V,шна́мс,pesinandin
1121,küssen::V,палсемс,maçkirin
1122,wiegen::V,нюря́фтомс,lorandin
1123,wiegen::V,нюря́фтомс,wezinandin
1124,zudecken::V,вельхтямс,nixumandin
1125,wecken::V,стя́фтомс,bixwe hesandin
1126,wecken::V,съ́ргозьфтемс,bixwe hesandin
1127,zeigen::V,няфтемс,şanîdan
1128,führen::V,вятемс,raber kirin
1129,lehren::V,тонафтомс,hîn kirin
1130,unterrichten::V,тонафтомс,ders dan
1131,aufziehen::V,касфтомс,mesinkirin
1132,leiten::V,вятемс,rêberî kirin
1133,antreiben::V,вятемс,bezandin
1134,lassen::V,кошардомс,berdan
1135,lassen::V,кошардомс,hiştin
1136,einladen::V,тердемс,dawet kirin
1137,einladen::V,серьгядемс,dawet kirin
1138,vereinigen::V,пуроптомс,bi yek kirin
1139,vereinigen::V,кочкамс марса,bi yek kirin
1140,besuchen::V,варжамс,mêvan bûn
1141,treffen::V,васьфтомс,rast hatin
1142,sich versammeln::V,кочкавомс,li hev çivîn
1143,spielen::V,налхксемс,listin
1144,singen::V,морамс,stran
1145,tanzen::V,кштимс,reqisîn
1146,sich trennen::V,явомс,hew berdan
1147,verlassen::V,кадондомс,tanê hişt
1148,verlassen::V,кадондомс,bêkes
1149,retten::V,идемс,rihakirin
1150,retten::V,араламс,rihakirin
1151,bewachen::V,ваномс,raçavkirin
1152,schützen::V,а́раламс,hemet kirin
1153,verteidigen::V,а́раламс,paraztin
1154,sich schlagen::V,тюремс,li hev bezîn
1155,schießen::V,ляцемс,agir kirin
1156,siegen::V,сяськомс,biser ketin
1157,ärgern::V,кяжияфтомс,xeyirandin
1158,schlagen::V,токамс,lêdan
1159,schlagen::V,токамс,lêxistin
1160,treten::V,тапамс,têlekirin
1161,stechen::V,пупамс,têrekirin
1162,stechen::V,сялгомс,têrekirin
1163,stoßen::V,тостядемс,lêketin
1164,stehlen::V,саламс,dizîn
1165,stehlen::V,саламс,dizî birin
1166,stören::V,шорсемс,aciz kirin
1167,belästigen::V,токсамс,li tela yeki ketin
1168,belästigen::V,аф кадомс ваймама,li tela yeki ketin
1169,verbergen::V,кяшемс,veşartin
1170,verbergen::V,кяшемс,kemîndanîn
1171,täuschen::V,васькафтомс,xapandin
1172,täuschen::V,васькафтомс,lê zexeli kirin
1173,täuschen::V,кяльготнемс,xapandin
1174,täuschen::V,кяльготнемс,lê zexeli kirin
1175,betrügen::V,васькафнемс,xapandin
1176,töten::V,шавомс,kûştin
1177,töten::V,аде́ламс,kûştin
1178,wohnen::V,эрямс,rûniştin
1179,arbeiten::V,покодемс,kar kirin
1180,arbeiten::V,покодемс,şêxulin
1181,sammeln::V,кочкамс,komkirin
1182,sammeln::V,пу́роптомс,komkirin
1183,pflücken::V,фатнемс,çinîn
1184,pflücken::V,нотфнемс,çinîn
1185,jagen::V,кунда́мс,nêçîr kirin
1186,fischen::V,калонь кунда́мс,masî girtin
1187,fassen::V,кунда́мс,pê girtin
1188,fassen::V,кунда́мс,sêm kirin
1189,hüten::V,ваномс,hei jê man
1190,treiben::V,панемс,bêherandin
1191,anbinden::V,сотомс,tewilandin
1192,füttern::V,трямс,xwarine dan lê
1193,füttern::V,а́ндомс,xwarine dan lê
1194,melken::V,потямс,dotin
1195,hacken::V,лазондомс,kolandin
1196,gießen::V,валомс,av dan
1197,reifen::V,кенеремс,kemilîn
1198,zubereiten::V,анокламс,çe kirin
1199,kochen::V,пидемс,xwarin çe kirin
1200,kochen::V,пидемс,kelandin
1201,backen::V,пидемс,pijandin
1202,braten::V,пуштомс,qelandin
1203,braten::V,пуштомс,sor kirin
1204,umrühren::V,шорямс,têvdan
1205,stricken::V,кодамс,hûnan
1206,nähen::V,стамс,kêl kirin
1207,färben::V,а́рхтомс,boyax kirin
1208,reinigen::V,ва́ткамс,paqijkirin
1209,reinigen::V,а́роптомс,paqijkirin
1210,waschen::V,муськомс,şuştin
1211,abwischen::V,нардамс,pakîj kirin
1212,spülen::V,оргалдомс,şuştin
1213,fegen::V,тяемс,maliştin
1214,kehren::V,тяемс,maliştin
1215,baden::V,э́шелямс,serîşûştin
1216,sich waschen::V,штамс,serîşûştin
1217,ausziehen::V,кайсефтемс,jê kirin
1218,anziehen::V,ща́фтомс,pê kirin
1219,sich anziehen::V,щамс,xwe kirin
1220,kämmen::V,се́ендемс,şeh kirin
1221,schmücken::V,на́ряжамс,xemilandin
1222,schmücken::V,ма́зоптомс,xemilandin
1223,sagen::V,азомс,gotin
1224,sagen::V,азомс,peyivîn
1225,sagen::V,мярьгомс,gotin
1226,sagen::V,мярьгомс,peyivîn
1227,sprechen::V,корхтамс,peyivîn
1228,reden::V,корхнемс,axaftin
1229,sich unterhalten::V,корхнемс,hev biştaxilin
1230,fragen::V,ки́зефтемс,pirsîn
1231,fragen::V,ки́зефтемс,pirs kirin
1232,bitten::V,а́намс,tika kirin
1233,bitten::V,ве́шемс,tika kirin
1234,erzählen::V,а́зондомс,behs kirin
1235,mitteilen::V,азомс,vegotin
1236,nennen::V,лемдемс,bi nav kirin
1237,nennen::V,путомс лем,bi nav kirin
1238,rufen::V,серьгядемс,bakirin
1239,prahlen::V,шна́фтомс пря́,pesnê xwe dan
1240,übersetzen::V,ётафтомс,qulibandin
1241,übersetzen::V,ётафтомс,derbas kirin
1242,denken::V,арьсемс,fikirîn
1243,glauben::V,кемамс,bawer bûn
1244,bemerken::V,ня́емс,bala xwe dan
1245,bemerken::V,ня́емс,çac lê ketin
1246,erkennen::V,содамс,pêhesîn
1247,begreifen::V,сатомс,fêmkirin
1248,verstehen::V,шарьхкодемс,fêmkirin
1249,lernen::V,тонафнемс,halmandin
1250,lernen::V,тонафнемс,fêrbun
1251,wissen::V,со́дамс,zanîn
1252,sich erinnern an::V,лятфтамс,bir bûn
1253,vergessen::V,юкстамс,ji bir kirin
1254,messen::V,ункснемс,pê kanîn
1255,zählen::V,лу́вомс,hejmardin
1256,zählen::V,а́рьсемс,hejmardin
1257,rechnen::V,лувомс,hesibandin
1258,lesen::V,лувомс,xwendin
1259,lesen::V,морафтомс,xwendin
1260,malen::V,рисова́ндамс,rengandin
1261,malen::V,рисова́ндамс,boyax kirin
1262,zeichnen::V,рисова́ндамс,işaret kirin
1263,schreiben::V,сёрмадомс,nivîsandin
1264,besitzen::V,улемс азоркс,hebûn
1265,kaufen::V,рамамс,kirîn
1266,verkaufen::V,мимс,firotin
1267,bezahlen::V,пандомс,pere dan
1268,zahlen::V,па́ндомс,pere dan
1269,zahlen::V,па́ндомс,dayin
1270,beherrschen::V,азорондамс,zebt kirin
1271,beherrschen::V,азорондамс,hukim kirin
1272,ertragen::V,кирдемс,bihêzkirin
1273,Netz::N,,tor
