,Concept_ID,lv,da
1611,er::PRN,сійӧ,han
1612,er::PRN,viņš,han
1613,wir::PRN,ми,vi
1614,wir::PRN,mēs,vi
1615,ihr::PRN,тi,I
1616,ihr::PRN,jūs,I
1617,sie::PRN,найö,de
1618,sie::PRN,viņi,de
1619,sie::PRN,viņas,de
1620,was::FPRN,мый,hvad
1621,was::FPRN,kas,hvad
1622,wer::FPRN,код,hvem
1623,wer::FPRN,kas,hvem
1624,wo::FADV,кыті,hvor
1625,wo::FADV,kur,hvor
1626,wohin::FADV,кытчӧ,hvorhen
1627,wohin::FADV,kurp,hvorhen
1628,wohin::FADV,uz kurieni,hvorhen
1629,wie::FADV,кыдзи,hvordan
1630,wie::FADV,kā,hvordan
1631,warum::FADV,мыйла,hvorfor
1632,warum::FADV,kāpēc,hvorfor
1633,wieviel::FNUM,кымын,hvor meget
1634,wieviel::FNUM,cik,hvor meget
1635,eins::NUM,ӧтик,én
1636,eins::NUM,viens,én
1637,zwei::NUM,кык,to
1638,zwei::NUM,divi,to
1639,drei::NUM,куим,tre
1640,drei::NUM,trīs,tre
1641,vier::NUM,нель,fire
1642,vier::NUM,četri,fire
1643,fünf::NUM,вит,fem
1644,fünf::NUM,pieci,fem
1645,sechs::NUM,квайт,seks
1646,sechs::NUM,seši,seks
1647,sieben::NUM,сизим,syv
1648,sieben::NUM,septiņi,syv
1649,acht::NUM,кӧкъямыс,otte
1650,acht::NUM,astoņi,otte
1651,neun::NUM,ӧкмыс,ni
1652,neun::NUM,deviņi,ni
1653,zehn::NUM,дас,ti
1654,zehn::NUM,desmit,ti
1655,elf::NUM,дас ӧтик,elleve
1656,elf::NUM,vienpadsmit,elleve
1657,zwölf::NUM,дас кык,tolv
1658,zwölf::NUM,divpadsmit,tolv
1659,zwanzig::NUM,кызь,tyve
1660,zwanzig::NUM,divdesmit,tyve
1661,dreißig::NUM,комын,tredive
1662,dreißig::NUM,trīsdesmit,tredive
1663,vierzig::NUM,нелямын,fyrre
1664,vierzig::NUM,нелямын,fyrretyve
1665,vierzig::NUM,četrdesmit,fyrre
1666,vierzig::NUM,četrdesmit,fyrretyve
1667,fünfzig::NUM,ветымын,halvtreds
1668,fünfzig::NUM,piecdesmit,halvtreds
1669,sechzig::NUM,квайтымын,tres
1670,sechzig::NUM,sešdesmit,tres
1671,siebzig::NUM,сизимдас,halvfjerds
1672,siebzig::NUM,septiņdesmit,halvfjerds
1673,achtzig::NUM,кӧкъямысдас,firs
1674,achtzig::NUM,astoņdesmit,firs
1675,neunzig::NUM,ӧкмысдас,halvfems
1676,neunzig::NUM,deviņdesmit,halvfems
1677,hundert::NUM,сё,hundrede
1678,hundert::NUM,simt,hundrede
1679,tausend::NUM,сюрс,tusind
1680,tausend::NUM,tūkstoš,tusind
1681,und::CNJ,и,og
1682,und::CNJ,un,og
1683,oder::CNJ,либӧ,eller
1684,oder::CNJ,jeb,eller
1685,stehen::V,сулавны,stå
1686,stehen::V,stāvēt,stå
1687,sitzen::V,пукавны,sidde
1688,sitzen::V,sēdēt,sidde
1689,liegen::V,куйлыны,ligge
1690,liegen::V,gulēt,ligge
1691,hängen::V,ӧшавны,hænge
1692,hängen::V,karāties,hænge
1693,werden::V,лоны,blive
1694,werden::V,tapt,blive
1695,passieren::V,лоны,ske
1696,passieren::V,лоны,hænde
1697,passieren::V,notikt,ske
1698,passieren::V,notikt,hænde
1699,beginnen::V,кутчысьны,begynde
1700,beginnen::V,кутны,begynde
1701,beginnen::V,sākties,begynde
1702,enden::V,помасьны,ende
1703,enden::V,beigties,ende
1704,wechseln::V,вежсьыны,veksle
1705,wechseln::V,mainīties,veksle
1706,aufgehen[Sonne]::V,петны,gå op
1707,aufgehen[Sonne]::V,петны,stå op
1708,aufgehen[Sonne]::V,lēkt,gå op
1709,aufgehen[Sonne]::V,lēkt,stå op
1710,aufgehen[Sonne]::V,uzlēkt,gå op
1711,aufgehen[Sonne]::V,uzlēkt,stå op
1712,untergehen[Sonne]::V,пуксьыны,gå ned
1713,untergehen[Sonne]::V,noiet,gå ned
1714,untergehen[Sonne]::V,rietēt,gå ned
1715,scheinen[Sonne]::V,югъявны,skinne
1716,scheinen[Sonne]::V,югвидзны,skinne
1717,scheinen[Sonne]::V,spīdēt,skinne
1718,donnern::V,гымавны,tordne
1719,donnern::V,dārdēt,tordne
1720,wehen::V,пӧльтны,blæse
1721,wehen::V,pūst,blæse
1722,strömen::V,киссьыны,strømme
1723,strömen::V,līt,strømme
1724,strömen::V,plūst,strømme
1725,fließen::V,визувтны,flyde
1726,fließen::V,tecēt,flyde
1727,sich drehen::V,бергавны,dreje sig
1728,sich drehen::V,grozīties,dreje sig
1729,schwanken::V,легны,vakle
1730,schwanken::V,лайкъявны,vakle
1731,schwanken::V,līgoties,vakle
1732,schwanken::V,grīļoties,vakle
1733,schwingen::V,лайкъявны,svinge
1734,schwingen::V,люллявны,svinge
1735,schwingen::V,vēzēties,svinge
1736,fallen::V,усьны,falde
1737,fallen::V,krist,falde
1738,brennen::V,сотчыны,brænde
1739,brennen::V,degt,brænde
1740,rauchen::V,тшынӧдны,ryge
1741,rauchen::V,dūmot,ryge
1742,regnen::V,зэрны,regne
1743,regnen::V,līt,regne
1744,gefrieren::V,кынмыны,fryse
1745,gefrieren::V,sasalt,fryse
1746,tauen::V,сывны,tø
1747,tauen::V,kust,tø
1748,schmelzen::V,сывны,smelte
1749,schmelzen::V,kust,smelte
1750,schmelzen::V,nokust,smelte
1751,trocknen::V,косьмыны,tørre
1752,trocknen::V,žūt,tørre
1753,trocknen::V,kaltēties,tørre
1754,sieden::V,пуны,koge
1755,sieden::V,virt,koge
1756,sieden::V,vārīties,koge
1757,faulen::V,сісьмыны,rådne
1758,faulen::V,pūt,rådne
1759,faulen::V,trudēt,rådne
1760,verfaulen::V,сісьмыны,rådne
1761,verfaulen::V,sapūt,rådne
1762,verfaulen::V,satrūdēt,rådne
1763,reißen::V,орны,briste
1764,reißen::V,plīst,briste
1765,reißen::V,satrūkt,briste
1766,versinken::V,вӧйны,synke
1767,versinken::V,вӧйны,synke ned
1768,versinken::V,grimt,synke
1769,versinken::V,grimt,synke ned
1770,versinken::V,nogrimt,synke
1771,versinken::V,nogrimt,synke ned
1772,vergehen::V,кольны,forløbe
1773,vergehen::V,ордйыны,forløbe
1774,vergehen::V,paiet,forløbe
1775,erscheinen::V,петкӧдчыны,vise sig
1776,erscheinen::V,parādīties,vise sig
1777,verschwinden::V,бырны,forsvinde
1778,verschwinden::V,nozust,forsvinde
1779,sinken::V,вӧйны,synke
1780,sinken::V,kristies,synke
1781,abnehmen::V,чинны,aftage
1782,abnehmen::V,noplakt,aftage
1783,abnehmen::V,mazināties,aftage
1784,zunehmen::V,содны,tiltage
1785,zunehmen::V,ыдждыны,tiltage
1786,zunehmen::V,pieaugt,tiltage
1787,zunehmen::V,pieņemties,tiltage
1788,steigen::V,лыбны,stige
1789,steigen::V,kāpt,stige
1790,wachsen::V,быдмыны,gro
1791,wachsen::V,быдмыны,vokse
1792,wachsen::V,augt,gro
1793,wachsen::V,augt,vokse
1794,glänzen::V,югъявны,glinse
1795,glänzen::V,дзирдавны,glinse
1796,glänzen::V,zaigot,glinse
1797,glänzen::V,laistīties,glinse
1798,funkeln::V,югъявны,tindre
1799,funkeln::V,дзирдавны,tindre
1800,funkeln::V,mirdzēt,tindre
1801,funkeln::V,dzirkstēt,tindre
1802,lärmen::V,жувгыны,larme
1803,lärmen::V,ыугыны,larme
1804,lärmen::V,шумитны,larme
1805,lärmen::V,ālēties,larme
1806,lärmen::V,trokšņot,larme
1807,läuten::V,жургыны,ringe
1808,läuten::V,zvanīt,ringe
1809,klingeln::V,звӧнитны,ringe
1810,klingeln::V,zvanīt,ringe
1811,klirren::V,гольскöдчыны,klirre
1812,klirren::V,tinkšķēt,klirre
1813,klirren::V,džinkstēt,klirre
1814,brausen::V,буавны,bruse
1815,brausen::V,krākt,bruse
1816,brausen::V,brāzmot,bruse
1817,rauschen::V,кышакывны,suse
1818,rauschen::V,šalkt,suse
1819,klingen::V,шыавны,lyde
1820,klingen::V,шыавны,klinge
1821,klingen::V,юргыны,lyde
1822,klingen::V,юргыны,klinge
1823,klingen::V,skanēt,lyde
1824,klingen::V,skanēt,klinge
1825,klingen::V,izklausīties,lyde
1826,klingen::V,izklausīties,klinge
1827,bellen::V,увтны,gø
1828,bellen::V,riet,gø
1829,heulen::V,омлявны,hyle
1830,heulen::V,вурзавны,hyle
1831,heulen::V,kaukt,hyle
1832,heulen::V,gaudot,hyle
1833,blasen::V,пӧльтны,blæse
1834,blasen::V,pūst,blæse
1835,pfeifen::V,шутьлявны,fløjte
1836,pfeifen::V,svilpt,fløjte
1837,pfeifen::V,svilpot,fløjte
1838,schreien::V,горзыны,skrige
1839,schreien::V,brēkt,skrige
1840,schreien::V,kliegt,skrige
1841,stöhnen::V,ымзыны,stønne
1842,stöhnen::V,vaidēt,stønne
1843,zittern::V,тіравны,dirre
1844,zittern::V,тіравны,skælve
1845,zittern::V,drebēt,dirre
1846,zittern::V,drebēt,skælve
1847,leben::V,овны,leve
1848,leben::V,dzīvot,leve
1849,geboren werden::V,чужны,fødes
1850,geboren werden::V,dzimt,fødes
1851,atmen::V,кашкыны,ånde
1852,atmen::V,пошиктыны,ånde
1853,atmen::V,elpot,ånde
1854,trinken::V,юны,drikke
1855,trinken::V,dzert,drikke
1856,essen::V,сёйны,spise
1857,essen::V,ēst,spise
1858,schlucken::V,ньылавны,synke
1859,schlucken::V,rīt,synke
1860,müde werden::V,мудзны,blive træt
1861,müde werden::V,nokust,blive træt
1862,einschlafen::V,ланьтны,falde i søvn
1863,einschlafen::V,унмовсьны,falde i søvn
1864,einschlafen::V,iemigt,falde i søvn
1865,einschlafen::V,aizmigt,falde i søvn
1866,schlafen::V,узьны,sove
1867,schlafen::V,gulēt,sove
1868,aufwachen::V,садьмыны,vågne
1869,aufwachen::V,mosties,vågne
1870,aufstehen::V,чеччыны,stå op
1871,aufstehen::V,celties,stå op
1872,sich erholen::V,шойччыны,komme sig
1873,sich erholen::V,atžirgt,komme sig
1874,sich erholen::V,atpūsties,komme sig
1875,krank werden::V,висьмыны,blive syg
1876,krank werden::V,sasirgt,blive syg
1877,krank sein::V,висьны,være syg
1878,krank sein::V,slimot,være syg
1879,schmerzen::V,висьны,smerte
1880,schmerzen::V,sāpēt,smerte
1881,schmerzen::V,smelgt,smerte
1882,husten::V,кызны,hoste
1883,husten::V,klepot,hoste
1884,genesen::V,бурдны,komme sig
1885,genesen::V,veseļoties,komme sig
1886,sterben::V,кувны,dø
1887,sterben::V,mirt,dø
1888,sterben::V,nomirt,dø
1889,umkommen::V,кувны,omkomme
1890,umkommen::V,apsprāgt,omkomme
1891,umkommen::V,aiziet bojā,omkomme
1892,sich bewegen::V,вӧрзьыны,bevæge sig
1893,sich bewegen::V,virzīties,bevæge sig
1894,sich rühren::V,вӧрны,røre på sig
1895,sich rühren::V,вӧрӧдчыны,røre på sig
1896,sich rühren::V,sagrozīties,røre på sig
1897,sich erheben::V,сувтны,rejse sig
1898,sich erheben::V,piecelties,rejse sig
1899,sich setzen::V,пуксьыны,sætte sig
1900,sich setzen::V,sēsties,sætte sig
1901,hinfallen::V,усьны,
1902,hinfallen::V,sabirt,
1903,hinfallen::V,pakrist,
1904,laufen::V,мyнны,løbe
1905,laufen::V,iet,løbe
1906,laufen::V,skraidīt,løbe
1907,schreiten::V,восьлавны,skride
1908,schreiten::V,soļot,skride
1909,spazierengehen::V,гуляйтны,gå en tur
1910,spazierengehen::V,staigāt,gå en tur
1911,spazierengehen::V,pastaigāties,gå en tur
1912,eilen::V,тэрмасьны,ile
1913,eilen::V,traukt,ile
1914,sich beeilen::V,тэрмасьны,skynde sig
1915,sich beeilen::V,steigties,skynde sig
1916,sich beeilen::V,pasteigties,skynde sig
1917,sausen::V,тӧвзьыны,suse
1918,sausen::V,drāzt,suse
1919,sausen::V,brāzties,suse
1920,rennen::V,котӧртны,løbe
1921,rennen::V,котӧртны,rende
1922,rennen::V,skriet,løbe
1923,rennen::V,skriet,rende
1924,springen::V,чеччавны,hoppe
1925,springen::V,чеччавны,springe
1926,springen::V,lēkt,hoppe
1927,springen::V,lēkt,springe
1928,klettern::V,кышасьны,klatre
1929,klettern::V,кавшасьны,klatre
1930,klettern::V,kāpt,klatre
1931,klettern::V,rāpties,klatre
1932,schaukeln::V,гычасьны,gynge
1933,schaukeln::V,šūpoties,gynge
1934,schaukeln::V,zvalstīties,gynge
1935,kriechen::V,кыссьыны,krybe
1936,kriechen::V,līst,krybe
1937,kriechen::V,rāpot,krybe
1938,schwimmen::V,уявны,svømme
1939,schwimmen::V,peldēt,svømme
1940,tauchen::V,сунавны,dykke
1941,tauchen::V,gremdēties,dykke
1942,rudern::V,пелысасьны,ro
1943,rudern::V,airēt,ro
1944,rudern::V,irties,ro
1945,fahren::V,мунны,køre
1946,fahren::V,braukt,køre
1947,fliegen::V,лэбны,flyve
1948,fliegen::V,lidot,flyve
1949,fliegen::V,laisties,flyve
1950,gehen::V,мyнны,gå
1951,gehen::V,iet,gå
1952,weggehen::V,мунавны,gå bort
1953,weggehen::V,aiziet,gå bort
1954,abfahren::V,мӧдӧдчыны,køre bort
1955,abfahren::V,atiet,køre bort
1956,abfahren::V,aizbraukt,køre bort
1957,anhalten::V,джӧмдыны,standse
1958,anhalten::V,apstāties,standse
1959,hineingehen::V,пырны,gå ind
1960,hineingehen::V,ieiet,gå ind
1961,eintreten::V,пырны,træde ind
1962,eintreten::V,ienākt,træde ind
1963,kommen::V,воны,komme
1964,kommen::V,локны,komme
1965,kommen::V,nākt,komme
1966,ankommen::V,воны,ankomme
1967,ankommen::V,локны,ankomme
1968,ankommen::V,nonākt,ankomme
1969,ankommen::V,ierasties,ankomme
1970,zurückkommen::V,косны,komme tilbage
1971,zurückkommen::V,бергӧдчыны,komme tilbage
1972,zurückkommen::V,atgriezties,komme tilbage
1973,bleiben::V,кольны,blive
1974,bleiben::V,кольны,forblive
1975,bleiben::V,palikt,blive
1976,bleiben::V,palikt,forblive
1977,warten::V,виччысьны,vente
1978,warten::V,gaidīt,vente
1979,erwarten::V,виччысьны,vente
1980,erwarten::V,виччысьны,afvente
1981,erwarten::V,sagaidīt,vente
1982,erwarten::V,sagaidīt,afvente
1983,suchen::V,корсьны,søge
1984,suchen::V,meklēt,søge
1985,finden::V,казявны,finde
1986,finden::V,rast,finde
1987,finden::V,atrast,finde
1988,versuchen::V,заводитчывны,forsøge
1989,versuchen::V,mēģināt,forsøge
1990,vorbereiten::V,дасьтыны,forberede
1991,vorbereiten::V,gatavot,forberede
1992,vorbereiten::V,sagatavot,forberede
1993,lieben::V,радейтны,elske
1994,lieben::V,mīlēt,elske
1995,mögen::V,радейтны,holde af
1996,mögen::V,радейтны,kunne lide
1997,mögen::V,gribēties,holde af
1998,mögen::V,gribēties,kunne lide
1999,lachen::V,серавны,le
2000,lachen::V,серавлыны,le
2001,lachen::V,smiet,le
2002,lachen::V,smieties,le
2003,rühren::V,нормӧдны,røre
2004,rühren::V,aizgrābt,røre
2005,weinen::V,бӧрдны,græde
2006,weinen::V,raudāt,græde
2007,schimpfen::V,видчыны,skænde
2008,schimpfen::V,rāties,skænde
2009,schimpfen::V,lamāties,skænde
2010,sich ärgern::V,скӧравны,ærgre sig
2011,sich ärgern::V,īgt,ærgre sig
2012,sich ärgern::V,pukoties,ærgre sig
2013,sich ärgern::V,dusmoties,ærgre sig
2014,sich fürchten::V,повны,være bange
2015,sich fürchten::V,bīties,være bange
2016,sich fürchten::V,baidīties,være bange
2017,fürchten::V,повны,være bange for
2018,fürchten::V,baidīties no,være bange for
2019,fliehen::V,пышйыны,flygte
2020,fliehen::V,bēgt,flygte
2021,flüchten::V,пышйыны,flygte
2022,flüchten::V,aizbēgt,flygte
2023,sehen::V,аддзыны,se
2024,sehen::V,redzēt,se
2025,anschauen::V,видзӧдны,se på
2026,anschauen::V,видзӧдны,betragte
2027,anschauen::V,paraudzīties,se på
2028,anschauen::V,paraudzīties,betragte
2029,ansehen::V,видзӧдны,anse
2030,ansehen::V,aplūkot,anse
2031,hören::V,кывны,høre
2032,hören::V,dzirdēt,høre
2033,zuhören::V,кывзыны,høre til
2034,zuhören::V,klausīties,høre til
2035,probieren::V,видлыны,smage
2036,probieren::V,видлыны,smage på
2037,probieren::V,nogaršot,smage
2038,probieren::V,nogaršot,smage på
2039,riechen::V,чушкыны,lugte
2040,riechen::V,ost,lugte
2041,riechen::V,ostīt,lugte
2042,fühlen::V,вежӧртны,føle
2043,fühlen::V,гӧгӧрвоны,føle
2044,fühlen::V,just,føle
2045,fühlen::V,izjust,føle
2046,scheinen::V,кажитчыны,synes
2047,scheinen::V,šķist,synes
2048,scheinen::V,likties,synes
2049,zu sehen sein::V,тыдавны,synes
2050,zu sehen sein::V,parādīties,synes
2051,vernehmen::V,кывны,erfare
2052,vernehmen::V,saklausīt,erfare
2053,frieren::V,кынмыны,fryse
2054,frieren::V,salt,fryse
2055,tun::V,керны,gøre
2056,tun::V,darīt,gøre
2057,können::V,кужны,kunne
2058,können::V,prast,kunne
2059,wollen::V,кӧсйыны,ville
2060,wollen::V,gribēt,ville
2061,anfangen::V,заводитны,begynde
2062,anfangen::V,пондыны,begynde
2063,anfangen::V,sākt,begynde
2064,anfangen::V,iesākt,begynde
2065,beenden::V,помавны,afslutte
2066,beenden::V,beigt,afslutte
2067,beenden::V,pabeigt,afslutte
2068,aufhören::V,дугӧдны,ophøre
2069,aufhören::V,дугӧдны,holde op
2070,aufhören::V,pārtraukt,ophøre
2071,aufhören::V,pārtraukt,holde op
2072,gelingen::V,артмыны,lykkes
2073,gelingen::V,izdoties,lykkes
2074,geraten::V,сюрны,blive
2075,geraten::V,веськавны,blive
2076,geraten::V,veikties,blive
2077,öffnen::V,восьтыны,åbne
2078,öffnen::V,atvērt,åbne
2079,öffnen::V,attaisīt,åbne
2080,schließen::V,пӧдлавны,lukke
2081,schließen::V,slēgt,lukke
2082,schließen::V,aizvērt,lukke
2083,schließen::V,aiztaisīt,lukke
2084,stellen::V,сувтӧдны,stille
2085,stellen::V,likt,stille
2086,stellen::V,nolikt,stille
2087,setzen::V,пуксьӧдны,sætte
2088,setzen::V,sēdināt,sætte
2089,legen::V,пуктыны,lægge
2090,legen::V,likt,lægge
2091,berühren::V,вӧрзьӧдны,berøre
2092,berühren::V,инмӧдчывны,berøre
2093,berühren::V,skart,berøre
2094,berühren::V,aizskart,berøre
2095,verbinden::V,йитны,forbinde
2096,verbinden::V,saistīt,forbinde
2097,verbinden::V,savienot,forbinde
2098,bedecken::V,вевттьыны,dække
2099,bedecken::V,вевттьыны,bedække
2100,bedecken::V,apsegt,dække
2101,bedecken::V,apsegt,bedække
2102,bedecken::V,pārsegt,dække
2103,bedecken::V,pārsegt,bedække
2104,aufhängen::V,ӧшӧдны,hænge
2105,aufhängen::V,ӧшӧдны,hænge op
2106,aufhängen::V,джагӧдны,hænge
2107,aufhängen::V,джагӧдны,hænge op
2108,aufhängen::V,uzkārt,hænge
2109,aufhängen::V,uzkārt,hænge op
2110,anzünden::V,ӧзтыны,tænde
2111,anzünden::V,ӧзтыны,antænde
2112,anzünden::V,aizdegt,tænde
2113,anzünden::V,aizdegt,antænde
2114,anzünden::V,aizdedzināt,tænde
2115,anzünden::V,aizdedzināt,antænde
2116,aufheben::V,чеччӧдны,løfte
2117,aufheben::V,чеччӧдны,tage op
2118,aufheben::V,сувтӧдны,løfte
2119,aufheben::V,сувтӧдны,tage op
2120,aufheben::V,pacelt,løfte
2121,aufheben::V,pacelt,tage op
2122,zurücklassen::V,кольны,lade tilbage
2123,zurücklassen::V,atstāt,lade tilbage
2124,verlieren::V,воштыны,miste
2125,verlieren::V,zaudēt,miste
2126,verlieren::V,pazaudēt,miste
2127,fallen lassen::V,уськӧдны,tabe
2128,fallen lassen::V,уськӧдны,droppe
2129,fallen lassen::V,nomest,tabe
2130,fallen lassen::V,nomest,droppe
2131,machen::V,вӧчны,gøre
2132,machen::V,лӧсьӧдны,gøre
2133,machen::V,darīt,gøre
2134,herstellen::V,лӧсьӧдны,fremstille
2135,herstellen::V,ražot,fremstille
2136,herstellen::V,izgatavot,fremstille
2137,bauen::V,лэптыны,bygge
2138,bauen::V,celt,bygge
2139,bauen::V,būvēt,bygge
2140,reparieren::V,дзоньтавны,reparere
2141,reparieren::V,labot,reparere
2142,reparieren::V,remontēt,reparere
2143,verbessern::V,бурмӧдны,rette
2144,verbessern::V,бурмӧдны,forbedre
2145,verbessern::V,labot,rette
2146,verbessern::V,labot,forbedre
2147,verbessern::V,izlabot,rette
2148,verbessern::V,izlabot,forbedre
2149,ändern::V,вежны,ændre
2150,ändern::V,mainīt,ændre
2151,graben::V,кодйыны,grave
2152,graben::V,rakt,grave
2153,beugen::V,куснявны,bøje
2154,beugen::V,liekt,bøje
2155,biegen::V,куснявны,bøje
2156,biegen::V,liekt,bøje
2157,drehen::V,бергӧдлыны,dreje
2158,drehen::V,griezt,dreje
2159,wenden::V,бергӧдны,vende
2160,wenden::V,apgriezt,vende
2161,umdrehen::V,бергӧдны,dreje om
2162,umdrehen::V,apgriezt,dreje om
2163,heben::V,лэптыны,hæve
2164,heben::V,celt,hæve
2165,heben::V,cilāt,hæve
2166,heben::V,pacelt,hæve
2167,hochheben::V,кыпӧдны,løfte
2168,hochheben::V,pacelt,løfte
2169,ergreifen::V,кутны,gribe fat i
2170,ergreifen::V,paķert,gribe fat i
2171,ergreifen::V,satvert,gribe fat i
2172,halten::V,кутны,holde
2173,halten::V,turēt,holde
2174,halten::V,saturēt,holde
2175,drücken::V,личкыны,trykke
2176,drücken::V,топӧдны,trykke
2177,drücken::V,spiest,trykke
2178,schieben::V,ӧтдортны,skyde
2179,schieben::V,ӧтдортны,skubbe
2180,schieben::V,йӧткыштны,skyde
2181,schieben::V,йӧткыштны,skubbe
2182,schieben::V,stumt,skyde
2183,schieben::V,stumt,skubbe
2184,kratzen::V,гуджӧдны,klø
2185,kratzen::V,гуджӧдны,kradse
2186,kratzen::V,kasīt,klø
2187,kratzen::V,kasīt,kradse
2188,kratzen::V,skrāpēt,klø
2189,kratzen::V,skrāpēt,kradse
2190,lecken::V,нювны,slikke
2191,lecken::V,lakt,slikke
2192,lecken::V,laizīt,slikke
2193,beißen::V,курччыны,bide
2194,beißen::V,kost,bide
2195,abreißen::V,орӧдны,rive af
2196,abreißen::V,atraut,rive af
2197,abreißen::V,atplēst,rive af
2198,abschneiden::V,вундавны,skære af
2199,abschneiden::V,nogriezt,skære af
2200,binden::V,гӧрддзавны,binde
2201,binden::V,кӧртавны,binde
2202,binden::V,siet,binde
2203,binden::V,aptīt,binde
2204,stecken::V,сюйны,stikke
2205,stecken::V,bāzt,stikke
2206,stecken::V,spraust,stikke
2207,brechen::V,чегны,brække
2208,brechen::V,lauzt,brække
2209,brechen::V,lauzīt,brække
2210,klopfen::V,камгыны,banke
2211,klopfen::V,klauvēt,banke
2212,hauen::V,нӧйнты,hugge
2213,hauen::V,кучкыны,hugge
2214,hauen::V,cirst,hugge
2215,hauen::V,dauzīt,hugge
2216,kleben::V,лемавны,klistre
2217,kleben::V,ляскавны,klistre
2218,kleben::V,līmēt,klistre
2219,kleben::V,lipināt,klistre
2220,reiben::V,тільны,gnide
2221,reiben::V,зыравны,gnide
2222,reiben::V,rīvēt,gnide
2223,reiben::V,berzēt,gnide
2224,streichen::V,мавтны,smøre
2225,streichen::V,ziest,smøre
2226,streichen::V,triept,smøre
2227,schleifen::V,кеслыны,slibe
2228,schleifen::V,trīt,slibe
2229,schleifen::V,asināt,slibe
2230,schneiden::V,шырны,skære
2231,schneiden::V,шырны,klippe
2232,schneiden::V,griezt,skære
2233,schneiden::V,griezt,klippe
2234,schneiden::V,sagriezt,skære
2235,schneiden::V,sagriezt,klippe
2236,rütteln::V,легӧдны,ruske
2237,rütteln::V,катлӧдлыны,ruske
2238,rütteln::V,kratīt,ruske
2239,rütteln::V,purināt,ruske
2240,schütteln::V,тракӧдны,ryste
2241,schütteln::V,kratīt,ryste
2242,schwenken::V,ӧвтны,svinge
2243,schwenken::V,шенасьны,svinge
2244,schwenken::V,vēzēt,svinge
2245,schwenken::V,vēcināt,svinge
2246,schütten::V,кисьтны,hælde
2247,schütten::V,bērt,hælde
2248,füllen::V,тыртны,fylde
2249,füllen::V,pildīt,fylde
2250,füllen::V,piepildīt,fylde
2251,einwickeln::V,тубыртны,pakke ind
2252,einwickeln::V,ietīt,pakke ind
2253,tragen::V,нуны,bære
2254,tragen::V,nest,bære
2255,schleppen::V,кыскавны,slæbe
2256,schleppen::V,stiept,slæbe
2257,schleppen::V,staipīt,slæbe
2258,ziehen::V,кыскыны,trække
2259,ziehen::V,vilkt,trække
2260,aufbewahren::V,видзны,opbevare
2261,aufbewahren::V,glabāt,opbevare
2262,aufbewahren::V,uzglabāt,opbevare
2263,werfen::V,чӧвтны,kaste
2264,werfen::V,шыбитны,kaste
2265,werfen::V,mest,kaste
2266,werfen::V,sviest,kaste
2267,fangen::V,кутны,fange
2268,fangen::V,ķert,fange
2269,fangen::V,uzķert,fange
2270,packen::V,босьтны,gribe
2271,packen::V,paķert,gribe
2272,packen::V,satvert,gribe
2273,verstecken::V,дзебны,gemme
2274,verstecken::V,slēpt,gemme
2275,verstecken::V,noglabāt,gemme
2276,teilen::V,юкны,dele
2277,teilen::V,dalīt,dele
2278,schicken::V,ыстыны,sende
2279,schicken::V,sūtīt,sende
2280,schicken::V,atsūtīt,sende
2281,bringen::V,вайны,bringe
2282,bringen::V,atvest,bringe
2283,hinzufügen::V,содтыны,tilføje
2284,hinzufügen::V,pievienot,tilføje
2285,bekommen::V,босьтны,få
2286,bekommen::V,dabūt,få
2287,erhalten::V,босьтны,få
2288,erhalten::V,saņemt,få
2289,nehmen::V,босьтны,tage
2290,nehmen::V,ņemt,tage
2291,nehmen::V,paņemt,tage
2292,wählen::V,бӧрйыны,vælge
2293,wählen::V,ievēlēt,vælge
2294,auswählen::V,бӧрйыны,udvælge
2295,auswählen::V,izvēlēt,udvælge
2296,bewahren::V,видзны,bevare
2297,bewahren::V,saglabāt,bevare
2298,behindern::V,конйӧдлыны,hindre
2299,behindern::V,конйӧдлыны,forhindre
2300,behindern::V,джӧмдӧдны,hindre
2301,behindern::V,джӧмдӧдны,forhindre
2302,behindern::V,kavēt,hindre
2303,behindern::V,kavēt,forhindre
2304,behindern::V,aizkavēt,hindre
2305,behindern::V,aizkavēt,forhindre
2306,verderben::V,тшыкӧдны,ødelægge
2307,verderben::V,sabojāt,ødelægge
2308,beschädigen::V,тшыкӧдны,beskadige
2309,beschädigen::V,bojāt,beskadige
2310,beschädigen::V,maitāt,beskadige
2311,zerbrechen::V,жуглыны,brække itu
2312,zerbrechen::V,salauzt,brække itu
2313,zerbrechen::V,sadauzīt,brække itu
2314,zerreißen::V,орӧдны,rive itu
2315,zerreißen::V,pārraut,rive itu
2316,zerstören::V,жугӧдны,ødelægge
2317,zerstören::V,кисьтны,ødelægge
2318,zerstören::V,косявны,ødelægge
2319,zerstören::V,graut,ødelægge
2320,zerstören::V,sagraut,ødelægge
2321,verbrennen::V,сотны,brænde
2322,verbrennen::V,сотчыны,brænde
2323,verbrennen::V,dedzināt,brænde
2324,verbrennen::V,sadedzināt,brænde
2325,geben::V,сетны,give
2326,geben::V,dot,give
2327,geben::V,padot,give
2328,reichen::V,сетны,række
2329,reichen::V,padot,række
2330,reichen::V,sniegt,række
2331,schenken::V,козьнавны,forære
2332,schenken::V,dāvāt,forære
2333,schenken::V,dāvināt,forære
2334,versprechen::V,кыв сетны,love
2335,versprechen::V,solīt,love
2336,versprechen::V,apsolīt,love
