,Concept_ID,pl,fi
810,oben::ADV,na górze,ylhäällä
811,hinauf::ADV,w górę,ylös
812,hinauf::ADV,na górę,ylös
813,überall::ADV,wszędzie,kaikkialla
814,nicht::ADV,nie,ei
815,ein wenig::ADV,trochę,vähän
816,kaum::ADV,ledwie,tuskin
817,kaum::ADV,prawie nie,tuskin
818,sehr::ADV,bardzo,kovin
819,sehr::ADV,bardzo,oikein
820,so::ADV,tak,näin
821,noch::ADV,jeszcze,vielä
822,nur::ADV,tylko,vain
823,nur::ADV,tylko,ainoastaan
824,schon::ADV,już,jo
825,wieder::ADV,znów,taas
826,wieder::ADV,znów,jälleen
827,wieder::ADV,znowu,taas
828,wieder::ADV,znowu,jälleen
829,vergebens::ADV,na próżno,turhaan
830,vor::PRP,przed,edessä
831,hinter::PRP,za,takana
832,unter::PRP,pod,alla
833,durch::PRP,przez,läpi
834,durch::PRP,przez,kautta
835,neben::PRP,obok,vieressä
836,zwischen::PRP,między,välillä
837,wegen::PRP,z powodu,takia
838,wegen::PRP,z powodu,vuoksi
839,dies::PRN,to,tämä
840,das::PRN,to,se
841,alles::PRN,wszystko,kaikki
842,ich::PRN,ja,minä
843,du::PRN,ty,sinä
844,er::PRN,on,hän
845,wir::PRN,my,me
846,ihr::PRN,wy,te
847,sie::PRN,oni,he
848,was::FPRN,co,mikä
849,wer::FPRN,kto,ken
850,wer::FPRN,kto,kuka
851,wo::FADV,gdzie,missä
852,wohin::FADV,dokąd,mihin
853,wie::FADV,jak,miten
854,wie::FADV,jak,kuinka
855,warum::FADV,dlaczego,miksi
856,wieviel::FNUM,ile,paljonko
857,wieviel::FNUM,ile,kuinka paljon
858,eins::NUM,jeden,yksi
859,zwei::NUM,dwa,kaksi
860,drei::NUM,trzy,kolme
861,vier::NUM,cztery,neljä
862,fünf::NUM,pięć,viisi
863,sechs::NUM,sześć,kuusi
864,sieben::NUM,siedem,seitsemän
865,acht::NUM,osiem,kahdeksan
866,neun::NUM,dziewięć,yhdeksän
867,zehn::NUM,dziesięć,kymmenen
868,elf::NUM,jedenaście,yksitoista
869,zwölf::NUM,dwanaście,kaksitoista
870,zwanzig::NUM,dwadzieścia,kaksikymmentä
871,dreißig::NUM,trzydzieści,kolmekymmentä
872,vierzig::NUM,czterdzieści,neljäkymmentä
873,fünfzig::NUM,pięćdziesiąt,viisikymmentä
874,sechzig::NUM,sześćdziesiąt,kuusikymmentä
875,siebzig::NUM,siedemdziesiąt,seitsemänkymmentä
876,achtzig::NUM,osiemdziesiąt,kahdeksankymmentä
877,neunzig::NUM,dziewięćdziesiąt,yhdeksänkymmentä
878,hundert::NUM,sto,sata
879,tausend::NUM,tysiąc,tuhat
880,und::CNJ,i,ja
881,oder::CNJ,lub,tai
882,oder::CNJ,albo,tai
883,stehen::V,stać,seisoa
884,sitzen::V,siedzieć,istua
885,liegen::V,leżeć,maata
886,hängen::V,wisieć,riippua
887,werden::V,zostać,tulla
888,werden::V,zostać,joutua
889,werden::V,stać się,tulla
890,werden::V,stać się,joutua
891,passieren::V,dziać się,sattua
892,passieren::V,dziać się,tapahtua
893,passieren::V,zdarzyć się,sattua
894,passieren::V,zdarzyć się,tapahtua
895,beginnen::V,zacząć się,alkaa
896,enden::V,kończyć się,loppua
897,enden::V,kończyć się,päättyä
898,wechseln::V,zmienić się,vaihtua
899,wechseln::V,zmienić się,vaihdella
900,aufgehen[Sonne]::V,wzejść,nousta
901,untergehen[Sonne]::V,zajść,laskea
902,scheinen[Sonne]::V,świecić,paistaa
903,donnern::V,grzmieć,jyristä
904,wehen::V,wiać,tuulla
905,wehen::V,wiać,puhaltaa
906,strömen::V,płynąć,virrata
907,strömen::V,lać się,virrata
908,fließen::V,ciec,valua
909,fließen::V,ciec,juosta
910,fließen::V,płynąć,valua
911,fließen::V,płynąć,juosta
912,sich drehen::V,obracać się,pyöriä
913,schwanken::V,chwiać się,horjua
914,schwingen::V,wahać się,heilua
915,schwingen::V,wahać się,värähdellä
916,fallen::V,padać,pudota
917,fallen::V,padać,langeta
918,brennen::V,palić się,palaa
919,rauchen::V,dymić,savuta
920,rauchen::V,dymić się,savuta
921,regnen::V,padać,sataa
922,gefrieren::V,zamarznąć,jäätyä
923,tauen::V,tajać,sulaa
924,schmelzen::V,topnieć,sulaa
925,trocknen::V,schnąć,kuivua
926,sieden::V,wrzeć,kiehua
927,sieden::V,kipieć,kiehua
928,faulen::V,gnić,mädätä
929,verfaulen::V,zgnić,mädätä
930,verfaulen::V,zgnić,mädäntyä
931,reißen::V,urywać się,revetä
932,versinken::V,tonąć,upota
933,versinken::V,tonąć,vajota
934,vergehen::V,przechodzić,kulua
935,erscheinen::V,zjawiać się,ilmestyä
936,verschwinden::V,zniknąć,kadota
937,sinken::V,spadać,vajota
938,abnehmen::V,spadać,vähetä
939,zunehmen::V,wzrosnąć,kasvaa
940,zunehmen::V,wzrosnąć,lisääntyä
941,steigen::V,wzrastać,nousta
942,wachsen::V,rosnąć,kasvaa
943,glänzen::V,błyszczeć,kiiltää
944,funkeln::V,zabłyszczeć,kipinöidä
945,lärmen::V,hałasować,meluta
946,läuten::V,dzwonić,soida
947,klingeln::V,dzwonić,soida
948,klirren::V,brzęczeć,kalista
949,brausen::V,huczeć,kohista
950,rauschen::V,szumieć,kohista
951,rauschen::V,szeleścić,kohista
952,klingen::V,brzmieć,soida
953,klingen::V,dźwięczeć,soida
954,bellen::V,szczekać,haukkua
955,heulen::V,wyć,ulvoa
956,blasen::V,dmuchnąć,puhaltaa
957,pfeifen::V,gwizdać,viheltää
958,schreien::V,krzyczeć,kirkua
959,stöhnen::V,stękać,voihkia
960,zittern::V,drżeć,vapista
961,leben::V,żyć,elää
962,geboren werden::V,urodzić się,syntyä
963,atmen::V,oddychać,hengittää
964,trinken::V,pić,juoda
965,essen::V,jeść,syödä
966,schlucken::V,połknąć,niellä
967,müde werden::V,zmęczyć się,uupua
968,einschlafen::V,zasnąć,uinahtaa
969,schlafen::V,spać,maata
970,schlafen::V,spać,nukkua
971,aufwachen::V,obudzić się,herätä
972,aufstehen::V,wstać,nousta
973,aufstehen::V,wstać,nousta ylös
974,sich erholen::V,wypoczywać,levätä
975,krank werden::V,zachorować,sairastua
976,krank sein::V,chorować,potea
977,krank sein::V,chorować,sairastaa
978,schmerzen::V,boleć,särkeä
979,schmerzen::V,boleć,kivistää
980,husten::V,kaszlać,yskiä
981,genesen::V,wyzdrowieć,toipua
982,sterben::V,umrzeć,kuolla
983,umkommen::V,zginąć,saada surmansa
984,umkommen::V,zginąć,kuolla
985,sich bewegen::V,poruszać się,liikkua
986,sich rühren::V,ruszyć się,liikahtaa
987,sich erheben::V,podnieść się,nousta
988,sich setzen::V,usiąść,istuutua
989,hinfallen::V,upaść,kaatua
990,laufen::V,chodzić,kävellä
991,schreiten::V,kroczyć,astua
992,schreiten::V,kroczyć,astella
993,spazierengehen::V,iść na spacer,kävellä
994,eilen::V,pospieszać,kiirehtiä
995,sich beeilen::V,pospieszyć się,kiirehtiä
996,sich beeilen::V,pospieszyć się,olla kiireissään
997,sausen::V,pędzić,rynnätä
998,sausen::V,pędzić,viilettää
999,rennen::V,biec,juosta
1000,rennen::V,biegać,juosta
1001,springen::V,skakać,hypätä
1002,klettern::V,wspinać się,kiivetä
1003,schaukeln::V,huśtać,kiikkua
1004,schaukeln::V,kołysać,kiikkua
1005,kriechen::V,pełzać,ryömiä
1006,kriechen::V,czołgać się,ryömiä
1007,schwimmen::V,pływać,uida
1008,tauchen::V,zanurzać się,sukeltaa
1009,rudern::V,wiosłować,soutaa
1010,fahren::V,jechać,ajaa
1011,fahren::V,jechać,kulkea
1012,fliegen::V,latać,lentää
1013,fliegen::V,lecieć,lentää
1014,gehen::V,iść,käydä
1015,weggehen::V,odejść,lähteä
1016,weggehen::V,odejść,poistua
1017,abfahren::V,odjechać,lähteä
1018,anhalten::V,zatrzymać się,pysähtyä
1019,anhalten::V,zatrzymać się,seisahtua
1020,hineingehen::V,wchodzić,mennä sisään
1021,eintreten::V,wejść,astua sisään
1022,eintreten::V,nastąpić,astua sisään
1023,kommen::V,przyjść,tulla
1024,ankommen::V,przybyć,saapua
1025,zurückkommen::V,wrócić,palata
1026,bleiben::V,zostać,jäädä
1027,bleiben::V,zostać,viipyä
1028,warten::V,czekać,odottaa
1029,erwarten::V,oczekiwać,odottaa
1030,suchen::V,szukać,etsiä
1031,finden::V,znaleźć,löytää
1032,versuchen::V,próbować,yrittää
1033,vorbereiten::V,przygotować,valmistaa
1034,lieben::V,kochać,pitää
1035,lieben::V,kochać,rakastaa
1036,mögen::V,lubić,pitää
1037,mögen::V,lubić,tykätä
1038,lachen::V,śmiać się,nauraa
1039,rühren::V,wzruszyć,liikuttaa
1040,weinen::V,płakać,itkeä
1041,schimpfen::V,kląć,haukkua
1042,sich ärgern::V,gniewać się,suuttua
1043,sich fürchten::V,bać się,pelätä
1044,fürchten::V,bać się,pelätä
1045,fliehen::V,uciekać,paeta
1046,flüchten::V,uciec,paeta
1047,sehen::V,widzieć,nähdä
1048,sehen::V,zobaczyć,nähdä
1049,anschauen::V,oglądać,katsoa
1050,ansehen::V,popatrzeć na,katsoa
1051,hören::V,słyszeć,kuulla
1052,zuhören::V,słuchać,kuunnella
1053,probieren::V,kosztować,maistaa
1054,riechen::V,wąchać,haistaa
1055,fühlen::V,czuć,tuntea
1056,fühlen::V,odczuwać,tuntea
1057,scheinen::V,wydawać się,tuntua
1058,zu sehen sein::V,widnieć,näkyä
1059,vernehmen::V,usłyszeć,kuulla
1060,frieren::V,marznąć,palella
1061,tun::V,czynić,tehdä
1062,können::V,móc,osata
1063,können::V,umieć,osata
1064,wollen::V,chcieć,tahtoa
1065,anfangen::V,zacząć,ruveta
1066,anfangen::V,zacząć,aloittaa
1067,beenden::V,zakończyć,lopettaa
1068,aufhören::V,przestać,loppua
1069,gelingen::V,udać się,onnistua
1070,geraten::V,udać się,sujua
1071,geraten::V,udać się,joutua
1072,öffnen::V,otworzyć,avata
1073,öffnen::V,otworzyć,aukaista
1074,schließen::V,zamknąć,sulkea
1075,stellen::V,postawić,panna
1076,stellen::V,postawić,asettaa
1077,setzen::V,posadzić,panna
1078,setzen::V,posadzić,istuttaa
1079,legen::V,kłaść,panna
1080,legen::V,kłaść,asettaa
1081,berühren::V,dotykać,koskea
1082,berühren::V,dotykać,koskettaa
1083,verbinden::V,łączyć,liittää
1084,verbinden::V,łączyć,yhdistää
1085,bedecken::V,przykryć,kattaa
1086,bedecken::V,przykryć,peittää
1087,aufhängen::V,powiesić,ripustaa
1088,anzünden::V,zapalić,sytyttää
1089,aufheben::V,podnieść,ylös nostaa
1090,aufheben::V,podnieść,nostaa
1091,zurücklassen::V,zostawić,jättää
1092,verlieren::V,zgubić,kadottaa
1093,fallen lassen::V,upuścić,pudottaa
1094,machen::V,zrobić,tehdä
1095,herstellen::V,wytworzyć,tuottaa
1096,herstellen::V,wytworzyć,valmistaa
1097,bauen::V,budować,rakentaa
1098,reparieren::V,naprawiać,korjata
1099,verbessern::V,ulepszyć,parantaa
1100,ändern::V,zmienić,muuttaa
1101,graben::V,kopać,kaivaa
1102,beugen::V,zagiąć,taivuttaa
1103,biegen::V,zgiąć,taivuttaa
1104,drehen::V,obracać,kääntää
1105,wenden::V,obrocić,kääntää
1106,umdrehen::V,obrocić,kääntää
1107,heben::V,podnosić,nostaa
1108,heben::V,podnosić,kohottaa
1109,hochheben::V,podnieść,nostaa
1110,ergreifen::V,chwycić,tarttua
1111,halten::V,trzymać,pitää
1112,drücken::V,naciskać,painaa
1113,drücken::V,naciskać,puristaa
1114,schieben::V,pchać,työntää
1115,schieben::V,posuwać,työntää
1116,kratzen::V,drapać,raapia
1117,lecken::V,lizać,nuolla
1118,beißen::V,kąsać,purra
1119,abreißen::V,oderwać,repiä
1120,abschneiden::V,odciąć,leikata poikki
1121,abschneiden::V,odciąć,leikata
1122,binden::V,wiązać,sitoa
1123,stecken::V,wetknąć,pistää
1124,brechen::V,złamać,murtaa
1125,klopfen::V,pukać,koputtaa
1126,klopfen::V,pukać,kolkuttaa
1127,klopfen::V,stukać,koputtaa
1128,klopfen::V,stukać,kolkuttaa
1129,hauen::V,bić,lyödä
1130,kleben::V,kleić,liimata
1131,reiben::V,trzeć,hieroa
1132,reiben::V,trzeć,hangata
1133,streichen::V,smarować,sivellä
1134,schleifen::V,ostrzyć,hioa
1135,schneiden::V,ciąć,leikata
1136,schneiden::V,krajać,leikata
1137,rütteln::V,trząść,ravistaa
1138,schütteln::V,trząść,pudistaa
1139,schwenken::V,machać,heiluttaa
1140,schütten::V,nasypać,kaataa
1141,füllen::V,napełnić,täyttää
1142,einwickeln::V,zawinąć,kääriä
1143,tragen::V,nieść,kantaa
1144,schleppen::V,wlec,raahata
1145,ziehen::V,ciągnąć,vetää
1146,aufbewahren::V,przechowywać,säilyttää
1147,werfen::V,rzucać,viskata
1148,fangen::V,łowić,napata
1149,fangen::V,łowić,ottaa kiinni
1150,packen::V,chwycić,tarttua
1151,verstecken::V,ukryć,kätkeä
1152,verstecken::V,ukryć,piilottaa
1153,verstecken::V,schować,kätkeä
1154,verstecken::V,schować,piilottaa
1155,teilen::V,podzielić,jakaa
1156,schicken::V,posyłać,lähettää
1157,bringen::V,przynieść,viedä
1158,hinzufügen::V,dodać,lisätä
1159,bekommen::V,dostać,saada
1160,erhalten::V,otrzymać,saada
1161,nehmen::V,wziąć,ottaa
1162,wählen::V,wybrać,valita
1163,auswählen::V,wybrać,valikoida
1164,bewahren::V,zachować,säilyttää
1165,behindern::V,utrudnić,estää
1166,behindern::V,przeszkadzać,estää
1167,verderben::V,zepsuć,pilata
1168,verderben::V,zepsuć,turmella
1169,beschädigen::V,uszkodzić,vioittaa
1170,beschädigen::V,uszkodzić,vahingoittaa
1171,zerbrechen::V,złamać,rikkoa
1172,zerreißen::V,drzeć,repiä rikki
1173,zerreißen::V,drzeć,repiä palasiksi
1174,zerreißen::V,rozdzierać,repiä rikki
1175,zerreißen::V,rozdzierać,repiä palasiksi
1176,zerstören::V,zniszczyć,hävittää
1177,verbrennen::V,spalić,polttaa
1178,geben::V,dać,antaa
1179,reichen::V,podać,ojentaa
1180,schenken::V,darować,lahjoittaa
1181,versprechen::V,obiecać,luvata
1182,wünschen::V,życzyć,toivottaa
1183,loben::V,chwalić,ylistää
1184,küssen::V,całować,suudella
1185,wiegen::V,kołysać,tuudittaa
1186,wiegen::V,kołysać,keinuttaa
1187,zudecken::V,przykryć,peittää
1188,wecken::V,zbudzić,herättää
1189,zeigen::V,pokazać,näyttää
1190,zeigen::V,pokazać,osoittaa
1191,führen::V,wieść,johdattaa
1192,führen::V,prowadzić,johdattaa
1193,lehren::V,uczyć,opettaa
1194,unterrichten::V,nauczać,opettaa
1195,aufziehen::V,wychować,kasvattaa
1196,leiten::V,kierować,johtaa
1197,antreiben::V,popędzić,hoputtaa
1198,lassen::V,zostawić,antaa
1199,einladen::V,zaprosić,kutsua
1200,vereinigen::V,zjednoczyć,yhdistää
1201,besuchen::V,odwiedzić,vierailla
1202,treffen::V,trafić,tavata
1203,treffen::V,spotkać,tavata
1204,sich versammeln::V,zebrać się,kokoontua
1205,sich versammeln::V,zgromadzić się,kokoontua
1206,spielen::V,grać,pelata
1207,spielen::V,grać,leikkiä
1208,spielen::V,bawić się,pelata
1209,spielen::V,bawić się,leikkiä
1210,singen::V,śpiewać,laulaa
1211,tanzen::V,pląsać,tanssia
1212,tanzen::V,tańczyć,tanssia
1213,sich trennen::V,rozstać się,erota
1214,verlassen::V,opuścić,jättää
1215,retten::V,ocalić,pelastaa
1216,retten::V,uratować,pelastaa
1217,bewachen::V,pilnować,vartioida
1218,schützen::V,ochronić,suojella
1219,verteidigen::V,bronić,puolustaa
1220,sich schlagen::V,pobić się,tapella
1221,schießen::V,strzelać,ampua
1222,siegen::V,zwycziężyć,voittaa
1223,ärgern::V,gniewać,ärsyttää
1224,schlagen::V,bić,lyödä
1225,schlagen::V,uderzyć,lyödä
1226,treten::V,kopnąć,potkaista
1227,stechen::V,ukłuć,pistää
1228,stoßen::V,popchnąć,sysätä
1229,stoßen::V,popchnąć,työntää
1230,stehlen::V,ukraść,varastaa
1231,stören::V,zakłócić,häiritä
1232,stören::V,przeszkodzić,häiritä
1233,belästigen::V,dokuczać,häiritä
1234,verbergen::V,ukryć,kätkeä
1235,täuschen::V,łudzić,harhauttaa
1236,betrügen::V,oszukać,pettää
1237,betrügen::V,oszukać,petkuttaa
1238,töten::V,zabić,tappaa
1239,wohnen::V,mieszkać,asua
1240,arbeiten::V,pracować,tehdä työtä
1241,arbeiten::V,pracować,työskennellä
1242,sammeln::V,zebrać,koota
1243,sammeln::V,zebrać,kerätä
1244,pflücken::V,zerwać,poimia
1245,jagen::V,polować,metsästää
1246,fischen::V,łowić ryby,kalastaa
1247,fassen::V,złapać,pyydystää
1248,fassen::V,złapać,saalistaa
1249,hüten::V,paść,paimentaa
1250,treiben::V,pędzić,ajaa
1251,anbinden::V,przywiązać,kytkeä
1252,füttern::V,karmić,ruokkia
1253,melken::V,doić,lypsää
1254,hacken::V,rąbać,hakata
1255,gießen::V,lać,kastella
1256,gießen::V,podlać,kastella
1257,reifen::V,dojrzeć,kypsyä
1258,zubereiten::V,przyrządzić,valmistaa
1259,kochen::V,gotować,keittää
1260,backen::V,piec,leipoa
1261,braten::V,piec,paistaa
1262,braten::V,smażyć,paistaa
1263,umrühren::V,przemieszać,hämmentää
1264,stricken::V,dziać,kutoa
1265,stricken::V,dziać,neuloa
1266,nähen::V,szyć,ommella
1267,färben::V,pofarbować,värjätä
1268,färben::V,pofarbować,värittää
1269,reinigen::V,oczyścić,puhdistaa
1270,waschen::V,prać,pestä
1271,abwischen::V,obetrzeć,pyyhkiä
1272,spülen::V,płukać,huuhtoa
1273,fegen::V,zamiatać,pyyhkäistä
1274,kehren::V,zamieść,lakaista
1275,baden::V,kąpać się,kylpeä
1276,sich waschen::V,myć się,peseytyä
1277,ausziehen::V,zdjąć,riisua
1278,anziehen::V,włożyć,pukea ylleen
1279,sich anziehen::V,ubrać się,pukeutua
1280,kämmen::V,uczesać,kammata
1281,schmücken::V,ozdabiać,koristaa
1282,schmücken::V,ozdabiać,kaunistaa
1283,sagen::V,powiedzieć,sanoa
1284,sprechen::V,mówić,puhua
1285,reden::V,mówić,keskustella
1286,sich unterhalten::V,rozmawiać,jutella
1287,fragen::V,zapytać,kysyä
1288,bitten::V,prosić,pyytää
1289,erzählen::V,opowiedzieć,kertoa
1290,mitteilen::V,zawiadomić o,ilmoittaa
1291,nennen::V,nazwać,kutsua
1292,nennen::V,nazwać,nimittää
1293,rufen::V,wołać,kutsua
1294,prahlen::V,chełpić się,kerskailla
1295,übersetzen::V,tłumaczyć,kääntää
1296,denken::V,myśleć,miettiä
1297,denken::V,myśleć,ajatella
1298,glauben::V,sądzić,uskoa
1299,glauben::V,wierzyć,uskoa
1300,bemerken::V,zauważyć,huomata
1301,erkennen::V,poznać,tunnistaa
1302,begreifen::V,zrozumieć,ymmärtää
1303,verstehen::V,rozumieć,ymmärtää
1304,verstehen::V,dosłyszeć,ymmärtää
1305,lernen::V,uczyć się,oppia
1306,wissen::V,wiedzieć,tietää
1307,sich erinnern an::V,przypomnieć sobie,muistaa
1308,vergessen::V,zapomnieć,unohtaa
1309,messen::V,mierzyć,mitata
1310,zählen::V,liczyć,laskea
1311,rechnen::V,rachować,laskea
1312,lesen::V,czytać,lukea
1313,malen::V,malować,maalata
1314,zeichnen::V,rysować,piirtää
1315,zeichnen::V,rysować,piirustaa
1316,schreiben::V,pisać,kirjoittaa
1317,besitzen::V,posiadać,omistaa
1318,kaufen::V,kupić,ostaa
1319,verkaufen::V,sprzedać,myydä
1320,bezahlen::V,zapłacić,maksaa
1321,zahlen::V,płacić,maksaa
1322,beherrschen::V,opanować,hallita
1323,ertragen::V,znieść,kestää
