,Concept_ID,hr,nl
857,heute::ADV,danas,vandaag
858,morgen::ADV,sutra,morgen
859,bald::ADV,skoro,gauw
860,bald::ADV,skoro,weldra
861,bald::ADV,doskora,gauw
862,bald::ADV,doskora,weldra
863,dann::ADV,zatim,dan
864,dann::ADV,zatim,toen
865,gestern::ADV,juče,gisteren
866,gestern::ADV,jučer,gisteren
867,einst::ADV,negda,eens
868,einst::ADV,nekada,eens
869,damals::ADV,tada,toen
870,damals::ADV,tada,destijds
871,damals::ADV,onda,toen
872,damals::ADV,onda,destijds
873,danach::ADV,poslije,daarna
874,danach::ADV,nakon toga,daarna
875,vorher::ADV,prije,vooraf
876,vorher::ADV,prije,van tevoren
877,vorher::ADV,prije toga,vooraf
878,vorher::ADV,prije toga,van tevoren
879,zuerst::ADV,prvo,eerst
880,zuerst::ADV,prvo,het eerst
881,zuerst::ADV,najprije,eerst
882,zuerst::ADV,najprije,het eerst
883,einmal::ADV,jednom,eens
884,einmal::ADV,jednom,eenmaal
885,einmal::ADV,jedanput,eens
886,einmal::ADV,jedanput,eenmaal
887,manchmal::ADV,katkad,soms
888,manchmal::ADV,katkada,soms
889,oft::ADV,često,vaak
890,oft::ADV,često,dikwijls
891,immer::ADV,vazda,altijd
892,immer::ADV,uvijek,altijd
893,niemals::ADV,nikad,nooit
894,niemals::ADV,nikada,nooit
895,hier::ADV,tu,hier
896,hier::ADV,ovdje,hier
897,hierhin::ADV,amo,hierheen
898,hierhin::ADV,ovamo,hierheen
899,von hier::ADV,odavde,van hier
900,von hier::ADV,odavde,hiervandaan
901,dort::ADV,ondje,daar
902,dort::ADV,ondje,ginds
903,dorthin::ADV,onamo,daarheen
904,geradeaus::ADV,ravno,rechtuit
905,geradeaus::ADV,ravno,rechtdoor
906,vorwärts::ADV,naprijed,vooruit
907,vorwärts::ADV,naprijed,voorwaarts
908,rückwärts::ADV,natrag,achteruit
909,rückwärts::ADV,natrag,achterwaarts
910,zurück::ADV,nazad,terug
911,zurück::ADV,natrag,terug
912,unten::ADV,dolje,beneden
913,unten::ADV,dolje,onderaan
914,hinab::ADV,nizbrdo,omlaag
915,hinab::ADV,nizbrdo,naar beneden
916,oben::ADV,gore,boven
917,hinauf::ADV,uzbrdo,omhoog
918,hinauf::ADV,uzbrdo,naar boven
919,überall::ADV,svuda,alom
920,überall::ADV,svuda,overal
921,überall::ADV,svagdje,alom
922,überall::ADV,svagdje,overal
923,nicht::ADV,ne,niet
924,ein wenig::ADV,malo,wat
925,kaum::ADV,tek,amper
926,kaum::ADV,tek,nauwelijks
927,kaum::ADV,jedva,amper
928,kaum::ADV,jedva,nauwelijks
929,sehr::ADV,jako,erg
930,sehr::ADV,jako,zeer
931,sehr::ADV,veoma,erg
932,sehr::ADV,veoma,zeer
933,so::ADV,tako,zo
934,so::ADV,ovako,zo
935,noch::ADV,još,nog
936,nur::ADV,samo,maar
937,nur::ADV,samo,alleen
938,schon::ADV,već,al
939,schon::ADV,već,reeds
940,wieder::ADV,opet,weer
941,wieder::ADV,opet,terug
942,wieder::ADV,ponovo,weer
943,wieder::ADV,ponovo,terug
944,vergebens::ADV,uzalud,vergeefs
945,vergebens::ADV,uzalud,tevergeefs
946,vergebens::ADV,zabadava,vergeefs
947,vergebens::ADV,zabadava,tevergeefs
948,vor::PRP,pred,voor
949,vor::PRP,ispred,voor
950,hinter::PRP,za,achter
951,hinter::PRP,iza,achter
952,unter::PRP,pod,onder
953,unter::PRP,pod,beneden
954,unter::PRP,ispod,onder
955,unter::PRP,ispod,beneden
956,durch::PRP,po,door
957,durch::PRP,kroz,door
958,neben::PRP,kraj,naast
959,neben::PRP,pored,naast
960,neben::PRP,pokraj,naast
961,zwischen::PRP,među,tussen
962,zwischen::PRP,između,tussen
963,wegen::PRP,radi,wegens
964,wegen::PRP,radi,vanwege
965,wegen::PRP,zbog,wegens
966,wegen::PRP,zbog,vanwege
967,dies::PRN,ovo,dit
968,das::PRN,to,dat
969,das::PRN,ono,dat
970,alles::PRN,sve,alles
971,ich::PRN,ja,ik
972,du::PRN,ti,je
973,du::PRN,ti,jij
974,er::PRN,on,hij
975,wir::PRN,mi,we
976,wir::PRN,mi,wij
977,ihr::PRN,vi,jullie
978,sie::PRN,oni,ze
979,sie::PRN,oni,zij
980,was::FPRN,što,wat
981,wer::FPRN,tko,wie
982,wo::FADV,gdje,waar
983,wohin::FADV,kuda,waarheen
984,wohin::FADV,kamo,waarheen
985,wie::FADV,kako,hoe
986,warum::FADV,zašto,waarom
987,wieviel::FNUM,koliko,hoeveel
988,eins::NUM,jedan,één
989,zwei::NUM,dva,twee
990,drei::NUM,tri,drie
991,vier::NUM,četiri,vier
992,fünf::NUM,pet,vijf
993,sechs::NUM,šest,zes
994,sieben::NUM,sedam,zeven
995,acht::NUM,osam,acht
996,neun::NUM,devet,negen
997,zehn::NUM,deset,tien
998,elf::NUM,jedanaest,elf
999,zwölf::NUM,dvanaest,twaalf
1000,zwanzig::NUM,dvadeset,twintig
1001,dreißig::NUM,trideset,dertig
1002,vierzig::NUM,četrdeset,veertig
1003,fünfzig::NUM,pedeset,vijftig
1004,sechzig::NUM,šezdeset,zestig
1005,siebzig::NUM,sedamdeset,zeventig
1006,achtzig::NUM,osamdeset,tachtig
1007,neunzig::NUM,devetdeset,negentig
1008,hundert::NUM,sto,honderd
1009,tausend::NUM,tisuća,duizend
1010,und::CNJ,i,en
1011,und::CNJ,te,en
1012,oder::CNJ,ili,of
1013,stehen::V,stajati,staan
1014,sitzen::V,sjediti,zitten
1015,liegen::V,ležati,liggen
1016,hängen::V,visiti,hangen
1017,werden::V,postati,worden
1018,werden::V,činiti se,worden
1019,passieren::V,desiti se,gebeuren
1020,passieren::V,dogoditi se,gebeuren
1021,beginnen::V,početi,beginnen
1022,enden::V,prestati,eindigen
1023,enden::V,svršiti se,eindigen
1024,wechseln::V,mijenjati se,wijzigen
1025,wechseln::V,mijenjati se,veranderen
1026,aufgehen[Sonne]::V,izići,opgaan
1027,untergehen[Sonne]::V,zaći,ondergaan
1028,scheinen[Sonne]::V,sijati,schijnen
1029,donnern::V,grmjeti,donderen
1030,wehen::V,duhati,waaien
1031,strömen::V,strujati,stromen
1032,fließen::V,teći,vloeien
1033,sich drehen::V,obrtati se,draaien
1034,sich drehen::V,obrtati se,zich draaien
1035,sich drehen::V,vrtjeti se,draaien
1036,sich drehen::V,vrtjeti se,zich draaien
1037,schwanken::V,teturati,wankelen
1038,schwanken::V,kolebati se,wankelen
1039,schwingen::V,njihati,zwieren
1040,schwingen::V,titrati,zwieren
1041,fallen::V,padati,vallen
1042,brennen::V,gorjeti,branden
1043,rauchen::V,dimiti se,roken
1044,regnen::V,kišiti,regenen
1045,regnen::V,daždjeti,regenen
1046,gefrieren::V,smrznuti se,bevriezen
1047,tauen::V,kopnjeti,dooien
1048,tauen::V,kraviti se,dooien
1049,schmelzen::V,topiti se,smelten
1050,trocknen::V,sušiti se,drogen
1051,sieden::V,kipjeti,koken
1052,sieden::V,kipjeti,zieden
1053,sieden::V,ključati,koken
1054,sieden::V,ključati,zieden
1055,faulen::V,gnjiti,rotten
1056,verfaulen::V,sagnjiti,verrotten
1057,reißen::V,otrgnuti se,scheuren
1058,versinken::V,tonuti,verzinken
1059,versinken::V,propasti,verzinken
1060,vergehen::V,prolaziti,vergaan
1061,erscheinen::V,pojaviti se,opdagen
1062,erscheinen::V,pojaviti se,verschijnen
1063,verschwinden::V,nestati,verdwijnen
1064,verschwinden::V,izgubiti se,verdwijnen
1065,sinken::V,trgnuti,zinken
1066,sinken::V,spustiti se,zinken
1067,abnehmen::V,opasti,afnemen
1068,abnehmen::V,opasti,verminderen
1069,zunehmen::V,povećati se,toenemen
1070,steigen::V,uzići,stijgen
1071,steigen::V,uzići,omhooggaan
1072,steigen::V,nadoći,stijgen
1073,steigen::V,nadoći,omhooggaan
1074,wachsen::V,rasti,groeien
1075,glänzen::V,blistati,glanzen
1076,glänzen::V,blistati,schitteren
1077,glänzen::V,sjati se,glanzen
1078,glänzen::V,sjati se,schitteren
1079,funkeln::V,svjetlucati,fonkelen
1080,lärmen::V,bučati,lawaai maken
1081,lärmen::V,galamiti,lawaai maken
1082,läuten::V,zvoniti,luiden
1083,klingeln::V,zvoniti,bellen
1084,klirren::V,zvečati,rinkelen
1085,brausen::V,hujati,bruisen
1086,rauschen::V,šumiti,ruisen
1087,rauschen::V,šuškati,ruisen
1088,klingen::V,zvučati,klinken
1089,bellen::V,lajati,blaffen
1090,heulen::V,zavijati,huilen
1091,blasen::V,puhati,blazen
1092,pfeifen::V,fućkati,fluiten
1093,schreien::V,vikati,gillen
1094,schreien::V,vikati,schreeuwen
1095,schreien::V,kričati,gillen
1096,schreien::V,kričati,schreeuwen
1097,stöhnen::V,stenjati,steunen
1098,zittern::V,drhtati,beven
1099,zittern::V,drhtati,sidderen
1100,zittern::V,trepetati,beven
1101,zittern::V,trepetati,sidderen
1102,leben::V,živjeti,leven
1103,geboren werden::V,roditi se,geboren worden
1104,atmen::V,disati,ademen
1105,trinken::V,piti,drinken
1106,essen::V,jesti,eten
1107,schlucken::V,gutati,slikken
1108,müde werden::V,umoriti se,moe worden
1109,einschlafen::V,usnuti,inslapen
1110,einschlafen::V,zaspati,inslapen
1111,schlafen::V,spati,slapen
1112,aufwachen::V,probuditi se,ontwaken
1113,aufwachen::V,probuditi se,wakker worden
1114,aufstehen::V,ustati,opstaan
1115,sich erholen::V,odmoriti se,zich ontspannen
1116,krank werden::V,oboljeti se,ziek worden
1117,krank werden::V,razboljeti se,ziek worden
1118,krank sein::V,bolovati,ziek zijn
1119,schmerzen::V,boljeti,pijn doen
1120,husten::V,kašljati,hoesten
1121,genesen::V,ozdraviti,genezen
1122,genesen::V,oporaviti se,genezen
1123,sterben::V,umrijeti,sterven
1124,sterben::V,umrijeti,overlijden
1125,umkommen::V,skapati,omkomen
1126,sich bewegen::V,gibati se,zich bewegen
1127,sich bewegen::V,kretati se,zich bewegen
1128,sich rühren::V,maknuti se,zich verroeren
1129,sich erheben::V,dići se,oprijzen
1130,sich erheben::V,dići se,verrijzen
1131,sich setzen::V,sjesti,gaan zitten
1132,hinfallen::V,pasti,vallen
1133,hinfallen::V,pasti,neervallen
1134,laufen::V,hodati,lopen
1135,schreiten::V,stupati,stappen
1136,schreiten::V,stupati,schrijden
1137,spazierengehen::V,šetati se,gaan wandelen
1138,eilen::V,hitati,ijlen
1139,eilen::V,hitati,haasten
1140,sich beeilen::V,požuriti se,zich haasten
1141,sausen::V,juriti,stuiven
1142,rennen::V,trčati,rennen
1143,springen::V,skakati,springen
1144,klettern::V,popeti se,klimmen
1145,klettern::V,popeti se,klauteren
1146,klettern::V,penjati se,klimmen
1147,klettern::V,penjati se,klauteren
1148,schaukeln::V,ljuljati se,schommelen
1149,kriechen::V,puzati,kruipen
1150,kriechen::V,gmizati,kruipen
1151,schwimmen::V,plivati,zwemmen
1152,tauchen::V,roniti,duiken
1153,tauchen::V,gnjuriti,duiken
1154,rudern::V,veslati,roeien
1155,fahren::V,voziti se,rijden
1156,fliegen::V,letjeti,vliegen
1157,fliegen::V,lijetati,vliegen
1158,gehen::V,ići,gaan
1159,weggehen::V,otići,weggaan
1160,abfahren::V,krenuti,vertrekken
1161,abfahren::V,otputovati,vertrekken
1162,anhalten::V,stati,stoppen
1163,anhalten::V,stati,stilhouden
1164,anhalten::V,zaustaviti,stoppen
1165,anhalten::V,zaustaviti,stilhouden
1166,hineingehen::V,ulaziti,ingaan
1167,hineingehen::V,ulaziti,binnengaan
1168,eintreten::V,ući,binnenkomen
1169,kommen::V,doći,komen
1170,ankommen::V,stići,aankomen
1171,zurückkommen::V,vratiti se,terugkomen
1172,zurückkommen::V,povratiti se,terugkomen
1173,bleiben::V,ostati,blijven
1174,warten::V,čekati,wachten
1175,erwarten::V,očekivati,verwachten
1176,suchen::V,tražiti,zoeken
1177,finden::V,naći,vinden
1178,versuchen::V,pokušati,proberen
1179,versuchen::V,pokušati,beproeven
1180,vorbereiten::V,spremiti,voorbereiden
1181,vorbereiten::V,pripremiti,voorbereiden
1182,lieben::V,voljeti,houden van
1183,mögen::V,voljeti,lusten
1184,mögen::V,voljeti,houden van
1185,lachen::V,smijati se,lachen
1186,rühren::V,taknuti,roeren
1187,weinen::V,plakati,huilen
1188,weinen::V,plakati,schreien
1189,schimpfen::V,psovati,kijven
1190,schimpfen::V,psovati,schelden
1191,sich ärgern::V,ljutiti se,zich ergeren
1192,sich fürchten::V,bojati se,bang zijn
1193,fürchten::V,bojati se,vrezen
1194,fliehen::V,pobjeći,vluchten
1195,flüchten::V,utjeći,ontsnappen
1196,flüchten::V,utjeći,ontkomen
1197,sehen::V,vidjeti,zien
1198,anschauen::V,ogledati,aankijken
1199,ansehen::V,gledati,aanzien
1200,ansehen::V,gledati,bekijken
1201,hören::V,čuti,horen
1202,zuhören::V,slušati,luisteren
1203,probieren::V,probati,proeven
1204,riechen::V,osjećati miris,ruiken
1205,fühlen::V,osjećati,voelen
1206,scheinen::V,činiti se,lijken
1207,zu sehen sein::V,biti vidljiv,te zien zijn
1208,vernehmen::V,saznati,vernemen
1209,frieren::V,zima je,het koud hebben
1210,tun::V,raditi,doen
1211,können::V,moći,kunnen
1212,wollen::V,htjeti,willen
1213,anfangen::V,početi,beginnen
1214,anfangen::V,početi,aanvangen
1215,beenden::V,svršiti,beëindigen
1216,beenden::V,dovršiti,beëindigen
1217,aufhören::V,prestati,ophouden
1218,gelingen::V,uspjeti,lukken
1219,gelingen::V,uspjeti,gelukken
1220,geraten::V,desiti se,uitvallen
1221,öffnen::V,otvoriti,openen
1222,öffnen::V,otvoriti,opendoen
1223,schließen::V,zatvoriti,sluiten
1224,schließen::V,zatvoriti,dichtdoen
1225,stellen::V,metnuti,stellen
1226,stellen::V,metnuti,plaatsen
1227,stellen::V,postaviti,stellen
1228,stellen::V,postaviti,plaatsen
1229,setzen::V,posaditi,zetten
1230,setzen::V,posaditi,plaatsen
1231,legen::V,polagati,leggen
1232,berühren::V,doticati,aanraken
1233,berühren::V,dodirivati,aanraken
1234,verbinden::V,spojiti,verbinden
1235,verbinden::V,zavezati,verbinden
1236,bedecken::V,pokriti,bedekken
1237,aufhängen::V,objesiti,ophangen
1238,anzünden::V,upaliti,aansteken
1239,anzünden::V,zapaliti,aansteken
1240,aufheben::V,podići,oprapen
1241,aufheben::V,podignuti,oprapen
1242,zurücklassen::V,ostaviti,achterlaten
1243,zurücklassen::V,pustiti natrag,achterlaten
1244,verlieren::V,izgubiti,verliezen
1245,fallen lassen::V,ispustiti,laten vallen
1246,machen::V,uraditi,maken
1247,machen::V,načiniti,maken
1248,machen::V,napraviti,maken
1249,herstellen::V,proizvesti,produceren
1250,herstellen::V,proizvesti,voortbrengen
1251,bauen::V,graditi,bouwen
1252,reparieren::V,popraviti,repareren
1253,reparieren::V,popraviti,herstellen
1254,verbessern::V,poboljšati,verbeteren
1255,ändern::V,promijeniti,wijzigen
1256,ändern::V,promijeniti,veranderen
1257,graben::V,kopati,graven
1258,graben::V,kopkati,graven
1259,beugen::V,saviti,buigen
1260,biegen::V,saviti,buigen
1261,biegen::V,sagnuti,buigen
1262,drehen::V,vrtjeti,draaien
1263,wenden::V,obrnuti,keren
1264,wenden::V,obrnuti,wenden
1265,umdrehen::V,okrenuti,omdraaien
1266,umdrehen::V,prevŕnuti,omdraaien
1267,heben::V,dizati,heffen
1268,heben::V,dizati,optillen
1269,hochheben::V,dignuti,tillen
1270,ergreifen::V,uhvatiti,pakken
1271,ergreifen::V,uhvatiti,grijpen
1272,ergreifen::V,prihvatiti,pakken
1273,ergreifen::V,prihvatiti,grijpen
1274,halten::V,držati,houden
1275,drücken::V,pritiskivati,drukken
1276,schieben::V,gurati,duwen
1277,schieben::V,gurati,schuiven
1278,kratzen::V,česati,krassen
1279,kratzen::V,grepsti,krassen
1280,lecken::V,lizati,likken
1281,beißen::V,ujesti,bijten
1282,beißen::V,gristi,bijten
1283,abreißen::V,otkinuti,afrukken
1284,abreißen::V,otkinuti,afscheuren
1285,abschneiden::V,odrezati,afsnijden
1286,binden::V,vezati,binden
1287,stecken::V,turiti,steken
1288,brechen::V,slomiti,breken
1289,klopfen::V,lupati,kloppen
1290,klopfen::V,kucati,kloppen
1291,hauen::V,tući,houwen
1292,hauen::V,udarati,houwen
1293,kleben::V,lijepiti,plakken
1294,reiben::V,trti,wrijven
1295,streichen::V,namazati,smeren
1296,schleifen::V,brusiti,slijpen
1297,schneiden::V,rezati,snijden
1298,rütteln::V,drmati,schudden
1299,schütteln::V,tresti,schudden
1300,schwenken::V,mahati,wuiven
1301,schwenken::V,mahati,zwaaien
1302,schütten::V,sipati,gieten
1303,schütten::V,sipati,storten
1304,schütten::V,lijevati,gieten
1305,schütten::V,lijevati,storten
1306,füllen::V,napuniti,vullen
1307,einwickeln::V,umotati,inwikkelen
1308,einwickeln::V,zamotati,inwikkelen
1309,tragen::V,nositi,dragen
1310,schleppen::V,tegliti,slepen
1311,ziehen::V,vući,trekken
1312,aufbewahren::V,čuvati,bewaren
1313,werfen::V,bacati,gooien
1314,fangen::V,loviti,vangen
1315,fangen::V,hvatati,vangen
1316,packen::V,ščepati,pakken
1317,packen::V,ščepati,vastpakken
1318,packen::V,zgrabiti,pakken
1319,packen::V,zgrabiti,vastpakken
1320,verstecken::V,sakriti,verstoppen
1321,teilen::V,podijeliti,delen
1322,schicken::V,slati,sturen
1323,bringen::V,donijeti,brengen
1324,hinzufügen::V,dodati,toevoegen
1325,hinzufügen::V,pridati,toevoegen
1326,bekommen::V,dobiti,verkrijgen
1327,erhalten::V,primiti,krijgen
1328,nehmen::V,uzeti,nemen
1329,wählen::V,izabrati,kiezen
1330,wählen::V,izabrati,verkiezen
1331,auswählen::V,odabrati,uitkiezen
1332,bewahren::V,sačuvati,bewaren
1333,behindern::V,smetati,hinderen
1334,verderben::V,pokvariti,bederven
1335,beschädigen::V,oštetiti,beschadigen
1336,zerbrechen::V,razbiti,breken
1337,zerbrechen::V,razbiti,stukbreken
1338,zerbrechen::V,prelomiti,breken
1339,zerbrechen::V,prelomiti,stukbreken
1340,zerreißen::V,poderati,scheuren
1341,zerreißen::V,poderati,verscheuren
1342,zerreißen::V,rastrgnuti,scheuren
1343,zerreißen::V,rastrgnuti,verscheuren
1344,zerstören::V,razoriti,vernielen
1345,zerstören::V,razrušiti,vernielen
1346,verbrennen::V,spaliti,branden
1347,verbrennen::V,spaliti,verbranden
1348,verbrennen::V,sagorjeti,branden
1349,verbrennen::V,sagorjeti,verbranden
1350,geben::V,dati,geven
1351,reichen::V,pružiti,reiken
1352,reichen::V,pružiti,aanreiken
1353,schenken::V,darivati,schenken
1354,versprechen::V,obećati,beloven
1355,wünschen::V,željeti,wensen
1356,loben::V,hvaliti,loven
1357,loben::V,hvaliti,prijzen
1358,küssen::V,ljubiti,kussen
1359,wiegen::V,njihati,wiegen
1360,wiegen::V,ljuljati,wiegen
1361,zudecken::V,pokriti,toedekken
1362,wecken::V,probuditi,wekken
1363,zeigen::V,pokazati,tonen
1364,zeigen::V,pokazati,wijzen
1365,führen::V,voditi,voeren
1366,lehren::V,učiti,leren
1367,unterrichten::V,poučiti,onderwijzen
1368,aufziehen::V,uzgajati,grootbrengen
1369,leiten::V,upravljati,leiden
1370,antreiben::V,natjeravati,aandrijven
1371,lassen::V,dati,laten
1372,einladen::V,pozvati,uitnodigen
1373,vereinigen::V,ujediniti,verenigen
1374,besuchen::V,posjetiti,bezoeken
1375,treffen::V,sresti,treffen
1376,treffen::V,sresti,ontmoeten
1377,sich versammeln::V,okupiti se,zich verzamelen
1378,spielen::V,igrati se,spelen
1379,singen::V,pjevati,zingen
1380,tanzen::V,plesati,dansen
1381,sich trennen::V,razići se,van elkaar gaan
1382,verlassen::V,ostaviti,verlaten
1383,verlassen::V,napustiti,verlaten
1384,retten::V,spasiti,redden
1385,bewachen::V,čuvati,bewaken
1386,bewachen::V,stražariti,bewaken
1387,schützen::V,čuvati,beschermen
1388,verteidigen::V,obraniti,verdedigen
1389,sich schlagen::V,biti se,knokken
1390,sich schlagen::V,udariti se,knokken
1391,schießen::V,pucati,schieten
1392,schießen::V,strijeljati,schieten
1393,siegen::V,pobijediti,overwinnen
1394,ärgern::V,ljutiti,ergeren
1395,schlagen::V,biti,slaan
1396,schlagen::V,udariti,slaan
1397,treten::V,šutnuti,trappen
1398,treten::V,šutnuti,schoppen
1399,stechen::V,ubosti,steken
1400,stechen::V,ubosti,prikken
1401,stoßen::V,gurnuti,stoten
1402,stehlen::V,ukrasti,stelen
1403,stören::V,smetati,storen
1404,stören::V,smetati,verstoren
1405,belästigen::V,smetati,lastig vallen
1406,belästigen::V,dosaditi,lastig vallen
1407,verbergen::V,skriti,verbergen
1408,täuschen::V,obmanuti,misleiden
1409,betrügen::V,prevarati,bedriegen
1410,töten::V,ubiti,doden
1411,wohnen::V,stanovati,wonen
1412,arbeiten::V,raditi,werken
1413,sammeln::V,sabrati,inzamelen
1414,sammeln::V,sabrati,verzamelen
1415,pflücken::V,ubrati,plukken
1416,jagen::V,loviti,jagen
1417,fischen::V,ribati,vissen
1418,fischen::V,loviti ribu,vissen
1419,fassen::V,uloviti,vangen
1420,hüten::V,pasti,hoeden
1421,treiben::V,goniti,drijven
1422,anbinden::V,privezati,vastbinden
1423,füttern::V,hraniti,voeren
1424,melken::V,musti,melken
1425,hacken::V,sjeckati,hakken
1426,gießen::V,politi,gieten
1427,reifen::V,sazreti,rijpen
1428,zubereiten::V,prigotoviti,klaarmaken
1429,zubereiten::V,prigotoviti,toebereiden
1430,kochen::V,kuhati,koken
1431,backen::V,peći,bakken
1432,braten::V,peći,braden
1433,braten::V,pržiti,braden
1434,umrühren::V,promiješati,omroeren
1435,stricken::V,plesti,breien
1436,nähen::V,šiti,naaien
1437,färben::V,obojiti,verven
1438,färben::V,obojiti,kleuren
1439,reinigen::V,očistiti,reinigen
1440,reinigen::V,počistiti,reinigen
1441,waschen::V,prati,wassen
1442,abwischen::V,otrti,afvegen
1443,spülen::V,isprati,spoelen
1444,spülen::V,isprati,afwassen
1445,spülen::V,oplakati,spoelen
1446,spülen::V,oplakati,afwassen
1447,fegen::V,mesti,vegen
1448,fegen::V,pomesti,vegen
1449,kehren::V,mesti,vegen
1450,baden::V,kupati se,baden
1451,sich waschen::V,umiti se,zich wassen
1452,sich waschen::V,prati se,zich wassen
1453,ausziehen::V,svući,uittrekken
1454,anziehen::V,obući,aantrekken
1455,sich anziehen::V,obući se,zich aankleden
1456,kämmen::V,češljati,kammen
1457,schmücken::V,uresiti,tooien
1458,schmücken::V,nakititi,tooien
1459,sagen::V,reći,zeggen
1460,sagen::V,kazati,zeggen
1461,sprechen::V,govoriti,spreken
1462,reden::V,govoriti,praten
1463,reden::V,besjediti,praten
1464,sich unterhalten::V,razgovarati se,zich onderhouden
1465,fragen::V,pitati,vragen
1466,bitten::V,moliti,vragen
1467,bitten::V,moliti,verzoeken
1468,erzählen::V,ispričati,vertellen
1469,erzählen::V,pripovjediti,vertellen
1470,mitteilen::V,saopćiti,meedelen
1471,nennen::V,nazvati,noemen
1472,rufen::V,zvati,roepen
1473,rufen::V,dozvati,roepen
1474,prahlen::V,hvalisati se,pralen
1475,übersetzen::V,prevesti,vertalen
1476,denken::V,misliti,denken
1477,glauben::V,vjerovati,geloven
1478,bemerken::V,zapaziti,bemerken
1479,bemerken::V,primijetiti,bemerken
1480,erkennen::V,prepoznati,herkennen
1481,begreifen::V,pojmiti,begrijpen
1482,begreifen::V,shvatiti,begrijpen
1483,verstehen::V,razabrati,verstaan
1484,lernen::V,učiti se,leren
1485,wissen::V,znati,weten
1486,sich erinnern an::V,sjetiti se,zich herinneren aan
1487,vergessen::V,zaboraviti,vergeten
1488,messen::V,mjeriti,meten
1489,zählen::V,brojiti,tellen
1490,rechnen::V,računati,rekenen
1491,lesen::V,čitati,lezen
1492,malen::V,slikati,schilderen
1493,zeichnen::V,crtati,tekenen
1494,schreiben::V,pisati,schrijven
1495,besitzen::V,imati,bezitten
1496,besitzen::V,posjedovati,bezitten
1497,kaufen::V,kupiti,kopen
1498,verkaufen::V,prodati,verkopen
1499,verkaufen::V,raspačati,verkopen
1500,bezahlen::V,platiti,betalen
1501,zahlen::V,plaćati,betalen
1502,beherrschen::V,vladati,beheersen
1503,beherrschen::V,gospodariti,beheersen
1504,ertragen::V,trpjeti,verdragen
1505,ertragen::V,podnijeti,verdragen
1506,Gehirn::N,,hersenen
