,Concept_ID,lv,tt
799,Ofen::N,krāsns,мич
800,Fußboden::N,джодж,идән
801,Fußboden::N,grīda,идән
802,Tisch::N,пызан,өстәл
803,Tisch::N,galds,өстәл
804,Stuhl::N,улӧс,утыргыч
805,Stuhl::N,krēsls,утыргыч
806,Wiege::N,зыбка,бишек
807,Wiege::N,šūpulis,бишек
808,Bett::N,вольпась,ятак
809,Bett::N,вольпась,урын-җир
810,Bett::N,gulta,ятак
811,Bett::N,gulta,урын-җир
812,Regal::N,джадж,киштә
813,Regal::N,джадж,шүрлек
814,Regal::N,plaukts,киштә
815,Regal::N,plaukts,шүрлек
816,Kiste::N,куд,әрҗә
817,Kiste::N,ящик,әрҗә
818,Kiste::N,kaste,әрҗә
819,Kiste::N,šķirsts,әрҗә
820,Fenster::N,ӧшинь,тәрәзә
821,Fenster::N,logs,тәрәзә
822,Tür::N,ӧдзӧс,ишек
823,Tür::N,durvis,ишек
824,Tor::N,дзиръя,капка
825,Tor::N,vārti,капка
826,Zaun::N,потшӧс,койма
827,Zaun::N,žogs,койма
828,Dach::N,вевт,түбә
829,Dach::N,jumts,түбә
830,Leiter::N,пос,баскыч
831,Leiter::N,kāpnes,баскыч
832,Leiter::N,redeles,баскыч
833,Besen::N,рос,себерке
834,Besen::N,slota,себерке
835,Spaten::N,зыр,көрәк
836,Spaten::N,lāpsta,көрәк
837,Schaufel::N,тэльӧб,көрәк
838,Schaufel::N,liekšķere,көрәк
839,Gabel::N,вилки,чәннечке
840,Gabel::N,dakšiņa,чәннечке
841,Löffel::N,пань,кашык
842,Löffel::N,karote,кашык
843,Messer::N,пурт,пычак
844,Messer::N,nazis,пычак
845,Nagel::N,тув,кадак
846,Nagel::N,кӧрт тув,кадак
847,Nagel::N,nagla,кадак
848,Netz::N,тыв,челтәр
849,Netz::N,tīkls,челтәр
850,Haken::N,крук,ыргак
851,Haken::N,āķis,ыргак
852,Haken::N,kāsis,ыргак
853,Haken::N,krampis,ыргак
854,Griff::N,нуд,тотка
855,Griff::N,kāts,тотка
856,Griff::N,rokturis,тотка
857,Schloss::N,томан,йозак
858,Schloss::N,aizslēgs,йозак
859,Bild::N,серпас,рәсем
860,Bild::N,серпас,картина
861,Bild::N,glezna,рәсем
862,Bild::N,glezna,картина
863,Figur::N,пертас,сын
864,Figur::N,пертас,фигура
865,Figur::N,вежньӧг,сын
866,Figur::N,вежньӧг,фигура
867,Figur::N,figūra,сын
868,Figur::N,figūra,фигура
869,Puppe::N,акань,курчак
870,Puppe::N,lelle,курчак
871,Beutel::N,мешӧк,луза
872,Beutel::N,kule,луза
873,Beutel::N,maisiņš,луза
874,Bündel::N,кӧртӧд,бәйләм
875,Bündel::N,sainis,бәйләм
876,Tasche::N,сумка,букча
877,Tasche::N,soma,букча
878,Eimer::N,ведра,чиләк
879,Eimer::N,spainis,чиләк
880,Deckel::N,пӧдан,капкач
881,Deckel::N,тупкӧд,капкач
882,Deckel::N,vāks,капкач
883,Geschirr::N,дозмук,савыт-саба
884,Geschirr::N,дозмук,кашык-аяк
885,Geschirr::N,тасьті-пань,савыт-саба
886,Geschirr::N,тасьті-пань,кашык-аяк
887,Geschirr::N,trauki,савыт-саба
888,Geschirr::N,trauki,кашык-аяк
889,Sack::N,мешӧк,капчык
890,Sack::N,maiss,капчык
891,Tasse::N,бекар,чынаяк
892,Tasse::N,тасьті,чынаяк
893,Tasse::N,tase,чынаяк
894,Topf::N,гырнич,чүлмәк
895,Topf::N,pods,чүлмәк
896,Kessel::N,пӧрт,казан
897,Kessel::N,katls,казан
898,Essen::N,сёйӧм,ашау
899,Essen::N,ēdiens,ашау
900,Nahrung::N,сёян,азык
901,Nahrung::N,сёян,тәгам
902,Nahrung::N,сёян,ашамлык
903,Nahrung::N,barība,азык
904,Nahrung::N,barība,тәгам
905,Nahrung::N,barība,ашамлык
906,Speise::N,сёян,ризык
907,Speise::N,сёянтор,ризык
908,Speise::N,ēdiens,ризык
909,Fleisch::N,яй,ит
910,Fleisch::N,gaļa,ит
911,Getreide::N,нянь,ашлык
912,Getreide::N,labība,ашлык
913,Brei::N,рок,ботка
914,Brei::N,putra,ботка
915,Brei::N,biezenis,ботка
916,Brot::N,нянь,ипи
917,Brot::N,нянь,икмәк
918,Brot::N,maize,ипи
919,Brot::N,maize,икмәк
920,Scheibe::N,шӧрӧм,телем
921,Scheibe::N,чӧлан,телем
922,Scheibe::N,šķēle,телем
923,Scheibe::N,rieciens,телем
924,Fett::N,гос,май
925,Fett::N,тшог,май
926,Fett::N,tauki,май
927,Butter::N,вый,май
928,Butter::N,sviests,май
929,Öl::N,вый,май
930,Öl::N,eļļa,май
931,Salz::N,сов,тоз
932,Salz::N,sāls,тоз
933,Suppe::N,шыд,шулпа
934,Suppe::N,zupa,шулпа
935,Honig::N,ма,бал
936,Honig::N,medus,бал
937,Milch::N,йӧв,сөт
938,Milch::N,piens,сөт
939,Tee::N,чай,чәй
940,Tee::N,tēja,чәй
941,Leder::N,ку,күн
942,Leder::N,āda,күн
943,Wolle::N,вурун,йон
944,Wolle::N,vilna,йон
945,Stoff::N,дӧра,тукыма
946,Stoff::N,drāna,тукыма
947,Stoff::N,audums,тукыма
948,Nadel::N,ем,энә
949,Nadel::N,adata,энә
950,Faden::N,сунис,җеп
951,Faden::N,diegs,җеп
952,Faden::N,pavediens,җеп
953,Knopf::N,кизь,төймә
954,Knopf::N,poga,төймә
955,Knoten::N,гӧрӧд,төен
956,Knoten::N,mezgls,төен
957,Farbe::N,краска,буяу
958,Farbe::N,вап,буяу
959,Farbe::N,krāsa,буяу
960,Kleidung::N,паськӧм,кием
961,Kleidung::N,tērps,кием
962,Kleidung::N,drēbes,кием
963,Hemd::N,дӧрӧм,күлмәк
964,Hemd::N,krekls,күлмәк
965,Kragen::N,воротник,яка
966,Kragen::N,apkakle,яка
967,Ärmel::N,сос,җиң
968,Ärmel::N,piedurkne,җиң
969,Hose::N,гач,чалбар
970,Hose::N,bikses,чалбар
971,Gürtel::N,вӧнь,билбау
972,Gürtel::N,josta,билбау
973,Mütze::N,шапка,бүрек
974,Mütze::N,cepure,бүрек
975,Schuh::N,башмак,башмак
976,Schuh::N,ботинки,башмак
977,Schuh::N,kurpe,башмак
978,Stiefel::N,сапӧг,итек
979,Stiefel::N,zābaks,итек
980,Ring::N,кытш,балдак
981,Ring::N,gredzens,балдак
982,Band::N,лента,тасма
983,Band::N,вундас,тасма
984,Band::N,lente,тасма
985,Kamm::N,сынан,тарак
986,Kamm::N,ķemme,тарак
987,Spiegel::N,рӧмпӧштан,көзге
988,Spiegel::N,spogulis,көзге
989,Riemen::N,тасма,каеш
990,Riemen::N,siksna,каеш
991,Schnur::N,гез,бау
992,Schnur::N,aukla,бау
993,Leine::N,юргез,тезген
994,Leine::N,saite,тезген
995,Decke::N,эшкын,юрган
996,Decke::N,шебрас,юрган
997,Decke::N,sega,юрган
998,Kissen::N,юрлӧс,мендәр
999,Kissen::N,spilvens,мендәр
1000,Tuch::N,чышъян,яулык
1001,Tuch::N,vadmala,яулык
1002,Handtuch::N,ки чышкӧд,сөлгә
1003,Handtuch::N,кизьчышъян,сөлгә
1004,Handtuch::N,dvielis,сөлгә
1005,Kraft::N,этш,егәр
1006,Kraft::N,этш,дәрман
1007,Kraft::N,эбӧс,егәр
1008,Kraft::N,эбӧс,дәрман
1009,Kraft::N,spēks,егәр
1010,Kraft::N,spēks,дәрман
1011,Stärke::N,ёнлун,көч
1012,Stärke::N,ёнлун,дәрман
1013,Stärke::N,чорыдлун,көч
1014,Stärke::N,чорыдлун,дәрман
1015,Stärke::N,stiprums,көч
1016,Stärke::N,stiprums,дәрман
1017,Gesundheit::N,дзоньвидзалун,саулык
1018,Gesundheit::N,veselība,саулык
1019,Krankheit::N,висьӧм,чир
1020,Krankheit::N,висьӧм,хаста
1021,Krankheit::N,висьӧм,сырхау
1022,Krankheit::N,slimība,чир
1023,Krankheit::N,slimība,хаста
1024,Krankheit::N,slimība,сырхау
1025,Schmerz::N,висьӧм,авырту
1026,Schmerz::N,sāpes,авырту
1027,Wunde::N,дой,яра
1028,Wunde::N,дой,җәрәхәт
1029,Wunde::N,brūce,яра
1030,Wunde::N,brūce,җәрәхәт
1031,Wunde::N,jēlums,яра
1032,Wunde::N,jēlums,җәрәхәт
1033,Fieber::N,жар,бизгәк
1034,Fieber::N,drudzis,бизгәк
1035,Fieber::N,karstums,бизгәк
1036,Arznei::N,лекарство,дару
1037,Arznei::N,зелля,дару
1038,Arznei::N,zāles,дару
1039,Arznei::N,medikaments,дару
1040,Brücke::N,пос,күпер
1041,Brücke::N,tilts,күпер
1042,Brunnen::N,юкмӧс,кое
1043,Brunnen::N,aka,кое
1044,Weide::N,пӧскӧтина,утлавык
1045,Weide::N,ganības,утлавык
1046,Pfad::N,туй,сукмак
1047,Pfad::N,кыснан,сукмак
1048,Pfad::N,taka,сукмак
1049,Weg::N,туй,юл
1050,Weg::N,ceļš,юл
1051,Straße::N,туй,урам
1052,Straße::N,iela,урам
1053,Dorf::N,сикт,авыл
1054,Dorf::N,ciems,авыл
1055,Stadt::N,кар,шәһәр
1056,Stadt::N,pilsēta,шәһәр
1057,Brief::N,письмӧ,хат
1058,Brief::N,vēstule,хат
1059,Buch::N,небӧг,китап
1060,Buch::N,grāmata,китап
1061,Buchstabe::N,шыпас,хәреф
1062,Buchstabe::N,burts,хәреф
1063,Zeitung::N,газет,газет
1064,Zeitung::N,газет,газета
1065,Zeitung::N,avīze,газет
1066,Zeitung::N,avīze,газета
1067,Zeitung::N,laikraksts,газет
1068,Zeitung::N,laikraksts,газета
1069,Leben::N,лов,гомер
1070,Leben::N,лов,тормыш
1071,Leben::N,лов,тереклек
1072,Leben::N,олӧм,гомер
1073,Leben::N,олӧм,тормыш
1074,Leben::N,олӧм,тереклек
1075,Leben::N,dzīve,гомер
1076,Leben::N,dzīve,тормыш
1077,Leben::N,dzīve,тереклек
1078,Tod::N,кулӧм,үлем
1079,Tod::N,nāve,үлем
1080,Grab::N,гу,гүр
1081,Grab::N,гу,кабер
1082,Grab::N,kaps,гүр
1083,Grab::N,kaps,кабер
1084,Kirche::N,вичко,чиркәү
1085,Kirche::N,baznīca,чиркәү
1086,Sünde::N,мыж,язык
1087,Sünde::N,мыж,гөнаһ
1088,Sünde::N,grēks,язык
1089,Sünde::N,grēks,гөнаһ
1090,Gott::N,ен,алла
1091,Gott::N,ен,ходай
1092,Gott::N,dievs,алла
1093,Gott::N,dievs,ходай
1094,Arbeiter::N,уджалысь,эшче
1095,Arbeiter::N,strādnieks,эшче
1096,Chef::N,юралысь,башлык
1097,Chef::N,веськӧдлысь,башлык
1098,Chef::N,šefs,башлык
1099,Chef::N,vadītajs,башлык
1100,Chef::N,priekšnieks,башлык
1101,Meister::N,вӧчысь,оста
1102,Meister::N,meistars,оста
1103,Arzt::N,врач,врач
1104,Arzt::N,врач,табиб
1105,Arzt::N,бурдӧдысь,врач
1106,Arzt::N,бурдӧдысь,табиб
1107,Arzt::N,ārsts,врач
1108,Arzt::N,ārsts,табиб
1109,Lehrer::N,велӧдысь,укытучы
1110,Lehrer::N,велӧдысь,мөгаллим
1111,Lehrer::N,skolotājs,укытучы
1112,Lehrer::N,skolotājs,мөгаллим
1113,Geld::N,сьӧм,акча
1114,Geld::N,nauda,акча
1115,Geschäft::N,удж,эш
1116,Geschäft::N,bizness,эш
1117,Geschäft::N,darījums,эш
1118,Laden::N,вузасянін,кибет
1119,Laden::N,вузасянін,магазин
1120,Laden::N,bode,кибет
1121,Laden::N,bode,магазин
1122,Laden::N,veikals,кибет
1123,Laden::N,veikals,магазин
1124,Preis::N,дон,бәя
1125,Preis::N,дон,бәһа
1126,Preis::N,cena,бәя
1127,Preis::N,cena,бәһа
1128,Ware::N,тӧвар,товар
1129,Ware::N,prece,товар
1130,Nutzen::N,воӧм,файда
1131,Nutzen::N,выгӧда,файда
1132,Nutzen::N,labums,файда
1133,Reichtum::N,озырлун,байлык
1134,Reichtum::N,bagātība,байлык
1135,Welt::N,енкӧла,дөнья
1136,Welt::N,pasaule,дөнья
1137,Land::N,му,ил
1138,Land::N,zeme,ил
1139,Staat::N,канму,дәүләт
1140,Staat::N,государство,дәүләт
1141,Staat::N,valsts,дәүләт
1142,König::N,кан,патша
1143,König::N,ķēniņš,патша
1144,König::N,karalis,патша
1145,Macht::N,каналӧм,хакимият
1146,Macht::N,vara,хакимият
1147,Grenze::N,су,чик
1148,Grenze::N,суйӧр,чик
1149,Grenze::N,robeža,чик
1150,Krieg::N,ожман,сугыш
1151,Krieg::N,karš,сугыш
1152,Feind::N,враг,дошман
1153,Feind::N,вӧрӧг,дошман
1154,Feind::N,ienaidnieks,дошман
1155,Gewalt::N,мырдöналöм,көчләү
1156,Gewalt::N,vara,көчләү
1157,Gewalt::N,vardarbība,көчләү
1158,Kampf::N,вермасьӧм,көрәш
1159,Kampf::N,cīņa,көрәш
1160,Bogen[Waffe]::N,ньӧввуж,җәя
1161,Bogen[Waffe]::N,loks,җәя
1162,Pfeil::N,ньӧв,ук
1163,Pfeil::N,bulta,ук
1164,Gewehr::N,пишшаль,мылтык
1165,Gewehr::N,šautene,мылтык
1166,Fehler::N,сорсьӧм,хата
1167,Fehler::N,дзугсьӧм,хата
1168,Fehler::N,kļūda,хата
1169,Lüge::N,пӧръясьӧм,ялган
1170,Lüge::N,ылӧдлӧм,ялган
1171,Lüge::N,meli,ялган
1172,Schaden::N,лёк,зыян
1173,Schaden::N,лёк,зарар
1174,Schaden::N,изъян,зыян
1175,Schaden::N,изъян,зарар
1176,Schaden::N,пакӧсьт,зыян
1177,Schaden::N,пакӧсьт,зарар
1178,Schaden::N,bojājums,зыян
1179,Schaden::N,bojājums,зарар
1180,Schaden::N,kaitējums,зыян
1181,Schaden::N,kaitējums,зарар
1182,Unglück::N,шог,бәла
1183,Unglück::N,kļūme,бәла
1184,Unglück::N,klizma,бәла
1185,Unglück::N,nelaime,бәла
1186,Schuld::N,мыж,гаеп
1187,Schuld::N,vaina,гаеп
1188,Alter::N,арлыд,яшь
1189,Alter::N,vecums,яшь
1190,Schluss::N,пом,ахыр
1191,Schluss::N,beigas,ахыр
1192,Zeit::N,кад,заман
1193,Zeit::N,laiks,заман
1194,Tag::N,лун,көн
1195,Tag::N,diena,көн
1196,Morgen::N,асыв,иртә
1197,Morgen::N,rīts,иртә
1198,Mittag::N,лун шӧр,өйлә
1199,Mittag::N,pusdiena,өйлә
1200,Abend::N,рыт,кич
1201,Abend::N,vakars,кич
1202,Nacht::N,вой,төн
1203,Nacht::N,nakts,төн
1204,Woche::N,вежон,атна
1205,Woche::N,nedēļa,атна
1206,Monat::N,тӧлысь,ай
1207,Monat::N,mēnesis,ай
1208,Jahr::N,во,ел
1209,Jahr::N,gads,ел
1210,Frühling::N,тулыс,яз
1211,Frühling::N,pavasaris,яз
1212,Sommer::N,гожӧм,җәй
1213,Sommer::N,vasara,җәй
1214,Herbst::N,ар,көз
1215,Herbst::N,rudens,көз
1216,Winter::N,тӧв,кыш
1217,Winter::N,ziema,кыш
1218,Januar::N,тӧв шӧр,гыйнвар
1219,Januar::N,janvāris,гыйнвар
1220,Februar::N,урасьӧм,февраль
1221,Februar::N,februāris,февраль
1222,März::N,рака,март
1223,März::N,marts,март
1224,April::N,кос му,апрель
1225,April::N,aprīlis,апрель
1226,Mai::N,ода-кора,май
1227,Mai::N,maijs,май
1228,Juni::N,лӧддза-номъя,июнь
1229,Juni::N,jūnijs,июнь
1230,Juli::N,сора,июль
1231,Juli::N,jūlijs,июль
1232,August::N,моз,август
1233,August::N,augusts,август
1234,September::N,кӧч,сентябрь
1235,September::N,septembris,сентябрь
1236,Oktober::N,йирым,октябрь
1237,Oktober::N,oktobris,октябрь
1238,November::N,вӧльгым,ноябрь
1239,November::N,novembris,ноябрь
1240,Dezember::N,ӧшым,декабрь
1241,Dezember::N,decembris,декабрь
1242,Montag::N,выльлун,дүшәмбе
1243,Montag::N,pirmdiena,дүшәмбе
1244,Dienstag::N,воторник,сишәмбе
1245,Dienstag::N,otrdiena,сишәмбе
1246,Mittwoch::N,середа,чәршәмбе
1247,Mittwoch::N,trešdiena,чәршәмбе
1248,Donnerstag::N,четверг,атнакич
1249,Donnerstag::N,четверг,пәнҗешәмбе
1250,Donnerstag::N,ceturtdiena,атнакич
1251,Donnerstag::N,ceturtdiena,пәнҗешәмбе
1252,Freitag::N,пекнича,җомга
1253,Freitag::N,piektdiena,җомга
1254,Samstag::N,субӧта,шимбә
1255,Samstag::N,sestdiena,шимбә
1256,Sonntag::N,вӧскресенньӧ,якшәмбе
1257,Sonntag::N,svētdiena,якшәмбе
1258,groß::A,ыджыд,зур
1259,groß::A,dižs,зур
1260,groß::A,liels,зур
1261,klein::A,ичӧт,кечкенә
1262,klein::A,mazs,кечкенә
1263,lang::A,кузь,озын
1264,lang::A,garš,озын
1265,kurz::A,дженьыд,кыска
1266,kurz::A,īss,кыска
1267,breit::A,ота,киң
1268,breit::A,паськыд,киң
1269,breit::A,plats,киң
1270,schmal::A,оттӧм,кысык
1271,schmal::A,tievs,кысык
1272,dicht::A,сук,куе
1273,dicht::A,blīvs,куе
1274,dick[Gegenstand]::A,кыз,калын
1275,dick[Gegenstand]::A,biezs,калын
1276,dünn::A,вӧсни,нечкә
1277,dünn::A,вӧсньыд,нечкә
1278,dünn::A,plāns,нечкә
1279,fein::A,посни,нәзакәтле
1280,fein::A,smalks,нәзакәтле
1281,fest::A,зумыд,нык
1282,fest::A,tvirts,нык
1283,fest::A,noturīgs,нык
1284,flach::A,плавкӧс,яссы
1285,flach::A,плавкӧс,ялпак
1286,flach::A,тшӧтшкӧс,яссы
1287,flach::A,тшӧтшкӧс,ялпак
1288,flach::A,lēzens,яссы
1289,flach::A,lēzens,ялпак
1290,flach::A,līdzens,яссы
1291,flach::A,līdzens,ялпак
1292,glatt::A,вольк,шома
1293,glatt::A,мольыд,шома
1294,glatt::A,gluds,шома
1295,glatt::A,slidens,шома
1296,hart::A,зумыд,каты
1297,hart::A,ciets,каты
1298,weich::A,небыд,йомшак
1299,weich::A,mīksts,йомшак
1300,rund::A,гӧгрӧс,түгәрәк
1301,rund::A,apaļš,түгәрәк
1302,spitz::A,ёсь йыла,очлы
1303,spitz::A,smails,очлы
1304,scharf::A,ёсь,үткен
1305,scharf::A,ass,үткен
1306,stumpf::A,ныж,үтмәс
1307,stumpf::A,truls,үтмәс
1308,stumpf::A,strups,үтмәс
1309,schwer::A,сьӧкыд,салмак
1310,schwer::A,smags,салмак
1311,schön::A,мича,гүзәл
1312,schön::A,лӧсьыд,гүзәл
1313,schön::A,daiļš,гүзәл
1314,schön::A,skaists,гүзәл
1315,heiß::A,пӧсь,эссе
1316,heiß::A,karsts,эссе
1317,warm::A,шоныд,җылы
1318,warm::A,silts,җылы
1319,kalt::A,кӧдзыд,суык
1320,kalt::A,кӧдзыд,салкын
1321,kalt::A,salts,суык
1322,kalt::A,salts,салкын
1323,kalt::A,auksts,суык
1324,kalt::A,auksts,салкын
1325,kühl::A,юзыд,салкынча
1326,kühl::A,ыркыд,салкынча
1327,kühl::A,vēss,салкынча
1328,kühl::A,dzestrs,салкынча
1329,frisch::A,выль,салкынча
1330,frisch::A,svaigs,салкынча
1331,feucht::A,уль,юеш
1332,feucht::A,mitrs,юеш
1333,feucht::A,drēgns,юеш
1334,nass::A,ва,дымлы
1335,nass::A,slapjš,дымлы
1336,trocken::A,кос,коры
1337,trocken::A,sauss,коры
1338,voll::A,кыз,тулы
1339,voll::A,pilns,тулы
1340,leer::A,куш,буш
1341,leer::A,тыртӧм,буш
1342,leer::A,tukšs,буш
1343,offen::A,восьса,ачык
1344,offen::A,vaļējs,ачык
1345,offen::A,atvērts,ачык
1346,geschlossen::A,пӧдса,йомык
1347,geschlossen::A,slēgts,йомык
1348,sauber::A,сӧстӧм,пакь
1349,sauber::A,сӧстӧм,чиста
1350,sauber::A,tīrs,пакь
1351,sauber::A,tīrs,чиста
1352,sauber::A,spodrs,пакь
1353,sauber::A,spodrs,чиста
1354,schmutzig::A,няйт,керле
1355,schmutzig::A,няйт,пычрак
1356,schmutzig::A,netīrs,керле
1357,schmutzig::A,netīrs,пычрак
1358,schmutzig::A,dubļains,керле
1359,schmutzig::A,dubļains,пычрак
1360,roh::A,уль,чи
1361,roh::A,jēls,чи
1362,reif::A,кисьмӧм,өлгергән
1363,reif::A,gatavs,өлгергән
1364,reif::A,nobriedis,өлгергән
1365,lecker::A,чӧскыд,тәмле
1366,lecker::A,gards,тәмле
1367,lecker::A,garšīgs,тәмле
1368,süß::A,юмов,татлы
1369,süß::A,чӧскыд,татлы
1370,süß::A,salds,татлы
1371,bitter::A,курыд,ачы
1372,bitter::A,sūrs,ачы
1373,bitter::A,rūgts,ачы
1374,sauer::A,шома,әче
1375,sauer::A,skābs,әче
1376,hell::A,югыд,якты
1377,hell::A,gaišs,якты
1378,dunkel::A,пемыд,кара
1379,dunkel::A,tumšs,кара
1380,schwarz::A,сьӧд,кара
1381,schwarz::A,melns,кара
1382,weiß::A,еджыд,ак
1383,weiß::A,balts,ак
1384,rot::A,гӧрд,кызыл
1385,rot::A,sarkans,кызыл
1386,gelb::A,виж,сары
1387,gelb::A,dzeltens,сары
1388,blau::A,лӧз,күк
1389,blau::A,zils,күк
1390,grün::A,веж,яшел
1391,grün::A,турунвиж,яшел
1392,grün::A,zaļš,яшел
1393,grau::A,руд,соры
1394,grau::A,pelēks,соры
1395,bunt::A,сера,чуар
1396,bunt::A,raibs,чуар
1397,bunt::A,krāsains,чуар
1398,billig::A,донтӧг,арзан
1399,billig::A,lēts,арзан
1400,teuer::A,дона,хаклы
1401,teuer::A,dārgs,хаклы
1402,wertvoll::A,дона,кыйммәтле
1403,wertvoll::A,vērtīgs,кыйммәтле
1404,blind::A,синтӧм,сукыр
1405,blind::A,синтӧм,күзсез
1406,blind::A,akls,сукыр
1407,blind::A,akls,күзсез
1408,taub::A,пельтӧм,чукрак
1409,taub::A,пельтӧм,саңгырау
1410,taub::A,kurls,чукрак
1411,taub::A,kurls,саңгырау
1412,kräftig::A,вынйӧра,егәрле
1413,kräftig::A,spēcīgs,егәрле
1414,stark::A,ён,нык
1415,stark::A,ён,базык
1416,stark::A,вына,нык
1417,stark::A,вына,базык
1418,stark::A,stiprs,нык
1419,stark::A,stiprs,базык
1420,schwach::A,жеб,зәгыйфь
1421,schwach::A,vājš,зәгыйфь
1422,fett::A,госа,симез
1423,fett::A,brangs,симез
1424,schlank::A,веськыд,нәзек
1425,schlank::A,slaids,нәзек
1426,hübsch::A,мича,чибәр
1427,hübsch::A,лӧсьыд,чибәр
1428,hübsch::A,glīts,чибәр
1429,böse::A,лёк,усал
1430,böse::A,ļauns,усал
1431,böse::A,negants,усал
1432,dumm::A,йӧй,акылсыз
1433,dumm::A,вежӧртӧм,акылсыз
1434,dumm::A,stulbs,акылсыз
1435,dumm::A,muļķīgs,акылсыз
1436,faul::A,дыш,ялкау
1437,faul::A,дыш,иренчәк
1438,faul::A,slinks,ялкау
1439,faul::A,slinks,иренчәк
1440,fleißig::A,зільысь,тырыш
1441,fleißig::A,зільысь,тырышучан
1442,fleißig::A,čakls,тырыш
1443,fleißig::A,čakls,тырышучан
1444,fleißig::A,cītīgs,тырыш
1445,fleißig::A,cītīgs,тырышучан
1446,geizig::A,топыд,саран
1447,geizig::A,skops,саран
1448,geizig::A,sīksts,саран
1449,klug::A,юра,акыллы
1450,klug::A,вежӧра,акыллы
1451,klug::A,gudrs,акыллы
1452,geschickt::A,кипода,маһир
1453,geschickt::A,кужысь,маһир
1454,geschickt::A,manīgs,маһир
1455,lieb::A,муса,сөекле
1456,lieb::A,мича,сөекле
1457,lieb::A,лӧсьыд,сөекле
1458,lieb::A,mīļš,сөекле
1459,lustig::A,кыпыд,күңелле
1460,lustig::A,jautrs,күңелле
1461,sanft::A,мелі,басынкы
1462,sanft::A,liegs,басынкы
1463,hungrig::A,тшыг,ач
1464,hungrig::A,izsalcis,ач
1465,krank::A,висьысь,чирле
1466,krank::A,висьысь,сырхау
1467,krank::A,slims,чирле
1468,krank::A,slims,сырхау
1469,nackt::A,пасьтӧм,шәрә
1470,nackt::A,pliks,шәрә
1471,traurig::A,гажтӧм,ямансу
1472,traurig::A,bēdīgs,ямансу
1473,traurig::A,skumīgs,ямансу
1474,lebendig::A,ловъя,тере
1475,lebendig::A,dzīvs,тере
1476,gut::A,бур,яхшы
1477,gut::A,labs,яхшы
1478,schlecht::A,лёк,начар
1479,schlecht::A,омӧль,начар
1480,schlecht::A,slikts,начар
1481,richtig::A,инӧд,дөрес
1482,richtig::A,riktīgs,дөрес
1483,schlimm::A,омӧль,әшәкә
1484,schlimm::A,туйтӧм,әшәкә
1485,schlimm::A,nelāgs,әшәкә
1486,schlimm::A,nejauks,әшәкә
1487,wahr::A,абу ылӧг,чып-чын
1488,wahr::A,īsts,чып-чын
1489,wahr::A,patiess,чып-чын
1490,alt::A,важ,иске
1491,alt::A,sens,иске
1492,alt::A,vęcs,иске
1493,neu::A,выль,яңа
1494,neu::A,jauns,яңа
1495,ehemalig::A,вӧвлӧм,элекке
1496,ehemalig::A,bijušais,элекке
1497,alt[Lebewesen]::A,пӧрысь,карт
1498,alt[Lebewesen]::A,vecs,карт
1499,jung::A,том,яшь
1500,jung::A,jauns,яшь
1501,arm::A,гӧль,фәкыйрь
1502,arm::A,nabags,фәкыйрь
1503,reich::A,озыр,бай
1504,reich::A,bagāts,бай
1505,bekannt::A,тӧдса,таныш
1506,bekannt::A,zināms,таныш
1507,bekannt::A,pazīstams,таныш
1508,berühmt::A,нималан,атаклы
1509,berühmt::A,кывсян,атаклы
1510,berühmt::A,slavens,атаклы
1511,fremd::A,йӧз,ят
1512,fremd::A,svešs,ят
1513,verschieden::A,абу ӧткодь,төрле
1514,verschieden::A,разнӧй,төрле
1515,verschieden::A,dažāds,төрле
1516,nah::A,матыс,якын
1517,nah::A,tuvs,якын
1518,fern::A,ылі,ерак
1519,fern::A,tāls,ерак
1520,linker::A,шуйга,сул
1521,linker::A,kreisais,сул
1522,rechter::A,веськыд,уң
1523,rechter::A,labais,уң
1524,anderer::A,мукӧд,бүтән
1525,anderer::A,otrs,бүтән
1526,erster::A,медводдза,беренче
1527,erster::A,pirmais,беренче
1528,zweiter::A,мӧд,икенче
1529,zweiter::A,otrais,икенче
1530,dritter::A,коймӧд,өченче
1531,dritter::A,trešais,өченче
1532,letzter::A,бӧръя,ахыргы
1533,letzter::A,beidzamais,ахыргы
1534,allein::ADV,ӧтка,ялгыз
1535,allein::ADV,viens pats,ялгыз
1536,auf einmal::ADV,ӧтпырйӧ,бердән
1537,auf einmal::ADV,reizē,бердән
1538,zusammen::ADV,тшӧтш,бергә
1539,zusammen::ADV,kopā,бергә
1540,zusammen::ADV,vienviet,бергә
1541,lange::ADV,дыр,озак
1542,lange::ADV,ilgi,озак
1543,plötzlich::ADV,друг,искәрмәстән
1544,plötzlich::ADV,pēkšņi,искәрмәстән
1545,sofort::ADV,дзик пыр,хәзер
1546,sofort::ADV,tūlīt,хәзер
1547,später::ADV,сэсся,соңрак
1548,später::ADV,vēlāk,соңрак
1549,jetzt::ADV,ӧні,хәзер
1550,jetzt::ADV,tagad,хәзер
1551,heute::ADV,талун,бүген
1552,heute::ADV,šodien,бүген
1553,morgen::ADV,аски,иртәгә
1554,morgen::ADV,rīt,иртәгә
1555,bald::ADV,регыд,тиздән
1556,bald::ADV,drīz,тиздән
1557,dann::ADV,бӧрын,аннары
1558,dann::ADV,бӧрти,аннары
1559,dann::ADV,tad,аннары
1560,gestern::ADV,тӧнлун,кичә
1561,gestern::ADV,vakar,кичә
1562,einst::ADV,ӧтчыд,берчак
