,Concept_ID,lt,ce
773,nur::ADV,vien,бен ...ца
774,schon::ADV,jau,хӏинцале
775,wieder::ADV,vėl,юха а
776,wieder::ADV,iš naujo,юха а
777,vergebens::ADV,veltui,эрна
778,vergebens::ADV,bergždžiai,эрна
779,vor::PRP,prieš,хьалха
780,hinter::PRP,už,тӏехьа
781,unter::PRP,po,кIелахь
782,durch::PRP,pro,чекх
783,durch::PRP,per,чекх
784,neben::PRP,prie,юххе
785,neben::PRP,šalia,юххе
786,zwischen::PRP,tarp,юккъехь
787,wegen::PRP,dėl,дуьхьа
788,wegen::PRP,dėlei,дуьхьа
789,dies::PRN,šis,и
790,dies::PRN,šis,иза
791,dies::PRN,šitas,и
792,dies::PRN,šitas,иза
793,das::PRN,tat,и
794,das::PRN,tat,иза
795,alles::PRN,visas,дерриг
796,ich::PRN,aš,cо
797,du::PRN,tu,хьо
798,er::PRN,jis,и
799,er::PRN,jis,иза
800,wir::PRN,mes,тхо
801,wir::PRN,mes,вай
802,ihr::PRN,jūs,шу
803,sie::PRN,ji,уьш
804,sie::PRN,jos,уьш
805,was::FPRN,kas,хӏун
806,wer::FPRN,kas,мила
807,wo::FADV,kur,мичaхь
808,wohin::FADV,kur,мича
809,wohin::FADV,kur link,мича
810,wie::FADV,kaip,муха
811,warum::FADV,kod̃ėl,хӏунда
812,warum::FADV,dėl ko,хӏунда
813,wieviel::FNUM,kiek,мел
814,wieviel::FNUM,kiek,маса
815,eins::NUM,vienas,цхьаъ
816,zwei::NUM,du,шиъ
817,drei::NUM,trys,кхоъ
818,vier::NUM,keturi,диъ
819,fünf::NUM,penki,пхиъ
820,sechs::NUM,šeši,ялх
821,sieben::NUM,septyni,ворхӏ
822,acht::NUM,aštuoni,бархӏ
823,neun::NUM,devyni,исс
824,zehn::NUM,dešimt,итт
825,elf::NUM,vienuolika,цхьайтта
826,zwölf::NUM,dvylika,шийтта
827,zwanzig::NUM,dvidešimt,ткъа
828,dreißig::NUM,trisdešimt,ткъе итт
829,vierzig::NUM,keturiasdešimt,шовзткъа
830,fünfzig::NUM,penkiasdešimt,шовзткъе итт
831,sechzig::NUM,šešiasdešimt,кхузткъа
832,siebzig::NUM,septyniasdešimt,кхузткъе итт
833,achtzig::NUM,aštuoniasdešimt,дезткъа
834,neunzig::NUM,devyniasdešimt,дезткъе итт
835,hundert::NUM,šimtas,бӏе
836,tausend::NUM,tūkstantis,эзар
837,und::CNJ,ĩr,a
838,oder::CNJ,ar,я
839,oder::CNJ,arba,я
840,stehen::V,stovėti,латта
841,sitzen::V,sėdėti,хиъна ӏан
842,liegen::V,gulėti,ӏилла
843,hängen::V,kyboti,кхаза
844,hängen::V,kabėti,кхаза
845,werden::V,taptis,хила
846,werden::V,darytis,хила
847,passieren::V,atsitikti,хила
848,passieren::V,pasitaikyti,хила
849,beginnen::V,prasid́ėti,доло
850,enden::V,baigtis,дӏадерза
851,wechseln::V,keistis,хийца
852,wechseln::V,pasikeisti,хийца
853,aufgehen[Sonne]::V,tekėti,кхета
854,aufgehen[Sonne]::V,patekėti,кхета
855,untergehen[Sonne]::V,leistis,чубуза
856,untergehen[Sonne]::V,nusileisti,чубуза
857,scheinen[Sonne]::V,šviesti,серло яла
858,donnern::V,griausti,къекъа
859,donnern::V,griaudėti,къекъа
860,wehen::V,pūsti,хьекха
861,strömen::V,lietis,эха
862,strömen::V,plūsti,эха
863,fließen::V,tekėti,охьаэха
864,sich drehen::V,suktis,хьийза
865,sich drehen::V,pasisukti,хьийза
866,schwanken::V,svyruoti,леста
867,schwingen::V,suptis,лесто
868,fallen::V,pulti,охьакхета
869,fallen::V,kristi,охьакхета
870,brennen::V,degti,дага
871,rauchen::V,rūkyti,оза
872,regnen::V,lyti,догlа догlу
873,gefrieren::V,užšalti,гӏоро
874,tauen::V,tirpti,даша
875,schmelzen::V,lydytis,лала
876,trocknen::V,džiūti,дакъо
877,sieden::V,virti,кхехка
878,faulen::V,pūti,дахкадала
879,verfaulen::V,švinkti,дахкадала
880,reißen::V,plyšti,хеда
881,reißen::V,trūkti,хеда
882,versinken::V,skę̃sti,хичудаха
883,versinken::V,grimzti,хичудаха
884,vergehen::V,praeiti,дlаэха
885,erscheinen::V,pasirodyti,схьадала
886,erscheinen::V,pasirodyti,ӏоттадала
887,verschwinden::V,dingti,къайладала
888,verschwinden::V,išnykti,къайладала
889,verschwinden::V,pranykti,къайладала
890,sinken::V,kristi,лахдала
891,abnehmen::V,mažėti,
892,abnehmen::V,silpnėti,
893,zunehmen::V,didėti,лакхадала
894,zunehmen::V,padaugėti,лакхадала
895,steigen::V,kilti,хьаладала
896,wachsen::V,augti,кхиа
897,glänzen::V,blizgėti,лепа
898,funkeln::V,žibėti,къега
899,lärmen::V,triukšmauti,гӏовгӏаян
900,läuten::V,skambinti,детта
901,klingeln::V,skambinti,дека
902,klirren::V,žvangėti,дека
903,brausen::V,šniokšti,хьаьдда даха
904,rauschen::V,ošti,леста
905,rauschen::V,šlamėti,леста
906,klingen::V,skardėti,дека
907,bellen::V,loti,лета
908,heulen::V,kaukti,угӏа
909,heulen::V,staugti,угӏа
910,blasen::V,pūsti,хӏуп баха
911,pfeifen::V,švilpti,шок етта
912,pfeifen::V,švilpauti,шок етта
913,schreien::V,šaukti,мохь бетта
914,stöhnen::V,dejuoti,узарш дан
915,stöhnen::V,aimanuoti,узарш дан
916,zittern::V,virpėti,дега
917,leben::V,gyventi,даха
918,geboren werden::V,gimti,хила
919,atmen::V,alsuoti,садеӏа
920,atmen::V,kvėpuoti,садеӏа
921,trinken::V,gerti,мала
922,essen::V,valgyti,кхалла
923,schlucken::V,praryti,къурдбан
924,müde werden::V,nuvargti,кӏаддала
925,müde werden::V,privargti,кӏаддала
926,einschlafen::V,užmigti,наб кхета
927,schlafen::V,miegoti,вижа
928,schlafen::V,miegoti,наб ян
929,schlafen::V,miegoti,дижина хила
930,aufwachen::V,pabusti,самадала
931,aufstehen::V,keltis,гӏатта
932,aufstehen::V,atsikelti,гӏатта
933,sich erholen::V,pailsėti,садаӏа
934,sich erholen::V,poilsiauti,садаӏа
935,krank werden::V,susirgti,цомгуш хила
936,krank sein::V,sirgti,цомгуш хила
937,schmerzen::V,sopėti,лаза
938,schmerzen::V,sopėti,ӏийжа
939,schmerzen::V,skaudėti,лаза
940,schmerzen::V,skaudėti,ӏийжа
941,husten::V,kosėti,йовхарш етта
942,genesen::V,sveikti,тадала
943,genesen::V,taisytis,тадала
944,sterben::V,mirti,дала
945,sterben::V,numirti,дала
946,umkommen::V,žūti,хӏаллакхила
947,sich bewegen::V,judėti,лела
948,sich bewegen::V,pasijudinti,лела
949,sich rühren::V,krutėti,меттахъхьен
950,sich erheben::V,pakilti,хьалагlатта
951,sich erheben::V,atsikelti,хьалагlатта
952,sich setzen::V,sėstis,хаа
953,sich setzen::V,atsisėsti,хаа
954,hinfallen::V,parkristi,дожа
955,hinfallen::V,parkristi,охьакхета
956,hinfallen::V,pargriūti,дожа
957,hinfallen::V,pargriūti,охьакхета
958,laufen::V,eiti,вада
959,laufen::V,eiti,хьада
960,schreiten::V,žengti,болар дан
961,schreiten::V,žengti,ког баккха
962,schreiten::V,žingsniuoti,болар дан
963,schreiten::V,žingsniuoti,ког баккха
964,spazierengehen::V,pasivaikščioti,доладала
965,eilen::V,skubėti,сихдала
966,sich beeilen::V,paskub́ėti,сихдала
967,sich beeilen::V,pasiskubinti,сихдала
968,sausen::V,dumti,
969,sausen::V,lėkti,
970,rennen::V,bėgti,дада
971,springen::V,šokti,ирхкхийсадала
972,klettern::V,kopti,тӏедийла
973,schaukeln::V,supti,техко
974,schaukeln::V,linguoti,техко
975,kriechen::V,ropoti,такха
976,kriechen::V,šliaužti,такха
977,schwimmen::V,plaukti,некадан
978,tauchen::V,nerti,чулелха
979,rudern::V,irtis,дига лело
980,rudern::V,irtis,кема лело
981,rudern::V,irkluoti,дига лело
982,rudern::V,irkluoti,кема лело
983,fahren::V,važiuoti,хахка
984,fahren::V,važinėti,хахка
985,fliegen::V,lėkti,тӏемадала
986,fliegen::V,skristi,тӏемадала
987,gehen::V,eiti,лeла
988,weggehen::V,išeiti,дӏадаха
989,abfahren::V,išvykti,дӏадаха
990,abfahren::V,išvažiuoti,дӏадаха
991,anhalten::V,sustoti,саца
992,hineingehen::V,įeiti,чудала
993,eintreten::V,įžengti,чудала
994,kommen::V,ateiti,кхача
995,kommen::V,ateiti,дӏакхача
996,kommen::V,ateiti,схьакхача
997,ankommen::V,ateiti,кхача
998,ankommen::V,ateiti,схьакхача
999,zurückkommen::V,grį̃žti,юхада
1000,zurückkommen::V,sugrį̃žti,юхада
1001,bleiben::V,likti,диса
1002,bleiben::V,pasilikti,диса
1003,warten::V,laukti,хьежа
1004,warten::V,laukti,cобар дан
1005,erwarten::V,laukti,хьоьжуш ӏан
1006,suchen::V,ieškoti,леха
1007,finden::V,rasti,каро
1008,finden::V,surasti,каро
1009,versuchen::V,mėginti,дан хьажа
1010,vorbereiten::V,rengti,кечъян
1011,lieben::V,myĺėti,деза
1012,mögen::V,ḿėgti,безамхила
1013,mögen::V,patikti,безамхила
1014,lachen::V,juoktis,дела
1015,rühren::V,jaudinti,хьедан
1016,rühren::V,graudinti,хьедан
1017,weinen::V,verkti,делха
1018,schimpfen::V,bartis,чехо
1019,sich ärgern::V,pykti,оьгӏазъэха
1020,sich ärgern::V,apmaudauti,оьгӏазъэха
1021,sich fürchten::V,bijoti,кхера
1022,sich fürchten::V,baimintis,кхера
1023,fürchten::V,bijoti,кхера
1024,fürchten::V,baimintis,кхера
1025,fliehen::V,bėgti,дӏадада
1026,fliehen::V,sprukti,дӏадада
1027,flüchten::V,pabėgti,дӏадада
1028,sehen::V,žiūŕėti,ган
1029,anschauen::V,žiūŕėti,хьажа
1030,anschauen::V,žiūŕėti,хьежа
1031,ansehen::V,žiūrėti į,хьовса
1032,ansehen::V,pažiūrėti į,хьовса
1033,hören::V,girdėti,хаза
1034,zuhören::V,klausytis,ладогӏа
1035,probieren::V,ragauti,хьажа
1036,probieren::V,paragauti,хьажа
1037,riechen::V,uosti,хьожа яха
1038,riechen::V,užuosti,хьожа яха
1039,fühlen::V,justi,хаадала
1040,fühlen::V,jausti,хаадала
1041,fühlen::V,pajusti,хаадала
1042,scheinen::V,rodytis,мотта
1043,scheinen::V,atrodyti,мотта
1044,zu sehen sein::V,pasirodyti,гуш хила
1045,vernehmen::V,išgirsti,бартхатта
1046,frieren::V,šalti,гӏоро
1047,tun::V,daryti,дан
1048,können::V,galėti,дадала
1049,können::V,pajėgti,дадала
1050,wollen::V,norėti,тӏергӏа
1051,anfangen::V,pradėti,доло
1052,anfangen::V,prasid́ėti,доло
1053,beenden::V,baigti,довла
1054,beenden::V,užbaigti,довла
1055,aufhören::V,liautis,саца
1056,gelingen::V,pavykti,кадала
1057,gelingen::V,pasisekti,кадала
1058,geraten::V,nusisekti,хила
1059,öffnen::V,atverti,дӏаделла
1060,öffnen::V,atverti,схьаделла
1061,öffnen::V,atidaryti,дӏаделла
1062,öffnen::V,atidaryti,схьаделла
1063,schließen::V,uždaryti,къовла
1064,schließen::V,uždaryti,дӏачӏагӏа
1065,stellen::V,statyti,хlотто
1066,stellen::V,pastatyti,хlотто
1067,setzen::V,sodinti,дийгӏа
1068,setzen::V,pasodinti,дийгӏа
1069,legen::V,dėti,охьадилла
1070,legen::V,pad́ėti,охьадилла
1071,berühren::V,liesti,хьедан
1072,berühren::V,paliesti,хьедан
1073,verbinden::V,jungti,вовшахтаса
1074,verbinden::V,surišti,вовшахтаса
1075,bedecken::V,uždengti,тилла
1076,bedecken::V,uždengti,тӏетаса
1077,aufhängen::V,pakarti,хьалаолла
1078,aufhängen::V,pakabinti,хьалаолла
1079,anzünden::V,padegti,лато
1080,aufheben::V,pakelti,айа
1081,zurücklassen::V,palikti,дита
1082,verlieren::V,pamesti,дайа
1083,fallen lassen::V,atsisakyti,охьадожо
1084,machen::V,dirbti,дан
1085,herstellen::V,gaminti,дан
1086,bauen::V,statyti,гӏишлоян
1087,bauen::V,pastatyti,гӏишлоян
1088,reparieren::V,taisyti,тадан
1089,reparieren::V,remontuoti,тадан
1090,verbessern::V,gerinti,нисдан
1091,verbessern::V,ištaisyti,нисдан
1092,ändern::V,keisti,хийца
1093,ändern::V,pakeisti,хийца
1094,graben::V,kasti,ахка
1095,beugen::V,lenkti,сатто
1096,beugen::V,palenkti,сатто
1097,biegen::V,lenkti,сатто
1098,biegen::V,palenkti,сатто
1099,drehen::V,sukti,хьовзо
1100,wenden::V,kreipti,
1101,wenden::V,pakreipti,
1102,umdrehen::V,sukti,хьовзo
1103,umdrehen::V,apversti,хьовзo
1104,heben::V,kelti,айа
1105,heben::V,kelti,хьалаайа
1106,heben::V,pakelti,айа
1107,heben::V,pakelti,хьалаайа
1108,hochheben::V,pakelti,хьалаайа
1109,ergreifen::V,čiupti,дӏалаца
1110,ergreifen::V,griebti,дӏалаца
1111,halten::V,laikyti,латто
1112,halten::V,palaikyti,латто
1113,drücken::V,spausti,тӏетаӏо
1114,schieben::V,stumti,татта
1115,kratzen::V,kasyti,мӏараш тийса
1116,kratzen::V,grandyti,мӏараш тийса
1117,lecken::V,laižyti,мотт хьекха
1118,beißen::V,kandžioti,катoха
1119,abreißen::V,nuplėšti,схьадаккха
1120,abschneiden::V,atpjauti,кхада
1121,abschneiden::V,atkirpti,кхада
1122,binden::V,rišti,дӏадехка
1123,binden::V,rišti,вовшахтаса
1124,binden::V,surišti,дӏадехка
1125,binden::V,surišti,вовшахтаса
1126,stecken::V,kišti,чудахийта
1127,stecken::V,įkišti,чудахийта
1128,brechen::V,lūžti,кагдан
1129,brechen::V,laužyti,кагдан
1130,klopfen::V,belsti,детта
1131,klopfen::V,barbenti,детта
1132,hauen::V,mušti,етта
1133,kleben::V,lipdyti,тӏелато
1134,kleben::V,klijuoti,тӏелато
1135,reiben::V,trinti,хьекхо
1136,reiben::V,tarkuoti,хьекхо
1137,streichen::V,tepti,тlехьакха
1138,streichen::V,užtepti,тlехьакха
1139,schleifen::V,galą́sti,ирдан
1140,schneiden::V,pjauti,ларга
1141,schneiden::V,kirpti,ларга
1142,rütteln::V,purtyti,лесто
1143,schütteln::V,purtyti,лесто
1144,schwenken::V,mojuoti,лесто
1145,schütten::V,pilti,дотта
1146,schütten::V,berti,дотта
1147,füllen::V,pildyti,дуза
1148,füllen::V,pripildyti,дуза
1149,einwickeln::V,įvynioti,хьарчо
1150,einwickeln::V,suvynioti,хьарчо
1151,tragen::V,nešti,дахьа
1152,tragen::V,nešioti,дахьа
1153,schleppen::V,vilkti,ийзо
1154,ziehen::V,tempti,озо
1155,aufbewahren::V,laikyti,ӏалашдан
1156,werfen::V,mesti,кхосса
1157,werfen::V,sviesti,кхосса
1158,fangen::V,sugauti,леца
1159,packen::V,čiupti,леца
1160,packen::V,griebti,леца
1161,verstecken::V,slėpti,къайладаккха
1162,verstecken::V,slapstyti,къайладаккха
1163,teilen::V,dalyti,декъа
1164,teilen::V,padalyti,декъа
1165,schicken::V,sių̃sti,дӏадахьийта
1166,schicken::V,pasių̃sti,дӏадахьийта
1167,bringen::V,atnešti,дан
1168,hinzufügen::V,pridėti,тӏетоха
1169,bekommen::V,gauti,даккха
1170,erhalten::V,gauti,даккха
1171,nehmen::V,paimti,схьаэца
1172,wählen::V,rinkti,харжа
1173,wählen::V,išsirinkti,харжа
1174,auswählen::V,išrinkti,харжа
1175,bewahren::V,išsaugoti,lалашдан
1176,behindern::V,trukdyti,новкъарло ян
1177,verderben::V,sugadinti,талхо
1178,beschädigen::V,žaloti,дохо
1179,beschädigen::V,gadinti,дохо
1180,zerbrechen::V,sukulti,дохо
1181,zerbrechen::V,sukulti,кагдан
1182,zerbrechen::V,sudaužyti,дохо
1183,zerbrechen::V,sudaužyti,кагдан
1184,zerreißen::V,perplėšti,хадо
1185,zerreißen::V,suplėšyti,хадо
1186,zerstören::V,suardyti,дохо
1187,zerstören::V,suardyti,кагдан
1188,zerstören::V,sugriauti,дохо
1189,zerstören::V,sugriauti,кагдан
1190,verbrennen::V,deginti,даго
1191,verbrennen::V,sudeginti,даго
1192,geben::V,duoti,яла
1193,geben::V,paduoti,яла
1194,reichen::V,paduoti,дӏадала
1195,reichen::V,paduoti,дӏакховдо
1196,schenken::V,dovanoti,совгӏат дан
1197,versprechen::V,žadėti,ваӏда дан
1198,versprechen::V,pažadėti,ваӏда дан
1199,wünschen::V,norėti,лаа
1200,wünschen::V,linḱėti,лаа
1201,loben::V,girti,хасто
1202,loben::V,pagirti,хасто
1203,küssen::V,bučiuoti,оба яккха
1204,wiegen::V,supti,тахка
1205,zudecken::V,užkloti,тӏетаса
1206,zudecken::V,uždengti,тӏетаса
1207,wecken::V,žadinti,самадаккха
1208,zeigen::V,rodyti,гайта
1209,führen::V,vesti,дига
1210,führen::V,vadovauti,дига
1211,lehren::V,mokyti,ӏамо
1212,lehren::V,išmokyti,ӏамо
1213,unterrichten::V,dėstyti,хьеха
1214,aufziehen::V,išauginti,кхио
1215,leiten::V,valdyti,урхалла дан
1216,leiten::V,vadovauti,урхалла дан
1217,antreiben::V,uiti,сихдан
1218,antreiben::V,raginti,сихдан
1219,antreiben::V,skubinti,сихдан
1220,lassen::V,paliepti,-йта
1221,einladen::V,kviesti,кхайкха
1222,einladen::V,pakviesti,кхайкха
1223,vereinigen::V,sujungti,цхьаьнатоха
1224,vereinigen::V,suvienyti,цхьаьнатоха
1225,besuchen::V,lankyti,хьажахIотта
1226,besuchen::V,aplankyti,хьажахIотта
1227,treffen::V,sutikti,дуьхьалкхета
1228,treffen::V,pasitikti,дуьхьалкхета
1229,sich versammeln::V,susirinkti,гулдан
1230,spielen::V,groti,ловза
1231,spielen::V,žaisti,ловза
1232,singen::V,dainuoti,лакха
1233,tanzen::V,šokti,хелхадала
1234,sich trennen::V,skirtis,къаста
1235,sich trennen::V,išsiskirti,къаста
1236,verlassen::V,palikti,дита
1237,retten::V,gelbėti,кӏелхьардаккха
1238,bewachen::V,sergėti,ха дан
1239,schützen::V,ginti,лардан
1240,schützen::V,apginti,лардан
1241,verteidigen::V,ginti,лардан
1242,verteidigen::V,apginti,лардан
1243,sich schlagen::V,muštis,етта
1244,schießen::V,šauti,детта
1245,schießen::V,šaudyti,детта
1246,siegen::V,nugalėti,тола
1247,ärgern::V,pykinti,оьгӏаздахийта
1248,schlagen::V,mušti,тоха
1249,schlagen::V,smogti,тоха
1250,schlagen::V,trenkti,тоха
1251,treten::V,mygti,мийра тоха
1252,stechen::V,gelti,ӏотта
1253,stechen::V,gelti,къовзо
1254,stechen::V,smeigti,ӏотта
1255,stechen::V,smeigti,къовзо
1256,stoßen::V,stumti,татта
1257,stoßen::V,pastumti,татта
1258,stehlen::V,vogti,лачкъо
1259,stören::V,trikdyti,новкъарло ян
1260,belästigen::V,apsunkinti,сагатдан
1261,verbergen::V,slėpti,къайладаккха
1262,verbergen::V,paslėpti,къайладаккха
1263,täuschen::V,klaidinti,ӏexo
1264,betrügen::V,apgauti,ледан
1265,töten::V,žudyti,ден
1266,töten::V,nužudyti,ден
1267,wohnen::V,gyventi,даха
1268,arbeiten::V,dirbti,къахьега
1269,arbeiten::V,triūsti,къахьега
1270,sammeln::V,rinkti,гулдан
1271,pflücken::V,skinti,даха
1272,pflücken::V,raškyti,даха
1273,jagen::V,medžioti,талла
1274,fischen::V,žvejoti,чӏерий леца
1275,fassen::V,sučiupti,лаца
1276,fassen::V,sučiupti,схьалаца
1277,hüten::V,ganyti,лардан
1278,treiben::V,ginti,лахка
1279,anbinden::V,pririšti,дӏадехка
1280,füttern::V,šerti,хӏума яла
1281,melken::V,melžti,оза
1282,hacken::V,kapoti,
1283,gießen::V,lieti,хи тоха
1284,gießen::V,laistyti,хи тоха
1285,reifen::V,nokti,хьекъа
1286,reifen::V,sirpti,хьекъа
1287,zubereiten::V,ruošti,кечъян
1288,zubereiten::V,ruošti,кхача бан
1289,zubereiten::V,gaminti,кечъян
1290,zubereiten::V,gaminti,кхача бан
1291,kochen::V,virti,кхача бан
1292,kochen::V,virinti,кхача бан
1293,backen::V,kepti,датта
1294,braten::V,kepti,кхарза
1295,braten::V,kepinti,кхарза
1296,umrühren::V,maišyti,кего
1297,umrühren::V,pamaišyti,кего
1298,stricken::V,megzti,
1299,nähen::V,siūti,тега
1300,färben::V,dažyti,басардан
1301,färben::V,nudažyti,басардан
1302,reinigen::V,valyti,цӏандан
1303,reinigen::V,švarinti,цӏандан
1304,waschen::V,plauti,йила
1305,waschen::V,plauti,йитта
1306,waschen::V,plauti,дӏадайа
1307,waschen::V,mazgoti,йила
1308,waschen::V,mazgoti,йитта
1309,waschen::V,mazgoti,дӏадайа
1310,waschen::V,skalbti,йила
1311,waschen::V,skalbti,йитта
1312,waschen::V,skalbti,дӏадайа
1313,abwischen::V,nušluostyti,дӏадайа
1314,spülen::V,plauti,хи кхарза
1315,spülen::V,skalauti,хи кхарза
1316,fegen::V,šluoti,нуй хьакха
1317,kehren::V,šluoti,нуй хьакха
1318,baden::V,maudytis,лийча
1319,sich waschen::V,praustis,юьхь йила
1320,ausziehen::V,numauti,духар дӏадаккха
1321,ausziehen::V,nuvilkti,духар дӏадаккха
1322,anziehen::V,mauti,
1323,anziehen::V,apsivilkti,
1324,sich anziehen::V,rengtis,духа
1325,sich anziehen::V,apsirengti,духа
1326,kämmen::V,šukuoti,ехк хьакха
1327,schmücken::V,puošti,хаздан
1328,schmücken::V,dabinti,хаздан
1329,schmücken::V,gražinti,хаздан
1330,sagen::V,tarti,ала
1331,sprechen::V,kalbėti,баха
1332,sprechen::V,kalbėti,мотт бийца
1333,reden::V,šnekėti,къамел дан
1334,sich unterhalten::V,kalbėtis,къамел дан
1335,sich unterhalten::V,šnekučiuotis,къамел дан
1336,fragen::V,klausti,хатта
1337,bitten::V,prašyti,деха
1338,erzählen::V,pasakoti,дийца
1339,mitteilen::V,skelbti,хаам бан
1340,mitteilen::V,pranešti,хаам бан
1341,nennen::V,vadinti,цӏе яккха
1342,nennen::V,vardyti,цӏе яккха
1343,rufen::V,šaukti,кхайкха
1344,rufen::V,kviesti,кхайкха
1345,prahlen::V,girtis,куралла ян
1346,prahlen::V,girtis,дозалла дан
1347,übersetzen::V,versti,гоч дан
1348,übersetzen::V,išversti,гоч дан
1349,denken::V,galvoti,ойла ян
1350,glauben::V,manyti,теша
1351,glauben::V,tikėti,теша
1352,bemerken::V,pamatyti,ган
1353,bemerken::V,pastebėti,ган
1354,erkennen::V,pažinti,довза
1355,erkennen::V,atpažinti,довза
1356,begreifen::V,suvokti,кхета
1357,verstehen::V,suprasti,кхета
1358,lernen::V,mokytis,деша
1359,wissen::V,žinoti,хаа
1360,sich erinnern an::V,prisiminti,дагадан
1361,vergessen::V,užmiršti,дицдала
1362,messen::V,matuoti,дуста
1363,zählen::V,skaičiuoti,дагардан
1364,rechnen::V,skaičiuoti,лара
1365,lesen::V,skaityti,еша
1366,malen::V,tapyti,сурт дилла
1367,zeichnen::V,piešti,сурт дилла
1368,zeichnen::V,žymėti,сурт дилла
1369,zeichnen::V,braižyti,сурт дилла
1370,schreiben::V,rašyti,яздан
1371,besitzen::V,turėti,доладан
1372,kaufen::V,pirkti,эца
1373,verkaufen::V,parduoti,дохка
1374,bezahlen::V,apmokėti,мах бала
1375,zahlen::V,mokėti,мах бала
1376,beherrschen::V,valdyti,собаре хила
1377,ertragen::V,kę̃sti,лан
1378,ertragen::V,kę̃sti,сатоха
1379,ertragen::V,kę̃sti,садетта
1380,ertragen::V,pakelti,лан
1381,ertragen::V,pakelti,сатоха
1382,ertragen::V,pakelti,садетта
1383,ertragen::V,iškę̃sti,лан
1384,ertragen::V,iškę̃sti,сатоха
1385,ertragen::V,iškę̃sti,садетта
