,Concept_ID,cy,se
2065,Strich::N,strôc,sïeve
2066,Strich::N,strôc,sáhtso
2067,Strich::N,strôc,sárggis
2068,Strich::N,strôc,čálástâh
2069,Strich::N,strôc,certldõk
2070,Strich::N,strôc,ця̄кас
2071,Strich::N,strôc,це̄кесь
2072,Strich::N,trawiad,sïeve
2073,Strich::N,trawiad,sáhtso
2074,Strich::N,trawiad,sárggis
2075,Strich::N,trawiad,čálástâh
2076,Strich::N,trawiad,certldõk
2077,Strich::N,trawiad,ця̄кас
2078,Strich::N,trawiad,це̄кесь
2079,Abstand::N,bwlch,gåhkoe
2080,Abstand::N,bwlch,gåhkaldahke
2081,Abstand::N,bwlch,lahka
2082,Abstand::N,bwlch,gasska
2083,Abstand::N,bwlch,gaska
2084,Abstand::N,bwlch,koskâ
2085,Abstand::N,bwlch,kõskk
2086,Abstand::N,bwlch,кэ̄сск
2087,Abstand::N,pellter,gåhkoe
2088,Abstand::N,pellter,gåhkaldahke
2089,Abstand::N,pellter,lahka
2090,Abstand::N,pellter,gasska
2091,Abstand::N,pellter,gaska
2092,Abstand::N,pellter,koskâ
2093,Abstand::N,pellter,kõskk
2094,Abstand::N,pellter,кэ̄сск
2095,Entfernung::N,pellter,gåhkoe
2096,Entfernung::N,pellter,gåhkaldahke
2097,Entfernung::N,pellter,gasska
2098,Entfernung::N,pellter,mælggat
2099,Entfernung::N,pellter,gaska
2100,Entfernung::N,pellter,mátkegaska
2101,Entfernung::N,pellter,koskâ
2102,Entfernung::N,pellter,kõskk
2103,Entfernung::N,pellter,jäämkõskk
2104,Entfernung::N,pellter,кэ̄сск
2105,Gegend::N,cylch,haerie
2106,Gegend::N,cylch,guovvlo
2107,Gegend::N,cylch,bájkke
2108,Gegend::N,cylch,guovlu
2109,Gegend::N,cylch,duovdda
2110,Gegend::N,cylch,kuáv'lu
2111,Gegend::N,cylch,vu´vdd
2112,Gegend::N,cylch,па̄йхьк
2113,Platz::N,lle,sijjie
2114,Platz::N,lle,sadje
2115,Platz::N,lle,sadji
2116,Platz::N,lle,tááḷu
2117,Platz::N,lle,tääll
2118,Platz::N,lle,сайй
2119,Ort::N,lle,sijjie
2120,Ort::N,lle,bájkke
2121,Ort::N,lle,sadje
2122,Ort::N,lle,báiki
2123,Ort::N,lle,päikki
2124,Ort::N,lle,pâi´ǩǩ
2125,Ort::N,lle,сайй
2126,Ort::N,lle,па̄йхьк
2127,Seite::N,ochr,bielie
2128,Seite::N,ochr,sijddo
2129,Seite::N,ochr,bealli
2130,Seite::N,ochr,ertti
2131,Seite::N,ochr,jeä´rtt
2132,Seite::N,ochr,пе̄лль
2133,Seite::N,ochr,е̄ммьне
2134,Mitte::N,canol,gaske
2135,Mitte::N,canol,jarnge
2136,Mitte::N,canol,gasska
2137,Mitte::N,canol,guovddaš
2138,Mitte::N,canol,gaskamuddu
2139,Mitte::N,canol,koskâ
2140,Mitte::N,canol,kõskk
2141,Mitte::N,canol,кэ̄сск
2142,Gegenstand::N,eitem,daevere
2143,Gegenstand::N,eitem,oabme
2144,Gegenstand::N,eitem,gávnne
2145,Gegenstand::N,eitem,bierggas
2146,Gegenstand::N,eitem,ettâ
2147,Gegenstand::N,eitem,kápulâh
2148,Gegenstand::N,eitem,käu´nn
2149,Gegenstand::N,eitem,ка̄ввьн
2150,Sache::N,peth,aate
2151,Sache::N,peth,saake
2152,Sache::N,peth,ássje
2153,Sache::N,peth,ášši
2154,Sache::N,peth,äšši
2155,Sache::N,peth,ä´šš
2156,Sache::N,peth,ве̄шш
2157,Rand::N,cwr,raedtie
2158,Rand::N,cwr,rabdda
2159,Rand::N,cwr,ravda
2160,Rand::N,cwr,robdâ
2161,Rand::N,cwr,čårr
2162,Rand::N,cwr,ruõbdd
2163,Rand::N,cwr,рӯммт
2164,Rand::N,cwr,ре̄ввьн
2165,Rand::N,ymyl,raedtie
2166,Rand::N,ymyl,rabdda
2167,Rand::N,ymyl,ravda
2168,Rand::N,ymyl,robdâ
2169,Rand::N,ymyl,čårr
2170,Rand::N,ymyl,ruõbdd
2171,Rand::N,ymyl,рӯммт
2172,Rand::N,ymyl,ре̄ввьн
2173,Kante::N,min,raedtie
2174,Kante::N,min,rabdda
2175,Kante::N,min,ravda
2176,Kante::N,min,robdâ
2177,Kante::N,min,å´rdd
2178,Kante::N,min,ruõbdd
2179,Kante::N,min,рӯммт
2180,Kante::N,min,ре̄ввьн
2181,Kante::N,ymyl,raedtie
2182,Kante::N,ymyl,rabdda
2183,Kante::N,ymyl,ravda
2184,Kante::N,ymyl,robdâ
2185,Kante::N,ymyl,å´rdd
2186,Kante::N,ymyl,ruõbdd
2187,Kante::N,ymyl,рӯммт
2188,Kante::N,ymyl,ре̄ввьн
2189,Ecke::N,cornel,roene
2190,Ecke::N,cornel,kråane
2191,Ecke::N,cornel,náhpo
2192,Ecke::N,cornel,nusske
2193,Ecke::N,cornel,nurki
2194,Ecke::N,cornel,čiehka
2195,Ecke::N,cornel,čiehâ
2196,Ecke::N,cornel,čiõkk
2197,Ecke::N,cornel,suåp'p
2198,Ecke::N,cornel,уггл
2199,Spitze::N,blaen,gietjie
2200,Spitze::N,blaen,snjuhtje
2201,Spitze::N,blaen,gihttje
2202,Spitze::N,blaen,geahči
2203,Spitze::N,blaen,picci
2204,Spitze::N,blaen,keeči
2205,Spitze::N,blaen,ǩie´čč
2206,Spitze::N,blaen,кя̄женч
2207,Ende::N,pen,gietjie
2208,Ende::N,pen,giehtje
2209,Ende::N,pen,geahči
2210,Ende::N,pen,keeči
2211,Ende::N,pen,puäš'š
2212,Ende::N,pen,ке̄джь
2213,Loch::N,twll,raejkie
2214,Loch::N,twll,rájgge
2215,Loch::N,twll,ráigi
2216,Loch::N,twll,räigi
2217,Loch::N,twll,loikk
2218,Loch::N,twll,râi´ǧǧ
2219,Loch::N,twll,ра̄ййк
2220,Winkel::N,congl,skaavhte
2221,Winkel::N,congl,tjiehka
2222,Winkel::N,congl,soahppa
2223,Winkel::N,congl,čiehka
2224,Winkel::N,congl,sogge
2225,Winkel::N,congl,suåp'p
2226,Winkel::N,congl,уггл
2227,Muster::N,patrwm,goere
2228,Muster::N,patrwm,girjja
2229,Muster::N,patrwm,girjjit
2230,Muster::N,patrwm,kovos
2231,Muster::N,patrwm,кыррьй
2232,Muster::N,patrwm,кырьйнесс
2233,Größe::N,maint,ståaroe
2234,Größe::N,maint,stuorrudahka
2235,Größe::N,maint,stūrrodat
2236,Größe::N,maint,mahtodat
2237,Größe::N,maint,allodat
2238,Größe::N,maint,stuá'ṛudâh
2239,Größe::N,maint,роаӈӈьк
2240,Größe::N,maintioli,ståaroe
2241,Größe::N,maintioli,stuorrudahka
2242,Größe::N,maintioli,stūrrodat
2243,Größe::N,maintioli,mahtodat
2244,Größe::N,maintioli,allodat
2245,Größe::N,maintioli,stuá'ṛudâh
2246,Größe::N,maintioli,роаӈӈьк
2247,Länge::N,hyd,gåhkoe
2248,Länge::N,hyd,guhkkudahka
2249,Länge::N,hyd,guhkkodat
2250,Länge::N,hyd,kukkodâh
2251,Länge::N,hyd,õllâdvuõtt
2252,Länge::N,hyd,куххьквӯдт
2253,Höhe::N,uchder,jalloe
2254,Höhe::N,uchder,jalladahke
2255,Höhe::N,uchder,alludahka
2256,Höhe::N,uchder,allatvuohta
2257,Höhe::N,uchder,allodat
2258,Höhe::N,uchder,aḷodâh
2259,Höhe::N,uchder,âlladvuõtt
2260,Höhe::N,uchder,э̄ллвӯдт
2261,Gewicht::N,pwysau,leavloe
2262,Gewicht::N,pwysau,dædda
2263,Gewicht::N,pwysau,låssudahka
2264,Gewicht::N,pwysau,deaddu
2265,Gewicht::N,pwysau,tiäd'du
2266,Gewicht::N,pwysau,teäd'd
2267,Gewicht::N,pwysau,тя̄ннт
2268,Gewicht::N,pwysau,вӣссь
2269,Menge::N,swm,mierie
2270,Menge::N,swm,ållo
2271,Menge::N,swm,mearri
2272,Menge::N,swm,doahkki
2273,Menge::N,swm,meeṛi
2274,Menge::N,swm,tukk
2275,Menge::N,swm,mie´rr
2276,Menge::N,swm,туххк
2277,Menge::N,swm,ла̄ннҍт
2278,Menge::N,maint,mierie
2279,Menge::N,maint,ållo
2280,Menge::N,maint,mearri
2281,Menge::N,maint,doahkki
2282,Menge::N,maint,meeṛi
2283,Menge::N,maint,tukk
2284,Menge::N,maint,mie´rr
2285,Menge::N,maint,туххк
2286,Menge::N,maint,ла̄ннҍт
2287,Haufen::N,pentwr,deava
2288,Haufen::N,pentwr,håevkie
2289,Haufen::N,pentwr,hårre
2290,Haufen::N,pentwr,látna
2291,Haufen::N,pentwr,laaṇâ
2292,Haufen::N,pentwr,laađđ
2293,Haufen::N,pentwr,поанн
2294,Reihe::N,rhes,raajroe
2295,Reihe::N,rhes,rájddo
2296,Reihe::N,rhes,gurgadas
2297,Reihe::N,rhes,kuáḷus
2298,Reihe::N,rhes,riâd'd
2299,Reihe::N,rhes,по̄ллт
2300,Boot::N,cwch,vïnhtse
2301,Boot::N,cwch,vanás
2302,Boot::N,cwch,vanntsa
2303,Boot::N,cwch,fanas
2304,Boot::N,cwch,voonâs
2305,Boot::N,cwch,käärbis
2306,Boot::N,cwch,võõnâs
2307,Boot::N,cwch,вэнс
2308,Ruder::N,rhwyf,aajroe
2309,Ruder::N,rhwyf,ájrro
2310,Ruder::N,rhwyf,áiru
2311,Ruder::N,rhwyf,áiru
2312,Ruder::N,rhwyf,äirr
2313,Ruder::N,rhwyf,а̄ррьй
2314,Schlitten::N,sled,slærra
2315,Schlitten::N,sled,tjïelhke
2316,Schlitten::N,sled,gieris
2317,Schlitten::N,sled,tjielkká
2318,Schlitten::N,sled,gielká
2319,Schlitten::N,sled,kiäl'kká
2320,Schlitten::N,sled,saan
2321,Schlitten::N,sled,ǩeâlkk
2322,Schlitten::N,sled,со̄а̄н
2323,Schlitten::N,car llusg,slærra
2324,Schlitten::N,car llusg,tjïelhke
2325,Schlitten::N,car llusg,gieris
2326,Schlitten::N,car llusg,tjielkká
2327,Schlitten::N,car llusg,gielká
2328,Schlitten::N,car llusg,kiäl'kká
2329,Schlitten::N,car llusg,saan
2330,Schlitten::N,car llusg,ǩeâlkk
2331,Schlitten::N,car llusg,со̄а̄н
2332,Ski::N,sgi,treavka
2333,Ski::N,sgi,sabek
2334,Ski::N,sgi,sabet
2335,Ski::N,sgi,saaveeh
2336,Ski::N,sgi,koolâs
2337,Ski::N,sgi,коаллас
2338,Ski::N,sgi,са̄вехь
2339,Lagerfeuer::N,coelcerth,dålle
2340,Lagerfeuer::N,coelcerth,sajijdållå
2341,Lagerfeuer::N,coelcerth,dolla
2342,Lagerfeuer::N,coelcerth,tullâ
2343,Lagerfeuer::N,coelcerth,toll
2344,Lagerfeuer::N,coelcerth,то̄лл
2345,Last::N,llwyth,maajsoe
2346,Last::N,llwyth,noade
2347,Last::N,llwyth,guorbmi
2348,Last::N,llwyth,kye'rmi
2349,Last::N,llwyth,nue´đđ
2350,Last::N,llwyth,kue´rmm
2351,Last::N,llwyth,нуэдът
2352,Gang::N,tro,vaedtseme
2353,Gang::N,tro,mannulahka
2354,Gang::N,tro,johtu
2355,Gang::N,tro,jotteem
2356,Gang::N,tro,joto
2357,Gang::N,tro,jäl'lmõš
2358,Gang::N,tro,ёадтмушш
2359,Gang::N,tro,ёадтҌмушш
2360,Schritt::N,cam,sïlle
2361,Schritt::N,cam,lávkke
2362,Schritt::N,cam,lávki
2363,Schritt::N,cam,lävkki
2364,Schritt::N,cam,läu´ǩǩ
2365,Schritt::N,cam,ла̄ффьк
2366,Norden::N,gogledd,noerhte
2367,Norden::N,gogledd,nuortta
2368,Norden::N,gogledd,davvi
2369,Norden::N,gogledd,taṿe
2370,Norden::N,gogledd,tâ´vv
2371,Norden::N,gogledd,таввял
2372,Süden::N,de,åarjel
2373,Süden::N,de,oarjje
2374,Süden::N,de,lulli
2375,Süden::N,de,mäddi
2376,Süden::N,de,kesipieg'gâ
2377,Süden::N,de,saujj
2378,Süden::N,de,со̄а̄ййв
2379,Westen::N,gorllewin,jillie
2380,Westen::N,gorllewin,alle
2381,Westen::N,gorllewin,oarji
2382,Westen::N,gorllewin,uár'ji
2383,Westen::N,gorllewin,viõstâr
2384,Westen::N,gorllewin,вуэрьял
2385,Osten::N,dwyrain,luvlie
2386,Osten::N,dwyrain,lulle
2387,Osten::N,dwyrain,nuorta
2388,Osten::N,dwyrain,nuor'ttâ
2389,Osten::N,dwyrain,nuõrti
2390,Osten::N,dwyrain,нуҏҏьт
2391,Holz::N,pren,moere
2392,Holz::N,pren,muorra
2393,Holz::N,pren,muorra
2394,Holz::N,pren,muoṛâ
2395,Holz::N,pren,muõrr
2396,Holz::N,pren,мӯрр
2397,Brett::N,bwrdd,fealloe
2398,Brett::N,bwrdd,fiello
2399,Brett::N,bwrdd,lávdi
2400,Brett::N,bwrdd,lyev'di
2401,Brett::N,bwrdd,lu´vdd
2402,Brett::N,bwrdd,лаййт
2403,Brett::N,astell,fealloe
2404,Brett::N,astell,fiello
2405,Brett::N,astell,lávdi
2406,Brett::N,astell,lyev'di
2407,Brett::N,astell,lu´vdd
2408,Brett::N,astell,лаййт
2409,Platte::N,llech,spaagkoe
2410,Platte::N,llech,skierro
2411,Platte::N,llech,skearru
2412,Platte::N,llech,ráptu
2413,Platte::N,llech,ка̄ррьт
2414,Stütze::N,ateg,dovtege
2415,Stütze::N,ateg,dåarjege
2416,Stütze::N,ateg,tsagge
2417,Stütze::N,ateg,nihta
2418,Stütze::N,ateg,duvdda
2419,Stütze::N,ateg,caggi
2420,Stütze::N,ateg,cagge
2421,Stütze::N,ateg,cõgldõk
2422,Stütze::N,ateg,стуэлльп
2423,Stütze::N,cynhalydd,dovtege
2424,Stütze::N,cynhalydd,dåarjege
2425,Stütze::N,cynhalydd,tsagge
2426,Stütze::N,cynhalydd,nihta
2427,Stütze::N,cynhalydd,duvdda
2428,Stütze::N,cynhalydd,caggi
2429,Stütze::N,cynhalydd,cagge
2430,Stütze::N,cynhalydd,cõgldõk
2431,Stütze::N,cynhalydd,стуэлльп
2432,Stange::N,polyn,staavra
2433,Stange::N,polyn,stággo
2434,Stange::N,polyn,hålggå
2435,Stange::N,polyn,stávrá
2436,Stange::N,polyn,stággu
2437,Stange::N,polyn,čuálgui
2438,Stange::N,polyn,kaŋgg
2439,Stange::N,polyn,кэ̄ллт
2440,Stange::N,polyn,пе̄лльк
2441,Stock::N,ffon,galte
2442,Stock::N,ffon,klåbpoe
2443,Stock::N,ffon,soabbe
2444,Stock::N,ffon,soabbi
2445,Stock::N,ffon,suáb'bi
2446,Stock::N,ffon,suä´b'b
2447,Stock::N,ffon,суэммьп
2448,Stock::N,brigyn,galte
2449,Stock::N,brigyn,klåbpoe
2450,Stock::N,brigyn,soabbe
2451,Stock::N,brigyn,soabbi
2452,Stock::N,brigyn,suáb'bi
2453,Stock::N,brigyn,suä´b'b
2454,Stock::N,brigyn,суэммьп
2455,Stab::N,ffon,klaahka
2456,Stab::N,ffon,soabbe
2457,Stab::N,ffon,soabbi
2458,Stab::N,ffon,suáb'bi
2459,Stab::N,ffon,suä´b'b
2460,Stab::N,ffon,суэммьп
2461,Rohr::N,pibell,gïrse
2462,Rohr::N,pibell,båhttså
2463,Rohr::N,pibell,bohcci
2464,Rohr::N,pibell,poccee
2465,Rohr::N,pibell,puu´lčiǩ
2466,Rohr::N,pibell,туррьп
2467,Haus::N,tŷ,ståapoe
2468,Haus::N,tŷ,goahte
2469,Haus::N,tŷ,stohpu
2470,Haus::N,tŷ,tááḷu
2471,Haus::N,tŷ,tääll
2472,Haus::N,tŷ,пэ̄ҏҏт
2473,Heim::N,cartref,hïejme
2474,Heim::N,cartref,viesso
2475,Heim::N,cartref,ruoktu
2476,Heim::N,cartref,päikki
2477,Heim::N,cartref,päi´ǩǩ
2478,Heim::N,cartref,пэ̄ҏҏт
2479,Ofen::N,stof,vuebnie
2480,Ofen::N,stof,vuodná
2481,Ofen::N,stof,vuobnne
2482,Ofen::N,stof,uvdna
2483,Ofen::N,stof,uvnâ
2484,Ofen::N,stof,ǩiiuǥân
2485,Ofen::N,stof,пе̄ххц
2486,Ofen::N,stof,кыввкан
2487,Fußboden::N,llawr,guelpie
2488,Fußboden::N,llawr,guolbbe
2489,Fußboden::N,llawr,láhtti
2490,Fußboden::N,llawr,šalde
2491,Fußboden::N,llawr,šâ´ldd
2492,Fußboden::N,llawr,шалльт
2493,Tisch::N,bwrdd,buertie
2494,Tisch::N,bwrdd,bievdde
2495,Tisch::N,bwrdd,beavdi
2496,Tisch::N,bwrdd,pevdi
2497,Tisch::N,bwrdd,på´rdd
2498,Tisch::N,bwrdd,stue´ll
2499,Tisch::N,bwrdd,туэлль
2500,Stuhl::N,cadair,stovle
2501,Stuhl::N,cadair,ståvllå
2502,Stuhl::N,cadair,stuollu
2503,Stuhl::N,cadair,stovli
2504,Stuhl::N,cadair,stuu´l
2505,Stuhl::N,cadair,стула
2506,Wiege::N,crud,gïerhkeme
2507,Wiege::N,crud,vuoggo
2508,Wiege::N,crud,geaŧŧu
2509,Wiege::N,crud,geaktu
2510,Wiege::N,crud,gietkka
2511,Wiege::N,crud,kiäh'tu
2512,Wiege::N,crud,vogga
2513,Wiege::N,crud,кӣткэм
2514,Bett::N,gwely,seangkoe
2515,Bett::N,gwely,sæŋŋga
2516,Bett::N,gwely,seaŋga
2517,Bett::N,gwely,seŋgâ
2518,Bett::N,gwely,sââ´jj
2519,Bett::N,gwely,вуэдтӭмсайй
2520,Regal::N,silff,hælla
2521,Regal::N,silff,hilldo
2522,Regal::N,silff,hildu
2523,Regal::N,silff,ildee
2524,Regal::N,silff,i´lddi
2525,Regal::N,silff,ылльтэ
2526,Kiste::N,bocs,aeskie
2527,Kiste::N,bocs,kássa
2528,Kiste::N,bocs,kássa
2529,Kiste::N,bocs,árkku
2530,Kiste::N,bocs,ču´ǩǩ
2531,Kiste::N,bocs,чуххьк
2532,Kiste::N,blwch,aeskie
2533,Kiste::N,blwch,kássa
2534,Kiste::N,blwch,kássa
2535,Kiste::N,blwch,árkku
2536,Kiste::N,blwch,ču´ǩǩ
2537,Kiste::N,blwch,чуххьк
2538,Fenster::N,ffenestr,klaase
2539,Fenster::N,ffenestr,vinndek
2540,Fenster::N,ffenestr,láse
2541,Fenster::N,ffenestr,laasâ
2542,Fenster::N,ffenestr,ikkân
2543,Fenster::N,ffenestr,эххкан
2544,Tür::N,drws,okse
2545,Tür::N,drws,uksa
2546,Tür::N,drws,uksa
2547,Tür::N,drws,uksâ
2548,Tür::N,drws,uhss
2549,Tür::N,drws,уккс
2550,Tor::N,porth,okse
2551,Tor::N,porth,pårttå
2552,Tor::N,porth,uksa
2553,Tor::N,porth,poarta
2554,Tor::N,porth,porttâ
2555,Tor::N,porth,uustõk
2556,Tor::N,porth,čuâlluhss
2557,Tor::N,porth,уккс
2558,Zaun::N,ffens,haakene
2559,Zaun::N,ffens,jerra
2560,Zaun::N,ffens,gárdde
2561,Zaun::N,ffens,áidi
2562,Zaun::N,ffens,äiđi
2563,Zaun::N,ffens,äidd
2564,Zaun::N,ffens,čuâll
2565,Zaun::N,ffens,а̄ййт
2566,Dach::N,to,rehpie
2567,Dach::N,to,dæhkko
2568,Dach::N,to,gáhttu
2569,Dach::N,to,káttu
2570,Dach::N,to,laakk
2571,Dach::N,to,пэ̄ҏҏтэ̄ля
2572,Dach::N,to,кры̄ша
2573,Leiter::N,ysgol,raajtere
2574,Leiter::N,ysgol,tjajmos
2575,Leiter::N,ysgol,boagos
2576,Leiter::N,ysgol,ráidalas
2577,Leiter::N,ysgol,raidlâs
2578,Leiter::N,ysgol,лествец
2579,Besen::N,ysgub,saehpie
2580,Besen::N,ysgub,gaerpene
2581,Besen::N,ysgub,njáman
2582,Besen::N,ysgub,luvdá
2583,Besen::N,ysgub,luvdá
2584,Besen::N,ysgub,västt
2585,Besen::N,ysgub,ва̄сст
2586,Spaten::N,rhaw,gåajvoe
2587,Spaten::N,rhaw,spádá
2588,Spaten::N,rhaw,goajvvo
2589,Spaten::N,rhaw,goaivu
2590,Spaten::N,rhaw,kuái'vu
2591,Spaten::N,rhaw,kuäivv
2592,Spaten::N,rhaw,куаййв
2593,Schaufel::N,rhaw,gåajvoe
2594,Schaufel::N,rhaw,gåjvun
2595,Schaufel::N,rhaw,goajvvo
2596,Schaufel::N,rhaw,goaivu
2597,Schaufel::N,rhaw,kuái'vu
2598,Schaufel::N,rhaw,kuäivv
2599,Schaufel::N,rhaw,куаййв
2600,Gabel::N,fforc,tjåagka
2601,Gabel::N,fforc,gáffil
2602,Gabel::N,fforc,káffal
2603,Gabel::N,fforc,kaahvâl
2604,Gabel::N,fforc,velkk
2605,Gabel::N,fforc,а̄лльс
2606,Löffel::N,llwy,buste
2607,Löffel::N,llwy,bassti
2608,Löffel::N,llwy,baste
2609,Löffel::N,llwy,pastem
2610,Löffel::N,llwy,pâ´sttem
2611,Löffel::N,llwy,пасьтэмь
2612,Messer::N,cyllell,nejpie
2613,Messer::N,cyllell,nijbbe
2614,Messer::N,cyllell,niibi
2615,Messer::N,cyllell,nijbe
2616,Messer::N,cyllell,nei´bb
2617,Messer::N,cyllell,ныййп
2618,Nagel::N,hoel,spæjhkere
2619,Nagel::N,hoel,spiger
2620,Nagel::N,hoel,návlle
2621,Nagel::N,hoel,spiikkár
2622,Nagel::N,hoel,spijkkár
2623,Nagel::N,hoel,näu´ll
2624,Nagel::N,hoel,на̄ввьл
2625,Netz::N,gwe,viermie
2626,Netz::N,gwe,viermme
2627,Netz::N,gwe,næhtta
2628,Netz::N,gwe,fierbmi
2629,Netz::N,gwe,viermi
2630,Netz::N,gwe,säi´mm
2631,Netz::N,gwe,нӯжхьт
2632,Netz::N,rhwyd,viermie
2633,Netz::N,rhwyd,viermme
2634,Netz::N,rhwyd,næhtta
2635,Netz::N,rhwyd,fierbmi
2636,Netz::N,rhwyd,viermi
2637,Netz::N,rhwyd,säi´mm
2638,Netz::N,rhwyd,нӯжхьт
2639,Haken::N,bach,kruehkie
2640,Haken::N,bach,ruohkke
2641,Haken::N,bach,vagge
2642,Haken::N,bach,roahkki
2643,Haken::N,bach,faggi
2644,Haken::N,bach,kuák'ki
2645,Haken::N,bach,kuä´ǩ'ǩ
2646,Haken::N,bach,ва̄ӈӈк
2647,Haken::N,bach,куэххьк
2648,Griff::N,carn,rehpie
2649,Griff::N,carn,taatje
2650,Griff::N,carn,gavlla
2651,Griff::N,carn,guottáldahka
2652,Griff::N,carn,geavja
2653,Griff::N,carn,novdâ
2654,Griff::N,carn,nõđđ
2655,Griff::N,carn,kå´ǧǧ
2656,Griff::N,carn,нэ̄дт
2657,Schloss::N,clo,laesie
2658,Schloss::N,clo,lássa
2659,Schloss::N,clo,lohkka
2660,Schloss::N,clo,lukkâ
2661,Schloss::N,clo,lokk
2662,Schloss::N,clo,ло̄ххк
2663,Bild::N,llun,guvvie
2664,Bild::N,llun,gåvvå
2665,Bild::N,llun,govva
2666,Bild::N,llun,koṿe
2667,Bild::N,llun,kartt
2668,Bild::N,llun,картина
2669,Bild::N,pictiwr,guvvie
2670,Bild::N,pictiwr,gåvvå
2671,Bild::N,pictiwr,govva
2672,Bild::N,pictiwr,koṿe
2673,Bild::N,pictiwr,kartt
2674,Bild::N,pictiwr,картина
2675,Figur::N,ffigur,guvvie
2676,Figur::N,ffigur,gåvos
2677,Figur::N,ffigur,figuvrra
2678,Figur::N,ffigur,figuvra
2679,Figur::N,ffigur,kovos
2680,Figur::N,ffigur,kuâŋas
2681,Puppe::N,dol,dåahka
2682,Puppe::N,dol,dåhkko
2683,Puppe::N,dol,doahkko
2684,Puppe::N,dol,dohkká
2685,Puppe::N,dol,duhkká
2686,Puppe::N,dol,kuuhlaž
2687,Puppe::N,dol,кукла
2688,Beutel::N,cwd,voessetje
2689,Beutel::N,cwd,påvsså
2690,Beutel::N,cwd,seahkaš
2691,Beutel::N,cwd,bursa
2692,Beutel::N,cwd,guhkkár
2693,Beutel::N,cwd,čooṿâs
2694,Beutel::N,cwd,siâk'k
2695,Beutel::N,cwd,kå´ššel
2696,Beutel::N,cwd,ве̄ҏҏц
2697,Bündel::N,bwndel,paantje
2698,Bündel::N,bwndel,buduk
2699,Bündel::N,bwndel,gurppe
2700,Bündel::N,bwndel,gihppu
2701,Bündel::N,bwndel,kiäs'tu
2702,Bündel::N,bwndel,šnâpp
2703,Bündel::N,bwndel,пуччк
2704,Bündel::N,coflaid,paantje
2705,Bündel::N,coflaid,buduk
2706,Bündel::N,coflaid,gurppe
2707,Bündel::N,coflaid,gihppu
2708,Bündel::N,coflaid,kiäs'tu
2709,Bündel::N,coflaid,šnâpp
2710,Bündel::N,coflaid,пуччк
2711,Tasche::N,cod,veaskoe
2712,Tasche::N,cod,væssko
2713,Tasche::N,cod,lávkka
2714,Tasche::N,cod,lávka
2715,Tasche::N,cod,seahkka
2716,Tasche::N,cod,lavkkâ
2717,Tasche::N,cod,laukk
2718,Tasche::N,cod,суӎӎьк
2719,Tasche::N,cod,ло̄а̄ффк
2720,Eimer::N,bwced,bæhtoe
2721,Eimer::N,bwced,skiello
2722,Eimer::N,bwced,skállu
2723,Eimer::N,bwced,eebir
2724,Eimer::N,bwced,skääll
2725,Eimer::N,bwced,е̄мьперь
2726,Eimer::N,cunnog,bæhtoe
2727,Eimer::N,cunnog,skiello
2728,Eimer::N,cunnog,skállu
2729,Eimer::N,cunnog,eebir
2730,Eimer::N,cunnog,skääll
2731,Eimer::N,cunnog,е̄мьперь
2732,Deckel::N,caead,luehkie
2733,Deckel::N,caead,låhkke
2734,Deckel::N,caead,lohkki
2735,Deckel::N,caead,lokke
2736,Deckel::N,caead,lå´ǩǩ
2737,Deckel::N,caead,ко̄а̄ххтнэсс
2738,Geschirr::N,llestri,lihtie
2739,Geschirr::N,llestri,lihte
2740,Geschirr::N,llestri,lihtit
2741,Geschirr::N,llestri,litte
2742,Geschirr::N,llestri,kärldõk
2743,Geschirr::N,llestri,ка̄ррь
2744,Sack::N,sach,voesse
2745,Sack::N,sach,vuossa
2746,Sack::N,sach,seahkka
2747,Sack::N,sach,sekkâ
2748,Sack::N,sach,siâk'k
2749,Sack::N,sach,ве̄ҏҏц
2750,Tasse::N,cwpan,guksie
2751,Tasse::N,cwpan,gåhppå
2752,Tasse::N,cwpan,gohppu
2753,Tasse::N,cwpan,pollo
2754,Tasse::N,cwpan,kopp
2755,Tasse::N,cwpan,на̄ххьп
2756,Topf::N,pot,baetie
2757,Topf::N,pot,krovhte
2758,Topf::N,pot,rujtta
2759,Topf::N,pot,giebbme
2760,Topf::N,pot,báhti
2761,Topf::N,pot,gievdni
2762,Topf::N,pot,pääti
2763,Topf::N,pot,kruâitt
2764,Topf::N,pot,кӣммьн
2765,Topf::N,crochan,baetie
2766,Topf::N,crochan,krovhte
2767,Topf::N,crochan,rujtta
2768,Topf::N,crochan,giebbme
2769,Topf::N,crochan,báhti
2770,Topf::N,crochan,gievdni
2771,Topf::N,crochan,pääti
2772,Topf::N,crochan,kruâitt
2773,Topf::N,crochan,кӣммьн
2774,Kessel::N,tegell,giebnie
2775,Kessel::N,tegell,skallo
2776,Kessel::N,tegell,giebbme
2777,Kessel::N,tegell,gieđbmi
2778,Kessel::N,tegell,kiem'ni
2779,Kessel::N,tegell,ǩie´mnn
2780,Kessel::N,tegell,кӣммьн
2781,Essen::N,pryd o fwyd,åesie
2782,Essen::N,pryd o fwyd,beapmoe
2783,Essen::N,pryd o fwyd,biebbmo
2784,Essen::N,pryd o fwyd,borramuš
2785,Essen::N,pryd o fwyd,purrâmâš
2786,Essen::N,pryd o fwyd,porrmõš
2787,Essen::N,pryd o fwyd,по̄ррмушш
