,Concept_ID,tr,tt
819,später::ADV,daha sonra,соңрак
820,jetzt::ADV,şimdi,хәзер
821,heute::ADV,bugün,бүген
822,morgen::ADV,yarın,иртәгә
823,bald::ADV,yakında,тиздән
824,dann::ADV,sonra,аннары
825,gestern::ADV,dün,кичә
826,einst::ADV,eskiden,берчак
827,damals::ADV,o zamanlar,ул вакытта
828,damals::ADV,o zamanlar,ул чакта
829,danach::ADV,sonradan,да
830,danach::ADV,ondan sonra,да
831,vorher::ADV,önce,элек
832,vorher::ADV,önceden,элек
833,zuerst::ADV,ilk önce,башта
834,einmal::ADV,bir defa,бер
835,einmal::ADV,bir defa,бер мәртәбә
836,manchmal::ADV,bazan,кайчакта
837,oft::ADV,sık sık,еш
838,oft::ADV,çok defa,еш
839,immer::ADV,daima,һәркайчан
840,immer::ADV,her zaman,һәркайчан
841,niemals::ADV,asla değil,hичбер вакыт
842,niemals::ADV,hiçbir zaman,hичбер вакыт
843,hier::ADV,burada,монда
844,hier::ADV,burada,биредә
845,hierhin::ADV,buraya,монда
846,von hier::ADV,buradan,моннан
847,dort::ADV,orada,анда
848,dort::ADV,şurada,анда
849,dorthin::ADV,oraya,тегеләй
850,dorthin::ADV,şuraya,тегеләй
851,geradeaus::ADV,doğru,турыдан-туры
852,vorwärts::ADV,ileri,алга
853,rückwärts::ADV,geri,кире
854,zurück::ADV,geriye,кире
855,unten::ADV,aşağıda,түбәндә
856,hinab::ADV,aşağıya,аска
857,oben::ADV,yukarıda,өстә
858,oben::ADV,yukarıda,югарыда
859,hinauf::ADV,yukarı,өскә
860,hinauf::ADV,yukarıya,өскә
861,überall::ADV,her yerde,hәркайда
862,nicht::ADV,-mi-,түгел
863,nicht::ADV,değil,түгел
864,ein wenig::ADV,biraz,бераз
865,kaum::ADV,dar,көчкә
866,kaum::ADV,hemen hemen değil,көчкә
867,sehr::ADV,pek,бик
868,sehr::ADV,gayet,бик
869,so::ADV,öyle,алай
870,so::ADV,böyle,алай
871,noch::ADV,hâlâ,янә
872,noch::ADV,hâlâ,тагын
873,noch::ADV,henüz,янә
874,noch::ADV,henüz,тагын
875,nur::ADV,ancak,фәкать
876,nur::ADV,yalnız,фәкать
877,schon::ADV,çoktan,инде
878,wieder::ADV,tekrar,янә
879,wieder::ADV,tekrar,тагын
880,wieder::ADV,yeniden,янә
881,wieder::ADV,yeniden,тагын
882,vergebens::ADV,boşuna,юкка
883,vor::PRP,önünde,алдыннан
884,hinter::PRP,arkasında,арттан
885,unter::PRP,altında,астында
886,durch::PRP,sayesinde,аша
887,durch::PRP,ortasından,аша
888,neben::PRP,yanında,тирәсендә
889,zwischen::PRP,arasında,арасында
890,wegen::PRP,dolayı,сәбәпле
891,dies::PRN,bu,бу
892,das::PRN,o,ул
893,das::PRN,şu,ул
894,alles::PRN,hepsi,һәммә
895,alles::PRN,her şey,һәммә
896,ich::PRN,ben,мин
897,du::PRN,sen,син
898,er::PRN,o,ул
899,wir::PRN,biz,без
900,ihr::PRN,siz,сез
901,sie::PRN,onlar,ул
902,was::FPRN,ne,ни
903,was::FPRN,ne,нәрсә
904,wer::FPRN,kim,кем
905,wo::FADV,nerede,кайда
906,wohin::FADV,nereye,кая
907,wie::FADV,nasıl,ничек
908,warum::FADV,neden,нигә
909,wieviel::FNUM,kaç,ничә
910,wieviel::FNUM,ne kadar,ничә
911,eins::NUM,bir,бер
912,zwei::NUM,iki,ике
913,drei::NUM,üç,өч
914,vier::NUM,dört,дүрт
915,fünf::NUM,beş,биш
916,sechs::NUM,altı,алты
917,sieben::NUM,yedi,җиде
918,acht::NUM,sekiz,сигез
919,neun::NUM,dokuz,тугыз
920,zehn::NUM,on,ун
921,elf::NUM,on bir,унбер
922,zwölf::NUM,on iki,унике
923,zwanzig::NUM,yirmi,егерме
924,dreißig::NUM,otuz,утыз
925,vierzig::NUM,kırk,кырык
926,fünfzig::NUM,elli,илле
927,sechzig::NUM,altmış,алтмыш
928,siebzig::NUM,yetmiş,җитмеш
929,achtzig::NUM,seksen,сиксән
930,neunzig::NUM,doksan,туксан
931,hundert::NUM,yüz,йөз
932,tausend::NUM,bin,мең
933,und::CNJ,ve,вә
934,und::CNJ,ile,вә
935,oder::CNJ,ya,яки
936,oder::CNJ,ya,яисә
937,oder::CNJ,yahut,яки
938,oder::CNJ,yahut,яисә
939,stehen::V,durmak,тору
940,sitzen::V,oturmak,утыру
941,liegen::V,yatmak,яту
942,hängen::V,asılı olmak,эленү
943,werden::V,olmak,булу
944,werden::V,olunmak,булу
945,passieren::V,olmak,булу
946,beginnen::V,başlamak,башлану
947,enden::V,bitmek,бетү
948,enden::V,sona ermek,бетү
949,wechseln::V,değişmek,үзгәртү
950,aufgehen[Sonne]::V,doğmak,чыгу
951,untergehen[Sonne]::V,batmak,бату
952,scheinen[Sonne]::V,parlamak,яктырту
953,donnern::V,gök gürlemek,күкрәү
954,wehen::V,esmek,исү
955,strömen::V,akmak,агу
956,fließen::V,akmak,агу
957,sich drehen::V,dönmek,бөтерелү
958,schwanken::V,sallanmak,икеләнү
959,schwingen::V,titremek,тирбәлү
960,fallen::V,düşmek,егылу
961,brennen::V,yanmak,яну
962,rauchen::V,tütmek,төтәү
963,rauchen::V,tütmek,төтенләү
964,regnen::V,yağmak,яву
965,gefrieren::V,donmak,кату
966,tauen::V,erimek,эрү
967,tauen::V,erimek,эретү
968,schmelzen::V,erimek,эрү
969,schmelzen::V,erimek,эретү
970,trocknen::V,kurumak,кибү
971,sieden::V,kaynamak,ургылу
972,faulen::V,çürümek,черү
973,verfaulen::V,çürümek,черү
974,reißen::V,yırtılmak,өзелү
975,versinken::V,batmak,бату
976,vergehen::V,geçmek,авышу
977,erscheinen::V,görünmek,пәйда булу
978,verschwinden::V,kaybolmak,югалу
979,verschwinden::V,kaybolmak,юк булу
980,sinken::V,inmek,кимү
981,sinken::V,inmek,кайту
982,abnehmen::V,azalmak,азаю
983,zunehmen::V,artmak,арту
984,zunehmen::V,artmak,күбәю
985,zunehmen::V,artmak,ишәю
986,zunehmen::V,çoğalmak,арту
987,zunehmen::V,çoğalmak,күбәю
988,zunehmen::V,çoğalmak,ишәю
989,steigen::V,artmak,үсү
990,steigen::V,yükselmek,үсү
991,wachsen::V,büyümek,үсү
992,wachsen::V,gelişmek,үсү
993,glänzen::V,parlamak,ялкылдау
994,funkeln::V,parıldamak,ялтырау
995,lärmen::V,gürültü yapmak,шаулау
996,läuten::V,çalmak,шалтырату
997,klingeln::V,zil çalmak,шалтырату
998,klirren::V,şakırdamak,чылтырау
999,klirren::V,zangırdamak,чылтырау
1000,brausen::V,köpürmek,давыллау
1001,brausen::V,köpürmek,дулау
1002,brausen::V,kükremek,давыллау
1003,brausen::V,kükremek,дулау
1004,rauschen::V,fışırdamak,кыштырдау
1005,klingen::V,tınlamak,ишетелү
1006,bellen::V,havlamak,өрү
1007,heulen::V,ulumak,улау
1008,blasen::V,üflemek,өрү
1009,pfeifen::V,düdük çalmak,сызгырту
1010,schreien::V,bağırmak,кычкыру
1011,schreien::V,haykırmak,кычкыру
1012,stöhnen::V,inlemek,ыңгырашу
1013,zittern::V,titremek,калтырау
1014,zittern::V,titremek,калтырану
1015,leben::V,yaşamak,яшәү
1016,leben::V,yaşamak,гомер итү
1017,leben::V,hayatta olmak,яшәү
1018,leben::V,hayatta olmak,гомер итү
1019,geboren werden::V,doğmak,туу
1020,atmen::V,solunmak,сулау
1021,atmen::V,nefes almak,сулау
1022,trinken::V,içmek,эчү
1023,essen::V,yemek,ашау
1024,schlucken::V,yutmak,йоту
1025,müde werden::V,yorulmak,ялыгу
1026,müde werden::V,yorulmak,йөгенү
1027,einschlafen::V,uykuya dalmak,йокыга китү
1028,schlafen::V,uyumak,йоклау
1029,aufwachen::V,uyanmak,уяну
1030,aufstehen::V,kalkmak,тору
1031,aufstehen::V,yataktan kalkmak,тору
1032,sich erholen::V,dinlenmek,ял алу
1033,sich erholen::V,dinlenmek,истирахәт итү
1034,krank werden::V,hastalanmak,чирләү
1035,krank sein::V,hasta olmak,чирләү
1036,schmerzen::V,ağrımak,авырту
1037,husten::V,öksürmek,ютәлләү
1038,genesen::V,şifa bulmak,савыгу
1039,genesen::V,şifa bulmak,сәламәтләнү
1040,sterben::V,ölmek,үлү
1041,sterben::V,ölmek,дөнья кую
1042,sterben::V,ölmek,вафат булу
1043,sterben::V,vefat etmek,үлү
1044,sterben::V,vefat etmek,дөнья кую
1045,sterben::V,vefat etmek,вафат булу
1046,umkommen::V,ölmek,үлү
1047,sich bewegen::V,hareket etmek,йөрү
1048,sich rühren::V,kımıldanmak,кыймылдау
1049,sich erheben::V,kalkmak,басу
1050,sich erheben::V,ayağa kalkmak,басу
1051,sich setzen::V,oturmak,утыру
1052,hinfallen::V,yere düşmek,егылу
1053,laufen::V,yürümek,җәяүләү
1054,schreiten::V,yürümek,атлау
1055,schreiten::V,adım atmak,атлау
1056,spazierengehen::V,gezmek,йөрү
1057,spazierengehen::V,gezmek,йөргенү
1058,spazierengehen::V,dolaşmak,йөрү
1059,spazierengehen::V,dolaşmak,йөргенү
1060,eilen::V,seğirtmek,ашыгу
1061,sich beeilen::V,acele etmek,ашыгу
1062,sich beeilen::V,acele etmek,кызулау
1063,sausen::V,hızla gitmek,җилдерү
1064,rennen::V,koşmak,йөгерү
1065,springen::V,atlamak,сикерү
1066,springen::V,sıçramak,сикерү
1067,klettern::V,tırmanmak,үрмәләү
1068,schaukeln::V,sallanmak,атыну
1069,kriechen::V,sürünmek,шуышу
1070,kriechen::V,sürünmek,үрмәләү
1071,schwimmen::V,yüzmek,йөзү
1072,tauchen::V,dalmak,чуму
1073,rudern::V,kürek çekmek,ишү
1074,fahren::V,gitmek,бару
1075,fliegen::V,uçmak,очу
1076,gehen::V,gitmek,йөрү
1077,weggehen::V,gitmek,китү
1078,abfahren::V,kalkmak,кузгалу
1079,anhalten::V,durmak,тукталу
1080,hineingehen::V,içeri girmek,инү
1081,eintreten::V,girmek,инү
1082,kommen::V,gelmek,килү
1083,ankommen::V,varmak,бару
1084,zurückkommen::V,dönmek,кире кайту
1085,bleiben::V,kalmak,калу
1086,warten::V,beklemek,көтү
1087,erwarten::V,beklemek,көтү
1088,suchen::V,aramak,эзләү
1089,finden::V,bulmak,табу
1090,versuchen::V,denemek,маташу
1091,vorbereiten::V,hazırlamak,хәзерләү
1092,lieben::V,sevmek,сөю
1093,lieben::V,sevmek,ярату
1094,mögen::V,beğenmek,өнәү
1095,lachen::V,gülmek,көлү
1096,rühren::V,dokunmak,дулкынландыру
1097,rühren::V,duygulandırmak,дулкынландыру
1098,weinen::V,ağlamak,елау
1099,schimpfen::V,küfretmek,сүгү
1100,schimpfen::V,küfretmek,сүгенү
1101,sich ärgern::V,kızmak,ачулану
1102,sich fürchten::V,korkmak,курку
1103,fürchten::V,korkmak,калтырау
1104,fürchten::V,korkmak,калтырану
1105,fliehen::V,kaçmak,арка бирү
1106,flüchten::V,kaçmak,качу
1107,sehen::V,görmek,күрү
1108,anschauen::V,seyretmek,карау
1109,ansehen::V,bakmak,карау
1110,ansehen::V,bakmak,күзәтү
1111,hören::V,duymak,ишетү
1112,hören::V,işitmek,ишетү
1113,zuhören::V,dinlemek,тыңлау
1114,probieren::V,denemek,тату
1115,probieren::V,tadına bakmak,тату
1116,riechen::V,kokusunu almak,иснәү
1117,fühlen::V,duymak,тою
1118,fühlen::V,duymak,сизү
1119,fühlen::V,hissetmek,тою
1120,fühlen::V,hissetmek,сизү
1121,scheinen::V,görünmek,күренү
1122,zu sehen sein::V,görünmek,күренү
1123,vernehmen::V,haber almak,ишетү
1124,frieren::V,üşümek,өшү
1125,frieren::V,üşümek,күшегү
1126,tun::V,etmek,итү
1127,tun::V,yapmak,итү
1128,können::V,bilmek,алу
1129,wollen::V,istemek,теләү
1130,anfangen::V,başlamak,керешү
1131,beenden::V,bitirmek,бетерү
1132,beenden::V,bitirmek,тәмамлау
1133,aufhören::V,bitmek,бетү
1134,gelingen::V,başarmak,уңу
1135,geraten::V,düşmek,сабышу
1136,öffnen::V,açmak,ачу
1137,schließen::V,kapamak,ябу
1138,stellen::V,koymak,кую
1139,setzen::V,koymak,утырту
1140,setzen::V,oturtmak,утырту
1141,legen::V,koymak,яткыру
1142,legen::V,yatırmak,яткыру
1143,berühren::V,dokunmak,тию
1144,verbinden::V,bağlamak,ялгау
1145,verbinden::V,birleştirmek,ялгау
1146,bedecken::V,örtmek,өрту
1147,bedecken::V,örtmek,каплау
1148,bedecken::V,örtmek,томалау
1149,bedecken::V,kaplamak,өрту
1150,bedecken::V,kaplamak,каплау
1151,bedecken::V,kaplamak,томалау
1152,aufhängen::V,asmak,асу
1153,anzünden::V,yakmak,кабызу
1154,anzünden::V,ateşlemek,кабызу
1155,aufheben::V,kaldırmak,күтәрү
1156,zurücklassen::V,geride bırakmak,калдыру
1157,verlieren::V,yitirmek,югалту
1158,verlieren::V,kaybetmek,югалту
1159,fallen lassen::V,düşürmek,төшерү
1160,machen::V,yapmak,ясау
1161,machen::V,yapmak,эшләү
1162,herstellen::V,yapmak,ясау
1163,herstellen::V,imal etmek,ясау
1164,bauen::V,kurmak,кору
1165,bauen::V,inşa etmek,кору
1166,reparieren::V,onarmak,төзәтү
1167,reparieren::V,tamir etmek,төзәтү
1168,verbessern::V,düzeltmek,яхшырту
1169,ändern::V,değiştirmek,үзгәртү
1170,graben::V,kazmak,казу
1171,beugen::V,eğmek,ию
1172,biegen::V,bükmek,бөгү
1173,drehen::V,çevirmek,бору
1174,drehen::V,çevirmek,бөтерү
1175,drehen::V,döndürmek,бору
1176,drehen::V,döndürmek,бөтерү
1177,wenden::V,çevirmek,бору
1178,umdrehen::V,çevirmek,түнтәрү
1179,heben::V,kaldırmak,күтәрү
1180,hochheben::V,yukarı kaldırmak,күтәрү
1181,ergreifen::V,tutmak,эләктерү
1182,ergreifen::V,yakalamak,эләктерү
1183,halten::V,tutmak,тоту
1184,drücken::V,sıkmak,кысу
1185,schieben::V,itmek,кузгату
1186,schieben::V,sürmek,кузгату
1187,kratzen::V,kaşımak,тырнау
1188,lecken::V,yalamak,ялау
1189,beißen::V,ısırmak,тешләү
1190,abreißen::V,koparmak,өзү
1191,abschneiden::V,keserek ayırmak,кыю
1192,abschneiden::V,keserek ayırmak,кисү
1193,binden::V,bağlamak,бәйләү
1194,stecken::V,sokmak,төртү
1195,stecken::V,sokmak,тыгу
1196,brechen::V,kırmak,сындыру
1197,klopfen::V,çalmak,шаку
1198,klopfen::V,çalmak,шакылдау
1199,hauen::V,vurmak,кыйнау
1200,kleben::V,yapıştırmak,ябыштыру
1201,reiben::V,ovmak,ышку
1202,reiben::V,sürtmek,ышку
1203,streichen::V,sürmek,ягу
1204,schleifen::V,bilemek,кайрау
1205,schneiden::V,kesmek,кисү
1206,rütteln::V,sallamak,селкетү
1207,schütteln::V,sarsmak,селкетү
1208,schütteln::V,çalkamak,селкетү
1209,schwenken::V,sallamak,болгау
1210,schütten::V,dökmek,кою
1211,schütten::V,akıtmak,кою
1212,füllen::V,doldurmak,тутыру
1213,einwickeln::V,sarmak,төрү
1214,tragen::V,taşımak,ташу
1215,schleppen::V,sürüklemek,сөйрәү
1216,schleppen::V,sürüklemek,өстерәү
1217,ziehen::V,çekmek,тарту
1218,aufbewahren::V,saklamak,саклау
1219,werfen::V,atmak,ыргыту
1220,fangen::V,tutmak,тоту
1221,fangen::V,yakalamak,тоту
1222,packen::V,tutmak,эләктерү
1223,packen::V,yakalamak,эләктерү
1224,verstecken::V,saklamak,яшерү
1225,teilen::V,bölmek,бүлү
1226,teilen::V,ayırmak,бүлү
1227,schicken::V,yollamak,җибәрү
1228,schicken::V,göndermek,җибәрү
1229,bringen::V,getirmek,китерү
1230,hinzufügen::V,katmak,өстәү
1231,hinzufügen::V,eklemek,өстәү
1232,bekommen::V,almak,алу
1233,bekommen::V,eline geçmek,алу
1234,erhalten::V,almak,алу
1235,nehmen::V,almak,алу
1236,wählen::V,seçmek,сайлау
1237,auswählen::V,seçmek,сайлау
1238,auswählen::V,ayırmak,сайлау
1239,bewahren::V,korumak,саклау
1240,behindern::V,engellemek,комачаулау
1241,verderben::V,bozmak,бозу
1242,beschädigen::V,zedelemek,бозу
1243,beschädigen::V,ziyan vermek,бозу
1244,zerbrechen::V,kırmak,вату
1245,zerreißen::V,yırtmak,өзү
1246,zerreißen::V,yırtmak,ерту
1247,zerstören::V,yıkmak,җимерү
1248,zerstören::V,tahrip etmek,җимерү
1249,verbrennen::V,yakmak,яндыру
1250,verbrennen::V,yakmak,көйдерү
1251,geben::V,vermek,бирү
1252,reichen::V,uzatmak,тапшыру
1253,schenken::V,hediye etmek,бүләкләү
1254,versprechen::V,vaat etmek,вәгъдә бирү
1255,wünschen::V,kutlamak,котлау
1256,loben::V,övmek,мактау
1257,küssen::V,öpmek,үбү
1258,wiegen::V,sallamak,тирбәтү
1259,zudecken::V,örtmek,ябу
1260,zudecken::V,örtmek,бөркәү
1261,wecken::V,uyandırmak,уяту
1262,zeigen::V,göstermek,күрсәтү
1263,führen::V,gezdirmek,йөртү
1264,führen::V,yol göstermek,йөртү
1265,lehren::V,okutmak,өйрәтү
1266,lehren::V,öğretmek,өйрәтү
1267,unterrichten::V,öğretmek,укыту
1268,aufziehen::V,yetiştirmek,асрау
1269,leiten::V,yönetmek,җитәкләү
1270,leiten::V,idare etmek,җитәкләү
1271,antreiben::V,teşvik etmek,куалау
1272,antreiben::V,teşvik etmek,әйдәләү
1273,antreiben::V,teşvik etmek,ашыктыру
1274,lassen::V,-tırmak,мәҗбүр итү
1275,einladen::V,davet etmek,чакыру
1276,vereinigen::V,birleştirmek,берләштерү
1277,besuchen::V,uğramak,керешү
1278,besuchen::V,ziyaret etmek,керешү
1279,besuchen::V,görmeye gitmek,керешү
1280,treffen::V,rastlamak,очрату
1281,treffen::V,isabet etmek,очрату
1282,sich versammeln::V,toplanmak,җыелышу
1283,spielen::V,oynamak,уйнау
1284,singen::V,söylemek,җырлау
1285,singen::V,şarkı söylemek,җырлау
1286,tanzen::V,oynamak,бию
1287,tanzen::V,dans etmek,бию
1288,sich trennen::V,ayrılmak,аерылу
1289,sich trennen::V,ayrılmak,ташлашу
1290,verlassen::V,bırakmak,ташлау
1291,verlassen::V,bırakmak,калдыру
1292,verlassen::V,terk etmek,ташлау
1293,verlassen::V,terk etmek,калдыру
1294,retten::V,kurtarmak,коткару
1295,bewachen::V,gözetmek,каравыллау
1296,schützen::V,korumak,ышыклау
1297,verteidigen::V,savunmak,яклау
1298,verteidigen::V,savunmak,саклау
1299,sich schlagen::V,dövüşmek,сугышу
1300,schießen::V,ateş etmek,ату
1301,siegen::V,yenmek,җиңү
1302,ärgern::V,kızdırmak,ачуландыру
1303,schlagen::V,dövmek,ору
1304,schlagen::V,dövmek,бәрү
1305,schlagen::V,dövmek,тукмау
1306,treten::V,tepmek,тибү
1307,stechen::V,sokmak,кадау
1308,stechen::V,batırmak,кадау
1309,stoßen::V,itmek,этү
1310,stehlen::V,çalmak,урлау
1311,stören::V,bozmak,комачаулау
1312,stören::V,etkilemek,комачаулау
1313,belästigen::V,rahatsız etmek,борчу
1314,belästigen::V,rahatsız etmek,билмазалау
1315,verbergen::V,saklamak,яшерү
1316,täuschen::V,aldatmak,алдату
1317,betrügen::V,aldatmak,хәрәмләшү
1318,betrügen::V,dolandırmak,хәрәмләшү
1319,töten::V,öldürmek,үтерү
1320,wohnen::V,oturmak,яшәү
1321,arbeiten::V,çalışmak,эшләү
1322,sammeln::V,toplamak,туплау
1323,pflücken::V,koparmak,өзү
1324,jagen::V,avlanmak,аулау
1325,fischen::V,balık tutmak,балык тоту
1326,fassen::V,tutmak,тоту
1327,fassen::V,yakalamak,тоту
1328,hüten::V,otlatmak,көтү
1329,treiben::V,gütmek,куалау
1330,anbinden::V,bağlamak,бәйләү
1331,füttern::V,beslemek,туйдыру
1332,melken::V,sağmak,саву
1333,hacken::V,yarmak,чабу
1334,gießen::V,sulamak,сугару
1335,reifen::V,olgunlaşmak,җитешү
1336,zubereiten::V,hazırlamak,пешеренү
1337,kochen::V,pişirmek,пешерү
1338,kochen::V,pişirmek,кайнату
1339,kochen::V,kaynatmak,пешерү
1340,kochen::V,kaynatmak,кайнату
1341,backen::V,pişirmek,пешерү
1342,backen::V,fırında pişirmek,пешерү
1343,braten::V,kızartmak,куыру
1344,braten::V,kızartmak,кыздыру
1345,umrühren::V,karıştırmak,бутау
1346,umrühren::V,karıştırmak,болгату
1347,stricken::V,örmek,бәйләү
1348,nähen::V,dikmek,тегү
1349,färben::V,boyamak,ману
1350,reinigen::V,temizlemek,чистарту
1351,waschen::V,yıkamak,юу
1352,abwischen::V,silmek,сөртү
1353,spülen::V,çalkamak,чайкау
1354,fegen::V,süpürmek,себерү
1355,kehren::V,süpürmek,себерү
1356,baden::V,yıkanmak,коену
1357,baden::V,banyo yapmak,коену
1358,sich waschen::V,yıkanmak,юыну
1359,ausziehen::V,çıkarmak,чишенү
1360,anziehen::V,giymek,кию
1361,sich anziehen::V,giyinmek,киенү
1362,kämmen::V,taramak,тарау
1363,schmücken::V,süslemek,бизәү
1364,schmücken::V,süslemek,бизәкләү
1365,sagen::V,demek,дию
1366,sagen::V,demek,әйтү
1367,sagen::V,söylemek,дию
1368,sagen::V,söylemek,әйтү
1369,sprechen::V,konuşmak,сөйләү
1370,sprechen::V,konuşmak,сөйләшү
1371,reden::V,konuşmak,сөйләү
1372,sich unterhalten::V,sohbet etmek,сөйләшү
1373,fragen::V,sormak,сорау
1374,fragen::V,sormak,сорашу
1375,bitten::V,dilemek,үтенү
1376,bitten::V,rica etmek,үтенү
1377,erzählen::V,bahsetmek,сөйләү
1378,erzählen::V,hikâye etmek,сөйләү
1379,mitteilen::V,bildirmek,белдерү
1380,nennen::V,adlandırmak,дию
1381,rufen::V,çağırmak,дәшү
1382,prahlen::V,övünmek,мактану
1383,prahlen::V,övünmek,шапырыну
1384,übersetzen::V,çevirmek,күчерү
1385,übersetzen::V,tercüme etmek,күчерү
1386,denken::V,düşünmek,уйлау
1387,glauben::V,inanmak,инану
1388,glauben::V,zannetmek,инану
1389,bemerken::V,farkına varmak,искәрү
1390,erkennen::V,tanımak,тану
1391,begreifen::V,anlamak,аңлау
1392,begreifen::V,anlamak,төшенү
1393,begreifen::V,kavramak,аңлау
1394,begreifen::V,kavramak,төшенү
1395,verstehen::V,duymak,аңлау
1396,verstehen::V,duymak,төшенү
1397,verstehen::V,anlamak,аңлау
1398,verstehen::V,anlamak,төшенү
1399,lernen::V,öğrenmek,уку
1400,lernen::V,öğrenmek,өйрәнү
1401,wissen::V,bilmek,белү
1402,sich erinnern an::V,hatırlamak,хәтерләү
1403,vergessen::V,unutmak,оныту
1404,messen::V,ölçmek,үлчәү
1405,zählen::V,saymak,санау
1406,rechnen::V,hesap etmek,исәпләү
1407,lesen::V,okumak,уку
1408,malen::V,resmini yapmak,рәсем ясау
1409,malen::V,resmini yapmak,сурәт ясау
1410,malen::V,resmini yapmak,сурәтләү
1411,zeichnen::V,çizmek,язу-сызу
1412,zeichnen::V,çizmek,сурәт ясау
1413,schreiben::V,yazmak,язу
1414,besitzen::V,haiz olmak,биләү
1415,besitzen::V,sahip olmak,биләү
1416,kaufen::V,almak,алу
1417,verkaufen::V,satmak,сату
1418,bezahlen::V,ödemek,түләү
1419,zahlen::V,ödemek,түләү
1420,beherrschen::V,hâkim olmak,ия булу
1421,ertragen::V,dayanmak,чыдау
1422,ertragen::V,katlanmak,чыдау
