,Concept_ID,he,az
794,fünfzig::NUM,חמשים,əlli
795,sechzig::NUM,ששים,altmış
796,siebzig::NUM,שבעים,yetmiş
797,achtzig::NUM,שמונים,səksən
798,neunzig::NUM,תשעים,doxsan
799,hundert::NUM,מאה,yüz
800,tausend::NUM,אלף,min
801,und::CNJ,ו,və
802,oder::CNJ,או,ya
803,stehen::V,עמד,durmaq
804,sitzen::V,ישב,oturmaq
805,liegen::V,שכב,uzanmaq
806,hängen::V,היה תלוי,asılmaq
807,werden::V,הפך ל,olmaq
808,passieren::V,קרה,olmaq
809,passieren::V,קרה,baş vermək
810,beginnen::V,התחיל,başlamaq
811,enden::V,הסתים,bitmək
812,wechseln::V,השתנה,dəyişmək
813,aufgehen[Sonne]::V,זרח,doğmaq
814,untergehen[Sonne]::V,שקע,batmaq
815,scheinen[Sonne]::V,בהק,parlamaq
816,donnern::V,רעם,guruldamaq
817,wehen::V,נשב,əsmək
818,strömen::V,זרם,axmaq
819,fließen::V,זרם,axmaq
820,sich drehen::V,הסתובב,dönmək
821,schwanken::V,התנודד,yellənmək
822,schwingen::V,התנענע,yellənmək
823,fallen::V,נפל,düşmek
824,brennen::V,בער,yanmaq
825,rauchen::V,עשן,tüstüləmək
826,regnen::V,ירד גשם,yağmaq
827,gefrieren::V,קפא,donmaq
828,tauen::V,נמס,ərimək
829,schmelzen::V,התיך,ərimək
830,trocknen::V,התיבש,qurumaq
831,sieden::V,רתח,qaynamaq
832,faulen::V,רקב,çürümək
833,verfaulen::V,רקב,çürümək
834,reißen::V,נקרע,yırtılmaq
835,versinken::V,טבע,batmaq
836,vergehen::V,עבר,ötmək
837,erscheinen::V,נגלה,görünmək
838,erscheinen::V,הופיע,görünmək
839,verschwinden::V,נעלם,yox olmaq
840,sinken::V,ירד,enmək
841,abnehmen::V,הפחית,azalmaq
842,zunehmen::V,רבה,artmaq
843,steigen::V,עלה,yüksəlmək
844,wachsen::V,גדל,böyümək
845,glänzen::V,נצץ,parlamaq
846,glänzen::V,בהק,parlamaq
847,funkeln::V,נצנץ,parıldamaq
848,lärmen::V,רעש,səs-küy etmək
849,läuten::V,צלצל,çalmaq
850,klingeln::V,צלצל,zəng etmək
851,klirren::V,קרקש,cingildəmək
852,brausen::V,געש,gurlamaq
853,rauschen::V,רשרש,xışıldamaq
854,klingen::V,נשמע,səslənmək
855,bellen::V,נבח,hürmək
856,heulen::V,ילל,ulamaq
857,blasen::V,נשף,üfləmək
858,pfeifen::V,שרק,fit vermek
859,schreien::V,צעק,bağırmaq
860,schreien::V,צעק,qışqırmaq
861,stöhnen::V,נאנק,inləmək
862,zittern::V,רעד,titrəmək
863,leben::V,חי,yaşamaq
864,geboren werden::V,נולד,doğmaq
865,atmen::V,נשם,nəfəs almaq
866,trinken::V,שתה,içmek
867,essen::V,אכל,yemək
868,schlucken::V,בלע,udmaq
869,müde werden::V,התעיף,yorulmaq
870,einschlafen::V,נרדם,yuxuya getmək
871,schlafen::V,ישן,uyumaq
872,aufwachen::V,התעורר,oyanmaq
873,aufstehen::V,קם,yuxudan durmaq
874,sich erholen::V,נפש,dincəlmək
875,krank werden::V,חלה,xəstə olmaq
876,krank sein::V,היה חולה,azarlanmaq
877,krank sein::V,היה חולה,xəstələnmək
878,schmerzen::V,כאב,ağrimaq
879,husten::V,השתעל,öksürmək
880,genesen::V,הבריא,sağalmaq
881,sterben::V,מת,ölmək
882,sterben::V,מת,vəfat etmək
883,umkommen::V,נספה,həlak olmaq
884,sich bewegen::V,נע,hərəkət etmək
885,sich rühren::V,זז,tərpənmək
886,sich erheben::V,קם,qalxmaq
887,sich setzen::V,התישב,oturmaq
888,hinfallen::V,נפל,yıxılmaq
889,laufen::V,הלך ברגל,yerimək
890,schreiten::V,פסע,addım atmaq
891,spazierengehen::V,טיל,gəzmək
892,eilen::V,אץ,atılmaq
893,eilen::V,מהר,atılmaq
894,sich beeilen::V,מהר,tələsmək
895,sausen::V,אץ,çırpmaq
896,rennen::V,רץ,qaçmaq
897,springen::V,קפץ,sıçramaq
898,klettern::V,טפס,dırmanmaq
899,schaukeln::V,התנדנד,sallanmaq
900,kriechen::V,זחל,sürünmək
901,schwimmen::V,שחה,üzmek
902,tauchen::V,צלל,dalmaq
903,rudern::V,חתר,avarlamaq
904,fahren::V,נסע,sürmək
905,fliegen::V,עף,uçmaq
906,gehen::V,הלך,getmək
907,weggehen::V,עזב,getmək
908,abfahren::V,יצא,yola düşmək
909,anhalten::V,עצר,saxlamaq
910,hineingehen::V,נכנס,girmək
911,eintreten::V,נכנס,girmək
912,eintreten::V,נכנס,daxil olmaq
913,kommen::V,בא,gəlmək
914,ankommen::V,הגיע,gəlib çatmaq
915,zurückkommen::V,שב,qayıtmaq
916,zurückkommen::V,חזר,qayıtmaq
917,bleiben::V,נשאר,qalmaq
918,warten::V,חכה,gözləmək
919,warten::V,המתין,gözləmək
920,erwarten::V,צפה,bəkləmək
921,suchen::V,חפש,aramaq
922,suchen::V,חפש,axtarmaq
923,finden::V,מצא,tapmaq
924,versuchen::V,נסה,çalışmaq
925,vorbereiten::V,הכין,hazırlamaq
926,lieben::V,אהב,sevmək
927,mögen::V,אהב,xoşlamaq
928,lachen::V,צחק,gülmək
929,rühren::V,נגע ללב,həyəcanlandırmaq
930,weinen::V,בכה,ağlamaq
931,schimpfen::V,גער,küfr etmək
932,sich ärgern::V,זעם,acıqlanmaq
933,sich ärgern::V,כעס,acıqlanmaq
934,sich fürchten::V,פחד,qorxmaq
935,sich fürchten::V,חשש,qorxmaq
936,fürchten::V,פחד מ,qorxmaq
937,fürchten::V,חשש מ,qorxmaq
938,fliehen::V,ברח,qaçmaq
939,flüchten::V,נמלט,qaçmaq
940,sehen::V,ראה,görmək
941,anschauen::V,הביט,baxmaq
942,ansehen::V,התבונן,baxmaq
943,hören::V,שמע,duymaq
944,hören::V,שמע,eşitmək
945,zuhören::V,הקשיב,dinləmək
946,probieren::V,נסה,dadına baxmaq
947,riechen::V,הריח,qoxlamaq
948,fühlen::V,חש,duymaq
949,scheinen::V,נדמה,görünmək
950,zu sehen sein::V,נראה,görünmək
951,vernehmen::V,נודע ל,eşitmək
952,frieren::V,קר ל,üşümək
953,tun::V,פעל,etmək
954,können::V,יכל,bilmək
955,können::V,יכל,bacarmaq
956,wollen::V,רצה,istəmək
957,anfangen::V,התחיל,başlamaq
958,beenden::V,גמר,bitirmək
959,aufhören::V,סים,bitmək
960,aufhören::V,סים,qurtarmaq
961,gelingen::V,הצליח,müvəffəq olmaq
962,geraten::V,עלה,düşmək
963,öffnen::V,פתח,açmaq
964,schließen::V,סגר,qapamaq
965,stellen::V,העמיד,qoymaq
966,setzen::V,הושיב,oturtmaq
967,legen::V,שם,qoymaq
968,berühren::V,נגע,toxunmaq
969,verbinden::V,קשר,bağlamaq
970,bedecken::V,כסה,örtmək
971,aufhängen::V,תלה,asmaq
972,anzünden::V,הצית,yandırmaq
973,aufheben::V,אסף,qaldırmaq
974,zurücklassen::V,השאיר,buraxmaq
975,verlieren::V,אבד,itirmək
976,fallen lassen::V,שמט,düşürmək
977,fallen lassen::V,הפיל,düşürmək
978,machen::V,עשה,etmək
979,herstellen::V,יצר,istehsal etmək
980,bauen::V,בנה,tikmək
981,reparieren::V,תקן,təmir etmək
982,verbessern::V,שפר,düzəltmək
983,ändern::V,שנה,dəyişdirmək
984,graben::V,חפר,qazımaq
985,beugen::V,כפף,əymək
986,biegen::V,כופף,bükmək
987,drehen::V,סובב,döndərmək
988,wenden::V,הפך,çevirmək
989,umdrehen::V,סובב,çevirmək
990,heben::V,הרים,qaldırmaq
991,hochheben::V,הרים,qaldırmaq
992,ergreifen::V,אחז,tutmaq
993,halten::V,החזיק,saxlamaq
994,drücken::V,לחץ,sıxmaq
995,schieben::V,הזיז,sürmək
996,kratzen::V,שרט,qaşımaq
997,kratzen::V,שפשף,qaşımaq
998,lecken::V,לקק,yalamaq
999,beißen::V,נשך,dişləmək
1000,abreißen::V,קרע,qoparmaq
1001,abschneiden::V,חתך,ayırmaq
1002,binden::V,קשר,bağlamaq
1003,stecken::V,תקע,soxmaq
1004,brechen::V,שבר,qırmaq
1005,klopfen::V,נקש,sındırmaq
1006,hauen::V,הכה,vurmaq
1007,kleben::V,הדביק,apışdırmaq
1008,reiben::V,שפשף,ovmaq
1009,streichen::V,מרח,sürtmək
1010,schleifen::V,השחיז,bülövləmək
1011,schneiden::V,גזר,kəsmək
1012,rütteln::V,נענע,sirkələmək
1013,schütteln::V,נער,çalxalamaq
1014,schwenken::V,נופף,yelləmək
1015,schwenken::V,טלטל,yelləmək
1016,schütten::V,שפך,tökmək
1017,füllen::V,מלא,doldurmaq
1018,einwickeln::V,עטף,sarımaq
1019,tragen::V,נשא,daşımaq
1020,schleppen::V,סחב,sürükləmək
1021,ziehen::V,משך,çəkmək
1022,aufbewahren::V,שמר,gizlətmək
1023,werfen::V,זרק,atmaq
1024,fangen::V,תפס,tutmaq
1025,packen::V,אחז,yaxalamaq
1026,verstecken::V,החביא,gizlətmək
1027,teilen::V,חלק,bölmək
1028,schicken::V,שלח,yollamaq
1029,schicken::V,שלח,göndərmək
1030,bringen::V,הביא,gətirmək
1031,hinzufügen::V,הוסיף,əlavə etmək
1032,bekommen::V,תפס,almaq
1033,bekommen::V,תפס,əldə etmək
1034,erhalten::V,קבל,almaq
1035,nehmen::V,אחז,almaq
1036,wählen::V,בחר,seçmək
1037,auswählen::V,בחר ב,arımaq
1038,bewahren::V,קים,qorumaq
1039,behindern::V,מנע,mane olmaq
1040,verderben::V,מנע,pozmaq
1041,beschädigen::V,הזיק,zədələmək
1042,zerbrechen::V,נשבר,qırmaq
1043,zerbrechen::V,נשבר,sındırmaq
1044,zerreißen::V,קרע,yırtmaq
1045,zerstören::V,הרס,dağıtmaq
1046,zerstören::V,השמיד,dağıtmaq
1047,verbrennen::V,שרף,yandırmaq
1048,geben::V,נתן,vermək
1049,reichen::V,העביר,uzatmaq
1050,schenken::V,נתן במתנה,vermək
1051,versprechen::V,הבטיח,vəd vermək
1052,wünschen::V,אחל,arzulamaq
1053,loben::V,שבח,tərifləmək
1054,küssen::V,נשק,öpmək
1055,wiegen::V,נדנד,tərpətmək
1056,zudecken::V,כסה,örtmək
1057,wecken::V,עורר,oyatmaq
1058,zeigen::V,הראה,göstərmək
1059,führen::V,הביא,rəhbərlik etmək
1060,führen::V,הוביל,rəhbərlik etmək
1061,lehren::V,למד,öyrətmək
1062,unterrichten::V,למד,öyrətmək
1063,unterrichten::V,למד,dərs vermək
1064,aufziehen::V,רומם,tərbiyə etmək
1065,leiten::V,נהל,idarə etmək
1066,antreiben::V,המרץ,bizləmək
1067,lassen::V,נתן,-tırmaq
1068,einladen::V,הזמין,dəvət etmək
1069,vereinigen::V,אחד,birləşdirmək
1070,vereinigen::V,לכד,birləşdirmək
1071,besuchen::V,בקר,baş çəkmək
1072,besuchen::V,בקר,ziyarət etmək
1073,treffen::V,פגש,rastlaşmaq
1074,treffen::V,פגש,rast gəlmək
1075,sich versammeln::V,התאסף,toplanmaq
1076,spielen::V,שחק,oynamaq
1077,singen::V,שר,oxumaq
1078,tanzen::V,רקד,oynamaq
1079,tanzen::V,רקד,rəqs etmək
1080,sich trennen::V,נפרד,ayrılmaq
1081,verlassen::V,עזב,tərk etmək
1082,retten::V,הציל,xilas etmək
1083,bewachen::V,שמר,gözətmək
1084,schützen::V,אבטח,qorumaq
1085,verteidigen::V,הגן,qorumaq
1086,sich schlagen::V,התכתש,döyüşmək
1087,schießen::V,ירה,atmaq
1088,schießen::V,ירה,atəş açmaq
1089,siegen::V,גבר,yenmək
1090,siegen::V,נצח,yenmək
1091,ärgern::V,עצבן,acışdırmaq
1092,schlagen::V,הכה,döymək
1093,schlagen::V,הלקה,döymək
1094,treten::V,בעט,təpmək
1095,stechen::V,דקר,soxmaq
1096,stoßen::V,דחק,itələmək
1097,stehlen::V,גנב,çalmaq
1098,stehlen::V,גנב,oğurlamaq
1099,stören::V,קטע,pozmaq
1100,stören::V,הפריע,pozmaq
1101,belästigen::V,הציק,narahat etmək
1102,belästigen::V,הטריד,narahat etmək
1103,verbergen::V,הצניע,gizləmək
1104,täuschen::V,שגע,aldatmaq
1105,betrügen::V,הונה,aldatmaq
1106,töten::V,הרג,öldürmək
1107,wohnen::V,גר,yaşamaq
1108,arbeiten::V,עבד,işləmək
1109,arbeiten::V,עבד,çalışmaq
1110,sammeln::V,אסף,yığmaq
1111,sammeln::V,אסף,toplamaq
1112,pflücken::V,קטף,qoparmaq
1113,jagen::V,צד,ovlamaq
1114,fischen::V,דג,balıq tutmaq
1115,fassen::V,תפס,tutmaq
1116,hüten::V,רעה,güdmək
1117,treiben::V,הוציא,haylamaq
1118,anbinden::V,קשר,bağlamaq
1119,füttern::V,הלעיט,bəsləmək
1120,melken::V,חלב,sağmaq
1121,hacken::V,קצץ,yarmaq
1122,gießen::V,השקה,sulamaq
1123,reifen::V,בשל,dəymək
1124,zubereiten::V,הכין,bişirmək
1125,kochen::V,בשל,qaynatmaq
1126,backen::V,אפה,bişirmək
1127,braten::V,צלה,qızartmaq
1128,braten::V,טגן,qızartmaq
1129,umrühren::V,ערבב,qarışdırmaq
1130,stricken::V,סרג,hörmək
1131,nähen::V,תפר,tikmək
1132,färben::V,צבע,boyamaq
1133,reinigen::V,נקה,təmizləmək
1134,waschen::V,רחץ,yumaq
1135,waschen::V,כבס,yumaq
1136,abwischen::V,נגב,silmək
1137,spülen::V,שטף,çalxamaq
1138,fegen::V,טאטא,süpürmək
1139,kehren::V,טאטא,süpürmək
1140,baden::V,טבל,çimmək
1141,baden::V,שחה,çimmək
1142,sich waschen::V,התרחץ,yuyunmaq
1143,ausziehen::V,הוריד,soyunmaq
1144,anziehen::V,לבש,geymək
1145,sich anziehen::V,התלבש,geyinmək
1146,kämmen::V,סרק,daramaq
1147,schmücken::V,קשט,bəzəmək
1148,sagen::V,אמר,demək
1149,sagen::V,אמר,söymek
1150,sprechen::V,דבר,danışmaq
1151,reden::V,דבר,danışmaq
1152,sich unterhalten::V,שוחח,söhbət etmək
1153,fragen::V,שאל,soruşmaq
1154,bitten::V,בקש,diləmək
1155,bitten::V,בקש,xahiş etmək
1156,erzählen::V,ספר,bəhs etmək
1157,mitteilen::V,מסר,bildirmək
1158,mitteilen::V,הודיע,bildirmək
1159,nennen::V,קרא בשם,adlandırmaq
1160,rufen::V,גיס,çağırmaq
1161,rufen::V,הזמין לבוא,çağırmaq
1162,prahlen::V,התרברב,öyünmək
1163,übersetzen::V,תרגם,tərcümə etmək
1164,denken::V,חשב,düşünmək
1165,denken::V,חשב,fikirləşmək
1166,glauben::V,האמין,inanmaq
1167,bemerken::V,הבחין,qeyd etmək
1168,erkennen::V,זהה,tanımaq
1169,begreifen::V,קלט,anlamaq
1170,begreifen::V,הבין,anlamaq
1171,verstehen::V,הבין,duymaq
1172,lernen::V,למד,öyrənmək
1173,wissen::V,ידע,bilmək
1174,sich erinnern an::V,זכר,xatırlamaq
1175,vergessen::V,שכח,unutmaq
1176,messen::V,מדד,ölçmək
1177,zählen::V,ספר,saymaq
1178,rechnen::V,חשב,hesablamaq
1179,lesen::V,קרא,oxumaq
1180,malen::V,ציר,şəkil çəkmək
1181,zeichnen::V,שרטט,cızmaq
1182,schreiben::V,כתב,yazmaq
1183,besitzen::V,היה בעל של,yiyələnmək
1184,besitzen::V,היה בעל של,malik olmaq
1185,kaufen::V,קנה,satın almaq
1186,kaufen::V,רכש,satın almaq
1187,verkaufen::V,מכר,satmaq
1188,bezahlen::V,שלם,ödəmək
1189,zahlen::V,שלם,ödəmək
1190,beherrschen::V,שלט,idarə etmək
1191,ertragen::V,סבל,dözmək
