,Concept_ID,bg,tt
842,wegen::PRP,заради,сәбәпле
843,dies::PRN,този,бу
844,das::PRN,туй,ул
845,das::PRN,това,ул
846,alles::PRN,всичко,һәммә
847,ich::PRN,аз,мин
848,du::PRN,ти,син
849,er::PRN,той,ул
850,wir::PRN,ние,без
851,ihr::PRN,вие,сез
852,sie::PRN,те,ул
853,was::FPRN,що,ни
854,was::FPRN,що,нәрсә
855,was::FPRN,какво,ни
856,was::FPRN,какво,нәрсә
857,wer::FPRN,кой,кем
858,wo::FADV,къде,кайда
859,wohin::FADV,накъде,кая
860,wohin::FADV,накъдето,кая
861,wie::FADV,как,ничек
862,warum::FADV,защо,нигә
863,wieviel::FNUM,колко,ничә
864,eins::NUM,един,бер
865,zwei::NUM,два,ике
866,drei::NUM,три,өч
867,vier::NUM,четири,дүрт
868,fünf::NUM,пет,биш
869,sechs::NUM,шест,алты
870,sieben::NUM,седем,җиде
871,acht::NUM,осем,сигез
872,neun::NUM,девет,тугыз
873,zehn::NUM,десет,ун
874,elf::NUM,единайсет,унбер
875,elf::NUM,единадесет,унбер
876,zwölf::NUM,дванайсет,унике
877,zwölf::NUM,дванадесет,унике
878,zwanzig::NUM,двайсет,егерме
879,zwanzig::NUM,двадесет,егерме
880,dreißig::NUM,тридесет,утыз
881,vierzig::NUM,четиридесет,кырык
882,fünfzig::NUM,петдесет,илле
883,sechzig::NUM,шестдесет,алтмыш
884,siebzig::NUM,седемдесет,җитмеш
885,achtzig::NUM,осемдесет,сиксән
886,neunzig::NUM,деветдесет,туксан
887,hundert::NUM,сто,йөз
888,tausend::NUM,хиляда,мең
889,und::CNJ,а,вә
890,und::CNJ,та,вә
891,oder::CNJ,или,яки
892,oder::CNJ,или,яисә
893,stehen::V,стоя,тору
894,sitzen::V,седя,утыру
895,liegen::V,лежа,яту
896,hängen::V,вися,эленү
897,werden::V,бъда,булу
898,werden::V,стана,булу
899,passieren::V,случа се,булу
900,beginnen::V,започна,башлану
901,enden::V,свърша,бетү
902,wechseln::V,променям,үзгәртү
903,aufgehen[Sonne]::V,изгрея,чыгу
904,untergehen[Sonne]::V,заляза,бату
905,scheinen[Sonne]::V,грея,яктырту
906,scheinen[Sonne]::V,светя,яктырту
907,donnern::V,гърмя,күкрәү
908,wehen::V,вея,исү
909,wehen::V,духам,исү
910,strömen::V,тека,агу
911,strömen::V,лея се,агу
912,fließen::V,тека,агу
913,sich drehen::V,въртя се,бөтерелү
914,schwanken::V,клатя се,икеләнү
915,schwingen::V,трептя,тирбәлү
916,fallen::V,падам,егылу
917,brennen::V,горя,яну
918,rauchen::V,димя,төтәү
919,rauchen::V,димя,төтенләү
920,regnen::V,вали дъжд,яву
921,gefrieren::V,замръзна,кату
922,tauen::V,топя се,эрү
923,tauen::V,топя се,эретү
924,schmelzen::V,разтопя се,эрү
925,schmelzen::V,разтопя се,эретү
926,trocknen::V,съхна,кибү
927,sieden::V,вря,ургылу
928,sieden::V,кипя,ургылу
929,faulen::V,гния,черү
930,verfaulen::V,изгния,черү
931,reißen::V,напукам се,өзелү
932,versinken::V,потъна,бату
933,vergehen::V,минавам,авышу
934,erscheinen::V,явя се,пәйда булу
935,verschwinden::V,изчезна,югалу
936,verschwinden::V,изчезна,юк булу
937,sinken::V,падна,кимү
938,sinken::V,падна,кайту
939,abnehmen::V,отслабна,азаю
940,zunehmen::V,нарасна,арту
941,zunehmen::V,нарасна,күбәю
942,zunehmen::V,нарасна,ишәю
943,steigen::V,увелича се,үсү
944,steigen::V,покачвам се,үсү
945,wachsen::V,раста,үсү
946,glänzen::V,лъщя,ялкылдау
947,glänzen::V,блестя,ялкылдау
948,funkeln::V,искря,ялтырау
949,lärmen::V,шумя,шаулау
950,läuten::V,звъня,шалтырату
951,klingeln::V,звъня,шалтырату
952,klirren::V,звънтя,чылтырау
953,klirren::V,дрънкам,чылтырау
954,brausen::V,буча,давыллау
955,brausen::V,буча,дулау
956,rauschen::V,шумя,кыштырдау
957,klingen::V,звуча,ишетелү
958,bellen::V,лая,өрү
959,heulen::V,вия,улау
960,heulen::V,рева,улау
961,blasen::V,духна,өрү
962,pfeifen::V,свиря,сызгырту
963,schreien::V,крещя,кычкыру
964,stöhnen::V,стена,ыңгырашу
965,stöhnen::V,пъшкам,ыңгырашу
966,zittern::V,треперя,калтырау
967,zittern::V,треперя,калтырану
968,leben::V,живея,яшәү
969,leben::V,живея,гомер итү
970,geboren werden::V,родя се,туу
971,atmen::V,дишам,сулау
972,trinken::V,пия,эчү
973,essen::V,ям,ашау
974,schlucken::V,гълтам,йоту
975,müde werden::V,уморя се,ялыгу
976,müde werden::V,уморя се,йөгенү
977,einschlafen::V,заспя,йокыга китү
978,schlafen::V,спя,йоклау
979,aufwachen::V,събудя се,уяну
980,aufstehen::V,стана,тору
981,sich erholen::V,отдъхвам си,ял алу
982,sich erholen::V,отдъхвам си,истирахәт итү
983,krank werden::V,заболея,чирләү
984,krank sein::V,боледувам,чирләү
985,schmerzen::V,боля,авырту
986,husten::V,кашлям,ютәлләү
987,genesen::V,оздравея,савыгу
988,genesen::V,оздравея,сәламәтләнү
989,sterben::V,умра,үлү
990,sterben::V,умра,дөнья кую
991,sterben::V,умра,вафат булу
992,umkommen::V,загина,үлү
993,sich bewegen::V,движа се,йөрү
994,sich bewegen::V,мърдам се,йөрү
995,sich rühren::V,движа се,кыймылдау
996,sich erheben::V,стана,басу
997,sich setzen::V,седна,утыру
998,hinfallen::V,падна,егылу
999,laufen::V,ходя,җәяүләү
1000,schreiten::V,крача,атлау
1001,spazierengehen::V,разхождам се,йөрү
1002,spazierengehen::V,разхождам се,йөргенү
1003,eilen::V,бързам,ашыгу
1004,sich beeilen::V,побързам,ашыгу
1005,sich beeilen::V,побързам,кызулау
1006,sausen::V,тичам,җилдерү
1007,rennen::V,бягам,йөгерү
1008,springen::V,скачам,сикерү
1009,klettern::V,катеря се,үрмәләү
1010,schaukeln::V,люлея се,атыну
1011,kriechen::V,лазя,шуышу
1012,kriechen::V,лазя,үрмәләү
1013,kriechen::V,пълзя,шуышу
1014,kriechen::V,пълзя,үрмәләү
1015,schwimmen::V,плувам,йөзү
1016,tauchen::V,гмуркам се,чуму
1017,rudern::V,греба,ишү
1018,fahren::V,пътувам,бару
1019,fliegen::V,летя,очу
1020,fliegen::V,хвърча,очу
1021,gehen::V,ида,йөрү
1022,gehen::V,вървя,йөрү
1023,weggehen::V,отида си,китү
1024,abfahren::V,отпътувам,кузгалу
1025,anhalten::V,спра се,тукталу
1026,hineingehen::V,влизам,инү
1027,eintreten::V,вляза,инү
1028,kommen::V,ида,килү
1029,kommen::V,дойда,килү
1030,ankommen::V,пристигна,бару
1031,zurückkommen::V,върна се,кире кайту
1032,bleiben::V,остана,калу
1033,warten::V,чакам,көтү
1034,erwarten::V,очаквам,көтү
1035,suchen::V,търся,эзләү
1036,finden::V,намеря,табу
1037,versuchen::V,опитам,маташу
1038,vorbereiten::V,подготвя,хәзерләү
1039,lieben::V,любя,сөю
1040,lieben::V,любя,ярату
1041,mögen::V,обичам,өнәү
1042,lachen::V,смея се,көлү
1043,rühren::V,трогна,дулкынландыру
1044,weinen::V,плача,елау
1045,schimpfen::V,ругая,сүгү
1046,schimpfen::V,ругая,сүгенү
1047,schimpfen::V,псувам,сүгү
1048,schimpfen::V,псувам,сүгенү
1049,sich ärgern::V,ядосам се,ачулану
1050,sich fürchten::V,боя се,курку
1051,sich fürchten::V,страхувам се,курку
1052,fürchten::V,боя се от,калтырау
1053,fürchten::V,боя се от,калтырану
1054,fürchten::V,страхувам се от,калтырау
1055,fürchten::V,страхувам се от,калтырану
1056,fliehen::V,бягам,арка бирү
1057,flüchten::V,бягам,качу
1058,flüchten::V,избягам,качу
1059,sehen::V,видя,күрү
1060,anschauen::V,гледам,карау
1061,ansehen::V,поглеждам,карау
1062,ansehen::V,поглеждам,күзәтү
1063,hören::V,чувам,ишетү
1064,zuhören::V,слушам,тыңлау
1065,probieren::V,опитам,тату
1066,riechen::V,подуша,иснәү
1067,fühlen::V,усещам,тою
1068,fühlen::V,усещам,сизү
1069,fühlen::V,чувствувам,тою
1070,fühlen::V,чувствувам,сизү
1071,scheinen::V,изглеждам,күренү
1072,zu sehen sein::V,виждам се,күренү
1073,vernehmen::V,доловя,ишетү
1074,frieren::V,мръзна,өшү
1075,frieren::V,мръзна,күшегү
1076,tun::V,правя,итү
1077,können::V,мога,алу
1078,wollen::V,ща,теләү
1079,wollen::V,искам,теләү
1080,anfangen::V,започна,керешү
1081,beenden::V,свърша,бетерү
1082,beenden::V,свърша,тәмамлау
1083,beenden::V,завърша,бетерү
1084,beenden::V,завърша,тәмамлау
1085,aufhören::V,престана,бетү
1086,gelingen::V,успея,уңу
1087,gelingen::V,сполуча,уңу
1088,geraten::V,удам се,сабышу
1089,öffnen::V,отворя,ачу
1090,schließen::V,затворя,ябу
1091,stellen::V,поставя,кую
1092,setzen::V,туря,утырту
1093,legen::V,сложа,яткыру
1094,legen::V,слагам,яткыру
1095,berühren::V,докосна,тию
1096,verbinden::V,свържа,ялгау
1097,bedecken::V,покрия,өрту
1098,bedecken::V,покрия,каплау
1099,bedecken::V,покрия,томалау
1100,aufhängen::V,закача,асу
1101,anzünden::V,запаля,кабызу
1102,aufheben::V,вдигна,күтәрү
1103,aufheben::V,повдигна,күтәрү
1104,zurücklassen::V,оставя,калдыру
1105,verlieren::V,загубя,югалту
1106,fallen lassen::V,изпусна,төшерү
1107,machen::V,направя,ясау
1108,machen::V,направя,эшләү
1109,herstellen::V,произведа,ясау
1110,bauen::V,строя,кору
1111,reparieren::V,поправя,төзәтү
1112,verbessern::V,подобря,яхшырту
1113,ändern::V,променя,үзгәртү
1114,graben::V,копая,казу
1115,beugen::V,прегъна,ию
1116,biegen::V,прегъна,бөгү
1117,drehen::V,въртя,бору
1118,drehen::V,въртя,бөтерү
1119,wenden::V,обърна,бору
1120,umdrehen::V,обърна,түнтәрү
1121,heben::V,вдигам,күтәрү
1122,hochheben::V,издигна,күтәрү
1123,ergreifen::V,хвана,эләктерү
1124,ergreifen::V,обхвана,эләктерү
1125,halten::V,държа,тоту
1126,drücken::V,натискам,кысу
1127,drücken::V,притискам,кысу
1128,schieben::V,тикам,кузгату
1129,kratzen::V,одраскам,тырнау
1130,lecken::V,лижа,ялау
1131,lecken::V,ближа,ялау
1132,beißen::V,хапя,тешләү
1133,beißen::V,ухапя,тешләү
1134,abreißen::V,откъсна,өзү
1135,abschneiden::V,отрежа,кыю
1136,abschneiden::V,отрежа,кисү
1137,binden::V,вържа,бәйләү
1138,stecken::V,пъхна,төртү
1139,stecken::V,пъхна,тыгу
1140,brechen::V,троша,сындыру
1141,klopfen::V,чукам,шаку
1142,klopfen::V,чукам,шакылдау
1143,hauen::V,бия,кыйнау
1144,kleben::V,лепя,ябыштыру
1145,kleben::V,залепя,ябыштыру
1146,reiben::V,трия,ышку
1147,reiben::V,търкам,ышку
1148,streichen::V,намажа,ягу
1149,schleifen::V,остря,кайрау
1150,schneiden::V,режа,кисү
1151,rütteln::V,разтърсвам,селкетү
1152,schütteln::V,клатя,селкетү
1153,schütteln::V,друсам,селкетү
1154,schwenken::V,размахам,болгау
1155,schütten::V,сипя,кою
1156,füllen::V,напълня,тутыру
1157,einwickeln::V,увия,төрү
1158,einwickeln::V,завия,төрү
1159,tragen::V,нося,ташу
1160,schleppen::V,влача,сөйрәү
1161,schleppen::V,влача,өстерәү
1162,ziehen::V,тегля,тарту
1163,ziehen::V,дръпна,тарту
1164,aufbewahren::V,съхраня,саклау
1165,werfen::V,хвърля,ыргыту
1166,fangen::V,ловя,тоту
1167,fangen::V,уловя,тоту
1168,packen::V,хвана,эләктерү
1169,verstecken::V,крия,яшерү
1170,verstecken::V,скрия,яшерү
1171,teilen::V,разделя,бүлү
1172,schicken::V,изпращам,җибәрү
1173,bringen::V,донеса,китерү
1174,hinzufügen::V,прибавя,өстәү
1175,bekommen::V,сдобия се,алу
1176,erhalten::V,получа,алу
1177,nehmen::V,взема,алу
1178,wählen::V,избирам,сайлау
1179,auswählen::V,избера,сайлау
1180,bewahren::V,пазя,саклау
1181,behindern::V,преча,комачаулау
1182,behindern::V,спъвам,комачаулау
1183,verderben::V,разваля,бозу
1184,beschädigen::V,повредя,бозу
1185,zerbrechen::V,счупя,вату
1186,zerreißen::V,скъсам,өзү
1187,zerreißen::V,скъсам,ерту
1188,zerstören::V,разруша,җимерү
1189,verbrennen::V,изгоря,яндыру
1190,verbrennen::V,изгоря,көйдерү
1191,geben::V,дам,бирү
1192,reichen::V,подам,тапшыру
1193,schenken::V,подаря,бүләкләү
1194,versprechen::V,обещая,вәгъдә бирү
1195,wünschen::V,желая,котлау
1196,loben::V,хваля,мактау
1197,küssen::V,целувам,үбү
1198,wiegen::V,люлея,тирбәтү
1199,zudecken::V,покрия,ябу
1200,zudecken::V,покрия,бөркәү
1201,wecken::V,събудя,уяту
1202,zeigen::V,покажа,күрсәтү
1203,führen::V,водя,йөртү
1204,führen::V,заведа,йөртү
1205,lehren::V,уча,өйрәтү
1206,unterrichten::V,преподавам,укыту
1207,aufziehen::V,отгледам,асрау
1208,leiten::V,ръководя,җитәкләү
1209,leiten::V,управлявам,җитәкләү
1210,antreiben::V,подкарвам,куалау
1211,antreiben::V,подкарвам,әйдәләү
1212,antreiben::V,подкарвам,ашыктыру
1213,lassen::V,накарам,мәҗбүр итү
1214,einladen::V,поканя,чакыру
1215,vereinigen::V,съединя,берләштерү
1216,besuchen::V,посетя,керешү
1217,treffen::V,срещна,очрату
1218,sich versammeln::V,събера се,җыелышу
1219,spielen::V,играя,уйнау
1220,singen::V,пея,җырлау
1221,tanzen::V,танцувам,бию
1222,sich trennen::V,разделя се,аерылу
1223,sich trennen::V,разделя се,ташлашу
1224,verlassen::V,напусна,ташлау
1225,verlassen::V,напусна,калдыру
1226,retten::V,спася,коткару
1227,bewachen::V,охранявам,каравыллау
1228,schützen::V,запазя,ышыклау
1229,verteidigen::V,защитя,яклау
1230,verteidigen::V,защитя,саклау
1231,sich schlagen::V,бия се,сугышу
1232,schießen::V,стрелям,ату
1233,siegen::V,победя,җиңү
1234,ärgern::V,ядосам,ачуландыру
1235,schlagen::V,бия,ору
1236,schlagen::V,бия,бәрү
1237,schlagen::V,бия,тукмау
1238,schlagen::V,ударя,ору
1239,schlagen::V,ударя,бәрү
1240,schlagen::V,ударя,тукмау
1241,treten::V,ритам,тибү
1242,stechen::V,бодна,кадау
1243,stoßen::V,бутна,этү
1244,stoßen::V,блъсна,этү
1245,stören::V,смутя,комачаулау
1246,belästigen::V,отегча,борчу
1247,belästigen::V,отегча,билмазалау
1248,belästigen::V,безпокоя,борчу
1249,belästigen::V,безпокоя,билмазалау
1250,verbergen::V,скрия,яшерү
1251,täuschen::V,измамя,алдату
1252,betrügen::V,измамя,хәрәмләшү
1253,töten::V,убия,үтерү
1254,töten::V,умъртвя,үтерү
1255,wohnen::V,живея,яшәү
1256,arbeiten::V,работя,эшләү
1257,sammeln::V,събера,туплау
1258,pflücken::V,бера,өзү
1259,pflücken::V,откъсна,өзү
1260,jagen::V,ловувам,аулау
1261,fischen::V,ловя риба,балык тоту
1262,fassen::V,хвана,тоту
1263,hüten::V,пазя,көтү
1264,treiben::V,карам,куалау
1265,anbinden::V,завържа,бәйләү
1266,füttern::V,храня,туйдыру
1267,melken::V,доя,саву
1268,hacken::V,сека,чабу
1269,gießen::V,полея,сугару
1270,reifen::V,узрея,җитешү
1271,zubereiten::V,приготвя,пешеренү
1272,kochen::V,варя,пешерү
1273,kochen::V,варя,кайнату
1274,backen::V,пека,пешерү
1275,braten::V,пържа,куыру
1276,braten::V,пържа,кыздыру
1277,umrühren::V,разбъркам,бутау
1278,umrühren::V,разбъркам,болгату
1279,stricken::V,плета,бәйләү
1280,nähen::V,шия,тегү
1281,färben::V,боядисам,ману
1282,reinigen::V,почистя,чистарту
1283,waschen::V,мия,юу
1284,waschen::V,пера,юу
1285,abwischen::V,избърша,сөртү
1286,spülen::V,плакна,чайкау
1287,fegen::V,измета,себерү
1288,kehren::V,мета,себерү
1289,baden::V,къпя се,коену
1290,sich waschen::V,мия се,юыну
1291,ausziehen::V,съблека,чишенү
1292,anziehen::V,облека,кию
1293,sich anziehen::V,облека се,киенү
1294,kämmen::V,реша,тарау
1295,kämmen::V,вчеша,тарау
1296,schmücken::V,накича,бизәү
1297,schmücken::V,накича,бизәкләү
1298,sagen::V,кажа,дию
1299,sagen::V,кажа,әйтү
1300,sprechen::V,говоря,сөйләү
1301,sprechen::V,говоря,сөйләшү
1302,reden::V,говоря,сөйләү
1303,sich unterhalten::V,разговарям,сөйләшү
1304,fragen::V,запитам,сорау
1305,fragen::V,запитам,сорашу
1306,bitten::V,моля,үтенү
1307,erzählen::V,разкажа,сөйләү
1308,mitteilen::V,съобщя,белдерү
1309,nennen::V,нарека,дию
1310,rufen::V,викам,дәшү
1311,rufen::V,повикам,дәшү
1312,prahlen::V,хваля се,мактану
1313,prahlen::V,хваля се,шапырыну
1314,übersetzen::V,преведа,күчерү
1315,denken::V,мисля,уйлау
1316,glauben::V,вярвам,инану
1317,bemerken::V,забележа,искәрү
1318,erkennen::V,позная,тану
1319,begreifen::V,схвана,аңлау
1320,begreifen::V,схвана,төшенү
1321,verstehen::V,разбера,аңлау
1322,verstehen::V,разбера,төшенү
1323,lernen::V,уча се,уку
1324,lernen::V,уча се,өйрәнү
1325,wissen::V,зная,белү
1326,sich erinnern an::V,спомня си за,хәтерләү
1327,vergessen::V,забравя,оныту
1328,messen::V,меря,үлчәү
1329,zählen::V,броя,санау
1330,rechnen::V,сметна,исәпләү
1331,lesen::V,чета,уку
1332,malen::V,рисувам,рәсем ясау
1333,malen::V,рисувам,сурәт ясау
1334,malen::V,рисувам,сурәтләү
1335,zeichnen::V,рисувам,язу-сызу
1336,zeichnen::V,рисувам,сурәт ясау
1337,schreiben::V,пиша,язу
1338,besitzen::V,имам,биләү
1339,besitzen::V,притежавам,биләү
1340,kaufen::V,купя,алу
1341,kaufen::V,купувам,алу
1342,verkaufen::V,продам,сату
1343,bezahlen::V,заплатя,түләү
1344,zahlen::V,платя,түләү
1345,beherrschen::V,владея,ия булу
1346,ertragen::V,понеса,чыдау
1347,Platte::N,,плитә
1348,Stütze::N,,таяу
1349,stehlen::V,,урлау
