,Concept_ID,av,de
734,liegen::V,бегизе,liegen
735,hängen::V,базе,hängen
736,werden::V,бахъине,werden
737,passieren::V,лъугьине,passieren
738,passieren::V,лъугьа-бахъине,passieren
739,beginnen::V,байбихьизе,beginnen
740,enden::V,лъугӏизе,enden
741,wechseln::V,хиса-басизе,wechseln
742,wechseln::V,хисизе,wechseln
743,aufgehen[Sonne]::V,баккизе,aufgehen
744,untergehen[Sonne]::V,щинкӏизе,untergehen
745,scheinen[Sonne]::V,къалъ-къалъизе,scheinen
746,donnern::V,гъугъазе,donnern
747,wehen::V,пуйзе,wehen
748,strömen::V,чвахизе,strömen
749,fließen::V,чвахизе,fließen
750,sich drehen::V,сверизе,sich drehen
751,schwanken::V,хьвагӏезе,schwanken
752,schwanken::V,багъа-бачаризе,schwanken
753,schwingen::V,щвартӏезе,schwingen
754,fallen::V,бортизе,fallen
755,brennen::V,рекӏине,brennen
756,rauchen::V,кӏкӏуй буризе,rauchen
757,regnen::V,базе,regnen
758,gefrieren::V,гӏу́низе,gefrieren
759,tauen::V,биаризе,tauen
760,schmelzen::V,биине,schmelzen
761,trocknen::V,бакъвазе,trocknen
762,sieden::V,гьалдезе,sieden
763,faulen::V,махӏцине,faulen
764,verfaulen::V,туризе,verfaulen
765,reißen::V,бихъизе,reißen
766,versinken::V,гъанкъизе,versinken
767,vergehen::V,базе,vergehen
768,vergehen::V,бахъизе,vergehen
769,vergehen::V,ине,vergehen
770,erscheinen::V,баккизе,erscheinen
771,verschwinden::V,къине,verschwinden
772,verschwinden::V,билизе,verschwinden
773,sinken::V,гӏодо́бе ккезе,sinken
774,abnehmen::V,тӏаса камизе,abnehmen
775,zunehmen::V,гӏемерлъизе,zunehmen
776,steigen::V,бахине,steigen
777,wachsen::V,кӏодолъизе,wachsen
778,glänzen::V,цӏвакизе,glänzen
779,funkeln::V,паркъезе,funkeln
780,lärmen::V,хъудизе,lärmen
781,lärmen::V,чӏиргъдизе,lärmen
782,läuten::V,кьабизе,läuten
783,klingeln::V,кьабизе,klingeln
784,klirren::V,зваргъизе,klirren
785,brausen::V,гьалаглъизе,brausen
786,rauschen::V,шуршудизе,rauschen
787,klingen::V,бахъине,klingen
788,bellen::V,гъанчдезе,bellen
789,heulen::V,рурудизе,heulen
790,blasen::V,гьохьизе,blasen
791,pfeifen::V,гьещтӏезе,pfeifen
792,schreien::V,ахӏизе,schreien
793,schreien::V,ахӏдезе,schreien
794,stöhnen::V,зигардизе,stöhnen
795,zittern::V,дарран,zittern
796,zittern::V,гьаргьадизе,zittern
797,leben::V,бетӏербахъизе,leben
798,geboren werden::V,лъугьине,geboren werden
799,atmen::V,хӏухьел биччазе,atmen
800,trinken::V,гьекъезе,trinken
801,essen::V,квине,essen
802,essen::V,кваназе,essen
803,schlucken::V,кӏкӏвине,schlucken
804,schlucken::V,къулчӏизе,schlucken
805,müde werden::V,сваказе,müde werden
806,einschlafen::V,кьижизе,einschlafen
807,einschlafen::V,гъапуллъизе,einschlafen
808,schlafen::V,кьижизе,schlafen
809,aufwachen::V,бигьине,aufwachen
810,aufstehen::V,бахъине,aufstehen
811,aufstehen::V,тӏадебахъине,aufstehen
812,sich erholen::V,хьи бахъизе,sich erholen
813,sich erholen::V,хӏалхьи гьабизе,sich erholen
814,krank werden::V,унтизе,krank werden
815,krank sein::V,унтизе,krank sein
816,schmerzen::V,унтизе,schmerzen
817,husten::V,хъегӏизе,husten
818,genesen::V,лъилъизе,genesen
819,sterben::V,хвезе,sterben
820,umkommen::V,гьалаглъизе,umkommen
821,sich bewegen::V,багъаризе,sich bewegen
822,sich bewegen::V,багъаргъизе,sich bewegen
823,sich rühren::V,багъаризе,sich rühren
824,sich erheben::V,тӏадебахъине,sich erheben
825,sich erheben::V,бахъине,sich erheben
826,sich setzen::V,гӏодов чӏезе,sich setzen
827,hinfallen::V,щапизе,hinfallen
828,laufen::V,хьвадизе,laufen
829,schreiten::V,чӏезе,schreiten
830,spazierengehen::V,тира-сверизе,spazierengehen
831,eilen::V,ракӏхӏалакине,eilen
832,eilen::V,дуризе,eilen
833,sich beeilen::V,дуризе,sich beeilen
834,sich beeilen::V,гӏедегӏизе,sich beeilen
835,sausen::V,тӏуризе,sausen
836,rennen::V,бекеризе,rennen
837,springen::V,кӏанцӏизе,springen
838,klettern::V,хархадизе,klettern
839,schaukeln::V,гьерщезе,schaukeln
840,kriechen::V,хъурщизе,kriechen
841,schwimmen::V,лъедезе,schwimmen
842,tauchen::V,букъардизе,tauchen
843,rudern::V,хазе,rudern
844,fahren::V,ине,fahren
845,fliegen::V,боржине,fliegen
846,gehen::V,ине,gehen
847,weggehen::V,ине,weggehen
848,abfahren::V,къокъине,abfahren
849,anhalten::V,чӏезе,anhalten
850,anhalten::V,тархъизе,anhalten
851,anhalten::V,лъалхъизе,anhalten
852,hineingehen::V,тӏаделъугьине,hineingehen
853,eintreten::V,лъугьине,eintreten
854,kommen::V,бачӏине,kommen
855,ankommen::V,щвезе,ankommen
856,ankommen::V,тӏадебачӏине,ankommen
857,zurückkommen::V,тадбуссине,zurückkommen
858,zurückkommen::V,тӏадбуссине,zurückkommen
859,bleiben::V,чӏезе,bleiben
860,bleiben::V,хутӏизе,bleiben
861,warten::V,чӏезе,warten
862,erwarten::V,балагьизе,erwarten
863,suchen::V,балагьизе,suchen
864,finden::V,батизе,finden
865,versuchen::V,хӏалбихьизе,versuchen
866,vorbereiten::V,хӏадурлъизабизе,vorbereiten
867,lieben::V,балай бегьизе,lieben
868,mögen::V,бокьизе,mögen
869,lachen::V,белъизе,lachen
870,weinen::V,гӏодизе,weinen
871,schimpfen::V,гъанчдезе,schimpfen
872,sich ärgern::V,вагъизе,sich ärgern
873,sich ärgern::V,ццида́хине,sich ärgern
874,sich fürchten::V,хӏинкъизе,sich fürchten
875,fürchten::V,беркъазе,fürchten
876,fürchten::V,хӏинкъа-къазе,fürchten
877,fliehen::V,лъутизе,fliehen
878,flüchten::V,лъутизе,flüchten
879,sehen::V,бихьизе,sehen
880,anschauen::V,бертӏамизе,anschauen
881,anschauen::V,балагьизе,anschauen
882,ansehen::V,бала-гъалагьизе,ansehen
883,hören::V,рагӏизе,hören
884,zuhören::V,гӏенеккизе,zuhören
885,probieren::V,кӏалдиб хъва́зе,probieren
886,probieren::V,чӏамизе,probieren
887,riechen::V,су́нтӏизе,riechen
888,fühlen::V,чӏвазе,fühlen
889,zu sehen sein::V,бихьизе,zu sehen sein
890,vernehmen::V,рагӏизе,vernehmen
891,frieren::V,цӏорозе,frieren
892,tun::V,гьабизе,tun
893,können::V,кӏвезе,können
894,können::V,лъазе,können
895,wollen::V,бокьизе,wollen
896,anfangen::V,байбихьизе,anfangen
897,beenden::V,тӏубазабизе,beenden
898,beenden::V,лъугӏизабизе,beenden
899,aufhören::V,бахъизе,aufhören
900,gelingen::V,бахъизе,gelingen
901,geraten::V,бахъизе,geraten
902,öffnen::V,рагьизе,öffnen
903,schließen::V,къазе,schließen
904,stellen::V,чӏвазе,stellen
905,setzen::V,рекӏинабизе,setzen
906,setzen::V,гӏодор чӏезаризе,setzen
907,legen::V,лъезе,legen
908,berühren::V,хъвазе,berühren
909,verbinden::V,хьухьине,verbinden
910,verbinden::V,бухьине,verbinden
911,bedecken::V,кквезе,bedecken
912,aufhängen::V,базе,aufhängen
913,anzünden::V,бакизе,anzünden
914,anzünden::V,рекӏинабизе,anzünden
915,zurücklassen::V,тезе,zurücklassen
916,verlieren::V,билизабизе,verlieren
917,fallen lassen::V,бортизабизе,fallen lassen
918,machen::V,гьабизе,machen
919,herstellen::V,гьабизе,herstellen
920,herstellen::V,хӏадурлъизабизе,herstellen
921,bauen::V,базе,bauen
922,bauen::V,гьабизе,bauen
923,reparieren::V,къачӏазе,reparieren
924,verbessern::V,лъикӏлъизабизе,verbessern
925,ändern::V,хисизабизе,ändern
926,graben::V,бухъизе,graben
927,beugen::V,хьетӏизабизе,beugen
928,biegen::V,гьетӏизабизе,biegen
929,drehen::V,тиризабизе,drehen
930,drehen::V,свердизабизе,drehen
931,wenden::V,бегизе,wenden
932,umdrehen::V,бегизе,umdrehen
933,umdrehen::V,бега-битӏизе,umdrehen
934,heben::V,борхизе,heben
935,hochheben::V,борхалъизабизе,hochheben
936,hochheben::V,борхизе,hochheben
937,ergreifen::V,кквезе,ergreifen
938,halten::V,кквезе,halten
939,drücken::V,къазе,drücken
940,drücken::V,къанцӏу́зе,drücken
941,drücken::V,къвал ба́зе,drücken
942,schieben::V,хъилдизе,schieben
943,kratzen::V,хачазе,kratzen
944,lecken::V,чӏикӏизе,lecken
945,beißen::V,хӏанчӏизе,beißen
946,beißen::V,хӏанчӏизабизе,beißen
947,abreißen::V,тӏезе,abreißen
948,abreißen::V,тӏезабизе,abreißen
949,abschneiden::V,къотӏизе,abschneiden
950,binden::V,бухьине,binden
951,stecken::V,къазабизе,stecken
952,brechen::V,бекизе,brechen
953,klopfen::V,дванкезе,klopfen
954,hauen::V,базе,hauen
955,kleben::V,бацӏцӏине,kleben
956,reiben::V,хачазе,reiben
957,streichen::V,бахине,streichen
958,streichen::V,жужазе,streichen
959,schleifen::V,лъухьизе,schleifen
960,schneiden::V,къотӏизе,schneiden
961,rütteln::V,багъа-бачаризабизе,rütteln
962,schütteln::V,кӏобокӏизе,schütteln
963,schwenken::V,гьесадизе,schwenken
964,schwenken::V,хьвагӏезабизе,schwenken
965,schütten::V,тӏезе,schütten
966,füllen::V,цӏезабизе,füllen
967,einwickeln::V,жемизе,einwickeln
968,tragen::V,баччизе,tragen
969,schleppen::V,бехъерхъизе,schleppen
970,ziehen::V,цӏазе,ziehen
971,aufbewahren::V,цӏунизе,aufbewahren
972,werfen::V,рехизе,werfen
973,fangen::V,кквезе,fangen
974,packen::V,кквезе,packen
975,verstecken::V,бахчизе,verstecken
976,teilen::V,бикьизе,teilen
977,schicken::V,битӏизе,schicken
978,bringen::V,баччизе,bringen
979,hinzufügen::V,жубазе,hinzufügen
980,bekommen::V,щвезе,bekommen
981,erhalten::V,щвезе,erhalten
982,erhalten::V,босизе,erhalten
983,nehmen::V,босизе,nehmen
984,wählen::V,бищизе,wählen
985,auswählen::V,тӏасабищизе,auswählen
986,bewahren::V,цӏунизе,bewahren
987,behindern::V,квекӏен гьабизе,behindern
988,verderben::V,хвезабизе,verderben
989,beschädigen::V,галгъазабизе,beschädigen
990,zerbrechen::V,щущазабизе,zerbrechen
991,zerreißen::V,бихъизе,zerreißen
992,zerstören::V,биххизабизе,zerstören
993,verbrennen::V,бухӏизе,verbrennen
994,geben::V,кьезе,geben
995,reichen::V,кьезе,reichen
996,schenken::V,кьезе,schenken
997,versprechen::V,назру гьабизе,versprechen
998,wünschen::V,бокьизе,wünschen
999,loben::V,беццизе,loben
1000,loben::V,бецца-бекъизе,loben
1001,küssen::V,баизе,küssen
1002,wiegen::V,чӏучӏадизабизе,wiegen
1003,zudecken::V,тӏадбигъине,zudecken
1004,wecken::V,бигьинабизе,wecken
1005,zeigen::V,бихьизабизе,zeigen
1006,führen::V,бачине,führen
1007,lehren::V,малъизе,lehren
1008,lehren::V,цӏализабизе,lehren
1009,unterrichten::V,цӏализабизе,unterrichten
1010,aufziehen::V,гӏезабизе,aufziehen
1011,leiten::V,нухмалъи гьабизе,leiten
1012,antreiben::V,гӏедегӏизабизе,antreiben
1013,einladen::V,ахӏизе,einladen
1014,einladen::V,тӏадеахӏизе,einladen
1015,vereinigen::V,цолъизабизе,vereinigen
1016,besuchen::V,баккизе,besuchen
1017,besuchen::V,хьвадизе,besuchen
1018,treffen::V,дандчӏвазе,treffen
1019,sich versammeln::V,данделъизе,sich versammeln
1020,sich versammeln::V,бакӏаризе,sich versammeln
1021,spielen::V,басандизе,spielen
1022,singen::V,ахӏизе,singen
1023,tanzen::V,кьурдизе,tanzen
1024,sich trennen::V,батӏалъизе,sich trennen
1025,verlassen::V,тезе,verlassen
1026,verlassen::V,рехунтезе,verlassen
1027,retten::V,хвасар гьабизе,retten
1028,retten::V,хвасарлъизабизе,retten
1029,bewachen::V,цӏунизе,bewachen
1030,schützen::V,цӏунизе,schützen
1031,verteidigen::V,цӏунизе,verteidigen
1032,sich schlagen::V,багъизе,sich schlagen
1033,schießen::V,речӏчӏизе,schießen
1034,siegen::V,бергьине,siegen
1035,ärgern::V,вагъизавизе,ärgern
1036,schlagen::V,кьабизе,schlagen
1037,treten::V,мал тункизе,treten
1038,stechen::V,къазабизе,stechen
1039,stoßen::V,тункизе,stoßen
1040,stoßen::V,хъилдизе,stoßen
1041,stehlen::V,щинкӏизабизе,stehlen
1042,stören::V,квекӏен гьабизе,stören
1043,stören::V,татубахъи гьабизе,stören
1044,belästigen::V,рахӏатхвезабизе,belästigen
1045,verbergen::V,бахчизе,verbergen
1046,verbergen::V,балъго тезе,verbergen
1047,täuschen::V,божуда рекӏкӏ гьабизе,täuschen
1048,täuschen::V,гуккизе,täuschen
1049,betrügen::V,хӏилла гьабизе,betrügen
1050,betrügen::V,сандирахълъи гьабизе,betrügen
1051,töten::V,чӏвазе,töten
1052,wohnen::V,яшав гьабизе,wohnen
1053,arbeiten::V,хӏалтӏизе,arbeiten
1054,sammeln::V,бакӏаризе,sammeln
1055,pflücken::V,бетӏизе,pflücken
1056,jagen::V,чан гьабизе,jagen
1057,fischen::V,ччугӏа кквезе,fischen
1058,fassen::V,кквезе,fassen
1059,hüten::V,кваназабизе,hüten
1060,treiben::V,гъезе,treiben
1061,anbinden::V,бухьине,anbinden
1062,füttern::V,кваназабизе,füttern
1063,melken::V,бечӏчӏизе,melken
1064,hacken::V,чӏвазе,hacken
1065,gießen::V,лъалъазе,gießen
1066,reifen::V,барщизе,reifen
1067,zubereiten::V,бежа-белъине,zubereiten
1068,kochen::V,белъине,kochen
1069,backen::V,базе,backen
1070,braten::V,бежизе,braten
1071,umrühren::V,багъаризе,umrühren
1072,stricken::V,хьухьине,stricken
1073,nähen::V,букъизе,nähen
1074,färben::V,кьер гьабизе,färben
1075,reinigen::V,бацӏцӏине,reinigen
1076,waschen::V,чуризе,waschen
1077,abwischen::V,бацӏцӏине,abwischen
1078,spülen::V,хулизе,spülen
1079,fegen::V,лъухьизе,fegen
1080,kehren::V,лъухьизе,kehren
1081,baden::V,чордезе,baden
1082,ausziehen::V,бахъизе,ausziehen
1083,anziehen::V,ретӏине,anziehen
1084,sich anziehen::V,ретӏине,sich anziehen
1085,kämmen::V,хазе,kämmen
1086,schmücken::V,чӏухӏизабизе,schmücken
1087,sagen::V,бицине,sagen
1088,sprechen::V,бицине,sprechen
1089,reden::V,гаргадизе,reden
1090,sich unterhalten::V,гаргадизе,sich unterhalten
1091,fragen::V,цӏехезе,fragen
1092,fragen::V,гьикъизе,fragen
1093,bitten::V,гьаризе,bitten
1094,erzählen::V,бицине,erzählen
1095,mitteilen::V,лъазабизе,mitteilen
1096,nennen::V,цӏар лъезе,nennen
1097,rufen::V,ахӏизе,rufen
1098,prahlen::V,беццаризе,prahlen
1099,übersetzen::V,буссинабизе,übersetzen
1100,denken::V,ургъизе,denken
1101,glauben::V,божизе,glauben
1102,bemerken::V,берречӏчӏизе,bemerken
1103,erkennen::V,лъазе,erkennen
1104,erkennen::V,батӏаго бахъизе,erkennen
1105,begreifen::V,бичӏчӏизе,begreifen
1106,lernen::V,цӏализе,lernen
1107,wissen::V,лъазе,wissen
1108,sich erinnern an::V,ракӏалде щвезе,sich erinnern an
1109,vergessen::V,кӏочене,vergessen
1110,messen::V,борцине,messen
1111,zählen::V,рикӏкӏине,zählen
1112,rechnen::V,рикӏкӏине,rechnen
1113,lesen::V,цӏализе,lesen
1114,malen::V,бахъизе,malen
1115,zeichnen::V,бахъизе,zeichnen
1116,schreiben::V,хъвазе,schreiben
1117,besitzen::V,щвезе,besitzen
1118,besitzen::V,бу́кӏине,besitzen
1119,kaufen::V,босизе,kaufen
1120,verkaufen::V,бичизе,verkaufen
1121,bezahlen::V,кьезе,bezahlen
1122,zahlen::V,кьезе,zahlen
1123,ertragen::V,баччизе,ertragen
1124,Auge::N,,Auge
1125,Sehne::N,,Sehne
1126,Funke::N,,Funke
1127,Moor::N,,Moor
1128,Elch::N,,Elch
1129,Beere::N,,Beere
1130,Gedächtnis::N,,Gedächtnis
1131,Ton::N,,Ton
1132,Winkel::N,,Winkel
1133,Menge::N,,Menge
1134,Stütze::N,,Stütze
1135,Figur::N,,Figur
1136,Schuh::N,,Schuh
1137,Schnur::N,,Schnur
1138,Leine::N,,Leine
1139,Geschäft::N,,Geschäft
1140,voll::A,,voll
1141,lange::ADV,,lange
1142,später::ADV,,später
1143,nicht::ADV,,nicht
1144,schon::ADV,,schon
1145,durch::PRP,,durch
1146,alles::PRN,,alles
1147,rühren::V,,rühren
1148,scheinen::V,,scheinen
1149,aufheben::V,,aufheben
1150,lassen::V,,lassen
1151,sich waschen::V,,sich waschen
1152,verstehen::V,,verstehen
1153,beherrschen::V,,beherrschen
