,Concept_ID,is,sl
813,zwischen::PRP,milli,izmed
814,zwischen::PRP,á milli,med
815,zwischen::PRP,á milli,izmed
816,wegen::PRP,vegna,zarádi
817,dies::PRN,þetta,tó
818,das::PRN,það,tó
819,alles::PRN,allt,vsè
820,ich::PRN,ég,jàz
821,du::PRN,þú,tí
822,er::PRN,hann,òn
823,wir::PRN,við,mí
824,ihr::PRN,þið,ví
825,sie::PRN,þær,ôni
826,sie::PRN,þeir,ôni
827,was::FPRN,hvað,káj
828,wer::FPRN,hver,kdó
829,wo::FADV,hvar,kjé
830,wohin::FADV,hvert,kám
831,wie::FADV,hvernig,kakó
832,warum::FADV,hvers vegna,zakáj
833,wieviel::FNUM,hve mikill,kóliko
834,eins::NUM,einn,êden
835,zwei::NUM,tveir,dvá
836,drei::NUM,þrír,trí
837,vier::NUM,fjórir,štíri
838,fünf::NUM,fimm,pét
839,sechs::NUM,sex,šést
840,sieben::NUM,sjö,sédem
841,acht::NUM,átta,ósem
842,neun::NUM,níu,devét
843,zehn::NUM,tíu,desét
844,elf::NUM,ellefu,enájst
845,zwölf::NUM,tólf,dvánajst
846,zwanzig::NUM,tuttugu,dvájset
847,dreißig::NUM,þrjátíu,trídeset
848,vierzig::NUM,fjörutíu,štírideset
849,fünfzig::NUM,fimmtíu,pétdeset
850,sechzig::NUM,sextíu,šéstdeset
851,siebzig::NUM,sjötíu,sédemdeset
852,achtzig::NUM,áttatíu,ósemdeset
853,neunzig::NUM,níutíu,devétdeset
854,hundert::NUM,hundrað,stó
855,tausend::NUM,þúsund,tísoč
856,und::CNJ,og,in
857,oder::CNJ,eða,áli
858,stehen::V,standa,státi
859,sitzen::V,sitja,sedéti
860,liegen::V,liggja,ležáti
861,hängen::V,hanga,viséti
862,werden::V,verða,postáti
863,passieren::V,gerast,zgodíti se
864,beginnen::V,byrja,začéti se
865,enden::V,enda,končáti se
866,enden::V,lykta,končáti se
867,wechseln::V,skipta,ménjati se
868,aufgehen[Sonne]::V,koma upp,vzíti
869,untergehen[Sonne]::V,ganga til viðar,zaíti
870,scheinen[Sonne]::V,skína,sijáti
871,donnern::V,þruma,grméti
872,wehen::V,blása,píhati
873,strömen::V,streyma,líti
874,fließen::V,fljóta,têči
875,sich drehen::V,snúast,vrtéti se
876,schwanken::V,riða,kolébati
877,schwanken::V,rugga,kolébati
878,schwingen::V,sveiflast,níhati
879,fallen::V,falla,pádati
880,brennen::V,brenna,goréti
881,rauchen::V,reykja,kadíti se
882,regnen::V,rigna,deževáti
883,gefrieren::V,frjósa,zmŕzniti
884,tauen::V,þiðna,tájati
885,schmelzen::V,bráðna,kopnéti
886,trocknen::V,þorna,sušíti se
887,sieden::V,sjóða,kipéti
888,faulen::V,rotna,gníti
889,verfaulen::V,rotna,zgníti
890,reißen::V,rifna,tŕgati se
891,versinken::V,sökkva,pogrézniti se
892,vergehen::V,líða,miníti
893,erscheinen::V,birtast,pojáviti se
894,verschwinden::V,hverfa,izgíniti
895,sinken::V,síga,péšati
896,abnehmen::V,lækka,pojémati
897,abnehmen::V,minnka,pojémati
898,zunehmen::V,aukast,véčati se
899,zunehmen::V,aukast,množíti se
900,steigen::V,stíga,dvígati se
901,wachsen::V,vaxa,rásti
902,glänzen::V,glóa,sijáti
903,glänzen::V,glampa,sijáti
904,funkeln::V,leiftra,ískriti se
905,lärmen::V,hafa hátt,ropotáti
906,lärmen::V,hafa hátt,razgrájati
907,läuten::V,hringja,zvoníti
908,klingeln::V,hringja,zvončkljáti
909,klirren::V,glamra,žvenketáti
910,klirren::V,skrölta,žvenketáti
911,brausen::V,ólga,šuméti
912,rauschen::V,suða,šuštéti
913,rauschen::V,suða,šelestéti
914,klingen::V,hljóma,zvenéti
915,bellen::V,gelta,lájati
916,heulen::V,væla,zavíjati
917,heulen::V,ýlfra,zavíjati
918,blasen::V,blása,píhniti
919,pfeifen::V,blístra,pískati
920,pfeifen::V,blístra,žvížgati
921,schreien::V,æpa,kričáti
922,stöhnen::V,stynja,stókati
923,zittern::V,titra,drgetáti
924,zittern::V,skjálfa,drgetáti
925,leben::V,lifa,živéti
926,geboren werden::V,fæðast,rodíti se
927,atmen::V,anda,díhati
928,atmen::V,draga andann,díhati
929,trinken::V,drekka,píti
930,essen::V,borða,jésti
931,schlucken::V,kingja,požírati
932,müde werden::V,þreytast,péšati
933,müde werden::V,þreytast,utrúditi se
934,einschlafen::V,sofna,zaspáti
935,schlafen::V,sofa,spáti
936,aufwachen::V,vakna,zbudíti se
937,aufstehen::V,fara á fætur,vstáti
938,sich erholen::V,hvíla sig,oddahníti se
939,krank werden::V,veikjast,oboléti
940,krank werden::V,verða veikur,oboléti
941,krank sein::V,vera veikur,bíti bolán
942,schmerzen::V,kenna til,boléti
943,husten::V,hósta,kášljati
944,genesen::V,batna,okrévati
945,genesen::V,frískast,okrévati
946,sterben::V,deyja,umréti
947,umkommen::V,farast,pogíniti
948,sich bewegen::V,bifast,zganíti se
949,sich rühren::V,hreyfast,premakníti se
950,sich erheben::V,standa upp,vstájati
951,sich erheben::V,standa upp,vzdígniti se
952,sich setzen::V,setjast,sésti
953,hinfallen::V,detta,pásti dôl
954,laufen::V,labba,hodíti
955,schreiten::V,ganga,stópati
956,spazierengehen::V,ganga sér til skemmtunar,na sprehòd íti
957,eilen::V,fara hratt,drvéti
958,sich beeilen::V,flýta sér,hitéti
959,sausen::V,þjóta,dírkati
960,rennen::V,hlaupa,dírjati
961,springen::V,stökkva,skákati
962,klettern::V,klifra,plézati
963,schaukeln::V,róla,kolébati
964,schaukeln::V,rugga,kolébati
965,kriechen::V,skríða,pláziti se
966,schwimmen::V,synda,plávati
967,tauchen::V,kafa,potápljati se
968,rudern::V,róa,vesláti
969,fahren::V,aka,vozíti se
970,fahren::V,aka,peljáti se
971,fahren::V,fara,vozíti se
972,fahren::V,fara,peljáti se
973,fliegen::V,fljúga,létati
974,gehen::V,fara,íti
975,gehen::V,ganga,íti
976,weggehen::V,fara burt,odíti
977,weggehen::V,ganga burt,odíti
978,abfahren::V,aka burt,odpeljáti se
979,anhalten::V,stöðva,ustáviti se
980,hineingehen::V,ganga inn,íti nóter
981,eintreten::V,koma inn,vstopíti
982,eintreten::V,ganga inn,vstopíti
983,kommen::V,koma,príti
984,ankommen::V,koma til,prispéti
985,ankommen::V,koma til,prihájati
986,zurückkommen::V,koma til baka,vrníti se
987,bleiben::V,haldast,ostáti
988,bleiben::V,vera kyrr,ostáti
989,warten::V,bíða,čákati
990,erwarten::V,búast við,pričakováti
991,erwarten::V,eiga von á,pričakováti
992,suchen::V,leita,iskáti
993,finden::V,finna,nájti
994,versuchen::V,reyna,poskúšati
995,vorbereiten::V,undirbúa,pripráviti
996,lieben::V,elska,ljubíti
997,mögen::V,þykja gott,márati
998,mögen::V,falla í geð,márati
999,lachen::V,hlæja,smejáti se
1000,rühren::V,snerta,ganíti
1001,weinen::V,gráta,jókati
1002,weinen::V,gráta,plákati
1003,schimpfen::V,skammast,psováti
1004,schimpfen::V,skammast,zmérjati
1005,sich ärgern::V,sárna,jezíti se
1006,sich ärgern::V,gremjast,jezíti se
1007,sich fürchten::V,óttast,báti se
1008,fürchten::V,óttast,báti se
1009,fliehen::V,flýja,bežáti
1010,flüchten::V,strjúka,pobégniti
1011,sehen::V,sjá,vídeti
1012,anschauen::V,horfa á,oglédati
1013,ansehen::V,líta á,glédati
1014,hören::V,heyra,slíšati
1015,zuhören::V,hlusta,poslúšati
1016,probieren::V,smakka,poskúšati
1017,riechen::V,þefa,dúhati
1018,fühlen::V,finna til,čutíti
1019,scheinen::V,virðast,zdéti se
1020,zu sehen sein::V,vera að sjá,vídeti se
1021,vernehmen::V,heyra,čúti
1022,vernehmen::V,greina,čúti
1023,frieren::V,frjósa,zébsti
1024,tun::V,gera,délati
1025,können::V,geta,môči
1026,wollen::V,ætla,hotéti
1027,wollen::V,vilja,hotéti
1028,anfangen::V,hefja,začéti
1029,beenden::V,enda,dokončáti
1030,beenden::V,ljúka,dokončáti
1031,aufhören::V,lykta,prenéhati
1032,gelingen::V,heppnast,uspéti
1033,gelingen::V,heppnast,posréčiti se
1034,geraten::V,lukkast,obnêsti se
1035,öffnen::V,opna,odpréti
1036,schließen::V,loka,zapréti
1037,stellen::V,láta,postáviti
1038,stellen::V,setja,postáviti
1039,setzen::V,láta,posadíti
1040,setzen::V,setja,posadíti
1041,legen::V,láta,položíti
1042,legen::V,leggja,položíti
1043,berühren::V,koma við,dotíkati se
1044,verbinden::V,sameina,obvézati
1045,bedecken::V,hylja,pokríti
1046,aufhängen::V,hengja,obésiti
1047,aufhängen::V,hengja upp,obésiti
1048,anzünden::V,kveikja í,zažgáti
1049,aufheben::V,taka upp,vzdígniti
1050,aufheben::V,lyfta upp,vzdígniti
1051,zurücklassen::V,skilja eftir,zapustíti
1052,verlieren::V,týna,izgubíti
1053,verlieren::V,glata,izgubíti
1054,fallen lassen::V,missa,navréči
1055,machen::V,búa til,naredíti
1056,machen::V,búa til,napráviti
1057,herstellen::V,framleiða,izdélati
1058,bauen::V,smíða,gradíti
1059,bauen::V,byggja,gradíti
1060,reparieren::V,gera við,popráviti
1061,verbessern::V,bæta,izbóljšati
1062,ändern::V,breyta,spremeníti
1063,graben::V,grafa,kopáti
1064,graben::V,grafa,grêbsti
1065,beugen::V,beygja,upogníti
1066,biegen::V,sveigja,zavíjati
1067,drehen::V,snúa,vrtéti
1068,wenden::V,snúa,obrníti
1069,wenden::V,venda,obrníti
1070,umdrehen::V,venda,zasúkati
1071,umdrehen::V,snúa við,zasúkati
1072,heben::V,hefja,dvígati
1073,hochheben::V,lyfta upp,privzdígniti
1074,ergreifen::V,grípa,zgrábiti
1075,halten::V,rúma,držáti
1076,halten::V,halda,držáti
1077,drücken::V,þjá,tiščáti
1078,drücken::V,þrýsta,tiščáti
1079,schieben::V,ýta,ríniti
1080,kratzen::V,klóra,práskati
1081,lecken::V,sleikja,lízati
1082,beißen::V,bíta,grísti
1083,abreißen::V,rífa af,odtŕgati
1084,abreißen::V,rífa frá,odtŕgati
1085,abschneiden::V,skera af,odrézati
1086,abschneiden::V,klippa af,odrézati
1087,binden::V,binda,vézati
1088,stecken::V,stinga,vtakníti
1089,brechen::V,brjóta,lomíti
1090,klopfen::V,berja,tólči
1091,klopfen::V,klappa,tólči
1092,hauen::V,berja,séči
1093,hauen::V,höggva,séči
1094,kleben::V,líma,lépiti
1095,reiben::V,núa,tréti
1096,reiben::V,núa,dŕgniti
1097,streichen::V,smyrja,namázati
1098,schleifen::V,slípa,brúsiti
1099,schneiden::V,skera,rézati
1100,schneiden::V,klippa,rézati
1101,rütteln::V,skaka,strésti
1102,schütteln::V,hrista,majáti
1103,schwenken::V,sveifla,obrníti
1104,schütten::V,hella,sípati
1105,füllen::V,fylla,napolníti
1106,einwickeln::V,vefja inn í,zavíti
1107,tragen::V,bera,nêsti
1108,schleppen::V,draga,vláčiti
1109,ziehen::V,toga,vléči
1110,ziehen::V,draga,vléči
1111,aufbewahren::V,geyma,shranjeváti
1112,werfen::V,kasta,lúčati
1113,fangen::V,grípa,ujéti
1114,packen::V,þrífa í,prijéti
1115,verstecken::V,fela,skríti
1116,teilen::V,deila,razdelíti
1117,schicken::V,senda,pošíljati
1118,bringen::V,færa,prinêsti
1119,bringen::V,flytja,prinêsti
1120,hinzufügen::V,bæta við,pristáviti
1121,bekommen::V,hljóta,dobíti
1122,bekommen::V,ná,dobíti
1123,erhalten::V,fá,prejéti
1124,nehmen::V,taka,vzéti
1125,wählen::V,velja,izbírati
1126,auswählen::V,velja úr,izbráti
1127,bewahren::V,gæta,ohraníti
1128,bewahren::V,vernda,ohraníti
1129,behindern::V,varna,ovírati
1130,verderben::V,spilla,pokváriti
1131,beschädigen::V,skemma,poškodováti
1132,zerbrechen::V,brjóta,razlomíti
1133,zerreißen::V,rífa,raztŕgati
1134,zerreißen::V,rífa sundur,raztŕgati
1135,zerstören::V,rífa niður,razrúšiti
1136,verbrennen::V,brenna,sežgáti
1137,geben::V,gefa,dáti
1138,reichen::V,rétta,séči
1139,reichen::V,rétta,molíti
1140,schenken::V,gefa,podáriti
1141,versprechen::V,lofa,obljubíti
1142,versprechen::V,heita,obljubíti
1143,wünschen::V,óska,vóščiti
1144,loben::V,lofa,hváliti
1145,loben::V,hrósa,hváliti
1146,küssen::V,kyssa,poljubováti
1147,wiegen::V,rugga,zíbati
1148,zudecken::V,þekja,pokríti
1149,zudecken::V,breiða yfir,pokríti
1150,wecken::V,vekja,zbudíti
1151,zeigen::V,sýna,pokázati
1152,führen::V,leiða,vêsti
1153,lehren::V,kenna,učíti
1154,unterrichten::V,fræða,poučeváti
1155,aufziehen::V,ala upp,vzgojíti
1156,leiten::V,stjórna,uprávljati
1157,antreiben::V,hvetja,goníti
1158,lassen::V,láta,povzročíti
1159,einladen::V,bjóða heim,povábiti
1160,vereinigen::V,sameina,zdrúžiti
1161,besuchen::V,heimsækja,obiskáti
1162,treffen::V,hitta,pogodíti
1163,sich versammeln::V,safnast saman,zbráti se
1164,spielen::V,leika sér,igráti se
1165,singen::V,syngja,péti
1166,tanzen::V,dansa,plésati
1167,sich trennen::V,skiljast,ločíti se
1168,verlassen::V,yfirgefa,zapustíti
1169,retten::V,bjarga,réšiti
1170,bewachen::V,gæta,strážiti
1171,bewachen::V,hafa vörð á,strážiti
1172,schützen::V,vernda,sčítiti
1173,verteidigen::V,verja,braníti
1174,sich schlagen::V,slást,têpsti se
1175,sich schlagen::V,berjast,têpsti se
1176,schießen::V,skjóta,stréljati
1177,siegen::V,sigra,zmágati
1178,ärgern::V,ergja,jezíti
1179,ärgern::V,ergja,razbúriti
1180,ärgern::V,skaprauna,jezíti
1181,ärgern::V,skaprauna,razbúriti
1182,schlagen::V,slá,têpsti
1183,schlagen::V,slá,udáriti
1184,schlagen::V,lemja,têpsti
1185,schlagen::V,lemja,udáriti
1186,treten::V,sparka,teptáti
1187,stechen::V,stinga,ubôsti
1188,stoßen::V,hrinda,peháti
1189,stoßen::V,hrinda,drégniti
1190,stehlen::V,stela,ukrásti
1191,stehlen::V,stela,pokrásti
1192,stören::V,trufla,motíti
1193,belästigen::V,ónáða,nadlegováti
1194,verbergen::V,leyna,skríti
1195,täuschen::V,gabba,slepíti
1196,täuschen::V,blekkja,slepíti
1197,betrügen::V,svíkja,várati
1198,betrügen::V,svíkja,ogoljufáti
1199,betrügen::V,blekkja,várati
1200,betrügen::V,blekkja,ogoljufáti
1201,töten::V,drepa,ubíti
1202,wohnen::V,búa,prebívati
1203,arbeiten::V,vinna,délati
1204,sammeln::V,safna,zbráti
1205,pflücken::V,tína,obráti
1206,pflücken::V,reyta,obráti
1207,jagen::V,veiða,lovíti
1208,fischen::V,fiska,ribáriti
1209,fassen::V,veiða,zajéti
1210,hüten::V,gæta,pásti
1211,hüten::V,vakta,pásti
1212,treiben::V,reka,pogánjati
1213,anbinden::V,binda við,privézati
1214,anbinden::V,binda fast,privézati
1215,füttern::V,fóðra,kŕmiti
1216,melken::V,mjólka,mólsti
1217,hacken::V,höggva,sékati
1218,gießen::V,hella,ulíti
1219,reifen::V,þroskast,zoréti
1220,zubereiten::V,elda,pripráviti
1221,zubereiten::V,tilbúa,pripráviti
1222,kochen::V,sjóða,kúhati
1223,backen::V,baka,cvréti
1224,braten::V,steikja,pêči
1225,umrühren::V,hræra í,preméšati
1226,stricken::V,prjóna,plêsti
1227,nähen::V,sauma,šívati
1228,färben::V,lita,bárvati
1229,reinigen::V,hreinsa,očístiti
1230,waschen::V,þvo,opráti
1231,abwischen::V,þerra,obrísati
1232,spülen::V,skola,splakováti
1233,spülen::V,þvo upp,splakováti
1234,fegen::V,sópa,pométati
1235,fegen::V,hreinsa,pométati
1236,kehren::V,sópa,mésti
1237,baden::V,baða sig,kópati se
1238,sich waschen::V,þvo sér,umíti se
1239,ausziehen::V,fara úr,izvléči
1240,anziehen::V,fara í,obléči
1241,sich anziehen::V,klæðast,obléči se
1242,kämmen::V,greiða,česáti
1243,schmücken::V,prýða,okrasíti
1244,schmücken::V,skreyta,okrasíti
1245,sagen::V,segja,dejáti
1246,sprechen::V,tala,govoríti
1247,reden::V,ræða,rêči
1248,sich unterhalten::V,spjalla,razgovárjati se
1249,sich unterhalten::V,ræðast við,razgovárjati se
1250,fragen::V,spyrja,vprášati
1251,bitten::V,biðja,prosíti
1252,erzählen::V,segja frá,práviti
1253,mitteilen::V,tilkynna,naznániti
1254,nennen::V,nefna,imenováti
1255,rufen::V,kalla,klícati
1256,prahlen::V,gorta,baháti se
1257,übersetzen::V,þýða,prevêsti
1258,denken::V,hugsa,mísliti
1259,glauben::V,trúa,verjéti
1260,bemerken::V,taka eftir,opáziti
1261,erkennen::V,þekkja,spoznáti
1262,begreifen::V,skilja,pôjmiti
1263,verstehen::V,skilja,razuméti
1264,lernen::V,læra,učíti se
1265,wissen::V,vita,znáti
1266,wissen::V,vita,védeti
1267,sich erinnern an::V,minnast,spómniti se
1268,vergessen::V,gleyma,pozábiti
1269,messen::V,mæla,mériti
1270,zählen::V,telja,štéti
1271,rechnen::V,reikna,račúnati
1272,lesen::V,lesa,bráti
1273,lesen::V,lesa,čítati
1274,malen::V,mála,slíkati
1275,zeichnen::V,teikna,rísati
1276,schreiben::V,skrifa,písati
1277,besitzen::V,hafa,iméti
1278,kaufen::V,kaupa,kupíti
1279,verkaufen::V,selja,prodáti
1280,bezahlen::V,borga,pláčati
1281,zahlen::V,borga,plačeváti
1282,beherrschen::V,hafa á valdi sínu,obvládati
1283,ertragen::V,þola,prenêsti
