,Concept_ID,sq,lv
792,Boot::N,barkë,пыж
793,Boot::N,barkë,laiva
794,Boot::N,lundër,пыж
795,Boot::N,lundër,laiva
796,Ruder::N,rrem,пелыс
797,Ruder::N,rrem,ӧпаснӧй
798,Ruder::N,rrem,airis
799,Ruder::N,rrem,irklis
800,Schlitten::N,sajë,дадь
801,Schlitten::N,sajë,ragavas
802,Ski::N,ski,лызь
803,Ski::N,ski,slēpe
804,Lagerfeuer::N,flakadan,бипур
805,Lagerfeuer::N,flakadan,ugunskurs
806,Lagerfeuer::N,zjarr i madh,бипур
807,Lagerfeuer::N,zjarr i madh,ugunskurs
808,Last::N,barrë,сьӧкыдтор
809,Last::N,barrë,krava
810,Gang::N,ecje,мунӧм
811,Gang::N,ecje,ветлӧм
812,Gang::N,ecje,eja
813,Gang::N,ecje,gājums
814,Schritt::N,hap,воськов
815,Schritt::N,hap,воськовтӧм
816,Schritt::N,hap,solis
817,Norden::N,veri,войвыв
818,Norden::N,veri,ziemeļi
819,Süden::N,jug,лунвыв
820,Süden::N,jug,dienvidi
821,Westen::N,perëndim,рытыв
822,Westen::N,perëndim,rietumi
823,Osten::N,lindje,асыв
824,Osten::N,lindje,austrumi
825,Holz::N,dru,пу
826,Holz::N,dru,koks
827,Holz::N,dru,koksne
828,Brett::N,dërrasë,пӧв
829,Brett::N,dërrasë,dēlis
830,Platte::N,pllakë,плита
831,Platte::N,pllakë,plate
832,Platte::N,pllakë,plāksne
833,Stütze::N,shtyllë,пыкӧд
834,Stütze::N,shtyllë,мыджӧд
835,Stütze::N,shtyllë,balsts
836,Stütze::N,shtyllë,atspaids
837,Stütze::N,mbështetesë,пыкӧд
838,Stütze::N,mbështetesë,мыджӧд
839,Stütze::N,mbështetesë,balsts
840,Stütze::N,mbështetesë,atspaids
841,Stange::N,shufër,потш
842,Stange::N,shufër,maikste
843,Stock::N,dajak,бедь
844,Stock::N,dajak,boze
845,Stock::N,dajak,spieķis
846,Stab::N,shkop,зир
847,Stab::N,shkop,zizlis
848,Rohr::N,tub,труба
849,Rohr::N,tub,caurule
850,Haus::N,shtëpi,керка
851,Haus::N,shtëpi,māja
852,Heim::N,konak,горт
853,Heim::N,konak,mājas
854,Heim::N,shtëpi,горт
855,Heim::N,shtëpi,mājas
856,Ofen::N,sobë,пач
857,Ofen::N,sobë,krāsns
858,Ofen::N,stufë,пач
859,Ofen::N,stufë,krāsns
860,Fußboden::N,dysheme,джодж
861,Fußboden::N,dysheme,grīda
862,Tisch::N,tryezë,пызан
863,Tisch::N,tryezë,galds
864,Stuhl::N,karrige,улӧс
865,Stuhl::N,karrige,krēsls
866,Wiege::N,djep,зыбка
867,Wiege::N,djep,šūpulis
868,Bett::N,shtrat,вольпась
869,Bett::N,shtrat,gulta
870,Regal::N,raft,джадж
871,Regal::N,raft,plaukts
872,Kiste::N,kuti,куд
873,Kiste::N,kuti,ящик
874,Kiste::N,kuti,kaste
875,Kiste::N,kuti,šķirsts
876,Fenster::N,dritare,ӧшинь
877,Fenster::N,dritare,logs
878,Tür::N,derë,ӧдзӧс
879,Tür::N,derë,durvis
880,Tor::N,portë,дзиръя
881,Tor::N,portë,vārti
882,Zaun::N,gardh,потшӧс
883,Zaun::N,gardh,žogs
884,Dach::N,çati,вевт
885,Dach::N,çati,jumts
886,Leiter::N,shkallë,пос
887,Leiter::N,shkallë,kāpnes
888,Leiter::N,shkallë,redeles
889,Besen::N,fshesë,рос
890,Besen::N,fshesë,slota
891,Spaten::N,lopatë,зыр
892,Spaten::N,lopatë,lāpsta
893,Schaufel::N,qyrek,тэльӧб
894,Schaufel::N,qyrek,liekšķere
895,Gabel::N,pirun,вилки
896,Gabel::N,pirun,dakšiņa
897,Löffel::N,lugë,пань
898,Löffel::N,lugë,karote
899,Messer::N,thikë,пурт
900,Messer::N,thikë,nazis
901,Nagel::N,gozhdë,тув
902,Nagel::N,gozhdë,кӧрт тув
903,Nagel::N,gozhdë,nagla
904,Netz::N,rrjetë,тыв
905,Netz::N,rrjetë,tīkls
906,Haken::N,grep,крук
907,Haken::N,grep,āķis
908,Haken::N,grep,kāsis
909,Haken::N,grep,krampis
910,Haken::N,grremç,крук
911,Haken::N,grremç,āķis
912,Haken::N,grremç,kāsis
913,Haken::N,grremç,krampis
914,Griff::N,dorak,нуд
915,Griff::N,dorak,kāts
916,Griff::N,dorak,rokturis
917,Griff::N,dorezë,нуд
918,Griff::N,dorezë,kāts
919,Griff::N,dorezë,rokturis
920,Schloss::N,bravë,томан
921,Schloss::N,bravë,aizslēgs
922,Bild::N,tablo,серпас
923,Bild::N,tablo,glezna
924,Bild::N,pikturë,серпас
925,Bild::N,pikturë,glezna
926,Figur::N,figurë,пертас
927,Figur::N,figurë,вежньӧг
928,Figur::N,figurë,figūra
929,Puppe::N,kukull,акань
930,Puppe::N,kukull,lelle
931,Beutel::N,qese,мешӧк
932,Beutel::N,qese,kule
933,Beutel::N,qese,maisiņš
934,Beutel::N,trastë,мешӧк
935,Beutel::N,trastë,kule
936,Beutel::N,trastë,maisiņš
937,Bündel::N,deng,кӧртӧд
938,Bündel::N,deng,sainis
939,Tasche::N,çantë,сумка
940,Tasche::N,çantë,soma
941,Eimer::N,kovë,ведра
942,Eimer::N,kovë,spainis
943,Deckel::N,kapak,пӧдан
944,Deckel::N,kapak,тупкӧд
945,Deckel::N,kapak,vāks
946,Deckel::N,mbulesë,пӧдан
947,Deckel::N,mbulesë,тупкӧд
948,Deckel::N,mbulesë,vāks
949,Geschirr::N,enë,дозмук
950,Geschirr::N,enë,тасьті-пань
951,Geschirr::N,enë,trauki
952,Sack::N,thes,мешӧк
953,Sack::N,thes,maiss
954,Sack::N,torbë,мешӧк
955,Sack::N,torbë,maiss
956,Tasse::N,filxhan,бекар
957,Tasse::N,filxhan,тасьті
958,Tasse::N,filxhan,tase
959,Topf::N,kusi,гырнич
960,Topf::N,kusi,pods
961,Topf::N,tenxhere,гырнич
962,Topf::N,tenxhere,pods
963,Kessel::N,kazan,пӧрт
964,Kessel::N,kazan,katls
965,Essen::N,ngrënie,сёйӧм
966,Essen::N,ngrënie,ēdiens
967,Nahrung::N,ushqim,сёян
968,Nahrung::N,ushqim,barība
969,Speise::N,gatesë,сёян
970,Speise::N,gatesë,сёянтор
971,Speise::N,gatesë,ēdiens
972,Fleisch::N,mish,яй
973,Fleisch::N,mish,gaļa
974,Getreide::N,drithë,нянь
975,Getreide::N,drithë,labība
976,Brei::N,qull,рок
977,Brei::N,qull,putra
978,Brei::N,qull,biezenis
979,Brot::N,bukë,нянь
980,Brot::N,bukë,maize
981,Scheibe::N,fetë,шӧрӧм
982,Scheibe::N,fetë,чӧлан
983,Scheibe::N,fetë,šķēle
984,Scheibe::N,fetë,rieciens
985,Fett::N,lyrë,гос
986,Fett::N,lyrë,тшог
987,Fett::N,lyrë,tauki
988,Fett::N,yndyrë,гос
989,Fett::N,yndyrë,тшог
990,Fett::N,yndyrë,tauki
991,Butter::N,gjalpë,вый
992,Butter::N,gjalpë,sviests
993,Öl::N,vaj,вый
994,Öl::N,vaj,eļļa
995,Salz::N,kripë,сов
996,Salz::N,kripë,sāls
997,Suppe::N,supë,шыд
998,Suppe::N,supë,zupa
999,Suppe::N,çorbë,шыд
1000,Suppe::N,çorbë,zupa
1001,Honig::N,mjaltë,ма
1002,Honig::N,mjaltë,medus
1003,Milch::N,qumësht,йӧв
1004,Milch::N,qumësht,piens
1005,Tee::N,çaj,чай
1006,Tee::N,çaj,tēja
1007,Leder::N,lëkurë,ку
1008,Leder::N,lëkurë,āda
1009,Wolle::N,lesh,вурун
1010,Wolle::N,lesh,vilna
1011,Stoff::N,pëlhurë,дӧра
1012,Stoff::N,pëlhurë,drāna
1013,Stoff::N,pëlhurë,audums
1014,Nadel::N,gjilpërë,ем
1015,Nadel::N,gjilpërë,adata
1016,Faden::N,pe,сунис
1017,Faden::N,pe,diegs
1018,Faden::N,pe,pavediens
1019,Faden::N,fije,сунис
1020,Faden::N,fije,diegs
1021,Faden::N,fije,pavediens
1022,Knopf::N,kopsë,кизь
1023,Knopf::N,kopsë,poga
1024,Knoten::N,komb,гӧрӧд
1025,Knoten::N,komb,mezgls
1026,Farbe::N,bojë,краска
1027,Farbe::N,bojë,вап
1028,Farbe::N,bojë,krāsa
1029,Kleidung::N,veshje,паськӧм
1030,Kleidung::N,veshje,tērps
1031,Kleidung::N,veshje,drēbes
1032,Hemd::N,këmishë,дӧрӧм
1033,Hemd::N,këmishë,krekls
1034,Kragen::N,jakë,воротник
1035,Kragen::N,jakë,apkakle
1036,Ärmel::N,mëngë,сос
1037,Ärmel::N,mëngë,piedurkne
1038,Hose::N,brekë,гач
1039,Hose::N,brekë,bikses
1040,Gürtel::N,rrip,вӧнь
1041,Gürtel::N,rrip,josta
1042,Mütze::N,kësulë,шапка
1043,Mütze::N,kësulë,cepure
1044,Schuh::N,këpucë,башмак
1045,Schuh::N,këpucë,ботинки
1046,Schuh::N,këpucë,kurpe
1047,Stiefel::N,çizme,сапӧг
1048,Stiefel::N,çizme,zābaks
1049,Ring::N,unazë,кытш
1050,Ring::N,unazë,gredzens
1051,Band::N,shirit,лента
1052,Band::N,shirit,вундас
1053,Band::N,shirit,lente
1054,Kamm::N,krehër,сынан
1055,Kamm::N,krehër,ķemme
1056,Spiegel::N,pasqyrë,рӧмпӧштан
1057,Spiegel::N,pasqyrë,spogulis
1058,Riemen::N,rrip,тасма
1059,Riemen::N,rrip,siksna
1060,Schnur::N,litar,гез
1061,Schnur::N,litar,aukla
1062,Schnur::N,cikomë,гез
1063,Schnur::N,cikomë,aukla
1064,Leine::N,rrip,юргез
1065,Leine::N,rrip,saite
1066,Decke::N,batanije,эшкын
1067,Decke::N,batanije,шебрас
1068,Decke::N,batanije,sega
1069,Kissen::N,jastëk,юрлӧс
1070,Kissen::N,jastëk,spilvens
1071,Tuch::N,shami,чышъян
1072,Tuch::N,shami,vadmala
1073,Handtuch::N,peshqir,ки чышкӧд
1074,Handtuch::N,peshqir,кизьчышъян
1075,Handtuch::N,peshqir,dvielis
1076,Kraft::N,forcë,этш
1077,Kraft::N,forcë,эбӧс
1078,Kraft::N,forcë,spēks
1079,Stärke::N,koll,ёнлун
1080,Stärke::N,koll,чорыдлун
1081,Stärke::N,koll,stiprums
1082,Gesundheit::N,shëndet,дзоньвидзалун
1083,Gesundheit::N,shëndet,veselība
1084,Krankheit::N,sëmundje,висьӧм
1085,Krankheit::N,sëmundje,slimība
1086,Schmerz::N,dhimbje,висьӧм
1087,Schmerz::N,dhimbje,sāpes
1088,Wunde::N,plagë,дой
1089,Wunde::N,plagë,brūce
1090,Wunde::N,plagë,jēlums
1091,Fieber::N,ethe,жар
1092,Fieber::N,ethe,drudzis
1093,Fieber::N,ethe,karstums
1094,Arznei::N,ilaç,лекарство
1095,Arznei::N,ilaç,зелля
1096,Arznei::N,ilaç,zāles
1097,Arznei::N,ilaç,medikaments
1098,Brücke::N,urë,пос
1099,Brücke::N,urë,tilts
1100,Brunnen::N,pus,юкмӧс
1101,Brunnen::N,pus,aka
1102,Weide::N,kullotë,пӧскӧтина
1103,Weide::N,kullotë,ganības
1104,Pfad::N,ravë,туй
1105,Pfad::N,ravë,кыснан
1106,Pfad::N,ravë,taka
1107,Pfad::N,shteg,туй
1108,Pfad::N,shteg,кыснан
1109,Pfad::N,shteg,taka
1110,Weg::N,udhë,туй
1111,Weg::N,udhë,ceļš
1112,Weg::N,shteg,туй
1113,Weg::N,shteg,ceļš
1114,Straße::N,rrugë,туй
1115,Straße::N,rrugë,iela
1116,Dorf::N,fshat,сикт
1117,Dorf::N,fshat,ciems
1118,Dorf::N,katund,сикт
1119,Dorf::N,katund,ciems
1120,Stadt::N,qytet,кар
1121,Stadt::N,qytet,pilsēta
1122,Brief::N,letër,письмӧ
1123,Brief::N,letër,vēstule
1124,Buch::N,libër,небӧг
1125,Buch::N,libër,grāmata
1126,Buchstabe::N,shkronjë,шыпас
1127,Buchstabe::N,shkronjë,burts
1128,Zeitung::N,gazetë,газет
1129,Zeitung::N,gazetë,avīze
1130,Zeitung::N,gazetë,laikraksts
1131,Leben::N,jetë,лов
1132,Leben::N,jetë,олӧм
1133,Leben::N,jetë,dzīve
1134,Tod::N,mortje,кулӧм
1135,Tod::N,mortje,nāve
1136,Grab::N,varr,гу
1137,Grab::N,varr,kaps
1138,Kirche::N,kishë,вичко
1139,Kirche::N,kishë,baznīca
1140,Sünde::N,mëkat,мыж
1141,Sünde::N,mëkat,grēks
1142,Sünde::N,gjynah,мыж
1143,Sünde::N,gjynah,grēks
1144,Gott::N,hy,ен
1145,Gott::N,hy,dievs
1146,Gott::N,zot,ен
1147,Gott::N,zot,dievs
1148,Arbeiter::N,punëtor,уджалысь
1149,Arbeiter::N,punëtor,strādnieks
1150,Chef::N,shef,юралысь
1151,Chef::N,shef,веськӧдлысь
1152,Chef::N,shef,šefs
1153,Chef::N,shef,vadītajs
1154,Chef::N,shef,priekšnieks
1155,Chef::N,drejtues,юралысь
1156,Chef::N,drejtues,веськӧдлысь
1157,Chef::N,drejtues,šefs
1158,Chef::N,drejtues,vadītajs
1159,Chef::N,drejtues,priekšnieks
1160,Meister::N,mjeshtër,вӧчысь
1161,Meister::N,mjeshtër,meistars
1162,Arzt::N,mjek,врач
1163,Arzt::N,mjek,бурдӧдысь
1164,Arzt::N,mjek,ārsts
1165,Arzt::N,doktor,врач
1166,Arzt::N,doktor,бурдӧдысь
1167,Arzt::N,doktor,ārsts
1168,Lehrer::N,mësues,велӧдысь
1169,Lehrer::N,mësues,skolotājs
1170,Lehrer::N,arsimtar,велӧдысь
1171,Lehrer::N,arsimtar,skolotājs
1172,Geld::N,para,сьӧм
1173,Geld::N,para,nauda
1174,Geld::N,holla,сьӧм
1175,Geld::N,holla,nauda
1176,Geschäft::N,ujdi,удж
1177,Geschäft::N,ujdi,bizness
1178,Geschäft::N,ujdi,darījums
1179,Geschäft::N,biznes,удж
1180,Geschäft::N,biznes,bizness
1181,Geschäft::N,biznes,darījums
1182,Laden::N,dyqan,вузасянін
1183,Laden::N,dyqan,bode
1184,Laden::N,dyqan,veikals
1185,Preis::N,çmim,дон
1186,Preis::N,çmim,cena
1187,Ware::N,mall,тӧвар
1188,Ware::N,mall,prece
1189,Nutzen::N,dobi,воӧм
1190,Nutzen::N,dobi,выгӧда
1191,Nutzen::N,dobi,labums
1192,Nutzen::N,leverdi,воӧм
1193,Nutzen::N,leverdi,выгӧда
1194,Nutzen::N,leverdi,labums
1195,Reichtum::N,kamje,озырлун
1196,Reichtum::N,kamje,bagātība
1197,Reichtum::N,pasuri,озырлун
1198,Reichtum::N,pasuri,bagātība
1199,Welt::N,botë,енкӧла
1200,Welt::N,botë,pasaule
1201,Land::N,vend,му
1202,Land::N,vend,zeme
1203,Staat::N,shtet,канму
1204,Staat::N,shtet,государство
1205,Staat::N,shtet,valsts
1206,König::N,mbret,кан
1207,König::N,mbret,ķēniņš
1208,König::N,mbret,karalis
1209,Macht::N,fuqi,каналӧм
1210,Macht::N,fuqi,vara
1211,Macht::N,pushtet,каналӧм
1212,Macht::N,pushtet,vara
1213,Grenze::N,kufi,су
1214,Grenze::N,kufi,суйӧр
1215,Grenze::N,kufi,robeža
1216,Krieg::N,luftë,ожман
1217,Krieg::N,luftë,karš
1218,Feind::N,armik,враг
1219,Feind::N,armik,вӧрӧг
1220,Feind::N,armik,ienaidnieks
1221,Gewalt::N,dhunë,мырдöналöм
1222,Gewalt::N,dhunë,vara
1223,Gewalt::N,dhunë,vardarbība
1224,Kampf::N,luftim,вермасьӧм
1225,Kampf::N,luftim,cīņa
1226,Bogen[Waffe]::N,hark,ньӧввуж
1227,Bogen[Waffe]::N,hark,loks
1228,Pfeil::N,shigjetë,ньӧв
1229,Pfeil::N,shigjetë,bulta
1230,Gewehr::N,pushkë,пишшаль
1231,Gewehr::N,pushkë,šautene
1232,Fehler::N,gafë,сорсьӧм
1233,Fehler::N,gafë,дзугсьӧм
1234,Fehler::N,gafë,kļūda
1235,Fehler::N,gabim,сорсьӧм
1236,Fehler::N,gabim,дзугсьӧм
1237,Fehler::N,gabim,kļūda
1238,Lüge::N,gënjeshtër,пӧръясьӧм
1239,Lüge::N,gënjeshtër,ылӧдлӧм
1240,Lüge::N,gënjeshtër,meli
1241,Schaden::N,dëm,лёк
1242,Schaden::N,dëm,изъян
1243,Schaden::N,dëm,пакӧсьт
1244,Schaden::N,dëm,bojājums
1245,Schaden::N,dëm,kaitējums
1246,Schaden::N,zarar,лёк
1247,Schaden::N,zarar,изъян
1248,Schaden::N,zarar,пакӧсьт
1249,Schaden::N,zarar,bojājums
1250,Schaden::N,zarar,kaitējums
1251,Unglück::N,fatkeqësi,шог
1252,Unglück::N,fatkeqësi,kļūme
1253,Unglück::N,fatkeqësi,klizma
1254,Unglück::N,fatkeqësi,nelaime
1255,Schuld::N,faj,мыж
1256,Schuld::N,faj,vaina
1257,Alter::N,moshë,арлыд
1258,Alter::N,moshë,vecums
1259,Schluss::N,fund,пом
1260,Schluss::N,fund,beigas
1261,Zeit::N,kohë,кад
1262,Zeit::N,kohë,laiks
1263,Tag::N,ditë,лун
1264,Tag::N,ditë,diena
1265,Morgen::N,mëngjes,асыв
1266,Morgen::N,mëngjes,rīts
1267,Mittag::N,mesditë,лун шӧр
1268,Mittag::N,mesditë,pusdiena
1269,Abend::N,mbrëmje,рыт
1270,Abend::N,mbrëmje,vakars
1271,Nacht::N,natë,вой
1272,Nacht::N,natë,nakts
1273,Woche::N,javë,вежон
1274,Woche::N,javë,nedēļa
1275,Monat::N,muaj,тӧлысь
1276,Monat::N,muaj,mēnesis
1277,Jahr::N,vit,во
1278,Jahr::N,vit,gads
1279,Frühling::N,pranverë,тулыс
1280,Frühling::N,pranverë,pavasaris
1281,Sommer::N,verë,гожӧм
1282,Sommer::N,verë,vasara
1283,Herbst::N,vjeshtë,ар
1284,Herbst::N,vjeshtë,rudens
1285,Winter::N,dimër,тӧв
1286,Winter::N,dimër,ziema
1287,Januar::N,janar,тӧв шӧр
1288,Januar::N,janar,janvāris
1289,Februar::N,shkurt,урасьӧм
1290,Februar::N,shkurt,februāris
1291,März::N,mars,рака
1292,März::N,mars,marts
1293,April::N,prill,кос му
1294,April::N,prill,aprīlis
1295,Mai::N,maj,ода-кора
1296,Mai::N,maj,maijs
1297,Juni::N,qershor,лӧддза-номъя
1298,Juni::N,qershor,jūnijs
1299,Juli::N,korrik,сора
1300,Juli::N,korrik,jūlijs
1301,August::N,gusht,моз
1302,August::N,gusht,augusts
1303,September::N,shtator,кӧч
1304,September::N,shtator,septembris
1305,Oktober::N,tetor,йирым
1306,Oktober::N,tetor,oktobris
1307,November::N,nëntor,вӧльгым
1308,November::N,nëntor,novembris
1309,Dezember::N,dhjetor,ӧшым
1310,Dezember::N,dhjetor,decembris
1311,Montag::N,hënë,выльлун
1312,Montag::N,hënë,pirmdiena
1313,Dienstag::N,martë,воторник
1314,Dienstag::N,martë,otrdiena
1315,Mittwoch::N,mërkurë,середа
1316,Mittwoch::N,mërkurë,trešdiena
1317,Donnerstag::N,enjte,четверг
1318,Donnerstag::N,enjte,ceturtdiena
1319,Freitag::N,premte,пекнича
1320,Freitag::N,premte,piektdiena
1321,Samstag::N,shtunë,субӧта
1322,Samstag::N,shtunë,sestdiena
1323,Sonntag::N,diel,вӧскресенньӧ
1324,Sonntag::N,diel,svētdiena
1325,groß::A,madh,ыджыд
1326,groß::A,madh,dižs
1327,groß::A,madh,liels
1328,klein::A,vogël,ичӧт
1329,klein::A,vogël,mazs
1330,lang::A,gjatë,кузь
1331,lang::A,gjatë,garš
1332,kurz::A,shkurtër,дженьыд
1333,kurz::A,shkurtër,īss
1334,breit::A,gjerë,ота
1335,breit::A,gjerë,паськыд
1336,breit::A,gjerë,plats
1337,schmal::A,ngushtë,оттӧм
1338,schmal::A,ngushtë,tievs
1339,dicht::A,dendur,сук
1340,dicht::A,dendur,blīvs
1341,dick[Gegenstand]::A,trashë,кыз
1342,dick[Gegenstand]::A,trashë,biezs
1343,dünn::A,hollë,вӧсни
1344,dünn::A,hollë,вӧсньыд
1345,dünn::A,hollë,plāns
1346,fein::A,imët,посни
1347,fein::A,imët,smalks
1348,fest::A,fortë,зумыд
1349,fest::A,fortë,tvirts
1350,fest::A,fortë,noturīgs
1351,flach::A,sheshtë,плавкӧс
1352,flach::A,sheshtë,тшӧтшкӧс
1353,flach::A,sheshtë,lēzens
1354,flach::A,sheshtë,līdzens
1355,glatt::A,rrafshët,вольк
1356,glatt::A,rrafshët,мольыд
1357,glatt::A,rrafshët,gluds
1358,glatt::A,rrafshët,slidens
1359,hart::A,fortë,зумыд
1360,hart::A,fortë,ciets
1361,weich::A,butë,небыд
1362,weich::A,butë,mīksts
1363,rund::A,rrumbullakët,гӧгрӧс
1364,rund::A,rrumbullakët,apaļš
1365,spitz::A,majëmprehtë,ёсь йыла
1366,spitz::A,majëmprehtë,smails
1367,scharf::A,mprehtë,ёсь
1368,scharf::A,mprehtë,ass
1369,stumpf::A,topitur,ныж
1370,stumpf::A,topitur,truls
1371,stumpf::A,topitur,strups
1372,schwer::A,rëndë,сьӧкыд
1373,schwer::A,rëndë,smags
1374,schön::A,bukur,мича
1375,schön::A,bukur,лӧсьыд
1376,schön::A,bukur,daiļš
1377,schön::A,bukur,skaists
1378,heiß::A,nxehtë,пӧсь
1379,heiß::A,nxehtë,karsts
1380,warm::A,ngrohtë,шоныд
1381,warm::A,ngrohtë,silts
1382,kalt::A,ftohtë,кӧдзыд
1383,kalt::A,ftohtë,salts
1384,kalt::A,ftohtë,auksts
1385,kühl::A,freskët,юзыд
1386,kühl::A,freskët,ыркыд
1387,kühl::A,freskët,vēss
1388,kühl::A,freskët,dzestrs
1389,frisch::A,pastër,выль
1390,frisch::A,pastër,svaigs
1391,feucht::A,lagësht,уль
1392,feucht::A,lagësht,mitrs
1393,feucht::A,lagësht,drēgns
1394,nass::A,lagur,ва
1395,nass::A,lagur,slapjš
1396,trocken::A,thatë,кос
1397,trocken::A,thatë,sauss
1398,voll::A,plotë,кыз
1399,voll::A,plotë,pilns
1400,leer::A,bosh,куш
1401,leer::A,bosh,тыртӧм
1402,leer::A,bosh,tukšs
1403,leer::A,zbrazët,куш
1404,leer::A,zbrazët,тыртӧм
1405,leer::A,zbrazët,tukšs
1406,offen::A,hapur,восьса
1407,offen::A,hapur,vaļējs
1408,offen::A,hapur,atvērts
1409,geschlossen::A,mbyllur,пӧдса
1410,geschlossen::A,mbyllur,slēgts
1411,sauber::A,dëlirë,сӧстӧм
1412,sauber::A,dëlirë,tīrs
1413,sauber::A,dëlirë,spodrs
1414,schmutzig::A,ndyrë,няйт
1415,schmutzig::A,ndyrë,netīrs
1416,schmutzig::A,ndyrë,dubļains
1417,roh::A,gjallë,уль
1418,roh::A,gjallë,jēls
1419,reif::A,arrirë,кисьмӧм
1420,reif::A,arrirë,gatavs
1421,reif::A,arrirë,nobriedis
1422,lecker::A,shijshëm,чӧскыд
1423,lecker::A,shijshëm,gards
1424,lecker::A,shijshëm,garšīgs
1425,süß::A,ëmbël,юмов
1426,süß::A,ëmbël,чӧскыд
1427,süß::A,ëmbël,salds
1428,bitter::A,hidhur,курыд
1429,bitter::A,hidhur,sūrs
1430,bitter::A,hidhur,rūgts
1431,sauer::A,thartë,шома
1432,sauer::A,thartë,skābs
1433,hell::A,me dritë,югыд
1434,hell::A,me dritë,gaišs
1435,dunkel::A,errët,пемыд
1436,dunkel::A,errët,tumšs
1437,schwarz::A,i zi,сьӧд
1438,schwarz::A,i zi,melns
1439,weiß::A,bardhë,еджыд
1440,weiß::A,bardhë,balts
1441,rot::A,kuq,гӧрд
1442,rot::A,kuq,sarkans
1443,gelb::A,verdhë,виж
1444,gelb::A,verdhë,dzeltens
1445,blau::A,blu,лӧз
1446,blau::A,blu,zils
1447,blau::A,kaltër,лӧз
1448,blau::A,kaltër,zils
1449,grün::A,blertë,веж
1450,grün::A,blertë,турунвиж
1451,grün::A,blertë,zaļš
1452,grün::A,gjelbër,веж
1453,grün::A,gjelbër,турунвиж
1454,grün::A,gjelbër,zaļš
1455,grau::A,hirtë,руд
1456,grau::A,hirtë,pelēks
1457,grau::A,bojë hiri,руд
1458,grau::A,bojë hiri,pelēks
1459,bunt::A,shumëngjyrëshëm,сера
1460,bunt::A,shumëngjyrëshëm,raibs
1461,bunt::A,shumëngjyrëshëm,krāsains
1462,billig::A,lirë,донтӧг
1463,billig::A,lirë,lēts
1464,teuer::A,shtrenjtë,дона
1465,teuer::A,shtrenjtë,dārgs
1466,wertvoll::A,çmuar,дона
1467,wertvoll::A,çmuar,vērtīgs
1468,wertvoll::A,vlershëm,дона
1469,wertvoll::A,vlershëm,vērtīgs
1470,blind::A,qorr,синтӧм
1471,blind::A,qorr,akls
1472,blind::A,verbër,синтӧм
1473,blind::A,verbër,akls
1474,taub::A,shurdhër,пельтӧм
1475,taub::A,shurdhër,kurls
1476,kräftig::A,fuqishëm,вынйӧра
1477,kräftig::A,fuqishëm,spēcīgs
1478,stark::A,fortë,ён
1479,stark::A,fortë,вына
1480,stark::A,fortë,stiprs
1481,schwach::A,dobët,жеб
1482,schwach::A,dobët,vājš
1483,fett::A,dhjamur,госа
1484,fett::A,dhjamur,brangs
1485,schlank::A,hollë,веськыд
1486,schlank::A,hollë,slaids
1487,hübsch::A,bukur,мича
1488,hübsch::A,bukur,лӧсьыд
1489,hübsch::A,bukur,glīts
1490,hübsch::A,hijshëm,мича
1491,hübsch::A,hijshëm,лӧсьыд
1492,hübsch::A,hijshëm,glīts
1493,böse::A,keq,лёк
1494,böse::A,keq,ļauns
1495,böse::A,keq,negants
1496,dumm::A,teveqel,йӧй
1497,dumm::A,teveqel,вежӧртӧм
1498,dumm::A,teveqel,stulbs
1499,dumm::A,teveqel,muļķīgs
1500,faul::A,dembel,дыш
1501,faul::A,dembel,slinks
1502,fleißig::A,zellshëm,зільысь
1503,fleißig::A,zellshëm,čakls
1504,fleißig::A,zellshëm,cītīgs
1505,geizig::A,kurnac,топыд
1506,geizig::A,kurnac,skops
1507,geizig::A,kurnac,sīksts
1508,geizig::A,dorështrënguar,топыд
1509,geizig::A,dorështrënguar,skops
1510,geizig::A,dorështrënguar,sīksts
1511,klug::A,mençur,юра
1512,klug::A,mençur,вежӧра
1513,klug::A,mençur,gudrs
1514,geschickt::A,aftë,кипода
1515,geschickt::A,aftë,кужысь
1516,geschickt::A,aftë,manīgs
1517,lieb::A,dashur,муса
1518,lieb::A,dashur,мича
1519,lieb::A,dashur,лӧсьыд
1520,lieb::A,dashur,mīļš
1521,lustig::A,gëzuar,кыпыд
1522,lustig::A,gëzuar,jautrs
1523,sanft::A,butë,мелі
1524,sanft::A,butë,liegs
1525,hungrig::A,uritur,тшыг
1526,hungrig::A,uritur,izsalcis
1527,krank::A,sëmurë,висьысь
1528,krank::A,sëmurë,slims
1529,nackt::A,lakuriq,пасьтӧм
1530,nackt::A,lakuriq,pliks
1531,nackt::A,zhveshur,пасьтӧм
1532,nackt::A,zhveshur,pliks
1533,traurig::A,trishtuar,гажтӧм
1534,traurig::A,trishtuar,bēdīgs
1535,traurig::A,trishtuar,skumīgs
1536,lebendig::A,gjallë,ловъя
1537,lebendig::A,gjallë,dzīvs
1538,gut::A,mirë,бур
1539,gut::A,mirë,labs
1540,schlecht::A,keq,лёк
1541,schlecht::A,keq,омӧль
1542,schlecht::A,keq,slikts
1543,richtig::A,drejtë,инӧд
1544,richtig::A,drejtë,riktīgs
1545,schlimm::A,keq,омӧль
1546,schlimm::A,keq,туйтӧм
1547,schlimm::A,keq,nelāgs
1548,schlimm::A,keq,nejauks
1549,wahr::A,vërtetë,абу ылӧг
