,Concept_ID,mdf,tr
805,berühmt::A,содавикс,ünlü
806,berühmt::A,содавикс,meşhur
807,fremd::A,лия,yabancı
808,fremd::A,аф содаф,yabancı
809,verschieden::A,аф фкя ла́цонь,ayrı
810,verschieden::A,аф фкя ла́цонь,farklı
811,nah::A,мала,yakın
812,nah::A,мала,bitişik
813,nah::A,аф ичкоздень,yakın
814,nah::A,аф ичкоздень,bitişik
815,fern::A,и́чкоздень,uzak
816,fern::A,куна́рдонь,uzak
817,linker::A,кержи,sol
818,rechter::A,види,sağ
819,anderer::A,лия,diğer
820,erster::A,васенце,ilk
821,erster::A,васенце,birinci
822,zweiter::A,омбоце,ikinci
823,dritter::A,колмоце,üçüncü
824,letzter::A,ме́кольце,son
825,letzter::A,ме́кольце,sonuncu
826,allein::ADV,ськамонза,yalnız
827,allein::ADV,ськамонза,tek başına
828,auf einmal::ADV,вихцок,birden
829,zusammen::ADV,марс,beraber
830,zusammen::ADV,марс,birlikte
831,zusammen::ADV,ма́рса,beraber
832,zusammen::ADV,ма́рса,birlikte
833,lange::ADV,кува́тьс,çok
834,lange::ADV,кува́тьс,uzun
835,plötzlich::ADV,а́пак учт,ansızın
836,plötzlich::ADV,а́пак учт,birdenbire
837,sofort::ADV,тяникиге,hemen
838,sofort::ADV,тяникиге,derhal
839,später::ADV,ме́ле,daha sonra
840,jetzt::ADV,тяни,şimdi
841,heute::ADV,тячи,bugün
842,morgen::ADV,ва́нды,yarın
843,bald::ADV,курок,yakında
844,dann::ADV,меле,sonra
845,dann::ADV,сяда меле,sonra
846,gestern::ADV,ися́к,dün
847,einst::ADV,весть,eskiden
848,einst::ADV,мзя́рда-бди,eskiden
849,damals::ADV,эста,o zamanlar
850,danach::ADV,меле,sonradan
851,danach::ADV,меле,ondan sonra
852,vorher::ADV,инголи,önce
853,vorher::ADV,инголи,önceden
854,zuerst::ADV,ва́сенда,ilk önce
855,einmal::ADV,весть,bir defa
856,manchmal::ADV,лия́ста,bazan
857,manchmal::ADV,ко́ста-ко́ста,bazan
858,oft::ADV,си́деста,sık sık
859,oft::ADV,си́деста,çok defa
860,immer::ADV,фалу,daima
861,immer::ADV,фалу,her zaman
862,immer::ADV,най,daima
863,immer::ADV,най,her zaman
864,niemals::ADV,аф мзя́рдонга,asla değil
865,niemals::ADV,аф мзя́рдонга,hiçbir zaman
866,hier::ADV,тяса,burada
867,hierhin::ADV,сей,buraya
868,hierhin::ADV,тяза,buraya
869,von hier::ADV,тя́ста,buradan
870,dort::ADV,тоса,orada
871,dort::ADV,тоса,şurada
872,dorthin::ADV,тов,oraya
873,dorthin::ADV,тов,şuraya
874,dorthin::ADV,тоза,oraya
875,dorthin::ADV,тоза,şuraya
876,geradeaus::ADV,ви́деста,doğru
877,vorwärts::ADV,и́нголи,ileri
878,rückwärts::ADV,ме́ки,geri
879,zurück::ADV,ме́ки,geriye
880,unten::ADV,ала,aşağıda
881,hinab::ADV,алу,aşağıya
882,oben::ADV,вяре,yukarıda
883,hinauf::ADV,вяри,yukarı
884,hinauf::ADV,вяри,yukarıya
885,überall::ADV,се́мбе ва́стова,her yerde
886,nicht::ADV,аф,-mi-
887,nicht::ADV,аф,değil
888,ein wenig::ADV,аф лама,biraz
889,kaum::ADV,а́ньцек,dar
890,kaum::ADV,а́ньцек,hemen hemen değil
891,sehr::ADV,пяк,pek
892,sehr::ADV,пяк,gayet
893,so::ADV,ста́не,öyle
894,so::ADV,ста́не,böyle
895,noch::ADV,нинге,hâlâ
896,noch::ADV,нинге,henüz
897,nur::ADV,аньцек,ancak
898,nur::ADV,аньцек,yalnız
899,schon::ADV,ни,çoktan
900,wieder::ADV,та́га,tekrar
901,wieder::ADV,та́га,yeniden
902,vergebens::ADV,стак,boşuna
903,vor::PRP,инголе,önünde
904,hinter::PRP,фтала,arkasında
905,hinter::PRP,мельге,arkasında
906,unter::PRP,ала,altında
907,durch::PRP,пачк,sayesinde
908,durch::PRP,пачк,ortasından
909,neben::PRP,ваксса,yanında
910,zwischen::PRP,ёткса,arasında
911,wegen::PRP,сюнеда,dolayı
912,dies::PRN,тя,bu
913,das::PRN,ся,o
914,das::PRN,ся,şu
915,das::PRN,тона,o
916,das::PRN,тона,şu
917,alles::PRN,сембе,hepsi
918,alles::PRN,сембе,her şey
919,ich::PRN,мон,ben
920,du::PRN,тон,sen
921,er::PRN,сон,o
922,wir::PRN,минь,biz
923,ihr::PRN,тинь,siz
924,sie::PRN,синь,onlar
925,was::FPRN,мезе,ne
926,wer::FPRN,кие,kim
927,wo::FADV,коса,nerede
928,wohin::FADV,ков,nereye
929,wohin::FADV,коза,nereye
930,wie::FADV,ко́да,nasıl
931,warum::FADV,мес,neden
932,wieviel::FNUM,мзя́ра,kaç
933,wieviel::FNUM,мзя́ра,ne kadar
934,eins::NUM,фкя,bir
935,zwei::NUM,кафта,iki
936,drei::NUM,колма,üç
937,vier::NUM,ниле,dört
938,fünf::NUM,вете,beş
939,sechs::NUM,кота,altı
940,sieben::NUM,сисем,yedi
941,acht::NUM,кафкса,sekiz
942,neun::NUM,ве́йхкса,dokuz
943,zehn::NUM,кемонь,on
944,elf::NUM,кефкие,on bir
945,zwölf::NUM,кемгафтува,on iki
946,zwanzig::NUM,комсь,yirmi
947,dreißig::NUM,колмогемонь,otuz
948,vierzig::NUM,нильге́монь,kırk
949,fünfzig::NUM,ве́дьгемонь,elli
950,sechzig::NUM,ко́дгемонь,altmış
951,siebzig::NUM,сизьге́монь,yetmiş
952,achtzig::NUM,ка́фксогемонь,seksen
953,neunzig::NUM,ве́йхксогемонь,doksan
954,hundert::NUM,сяда,yüz
955,tausend::NUM,тёжянь,bin
956,und::CNJ,и,ve
957,und::CNJ,и,ile
958,und::CNJ,дъ,ve
959,und::CNJ,дъ,ile
960,oder::CNJ,или,ya
961,oder::CNJ,или,yahut
962,oder::CNJ,али,ya
963,oder::CNJ,али,yahut
964,stehen::V,а́щемс стя́да,durmak
965,sitzen::V,ащемс озада,oturmak
966,liegen::V,ма́дозь а́щемс,yatmak
967,hängen::V,нюрьгомс,asılı olmak
968,werden::V,арамс,olmak
969,werden::V,арамс,olunmak
970,werden::V,тиевомс,olmak
971,werden::V,тиевомс,olunmak
972,passieren::V,лисэмс,olmak
973,passieren::V,эвондамс,olmak
974,beginnen::V,ушедомс,başlamak
975,enden::V,лоткамс,bitmek
976,enden::V,лоткамс,sona ermek
977,wechseln::V,по́лафнемс,değişmek
978,aufgehen[Sonne]::V,стямс,doğmak
979,aufgehen[Sonne]::V,лисемс,doğmak
980,untergehen[Sonne]::V,валгомс,batmak
981,scheinen[Sonne]::V,ва́лдоптомс,parlamak
982,donnern::V,торамс,gök gürlemek
983,wehen::V,уфа́мс,esmek
984,strömen::V,шудемс,akmak
985,fließen::V,шудемс,akmak
986,sich drehen::V,шаромс,dönmek
987,schwanken::V,якамс,sallanmak
988,schwingen::V,люксемс,titremek
989,schwingen::V,нюрьсемс,titremek
990,fallen::V,прамс,düşmek
991,fallen::V,прашендомс,düşmek
992,brennen::V,паломс,yanmak
993,rauchen::V,качадомс,tütmek
994,regnen::V,пиземс,yağmak
995,gefrieren::V,эйндамс,donmak
996,gefrieren::V,кельмомс,donmak
997,tauen::V,соламс,erimek
998,schmelzen::V,соламс,erimek
999,trocknen::V,коськомс,kurumak
1000,sieden::V,лакамс,kaynamak
1001,faulen::V,наксадомс,çürümek
1002,verfaulen::V,наксадомс,çürümek
1003,reißen::V,сязевомс,yırtılmak
1004,versinken::V,ваямс,batmak
1005,vergehen::V,ётамс,geçmek
1006,erscheinen::V,эвондамс,görünmek
1007,verschwinden::V,юма́мс,kaybolmak
1008,sinken::V,валгомс,inmek
1009,abnehmen::V,киремс,azalmak
1010,zunehmen::V,ламокстомс,artmak
1011,zunehmen::V,ламокстомс,çoğalmak
1012,zunehmen::V,рашнемс,artmak
1013,zunehmen::V,рашнемс,çoğalmak
1014,steigen::V,кеподемс,artmak
1015,steigen::V,кеподемс,yükselmek
1016,wachsen::V,касомс,büyümek
1017,wachsen::V,касомс,gelişmek
1018,glänzen::V,цинзелдомс,parlamak
1019,glänzen::V,цифордомс,parlamak
1020,funkeln::V,ци́фтордомс,parıldamak
1021,lärmen::V,жалнамс,gürültü yapmak
1022,läuten::V,гайфтемс,çalmak
1023,klingeln::V,гайфтемс,zil çalmak
1024,klirren::V,ка́нзеркшнемс,şakırdamak
1025,klirren::V,ка́нзеркшнемс,zangırdamak
1026,brausen::V,жоледемс,köpürmek
1027,brausen::V,жоледемс,kükremek
1028,rauschen::V,вжнамс,fışırdamak
1029,rauschen::V,гамнамс,fışırdamak
1030,klingen::V,кайгомс,tınlamak
1031,bellen::V,ува́мс,havlamak
1032,heulen::V,сувомс,ulumak
1033,heulen::V,урнамс,ulumak
1034,blasen::V,уфа́мс,üflemek
1035,pfeifen::V,вяшкомс,düdük çalmak
1036,schreien::V,пешкодомс,bağırmak
1037,schreien::V,пешкодомс,haykırmak
1038,stöhnen::V,куфцемс,inlemek
1039,zittern::V,таромс,titremek
1040,leben::V,эрямс,yaşamak
1041,leben::V,эрямс,hayatta olmak
1042,geboren werden::V,шачемс,doğmak
1043,atmen::V,ажнамс,solunmak
1044,atmen::V,ажнамс,nefes almak
1045,trinken::V,симомс,içmek
1046,essen::V,ярхцамс,yemek
1047,schlucken::V,нилемс,yutmak
1048,müde werden::V,сиземс,yorulmak
1049,einschlafen::V,матодовомс,uykuya dalmak
1050,schlafen::V,удомс,uyumak
1051,aufwachen::V,съргоземс,uyanmak
1052,aufstehen::V,стямс,kalkmak
1053,aufstehen::V,стямс,yataktan kalkmak
1054,sich erholen::V,ваймосемс,dinlenmek
1055,krank werden::V,сярядькстомс,hastalanmak
1056,krank sein::V,сярядемс,hasta olmak
1057,schmerzen::V,сярядемс,ağrımak
1058,husten::V,козомс,öksürmek
1059,genesen::V,пъ́чкамс,şifa bulmak
1060,sterben::V,куломс,ölmek
1061,sterben::V,куломс,vefat etmek
1062,umkommen::V,юма́мс,ölmek
1063,sich bewegen::V,шаштомс,hareket etmek
1064,sich rühren::V,сърхка́мс,kımıldanmak
1065,sich erheben::V,стямс,kalkmak
1066,sich erheben::V,стямс,ayağa kalkmak
1067,sich setzen::V,озамс,oturmak
1068,hinfallen::V,прамс,yere düşmek
1069,hinfallen::V,сяворемс,yere düşmek
1070,laufen::V,якамс,yürümek
1071,schreiten::V,молемс,yürümek
1072,schreiten::V,молемс,adım atmak
1073,schreiten::V,аськолямс,yürümek
1074,schreiten::V,аськолямс,adım atmak
1075,spazierengehen::V,якамс,gezmek
1076,spazierengehen::V,якамс,dolaşmak
1077,eilen::V,эряскодомс,seğirtmek
1078,sich beeilen::V,эряскодомс,acele etmek
1079,sausen::V,лиемс,hızla gitmek
1080,rennen::V,арнемс,koşmak
1081,springen::V,комотнемс,atlamak
1082,springen::V,комотнемс,sıçramak
1083,klettern::V,ку́цемс,tırmanmak
1084,schaukeln::V,нюрямс,sallanmak
1085,kriechen::V,шаштомс комада,sürünmek
1086,schwimmen::V,уемс,yüzmek
1087,tauchen::V,юпиемс,dalmak
1088,tauchen::V,чёпафнемс,dalmak
1089,rudern::V,па́немс ве́неж,kürek çekmek
1090,fahren::V,ардомс,gitmek
1091,fliegen::V,лиемс,uçmak
1092,gehen::V,молемс,gitmek
1093,weggehen::V,тумс,gitmek
1094,abfahren::V,тумс,kalkmak
1095,anhalten::V,лоткамс,durmak
1096,hineingehen::V,сува́мс,içeri girmek
1097,eintreten::V,сува́мс,girmek
1098,kommen::V,самс,gelmek
1099,ankommen::V,самс,varmak
1100,ankommen::V,пачкодемс,varmak
1101,zurückkommen::V,мърдамс,dönmek
1102,bleiben::V,иля́домс,kalmak
1103,warten::V,учемс,beklemek
1104,erwarten::V,учемс,beklemek
1105,suchen::V,вешемс,aramak
1106,finden::V,мумс,bulmak
1107,versuchen::V,варчсемс,denemek
1108,vorbereiten::V,анокламс,hazırlamak
1109,lieben::V,кельгомс,sevmek
1110,mögen::V,кельгомс,beğenmek
1111,lachen::V,рахамс,gülmek
1112,lachen::V,рахсемс,gülmek
1113,rühren::V,токамс седи,dokunmak
1114,rühren::V,токамс седи,duygulandırmak
1115,weinen::V,авардемс,ağlamak
1116,schimpfen::V,сюцемс,küfretmek
1117,sich ärgern::V,кяжиямс,kızmak
1118,sich fürchten::V,пелемс,korkmak
1119,fürchten::V,пелемс,korkmak
1120,fliehen::V,ворьгодемс,kaçmak
1121,flüchten::V,ша́домс,kaçmak
1122,flüchten::V,во́рьгодемс,kaçmak
1123,sehen::V,няемс,görmek
1124,anschauen::V,ваномс,seyretmek
1125,ansehen::V,ваномс,bakmak
1126,hören::V,марямс,duymak
1127,hören::V,марямс,işitmek
1128,zuhören::V,ку́лхдоньомс,dinlemek
1129,probieren::V,варжамс,denemek
1130,probieren::V,варжамс,tadına bakmak
1131,riechen::V,никса́мс,kokusunu almak
1132,fühlen::V,марямс,duymak
1133,fühlen::V,марямс,hissetmek
1134,scheinen::V,ня́евомс,görünmek
1135,zu sehen sein::V,ня́евомс,görünmek
1136,vernehmen::V,марямс,haber almak
1137,frieren::V,паломс,üşümek
1138,frieren::V,кельмомс,üşümek
1139,tun::V,тиемс,etmek
1140,tun::V,тиемс,yapmak
1141,können::V,маштомс,bilmek
1142,wollen::V,-не-,istemek
1143,anfangen::V,ушедомс,başlamak
1144,beenden::V,аде́ламс,bitirmek
1145,aufhören::V,лоткамс,bitmek
1146,gelingen::V,удалакшнемс,başarmak
1147,geraten::V,лисемс,düşmek
1148,öffnen::V,панжемс,açmak
1149,schließen::V,сёлгомс,kapamak
1150,stellen::V,путомс,koymak
1151,setzen::V,озафнемс,koymak
1152,setzen::V,озафнемс,oturtmak
1153,setzen::V,озавтнемс,koymak
1154,setzen::V,озавтнемс,oturtmak
1155,legen::V,путомс,koymak
1156,legen::V,путомс,yatırmak
1157,berühren::V,токамс,dokunmak
1158,verbinden::V,сотомс,bağlamak
1159,verbinden::V,сотомс,birleştirmek
1160,bedecken::V,комачамс,örtmek
1161,bedecken::V,комачамс,kaplamak
1162,bedecken::V,вельхтямс,örtmek
1163,bedecken::V,вельхтямс,kaplamak
1164,aufhängen::V,повфтамс,asmak
1165,anzünden::V,крьвя́стемс,yakmak
1166,anzünden::V,крьвя́стемс,ateşlemek
1167,aufheben::V,кеподемс,kaldırmak
1168,aufheben::V,касфтомс,kaldırmak
1169,zurücklassen::V,ка́домс,geride bırakmak
1170,verlieren::V,юма́фтомс,yitirmek
1171,verlieren::V,юма́фтомс,kaybetmek
1172,fallen lassen::V,прафтомс,düşürmek
1173,machen::V,тиемс,yapmak
1174,herstellen::V,анокламс,yapmak
1175,herstellen::V,анокламс,imal etmek
1176,bauen::V,путомс,kurmak
1177,bauen::V,путомс,inşa etmek
1178,reparieren::V,петемс,onarmak
1179,reparieren::V,петемс,tamir etmek
1180,verbessern::V,цебярьгофтомс,düzeltmek
1181,ändern::V,полафтомс,değiştirmek
1182,graben::V,шу́вомс,kazmak
1183,graben::V,та́ргамс,kazmak
1184,beugen::V,мяндемс,eğmek
1185,biegen::V,комафтомс,bükmek
1186,drehen::V,шо́вамс,çevirmek
1187,drehen::V,шо́вамс,döndürmek
1188,drehen::V,ша́рфнемс,çevirmek
1189,drehen::V,ша́рфнемс,döndürmek
1190,wenden::V,ша́рфтомс,çevirmek
1191,umdrehen::V,шарфтомс,çevirmek
1192,heben::V,ке́подемс,kaldırmak
1193,hochheben::V,ке́подемс,yukarı kaldırmak
1194,hochheben::V,ка́сфтомс,yukarı kaldırmak
1195,ergreifen::V,фатямс,tutmak
1196,ergreifen::V,фатямс,yakalamak
1197,halten::V,кирдемс,tutmak
1198,drücken::V,люпшта́мс,sıkmak
1199,schieben::V,шашфтомс,itmek
1200,schieben::V,шашфтомс,sürmek
1201,kratzen::V,а́нгорямс,kaşımak
1202,kratzen::V,киськоря́мс,kaşımak
1203,lecken::V,нолсемс,yalamak
1204,beißen::V,сускомс,ısırmak
1205,abreißen::V,сяземс,koparmak
1206,abschneiden::V,керомс,keserek ayırmak
1207,binden::V,сотомс,bağlamak
1208,stecken::V,сялгомс,sokmak
1209,brechen::V,си́ннемс,kırmak
1210,brechen::V,ка́лафтомс,kırmak
1211,klopfen::V,чакамс,çalmak
1212,klopfen::V,чакиемс,çalmak
1213,hauen::V,шавомс,vurmak
1214,hauen::V,пиксомс,vurmak
1215,kleben::V,пе́тфнемс,yapıştırmak
1216,reiben::V,шо́вамс,ovmak
1217,reiben::V,шо́вамс,sürtmek
1218,streichen::V,вадемс,sürmek
1219,schleifen::V,шо́вамс,bilemek
1220,schneiden::V,керомс,kesmek
1221,rütteln::V,та́рфтомс,sallamak
1222,schütteln::V,шука́демс,sarsmak
1223,schütteln::V,шука́демс,çalkamak
1224,schwenken::V,яфодемс,sallamak
1225,schütten::V,каямс,dökmek
1226,schütten::V,каямс,akıtmak
1227,schütten::V,нюрьхтя́мс,dökmek
1228,schütten::V,нюрьхтя́мс,akıtmak
1229,füllen::V,пяшкодемс,doldurmak
1230,einwickeln::V,тапардамс,sarmak
1231,tragen::V,кандомс,taşımak
1232,schleppen::V,ускомс,sürüklemek
1233,ziehen::V,ускомс,çekmek
1234,aufbewahren::V,ванфтомс,saklamak
1235,werfen::V,ёрямс,atmak
1236,fangen::V,кунда́мс,tutmak
1237,fangen::V,кунда́мс,yakalamak
1238,packen::V,фатямс,tutmak
1239,packen::V,фатямс,yakalamak
1240,verstecken::V,кяшемс,saklamak
1241,teilen::V,явомс,bölmek
1242,teilen::V,явомс,ayırmak
1243,schicken::V,кучемс,yollamak
1244,schicken::V,кучемс,göndermek
1245,bringen::V,кандомс,getirmek
1246,bringen::V,пачфтемс,getirmek
1247,hinzufügen::V,пу́томс та́га,katmak
1248,hinzufügen::V,пу́томс та́га,eklemek
1249,hinzufügen::V,ма́ксомс та́га,katmak
1250,hinzufügen::V,ма́ксомс та́га,eklemek
1251,bekommen::V,сявомс,almak
1252,bekommen::V,сявомс,eline geçmek
1253,erhalten::V,сявомс,almak
1254,nehmen::V,сявомс,almak
1255,wählen::V,ко́чкамс,seçmek
1256,auswählen::V,кочкамс,seçmek
1257,auswählen::V,кочкамс,ayırmak
1258,bewahren::V,ванфтомс,korumak
1259,behindern::V,шорямс,engellemek
1260,verderben::V,коламс,bozmak
1261,verderben::V,гастямс,bozmak
1262,beschädigen::V,тиендемс зиян,zedelemek
1263,beschädigen::V,тиендемс зиян,ziyan vermek
1264,zerbrechen::V,тапамс,kırmak
1265,zerreißen::V,сяземс,yırtmak
1266,zerstören::V,ка́лафтомс,yıkmak
1267,zerstören::V,ка́лафтомс,tahrip etmek
1268,verbrennen::V,пълхта́мс,yakmak
1269,geben::V,ма́ксомс,vermek
1270,reichen::V,максомс,uzatmak
1271,schenken::V,каземс,hediye etmek
1272,versprechen::V,ма́ксомс вал,vaat etmek
1273,wünschen::V,арьсемс,kutlamak
1274,loben::V,шна́мс,övmek
1275,küssen::V,палсемс,öpmek
1276,wiegen::V,нюря́фтомс,sallamak
1277,zudecken::V,вельхтямс,örtmek
1278,wecken::V,стя́фтомс,uyandırmak
1279,wecken::V,съ́ргозьфтемс,uyandırmak
1280,zeigen::V,няфтемс,göstermek
1281,führen::V,вятемс,gezdirmek
1282,führen::V,вятемс,yol göstermek
1283,lehren::V,тонафтомс,okutmak
1284,lehren::V,тонафтомс,öğretmek
1285,unterrichten::V,тонафтомс,öğretmek
1286,aufziehen::V,касфтомс,yetiştirmek
1287,leiten::V,вятемс,yönetmek
1288,leiten::V,вятемс,idare etmek
1289,antreiben::V,вятемс,teşvik etmek
1290,lassen::V,кошардомс,-tırmak
1291,einladen::V,тердемс,davet etmek
1292,einladen::V,серьгядемс,davet etmek
1293,vereinigen::V,пуроптомс,birleştirmek
1294,vereinigen::V,кочкамс марса,birleştirmek
1295,besuchen::V,варжамс,uğramak
1296,besuchen::V,варжамс,ziyaret etmek
1297,besuchen::V,варжамс,görmeye gitmek
1298,treffen::V,васьфтомс,rastlamak
1299,treffen::V,васьфтомс,isabet etmek
1300,sich versammeln::V,кочкавомс,toplanmak
1301,spielen::V,налхксемс,oynamak
1302,singen::V,морамс,söylemek
1303,singen::V,морамс,şarkı söylemek
1304,tanzen::V,кштимс,oynamak
1305,tanzen::V,кштимс,dans etmek
1306,sich trennen::V,явомс,ayrılmak
1307,verlassen::V,кадондомс,bırakmak
1308,verlassen::V,кадондомс,terk etmek
1309,retten::V,идемс,kurtarmak
1310,retten::V,араламс,kurtarmak
1311,bewachen::V,ваномс,gözetmek
1312,schützen::V,а́раламс,korumak
1313,verteidigen::V,а́раламс,savunmak
1314,sich schlagen::V,тюремс,dövüşmek
1315,schießen::V,ляцемс,ateş etmek
1316,siegen::V,сяськомс,yenmek
1317,ärgern::V,кяжияфтомс,kızdırmak
1318,schlagen::V,токамс,dövmek
1319,treten::V,тапамс,tepmek
1320,stechen::V,пупамс,sokmak
1321,stechen::V,пупамс,batırmak
1322,stechen::V,сялгомс,sokmak
1323,stechen::V,сялгомс,batırmak
1324,stoßen::V,тостядемс,itmek
1325,stehlen::V,саламс,çalmak
1326,stören::V,шорсемс,bozmak
1327,stören::V,шорсемс,etkilemek
1328,belästigen::V,токсамс,rahatsız etmek
1329,belästigen::V,аф кадомс ваймама,rahatsız etmek
1330,verbergen::V,кяшемс,saklamak
1331,täuschen::V,васькафтомс,aldatmak
1332,täuschen::V,кяльготнемс,aldatmak
1333,betrügen::V,васькафнемс,aldatmak
1334,betrügen::V,васькафнемс,dolandırmak
1335,töten::V,шавомс,öldürmek
1336,töten::V,аде́ламс,öldürmek
1337,wohnen::V,эрямс,oturmak
1338,arbeiten::V,покодемс,çalışmak
1339,sammeln::V,кочкамс,toplamak
1340,sammeln::V,пу́роптомс,toplamak
1341,pflücken::V,фатнемс,koparmak
1342,pflücken::V,нотфнемс,koparmak
1343,jagen::V,кунда́мс,avlanmak
1344,fischen::V,калонь кунда́мс,balık tutmak
1345,fassen::V,кунда́мс,tutmak
1346,fassen::V,кунда́мс,yakalamak
1347,hüten::V,ваномс,otlatmak
1348,treiben::V,панемс,gütmek
1349,anbinden::V,сотомс,bağlamak
1350,füttern::V,трямс,beslemek
1351,füttern::V,а́ндомс,beslemek
1352,melken::V,потямс,sağmak
1353,hacken::V,лазондомс,yarmak
1354,gießen::V,валомс,sulamak
1355,reifen::V,кенеремс,olgunlaşmak
1356,zubereiten::V,анокламс,hazırlamak
1357,kochen::V,пидемс,pişirmek
1358,kochen::V,пидемс,kaynatmak
1359,backen::V,пидемс,pişirmek
1360,backen::V,пидемс,fırında pişirmek
1361,braten::V,пуштомс,kızartmak
1362,umrühren::V,шорямс,karıştırmak
1363,stricken::V,кодамс,örmek
1364,nähen::V,стамс,dikmek
1365,färben::V,а́рхтомс,boyamak
1366,reinigen::V,ва́ткамс,temizlemek
1367,reinigen::V,а́роптомс,temizlemek
1368,waschen::V,муськомс,yıkamak
1369,abwischen::V,нардамс,silmek
1370,spülen::V,оргалдомс,çalkamak
1371,fegen::V,тяемс,süpürmek
1372,kehren::V,тяемс,süpürmek
1373,baden::V,э́шелямс,yıkanmak
1374,baden::V,э́шелямс,banyo yapmak
1375,sich waschen::V,штамс,yıkanmak
1376,ausziehen::V,кайсефтемс,çıkarmak
1377,anziehen::V,ща́фтомс,giymek
1378,sich anziehen::V,щамс,giyinmek
1379,kämmen::V,се́ендемс,taramak
1380,schmücken::V,на́ряжамс,süslemek
1381,schmücken::V,ма́зоптомс,süslemek
1382,sagen::V,азомс,demek
1383,sagen::V,азомс,söylemek
1384,sagen::V,мярьгомс,demek
1385,sagen::V,мярьгомс,söylemek
1386,sprechen::V,корхтамс,konuşmak
1387,reden::V,корхнемс,konuşmak
1388,sich unterhalten::V,корхнемс,sohbet etmek
1389,fragen::V,ки́зефтемс,sormak
1390,bitten::V,а́намс,dilemek
1391,bitten::V,а́намс,rica etmek
1392,bitten::V,ве́шемс,dilemek
1393,bitten::V,ве́шемс,rica etmek
1394,erzählen::V,а́зондомс,bahsetmek
1395,erzählen::V,а́зондомс,hikâye etmek
1396,mitteilen::V,азомс,bildirmek
1397,nennen::V,лемдемс,adlandırmak
1398,nennen::V,путомс лем,adlandırmak
1399,rufen::V,серьгядемс,çağırmak
1400,prahlen::V,шна́фтомс пря́,övünmek
1401,übersetzen::V,ётафтомс,çevirmek
1402,übersetzen::V,ётафтомс,tercüme etmek
1403,denken::V,арьсемс,düşünmek
1404,glauben::V,кемамс,inanmak
1405,glauben::V,кемамс,zannetmek
1406,bemerken::V,ня́емс,farkına varmak
1407,erkennen::V,содамс,tanımak
1408,begreifen::V,сатомс,anlamak
1409,begreifen::V,сатомс,kavramak
1410,verstehen::V,шарьхкодемс,duymak
1411,verstehen::V,шарьхкодемс,anlamak
1412,lernen::V,тонафнемс,öğrenmek
1413,wissen::V,со́дамс,bilmek
1414,sich erinnern an::V,лятфтамс,hatırlamak
1415,vergessen::V,юкстамс,unutmak
1416,messen::V,ункснемс,ölçmek
1417,zählen::V,лу́вомс,saymak
1418,zählen::V,а́рьсемс,saymak
1419,rechnen::V,лувомс,hesap etmek
1420,lesen::V,лувомс,okumak
1421,lesen::V,морафтомс,okumak
1422,malen::V,рисова́ндамс,resmini yapmak
1423,zeichnen::V,рисова́ндамс,çizmek
1424,schreiben::V,сёрмадомс,yazmak
1425,besitzen::V,улемс азоркс,haiz olmak
1426,besitzen::V,улемс азоркс,sahip olmak
1427,kaufen::V,рамамс,almak
1428,verkaufen::V,мимс,satmak
1429,bezahlen::V,пандомс,ödemek
1430,zahlen::V,па́ндомс,ödemek
1431,beherrschen::V,азорондамс,hâkim olmak
1432,ertragen::V,кирдемс,dayanmak
1433,ertragen::V,кирдемс,katlanmak
1434,Netz::N,,ağ
