,Concept_ID,hi,ku
763,Kampf::N,संघर्ष,şer
764,Bogen[Waffe]::N,कमान,kêvan
765,Pfeil::N,बान,çîrik
766,Gewehr::N,बंदूक़,tifing
767,Fehler::N,भूल,şaşî
768,Fehler::N,ग़लती,şaşî
769,Lüge::N,झूठ,derew
770,Lüge::N,असत्य,derew
771,Schaden::N,हानि,xisar
772,Schaden::N,नुक़सान,xisar
773,Unglück::N,मुसीबत,bêbextî
774,Unglück::N,विपात्ति,bêbextî
775,Schuld::N,दोष,suç
776,Schuld::N,क़सूर,suç
777,Alter::N,आयु,temen
778,Alter::N,उम्र,temen
779,Schluss::N,अंत,girtin
780,Schluss::N,समाप्ति,girtin
781,Zeit::N,काल,çax
782,Zeit::N,वक़्त,çax
783,Tag::N,दिन,roj
784,Tag::N,रोज़,roj
785,Morgen::N,सुबह,sibeh
786,Mittag::N,दोपहर,nîro
787,Mittag::N,मध्याह्न,nîro
788,Abend::N,शाम,êvar
789,Abend::N,संध्या,êvar
790,Nacht::N,रात,şev
791,Nacht::N,रात्रि,şev
792,Woche::N,हफ़्ता,heftî
793,Monat::N,मास,meh
794,Monat::N,महीना,meh
795,Jahr::N,बरस,sal
796,Jahr::N,वर्ष,sal
797,Frühling::N,वसंत,bihar
798,Sommer::N,गरमी,havîn
799,Sommer::N,ग्रीष्म,havîn
800,Herbst::N,शरत्,payîz
801,Herbst::N,पतझड़,payîz
802,Winter::N,जाड़ा,zistan
803,Winter::N,सर्दियाँ,zistan
804,Januar::N,जनवरी,çile
805,Februar::N,फ़रवरी,sibat
806,März::N,मार्च,adar
807,April::N,अप्रैल,nîsan
808,Mai::N,मई,gûlan
809,Juni::N,जून,hezîran
810,Juli::N,जुलाई,tîmeh
811,August::N,अगस्त,tebax
812,September::N,सितंबर,îlon
813,Oktober::N,अक्तूबर,çotmeh
814,November::N,नवंबर,mijdar
815,Dezember::N,दिसंबर,kanûn
816,Montag::N,पीर,duşemb
817,Montag::N,सोमवार,duşemb
818,Dienstag::N,मंगलवार,sêşem
819,Mittwoch::N,बुधवार,çarşemb
820,Donnerstag::N,गुरुवार,pêşemb
821,Donnerstag::N,बृहस्पतिवार,pêşemb
822,Freitag::N,शुक्रवार,în
823,Samstag::N,सनीचर,şemî
824,Samstag::N,शनिवार,şemî
825,Sonntag::N,इतवार,yekşemb
826,Sonntag::N,रविवार,yekşemb
827,groß::A,बड़ा,mezin
828,klein::A,कम,çûçik
829,klein::A,छोटा,çûçik
830,lang::A,लंबा,dirêj
831,lang::A,दीर्घ,dirêj
832,kurz::A,लधु,kin
833,kurz::A,छोटा,kin
834,breit::A,चौड़ा,fireh
835,schmal::A,तंग,tenik
836,schmal::A,सँकरा,tenik
837,dicht::A,सघन,gir
838,dick[Gegenstand]::A,मोटा,şîşman
839,dünn::A,महीन,zirav
840,dünn::A,बारीक,zirav
841,fein::A,कोमल,tenik
842,fein::A,सूक्ष्म,tenik
843,fest::A,दृढ़,saxlem
844,fest::A,मज़बूत,saxlem
845,flach::A,चपटा,pahn
846,glatt::A,चौरस,dûz
847,glatt::A,चौरस,şayîk
848,glatt::A,चिकना,dûz
849,glatt::A,चिकना,şayîk
850,hart::A,कठोर,hişk
851,hart::A,सख़्त,hişk
852,weich::A,नरम,nerm
853,weich::A,मुलायम,nerm
854,rund::A,गोल,gilover
855,rund::A,वर्तुल,gilover
856,spitz::A,नुकीला,pîj
857,scharf::A,पैना,tûj
858,stumpf::A,भोथरा,ne tûj
859,schwer::A,भारी,giran
860,schwer::A,वज़नी,giran
861,schön::A,सुंदर,xweş
862,schön::A,सुंदर,xweşik
863,heiß::A,उष्ण,kelandî
864,warm::A,गरम,germ
865,kalt::A,सर्द,sar
866,kühl::A,ठंडा,jemîrî
867,frisch::A,तर,ter
868,frisch::A,ताज़ा,ter
869,feucht::A,नम,şil
870,feucht::A,भीगा,şil
871,nass::A,गीला,şilek
872,trocken::A,सूखा,zuwa
873,trocken::A,ख़ुश्क,zuwa
874,voll::A,भरा,tijî
875,voll::A,पूरा,tijî
876,leer::A,ख़ाली,vala
877,offen::A,खुला,vekirî
878,geschlossen::A,बंद,asê
879,sauber::A,साफ़,pakij
880,sauber::A,सुथरा,pakij
881,schmutzig::A,गंदा,lewitî
882,roh::A,कच्चा,xav
883,reif::A,पक्व,gihaştî
884,reif::A,पक्का,gihaştî
885,lecker::A,मज़ेदार,xweş
886,lecker::A,स्वादिष्ट,xweş
887,süß::A,मीठा,şîrîn
888,bitter::A,कटु,tahl
889,bitter::A,कड़वा,tahl
890,sauer::A,खट्टा,tirş
891,hell::A,रोशन,ronî
892,dunkel::A,अँधेरा,tarî
893,schwarz::A,काला,reş
894,schwarz::A,स्याह,reş
895,weiß::A,सफ़ेद,sipî
896,rot::A,लाल,sor
897,rot::A,सुर्ख़,sor
898,gelb::A,पीला,zer
899,gelb::A,ज़र्द,zer
900,blau::A,नीला,şîn
901,blau::A,आसमानी,şîn
902,grün::A,हरा,şîn
903,grau::A,धूसर,gewr
904,bunt::A,रंगीन,rengîn
905,bunt::A,बहुरंगा,rengîn
906,billig::A,सस्ता,erzan
907,teuer::A,महँगा,biha
908,wertvoll::A,क़ीमती,hêja
909,wertvoll::A,क़ीमती,giranbiha
910,wertvoll::A,मूल्यवान्,hêja
911,wertvoll::A,मूल्यवान्,giranbiha
912,blind::A,अंधा,kor
913,taub::A,बहरा,kerr
914,kräftig::A,ताक़तवर,gir
915,kräftig::A,ताक़तवर,xurt
916,kräftig::A,शक्तिशाली,gir
917,kräftig::A,शक्तिशाली,xurt
918,stark::A,प्रबल,xurt
919,stark::A,बलवान्,xurt
920,schwach::A,कमज़ोर,kesad
921,fett::A,मोटा,qelew
922,fett::A,मांसल,qelew
923,schlank::A,पतला,zirav
924,schlank::A,छरहरा,zirav
925,hübsch::A,सुंदर,xweşik
926,hübsch::A,ख़ूबसूरत,xweşik
927,böse::A,पापी,xerab
928,böse::A,पापी,aciz
929,böse::A,दुष्ट,xerab
930,böse::A,दुष्ट,aciz
931,dumm::A,मूर्ख,gêj
932,dumm::A,बुद्धू,gêj
933,faul::A,आलसी,têmbêl
934,faul::A,सुस्त,têmbêl
935,fleißig::A,मेहनती,jêhatî
936,fleißig::A,परिश्रमी,jêhatî
937,geizig::A,कृपण,destgirtî
938,geizig::A,कंजूस,destgirtî
939,klug::A,समझदार,baqil
940,klug::A,होशियार,baqil
941,klug::A,अक़्लमंद,baqil
942,geschickt::A,किशल,zîrek
943,geschickt::A,किशल,ziring
944,lieb::A,प्रिय,delal
945,lieb::A,प्यारा,delal
946,lustig::A,हँसमुख,kêfxweş
947,lustig::A,ख़ुशदिल,kêfxweş
948,sanft::A,नम्र,nazenîn
949,hungrig::A,भूखा,birçî
950,krank::A,बीमार,nexweş
951,krank::A,अस्वस्थ,nexweş
952,nackt::A,नग्न,rût
953,nackt::A,नग्न,tazî
954,traurig::A,उदास,xemgîn
955,traurig::A,रंजीदा,xemgîn
956,lebendig::A,जीता,bisaxî
957,lebendig::A,ज़िंदा,bisaxî
958,gut::A,अच्छा,baş
959,schlecht::A,बुरा,xerab
960,schlecht::A,ख़राब,xerab
961,richtig::A,ठीक,rast
962,richtig::A,ठीक,saxlem
963,schlimm::A,बुरा,nebaş
964,schlimm::A,अप्रिय,nebaş
965,wahr::A,सच,rast
966,alt::A,पुराना,pîr
967,alt::A,पुराना,kevn
968,neu::A,नया,nû
969,ehemalig::A,भूतपूर्व,kevnar
970,ehemalig::A,भूतपूर्व,peşidar
971,alt[Lebewesen]::A,बूढ़ा,pîr
972,alt[Lebewesen]::A,वृद्ध,pîr
973,jung::A,जवान,xort
974,arm::A,ग़रीब,feqîr
975,arm::A,ग़रीब,desteng
976,reich::A,धनी,dewlemend
977,reich::A,अमीर,dewlemend
978,bekannt::A,मालूम,naskirî
979,berühmt::A,मशहूर,navdar
980,berühmt::A,प्रसिद्ध,navdar
981,fremd::A,विदेशी,xerîb
982,fremd::A,अपरिचित,xerîb
983,verschieden::A,अलग,çîhê
984,verschieden::A,भिन्न,çîhê
985,nah::A,नज़दीकी,nêzîk
986,fern::A,दूर,dûr
987,fern::A,दूरस्थ,dûr
988,linker::A,बायाँ,çepê
989,rechter::A,दायाँ,rastê
990,rechter::A,दाहिना,rastê
991,anderer::A,अन्य,yê din
992,anderer::A,दूसरा,yê din
993,erster::A,पहला,yekemîn
994,erster::A,प्रथम,yekemîn
995,zweiter::A,दूसरा,duda
996,zweiter::A,द्वितीय,duda
997,dritter::A,तीसरा,sisêya
998,letzter::A,अंतिम,paşîn
999,letzter::A,आख़िरी,paşîn
1000,allein::ADV,तनहा,tenê
1001,allein::ADV,अकेले,tenê
1002,auf einmal::ADV,वक़्त में,jar kê
1003,zusammen::ADV,एक साथ,tev
1004,zusammen::ADV,एक साथ,bi hev re
1005,zusammen::ADV,साथ साथ,tev
1006,zusammen::ADV,साथ साथ,bi hev re
1007,lange::ADV,देर तक,dirêj
1008,plötzlich::ADV,सहसा,ji nişkave
1009,plötzlich::ADV,अचानक,ji nişkave
1010,sofort::ADV,तुरंत,yekser
1011,später::ADV,बाद को,paşiyê
1012,später::ADV,बाद में,paşiyê
1013,jetzt::ADV,अब,nuha
1014,jetzt::ADV,अभी,nuha
1015,heute::ADV,आज,îro
1016,morgen::ADV,कल,sibeh
1017,bald::ADV,जल्दी,nêzîk
1018,dann::ADV,तब,paşê
1019,gestern::ADV,कल,do
1020,einst::ADV,एक दिन,jar ke
1021,einst::ADV,पहले कभी,jar ke
1022,damals::ADV,उस समय,hîngî
1023,damals::ADV,उन दिनों,hîngî
1024,danach::ADV,इसके बाद,piştra
1025,danach::ADV,इसके पश्चात्,piştra
1026,vorher::ADV,पहले,pîşî
1027,vorher::ADV,पेशतर,pîşî
1028,zuerst::ADV,पहले,bere
1029,einmal::ADV,एक बार,çarik
1030,einmal::ADV,एक दफ़ा,çarik
1031,manchmal::ADV,कभी कभी,çarna
1032,oft::ADV,अक्सर,gelek çaran
1033,immer::ADV,सदा,daîm
1034,immer::ADV,हमेशा,daîm
1035,niemals::ADV,कभी नहीं,tu çar
1036,niemals::ADV,कदापि नहीं,tu çar
1037,hier::ADV,इधर,li vir
1038,hier::ADV,यहाँ,li vir
1039,hierhin::ADV,इधर को,vir
1040,hierhin::ADV,यहाँ को,vir
1041,von hier::ADV,यहाँ से,ji vir
1042,dort::ADV,उधर,li wê derê
1043,dort::ADV,वहाँ,li wê derê
1044,dorthin::ADV,उधर को,wêda
1045,dorthin::ADV,वहाँ को,wêda
1046,geradeaus::ADV,सीधे,rastê rast
1047,vorwärts::ADV,आगे,ber bi pêş
1048,vorwärts::ADV,आगे को,ber bi pêş
1049,rückwärts::ADV,पीछे को,paşpê
1050,zurück::ADV,वापस,paşdo
1051,zurück::ADV,वापस,paşvê
1052,unten::ADV,नीचे,jêrî
1053,hinab::ADV,नीचे को,berjêr
1054,oben::ADV,ऊपर,banî
1055,hinauf::ADV,ऊपर को,banî
1056,überall::ADV,हर जगह,li her derê
1057,überall::ADV,हर स्थान,li her derê
1058,nicht::ADV,न,ne
1059,nicht::ADV,न,nîn
1060,nicht::ADV,न,tine
1061,nicht::ADV,नहीं,ne
1062,nicht::ADV,नहीं,nîn
1063,nicht::ADV,नहीं,tine
1064,ein wenig::ADV,कुछ,hebkî
1065,ein wenig::ADV,ज़रा,hebkî
1066,ein wenig::ADV,थोड़ा,hebkî
1067,kaum::ADV,लगभग नहीं,tema
1068,kaum::ADV,लगभग नहीं,himangi
1069,kaum::ADV,बराबर नहीं,tema
1070,kaum::ADV,बराबर नहीं,himangi
1071,sehr::ADV,बहुत,gelek
1072,so::ADV,ऐसा,weha
1073,noch::ADV,अभी तक,hêj
1074,noch::ADV,अभी तक,dîsa
1075,nur::ADV,केवल,tenê
1076,nur::ADV,केवल,bes
1077,nur::ADV,सिर्फ़,tenê
1078,nur::ADV,सिर्फ़,bes
1079,schon::ADV,चुकना,hew
1080,wieder::ADV,फिर,jar din
1081,wieder::ADV,फिर,dîsa
1082,wieder::ADV,दुबारा,jar din
1083,wieder::ADV,दुबारा,dîsa
1084,vergebens::ADV,व्यर्थ,deya çun
1085,vergebens::ADV,व्यर्थ,îfleh bûn
1086,vor::PRP,के आगे,li ber
1087,vor::PRP,के सामने,li ber
1088,hinter::PRP,के पीछे,li pişt
1089,unter::PRP,के तले,li bin
1090,unter::PRP,के नीचे,li bin
1091,durch::PRP,के पार,kura
1092,neben::PRP,के पास,li ba
1093,neben::PRP,की बग़ल में,li ba
1094,zwischen::PRP,के बीच,nabeyne
1095,zwischen::PRP,के बीच,di nav...da
1096,wegen::PRP,के कारण,ji bo
1097,wegen::PRP,के कारण,ji ber
1098,wegen::PRP,की वजह से,ji bo
1099,wegen::PRP,की वजह से,ji ber
1100,dies::PRN,यह,ev
1101,das::PRN,वह,ev
1102,alles::PRN,सब,hemû
1103,alles::PRN,सब कुछ,hemû
1104,ich::PRN,मैं,ez
1105,du::PRN,तू,tu
1106,er::PRN,यह,wî
1107,wir::PRN,हम,êm
1108,ihr::PRN,तुम,hûn
1109,sie::PRN,ये,we
1110,was::FPRN,क्या,çi
1111,wer::FPRN,कौन,ki
1112,wo::FADV,किधर,li ku dere
1113,wohin::FADV,किधर,li ku dere
1114,wie::FADV,कैसे,çawa
1115,warum::FADV,क्यों,çima
1116,wieviel::FNUM,कितना,çend
1117,eins::NUM,एक,yek
1118,zwei::NUM,दो,didu
1119,drei::NUM,तीन,sisê
1120,vier::NUM,चार,çar
1121,fünf::NUM,पाँच,penç
1122,sechs::NUM,छह,şeş
1123,sieben::NUM,सात,heft
1124,acht::NUM,आठ,heşt
1125,neun::NUM,नौ,neh
1126,zehn::NUM,दस,deh
1127,elf::NUM,ग्यारह,yazdeh
1128,zwölf::NUM,बारह,diwazdeh
1129,zwanzig::NUM,बीस,bîst
1130,dreißig::NUM,तीस,sih
1131,vierzig::NUM,चालीस,çil
1132,fünfzig::NUM,पचास,pençi
1133,sechzig::NUM,साठ,şêst
1134,siebzig::NUM,सत्तर,heftê
1135,achtzig::NUM,अस्सी,heştê
1136,neunzig::NUM,नव्वे,nod
1137,hundert::NUM,सौ,sêd
1138,tausend::NUM,हज़ार,hezar
1139,und::CNJ,और,û
1140,oder::CNJ,या,an
1141,oder::CNJ,या,yan
1142,stehen::V,खड़ा होना,sekinîn
1143,sitzen::V,बैठना,rûniştin
1144,liegen::V,लेटना,paldan
1145,hängen::V,लटकना,darve kirin
1146,werden::V,बनना,bûn
1147,passieren::V,होना,hatin holê
1148,passieren::V,होना,hatin serê kesî
1149,beginnen::V,आरंभ होना,li dest pêkirin
1150,beginnen::V,प्रारंभ होना,li dest pêkirin
1151,enden::V,अंत होना,xalas bû
1152,enden::V,ख़तम होना,xalas bû
1153,wechseln::V,बदलना,guherandin
1154,wechseln::V,बदलना,dêgiş kirin
1155,aufgehen[Sonne]::V,चढ़ना,hilatin
1156,aufgehen[Sonne]::V,उदित होना,hilatin
1157,untergehen[Sonne]::V,अस्त हो जाना,çun ava
1158,scheinen[Sonne]::V,रोशनी देना,şewk de
1159,donnern::V,गरजना,gire-gir
1160,wehen::V,चलना,ba le de
1161,strömen::V,बहना,xwe girtin
1162,strömen::V,प्रवाहित होना,xwe girtin
1163,fließen::V,बहना,herikîn
1164,fließen::V,प्रवाहित होना,herikîn
1165,sich drehen::V,घूमना,xwe zivirandin
1166,schwanken::V,हिलना,hejandin
1167,schwingen::V,हिलना,libakirin
1168,fallen::V,गिरना,ketin
1169,brennen::V,जलना,şewitîn
1170,rauchen::V,धुआँ उड़ाना,kişandin
1171,regnen::V,बरसना,bahran tê
1172,gefrieren::V,जमना,qefilandin
1173,tauen::V,गलना,helandin
1174,tauen::V,पिघलना,helandin
1175,schmelzen::V,गलना,helandin
1176,schmelzen::V,पिघलना,helandin
1177,trocknen::V,सूखना,zuwabûn
1178,sieden::V,उबलना,kelîn
1179,faulen::V,गलना,xerabûn
1180,faulen::V,सड़ना,xerabûn
1181,verfaulen::V,गलना,xerabûn
1182,verfaulen::V,सड़ना,xerabûn
1183,reißen::V,फटना,jêkirin
1184,versinken::V,डूबना,xerq bûn
1185,vergehen::V,बीतना,derbas bûn
1186,vergehen::V,गुज़रना,derbas bûn
1187,erscheinen::V,दिखाई देना,peyda bûn
1188,verschwinden::V,ग़ायब होना,wendabûn
1189,sinken::V,घटना,noq bûn
1190,sinken::V,उतरना,noq bûn
1191,abnehmen::V,घटना,kêm bûn
1192,zunehmen::V,बढ़ना,qelew bûn
1193,steigen::V,बढ़ना,hildan
1194,wachsen::V,उगना,mezin bûn
1195,glänzen::V,चमकना,biriqîn
1196,funkeln::V,जगमगाना,çikisîn
1197,funkeln::V,टिमटिमाना,çikisîn
1198,lärmen::V,शोर मचाना,guşîn
1199,läuten::V,बजना,lê de
1200,klingeln::V,बजना,sîl dan
1201,klingeln::V,बजना,ringerin
1202,klirren::V,झनझनाना,zingzing hat
1203,brausen::V,साँय-साँय करना,guşîn
1204,rauschen::V,सरसराना,guşîn
1205,klingen::V,बजना,deng pe ketin
1206,bellen::V,भौंकना,kewtîn
1207,heulen::V,गुर्राना,ûrîn
1208,blasen::V,फूँकना,puf kirin
1209,pfeifen::V,सीटी देना,fîkandin
1210,schreien::V,चिल्लाना,qîrîn
1211,stöhnen::V,कराहना,nalîn
1212,stöhnen::V,आहें भरना,nalîn
1213,zittern::V,काँपना,hejîn
1214,leben::V,जीना,jihîn
1215,geboren werden::V,पैदा होना,hatin dinyê
1216,geboren werden::V,पैदा होना,bûn
1217,atmen::V,साँस लेना,hilmijîn
1218,trinken::V,पीना,vexwarin
1219,essen::V,खाना,xwarin
1220,schlucken::V,निगलना,daqulbandin
1221,müde werden::V,थकना,betilîln
1222,müde werden::V,थकना,qerimîn
1223,müde werden::V,उकताना,betilîln
1224,müde werden::V,उकताना,qerimîn
1225,einschlafen::V,सो जाना,razan
1226,schlafen::V,सोना,razan
1227,schlafen::V,सोना,razandin
1228,aufwachen::V,जागना,şiyarbûn
1229,aufstehen::V,उठना,rabûn
1230,sich erholen::V,सुस्ताना,baş bûn
1231,sich erholen::V,आराम करना,baş bûn
1232,krank werden::V,बीमार पड़ना,nexweş kêt
1233,krank sein::V,बीमार होना,nexweş bû
1234,schmerzen::V,दुखना,êşandin
1235,schmerzen::V,दर्द करना,êşandin
1236,husten::V,खाँसना,kuxin
1237,genesen::V,ठीक हो जाना,baş bûn
1238,genesen::V,स्वस्थ हो जाना,baş bûn
1239,sterben::V,मरना,mirin
1240,umkommen::V,मरना,mirin
1241,sich bewegen::V,चलना,leqîn
1242,sich bewegen::V,हिलना,leqîn
1243,sich rühren::V,हिलना,leqîn
1244,sich erheben::V,उठना,rabûn
1245,sich setzen::V,बैठना,runiştin
1246,hinfallen::V,गिरना,kêtin
1247,laufen::V,चलना,meşîn
1248,schreiten::V,क़दम जाना,meşkirin
1249,spazierengehen::V,सैर करना,gerandin
1250,eilen::V,तेज़ी से जाना,lezandin
1251,eilen::V,शीघ्रता से चलना,lezandin
1252,sich beeilen::V,जल्दी करना,zûkirin
1253,sich beeilen::V,शीघ्रता करना,zûkirin
1254,sausen::V,बड़ी तेज़ी से चलना,fîzîn
1255,rennen::V,भागना,baz dan
1256,rennen::V,दौड़ना,baz dan
1257,springen::V,उछलना,hilpekîn
1258,klettern::V,चढ़ना,hilperikîn
1259,schaukeln::V,झूलना,lorandin
1260,kriechen::V,रेंगना,xuşandin
1261,schwimmen::V,तैरना,avjenîn
1262,tauchen::V,डूबना,qutxuyardin
1263,tauchen::V,डूबना,noqîn
1264,rudern::V,खेना,qaîq ajotin
1265,rudern::V,चप्पू चलाना,qaîq ajotin
1266,fahren::V,चलना,ajotin
1267,fahren::V,यात्रा करना,ajotin
1268,fliegen::V,उड़ना,firîn
1269,gehen::V,जाना,çûn
1270,weggehen::V,चला जाना,çûn
1271,weggehen::V,बाहर जाना,çûn
1272,abfahren::V,छूटना,çûyin
1273,abfahren::V,रवाना होना,çûyin
1274,anhalten::V,रुकना,rawestîn
1275,anhalten::V,खड़ा होना,rawestîn
1276,hineingehen::V,घुसना,ketin hundir
1277,hineingehen::V,अंदर जाना,ketin hundir
1278,eintreten::V,प्रवेश करना,têketin
1279,kommen::V,आना,hatin
1280,ankommen::V,पहुँचना,gihan
1281,ankommen::V,पहुँचना,gihîştin
1282,zurückkommen::V,लौटना,vegerandin
1283,zurückkommen::V,वापस आना,vegerandin
1284,bleiben::V,रहना,sekinîn
1285,bleiben::V,रुकना,sekinîn
1286,warten::V,इंतज़ार करना,payîn
1287,erwarten::V,प्रतीक्षा करना,payîn
1288,suchen::V,ढूँढ़ना,lêgerîn
1289,finden::V,पाना,peyda kirin
1290,finden::V,ढूँढ़ निकालना,peyda kirin
1291,versuchen::V,कोशिश करना,çeribandin
1292,vorbereiten::V,तैयार करना,amade kirin
1293,lieben::V,प्यार करना,hez kirin
1294,mögen::V,पसंद होना,dil kirin
1295,lachen::V,हँसना,kenîn
1296,rühren::V,छूना,hêjan
1297,weinen::V,रोना,girîn
1298,schimpfen::V,गाली देना,pevçûn
1299,sich ärgern::V,चिढ़ना,enirîn
1300,sich ärgern::V,नाराज़ होना,enirîn
1301,sich fürchten::V,डरना,tirsîn
1302,sich fürchten::V,भय खाना,tirsîn
1303,fürchten::V,डरना से,tirsin
1304,fürchten::V,भय खाना से,tirsin
1305,fliehen::V,भागना,bazdan
1306,flüchten::V,निकल भागना,revîn
1307,sehen::V,देखना,dîtin
1308,anschauen::V,देखना,sêr kirin
1309,ansehen::V,दृष्टि डालना पर,hesibandin
1310,hören::V,सुनना,guhdar jirin
1311,zuhören::V,सुनना,guhdarî kirin
1312,probieren::V,चखना,tehm kirin
1313,riechen::V,सूँघना,bihn kirin
1314,fühlen::V,महसूस करना,hîs kirin
1315,scheinen::V,लगना,xoyer kir
1316,zu sehen sein::V,दिखाई देना,diyar bûn
1317,vernehmen::V,सुनना,bihîstin
1318,frieren::V,ठंड लगना,qerişîn
1319,frieren::V,सर्दी लगना,qerişîn
1320,tun::V,करना,kirin
1321,können::V,सकना,karin
1322,können::V,जानना,karin
1323,wollen::V,चाहना,xwestîn
1324,anfangen::V,शुरू करना,dest pêkirin
1325,beenden::V,ख़त्म करना,xelas kirin
1326,beenden::V,समाप्त करना,xelas kirin
1327,aufhören::V,बंद जाना,xelas kirin
1328,aufhören::V,समाप्त जाना,xelas kirin
1329,gelingen::V,बनना,çe bûn
1330,gelingen::V,अच्छा होना,çe bûn
1331,geraten::V,बन पड़ना,qewîmîn
1332,öffnen::V,खोलना,vekirin
1333,schließen::V,बंद करना,girtin
1334,stellen::V,रखना,danîn
1335,setzen::V,रखना,rûniştin
1336,setzen::V,बिठाना,rûniştin
1337,legen::V,रखना,danîn
1338,legen::V,रखना,razandin
1339,legen::V,लिटाना,danîn
1340,legen::V,लिटाना,razandin
1341,berühren::V,छूना,lêketin
1342,berühren::V,स्पर्श करना,lêketin
1343,verbinden::V,बाँधना,anîn pê
1344,bedecken::V,ढकना,sergirtin
1345,aufhängen::V,लटकाना,aliqandin
1346,anzünden::V,जलाना,pêxistin
1347,aufheben::V,उठाना,hildan
1348,zurücklassen::V,पीछे छोड़ना,hiştin
1349,zurücklassen::V,पीछे छोड़ना,vehiştin
1350,verlieren::V,खोना,wendakirin
1351,verlieren::V,गँवाना,wendakirin
1352,fallen lassen::V,गिराना,xistin bixe
1353,fallen lassen::V,गिराना,xistin
1354,machen::V,करना,kirin
1355,machen::V,करना,çêkirin
1356,machen::V,बनाना,kirin
1357,machen::V,बनाना,çêkirin
1358,herstellen::V,बनाना,çê kirin
1359,herstellen::V,बनाना,peyda kirin
1360,herstellen::V,तैयार करना,çê kirin
1361,herstellen::V,तैयार करना,peyda kirin
1362,bauen::V,बनाना,lêkirin
1363,bauen::V,निर्माण करना,lêkirin
1364,reparieren::V,मरम्मत करना,veherînerîn
1365,verbessern::V,सुधारना,sererastkirin
1366,ändern::V,बदलना,degiş kirin
1367,ändern::V,परीवर्तन करना,degiş kirin
1368,graben::V,खोदना,kolandin
1369,beugen::V,झुकाना,tewîn
1370,beugen::V,झुकाना,xwar kirin
1371,biegen::V,झुकाना,tewandin
1372,biegen::V,झुकाना,xwarkirin
1373,drehen::V,फेरना,fitilandin
1374,drehen::V,घुमाना,fitilandin
1375,wenden::V,पलटना,zivîrin
1376,wenden::V,मोड़ना,zivîrin
1377,umdrehen::V,घुमाना,vegerandin
1378,heben::V,उठाना,hildan
1379,heben::V,ऊँचा करना,hildan
1380,hochheben::V,उठाना,hildan
1381,hochheben::V,ऊपर को उठाना,hildan
1382,ergreifen::V,पकड़ना,dest avêtin
1383,ergreifen::V,हाथ में लेना,dest avêtin
1384,halten::V,धरना,hîştin
1385,halten::V,धरना,sekinîn
1386,halten::V,पकड़ना,hîştin
1387,halten::V,पकड़ना,sekinîn
1388,drücken::V,दबाना,pêl kirin
1389,schieben::V,सरकाना,damdan
1390,schieben::V,खिसकाना,damdan
1391,kratzen::V,खुरचना,xurandin
1392,kratzen::V,खुजलाना,xurandin
1393,lecken::V,चाटना,alastin
1394,beißen::V,काटना,gez kirin
1395,abreißen::V,तोड़ना,hilşandin
1396,abschneiden::V,काट करना,jêkirin
1397,binden::V,बाँधना,girêdan
1398,stecken::V,खोंसना,têxistin
1399,brechen::V,तोड़ना,şikandin
1400,klopfen::V,खटखटाना,kutandin
1401,hauen::V,ठोकना,li dan
1402,kleben::V,चिपकाना,zeliqîn
1403,kleben::V,चिपकाना,şirêz kirin
1404,reiben::V,घिसना,firikandin
1405,reiben::V,रगड़ना,firikandin
1406,streichen::V,लगाना,bax dan
1407,schleifen::V,तेज़ करना,çarkirin
1408,schneiden::V,कतरना,jêkirin
1409,rütteln::V,झकझोरना,hejandin
1410,schütteln::V,हिलाना,daweşîn
1411,schwenken::V,घुमाना,têwdan
1412,schütten::V,उँडेलना,rijandin
1413,füllen::V,भरना,dagirtin
1414,füllen::V,ठूसना,dagirtin
1415,einwickeln::V,लपेटना,pêçandin
1416,tragen::V,ढोना,kişandin
1417,tragen::V,ढोना,rajtin
1418,schleppen::V,घसीटना,kişandin
1419,ziehen::V,खींचना,kişandin
1420,aufbewahren::V,रखना,hilandin
1421,werfen::V,फेंकना,avêtin
1422,fangen::V,पकड़ना,sem kirin
1423,fangen::V,पकड़ना,girtin
1424,packen::V,पकड़ना,pê girtin
1425,verstecken::V,छिपाना,hîlanin
1426,teilen::V,बाँटना,parvekirin
1427,schicken::V,भेजना,şandin
1428,bringen::V,लाना,anîn
1429,bringen::V,लाना,birin
1430,hinzufügen::V,जोड़ना,dan ser
1431,hinzufügen::V,जोड़ना,li tiştekî zêde kirin
1432,bekommen::V,पाना,standin
1433,erhalten::V,पाना,standin
1434,erhalten::V,मिलना,standin
1435,nehmen::V,लेना,girtin
1436,wählen::V,चुनना,ray dan
1437,auswählen::V,चुनना,bijartin
1438,bewahren::V,बनाए रखना,rê li ber girtin
1439,bewahren::V,बनाए रखना,lê xwedî derketin
1440,behindern::V,रोकना,bara wi
1441,verderben::V,ख़राब करना,heram bûn
1442,beschädigen::V,नुक़सान पहुँचाना,xerab kirin
1443,zerbrechen::V,तोड़ना,şikênandin
1444,zerbrechen::V,तोड़ना,perçe kirin
1445,zerreißen::V,तोड़ना,qelişandin
1446,zerstören::V,नष्ट करना,hilşandin
1447,zerstören::V,बरबाद करना,hilşandin
1448,verbrennen::V,जलाना,şewitandin
1449,geben::V,देना,dan
1450,geben::V,देना,dayin
1451,reichen::V,थमाना,besbûn
1452,reichen::V,थमाना,têrkirin
1453,schenken::V,भेंट देना,diyarî kirin
1454,versprechen::V,वादा करना,soz dan
1455,wünschen::V,कामना करना,dil kirin
