,Concept_ID,cv,sq
719,dunkel::A,тӗттӗм,errët
720,schwarz::A,хура,i zi
721,weiß::A,шурӑ,bardhë
722,rot::A,хӗрлӗ,kuq
723,gelb::A,сарӑ,verdhë
724,blau::A,кӑвак,blu
725,blau::A,кӑвак,kaltër
726,grün::A,симӗс,blertë
727,grün::A,симӗс,gjelbër
728,grün::A,пиҫмен,blertë
729,grün::A,пиҫмен,gjelbër
730,grün::A,ӑс пухман,blertë
731,grün::A,ӑс пухман,gjelbër
732,grau::A,кӑвак,hirtë
733,grau::A,кӑвак,bojë hiri
734,bunt::A,чӑпар,shumëngjyrëshëm
735,billig::A,йӳнӗ,lirë
736,teuer::A,хаклӑ,shtrenjtë
737,wertvoll::A,паха,çmuar
738,wertvoll::A,паха,vlershëm
739,blind::A,суккӑр,qorr
740,blind::A,суккӑр,verbër
741,taub::A,хӑлхасӑр,shurdhër
742,kräftig::A,хӑватлӑ,fuqishëm
743,stark::A,вирлӗ,fortë
744,schwach::A,халсӑр,dobët
745,fett::A,самӑр,dhjamur
746,fett::A,мӑнтӑр,dhjamur
747,schlank::A,йӑрӑс,hollë
748,schlank::A,яштака,hollë
749,hübsch::A,хитре,bukur
750,hübsch::A,хитре,hijshëm
751,böse::A,усал,keq
752,dumm::A,ухмах,teveqel
753,faul::A,наян,dembel
754,faul::A,юлхав,dembel
755,faul::A,ӳркенчӗк,dembel
756,fleißig::A,хастар,zellshëm
757,geizig::A,хытӑ,kurnac
758,geizig::A,хытӑ,dorështrënguar
759,klug::A,ӑслӑ,mençur
760,geschickt::A,ӑста,aftë
761,lieb::A,савнӑ,dashur
762,lustig::A,хаваслӑ,gëzuar
763,sanft::A,ачаш,butë
764,hungrig::A,выҫӑ,uritur
765,krank::A,чирлӗ,sëmurë
766,nackt::A,ҫара,lakuriq
767,nackt::A,ҫара,zhveshur
768,traurig::A,салхуллӑ,trishtuar
769,lebendig::A,чӗрӗ,gjallë
770,gut::A,аван,mirë
771,gut::A,лайӑх,mirë
772,schlecht::A,япӑх,keq
773,schlecht::A,начар,keq
774,richtig::A,тӗрӗс,drejtë
775,schlimm::A,йӗрӗнчӗк,keq
776,wahr::A,чӑн,vërtetë
777,alt::A,кивӗ,vjetër
778,neu::A,ҫӗнӗ,i ri
779,ehemalig::A,пулнӑ,dikurshëm
780,alt[Lebewesen]::A,ватӑ,plak
781,jung::A,яш,i ri
782,jung::A,ҫамрӑк,i ri
783,arm::A,чухӑн,varfër
784,arm::A,чухӑн,vobektë
785,reich::A,пуян,pasur
786,bekannt::A,пӗлӗш,njohur
787,berühmt::A,чаплӑ,famshëm
788,fremd::A,ют,huaj
789,verschieden::A,расна,ndryshëm
790,nah::A,ҫывӑх,afërt
791,nah::A,ҫывӑхри,afërt
792,fern::A,инҫе,largët
793,fern::A,аякри,largët
794,linker::A,сулахай,majtë
795,rechter::A,сылтӑм,djathtë
796,anderer::A,урӑх,tjetër
797,erster::A,пӗрремӗш,parë
798,zweiter::A,иккӗмӗш,dytë
799,dritter::A,виҫҫӗмӗш,i tretë
800,letzter::A,юлашки,fundit
801,allein::ADV,пӗччен,vetëm
802,auf einmal::ADV,кӗмӗрккен,njëkohësisht
803,zusammen::ADV,пӗрле,bashkë
804,zusammen::ADV,пӗрле,së bashku
805,lange::ADV,вӑрах,për një kohë të gjatë
806,plötzlich::ADV,сасартӑк,befas
807,sofort::ADV,тӳрех,menjëherë
808,sofort::ADV,тӳрех,aty për aty
809,später::ADV,кайран,më vonë
810,jetzt::ADV,халь,tash
811,jetzt::ADV,халӗ,tash
812,heute::ADV,паян,sot
813,morgen::ADV,ыран,nesër
814,bald::ADV,халех,shpejt
815,bald::ADV,халех,së shpejti
816,bald::ADV,кӗҫех,shpejt
817,bald::ADV,кӗҫех,së shpejti
818,dann::ADV,унтан,pastaj
819,gestern::ADV,ӗнер,dje
820,einst::ADV,пӗррехинче,dikur
821,damals::ADV,ун чухне,atëherë
822,damals::ADV,апла пулсан,atëherë
823,danach::ADV,унтан,mandej
824,vorher::ADV,малтан,më parë
825,zuerst::ADV,пирвай,së pari
826,einmal::ADV,пӗррехинче,njëherë
827,manchmal::ADV,хӑш чухне,nganjëherë
828,oft::ADV,тӑтӑш,shpesh
829,immer::ADV,ялан,përherë
830,immer::ADV,ялан,gjithnjë
831,niemals::ADV,нихӑҫан та,kurrë
832,niemals::ADV,нихӑҫан та,asnjëherë
833,hier::ADV,кунта,këtu
834,hierhin::ADV,кунта,knej
835,von hier::ADV,кунтан,që këtej
836,von hier::ADV,кунтан,prej këtej
837,dort::ADV,унта,aty
838,dort::ADV,унта,atje
839,dort::ADV,ҫавӑнта,aty
840,dort::ADV,ҫавӑнта,atje
841,dorthin::ADV,унта,anej
842,dorthin::ADV,ҫавӑнта,anej
843,geradeaus::ADV,тикӗс,drejt
844,vorwärts::ADV,малалла,mbroth
845,vorwärts::ADV,малалла,përpara
846,rückwärts::ADV,хыҫала,mbrapsht
847,zurück::ADV,каялла,prapa
848,zurück::ADV,каялла,mbrapsht
849,unten::ADV,аялта,poshtë
850,hinab::ADV,аялта,përposh
851,oben::ADV,ҫӳлте,lart
852,oben::ADV,ҫӳлте,sipër
853,hinauf::ADV,ҫӳле,lart
854,hinauf::ADV,ҫӳле,përpjetë
855,überall::ADV,таҫта та,kudo
856,überall::ADV,пур ҫӗрте те,kudo
857,überall::ADV,кирек ӑҫта та,kudo
858,nicht::ADV,мар,s'
859,nicht::ADV,мар,nuk
860,ein wenig::ADV,пӑртак,një tis
861,kaum::ADV,аран,mezi
862,sehr::ADV,питӗ,fort
863,sehr::ADV,питӗ,shumë
864,so::ADV,апла,ashtu
865,so::ADV,апла,kështu
866,noch::ADV,татах,ende
867,noch::ADV,татах,akoma
868,nur::ADV,ҫех,vetëm
869,schon::ADV,ӗнтӗ,tashmë
870,wieder::ADV,каллех,përsëri
871,vergebens::ADV,харам,kot
872,vor::PRP,умӗнче,para
873,hinter::PRP,кайра,prapa
874,hinter::PRP,кайра,mbrapa
875,unter::PRP,айне,nën
876,unter::PRP,айӗпе,nën
877,unter::PRP,айӗнче,nën
878,unter::PRP,ҫитеспе,nën
879,durch::PRP,витӗр,nëpër
880,neben::PRP,патӗнче,pranë
881,neben::PRP,патӗнче,përbri
882,zwischen::PRP,хушшинче,midis
883,zwischen::PRP,хушшинче,ndërmjet
884,wegen::PRP,пула,për
885,wegen::PRP,пирки,për
886,dies::PRN,ку,ky
887,dies::PRN,ҫак,ky
888,das::PRN,ҫав,ky
889,alles::PRN,пурте,gjithçka
890,alles::PRN,йӑлт,gjithçka
891,ich::PRN,эп,unë
892,du::PRN,эс,ti
893,er::PRN,вӑл,ai
894,wir::PRN,эпир,ne
895,ihr::PRN,эсир,ju
896,sie::PRN,вӗсем,ata
897,was::FPRN,мӗн,ç'
898,was::FPRN,мӗн,çfarë
899,was::FPRN,мӗскер,ç'
900,was::FPRN,мӗскер,çfarë
901,was::FPRN,мӗн те пулин,ç'
902,was::FPRN,мӗн те пулин,çfarë
903,wer::FPRN,кам,kush
904,wo::FADV,ӑҫта,ku
905,wohin::FADV,ӑҫта,për ku
906,wie::FADV,епле,si
907,wie::FADV,мӗнле,si
908,warum::FADV,ма,pse
909,warum::FADV,ма,përse
910,warum::FADV,мӗншӗн,pse
911,warum::FADV,мӗншӗн,përse
912,wieviel::FNUM,миҫе,sa
913,eins::NUM,пӗр,një
914,eins::NUM,пӗрре,një
915,zwei::NUM,ик,dy
916,zwei::NUM,икӗ,dy
917,zwei::NUM,иккӗ,dy
918,drei::NUM,виҫ,tre
919,drei::NUM,виҫӗ,tre
920,drei::NUM,виҫҫӗ,tre
921,vier::NUM,тӑват,katër
922,fünf::NUM,пилӗк,pesë
923,fünf::NUM,пиллӗк,pesë
924,sechs::NUM,улт,gjashtë
925,sechs::NUM,ултӑ,gjashtë
926,sechs::NUM,улттӑ,gjashtë
927,sieben::NUM,ҫич,shtatë
928,sieben::NUM,ҫичӗ,shtatë
929,sieben::NUM,ҫиччӗ,shtatë
930,acht::NUM,сакӑр,tetë
931,acht::NUM,саккӑр,tetë
932,neun::NUM,тӑхӑр,nëntë
933,neun::NUM,тӑххӑр,nëntë
934,zehn::NUM,вунӑ,dhjetë
935,zehn::NUM,вуннӑ,dhjetë
936,elf::NUM,вун пӗр,njëmbëdhjetë
937,zwölf::NUM,вун ик,dymbëdhjetë
938,zwölf::NUM,вун икӗ,dymbëdhjetë
939,zwölf::NUM,вун иккӗ,dymbëdhjetë
940,zwanzig::NUM,ҫирӗм,njëzet
941,dreißig::NUM,вӑтӑр,tridhjetë
942,vierzig::NUM,хӗрӗх,dyzet
943,fünfzig::NUM,аллӑ,pesëdhjetë
944,sechzig::NUM,утмӑл,gjashtëdhjetë
945,siebzig::NUM,ҫитмӗл,shtatëdhjetë
946,achtzig::NUM,сакӑр вунӑ,tetëdhjetë
947,achtzig::NUM,сакӑр вуннӑ,tetëdhjetë
948,neunzig::NUM,тӑхӑр вун,nëntëdhjetë
949,neunzig::NUM,тӑхӑр вунӑ,nëntëdhjetë
950,neunzig::NUM,тӑхӑр вуннӑ,nëntëdhjetë
951,hundert::NUM,ҫӗр,qind
952,tausend::NUM,пин,mijë
953,und::CNJ,та,e
954,und::CNJ,та,dhe
955,oder::CNJ,е,a
956,oder::CNJ,е,apo
957,stehen::V,тӑр,rri
958,sitzen::V,лар,rri
959,liegen::V,вырт,rri shtrirë
960,hängen::V,усӑнса тӑр,varem
961,hängen::V,ҫакӑнса тӑр,varem
962,werden::V,пул,bëhem
963,passieren::V,пул,ndodh
964,beginnen::V,пуҫлан,filloj
965,enden::V,пӗт,përfundoj
966,enden::V,вӗҫлен,përfundoj
967,wechseln::V,улшӑн,ndërroj
968,aufgehen[Sonne]::V,тух,hapem
969,untergehen[Sonne]::V,анса лар,hyj
970,untergehen[Sonne]::V,анса лар,perëndoj
971,scheinen[Sonne]::V,пӑх,ndriçoj
972,donnern::V,кӗмсӗртет,gjëmoj
973,donnern::V,кӗмсӗртет,bubulloj
974,donnern::V,авӑт,gjëmoj
975,donnern::V,авӑт,bubulloj
976,wehen::V,варкӑш,fryj
977,strömen::V,тӑкӑн,derdh
978,fließen::V,юх,rrjedh
979,sich drehen::V,ҫаврӑн,rrotullohem
980,schwanken::V,чӳхен,dyzoj
981,schwingen::V,суллан,dridhem
982,fallen::V,кип,bie
983,fallen::V,тӳр кип,bie
984,fallen::V,татӑлса ан,bie
985,brennen::V,ҫун,digjem
986,rauchen::V,мӑкӑрлан,nxjerr tym
987,rauchen::V,тӗтӗм кӑлар,nxjerr tym
988,regnen::V,ҫумӑр ҫӑвать,bie shi
989,gefrieren::V,шӑн,ngrij
990,tauen::V,ирӗл,shkrij
991,schmelzen::V,ирӗл,shkrij
992,trocknen::V,тип,thaj
993,sieden::V,вӗре,ziej
994,faulen::V,ҫӗр,kalbem
995,faulen::V,ҫӗр,prishem
996,verfaulen::V,ҫӗр,kalbem
997,reißen::V,ҫурӑл,grisem
998,reißen::V,ҫурӑл,shqyhem
999,versinken::V,пут,humboj
1000,vergehen::V,ирт,kaloj
1001,erscheinen::V,курӑн,dukem
1002,erscheinen::V,курӑнса кай,dukem
1003,verschwinden::V,ҫухал,zhdukem
1004,sinken::V,чак,ulem
1005,abnehmen::V,чак,pakësohem
1006,abnehmen::V,чак,zvogëlohem
1007,zunehmen::V,пысӑклан,shtohem
1008,steigen::V,ҫӗклен,rritem
1009,wachsen::V,ӳс,rritem
1010,glänzen::V,ҫиҫ,vezulloj
1011,funkeln::V,ялкӑш,xixoj
1012,funkeln::V,ялкӑш,xixëlloj
1013,funkeln::V,йӑлтӑртат,xixoj
1014,funkeln::V,йӑлтӑртат,xixëlloj
1015,lärmen::V,шавла,oshtij
1016,lärmen::V,шавла,zhurmoj
1017,läuten::V,шӑнкӑравла,bie
1018,klingeln::V,шӑнкӑравла,i bie ziles
1019,klirren::V,калтлат,kërcëlloj
1020,klirren::V,шӑнкӑлтат,kërcëlloj
1021,brausen::V,ахӑр,gjëmoj
1022,rauschen::V,вашӑлтат,fëshfërij
1023,rauschen::V,чашӑлтат,fëshfërij
1024,klingen::V,янӑра,tingëlloj
1025,bellen::V,вӗр,leh
1026,heulen::V,ула,ulërij
1027,blasen::V,вӗр,fryj
1028,pfeifen::V,шӑхӑр,fishkëllej
1029,schreien::V,кӑшкӑр,bërtas
1030,stöhnen::V,йынӑш,rënkoj
1031,zittern::V,чӗтре,trembem
1032,leben::V,пурӑн,rroj
1033,leben::V,пурӑн,jetoj
1034,geboren werden::V,ҫурал,lind
1035,atmen::V,сывла,marr frymë
1036,trinken::V,ӗҫ,pi
1037,essen::V,ҫи,ha
1038,schlucken::V,ҫӑт,gëlltis
1039,schlucken::V,ҫӑт,kapërdij
1040,müde werden::V,ӗшен,lodhem
1041,einschlafen::V,ыйха пут,bie të fle
1042,einschlafen::V,ҫывӑрса кай,bie të fle
1043,schlafen::V,ҫывӑр,fle
1044,aufwachen::V,вӑран,zgjohem
1045,aufstehen::V,тӑр,çohem
1046,aufstehen::V,тӑр,ngrihem
1047,sich erholen::V,кан,qetësohem
1048,sich erholen::V,кан,shtendosem
1049,krank werden::V,чирле,bie i sëmurë
1050,krank sein::V,чирле,jam i sëmurë
1051,schmerzen::V,сур,dhemb
1052,schmerzen::V,ырат,dhemb
1053,husten::V,ӳсӗр,kollitem
1054,genesen::V,сывал,shërohem
1055,genesen::V,тӳрлен,shërohem
1056,sterben::V,вил,vdes
1057,umkommen::V,вил,vdes
1058,umkommen::V,вил,mbaroj
1059,sich bewegen::V,куҫ,shkundem
1060,sich rühren::V,хускал,lëviz
1061,sich erheben::V,тӑр,ngrihem
1062,sich setzen::V,лар,ulem
1063,hinfallen::V,ӳк,gremisem
1064,laufen::V,ут,eci
1065,schreiten::V,ут,çapem
1066,spazierengehen::V,уҫӑлса ҫӳре,shëtis
1067,spazierengehen::V,уткаласа ҫӳре,shëtis
1068,eilen::V,васка,ngas
1069,eilen::V,хыпалан,ngas
1070,sich beeilen::V,васка,nxitoj
1071,sich beeilen::V,хыпалан,nxitoj
1072,sausen::V,ыткӑн,eci shpejt
1073,sausen::V,вӗҫтер,eci shpejt
1074,rennen::V,чуп,vrapoj
1075,springen::V,сик,kërcej
1076,klettern::V,улӑх,hipi
1077,schaukeln::V,йӳрӗн,kolovitem
1078,kriechen::V,шу,zvarritem
1079,kriechen::V,упален,zvarritem
1080,schwimmen::V,иш,notoj
1081,tauchen::V,чӑм,zhytem
1082,rudern::V,авӑс,vozis
1083,fahren::V,пыр,shkoj
1084,fliegen::V,вӗҫ,fluturoj
1085,gehen::V,кай,eci
1086,gehen::V,кай,shkoj
1087,weggehen::V,кай,vete
1088,abfahren::V,тапран,nisem
1089,anhalten::V,чарӑн,ndalem
1090,hineingehen::V,кӗр,futem
1091,eintreten::V,кӗр,hyj
1092,kommen::V,кил,vij
1093,ankommen::V,ҫит,arrij
1094,ankommen::V,ҫит,mbërrij
1095,zurückkommen::V,таврӑн,kthehem
1096,zurückkommen::V,каялла кил,kthehem
1097,bleiben::V,юл,mbetem
1098,bleiben::V,юл,qëndroj
1099,warten::V,кӗт,pres
1100,erwarten::V,кӗт,pres
1101,suchen::V,шыра,kërkoj
1102,finden::V,туп,gjej
1103,versuchen::V,пикен,mundohem
1104,vorbereiten::V,хатӗрле,përgatis
1105,lieben::V,юрат,dashuroj
1106,mögen::V,кӑмӑлла,dua
1107,mögen::V,килӗштер,dua
1108,lachen::V,кул,qesh
1109,lachen::V,ахӑлтат,qesh
1110,rühren::V,ҫулӑх,mallëngjej
1111,weinen::V,йӗр,qaj
1112,weinen::V,макӑр,qaj
1113,schimpfen::V,вӑрҫ,shaj
1114,schimpfen::V,ятлаҫ,shaj
1115,sich ärgern::V,ҫиллен,bëhem verem
1116,sich fürchten::V,шиклен,kam frikë
1117,sich fürchten::V,шиклен,frikësohem
1118,fürchten::V,хӑра,kam frikë nga
1119,fliehen::V,тар,arratisem
1120,flüchten::V,чупса тар,iki
1121,sehen::V,кур,shoh
1122,anschauen::V,пӑхса ил,shikoj
1123,ansehen::V,пӑх,shikoj
1124,hören::V,илт,dëgjoj
1125,zuhören::V,итле,veshtoj
1126,zuhören::V,тӑнла,veshtoj
1127,probieren::V,астив,provoj
1128,riechen::V,шӑршла,nuhas
1129,fühlen::V,туй,ndiej
1130,fühlen::V,сис,ndiej
1131,scheinen::V,туйӑн,ndriçoj
1132,zu sehen sein::V,курӑн,dukem
1133,vernehmen::V,пӑл,dëgjoj
1134,frieren::V,йӳтен,mërdhij
1135,tun::V,ту,bëj
1136,können::V,пултар,mund
1137,wollen::V,те,dua
1138,wollen::V,те,dëshiroj
1139,anfangen::V,пуҫла,filloj
1140,beenden::V,пӗтер,kryej
1141,beenden::V,пӗтер,mbaroj
1142,aufhören::V,пӑрах,pushoj
1143,gelingen::V,ӑн,më shkon mbarë
1144,geraten::V,пул,del
1145,öffnen::V,уҫ,hap
1146,schließen::V,хуп,mbyll
1147,stellen::V,ларт,vë
1148,stellen::V,тӑрат,vë
1149,setzen::V,ларт,vë
1150,legen::V,хур,vë
1151,berühren::V,перӗн,rrok
1152,verbinden::V,сып,bashkoj
1153,bedecken::V,вит,mbuloj
1154,aufhängen::V,ҫак,var
1155,anzünden::V,ҫут,ndez
1156,aufheben::V,ҫӗкле,ngre
1157,zurücklassen::V,манса хӑвар,lë pas
1158,verlieren::V,ҫӗтер,humb
1159,fallen lassen::V,ӳкер,lëshoj
1160,machen::V,ту,bëj
1161,herstellen::V,ӑстала,prodhoj
1162,bauen::V,ту,ndërtoj
1163,reparieren::V,юса,ndreq
1164,reparieren::V,юса,meremetoj
1165,verbessern::V,лайӑхлат,përmirësoj
1166,ändern::V,улӑштар,ndërroj
1167,graben::V,чав,gërmoj
1168,graben::V,чакала,gërmoj
1169,beugen::V,кукӑрт,kërrus
1170,biegen::V,ав,përkul
1171,biegen::V,кукӑрт,përkul
1172,drehen::V,ҫавӑр,dredh
1173,drehen::V,ҫавӑр,rrotulloj
1174,wenden::V,ӳпӗнтер,kthej
1175,umdrehen::V,ҫавӑр,kthej
1176,heben::V,хӑпарт,ngre
1177,hochheben::V,йӑт,ngre
1178,ergreifen::V,тыт,rrëmbej
1179,halten::V,тыт,mbaj
1180,drücken::V,пус,shtyp
1181,schieben::V,тӗк,shtyj
1182,schieben::V,тӗрт,shtyj
1183,kratzen::V,хыр,kruaj
1184,kratzen::V,хыр,gërvisht
1185,lecken::V,ҫула,lëpij
1186,beißen::V,ҫырт,kafshoj
1187,beißen::V,хып,kafshoj
1188,abreißen::V,тат,shkëpus
1189,abschneiden::V,кас,cungoj
1190,binden::V,ҫых,lidh
1191,stecken::V,чик,fus
1192,stecken::V,чик,ngul
1193,brechen::V,хуҫ,thyej
1194,klopfen::V,такка,trokas
1195,hauen::V,шакка,godas
1196,kleben::V,ҫыпӑҫтар,ngjis
1197,reiben::V,сӑтӑр,fërkoj
1198,streichen::V,сӗр,lyej
1199,schleifen::V,хӑйра,mpreh
1200,schneiden::V,кас,pres
1201,rütteln::V,лӑка,shkund
1202,rütteln::V,силлентер,shkund
1203,schütteln::V,лӑка,lëkund
1204,schütteln::V,силлентер,lëkund
1205,schwenken::V,сулла,valëvit
1206,schütten::V,тултар,mbush
1207,füllen::V,тултар,mbush
1208,einwickeln::V,чӗрке,mbështjell
1209,tragen::V,ҫӗкле,mbaj
1210,tragen::V,ҫӗкле,mbart
1211,schleppen::V,сӗтӗр,heq
1212,schleppen::V,сӗтӗр,zhgërryej
1213,ziehen::V,тӑс,tërheq
1214,aufbewahren::V,усра,ruaj
1215,werfen::V,пӑрах,hedh
1216,fangen::V,тыт,kap
1217,packen::V,тыт,rrëmbej
1218,verstecken::V,пытарса хур,fsheh
1219,teilen::V,уйӑр,ndaj
1220,teilen::V,пайла,ndaj
1221,schicken::V,яр,dërgoj
1222,bringen::V,кӳр,sjell
1223,hinzufügen::V,хуш,shtoj
1224,bekommen::V,ил,kap
1225,bekommen::V,туян,kap
1226,erhalten::V,ил,marr
1227,erhalten::V,туян,marr
1228,nehmen::V,ил,marr
1229,wählen::V,суйла,zgjedh
1230,auswählen::V,суйла,përzgjedh
1231,bewahren::V,упра,ruaj
1232,behindern::V,кансӗрле,pengoj
1233,behindern::V,чӑрмантар,pengoj
1234,verderben::V,пӑс,prish
1235,beschädigen::V,пӑс,dëmtoj
1236,zerbrechen::V,ват,thyej
1237,zerbrechen::V,ҫӗмӗр,thyej
1238,zerreißen::V,ҫур,çjerr
1239,zerreißen::V,ҫур,zheloj
1240,zerstören::V,иш,prish
1241,zerstören::V,иш,shkatërroj
1242,verbrennen::V,ҫунтар,djeg
1243,geben::V,пар,jap
1244,reichen::V,пар,jap
1245,schenken::V,парнеле,fal
1246,schenken::V,парнеле,dhuroj
1247,versprechen::V,тума пул,premtoj
1248,versprechen::V,сӑмах пар,premtoj
1249,wünschen::V,сун,uroj
1250,loben::V,ырла,lëvdoj
1251,loben::V,ырла,lavdëroj
1252,küssen::V,чуп ту,puth
1253,wiegen::V,сиктер,tund
1254,wiegen::V,силле,tund
1255,zudecken::V,вит,mbuloj
1256,wecken::V,вӑрат,zgjoj
1257,zeigen::V,кӑтарт,dëftej
1258,führen::V,илсе пыр,çoj
1259,führen::V,ҫавӑтса пыр,çoj
1260,lehren::V,вёрент,arsej
1261,unterrichten::V,вёрент,arsimoj
1262,aufziehen::V,вӗрент,rris
1263,leiten::V,тытса пыр,udhëheq
1264,antreiben::V,васкат,nxis
1265,lassen::V,пусахла,detyroj
1266,lassen::V,хуш,detyroj
1267,einladen::V,чӗн,ftoj
1268,vereinigen::V,пӗрлештер,bashkoj
1269,besuchen::V,ҫит,vizitoj
1270,besuchen::V,кӗрсе кур,vizitoj
1271,treffen::V,тӗл пул,ndesh
1272,sich versammeln::V,пуҫтарӑн,tubohem
1273,spielen::V,выля,loz
1274,spielen::V,выля,luaj
1275,singen::V,юрла,këndoj
1276,tanzen::V,ташла,kërcej
1277,tanzen::V,ташла,vallëzoj
1278,sich trennen::V,уйрӑл,ndahem
1279,verlassen::V,хӑвар,braktis
1280,retten::V,ҫӑл,shpëtoj
1281,bewachen::V,хуралла,ruaj
1282,schützen::V,сыхла,ruaj
1283,schützen::V,сыхла,mbroj
1284,verteidigen::V,хӳтӗле,mbroj
1285,sich schlagen::V,ҫапӑҫ,zihem
1286,schießen::V,пер,shtie
1287,siegen::V,ҫӗн,fitoj
1288,siegen::V,ҫӗн,ngadhënjej
1289,siegen::V,ҫӗнтер,fitoj
1290,siegen::V,ҫӗнтер,ngadhënjej
1291,ärgern::V,тарӑхтар,zemëroj
1292,ärgern::V,ҫиллентер,zemëroj
1293,schlagen::V,ҫап,rrah
1294,schlagen::V,ҫап,godas
1295,treten::V,тап,shtyj
1296,treten::V,тап,shtyj më këmbë
1297,stechen::V,чик,ther
1298,stechen::V,чик,shpoj
1299,stoßen::V,чыш,shtyj
1300,stehlen::V,вӑрла,vjedh
1301,stören::V,кансӗрле,pengoj
1302,belästigen::V,аптӑрат,bezdis
1303,belästigen::V,хупла,bezdis
1304,verbergen::V,пытар,fsheh
1305,täuschen::V,суй,mashtroj
1306,betrügen::V,ултала,kobis
1307,töten::V,вӗлер,vras
1308,wohnen::V,чуна пар,banoj
1309,wohnen::V,парӑнса тӑр,banoj
1310,arbeiten::V,ӗҫле,punoj
1311,arbeiten::V,ӗҫле,vardoj
1312,sammeln::V,пух,mbledh
1313,sammeln::V,пух,grumbulloj
1314,pflücken::V,тат,vjel
1315,pflücken::V,тат,mbledh
1316,jagen::V,сунара ҫӳре,gjuaj
1317,fischen::V,пулӑ тыт,peshkoj
1318,fischen::V,пулӑ тыт,gjuaj peshk
1319,fassen::V,тыт,zë
1320,hüten::V,кӗт,kullos
1321,treiben::V,хӑвала,vë përpara
1322,anbinden::V,кӑкар,lidh
1323,füttern::V,ҫитер,grazhdoj
1324,melken::V,су,mjel
1325,hacken::V,вакла,grij
1326,gießen::V,шӑвар,ujis
1327,reifen::V,пиҫ,piqem
1328,zubereiten::V,пӗҫер,gatuaj
1329,kochen::V,пӗҫер,ziej
1330,backen::V,пӗҫер,pjek
1331,backen::V,пӗҫер,furroj
1332,braten::V,ӑшала,fërgoj
1333,braten::V,ӑшала,tiganis
1334,umrühren::V,хутӑштар,trazoj
1335,stricken::V,ҫых,thur
1336,nähen::V,ҫӗле,qep
1337,färben::V,пӗвет,ngjyej
1338,färben::V,пӗвет,bojatis
1339,reinigen::V,тасат,qëroj
1340,reinigen::V,тасат,pastroj
1341,waschen::V,ҫу,laj
1342,waschen::V,ҫу,finjos
1343,abwischen::V,шӑл,fshij
1344,spülen::V,чӳхе,kulloj
1345,fegen::V,шӑл,fshij
1346,kehren::V,шӑл,fshij
1347,baden::V,шыва кӗр,lahem
1348,sich waschen::V,ҫӑвӑн,lahem
1349,ausziehen::V,салан,heq
1350,ausziehen::V,салан,zbath
1351,anziehen::V,тӑхӑн,vesh
1352,anziehen::V,тӑхӑн,mbath
1353,sich anziehen::V,тӑхӑн,vishem
1354,kämmen::V,тура,kreh
1355,schmücken::V,илемлет,hijeshoj
1356,sagen::V,те,them
1357,sprechen::V,кала,flas
1358,reden::V,сӑмахла,fjalos
1359,reden::V,сӑмахла,fjalëtoj
1360,reden::V,калаҫ,fjalos
1361,reden::V,калаҫ,fjalëtoj
1362,sich unterhalten::V,пупле,bisedoj
1363,fragen::V,ыйт,pyes
1364,bitten::V,ыйт,lus
1365,bitten::V,ыйт,lutem
1366,erzählen::V,каласа пар,rrëfej
1367,mitteilen::V,пӗлтер,kumtoj
1368,mitteilen::V,хыпарла,kumtoj
1369,nennen::V,те,quaj
1370,nennen::V,чӗн,quaj
1371,rufen::V,чӗн,thërras
1372,prahlen::V,мухтан,mburrem
1373,prahlen::V,мухтан,kapardisem
1374,prahlen::V,вӗҫкӗнлен,mburrem
1375,prahlen::V,вӗҫкӗнлен,kapardisem
1376,übersetzen::V,куҫар,përkthej
1377,denken::V,шухӑшла,mendoj
1378,glauben::V,ӗнен,besoj
1379,bemerken::V,асӑрха,vërej
1380,erkennen::V,палла,njoh
1381,erkennen::V,палла,shquaj
1382,begreifen::V,ӑнлан,marr vesh
1383,verstehen::V,пӗл,marr vesh
1384,lernen::V,вӗрен,mësoj
1385,wissen::V,пӗл,di
1386,wissen::V,ӑнкар,di
1387,sich erinnern an::V,аса ил,kujtoj
1388,vergessen::V,ман,harroj
1389,vergessen::V,манса кай,harroj
1390,messen::V,виҫ,mas
1391,zählen::V,шутла,njeh
1392,rechnen::V,шутла,llogaris
1393,lesen::V,вула,lexoj
1394,lesen::V,вула,këndoj
1395,malen::V,ӳкер,lyej
1396,zeichnen::V,ӳкер,vizatoj
1397,schreiben::V,ҫыр,shkruaj
1398,besitzen::V,тыт,kam
1399,kaufen::V,ил,blej
1400,kaufen::V,туян,blej
1401,verkaufen::V,сут,shes
1402,bezahlen::V,тӳле,paguaj
1403,zahlen::V,тӳле,paguaj
1404,beherrschen::V,тыт,zotëroj
1405,ertragen::V,тӳс,duroj
1406,Bauch::N,,bark
