,Concept_ID,sk,lt
799,schlimm::A,nepríjemný,blogas
800,schlimm::A,nepríjemný,prastas
801,wahr::A,pravý,tikras
802,wahr::A,pravdivý,tikras
803,alt::A,starý,senas
804,neu::A,nový,naujas
805,ehemalig::A,bývalý,buvęs
806,alt[Lebewesen]::A,starý,pagyvenęs
807,jung::A,mladý,jaunas
808,arm::A,chudobný,neturtingas
809,reich::A,bohatý,turtingas
810,bekannt::A,známy,žinomas
811,bekannt::A,známy,pažįstamas
812,berühmt::A,slávny,žymus
813,berühmt::A,slávny,garsus
814,berühmt::A,povestný,žymus
815,berühmt::A,povestný,garsus
816,fremd::A,cudzí,svetimas
817,verschieden::A,rôzny,įvairus
818,verschieden::A,rozličný,įvairus
819,nah::A,blízky,artimas
820,fern::A,ďaleký,tolimas
821,linker::A,ľavý,kairys
822,rechter::A,pravý,dešinys
823,anderer::A,iný,kitas
824,anderer::A,druhý,kitas
825,erster::A,prvý,pirmas
826,zweiter::A,druhý,antras
827,dritter::A,tretí,trečias
828,letzter::A,ostatný,paskutinis
829,letzter::A,posledný,paskutinis
830,allein::ADV,sám,vienas
831,auf einmal::ADV,zároveň,iš karto
832,zusammen::ADV,spolu,kartu
833,zusammen::ADV,spolu,drauge
834,zusammen::ADV,spoločne,kartu
835,zusammen::ADV,spoločne,drauge
836,lange::ADV,dlho,ilgai
837,plötzlich::ADV,náhle,staiga
838,sofort::ADV,hneď,tuojau
839,sofort::ADV,ihneď,tuojau
840,später::ADV,neskoršie,vėliau
841,später::ADV,neskoršie,paskiau
842,jetzt::ADV,teraz,dabãr
843,heute::ADV,dnes,šiandien
844,morgen::ADV,zajtra,rytoj
845,bald::ADV,skoro,greitai
846,bald::ADV,skoro,netrukus
847,dann::ADV,nato,po to
848,dann::ADV,potom,po to
849,gestern::ADV,včera,vakar
850,einst::ADV,kedysi,kadaise
851,einst::ADV,kedysi,kitą kartą
852,einst::ADV,niekedy,kadaise
853,einst::ADV,niekedy,kitą kartą
854,damals::ADV,vtedy,anuomet
855,damals::ADV,vtedy,anuokart
856,danach::ADV,potom,po to
857,danach::ADV,potom,paskui
858,danach::ADV,podľa toho,po to
859,danach::ADV,podľa toho,paskui
860,vorher::ADV,napred,anksčiau
861,vorher::ADV,predtým,anksčiau
862,zuerst::ADV,najprv,pirma
863,zuerst::ADV,najprv,iš pradžių̃
864,einmal::ADV,raz,kartą
865,einmal::ADV,raz,vieną kartą
866,einmal::ADV,jedenkrát,kartą
867,einmal::ADV,jedenkrát,vieną kartą
868,manchmal::ADV,občas,kai kada
869,manchmal::ADV,niekedy,kai kada
870,oft::ADV,často,dažnai
871,immer::ADV,vždy,visada
872,immer::ADV,vždy,visuomet
873,immer::ADV,ustavične,visada
874,immer::ADV,ustavične,visuomet
875,niemals::ADV,nikdy,niekada
876,niemals::ADV,nikdy,niekuomet
877,hier::ADV,tu,čia
878,hierhin::ADV,sem,šen
879,hierhin::ADV,sem,čionai
880,hierhin::ADV,tade,šen
881,hierhin::ADV,tade,čionai
882,von hier::ADV,odtiaľto,iš čia
883,dort::ADV,tam,ten
884,dort::ADV,tam,tenai
885,dorthin::ADV,ta,ten
886,dorthin::ADV,ta,ten link
887,dorthin::ADV,tam,ten
888,dorthin::ADV,tam,ten link
889,geradeaus::ADV,rovno,tiesiai
890,geradeaus::ADV,priamo,tiesiai
891,vorwärts::ADV,napred,pirmyn
892,rückwärts::ADV,nazad,atbulai
893,zurück::ADV,späť,atgal
894,zurück::ADV,naspäť,atgal
895,unten::ADV,dolu,žemai
896,unten::ADV,dolu,apačioje
897,unten::ADV,naspodku,žemai
898,unten::ADV,naspodku,apačioje
899,hinab::ADV,dolu,žemyn
900,oben::ADV,hore,viršuj
901,oben::ADV,navrchu,viršuj
902,hinauf::ADV,hore,aukštyn
903,hinauf::ADV,hore,į viršų
904,hinauf::ADV,navrch,aukštyn
905,hinauf::ADV,navrch,į viršų
906,überall::ADV,všade,visur
907,nicht::ADV,nie,ne
908,ein wenig::ADV,trocha,truputį
909,kaum::ADV,ledva,vos
910,sehr::ADV,veľmi,labai
911,sehr::ADV,veľmi,baisiai
912,so::ADV,tak,taip
913,so::ADV,takto,taip
914,noch::ADV,ešte,dar
915,nur::ADV,len,tik
916,nur::ADV,len,vien
917,schon::ADV,už,jau
918,wieder::ADV,zasa,vėl
919,wieder::ADV,zasa,iš naujo
920,vergebens::ADV,márne,veltui
921,vergebens::ADV,márne,bergždžiai
922,vergebens::ADV,nadarmo,veltui
923,vergebens::ADV,nadarmo,bergždžiai
924,vor::PRP,pred,prieš
925,hinter::PRP,za,už
926,unter::PRP,pod,po
927,durch::PRP,cez,pro
928,durch::PRP,cez,per
929,neben::PRP,pri,prie
930,neben::PRP,pri,šalia
931,neben::PRP,vedľa,prie
932,neben::PRP,vedľa,šalia
933,zwischen::PRP,medzi,tarp
934,wegen::PRP,pre,dėl
935,wegen::PRP,pre,dėlei
936,wegen::PRP,kvôli,dėl
937,wegen::PRP,kvôli,dėlei
938,dies::PRN,to,šis
939,dies::PRN,to,šitas
940,dies::PRN,táto,šis
941,dies::PRN,táto,šitas
942,das::PRN,to,tat
943,alles::PRN,všetko,visas
944,ich::PRN,ja,aš
945,du::PRN,ty,tu
946,er::PRN,on,jis
947,wir::PRN,my,mes
948,ihr::PRN,vy,jūs
949,sie::PRN,oni,ji
950,sie::PRN,oni,jos
951,was::FPRN,čo,kas
952,wer::FPRN,kto,kas
953,wo::FADV,kde,kur
954,wohin::FADV,kam,kur
955,wohin::FADV,kam,kur link
956,wie::FADV,ako,kaip
957,warum::FADV,prečo,kod̃ėl
958,warum::FADV,prečo,dėl ko
959,wieviel::FNUM,koľko,kiek
960,eins::NUM,jeden,vienas
961,zwei::NUM,dva,du
962,drei::NUM,tri,trys
963,vier::NUM,štyri,keturi
964,fünf::NUM,päť,penki
965,sechs::NUM,šesť,šeši
966,sieben::NUM,sedem,septyni
967,acht::NUM,osem,aštuoni
968,neun::NUM,deväť,devyni
969,zehn::NUM,desať,dešimt
970,elf::NUM,jedenásť,vienuolika
971,zwölf::NUM,dvanásť,dvylika
972,zwanzig::NUM,dvadsať,dvidešimt
973,dreißig::NUM,tridsať,trisdešimt
974,vierzig::NUM,štyridsať,keturiasdešimt
975,fünfzig::NUM,päťdesiat,penkiasdešimt
976,sechzig::NUM,šesťdesiat,šešiasdešimt
977,siebzig::NUM,sedemdesiat,septyniasdešimt
978,achtzig::NUM,osemdesiat,aštuoniasdešimt
979,neunzig::NUM,deväťdesiat,devyniasdešimt
980,hundert::NUM,sto,šimtas
981,tausend::NUM,tisíc,tūkstantis
982,und::CNJ,i,ĩr
983,oder::CNJ,alebo,ar
984,oder::CNJ,alebo,arba
985,stehen::V,stáť,stovėti
986,sitzen::V,sedieť,sėdėti
987,liegen::V,ležať,gulėti
988,hängen::V,visieť,kyboti
989,hängen::V,visieť,kabėti
990,werden::V,stať sa,taptis
991,werden::V,stať sa,darytis
992,passieren::V,stať sa,atsitikti
993,passieren::V,stať sa,pasitaikyti
994,beginnen::V,začať sa,prasid́ėti
995,enden::V,končiť sa,baigtis
996,wechseln::V,meniť sa,keistis
997,wechseln::V,meniť sa,pasikeisti
998,aufgehen[Sonne]::V,vychádzať,tekėti
999,aufgehen[Sonne]::V,vychádzať,patekėti
1000,untergehen[Sonne]::V,zapadnúť,leistis
1001,untergehen[Sonne]::V,zapadnúť,nusileisti
1002,scheinen[Sonne]::V,svietiť,šviesti
1003,donnern::V,hrmieť,griausti
1004,donnern::V,hrmieť,griaudėti
1005,wehen::V,viať,pūsti
1006,strömen::V,prúdiť,lietis
1007,strömen::V,prúdiť,plūsti
1008,fließen::V,tiecť,tekėti
1009,sich drehen::V,točiť sa,suktis
1010,sich drehen::V,točiť sa,pasisukti
1011,sich drehen::V,krútiť sa,suktis
1012,sich drehen::V,krútiť sa,pasisukti
1013,schwanken::V,kolísať,svyruoti
1014,schwanken::V,klátiť sa,svyruoti
1015,schwingen::V,kývať sa,suptis
1016,schwingen::V,chvieť sa,suptis
1017,fallen::V,padať,pulti
1018,fallen::V,padať,kristi
1019,brennen::V,páliť,degti
1020,brennen::V,horieť,degti
1021,rauchen::V,dymiť sa,rūkyti
1022,regnen::V,pršať,lyti
1023,gefrieren::V,zamrznút,užšalti
1024,tauen::V,taviť sa,tirpti
1025,schmelzen::V,taviť sa,lydytis
1026,trocknen::V,schnúť,džiūti
1027,sieden::V,vrieť,virti
1028,faulen::V,hniť,pūti
1029,verfaulen::V,zhniť,švinkti
1030,reißen::V,pretrhnúť sa,plyšti
1031,reißen::V,pretrhnúť sa,trūkti
1032,versinken::V,zapadnúť,skę̃sti
1033,versinken::V,zapadnúť,grimzti
1034,versinken::V,potopiť sa,skę̃sti
1035,versinken::V,potopiť sa,grimzti
1036,vergehen::V,plynúť,praeiti
1037,erscheinen::V,objaviť sa,pasirodyti
1038,verschwinden::V,zmiznúť,dingti
1039,verschwinden::V,zmiznúť,išnykti
1040,verschwinden::V,zmiznúť,pranykti
1041,sinken::V,klesať,kristi
1042,abnehmen::V,ubúdať,mažėti
1043,abnehmen::V,ubúdať,silpnėti
1044,zunehmen::V,pribúdať,didėti
1045,zunehmen::V,pribúdať,padaugėti
1046,steigen::V,stúpať,kilti
1047,wachsen::V,rásť,augti
1048,glänzen::V,jagať sa,blizgėti
1049,glänzen::V,lesknúť sa,blizgėti
1050,funkeln::V,iskriť sa,žibėti
1051,lärmen::V,lomoziť,triukšmauti
1052,läuten::V,cengať,skambinti
1053,klingeln::V,zvoniť,skambinti
1054,klirren::V,rinčať,žvangėti
1055,brausen::V,hučať,šniokšti
1056,rauschen::V,šumieť,ošti
1057,rauschen::V,šumieť,šlamėti
1058,klingen::V,znieť,skardėti
1059,klingen::V,zvoniť,skardėti
1060,bellen::V,štekať,loti
1061,bellen::V,brechať,loti
1062,heulen::V,vyť,kaukti
1063,heulen::V,vyť,staugti
1064,blasen::V,duť,pūsti
1065,blasen::V,fúkať,pūsti
1066,pfeifen::V,pískať,švilpti
1067,pfeifen::V,pískať,švilpauti
1068,pfeifen::V,hvízdať,švilpti
1069,pfeifen::V,hvízdať,švilpauti
1070,schreien::V,kričať,šaukti
1071,stöhnen::V,stenať,dejuoti
1072,stöhnen::V,stenať,aimanuoti
1073,zittern::V,triasť sa,virpėti
1074,leben::V,žiť,gyventi
1075,geboren werden::V,narodiť sa,gimti
1076,atmen::V,dýchať,alsuoti
1077,atmen::V,dýchať,kvėpuoti
1078,trinken::V,piť,gerti
1079,essen::V,jesť,valgyti
1080,schlucken::V,zhltnuť,praryti
1081,müde werden::V,unaviť sa,nuvargti
1082,müde werden::V,unaviť sa,privargti
1083,einschlafen::V,usnúť,užmigti
1084,einschlafen::V,zaspať,užmigti
1085,schlafen::V,spať,miegoti
1086,aufwachen::V,zobudiť sa,pabusti
1087,aufstehen::V,vstať,keltis
1088,aufstehen::V,vstať,atsikelti
1089,sich erholen::V,zotavovať sa,pailsėti
1090,sich erholen::V,zotavovať sa,poilsiauti
1091,sich erholen::V,oddýchovať si,pailsėti
1092,sich erholen::V,oddýchovať si,poilsiauti
1093,krank werden::V,ochorieť,susirgti
1094,krank sein::V,chorieť,sirgti
1095,krank sein::V,byť chorý,sirgti
1096,schmerzen::V,bolieť,sopėti
1097,schmerzen::V,bolieť,skaudėti
1098,husten::V,kašľať,kosėti
1099,genesen::V,uzdraviť sa,sveikti
1100,genesen::V,uzdraviť sa,taisytis
1101,sterben::V,umrieť,mirti
1102,sterben::V,umrieť,numirti
1103,sterben::V,zomrieť,mirti
1104,sterben::V,zomrieť,numirti
1105,umkommen::V,zahynúť,žūti
1106,sich bewegen::V,pohybovať sa,judėti
1107,sich bewegen::V,pohybovať sa,pasijudinti
1108,sich rühren::V,hnúť sa,krutėti
1109,sich erheben::V,zdvihnúť sa,pakilti
1110,sich erheben::V,zdvihnúť sa,atsikelti
1111,sich setzen::V,sadnúť si,sėstis
1112,sich setzen::V,sadnúť si,atsisėsti
1113,hinfallen::V,spadnúť,parkristi
1114,hinfallen::V,spadnúť,pargriūti
1115,laufen::V,bežať,eiti
1116,schreiten::V,kráčať,žengti
1117,schreiten::V,kráčať,žingsniuoti
1118,spazierengehen::V,prechádzať sa,pasivaikščioti
1119,eilen::V,súriť,skubėti
1120,sich beeilen::V,ponáhľať sa,paskub́ėti
1121,sich beeilen::V,ponáhľať sa,pasiskubinti
1122,sausen::V,hučať,dumti
1123,sausen::V,hučať,lėkti
1124,rennen::V,bežať,bėgti
1125,springen::V,skákať,šokti
1126,klettern::V,liezť,kopti
1127,schaukeln::V,húpať,supti
1128,schaukeln::V,húpať,linguoti
1129,schaukeln::V,hojdať,supti
1130,schaukeln::V,hojdať,linguoti
1131,kriechen::V,liezť,ropoti
1132,kriechen::V,liezť,šliaužti
1133,kriechen::V,plaziť sa,ropoti
1134,kriechen::V,plaziť sa,šliaužti
1135,schwimmen::V,plávať,plaukti
1136,tauchen::V,ponoriť sa,nerti
1137,rudern::V,veslovať,irtis
1138,rudern::V,veslovať,irkluoti
1139,fahren::V,ísť,važiuoti
1140,fahren::V,ísť,važinėti
1141,fahren::V,jazdiť,važiuoti
1142,fahren::V,jazdiť,važinėti
1143,fliegen::V,letieť,lėkti
1144,fliegen::V,letieť,skristi
1145,gehen::V,ísť,eiti
1146,weggehen::V,odísť,išeiti
1147,weggehen::V,odchádzať,išeiti
1148,abfahren::V,odcestovať,išvykti
1149,abfahren::V,odcestovať,išvažiuoti
1150,anhalten::V,zadržať sa,sustoti
1151,anhalten::V,zastaviť sa,sustoti
1152,hineingehen::V,vchádzať,įeiti
1153,eintreten::V,vojsť,įžengti
1154,eintreten::V,vstúpiť,įžengti
1155,kommen::V,prísť,ateiti
1156,ankommen::V,prísť,ateiti
1157,ankommen::V,doraziť,ateiti
1158,zurückkommen::V,vrátiť sa,grį̃žti
1159,zurückkommen::V,vrátiť sa,sugrį̃žti
1160,bleiben::V,ostať,likti
1161,bleiben::V,ostať,pasilikti
1162,bleiben::V,zostať,likti
1163,bleiben::V,zostať,pasilikti
1164,warten::V,čakať,laukti
1165,erwarten::V,očakávať,laukti
1166,suchen::V,hľadať,ieškoti
1167,finden::V,nájsť,rasti
1168,finden::V,nájsť,surasti
1169,versuchen::V,skúsiť,mėginti
1170,versuchen::V,pokúsiť sa,mėginti
1171,vorbereiten::V,pripraviť,rengti
1172,lieben::V,ľúbiť,myĺėti
1173,lieben::V,milovať,myĺėti
1174,mögen::V,mať rád,ḿėgti
1175,mögen::V,mať rád,patikti
1176,lachen::V,smiať sa,juoktis
1177,rühren::V,dojať,jaudinti
1178,rühren::V,dojať,graudinti
1179,weinen::V,plakať,verkti
1180,schimpfen::V,nadávať,bartis
1181,sich ärgern::V,hnevať sa,pykti
1182,sich ärgern::V,hnevať sa,apmaudauti
1183,sich ärgern::V,zlostiť sa,pykti
1184,sich ärgern::V,zlostiť sa,apmaudauti
1185,sich fürchten::V,báť sa,bijoti
1186,sich fürchten::V,báť sa,baimintis
1187,fürchten::V,báť sa,bijoti
1188,fürchten::V,báť sa,baimintis
1189,fliehen::V,utekať,bėgti
1190,fliehen::V,utekať,sprukti
1191,flüchten::V,utiecť,pabėgti
1192,sehen::V,vidieť,žiūŕėti
1193,anschauen::V,pozrieť sa na,žiūŕėti
1194,ansehen::V,pozrieť,žiūrėti į
1195,ansehen::V,pozrieť,pažiūrėti į
1196,hören::V,počúvať,girdėti
1197,zuhören::V,počúvať,klausytis
1198,probieren::V,ochutnať,ragauti
1199,probieren::V,ochutnať,paragauti
1200,riechen::V,ňuchať,uosti
1201,riechen::V,ňuchať,užuosti
1202,fühlen::V,cítiť,justi
1203,fühlen::V,cítiť,jausti
1204,fühlen::V,cítiť,pajusti
1205,fühlen::V,pociťovať,justi
1206,fühlen::V,pociťovať,jausti
1207,fühlen::V,pociťovať,pajusti
1208,scheinen::V,zdať sa,rodytis
1209,scheinen::V,zdať sa,atrodyti
1210,zu sehen sein::V,byť vidieť,pasirodyti
1211,vernehmen::V,počuť,išgirsti
1212,frieren::V,mrznúť,šalti
1213,frieren::V,oziabať,šalti
1214,tun::V,robiť,daryti
1215,können::V,môcť,galėti
1216,können::V,môcť,pajėgti
1217,wollen::V,chcieť,norėti
1218,anfangen::V,začať,pradėti
1219,anfangen::V,začať,prasid́ėti
1220,beenden::V,skončiť,baigti
1221,beenden::V,skončiť,užbaigti
1222,aufhören::V,prestať,liautis
1223,gelingen::V,podariť sa,pavykti
1224,gelingen::V,podariť sa,pasisekti
1225,geraten::V,dariť sa,nusisekti
1226,öffnen::V,otvoriť,atverti
1227,öffnen::V,otvoriť,atidaryti
1228,schließen::V,zavrieť,uždaryti
1229,stellen::V,postaviť,statyti
1230,stellen::V,postaviť,pastatyti
1231,setzen::V,posadiť,sodinti
1232,setzen::V,posadiť,pasodinti
1233,legen::V,klásť,dėti
1234,legen::V,klásť,pad́ėti
1235,legen::V,položiť,dėti
1236,legen::V,položiť,pad́ėti
1237,berühren::V,dotykať sa,liesti
1238,berühren::V,dotykať sa,paliesti
1239,verbinden::V,spojiť,jungti
1240,verbinden::V,spojiť,surišti
1241,bedecken::V,pokryť,uždengti
1242,aufhängen::V,zavesiť,pakarti
1243,aufhängen::V,zavesiť,pakabinti
1244,anzünden::V,zapáliť,padegti
1245,aufheben::V,zdvihnúť,pakelti
1246,zurücklassen::V,zanechať,palikti
1247,verlieren::V,stratiť,pamesti
1248,fallen lassen::V,pustiť,atsisakyti
1249,machen::V,robiť,dirbti
1250,herstellen::V,vyrobiť,gaminti
1251,bauen::V,stavať,statyti
1252,bauen::V,stavať,pastatyti
1253,bauen::V,budovať,statyti
1254,bauen::V,budovať,pastatyti
1255,reparieren::V,opraviť,taisyti
1256,reparieren::V,opraviť,remontuoti
1257,verbessern::V,zlepšiť,gerinti
1258,verbessern::V,zlepšiť,ištaisyti
1259,ändern::V,zmeniť,keisti
1260,ändern::V,zmeniť,pakeisti
1261,ändern::V,preinačiť,keisti
1262,ändern::V,preinačiť,pakeisti
1263,graben::V,ryť,kasti
1264,graben::V,kopať,kasti
1265,beugen::V,ohnúť,lenkti
1266,beugen::V,ohnúť,palenkti
1267,biegen::V,ohnúť,lenkti
1268,biegen::V,ohnúť,palenkti
1269,drehen::V,točiť,sukti
1270,drehen::V,krútiť,sukti
1271,wenden::V,obrátiť,kreipti
1272,wenden::V,obrátiť,pakreipti
1273,wenden::V,prevrátiť,kreipti
1274,wenden::V,prevrátiť,pakreipti
1275,umdrehen::V,otočiť,sukti
1276,umdrehen::V,otočiť,apversti
1277,umdrehen::V,obrátiť,sukti
1278,umdrehen::V,obrátiť,apversti
1279,heben::V,dvíhať,kelti
1280,heben::V,dvíhať,pakelti
1281,heben::V,povzniesť,kelti
1282,heben::V,povzniesť,pakelti
1283,hochheben::V,zdvihnúť,pakelti
1284,ergreifen::V,uchopiť sa,čiupti
1285,ergreifen::V,uchopiť sa,griebti
1286,halten::V,držať,laikyti
1287,halten::V,držať,palaikyti
1288,drücken::V,tisnúť,spausti
1289,schieben::V,posunovať,stumti
1290,kratzen::V,škrabať,kasyti
1291,kratzen::V,škrabať,grandyti
1292,lecken::V,lízať,laižyti
1293,beißen::V,kúsať,kandžioti
1294,abreißen::V,odtrhnúť,nuplėšti
1295,abschneiden::V,odrezať,atpjauti
1296,abschneiden::V,odrezať,atkirpti
1297,abschneiden::V,odkrojiť,atpjauti
1298,abschneiden::V,odkrojiť,atkirpti
1299,binden::V,zaviazať,rišti
1300,binden::V,zaviazať,surišti
1301,binden::V,priviazať,rišti
1302,binden::V,priviazať,surišti
1303,stecken::V,strčiť,kišti
1304,stecken::V,strčiť,įkišti
1305,brechen::V,zlomiť,lūžti
1306,brechen::V,zlomiť,laužyti
1307,klopfen::V,tĺcť,belsti
1308,klopfen::V,tĺcť,barbenti
1309,klopfen::V,klopať,belsti
1310,klopfen::V,klopať,barbenti
1311,hauen::V,nabiť,mušti
1312,kleben::V,lepiť,lipdyti
1313,kleben::V,lepiť,klijuoti
1314,kleben::V,nalepiť,lipdyti
1315,kleben::V,nalepiť,klijuoti
1316,reiben::V,trieť,trinti
1317,reiben::V,trieť,tarkuoti
1318,streichen::V,namazať,tepti
1319,streichen::V,namazať,užtepti
1320,schleifen::V,ostríť,galą́sti
1321,schneiden::V,rezať,pjauti
1322,schneiden::V,rezať,kirpti
1323,schneiden::V,strihať,pjauti
1324,schneiden::V,strihať,kirpti
1325,rütteln::V,triasť,purtyti
1326,rütteln::V,lomcovať,purtyti
1327,schütteln::V,triasť,purtyti
1328,schütteln::V,potriasť,purtyti
1329,schwenken::V,mávať,mojuoti
1330,schütten::V,sypať,pilti
1331,schütten::V,sypať,berti
1332,füllen::V,plniť,pildyti
1333,füllen::V,plniť,pripildyti
1334,einwickeln::V,zabaliť,įvynioti
1335,einwickeln::V,zabaliť,suvynioti
1336,tragen::V,niesť,nešti
1337,tragen::V,niesť,nešioti
1338,schleppen::V,vliecť,vilkti
1339,ziehen::V,ťahať,tempti
1340,aufbewahren::V,uložiť,laikyti
1341,aufbewahren::V,uschovať,laikyti
1342,werfen::V,hodiť,mesti
1343,werfen::V,hodiť,sviesti
1344,werfen::V,vrhnúť,mesti
1345,werfen::V,vrhnúť,sviesti
1346,fangen::V,chytať,sugauti
1347,packen::V,baliť,čiupti
1348,packen::V,baliť,griebti
1349,packen::V,chytiť,čiupti
1350,packen::V,chytiť,griebti
1351,verstecken::V,skryť,slėpti
1352,verstecken::V,skryť,slapstyti
1353,verstecken::V,schovať,slėpti
1354,verstecken::V,schovať,slapstyti
1355,teilen::V,podeliť,dalyti
1356,teilen::V,podeliť,padalyti
1357,teilen::V,rozdeliť,dalyti
1358,teilen::V,rozdeliť,padalyti
1359,schicken::V,posielať,sių̃sti
1360,schicken::V,posielať,pasių̃sti
1361,bringen::V,priniesť,atnešti
1362,hinzufügen::V,pripojiť,pridėti
1363,bekommen::V,dostať,gauti
1364,erhalten::V,prijať,gauti
1365,nehmen::V,vziať,paimti
1366,wählen::V,voliť,rinkti
1367,wählen::V,voliť,išsirinkti
1368,auswählen::V,vybrať,išrinkti
1369,auswählen::V,vyvoliť,išrinkti
1370,bewahren::V,zachovať,išsaugoti
1371,behindern::V,zavadzať,trukdyti
1372,behindern::V,byť v ceste,trukdyti
1373,verderben::V,skaziť,sugadinti
1374,beschädigen::V,ublížiť,žaloti
1375,beschädigen::V,ublížiť,gadinti
1376,beschädigen::V,poškodiť,žaloti
1377,beschädigen::V,poškodiť,gadinti
1378,zerbrechen::V,rozbiť,sukulti
1379,zerbrechen::V,rozbiť,sudaužyti
1380,zerbrechen::V,prelomiť,sukulti
1381,zerbrechen::V,prelomiť,sudaužyti
1382,zerreißen::V,pretrhnúť,perplėšti
1383,zerreißen::V,pretrhnúť,suplėšyti
1384,zerstören::V,zničiť,suardyti
1385,zerstören::V,zničiť,sugriauti
1386,verbrennen::V,spáliť,deginti
1387,verbrennen::V,spáliť,sudeginti
1388,geben::V,dať,duoti
1389,geben::V,dať,paduoti
1390,reichen::V,podať,paduoti
1391,schenken::V,darovať,dovanoti
1392,versprechen::V,sľúbiť,žadėti
1393,versprechen::V,sľúbiť,pažadėti
1394,wünschen::V,želať,norėti
1395,wünschen::V,želať,linḱėti
1396,loben::V,chváliť,girti
1397,loben::V,chváliť,pagirti
1398,küssen::V,bozkať,bučiuoti
1399,wiegen::V,kolísať,supti
1400,zudecken::V,prikryť,užkloti
1401,zudecken::V,prikryť,uždengti
1402,wecken::V,zobudiť,žadinti
1403,zeigen::V,ukázať,rodyti
1404,führen::V,viesť,vesti
1405,führen::V,viesť,vadovauti
1406,lehren::V,učiť,mokyti
1407,lehren::V,učiť,išmokyti
1408,unterrichten::V,vyučovať,dėstyti
1409,aufziehen::V,vychovať,išauginti
1410,leiten::V,viesť,valdyti
1411,leiten::V,viesť,vadovauti
1412,antreiben::V,popudiť,uiti
1413,antreiben::V,popudiť,raginti
1414,antreiben::V,popudiť,skubinti
1415,lassen::V,dať,paliepti
1416,einladen::V,pozvať,kviesti
1417,einladen::V,pozvať,pakviesti
1418,einladen::V,povolať,kviesti
1419,einladen::V,povolať,pakviesti
1420,vereinigen::V,spojiť,sujungti
1421,vereinigen::V,spojiť,suvienyti
1422,vereinigen::V,zjednotiť,sujungti
1423,vereinigen::V,zjednotiť,suvienyti
1424,besuchen::V,navštíviť,lankyti
1425,besuchen::V,navštíviť,aplankyti
1426,treffen::V,stretnúť,sutikti
1427,treffen::V,stretnúť,pasitikti
1428,sich versammeln::V,zhromaždiť sa,susirinkti
1429,spielen::V,hrať,groti
1430,spielen::V,hrať,žaisti
1431,singen::V,spievať,dainuoti
1432,tanzen::V,tancovať,šokti
1433,sich trennen::V,rozísť sa,skirtis
1434,sich trennen::V,rozísť sa,išsiskirti
1435,verlassen::V,opustiť,palikti
1436,retten::V,zachrániť,gelbėti
1437,bewachen::V,strážiť,sergėti
1438,schützen::V,chrániť,ginti
1439,schützen::V,chrániť,apginti
1440,verteidigen::V,brániť,ginti
1441,verteidigen::V,brániť,apginti
1442,sich schlagen::V,biť sa,muštis
1443,schießen::V,streliť,šauti
1444,schießen::V,streliť,šaudyti
1445,schießen::V,strieľať,šauti
1446,schießen::V,strieľať,šaudyti
1447,siegen::V,zvíťaziť,nugalėti
1448,ärgern::V,hnevať,pykinti
1449,ärgern::V,zlostiť,pykinti
1450,schlagen::V,biť,mušti
1451,schlagen::V,biť,smogti
1452,schlagen::V,biť,trenkti
1453,schlagen::V,udrieť,mušti
1454,schlagen::V,udrieť,smogti
1455,schlagen::V,udrieť,trenkti
1456,treten::V,kopnúť,mygti
1457,stechen::V,bodnúť,gelti
1458,stechen::V,bodnúť,smeigti
1459,stechen::V,pichnúť,gelti
1460,stechen::V,pichnúť,smeigti
1461,stoßen::V,udrieť,stumti
1462,stoßen::V,udrieť,pastumti
1463,stehlen::V,kradnúť,vogti
1464,stören::V,vyrušiť,trikdyti
1465,belästigen::V,obťažovať,apsunkinti
1466,verbergen::V,skryť,slėpti
1467,verbergen::V,skryť,paslėpti
1468,täuschen::V,sklamať,klaidinti
1469,betrügen::V,klamať,apgauti
1470,betrügen::V,podvádzať,apgauti
1471,töten::V,zabiť,žudyti
1472,töten::V,zabiť,nužudyti
1473,töten::V,usmrtiť,žudyti
1474,töten::V,usmrtiť,nužudyti
1475,wohnen::V,bývať,gyventi
1476,arbeiten::V,pracovať,dirbti
1477,arbeiten::V,pracovať,triūsti
1478,sammeln::V,zbierať,rinkti
1479,pflücken::V,trhať,skinti
1480,pflücken::V,trhať,raškyti
1481,pflücken::V,oberať,skinti
1482,pflücken::V,oberať,raškyti
1483,jagen::V,poľovať,medžioti
1484,fischen::V,loviť ryby,žvejoti
1485,fischen::V,chytať ryby,žvejoti
1486,fassen::V,uloviť,sučiupti
1487,hüten::V,pásť,ganyti
1488,treiben::V,hnať,ginti
1489,anbinden::V,priviazať,pririšti
1490,füttern::V,kŕmiť,šerti
1491,melken::V,dojiť,melžti
1492,hacken::V,seknúť,kapoti
1493,gießen::V,polievať,lieti
1494,gießen::V,polievať,laistyti
1495,reifen::V,dozrieť,nokti
1496,reifen::V,dozrieť,sirpti
1497,zubereiten::V,pripraviť,ruošti
1498,zubereiten::V,pripraviť,gaminti
1499,kochen::V,variť,virti
1500,kochen::V,variť,virinti
1501,backen::V,piecť,kepti
1502,backen::V,smažiť,kepti
1503,braten::V,piecť,kepti
1504,braten::V,piecť,kepinti
1505,braten::V,pražiť,kepti
1506,braten::V,pražiť,kepinti
1507,umrühren::V,pomiešať,maišyti
1508,umrühren::V,pomiešať,pamaišyti
1509,stricken::V,pliesť,megzti
1510,nähen::V,šiť,siūti
1511,färben::V,zafarbiť,dažyti
