,Concept_ID,cv,lv
1403,warm::A,ӑшӑ,шоныд
1404,warm::A,ӑшӑ,silts
1405,kalt::A,сивӗ,кӧдзыд
1406,kalt::A,сивӗ,salts
1407,kalt::A,сивӗ,auksts
1408,kühl::A,уҫӑ,юзыд
1409,kühl::A,уҫӑ,ыркыд
1410,kühl::A,уҫӑ,vēss
1411,kühl::A,уҫӑ,dzestrs
1412,frisch::A,уҫӑ,выль
1413,frisch::A,уҫӑ,svaigs
1414,feucht::A,йӗпе,уль
1415,feucht::A,йӗпе,mitrs
1416,feucht::A,йӗпе,drēgns
1417,nass::A,нӳрӗ,ва
1418,nass::A,нӳрӗ,slapjš
1419,trocken::A,типӗ,кос
1420,trocken::A,типӗ,sauss
1421,voll::A,тулли,кыз
1422,voll::A,тулли,pilns
1423,leer::A,пушӑ,куш
1424,leer::A,пушӑ,тыртӧм
1425,leer::A,пушӑ,tukšs
1426,offen::A,уҫӑ,восьса
1427,offen::A,уҫӑ,vaļējs
1428,offen::A,уҫӑ,atvērts
1429,geschlossen::A,хупӑ,пӧдса
1430,geschlossen::A,хупӑ,slēgts
1431,sauber::A,таса,сӧстӧм
1432,sauber::A,таса,tīrs
1433,sauber::A,таса,spodrs
1434,schmutzig::A,пылчӑклӑ,няйт
1435,schmutzig::A,пылчӑклӑ,netīrs
1436,schmutzig::A,пылчӑклӑ,dubļains
1437,schmutzig::A,вараланчӑк,няйт
1438,schmutzig::A,вараланчӑк,netīrs
1439,schmutzig::A,вараланчӑк,dubļains
1440,roh::A,чӗрӗ,уль
1441,roh::A,чӗрӗ,jēls
1442,reif::A,пулнӑ,кисьмӧм
1443,reif::A,пулнӑ,gatavs
1444,reif::A,пулнӑ,nobriedis
1445,reif::A,пиҫӗхнӗ,кисьмӧм
1446,reif::A,пиҫӗхнӗ,gatavs
1447,reif::A,пиҫӗхнӗ,nobriedis
1448,reif::A,аталаннӑ,кисьмӧм
1449,reif::A,аталаннӑ,gatavs
1450,reif::A,аталаннӑ,nobriedis
1451,reif::A,пиҫсе ҫитнӗ,кисьмӧм
1452,reif::A,пиҫсе ҫитнӗ,gatavs
1453,reif::A,пиҫсе ҫитнӗ,nobriedis
1454,lecker::A,тутлӑ,чӧскыд
1455,lecker::A,тутлӑ,gards
1456,lecker::A,тутлӑ,garšīgs
1457,lecker::A,техӗмлӗ,чӧскыд
1458,lecker::A,техӗмлӗ,gards
1459,lecker::A,техӗмлӗ,garšīgs
1460,süß::A,пылак,юмов
1461,süß::A,пылак,чӧскыд
1462,süß::A,пылак,salds
1463,bitter::A,йӳҫӗ,курыд
1464,bitter::A,йӳҫӗ,sūrs
1465,bitter::A,йӳҫӗ,rūgts
1466,sauer::A,йӳҫӗ,шома
1467,sauer::A,йӳҫӗ,skābs
1468,sauer::A,йӳҫек,шома
1469,sauer::A,йӳҫек,skābs
1470,sauer::A,кӑвасак,шома
1471,sauer::A,кӑвасак,skābs
1472,hell::A,ҫутӑ,югыд
1473,hell::A,ҫутӑ,gaišs
1474,dunkel::A,тӗттӗм,пемыд
1475,dunkel::A,тӗттӗм,tumšs
1476,schwarz::A,хура,сьӧд
1477,schwarz::A,хура,melns
1478,weiß::A,шурӑ,еджыд
1479,weiß::A,шурӑ,balts
1480,rot::A,хӗрлӗ,гӧрд
1481,rot::A,хӗрлӗ,sarkans
1482,gelb::A,сарӑ,виж
1483,gelb::A,сарӑ,dzeltens
1484,blau::A,кӑвак,лӧз
1485,blau::A,кӑвак,zils
1486,grün::A,симӗс,веж
1487,grün::A,симӗс,турунвиж
1488,grün::A,симӗс,zaļš
1489,grün::A,пиҫмен,веж
1490,grün::A,пиҫмен,турунвиж
1491,grün::A,пиҫмен,zaļš
1492,grün::A,ӑс пухман,веж
1493,grün::A,ӑс пухман,турунвиж
1494,grün::A,ӑс пухман,zaļš
1495,grau::A,кӑвак,руд
1496,grau::A,кӑвак,pelēks
1497,bunt::A,чӑпар,сера
1498,bunt::A,чӑпар,raibs
1499,bunt::A,чӑпар,krāsains
1500,billig::A,йӳнӗ,донтӧг
1501,billig::A,йӳнӗ,lēts
1502,teuer::A,хаклӑ,дона
1503,teuer::A,хаклӑ,dārgs
1504,wertvoll::A,паха,дона
1505,wertvoll::A,паха,vērtīgs
1506,blind::A,суккӑр,синтӧм
1507,blind::A,суккӑр,akls
1508,taub::A,хӑлхасӑр,пельтӧм
1509,taub::A,хӑлхасӑр,kurls
1510,kräftig::A,хӑватлӑ,вынйӧра
1511,kräftig::A,хӑватлӑ,spēcīgs
1512,stark::A,вирлӗ,ён
1513,stark::A,вирлӗ,вына
1514,stark::A,вирлӗ,stiprs
1515,schwach::A,халсӑр,жеб
1516,schwach::A,халсӑр,vājš
1517,fett::A,самӑр,госа
1518,fett::A,самӑр,brangs
1519,fett::A,мӑнтӑр,госа
1520,fett::A,мӑнтӑр,brangs
1521,schlank::A,йӑрӑс,веськыд
1522,schlank::A,йӑрӑс,slaids
1523,schlank::A,яштака,веськыд
1524,schlank::A,яштака,slaids
1525,hübsch::A,хитре,мича
1526,hübsch::A,хитре,лӧсьыд
1527,hübsch::A,хитре,glīts
1528,böse::A,усал,лёк
1529,böse::A,усал,ļauns
1530,böse::A,усал,negants
1531,dumm::A,ухмах,йӧй
1532,dumm::A,ухмах,вежӧртӧм
1533,dumm::A,ухмах,stulbs
1534,dumm::A,ухмах,muļķīgs
1535,faul::A,наян,дыш
1536,faul::A,наян,slinks
1537,faul::A,юлхав,дыш
1538,faul::A,юлхав,slinks
1539,faul::A,ӳркенчӗк,дыш
1540,faul::A,ӳркенчӗк,slinks
1541,fleißig::A,хастар,зільысь
1542,fleißig::A,хастар,čakls
1543,fleißig::A,хастар,cītīgs
1544,geizig::A,хытӑ,топыд
1545,geizig::A,хытӑ,skops
1546,geizig::A,хытӑ,sīksts
1547,klug::A,ӑслӑ,юра
1548,klug::A,ӑслӑ,вежӧра
1549,klug::A,ӑслӑ,gudrs
1550,geschickt::A,ӑста,кипода
1551,geschickt::A,ӑста,кужысь
1552,geschickt::A,ӑста,manīgs
1553,lieb::A,савнӑ,муса
1554,lieb::A,савнӑ,мича
1555,lieb::A,савнӑ,лӧсьыд
1556,lieb::A,савнӑ,mīļš
1557,lustig::A,хаваслӑ,кыпыд
1558,lustig::A,хаваслӑ,jautrs
1559,sanft::A,ачаш,мелі
1560,sanft::A,ачаш,liegs
1561,hungrig::A,выҫӑ,тшыг
1562,hungrig::A,выҫӑ,izsalcis
1563,krank::A,чирлӗ,висьысь
1564,krank::A,чирлӗ,slims
1565,nackt::A,ҫара,пасьтӧм
1566,nackt::A,ҫара,pliks
1567,traurig::A,салхуллӑ,гажтӧм
1568,traurig::A,салхуллӑ,bēdīgs
1569,traurig::A,салхуллӑ,skumīgs
1570,lebendig::A,чӗрӗ,ловъя
1571,lebendig::A,чӗрӗ,dzīvs
1572,gut::A,аван,бур
1573,gut::A,аван,labs
1574,gut::A,лайӑх,бур
1575,gut::A,лайӑх,labs
1576,schlecht::A,япӑх,лёк
1577,schlecht::A,япӑх,омӧль
1578,schlecht::A,япӑх,slikts
1579,schlecht::A,начар,лёк
1580,schlecht::A,начар,омӧль
1581,schlecht::A,начар,slikts
1582,richtig::A,тӗрӗс,инӧд
1583,richtig::A,тӗрӗс,riktīgs
1584,schlimm::A,йӗрӗнчӗк,омӧль
1585,schlimm::A,йӗрӗнчӗк,туйтӧм
1586,schlimm::A,йӗрӗнчӗк,nelāgs
1587,schlimm::A,йӗрӗнчӗк,nejauks
1588,wahr::A,чӑн,абу ылӧг
1589,wahr::A,чӑн,īsts
1590,wahr::A,чӑн,patiess
1591,alt::A,кивӗ,важ
1592,alt::A,кивӗ,sens
1593,alt::A,кивӗ,vęcs
1594,neu::A,ҫӗнӗ,выль
1595,neu::A,ҫӗнӗ,jauns
1596,ehemalig::A,пулнӑ,вӧвлӧм
1597,ehemalig::A,пулнӑ,bijušais
1598,alt[Lebewesen]::A,ватӑ,пӧрысь
1599,alt[Lebewesen]::A,ватӑ,vecs
1600,jung::A,яш,том
1601,jung::A,яш,jauns
1602,jung::A,ҫамрӑк,том
1603,jung::A,ҫамрӑк,jauns
1604,arm::A,чухӑн,гӧль
1605,arm::A,чухӑн,nabags
1606,reich::A,пуян,озыр
1607,reich::A,пуян,bagāts
1608,bekannt::A,пӗлӗш,тӧдса
1609,bekannt::A,пӗлӗш,zināms
1610,bekannt::A,пӗлӗш,pazīstams
1611,berühmt::A,чаплӑ,нималан
1612,berühmt::A,чаплӑ,кывсян
1613,berühmt::A,чаплӑ,slavens
1614,fremd::A,ют,йӧз
1615,fremd::A,ют,svešs
1616,verschieden::A,расна,абу ӧткодь
1617,verschieden::A,расна,разнӧй
1618,verschieden::A,расна,dažāds
1619,nah::A,ҫывӑх,матыс
1620,nah::A,ҫывӑх,tuvs
1621,nah::A,ҫывӑхри,матыс
1622,nah::A,ҫывӑхри,tuvs
1623,fern::A,инҫе,ылі
1624,fern::A,инҫе,tāls
1625,fern::A,аякри,ылі
1626,fern::A,аякри,tāls
1627,linker::A,сулахай,шуйга
1628,linker::A,сулахай,kreisais
1629,rechter::A,сылтӑм,веськыд
1630,rechter::A,сылтӑм,labais
1631,anderer::A,урӑх,мукӧд
1632,anderer::A,урӑх,otrs
1633,erster::A,пӗрремӗш,медводдза
1634,erster::A,пӗрремӗш,pirmais
1635,zweiter::A,иккӗмӗш,мӧд
1636,zweiter::A,иккӗмӗш,otrais
1637,dritter::A,виҫҫӗмӗш,коймӧд
1638,dritter::A,виҫҫӗмӗш,trešais
1639,letzter::A,юлашки,бӧръя
1640,letzter::A,юлашки,beidzamais
1641,allein::ADV,пӗччен,ӧтка
1642,allein::ADV,пӗччен,viens pats
1643,auf einmal::ADV,кӗмӗрккен,ӧтпырйӧ
1644,auf einmal::ADV,кӗмӗрккен,reizē
1645,zusammen::ADV,пӗрле,тшӧтш
1646,zusammen::ADV,пӗрле,kopā
1647,zusammen::ADV,пӗрле,vienviet
1648,lange::ADV,вӑрах,дыр
1649,lange::ADV,вӑрах,ilgi
1650,plötzlich::ADV,сасартӑк,друг
1651,plötzlich::ADV,сасартӑк,pēkšņi
1652,sofort::ADV,тӳрех,дзик пыр
1653,sofort::ADV,тӳрех,tūlīt
1654,später::ADV,кайран,сэсся
1655,später::ADV,кайран,vēlāk
1656,jetzt::ADV,халь,ӧні
1657,jetzt::ADV,халь,tagad
1658,jetzt::ADV,халӗ,ӧні
1659,jetzt::ADV,халӗ,tagad
1660,heute::ADV,паян,талун
1661,heute::ADV,паян,šodien
1662,morgen::ADV,ыран,аски
1663,morgen::ADV,ыран,rīt
1664,bald::ADV,халех,регыд
1665,bald::ADV,халех,drīz
1666,bald::ADV,кӗҫех,регыд
1667,bald::ADV,кӗҫех,drīz
1668,dann::ADV,унтан,бӧрын
1669,dann::ADV,унтан,бӧрти
1670,dann::ADV,унтан,tad
1671,gestern::ADV,ӗнер,тӧнлун
1672,gestern::ADV,ӗнер,vakar
1673,einst::ADV,пӗррехинче,ӧтчыд
1674,einst::ADV,пӗррехинче,ӧтпыр
1675,einst::ADV,пӗррехинче,citreiz
1676,damals::ADV,ун чухне,сэки
1677,damals::ADV,ун чухне,toreiz
1678,damals::ADV,апла пулсан,сэки
1679,damals::ADV,апла пулсан,toreiz
1680,danach::ADV,унтан,сэсся
1681,danach::ADV,унтан,pēc tam
1682,vorher::ADV,малтан,войдӧр
1683,vorher::ADV,малтан,iepriekš
1684,vorher::ADV,малтан,pirms tam
1685,zuerst::ADV,пирвай,войдӧр
1686,zuerst::ADV,пирвай,vis'pirms
1687,einmal::ADV,пӗррехинче,ӧтчыдысь
1688,einmal::ADV,пӗррехинче,reiz
1689,einmal::ADV,пӗррехинче,vienreiz
1690,manchmal::ADV,хӑш чухне,корсюрӧ
1691,manchmal::ADV,хӑш чухне,dažkārt
1692,oft::ADV,тӑтӑш,тшӧкыда
1693,oft::ADV,тӑтӑш,bieži
1694,immer::ADV,ялан,век
1695,immer::ADV,ялан,allaž
1696,immer::ADV,ялан,vien'mēr
1697,niemals::ADV,нихӑҫан та,оз некор
1698,niemals::ADV,нихӑҫан та,nemūžam
1699,hier::ADV,кунта,со
1700,hier::ADV,кунта,тонӧ
1701,hier::ADV,кунта,te
1702,hier::ADV,кунта,šeit
1703,hierhin::ADV,кунта,татчӧ
1704,hierhin::ADV,кунта,талань
1705,hierhin::ADV,кунта,šurp
1706,hierhin::ADV,кунта,uz šejieni
1707,von hier::ADV,кунтан,тасянь
1708,von hier::ADV,кунтан,no šejienes
1709,dort::ADV,унта,сэні
1710,dort::ADV,унта,tur
1711,dort::ADV,ҫавӑнта,сэні
1712,dort::ADV,ҫавӑнта,tur
1713,dorthin::ADV,унта,сэтчӧ
1714,dorthin::ADV,унта,turp
1715,dorthin::ADV,унта,uz turieni
1716,dorthin::ADV,ҫавӑнта,сэтчӧ
1717,dorthin::ADV,ҫавӑнта,turp
1718,dorthin::ADV,ҫавӑнта,uz turieni
1719,geradeaus::ADV,тикӗс,веськыда
1720,geradeaus::ADV,тикӗс,taisni uz priekšu
1721,vorwärts::ADV,малалла,водзӧ
1722,vorwärts::ADV,малалла,uz priekšu
1723,rückwärts::ADV,хыҫала,бӧрӧ
1724,rückwärts::ADV,хыҫала,atmuguriski
1725,zurück::ADV,каялла,бӧр
1726,zurück::ADV,каялла,atpakāļ
1727,unten::ADV,аялта,улын
1728,unten::ADV,аялта,уліын
1729,unten::ADV,аялта,lejā
1730,unten::ADV,аялта,apakšā
1731,hinab::ADV,аялта,улӧ
1732,hinab::ADV,аялта,увлан
1733,hinab::ADV,аялта,uz leju
1734,oben::ADV,ҫӳлте,вылын
1735,oben::ADV,ҫӳлте,выліын
1736,oben::ADV,ҫӳлте,virsū
1737,hinauf::ADV,ҫӳле,выліӧ
1738,hinauf::ADV,ҫӳле,augšā
1739,hinauf::ADV,ҫӳле,uz augšu
1740,überall::ADV,таҫта та,быдлаын
1741,überall::ADV,таҫта та,visur
1742,überall::ADV,пур ҫӗрте те,быдлаын
1743,überall::ADV,пур ҫӗрте те,visur
1744,überall::ADV,кирек ӑҫта та,быдлаын
1745,überall::ADV,кирек ӑҫта та,visur
1746,nicht::ADV,мар,oз
1747,nicht::ADV,мар,ne
1748,ein wenig::ADV,пӑртак,неуна
1749,ein wenig::ADV,пӑртак,drusku
1750,kaum::ADV,аран,мырдэм
1751,kaum::ADV,аран,diezin vai
1752,sehr::ADV,питӗ,зэв
1753,sehr::ADV,питӗ,ļoti
1754,sehr::ADV,питӗ,gaužām
1755,so::ADV,апла,тадз
1756,so::ADV,апла,сідз
1757,so::ADV,апла,tā
1758,so::ADV,апла,tik
1759,noch::ADV,татах,на
1760,noch::ADV,татах,нӧшта
1761,noch::ADV,татах,vēl
1762,nur::ADV,ҫех,куш
1763,nur::ADV,ҫех,сӧмын
1764,nur::ADV,ҫех,vien
1765,nur::ADV,ҫех,tikai
1766,schon::ADV,ӗнтӗ,нин
1767,schon::ADV,ӗнтӗ,jau
1768,wieder::ADV,каллех,бара
1769,wieder::ADV,каллех,atkal
1770,vergebens::ADV,харам,весьшӧрӧ
1771,vergebens::ADV,харам,velti
1772,vor::PRP,умӗнче,водзын
1773,vor::PRP,умӗнче,priekš
1774,hinter::PRP,кайра,бӧрнын
1775,hinter::PRP,кайра,aiz
1776,unter::PRP,айне,улын
1777,unter::PRP,айне,zem
1778,unter::PRP,айӗпе,улын
1779,unter::PRP,айӗпе,zem
1780,unter::PRP,айӗнче,улын
1781,unter::PRP,айӗнче,zem
1782,unter::PRP,ҫитеспе,улын
1783,unter::PRP,ҫитеспе,zem
1784,durch::PRP,витӗр,пыр
1785,durch::PRP,витӗр,пырыс
1786,durch::PRP,витӗр,caur
1787,durch::PRP,витӗр,cauri
1788,neben::PRP,патӗнче,бердын
1789,neben::PRP,патӗнче,līdzās
1790,zwischen::PRP,хушшинче,костын
1791,zwischen::PRP,хушшинче,starp
1792,wegen::PRP,пула,вӧсна
1793,wegen::PRP,пула,pēc
1794,wegen::PRP,пирки,вӧсна
1795,wegen::PRP,пирки,pēc
1796,dies::PRN,ку,тайӧ
1797,dies::PRN,ку,šis
1798,dies::PRN,ҫак,тайӧ
1799,dies::PRN,ҫак,šis
1800,das::PRN,ҫав,ciйö
1801,das::PRN,ҫав,tas
1802,alles::PRN,пурте,став
1803,alles::PRN,пурте,viss
1804,alles::PRN,йӑлт,став
1805,alles::PRN,йӑлт,viss
1806,ich::PRN,эп,ме
1807,ich::PRN,эп,es
1808,du::PRN,эс,тэ
1809,du::PRN,эс,tu
1810,er::PRN,вӑл,сійӧ
1811,er::PRN,вӑл,viņš
1812,wir::PRN,эпир,ми
1813,wir::PRN,эпир,mēs
1814,ihr::PRN,эсир,тi
1815,ihr::PRN,эсир,jūs
1816,sie::PRN,вӗсем,найö
1817,sie::PRN,вӗсем,viņi
1818,sie::PRN,вӗсем,viņas
1819,was::FPRN,мӗн,мый
1820,was::FPRN,мӗн,kas
1821,was::FPRN,мӗскер,мый
1822,was::FPRN,мӗскер,kas
1823,was::FPRN,мӗн те пулин,мый
1824,was::FPRN,мӗн те пулин,kas
1825,wer::FPRN,кам,код
1826,wer::FPRN,кам,kas
1827,wo::FADV,ӑҫта,кыті
1828,wo::FADV,ӑҫта,kur
1829,wohin::FADV,ӑҫта,кытчӧ
1830,wohin::FADV,ӑҫта,kurp
1831,wohin::FADV,ӑҫта,uz kurieni
1832,wie::FADV,епле,кыдзи
1833,wie::FADV,епле,kā
1834,wie::FADV,мӗнле,кыдзи
1835,wie::FADV,мӗнле,kā
1836,warum::FADV,ма,мыйла
1837,warum::FADV,ма,kāpēc
1838,warum::FADV,мӗншӗн,мыйла
1839,warum::FADV,мӗншӗн,kāpēc
1840,wieviel::FNUM,миҫе,кымын
1841,wieviel::FNUM,миҫе,cik
1842,eins::NUM,пӗр,ӧтик
1843,eins::NUM,пӗр,viens
1844,eins::NUM,пӗрре,ӧтик
1845,eins::NUM,пӗрре,viens
1846,zwei::NUM,ик,кык
1847,zwei::NUM,ик,divi
1848,zwei::NUM,икӗ,кык
1849,zwei::NUM,икӗ,divi
1850,zwei::NUM,иккӗ,кык
1851,zwei::NUM,иккӗ,divi
1852,drei::NUM,виҫ,куим
1853,drei::NUM,виҫ,trīs
1854,drei::NUM,виҫӗ,куим
1855,drei::NUM,виҫӗ,trīs
1856,drei::NUM,виҫҫӗ,куим
1857,drei::NUM,виҫҫӗ,trīs
1858,vier::NUM,тӑват,нель
1859,vier::NUM,тӑват,četri
1860,fünf::NUM,пилӗк,вит
1861,fünf::NUM,пилӗк,pieci
1862,fünf::NUM,пиллӗк,вит
1863,fünf::NUM,пиллӗк,pieci
1864,sechs::NUM,улт,квайт
1865,sechs::NUM,улт,seši
1866,sechs::NUM,ултӑ,квайт
1867,sechs::NUM,ултӑ,seši
1868,sechs::NUM,улттӑ,квайт
1869,sechs::NUM,улттӑ,seši
1870,sieben::NUM,ҫич,сизим
1871,sieben::NUM,ҫич,septiņi
1872,sieben::NUM,ҫичӗ,сизим
1873,sieben::NUM,ҫичӗ,septiņi
1874,sieben::NUM,ҫиччӗ,сизим
1875,sieben::NUM,ҫиччӗ,septiņi
1876,acht::NUM,сакӑр,кӧкъямыс
1877,acht::NUM,сакӑр,astoņi
1878,acht::NUM,саккӑр,кӧкъямыс
1879,acht::NUM,саккӑр,astoņi
1880,neun::NUM,тӑхӑр,ӧкмыс
1881,neun::NUM,тӑхӑр,deviņi
1882,neun::NUM,тӑххӑр,ӧкмыс
1883,neun::NUM,тӑххӑр,deviņi
1884,zehn::NUM,вунӑ,дас
1885,zehn::NUM,вунӑ,desmit
1886,zehn::NUM,вуннӑ,дас
1887,zehn::NUM,вуннӑ,desmit
1888,elf::NUM,вун пӗр,дас ӧтик
1889,elf::NUM,вун пӗр,vienpadsmit
1890,zwölf::NUM,вун ик,дас кык
1891,zwölf::NUM,вун ик,divpadsmit
1892,zwölf::NUM,вун икӗ,дас кык
1893,zwölf::NUM,вун икӗ,divpadsmit
1894,zwölf::NUM,вун иккӗ,дас кык
1895,zwölf::NUM,вун иккӗ,divpadsmit
1896,zwanzig::NUM,ҫирӗм,кызь
1897,zwanzig::NUM,ҫирӗм,divdesmit
1898,dreißig::NUM,вӑтӑр,комын
1899,dreißig::NUM,вӑтӑр,trīsdesmit
1900,vierzig::NUM,хӗрӗх,нелямын
1901,vierzig::NUM,хӗрӗх,četrdesmit
1902,fünfzig::NUM,аллӑ,ветымын
1903,fünfzig::NUM,аллӑ,piecdesmit
1904,sechzig::NUM,утмӑл,квайтымын
1905,sechzig::NUM,утмӑл,sešdesmit
1906,siebzig::NUM,ҫитмӗл,сизимдас
1907,siebzig::NUM,ҫитмӗл,septiņdesmit
1908,achtzig::NUM,сакӑр вунӑ,кӧкъямысдас
1909,achtzig::NUM,сакӑр вунӑ,astoņdesmit
1910,achtzig::NUM,сакӑр вуннӑ,кӧкъямысдас
1911,achtzig::NUM,сакӑр вуннӑ,astoņdesmit
1912,neunzig::NUM,тӑхӑр вун,ӧкмысдас
1913,neunzig::NUM,тӑхӑр вун,deviņdesmit
1914,neunzig::NUM,тӑхӑр вунӑ,ӧкмысдас
1915,neunzig::NUM,тӑхӑр вунӑ,deviņdesmit
1916,neunzig::NUM,тӑхӑр вуннӑ,ӧкмысдас
1917,neunzig::NUM,тӑхӑр вуннӑ,deviņdesmit
1918,hundert::NUM,ҫӗр,сё
1919,hundert::NUM,ҫӗр,simt
1920,tausend::NUM,пин,сюрс
1921,tausend::NUM,пин,tūkstoš
1922,und::CNJ,та,и
1923,und::CNJ,та,un
1924,oder::CNJ,е,либӧ
1925,oder::CNJ,е,jeb
1926,stehen::V,тӑр,сулавны
1927,stehen::V,тӑр,stāvēt
1928,sitzen::V,лар,пукавны
1929,sitzen::V,лар,sēdēt
1930,liegen::V,вырт,куйлыны
1931,liegen::V,вырт,gulēt
1932,hängen::V,усӑнса тӑр,ӧшавны
1933,hängen::V,усӑнса тӑр,karāties
1934,hängen::V,ҫакӑнса тӑр,ӧшавны
1935,hängen::V,ҫакӑнса тӑр,karāties
1936,werden::V,пул,лоны
1937,werden::V,пул,tapt
1938,passieren::V,пул,лоны
1939,passieren::V,пул,notikt
1940,beginnen::V,пуҫлан,кутчысьны
1941,beginnen::V,пуҫлан,кутны
1942,beginnen::V,пуҫлан,sākties
1943,enden::V,пӗт,помасьны
1944,enden::V,пӗт,beigties
1945,enden::V,вӗҫлен,помасьны
1946,enden::V,вӗҫлен,beigties
1947,wechseln::V,улшӑн,вежсьыны
1948,wechseln::V,улшӑн,mainīties
1949,aufgehen[Sonne]::V,тух,петны
1950,aufgehen[Sonne]::V,тух,lēkt
1951,aufgehen[Sonne]::V,тух,uzlēkt
1952,untergehen[Sonne]::V,анса лар,пуксьыны
1953,untergehen[Sonne]::V,анса лар,noiet
1954,untergehen[Sonne]::V,анса лар,rietēt
1955,scheinen[Sonne]::V,пӑх,югъявны
1956,scheinen[Sonne]::V,пӑх,югвидзны
1957,scheinen[Sonne]::V,пӑх,spīdēt
1958,donnern::V,кӗмсӗртет,гымавны
1959,donnern::V,кӗмсӗртет,dārdēt
1960,donnern::V,авӑт,гымавны
1961,donnern::V,авӑт,dārdēt
1962,wehen::V,варкӑш,пӧльтны
1963,wehen::V,варкӑш,pūst
1964,strömen::V,тӑкӑн,киссьыны
1965,strömen::V,тӑкӑн,līt
1966,strömen::V,тӑкӑн,plūst
1967,fließen::V,юх,визувтны
1968,fließen::V,юх,tecēt
1969,sich drehen::V,ҫаврӑн,бергавны
1970,sich drehen::V,ҫаврӑн,grozīties
1971,schwanken::V,чӳхен,легны
1972,schwanken::V,чӳхен,лайкъявны
1973,schwanken::V,чӳхен,līgoties
1974,schwanken::V,чӳхен,grīļoties
1975,schwingen::V,суллан,лайкъявны
1976,schwingen::V,суллан,люллявны
1977,schwingen::V,суллан,vēzēties
1978,fallen::V,кип,усьны
1979,fallen::V,кип,krist
1980,fallen::V,тӳр кип,усьны
1981,fallen::V,тӳр кип,krist
1982,fallen::V,татӑлса ан,усьны
1983,fallen::V,татӑлса ан,krist
1984,brennen::V,ҫун,сотчыны
1985,brennen::V,ҫун,degt
1986,rauchen::V,мӑкӑрлан,тшынӧдны
1987,rauchen::V,мӑкӑрлан,dūmot
1988,rauchen::V,тӗтӗм кӑлар,тшынӧдны
1989,rauchen::V,тӗтӗм кӑлар,dūmot
1990,regnen::V,ҫумӑр ҫӑвать,зэрны
1991,regnen::V,ҫумӑр ҫӑвать,līt
1992,gefrieren::V,шӑн,кынмыны
1993,gefrieren::V,шӑн,sasalt
1994,tauen::V,ирӗл,сывны
1995,tauen::V,ирӗл,kust
1996,schmelzen::V,ирӗл,сывны
1997,schmelzen::V,ирӗл,kust
1998,schmelzen::V,ирӗл,nokust
1999,trocknen::V,тип,косьмыны
2000,trocknen::V,тип,žūt
2001,trocknen::V,тип,kaltēties
2002,sieden::V,вӗре,пуны
2003,sieden::V,вӗре,virt
2004,sieden::V,вӗре,vārīties
2005,faulen::V,ҫӗр,сісьмыны
2006,faulen::V,ҫӗр,pūt
2007,faulen::V,ҫӗр,trudēt
2008,verfaulen::V,ҫӗр,сісьмыны
2009,verfaulen::V,ҫӗр,sapūt
2010,verfaulen::V,ҫӗр,satrūdēt
2011,reißen::V,ҫурӑл,орны
2012,reißen::V,ҫурӑл,plīst
2013,reißen::V,ҫурӑл,satrūkt
2014,versinken::V,пут,вӧйны
2015,versinken::V,пут,grimt
2016,versinken::V,пут,nogrimt
2017,vergehen::V,ирт,кольны
2018,vergehen::V,ирт,ордйыны
2019,vergehen::V,ирт,paiet
2020,erscheinen::V,курӑн,петкӧдчыны
2021,erscheinen::V,курӑн,parādīties
2022,erscheinen::V,курӑнса кай,петкӧдчыны
2023,erscheinen::V,курӑнса кай,parādīties
2024,verschwinden::V,ҫухал,бырны
2025,verschwinden::V,ҫухал,nozust
2026,sinken::V,чак,вӧйны
2027,sinken::V,чак,kristies
2028,abnehmen::V,чак,чинны
2029,abnehmen::V,чак,noplakt
2030,abnehmen::V,чак,mazināties
2031,zunehmen::V,пысӑклан,содны
2032,zunehmen::V,пысӑклан,ыдждыны
2033,zunehmen::V,пысӑклан,pieaugt
2034,zunehmen::V,пысӑклан,pieņemties
2035,steigen::V,ҫӗклен,лыбны
2036,steigen::V,ҫӗклен,kāpt
2037,wachsen::V,ӳс,быдмыны
2038,wachsen::V,ӳс,augt
2039,glänzen::V,ҫиҫ,югъявны
2040,glänzen::V,ҫиҫ,дзирдавны
2041,glänzen::V,ҫиҫ,zaigot
2042,glänzen::V,ҫиҫ,laistīties
2043,funkeln::V,ялкӑш,югъявны
2044,funkeln::V,ялкӑш,дзирдавны
2045,funkeln::V,ялкӑш,mirdzēt
2046,funkeln::V,ялкӑш,dzirkstēt
2047,funkeln::V,йӑлтӑртат,югъявны
2048,funkeln::V,йӑлтӑртат,дзирдавны
2049,funkeln::V,йӑлтӑртат,mirdzēt
2050,funkeln::V,йӑлтӑртат,dzirkstēt
2051,lärmen::V,шавла,жувгыны
2052,lärmen::V,шавла,ыугыны
2053,lärmen::V,шавла,шумитны
2054,lärmen::V,шавла,ālēties
2055,lärmen::V,шавла,trokšņot
2056,läuten::V,шӑнкӑравла,жургыны
2057,läuten::V,шӑнкӑравла,zvanīt
2058,klingeln::V,шӑнкӑравла,звӧнитны
2059,klingeln::V,шӑнкӑравла,zvanīt
2060,klirren::V,калтлат,гольскöдчыны
2061,klirren::V,калтлат,tinkšķēt
2062,klirren::V,калтлат,džinkstēt
2063,klirren::V,шӑнкӑлтат,гольскöдчыны
2064,klirren::V,шӑнкӑлтат,tinkšķēt
2065,klirren::V,шӑнкӑлтат,džinkstēt
