,Concept_ID,bg,et
862,sie::PRN,те,nad
863,was::FPRN,що,mis
864,was::FPRN,какво,mis
865,wer::FPRN,кой,kes
866,wo::FADV,къде,kus
867,wohin::FADV,накъде,kuhu
868,wohin::FADV,накъдето,kuhu
869,wie::FADV,как,kuidas
870,warum::FADV,защо,miks
871,wieviel::FNUM,колко,mitu
872,wieviel::FNUM,колко,kui palju
873,eins::NUM,един,üks
874,zwei::NUM,два,kaks
875,drei::NUM,три,kolm
876,vier::NUM,четири,neli
877,fünf::NUM,пет,viis
878,sechs::NUM,шест,kuus
879,sieben::NUM,седем,seitse
880,acht::NUM,осем,kaheksa
881,neun::NUM,девет,üheksa
882,zehn::NUM,десет,kümme
883,elf::NUM,единайсет,üksteist
884,elf::NUM,единадесет,üksteist
885,zwölf::NUM,дванайсет,kaksteist
886,zwölf::NUM,дванадесет,kaksteist
887,zwanzig::NUM,двайсет,kakskümmend
888,zwanzig::NUM,двадесет,kakskümmend
889,dreißig::NUM,тридесет,kolmkümmend
890,vierzig::NUM,четиридесет,nelikümmend
891,fünfzig::NUM,петдесет,viiskümmend
892,sechzig::NUM,шестдесет,kuuskümmend
893,siebzig::NUM,седемдесет,seitsekümmend
894,achtzig::NUM,осемдесет,kaheksakümmend
895,neunzig::NUM,деветдесет,üheksakümmend
896,hundert::NUM,сто,sada
897,tausend::NUM,хиляда,tuhat
898,und::CNJ,а,ja
899,und::CNJ,та,ja
900,oder::CNJ,или,või
901,stehen::V,стоя,seisma
902,sitzen::V,седя,istuma
903,liegen::V,лежа,lamama
904,hängen::V,вися,rippuma
905,werden::V,бъда,saama
906,werden::V,бъда,hakkama
907,werden::V,стана,saama
908,werden::V,стана,hakkama
909,passieren::V,случа се,juhtuma
910,beginnen::V,започна,algama
911,beginnen::V,започна,hakkama
912,enden::V,свърша,lõppema
913,wechseln::V,променям,vahelduma
914,aufgehen[Sonne]::V,изгрея,tõusma
915,untergehen[Sonne]::V,заляза,loojuma
916,scheinen[Sonne]::V,грея,paistma
917,scheinen[Sonne]::V,светя,paistma
918,donnern::V,гърмя,kõmisema
919,wehen::V,вея,puhuma
920,wehen::V,духам,puhuma
921,strömen::V,тека,voolama
922,strömen::V,лея се,voolama
923,fließen::V,тека,voolama
924,sich drehen::V,въртя се,pöörduma
925,schwanken::V,клатя се,kõikuma
926,schwingen::V,трептя,võnkuma
927,fallen::V,падам,langema
928,brennen::V,горя,põlema
929,rauchen::V,димя,suitsema
930,regnen::V,вали дъжд,sadama
931,gefrieren::V,замръзна,kinni külmuma
932,tauen::V,топя се,sulama
933,schmelzen::V,разтопя се,sulama
934,trocknen::V,съхна,kuivama
935,sieden::V,вря,keema
936,sieden::V,кипя,keema
937,faulen::V,гния,mädanema
938,verfaulen::V,изгния,mädanema
939,reißen::V,напукам се,rebenema
940,versinken::V,потъна,uppuma
941,vergehen::V,минавам,mööduma
942,erscheinen::V,явя се,ilmuma
943,verschwinden::V,изчезна,kaduma
944,sinken::V,падна,vajuma
945,sinken::V,падна,langema
946,abnehmen::V,отслабна,vähenema
947,abnehmen::V,отслабна,kahenema
948,zunehmen::V,нарасна,kasvama
949,steigen::V,увелича се,tõusma
950,steigen::V,увелича се,üles minema
951,steigen::V,покачвам се,tõusma
952,steigen::V,покачвам се,üles minema
953,wachsen::V,раста,kasvama
954,glänzen::V,лъщя,läikimä
955,glänzen::V,блестя,läikimä
956,funkeln::V,искря,sädelema
957,lärmen::V,шумя,lärmama
958,läuten::V,звъня,helisema
959,klingeln::V,звъня,helisema
960,klirren::V,звънтя,kõlisema
961,klirren::V,дрънкам,kõlisema
962,brausen::V,буча,kohisema
963,rauschen::V,шумя,kohisema
964,klingen::V,звуча,kõlama
965,bellen::V,лая,haukuma
966,heulen::V,вия,uluma
967,heulen::V,рева,uluma
968,blasen::V,духна,puhuma
969,pfeifen::V,свиря,vilistama
970,schreien::V,крещя,karjuma
971,stöhnen::V,стена,oigama
972,stöhnen::V,пъшкам,oigama
973,zittern::V,треперя,värisema
974,leben::V,живея,elama
975,leben::V,живея,elus olema
976,geboren werden::V,родя се,sündima
977,atmen::V,дишам,hingama
978,trinken::V,пия,jooma
979,essen::V,ям,sööma
980,schlucken::V,гълтам,neelama
981,müde werden::V,уморя се,väsima
982,einschlafen::V,заспя,uinuma
983,schlafen::V,спя,magama
984,aufwachen::V,събудя се,ärkama
985,aufstehen::V,стана,ärkama
986,aufstehen::V,стана,üles tõusma
987,sich erholen::V,отдъхвам си,puhkama
988,krank werden::V,заболея,haigestuma
989,krank werden::V,заболея,haigeks jääma
990,krank sein::V,боледувам,haige olema
991,schmerzen::V,боля,valutama
992,husten::V,кашлям,köhima
993,genesen::V,оздравея,toibuma
994,sterben::V,умра,surema
995,umkommen::V,загина,surma saama
996,sich bewegen::V,движа се,liikuma
997,sich bewegen::V,мърдам се,liikuma
998,sich rühren::V,движа се,liikuma
999,sich erheben::V,стана,kerkima
1000,sich setzen::V,седна,istet võtma
1001,hinfallen::V,падна,kukkuma
1002,hinfallen::V,падна,maha kukkuma
1003,laufen::V,ходя,kõndima
1004,schreiten::V,крача,astuma
1005,spazierengehen::V,разхождам се,jalutama
1006,eilen::V,бързам,ruttama
1007,eilen::V,бързам,kiirustama
1008,sich beeilen::V,побързам,ruttama
1009,sich beeilen::V,побързам,kiirustama
1010,sausen::V,тичам,kihutama
1011,sausen::V,тичам,tormama
1012,rennen::V,бягам,jooksma
1013,rennen::V,бягам,kihutama
1014,springen::V,скачам,hüppama
1015,klettern::V,катеря се,ronima
1016,schaukeln::V,люлея се,kiikuma
1017,kriechen::V,лазя,roomama
1018,kriechen::V,пълзя,roomama
1019,schwimmen::V,плувам,ujuma
1020,tauchen::V,гмуркам се,sukelduma
1021,rudern::V,греба,sõudma
1022,fahren::V,пътувам,sõitma
1023,fliegen::V,летя,lendama
1024,fliegen::V,хвърча,lendama
1025,gehen::V,ида,käima
1026,gehen::V,ида,minema
1027,gehen::V,вървя,käima
1028,gehen::V,вървя,minema
1029,weggehen::V,отида си,ära minema
1030,weggehen::V,отида си,välja minema
1031,abfahren::V,отпътувам,väljuma
1032,abfahren::V,отпътувам,ära sõitma
1033,anhalten::V,спра се,peatuma
1034,hineingehen::V,влизам,sisenema
1035,hineingehen::V,влизам,sisse minema
1036,eintreten::V,вляза,sisenema
1037,eintreten::V,вляза,sisse astuma
1038,kommen::V,ида,tulema
1039,kommen::V,дойда,tulema
1040,ankommen::V,пристигна,saabuma
1041,zurückkommen::V,върна се,tagasi tulema
1042,bleiben::V,остана,jääma
1043,warten::V,чакам,ootama
1044,erwarten::V,очаквам,ootama
1045,erwarten::V,очаквам,lootma
1046,suchen::V,търся,otsima
1047,finden::V,намеря,leidma
1048,versuchen::V,опитам,püüdma
1049,versuchen::V,опитам,üritama
1050,versuchen::V,опитам,katsetama
1051,vorbereiten::V,подготвя,valmistama
1052,lieben::V,любя,armastama
1053,mögen::V,обичам,sallima
1054,mögen::V,обичам,meeldima
1055,lachen::V,смея се,naerma
1056,rühren::V,трогна,liigutama
1057,rühren::V,трогна,heldima panema
1058,weinen::V,плача,nutma
1059,schimpfen::V,ругая,sõimama
1060,schimpfen::V,псувам,sõimama
1061,sich ärgern::V,ядосам се,ärrituma
1062,sich ärgern::V,ядосам се,vihastuma
1063,sich fürchten::V,боя се,kartma
1064,sich fürchten::V,боя се,hirmu tundma
1065,sich fürchten::V,страхувам се,kartma
1066,sich fürchten::V,страхувам се,hirmu tundma
1067,fürchten::V,боя се от,kartma
1068,fürchten::V,страхувам се от,kartma
1069,fliehen::V,бягам,põgenema
1070,flüchten::V,бягам,põgenema
1071,flüchten::V,избягам,põgenema
1072,sehen::V,видя,nägema
1073,anschauen::V,гледам,vaatama
1074,ansehen::V,поглеждам,vaatama
1075,hören::V,чувам,kuulma
1076,zuhören::V,слушам,kuulama
1077,probieren::V,опитам,proovima
1078,riechen::V,подуша,nuusutama
1079,fühlen::V,усещам,tundma
1080,fühlen::V,чувствувам,tundma
1081,scheinen::V,изглеждам,näida
1082,scheinen::V,изглеждам,ilmuda
1083,zu sehen sein::V,виждам се,ilmuma
1084,vernehmen::V,доловя,üle kuulama
1085,frieren::V,мръзна,külmetada
1086,tun::V,правя,tegema
1087,können::V,мога,võima
1088,können::V,мога,oskama
1089,wollen::V,ща,tahtma
1090,wollen::V,искам,tahtma
1091,anfangen::V,започна,hakkama
1092,anfangen::V,започна,alustama
1093,beenden::V,свърша,lõpetama
1094,beenden::V,завърша,lõpetama
1095,aufhören::V,престана,lakkama
1096,gelingen::V,успея,õnnestuma
1097,gelingen::V,сполуча,õnnestuma
1098,geraten::V,удам се,jõudma
1099,öffnen::V,отворя,avama
1100,schließen::V,затворя,sulgema
1101,stellen::V,поставя,panema
1102,stellen::V,поставя,asetama
1103,setzen::V,туря,panema
1104,legen::V,сложа,panema
1105,legen::V,сложа,asetama
1106,legen::V,слагам,panema
1107,legen::V,слагам,asetama
1108,berühren::V,докосна,riivama
1109,berühren::V,докосна,puudutama
1110,verbinden::V,свържа,ühendama
1111,bedecken::V,покрия,katma
1112,aufhängen::V,закача,riputama
1113,anzünden::V,запаля,süütama
1114,aufheben::V,вдигна,üles tõstma
1115,aufheben::V,повдигна,üles tõstma
1116,zurücklassen::V,оставя,jätma
1117,verlieren::V,загубя,kaotama
1118,fallen lassen::V,изпусна,maha pillama
1119,fallen lassen::V,изпусна,kukkuda laskma
1120,machen::V,направя,tegema
1121,herstellen::V,произведа,valmistama
1122,bauen::V,строя,ehitama
1123,reparieren::V,поправя,parandama
1124,verbessern::V,подобря,parandama
1125,ändern::V,променя,muutma
1126,ändern::V,променя,ümber tegema
1127,graben::V,копая,kaevama
1128,beugen::V,прегъна,painutama
1129,biegen::V,прегъна,painutama
1130,drehen::V,въртя,keerama
1131,wenden::V,обърна,ümber pöörama
1132,umdrehen::V,обърна,ümber keerama
1133,heben::V,вдигам,tõstma
1134,hochheben::V,издигна,üles tõstma
1135,hochheben::V,издигна,kõrgele tõstma
1136,ergreifen::V,хвана,haarama
1137,ergreifen::V,обхвана,haarama
1138,halten::V,държа,hoidma
1139,drücken::V,натискам,pigistama
1140,drücken::V,притискам,pigistama
1141,schieben::V,тикам,lükkama
1142,kratzen::V,одраскам,kraapima
1143,lecken::V,лижа,lakkuma
1144,lecken::V,ближа,lakkuma
1145,beißen::V,хапя,purema
1146,beißen::V,хапя,hammustama
1147,beißen::V,ухапя,purema
1148,beißen::V,ухапя,hammustama
1149,abreißen::V,откъсна,rebima
1150,abreißen::V,откъсна,ära rebima
1151,abschneiden::V,отрежа,ära lõikama
1152,binden::V,вържа,siduma
1153,stecken::V,пъхна,pistma
1154,brechen::V,троша,murdma
1155,klopfen::V,чукам,koputama
1156,hauen::V,бия,lööma
1157,kleben::V,лепя,kleepima
1158,kleben::V,залепя,kleepima
1159,reiben::V,трия,hõõruma
1160,reiben::V,търкам,hõõruma
1161,streichen::V,намажа,silitama
1162,schleifen::V,остря,lihvima
1163,schleifen::V,остря,teritama
1164,schneiden::V,режа,lõikama
1165,rütteln::V,разтърсвам,raputama
1166,schütteln::V,клатя,raputama
1167,schütteln::V,клатя,loksutama
1168,schütteln::V,друсам,raputama
1169,schütteln::V,друсам,loksutama
1170,schwenken::V,размахам,vehkima
1171,schwenken::V,размахам,lehvitama
1172,schütten::V,сипя,kallama
1173,füllen::V,напълня,täitma
1174,einwickeln::V,увия,sisse mähkima
1175,einwickeln::V,завия,sisse mähkima
1176,tragen::V,нося,kandma
1177,schleppen::V,влача,tassima
1178,schleppen::V,влача,lohistama
1179,ziehen::V,тегля,vedama
1180,ziehen::V,тегля,tõmbama
1181,ziehen::V,дръпна,vedama
1182,ziehen::V,дръпна,tõmbama
1183,aufbewahren::V,съхраня,säilitama
1184,aufbewahren::V,съхраня,alal hoidma
1185,werfen::V,хвърля,viskama
1186,fangen::V,ловя,püüdma
1187,fangen::V,уловя,püüdma
1188,packen::V,хвана,kinni haarama
1189,packen::V,хвана,kinni võtma
1190,verstecken::V,крия,peitma
1191,verstecken::V,скрия,peitma
1192,teilen::V,разделя,jagama
1193,teilen::V,разделя,jaotama
1194,schicken::V,изпращам,saatma
1195,bringen::V,донеса,viima
1196,hinzufügen::V,прибавя,lisama
1197,bekommen::V,сдобия се,saama
1198,erhalten::V,получа,saama
1199,nehmen::V,взема,võtma
1200,wählen::V,избирам,valima
1201,auswählen::V,избера,valima
1202,bewahren::V,пазя,hoidma
1203,behindern::V,преча,takistama
1204,behindern::V,спъвам,takistama
1205,verderben::V,разваля,rikkuma
1206,beschädigen::V,повредя,rikkuma
1207,zerbrechen::V,счупя,katki tegema
1208,zerreißen::V,скъсам,katki rebima
1209,zerstören::V,разруша,purustama
1210,verbrennen::V,изгоря,põletama
1211,geben::V,дам,andma
1212,reichen::V,подам,andma
1213,reichen::V,подам,ulatama
1214,schenken::V,подаря,kinkima
1215,versprechen::V,обещая,lubama
1216,versprechen::V,обещая,tõotama
1217,wünschen::V,желая,soovima
1218,loben::V,хваля,kiitma
1219,küssen::V,целувам,suudlema
1220,wiegen::V,люлея,hällitama
1221,zudecken::V,покрия,kaanetama
1222,zudecken::V,покрия,kinni katma
1223,wecken::V,събудя,äratama
1224,zeigen::V,покажа,näitama
1225,führen::V,водя,juhatama
1226,führen::V,заведа,juhatama
1227,lehren::V,уча,õpetama
1228,unterrichten::V,преподавам,õpetama
1229,aufziehen::V,отгледам,üles kasvatama
1230,leiten::V,ръководя,juhtima
1231,leiten::V,управлявам,juhtima
1232,antreiben::V,подкарвам,ergutama
1233,lassen::V,накарам,laskma
1234,einladen::V,поканя,kutsuma
1235,vereinigen::V,съединя,ühendama
1236,besuchen::V,посетя,külastama
1237,treffen::V,срещна,kohtama
1238,sich versammeln::V,събера се,kogunema
1239,spielen::V,играя,mängima
1240,singen::V,пея,laulma
1241,tanzen::V,танцувам,tantsima
1242,sich trennen::V,разделя се,lahku minema
1243,verlassen::V,напусна,maha jätma
1244,retten::V,спася,päästma
1245,bewachen::V,охранявам,valvama
1246,schützen::V,запазя,kaitsma
1247,verteidigen::V,защитя,kaitsma
1248,sich schlagen::V,бия се,kaklema
1249,schießen::V,стрелям,tulistama
1250,siegen::V,победя,võitma
1251,ärgern::V,ядосам,ärritama
1252,ärgern::V,ядосам,vihastama
1253,schlagen::V,бия,lööma
1254,schlagen::V,ударя,lööma
1255,treten::V,ритам,sõtkuma
1256,stechen::V,бодна,pistma
1257,stechen::V,бодна,torkama
1258,stoßen::V,бутна,tõukama
1259,stoßen::V,блъсна,tõukama
1260,stören::V,смутя,segama
1261,stören::V,смутя,häirima
1262,belästigen::V,отегча,ahistama
1263,belästigen::V,безпокоя,ahistama
1264,verbergen::V,скрия,peitma
1265,verbergen::V,скрия,varjama
1266,täuschen::V,измамя,petma
1267,täuschen::V,измамя,tüssama
1268,betrügen::V,измамя,petma
1269,betrügen::V,измамя,tüssama
1270,betrügen::V,измамя,truudust murtma
1271,töten::V,убия,tapma
1272,töten::V,убия,surmama
1273,töten::V,умъртвя,tapma
1274,töten::V,умъртвя,surmama
1275,wohnen::V,живея,elama
1276,arbeiten::V,работя,töötama
1277,sammeln::V,събера,koguma
1278,sammeln::V,събера,korjama
1279,pflücken::V,бера,noppima
1280,pflücken::V,откъсна,noppima
1281,jagen::V,ловувам,jahtima
1282,fischen::V,ловя риба,kalastama
1283,fischen::V,ловя риба,kala püüdma
1284,fassen::V,хвана,püüdma
1285,hüten::V,пазя,karjatama
1286,treiben::V,карам,ajama
1287,anbinden::V,завържа,kinni siduma
1288,füttern::V,храня,söötma
1289,melken::V,доя,lüpsma
1290,hacken::V,сека,raiuma
1291,hacken::V,сека,lõhkuma
1292,gießen::V,полея,kastma
1293,reifen::V,узрея,valmima
1294,zubereiten::V,приготвя,valmistama
1295,kochen::V,варя,keetma
1296,backen::V,пека,küpsetama
1297,braten::V,пържа,praadima
1298,umrühren::V,разбъркам,segama
1299,stricken::V,плета,kuduma
1300,nähen::V,шия,õmblema
1301,färben::V,боядисам,värvima
1302,reinigen::V,почистя,puhastama
1303,waschen::V,мия,pesema
1304,waschen::V,пера,pesema
1305,abwischen::V,избърша,puhtaks pühkima
1306,spülen::V,плакна,uhtma
1307,fegen::V,измета,pühkima
1308,kehren::V,мета,pühkima
1309,baden::V,къпя се,suplema
1310,baden::V,къпя се,kümblema
1311,sich waschen::V,мия се,end pesema
1312,ausziehen::V,съблека,käest võtma
1313,ausziehen::V,съблека,jalast võtma
1314,ausziehen::V,съблека,seljast võtma
1315,anziehen::V,облека,jalga panema
1316,sich anziehen::V,облека се,riietuma
1317,kämmen::V,реша,kammima
1318,kämmen::V,вчеша,kammima
1319,schmücken::V,накича,kaunistama
1320,sagen::V,кажа,ütlema
1321,sprechen::V,говоря,rääkima
1322,sprechen::V,говоря,kõnelema
1323,reden::V,говоря,kõnelema
1324,sich unterhalten::V,разговарям,vestlema
1325,fragen::V,запитам,küsima
1326,bitten::V,моля,paluma
1327,erzählen::V,разкажа,jutustama
1328,mitteilen::V,съобщя,teatama
1329,mitteilen::V,съобщя,teada andma
1330,nennen::V,нарека,nimetama
1331,rufen::V,викам,kutsuma
1332,rufen::V,повикам,kutsuma
1333,prahlen::V,хваля се,hooplema
1334,übersetzen::V,преведа,tõlkima
1335,denken::V,мисля,mõtlema
1336,glauben::V,вярвам,uskuma
1337,bemerken::V,забележа,märkama
1338,erkennen::V,позная,ära tundma
1339,begreifen::V,схвана,aru saama
1340,verstehen::V,разбера,mõistma
1341,lernen::V,уча се,õppima
1342,wissen::V,зная,teadma
1343,sich erinnern an::V,спомня си за,mäletama
1344,vergessen::V,забравя,unustama
1345,messen::V,меря,mõõtma
1346,zählen::V,броя,loendama
1347,rechnen::V,сметна,arvutama
1348,lesen::V,чета,lugema
1349,malen::V,рисувам,maalima
1350,zeichnen::V,рисувам,joonistama
1351,schreiben::V,пиша,kirjutama
1352,besitzen::V,имам,omama
1353,besitzen::V,притежавам,omama
1354,kaufen::V,купя,ostma
1355,kaufen::V,купувам,ostma
1356,verkaufen::V,продам,müüma
1357,bezahlen::V,заплатя,tasuma
1358,zahlen::V,платя,maksma
1359,beherrschen::V,владея,valitsema
1360,ertragen::V,понеса,taluma
1361,Platte::N,,plaat
1362,Stütze::N,,tugi
1363,stehlen::V,,varastama
