,Concept_ID,mdf,fa
788,jung::A,од,جوان
789,arm::A,а́шу,فقیر
790,reich::A,козя,پولدار
791,reich::A,козя,ثروتمند
792,bekannt::A,содаф,آشنا
793,bekannt::A,содаф,معلوم
794,berühmt::A,содавикс,مشهور
795,fremd::A,лия,خارجی
796,fremd::A,лия,بیگانه
797,fremd::A,аф содаф,خارجی
798,fremd::A,аф содаф,بیگانه
799,verschieden::A,аф фкя ла́цонь,مختلف
800,verschieden::A,аф фкя ла́цонь,متفاوت
801,nah::A,мала,نزدیک
802,nah::A,аф ичкоздень,نزدیک
803,fern::A,и́чкоздень,دور
804,fern::A,куна́рдонь,دور
805,linker::A,кержи,چپ
806,rechter::A,види,راست
807,anderer::A,лия,دیگر
808,erster::A,васенце,اول
809,zweiter::A,омбоце,دوم
810,dritter::A,колмоце,سوم
811,letzter::A,ме́кольце,آخر
812,allein::ADV,ськамонза,تنها
813,auf einmal::ADV,вихцок,همزمان
814,zusammen::ADV,марс,باهم
815,zusammen::ADV,ма́рса,باهم
816,lange::ADV,кува́тьс,مدت‌ها
817,lange::ADV,кува́тьс,مدت زیادی
818,plötzlich::ADV,а́пак учт,ناگهان
819,sofort::ADV,тяникиге,فوراً
820,später::ADV,ме́ле,بعدها
821,jetzt::ADV,тяни,حالا
822,jetzt::ADV,тяни,اکنون
823,heute::ADV,тячи,امروز
824,morgen::ADV,ва́нды,فردا
825,bald::ADV,курок,زود
826,bald::ADV,курок,بزودی
827,dann::ADV,меле,سپس
828,dann::ADV,меле,آنوقت
829,dann::ADV,сяда меле,سپس
830,dann::ADV,сяда меле,آنوقت
831,gestern::ADV,ися́к,دیروز
832,einst::ADV,весть,وقتی
833,einst::ADV,весть,زمانی
834,einst::ADV,мзя́рда-бди,وقتی
835,einst::ADV,мзя́рда-бди,زمانی
836,damals::ADV,эста,آنوقت
837,damals::ADV,эста,آنزمان
838,danach::ADV,меле,بعد
839,vorher::ADV,инголи,قبلاً
840,zuerst::ADV,ва́сенда,اول
841,zuerst::ADV,ва́сенда,ابتداء
842,einmal::ADV,весть,یکدفعه
843,manchmal::ADV,лия́ста,گاهی
844,manchmal::ADV,лия́ста,بعضی اوقات
845,manchmal::ADV,ко́ста-ко́ста,گاهی
846,manchmal::ADV,ко́ста-ко́ста,بعضی اوقات
847,oft::ADV,си́деста,اغلب
848,immer::ADV,фалу,همیشه
849,immer::ADV,най,همیشه
850,niemals::ADV,аф мзя́рдонга,هرگز
851,hier::ADV,тяса,اینجا
852,hierhin::ADV,сей,به اینجا
853,hierhin::ADV,тяза,به اینجا
854,von hier::ADV,тя́ста,از اینجا
855,dort::ADV,тоса,آنجا
856,dorthin::ADV,тов,به آنجا
857,dorthin::ADV,тоза,به آنجا
858,geradeaus::ADV,ви́деста,راست
859,vorwärts::ADV,и́нголи,جلو
860,vorwärts::ADV,и́нголи,به پیش
861,rückwärts::ADV,ме́ки,عقب
862,zurück::ADV,ме́ки,پس
863,zurück::ADV,ме́ки,عقب
864,zurück::ADV,ме́ки,بالعکس
865,unten::ADV,ала,زیر
866,unten::ADV,ала,پایین
867,hinab::ADV,алу,به پایین
868,oben::ADV,вяре,بالا
869,hinauf::ADV,вяри,به بالا
870,überall::ADV,се́мбе ва́стова,همه‌جا
871,nicht::ADV,аф,نه
872,ein wenig::ADV,аф лама,کمی
873,kaum::ADV,а́ньцек,به سختی
874,sehr::ADV,пяк,خیلی
875,sehr::ADV,пяк,بسیار
876,so::ADV,ста́не,چنین
877,so::ADV,ста́не,اینطور
878,noch::ADV,нинге,هنوز
879,nur::ADV,аньцек,فقط
880,nur::ADV,аньцек,تنها
881,schon::ADV,ни,قبلاً
882,schon::ADV,ни,به این زودی
883,wieder::ADV,та́га,باز
884,wieder::ADV,та́га,دوباره
885,vergebens::ADV,стак,بیهوده
886,vor::PRP,инголе,در جلوی
887,hinter::PRP,фтала,پشت
888,hinter::PRP,мельге,پشت
889,unter::PRP,ала,تحت
890,durch::PRP,пачк,از وسط
891,durch::PRP,пачк,از ميان
892,neben::PRP,ваксса,کنار
893,neben::PRP,ваксса,پهلوی
894,zwischen::PRP,ёткса,بین
895,zwischen::PRP,ёткса,میان
896,wegen::PRP,сюнеда,برای
897,wegen::PRP,сюнеда,بخاطر
898,dies::PRN,тя,این
899,das::PRN,ся,آن
900,das::PRN,тона,آن
901,alles::PRN,сембе,تمام
902,alles::PRN,сембе,همه‌چیر
903,ich::PRN,мон,من
904,du::PRN,тон,تو
905,er::PRN,сон,او
906,wir::PRN,минь,ما
907,ihr::PRN,тинь,شما
908,sie::PRN,синь,آنها
909,was::FPRN,мезе,چه
910,wer::FPRN,кие,کی
911,wo::FADV,коса,کجا
912,wohin::FADV,ков,بکجا
913,wohin::FADV,коза,بکجا
914,wie::FADV,ко́да,چطور
915,wie::FADV,ко́да,چگونه
916,warum::FADV,мес,چرا
917,warum::FADV,мес,برای چه
918,wieviel::FNUM,мзя́ра,چند
919,wieviel::FNUM,мзя́ра,چقدر
920,eins::NUM,фкя,یک
921,zwei::NUM,кафта,دو
922,drei::NUM,колма,سه
923,vier::NUM,ниле,چهار
924,fünf::NUM,вете,پنج
925,sechs::NUM,кота,شش
926,sieben::NUM,сисем,هفت
927,acht::NUM,кафкса,هشت
928,neun::NUM,ве́йхкса,نه
929,zehn::NUM,кемонь,ده
930,elf::NUM,кефкие,یازده
931,zwölf::NUM,кемгафтува,دوازده
932,zwanzig::NUM,комсь,بیست
933,dreißig::NUM,колмогемонь,سی
934,vierzig::NUM,нильге́монь,چهل
935,fünfzig::NUM,ве́дьгемонь,پنجاه
936,sechzig::NUM,ко́дгемонь,شصت
937,siebzig::NUM,сизьге́монь,هفتاد
938,achtzig::NUM,ка́фксогемонь,هشتاد
939,neunzig::NUM,ве́йхксогемонь,نود
940,hundert::NUM,сяда,صد
941,tausend::NUM,тёжянь,هزار
942,und::CNJ,и,و
943,und::CNJ,дъ,و
944,oder::CNJ,или,یا
945,oder::CNJ,али,یا
946,stehen::V,а́щемс стя́да,ایستادن
947,sitzen::V,ащемс озада,نشستن
948,liegen::V,ма́дозь а́щемс,خوابیدن
949,liegen::V,ма́дозь а́щемс,دراز کشیدن
950,hängen::V,нюрьгомс,آویزان بودن
951,werden::V,арамс,شدن
952,werden::V,тиевомс,شدن
953,passieren::V,лисэмс,گذشتن
954,passieren::V,лисэмс,اتفاق افتادن
955,passieren::V,эвондамс,گذشتن
956,passieren::V,эвондамс,اتفاق افتادن
957,beginnen::V,ушедомс,شروع شدن
958,enden::V,лоткамс,تمام شدن
959,wechseln::V,по́лафнемс,عوض شدن
960,aufgehen[Sonne]::V,стямс,برآمدن
961,aufgehen[Sonne]::V,стямс,طلوع کردن
962,aufgehen[Sonne]::V,лисемс,برآمدن
963,aufgehen[Sonne]::V,лисемс,طلوع کردن
964,untergehen[Sonne]::V,валгомс,غروب کردن
965,scheinen[Sonne]::V,ва́лдоптомс,تابیدن
966,donnern::V,торамс,رعد زدن
967,wehen::V,уфа́мс,دمیدن
968,strömen::V,шудемс,روان شدن
969,fließen::V,шудемс,روان شدن
970,sich drehen::V,шаромс,چرخیدن
971,schwanken::V,якамс,خم و راست شدن
972,schwingen::V,люксемс,تاب خوردن
973,schwingen::V,люксемс,نوسان کردن
974,schwingen::V,нюрьсемс,تاب خوردن
975,schwingen::V,нюрьсемс,نوسان کردن
976,fallen::V,прамс,افتادن
977,fallen::V,прамс,سقوط کردن
978,fallen::V,прашендомс,افتادن
979,fallen::V,прашендомс,سقوط کردن
980,brennen::V,паломс,سوزاندن
981,rauchen::V,качадомс,دود کردن
982,regnen::V,пиземс,باران آمدن
983,gefrieren::V,эйндамс,یخ بستن
984,gefrieren::V,кельмомс,یخ بستن
985,tauen::V,соламс,آب شدن
986,schmelzen::V,соламс,آب شدن
987,trocknen::V,коськомс,خشک شدن
988,sieden::V,лакамс,جوشیدن
989,faulen::V,наксадомс,فاسد شدن
990,verfaulen::V,наксадомс,پوسیدن
991,reißen::V,сязевомс,پاره شدن
992,versinken::V,ваямс,غرق شدن
993,vergehen::V,ётамс,گذشتن
994,erscheinen::V,эвондамс,ظاهر شدن
995,verschwinden::V,юма́мс,گم شدن
996,verschwinden::V,юма́мс,از بین رفتن
997,sinken::V,валгомс,پایین آمدن
998,abnehmen::V,киремс,کم شدن
999,zunehmen::V,ламокстомс,زیاد شدن
1000,zunehmen::V,рашнемс,زیاد شدن
1001,steigen::V,кеподемс,بالا رفتن
1002,wachsen::V,касомс,قد کشیدن
1003,glänzen::V,цинзелдомс,برق زدن
1004,glänzen::V,цифордомс,برق زدن
1005,funkeln::V,ци́фтордомс,جرقه زدن
1006,lärmen::V,жалнамс,شلوغ کردن
1007,läuten::V,гайфтемс,زنگ زدن
1008,klingeln::V,гайфтемс,زنگ زدن
1009,klirren::V,ка́нзеркшнемс,جرنگ جرنگ صدا کردن
1010,brausen::V,жоледемс,طوفانی بودن
1011,rauschen::V,вжнамс,خش‌خش کردن
1012,rauschen::V,гамнамс,خش‌خش کردن
1013,klingen::V,кайгомс,صدا دادن
1014,bellen::V,ува́мс,عوعو کردن
1015,heulen::V,сувомс,زوزه کشیدن
1016,heulen::V,урнамс,زوزه کشیدن
1017,blasen::V,уфа́мс,فوت کردن
1018,pfeifen::V,вяшкомс,سوت زدن
1019,schreien::V,пешкодомс,فریاد زدن
1020,stöhnen::V,куфцемс,نالیدن
1021,zittern::V,таромс,لرزیدن
1022,leben::V,эрямс,زیستن
1023,leben::V,эрямс,زندگی کردن
1024,geboren werden::V,шачемс,متولد شدن
1025,atmen::V,ажнамс,تنفس کردن
1026,trinken::V,симомс,نوشیدن
1027,essen::V,ярхцамс,خوردن
1028,schlucken::V,нилемс,بلعیدن
1029,schlucken::V,нилемс,قورت دادن
1030,müde werden::V,сиземс,خسته شدن
1031,einschlafen::V,матодовомс,خواب رفتن
1032,schlafen::V,удомс,خوابیدن
1033,aufwachen::V,съргоземс,از خواب بیدار شدن
1034,aufstehen::V,стямс,بیدار شدن
1035,sich erholen::V,ваймосемс,استراحت کردن
1036,krank werden::V,сярядькстомс,مریض شدن
1037,krank sein::V,сярядемс,بیمار بودن
1038,schmerzen::V,сярядемс,درد کردن
1039,husten::V,козомс,سرفه کردن
1040,genesen::V,пъ́чкамс,بهبود یافتن
1041,sterben::V,куломс,مردن
1042,umkommen::V,юма́мс,کشته شدن
1043,sich bewegen::V,шаштомс,حرکت کردن
1044,sich rühren::V,сърхка́мс,تکان خوردن
1045,sich erheben::V,стямс,برخواستن
1046,sich setzen::V,озамс,نشستن
1047,hinfallen::V,прамс,زمین خوردن
1048,hinfallen::V,сяворемс,زمین خوردن
1049,laufen::V,якамс,پیاده رفتن
1050,schreiten::V,молемс,قدم زدن
1051,schreiten::V,аськолямс,قدم زدن
1052,spazierengehen::V,якамс,گردش رفتن
1053,eilen::V,эряскодомс,شتاب کردن
1054,sich beeilen::V,эряскодомс,عجله کردن
1055,sausen::V,лиемс,صفیر کشیدن
1056,rennen::V,арнемс,دویدن
1057,springen::V,комотнемс,پریدن
1058,klettern::V,ку́цемс,بالا رفتن
1059,schaukeln::V,нюрямс,تاب خوردن
1060,kriechen::V,шаштомс комада,خزیدن
1061,schwimmen::V,уемс,شنا کردن
1062,tauchen::V,юпиемс,غواصی کردن
1063,tauchen::V,чёпафнемс,غواصی کردن
1064,rudern::V,па́немс ве́неж,پارو زدن
1065,fahren::V,ардомс,سواره رفتن
1066,fliegen::V,лиемс,پریدن
1067,gehen::V,молемс,رفتن
1068,weggehen::V,тумс,رفتن
1069,abfahren::V,тумс,حرکت کردن
1070,anhalten::V,лоткамс,ایست کردن
1071,hineingehen::V,сува́мс,داخل شدن
1072,eintreten::V,сува́мс,وارد شدن
1073,kommen::V,самс,آمدن
1074,ankommen::V,самс,رسیدن
1075,ankommen::V,пачкодемс,رسیدن
1076,zurückkommen::V,мърдамс,برگشتن
1077,bleiben::V,иля́домс,ماندن
1078,warten::V,учемс,منتظر بودن
1079,erwarten::V,учемс,انتظار داشتن
1080,suchen::V,вешемс,جستجو کردن
1081,finden::V,мумс,یافتن
1082,finden::V,мумс,پیدا کردن
1083,versuchen::V,варчсемс,سعی کردن
1084,versuchen::V,варчсемс,کوشش کردن
1085,vorbereiten::V,анокламс,آماده کردن
1086,lieben::V,кельгомс,عاشق بودن
1087,mögen::V,кельгомс,میل داشتن
1088,mögen::V,кельгомс,دوست داشتن
1089,lachen::V,рахамс,خندیدن
1090,lachen::V,рахсемс,خندیدن
1091,rühren::V,токамс седи,به رقت آوردن
1092,weinen::V,авардемс,گریه کردن
1093,schimpfen::V,сюцемс,فحاشی کردن
1094,sich ärgern::V,кяжиямс,ناراحت شدن
1095,sich fürchten::V,пелемс,واهمه کردن
1096,fürchten::V,пелемс,ترسیدن
1097,fliehen::V,ворьгодемс,گریختن
1098,flüchten::V,ша́домс,فرار کردن
1099,flüchten::V,во́рьгодемс,فرار کردن
1100,sehen::V,няемс,دیدن
1101,anschauen::V,ваномс,نگاه کردن
1102,ansehen::V,ваномс,تماشا کردن
1103,hören::V,марямс,شنیدن
1104,zuhören::V,ку́лхдоньомс,گوش دادن
1105,probieren::V,варжамс,چشیدن
1106,riechen::V,никса́мс,بوییدن
1107,riechen::V,никса́мс,بو کردن
1108,fühlen::V,марямс,احساس کردن
1109,scheinen::V,ня́евомс,بنظر آمدن
1110,zu sehen sein::V,ня́евомс,دیده شدن
1111,vernehmen::V,марямс,شنیدن
1112,frieren::V,паломс,سرد بودن
1113,frieren::V,кельмомс,سرد بودن
1114,tun::V,тиемс,کردن
1115,können::V,маштомс,توانستن
1116,wollen::V,-не-,خواستن
1117,anfangen::V,ушедомс,شروع کردن
1118,beenden::V,аде́ламс,تمام کردن
1119,beenden::V,аде́ламс,پایان دادن
1120,aufhören::V,лоткамс,دست کشیدن
1121,gelingen::V,удалакшнемс,موفق شدن
1122,geraten::V,лисемс,نتیجه دادن
1123,öffnen::V,панжемс,گشودن
1124,öffnen::V,панжемс,باز کردن
1125,schließen::V,сёлгомс,بستن
1126,schließen::V,сёлгомс,قفل کردن
1127,stellen::V,путомс,گذاردن
1128,setzen::V,озафнемс,نشاندن
1129,setzen::V,озавтнемс,نشاندن
1130,legen::V,путомс,گذاشتن
1131,berühren::V,токамс,دست زدن
1132,berühren::V,токамс,لمس کردن
1133,verbinden::V,сотомс,وصل کردن
1134,bedecken::V,комачамс,پوشاندن
1135,bedecken::V,вельхтямс,پوشاندن
1136,aufhängen::V,повфтамс,آویختن
1137,anzünden::V,крьвя́стемс,سوزاندن
1138,aufheben::V,кеподемс,برداشتن
1139,aufheben::V,кеподемс,بلند کردن
1140,aufheben::V,касфтомс,برداشتن
1141,aufheben::V,касфтомс,بلند کردن
1142,zurücklassen::V,ка́домс,گذاشتن
1143,verlieren::V,юма́фтомс,گم کردن
1144,fallen lassen::V,прафтомс,انداختن
1145,machen::V,тиемс,کردن
1146,machen::V,тиемс,ساختن
1147,herstellen::V,анокламс,ساختن
1148,herstellen::V,анокламс,تولید کردن
1149,bauen::V,путомс,ساختن
1150,bauen::V,путомс,بنا کردن
1151,reparieren::V,петемс,درست کردن
1152,reparieren::V,петемс,تعمیر کردن
1153,verbessern::V,цебярьгофтомс,بهتر کردن
1154,ändern::V,полафтомс,تغییر دادن
1155,graben::V,шу́вомс,کندن
1156,graben::V,шу́вомс,گود کردن
1157,graben::V,та́ргамс,کندن
1158,graben::V,та́ргамс,گود کردن
1159,beugen::V,мяндемс,کج کردن
1160,biegen::V,комафтомс,خم کردن
1161,drehen::V,шо́вамс,چرخاندن
1162,drehen::V,ша́рфнемс,چرخاندن
1163,wenden::V,ша́рфтомс,برگرداندن
1164,umdrehen::V,шарфтомс,برگرداندن
1165,heben::V,ке́подемс,برداشتن
1166,hochheben::V,ке́подемс,برآوردن
1167,hochheben::V,ке́подемс,بلند کردن
1168,hochheben::V,ка́сфтомс,برآوردن
1169,hochheben::V,ка́сфтомс,بلند کردن
1170,ergreifen::V,фатямс,گرفتن
1171,halten::V,кирдемс,نگاه داشتن
1172,drücken::V,люпшта́мс,فشار دادن
1173,drücken::V,люпшта́мс,فشار آوردن
1174,schieben::V,шашфтомс,هل دادن
1175,kratzen::V,а́нгорямс,خاریدن
1176,kratzen::V,киськоря́мс,خاریدن
1177,lecken::V,нолсемс,لیسیدن
1178,beißen::V,сускомс,گاز زدن
1179,abreißen::V,сяземс,پاره کردن
1180,abschneiden::V,керомс,بریدن
1181,abschneiden::V,керомс,قطع کردن
1182,binden::V,сотомс,بستن
1183,stecken::V,сялгомс,فرو کردن
1184,brechen::V,си́ннемс,شکستن
1185,brechen::V,ка́лафтомс,شکستن
1186,klopfen::V,чакамс,کوبیدن
1187,klopfen::V,чакиемс,کوبیدن
1188,hauen::V,шавомс,زدن
1189,hauen::V,пиксомс,زدن
1190,kleben::V,пе́тфнемс,چسباندن
1191,reiben::V,шо́вамс,مالش دادن
1192,streichen::V,вадемс,مالیدن
1193,schleifen::V,шо́вамс,تیز کردن
1194,schneiden::V,керомс,چیدن
1195,schneiden::V,керомс,بریدن
1196,rütteln::V,та́рфтомс,لرزاندن
1197,rütteln::V,та́рфтомс,تکان دادن
1198,schütteln::V,шука́демс,تکان دادن
1199,schwenken::V,яфодемс,تاب دادن
1200,schütten::V,каямс,ریختن
1201,schütten::V,нюрьхтя́мс,ریختن
1202,füllen::V,пяшкодемс,پر کردن
1203,einwickeln::V,тапардамс,پیچیدن
1204,tragen::V,кандомс,بردن
1205,tragen::V,кандомс,حمل کردن
1206,schleppen::V,ускомс,کشیدن
1207,ziehen::V,ускомс,کشیدن
1208,aufbewahren::V,ванфтомс,نگهداری کردن
1209,werfen::V,ёрямс,انداختن
1210,werfen::V,ёрямс,پرتاب کردن
1211,fangen::V,кунда́мс,گرفتن
1212,packen::V,фатямс,گرفتن
1213,verstecken::V,кяшемс,قایم کردن
1214,verstecken::V,кяшемс,پنهان کردن
1215,teilen::V,явомс,قسمت کردن
1216,teilen::V,явомс,تقسیم کردن
1217,schicken::V,кучемс,فرستادن
1218,schicken::V,кучемс,ارسال کردن
1219,bringen::V,кандомс,آوردن
1220,bringen::V,пачфтемс,آوردن
1221,hinzufügen::V,пу́томс та́га,افزودن
1222,hinzufügen::V,пу́томс та́га,اضافه کردن
1223,hinzufügen::V,ма́ксомс та́га,افزودن
1224,hinzufügen::V,ма́ксомс та́га,اضافه کردن
1225,bekommen::V,сявомс,گرفتن
1226,erhalten::V,сявомс,دریافت کردن
1227,nehmen::V,сявомс,گرفتن
1228,nehmen::V,сявомс,برداشتن
1229,wählen::V,ко́чкамс,انتخاب کردن
1230,auswählen::V,кочкамс,برگزیدن
1231,bewahren::V,ванфтомс,حفظ کردن
1232,bewahren::V,ванфтомс,حفاظت کردن
1233,behindern::V,шорямс,مانع بودن
1234,verderben::V,коламс,از بین بردن
1235,verderben::V,гастямс,از بین بردن
1236,beschädigen::V,тиендемс зиян,صدمه زدن
1237,zerbrechen::V,тапамс,شکستن
1238,zerreißen::V,сяземс,دریدن
1239,zerreißen::V,сяземс,پاره کردن
1240,zerstören::V,ка́лафтомс,خراب کردن
1241,zerstören::V,ка́лафтомс,ویران کردن
1242,verbrennen::V,пълхта́мс,سوزاندن
1243,geben::V,ма́ксомс,دادن
1244,reichen::V,максомс,دادن
1245,schenken::V,каземс,هدیه دادن
1246,versprechen::V,ма́ксомс вал,قول دادن
1247,versprechen::V,ма́ксомс вал,وعده دادن
1248,wünschen::V,арьсемс,آرزو کردن
1249,loben::V,шна́мс,ستایش کردن
1250,küssen::V,палсемс,بوسیدن
1251,wiegen::V,нюря́фтомс,نوسان کردن
1252,zudecken::V,вельхтямс,پوشاندن
1253,wecken::V,стя́фтомс,بیدار کردن
1254,wecken::V,съ́ргозьфтемс,بیدار کردن
1255,zeigen::V,няфтемс,نشان دادن
1256,führen::V,вятемс,رهنمائی کردن
1257,lehren::V,тонафтомс,آموختن
1258,lehren::V,тонафтомс,یاد دادن
1259,unterrichten::V,тонафтомс,درس دادن
1260,unterrichten::V,тонафтомс,تدریس کردن
1261,aufziehen::V,касфтомс,تربیت کردن
1262,leiten::V,вятемс,اداره کردن
1263,antreiben::V,вятемс,عجله دادن
1264,lassen::V,кошардомс,وادار کردن
1265,einladen::V,тердемс,دعوت کردن
1266,einladen::V,тердемс,مهمان کردن
1267,einladen::V,серьгядемс,دعوت کردن
1268,einladen::V,серьгядемс,مهمان کردن
1269,vereinigen::V,пуроптомс,یکی کردن
1270,vereinigen::V,пуроптомс,متحد کردن
1271,vereinigen::V,кочкамс марса,یکی کردن
1272,vereinigen::V,кочкамс марса,متحد کردن
1273,besuchen::V,варжамс,دیدار کردن
1274,treffen::V,васьфтомс,ملاقات کردن
1275,sich versammeln::V,кочкавомс,جمع شدن
1276,spielen::V,налхксемс,بازی کردن
1277,singen::V,морамс,آواز خواندن
1278,tanzen::V,кштимс,رقصیدن
1279,sich trennen::V,явомс,جدا شدن
1280,verlassen::V,кадондомс,ترک کردن
1281,retten::V,идемс,نجات دادن
1282,retten::V,араламс,نجات دادن
1283,bewachen::V,ваномс,حراست کردن
1284,schützen::V,а́раламс,حفظ کردن
1285,verteidigen::V,а́раламс,دفاع کردن
1286,sich schlagen::V,тюремс,کتک‌کاری کردن
1287,schießen::V,ляцемс,تیر زدن
1288,siegen::V,сяськомс,پیروز شدن
1289,ärgern::V,кяжияфтомс,ناراحت کردن
1290,schlagen::V,токамс,زدن
1291,schlagen::V,токамс,کوبیدن
1292,treten::V,тапамс,لگد زدن
1293,stechen::V,пупамс,چاقو زدن
1294,stechen::V,сялгомс,چاقو زدن
1295,stoßen::V,тостядемс,هل دادن
1296,stehlen::V,саламс,دزدیدن
1297,stören::V,шорсемс,مزاحم شدن
1298,belästigen::V,токсамс,زحمت دادن
1299,belästigen::V,аф кадомс ваймама,زحمت دادن
1300,verbergen::V,кяшемс,پنهان کردن
1301,täuschen::V,васькафтомс,گول زدن
1302,täuschen::V,васькафтомс,فریب دادن
1303,täuschen::V,кяльготнемс,گول زدن
1304,täuschen::V,кяльготнемс,فریب دادن
1305,betrügen::V,васькафнемс,گول زدن
1306,betrügen::V,васькафнемс,فریب دادن
1307,töten::V,шавомс,کشتن
1308,töten::V,аде́ламс,کشتن
1309,wohnen::V,эрямс,منزل داشتن
1310,wohnen::V,эрямс,سکونت داشتن
1311,arbeiten::V,покодемс,کار کردن
1312,sammeln::V,кочкамс,جمع کردن
1313,sammeln::V,пу́роптомс,جمع کردن
1314,pflücken::V,фатнемс,چیدن
1315,pflücken::V,нотфнемс,چیدن
1316,jagen::V,кунда́мс,شکار کردن
1317,fischen::V,калонь кунда́мс,صید کردن
1318,fischen::V,калонь кунда́мс,ماهی‌گیری کردن
1319,fassen::V,кунда́мс,گرفتن
1320,hüten::V,ваномс,چراندن
1321,hüten::V,ваномс,مراقبت کردن
1322,treiben::V,панемс,راندن
1323,anbinden::V,сотомс,متصل کردن
1324,füttern::V,трямс,غذا دادن
1325,füttern::V,а́ндомс,غذا دادن
1326,melken::V,потямс,دوشیدن
1327,hacken::V,лазондомс,خرد کردن
1328,gießen::V,валомс,ریختن
1329,reifen::V,кенеремс,رسیدن
1330,zubereiten::V,анокламс,طبخ کردن
1331,zubereiten::V,анокламс,آماده کردن
1332,kochen::V,пидемс,پختن
1333,kochen::V,пидемс,آشپزی کردن
1334,backen::V,пидемс,پختن
1335,braten::V,пуштомс,سرخ کردن
1336,umrühren::V,шорямс,هم زدن
1337,stricken::V,кодамс,بافتن
1338,nähen::V,стамс,دوختن
1339,färben::V,а́рхтомс,رنگ زدن
1340,reinigen::V,ва́ткамс,پاک کردن
1341,reinigen::V,ва́ткамс,تمیز کردن
1342,reinigen::V,а́роптомс,پاک کردن
1343,reinigen::V,а́роптомс,تمیز کردن
1344,waschen::V,муськомс,شستن
1345,abwischen::V,нардамс,زدودن
1346,spülen::V,оргалдомс,شستن
1347,fegen::V,тяемс,جارو کردن
1348,kehren::V,тяемс,جارو کردن
1349,baden::V,э́шелямс,شنا کردن
1350,baden::V,э́шелямс,حمام کردن
1351,sich waschen::V,штамс,شستشو کردن
1352,ausziehen::V,кайсефтемс,درآوردن
1353,anziehen::V,ща́фтомс,پوشیدن
1354,sich anziehen::V,щамс,لباس پوشیدن
1355,kämmen::V,се́ендемс,شانه زدن
1356,schmücken::V,на́ряжамс,زینت دادن
1357,schmücken::V,ма́зоптомс,زینت دادن
1358,sagen::V,азомс,گفتن
1359,sagen::V,мярьгомс,گفتن
1360,sprechen::V,корхтамс,حرف زدن
1361,sprechen::V,корхтамс,صحبت کردن
1362,reden::V,корхнемс,حرف زدن
1363,reden::V,корхнемс,صحبت کردن
1364,sich unterhalten::V,корхнемс,گپ زدن
1365,fragen::V,ки́зефтемс,پرسیدن
1366,fragen::V,ки́зефтемс,سؤال کردن
1367,bitten::V,а́намс,خواهش کردن
1368,bitten::V,а́намс,درخواست کردن
1369,bitten::V,ве́шемс,خواهش کردن
1370,bitten::V,ве́шемс,درخواست کردن
1371,erzählen::V,а́зондомс,نقل کردن
1372,erzählen::V,а́зондомс,حکایت کردن
1373,mitteilen::V,азомс,خبر دادن
1374,nennen::V,лемдемс,نامیدن
1375,nennen::V,путомс лем,نامیدن
1376,rufen::V,серьгядемс,صدا کردن
1377,prahlen::V,шна́фтомс пря́,پز آمدن
1378,übersetzen::V,ётафтомс,ترجمه کردن
1379,denken::V,арьсемс,فکر کردن
1380,glauben::V,кемамс,باور کردن
1381,glauben::V,кемамс,عقیده داشتن
1382,bemerken::V,ня́емс,متوجه شدن
1383,erkennen::V,содамс,شناختن
1384,erkennen::V,содамс,تشخیص دادن
1385,begreifen::V,сатомс,فهمیدن
1386,begreifen::V,сатомс,درک کردن
1387,verstehen::V,шарьхкодемс,فهمیدن
1388,lernen::V,тонафнемс,آموختن
1389,lernen::V,тонафнемс,یاد گرفتن
1390,wissen::V,со́дамс,دانستن
1391,sich erinnern an::V,лятфтамс,به یاد آوردن
1392,vergessen::V,юкстамс,فراموش کردن
1393,messen::V,ункснемс,اندازه گرفتن
1394,zählen::V,лу́вомс,شمردن
1395,zählen::V,а́рьсемс,شمردن
1396,rechnen::V,лувомс,حساب کردن
1397,lesen::V,лувомс,خواندن
1398,lesen::V,морафтомс,خواندن
1399,malen::V,рисова́ндамс,نقاشی کردن
1400,zeichnen::V,рисова́ндамс,کشیدن
1401,zeichnen::V,рисова́ндамс,رسم کردن
1402,schreiben::V,сёрмадомс,نوشتن
1403,besitzen::V,улемс азоркс,داشتن
1404,kaufen::V,рамамс,خریدن
1405,kaufen::V,рамамс,خرید کردن
1406,verkaufen::V,мимс,فروختن
1407,bezahlen::V,пандомс,پرداختن
1408,zahlen::V,па́ндомс,پرداخت کردن
1409,beherrschen::V,азорондамс,مسلط بودن
1410,ertragen::V,кирдемс,تحمل کردن
1411,Netz::N,,تور
1412,Netz::N,,شبکه
