,Concept_ID,kv,myv
793,vierzig::NUM,нёльдас,ниленьгемень
794,fünfzig::NUM,витдас,ведьгемень
795,sechzig::NUM,кватьдас,кодгемень
796,siebzig::NUM,сизимдас,сизьгемень
797,achtzig::NUM,кыкьямысдас,кавксоньгемень
798,neunzig::NUM,ӧкмысдас,вейксэньгемень
799,hundert::NUM,сто,сядо
800,tausend::NUM,тысяча,тыща
801,und::CNJ,и,ды
802,und::CNJ,да,ды
803,oder::CNJ,или,или
804,stehen::V,сулавны,аштемс стядо
805,sitzen::V,пукавны,аштемс озадо
806,liegen::V,куйлыны,мадезь аштемс
807,hängen::V,ӧшавны,нурьгемс
808,werden::V,лоны,арамс
809,passieren::V,аркмыны,лисэмс
810,beginnen::V,петны,ушодомс
811,enden::V,-сь,лоткамс
812,enden::V,бырны,лоткамс
813,wechseln::V,вежсьыны,полавтнемс
814,aufgehen[Sonne]::V,петавны,лисемс
815,aufgehen[Sonne]::V,петавны,стямс
816,untergehen[Sonne]::V,пуксьыны,валгомс
817,scheinen[Sonne]::V,югьявны,валдомтомс
818,donnern::V,гымавны,цярномс
819,donnern::V,гымавны,галдордомс
820,wehen::V,пӧлявны,пувамс
821,strömen::V,киссьыны,чудемс
822,fließen::V,визывтны,чудемс
823,sich drehen::V,бергавны,велямс
824,schwanken::V,кӧвьясьны,лыкамс
825,schwanken::V,кӧвьясьны,якамс
826,schwingen::V,дюттясьны,нурсемс
827,schwingen::V,дюттясьны,лыкамс
828,fallen::V,усьны,прамс
829,fallen::V,усьны,сяворемс
830,brennen::V,сотчыны,паломс
831,rauchen::V,тшынасьны,качадомс
832,regnen::V,зэрны,пиземс
833,gefrieren::V,гегдыны,кельмемс
834,tauen::V,сывны,соламс
835,schmelzen::V,сывны,соламс
836,trocknen::V,косьмыны,коськемс
837,sieden::V,пизьны,лакамс
838,sieden::V,пизьны,пиксемс
839,faulen::V,нёльзьыны,наксадомс
840,verfaulen::V,тӧрмыны,наксадомс
841,verfaulen::V,сiсьмыны,наксадомс
842,reißen::V,косясьны,сезневемс
843,versinken::V,вӧйны,ваямс
844,vergehen::V,мунны,ютамс
845,erscheinen::V,мыччисьны,лисемс
846,verschwinden::V,ӧшны,ёмамс
847,sinken::V,ямны,явамс
848,abnehmen::V,ямны,киремемс
849,zunehmen::V,паськавны,ламолгадомс
850,zunehmen::V,паськавны,раштамс
851,steigen::V,лэбтiсьны,куземс
852,steigen::V,лэбтiсьны,кепсевемс
853,wachsen::V,быдмыны,касомс
854,glänzen::V,свиттявны,цитнемс
855,funkeln::V,югйовтлыны,пиндолдомс
856,funkeln::V,югйовтлыны,цивтёрдомс
857,funkeln::V,югйӧв-керны,пиндолдомс
858,funkeln::V,югйӧв-керны,цивтёрдомс
859,lärmen::V,чавзыны,шалномс
860,läuten::V,диньгыны,гайгезевемс
861,klingeln::V,силькӧтны,чавомс баягас
862,klirren::V,жольӧтны,калдордомс
863,klirren::V,жольӧтны,кальцяемс
864,brausen::V,гуасьны,лакамс
865,rauschen::V,кышӧтны,лажномс
866,klingen::V,горавны,гайгемс
867,bellen::V,увтны,онгомс
868,bellen::V,вувтны,онгомс
869,heulen::V,уннявны,урномс
870,blasen::V,пӧлявны,пувамс
871,pfeifen::V,пиксыны,вешкемс
872,schreien::V,айзыны,пижнемс
873,stöhnen::V,ойзыны,кувсемс
874,stöhnen::V,ружтыны,кувсемс
875,zittern::V,легьявны,тарномс
876,leben::V,овны,эрямс
877,geboren werden::V,шогмыны,чачомс
878,atmen::V,лолавны,лексемс
879,trinken::V,юны,симемс
880,essen::V,сёйны,ярсамс
881,schlucken::V,ньылавны,нилемс
882,schlucken::V,ньылавны,порнемс
883,müde werden::V,мыдзны,сиземс
884,einschlafen::V,ланьтны,матедевемс
885,schlafen::V,узьны,удомс
886,aufwachen::V,саймыны,сыргоземс
887,aufwachen::V,пальмыны,сыргоземс
888,aufstehen::V,сувтны,стямс
889,sich erholen::V,шоччисьлыны,оймсемс
890,krank werden::V,моржитны,сэредезевемс
891,krank sein::V,шогавны,сэредемс
892,krank sein::V,визьӧтны,сэредемс
893,schmerzen::V,висьны,сэредемс
894,husten::V,кашляйтны,козомс
895,genesen::V,бурдны,пичкамс
896,sterben::V,кувны,куломс
897,umkommen::V,вийсьыны,чавовомс
898,umkommen::V,вийсьыны,ёмамс
899,sich bewegen::V,локны,шаштомс
900,sich bewegen::V,ветлӧтны,шаштомс
901,sich rühren::V,вӧрзьӧтчыны,сыргамс
902,sich erheben::V,сувтны,куземс
903,sich setzen::V,пуксьыны,озамс
904,hinfallen::V,пӧрласьны,прамс
905,hinfallen::V,пӧрласьны,сяворемс
906,laufen::V,мунны,якамс
907,schreiten::V,тальччавны,эскелямс
908,schreiten::V,тальччавны,молемс
909,spazierengehen::V,котрасьны,якамс
910,eilen::V,тэрмасьны,эрзкалемс
911,eilen::V,тэрмасьны,капшамс
912,sich beeilen::V,тэрмасьны,капшамс
913,sausen::V,вирдавны-котӧртны,ливтямс
914,springen::V,чеччавны,кирнявтнемс
915,klettern::V,кышасьны,куземс
916,schaukeln::V,чурликасьны,нурямс
917,kriechen::V,кыскасьны-мунны,ёзмолдомс
918,schwimmen::V,вартчыны,уемс
919,tauchen::V,сунгисьны ваӧ,чопавтомс
920,tauchen::V,сунгисьны ваӧ,чопавтнемс
921,rudern::V,сынны,миледемс
922,fahren::V,мунны,ардомс
923,fliegen::V,лэбавны,ливтямс
924,gehen::V,мунны,туемс
925,gehen::V,мунны,молемс
926,weggehen::V,мунны,туемс
927,abfahren::V,иньдӧтчыны,туемс
928,abfahren::V,мунны,туемс
929,anhalten::V,сувтны,лоткамс
930,hineingehen::V,пырны,совамс
931,eintreten::V,пырны,совамс
932,eintreten::V,пырны,эскельдямс
933,kommen::V,локны,самс
934,ankommen::V,локны,самс
935,ankommen::V,локны,пачкодемс
936,zurückkommen::V,бертны,велявтомс
937,zurückkommen::V,панӧвтсьыны,велявтомс
938,bleiben::V,кольччыны,кадовомс
939,warten::V,видзчисьны,учомс
940,erwarten::V,видзчисьны,учомс
941,suchen::V,кошшыны,вешнемс
942,finden::V,адззыны,муемс
943,versuchen::V,пондыны,варштамс
944,versuchen::V,пондӧтны,варштамс
945,vorbereiten::V,лӧсьӧтны,анокстамс
946,lieben::V,милуйтны,вечкемс
947,mögen::V,радейтны,вечкемс
948,lachen::V,серавны,пейдемс
949,rühren::V,сьӧлӧм вӧрзьӧтны,токамс седейс
950,weinen::V,горзыны,авардемс
951,schimpfen::V,видчыны,сёвномс
952,sich ärgern::V,лёкавны,кежиявтнемс
953,sich fürchten::V,повны,пелемс
954,fürchten::V,повны,пелемс
955,fliehen::V,пышшыны,оргодемс
956,flüchten::V,пышшыны,ворьгодемс
957,flüchten::V,пышшыны,чадомс
958,sehen::V,адззыны,неемс
959,anschauen::V,видзӧтны,ваномс
960,ansehen::V,видзӧтны,ваномс
961,hören::V,кывны,марямс
962,zuhören::V,кывзыны,кунсоломс
963,probieren::V,пешлыны,варшамс
964,riechen::V,дукавны,никсемс
965,fühlen::V,кывны,марямс
966,scheinen::V,декуйтчыны,марявомс
967,zu sehen sein::V,тыдавны,неявомс
968,vernehmen::V,тӧдмавны,марямс
969,frieren::V,гегдыны,кельмемс
970,tun::V,керны,теемс
971,können::V,вермыны,маштомс
972,wollen::V,мӧдны,бажамс
973,anfangen::V,петны,кармамс
974,beenden::V,ештӧтны,прядомс
975,beenden::V,керыштны,прядомс
976,aufhören::V,дугдыны,лоткамс
977,gelingen::V,шогмыны,удаламс
978,geraten::V,мыччисьны,лисемс
979,öffnen::V,осьтны,панжомс
980,schließen::V,пӧднавны,пекстамс
981,schließen::V,пӧднавны,сёлгомс
982,schließen::V,пӧднавны,конямс
983,stellen::V,сувтӧтны,аравтомс
984,setzen::V,пуксьӧтны,ойсевтемс
985,setzen::V,пуксьӧтны,озавтнемс
986,legen::V,пуктыны,путомс
987,berühren::V,вӧрзьӧтны,токамс
988,verbinden::V,йитны,содомс
989,bedecken::V,вевттьыны,вельтямс
990,aufhängen::V,ӧшӧтны,понгавтомс
991,anzünden::V,ӧзтыны,кирвастемс
992,aufheben::V,лэбтыны,кепедемс
993,zurücklassen::V,кольны,кадомс
994,verlieren::V,ӧштыны,ёмавтомс
995,fallen lassen::V,уськӧтны,правтомс
996,machen::V,керны,теемс
997,herstellen::V,вӧчны,анокстамс
998,bauen::V,строитны,путомс
999,reparieren::V,вочны,витемс
1000,verbessern::V,бурсьӧтны,паролгавтомс
1001,verbessern::V,бурсьӧтны,вадрялгавтомс
1002,ändern::V,вежны,полавтомс
1003,graben::V,гарйыны,чувомс
1004,graben::V,гарйыны,таргамс
1005,beugen::V,кусіньтны,мендемс
1006,biegen::V,чукыльтыштны,комавтомс
1007,drehen::V,бергӧтны,чаравтомс
1008,drehen::V,бергӧтны,велявтнемс
1009,wenden::V,бергӧтны,велявтомс
1010,umdrehen::V,бергӧтны,велявтомс
1011,heben::V,лэбтыны,кепедемс
1012,hochheben::V,лэбтыны,кепедемс
1013,ergreifen::V,кватитны,кундамс
1014,halten::V,видзны,кирдемс
1015,drücken::V,личкыны,нуемс
1016,schieben::V,тойлавны,шаштомс
1017,kratzen::V,шаркӧтны,ангордамс
1018,lecken::V,нювны,нолсемс
1019,beißen::V,йирны,сускомс
1020,abreißen::V,орӧтны,сеземс
1021,abschneiden::V,шӧрыштны,печкемс
1022,abschneiden::V,вундыштны,печкемс
1023,binden::V,гӧрдззыны,кодамс
1024,binden::V,гӧрдззыны,сюлмамс
1025,stecken::V,мӧртны,сялгомс
1026,brechen::V,жугдыны,синдемс
1027,brechen::V,жугдыны,калавтомс
1028,klopfen::V,зукӧтны,калтаямс
1029,hauen::V,желльыны,чавомс
1030,kleben::V,лякӧтны,педявтнемс
1031,reiben::V,зыртны,ёзамс
1032,streichen::V,мавтны,вадемс
1033,schleifen::V,кыскыны,човамс
1034,schneiden::V,вундавны,керямс
1035,rütteln::V,шатлавны,чукамс
1036,rütteln::V,шатлавны,лыкавтомс
1037,schütteln::V,зыбӧтны,чукамс
1038,schwenken::V,ӧвтны,яхолемс
1039,schwenken::V,макайтны,яхолемс
1040,schütten::V,кисьтны,каямс
1041,füllen::V,тыртны,пештямс
1042,füllen::V,тырсьӧтны,пештямс
1043,einwickeln::V,тубны,тапарямс
1044,tragen::V,новйӧтны,кандомс
1045,schleppen::V,кыскыны,ускомс
1046,ziehen::V,кыскыны,ускомс
1047,aufbewahren::V,видзны,ванстомс
1048,werfen::V,шентывлыны,ёртомс
1049,fangen::V,кутны,кундамс
1050,packen::V,кутасьны,кундамс
1051,packen::V,кватитны,кундамс
1052,verstecken::V,дзебны,кекшемс
1053,teilen::V,торйӧтны,явомс
1054,schicken::V,иньдыны,кучомс
1055,bringen::V,вайны,кандомс
1056,hinzufügen::V,содтыны,путомс
1057,hinzufügen::V,содтыны,максомс
1058,bekommen::V,получитны,саемс
1059,erhalten::V,получитны,саемс
1060,nehmen::V,босьтны,саемс
1061,wählen::V,бӧрйыны,кочкамс
1062,auswählen::V,бӧрйыны,кочкамс
1063,bewahren::V,видзны,ванстомс
1064,behindern::V,падтыны,кирдемс
1065,verderben::V,изводавны,коламс
1066,beschädigen::V,паздыны,теемс зыян
1067,zerbrechen::V,паздыны,коламс
1068,zerreißen::V,косявны,сеземс
1069,zerstören::V,паздыны,калавтомс
1070,verbrennen::V,сотны,пултамс
1071,geben::V,сетны,максомс
1072,reichen::V,сетны,максомс
1073,schenken::V,козьнавны,каземс
1074,versprechen::V,кӧсйыны,алтамс
1075,wünschen::V,бурсьыны,арсемс
1076,loben::V,ошкыны,шнамс
1077,küssen::V,окавны,палсемс
1078,wiegen::V,тюттьӧтны,нурсемс
1079,zudecken::V,вевттьыны,тавадомс
1080,zudecken::V,вевттьыны,вельтямс
1081,wecken::V,саймӧтны,стявтомс
1082,zeigen::V,мыччавны,невтемс
1083,führen::V,нуӧтны,ветямс
1084,lehren::V,велӧтны,тонавтомс
1085,unterrichten::V,велӧтны,тонавтомс
1086,aufziehen::V,быдтыны,трямс
1087,aufziehen::V,быдтыны,кастомс
1088,leiten::V,юравны,ветямс
1089,leiten::V,юравны,азоркстамс
1090,leiten::V,веськӧтлыны,ветямс
1091,leiten::V,веськӧтлыны,азоркстамс
1092,antreiben::V,тэрмӧтны,ветямс
1093,lassen::V,-ӧтыны,кармавтомс
1094,einladen::V,корны,тердемс
1095,vereinigen::V,ӧтувтны,вейсэндямс
1096,vereinigen::V,ӧтувтны,вейс путомс
1097,vereinigen::V,ӧтувтны,вейс пурнамс
1098,vereinigen::V,ӧтлаавны,вейсэндямс
1099,vereinigen::V,ӧтлаавны,вейс путомс
1100,vereinigen::V,ӧтлаавны,вейс пурнамс
1101,besuchen::V,пыравлыны,варштамс
1102,treffen::V,пантавны,вастомс
1103,sich versammeln::V,ӧксьыны,промокшномс
1104,spielen::V,орсны,налксемс
1105,singen::V,сьывны,морамс
1106,tanzen::V,йӧктыны,киштемс
1107,sich trennen::V,торьясьны,явомс
1108,verlassen::V,кольны,кадомс
1109,retten::V,мынтны,идемс
1110,bewachen::V,смекайтны,ванстомс
1111,schützen::V,дорйыны,аштемс
1112,verteidigen::V,дорйыны,ваномс
1113,sich schlagen::V,тышкасьны,тюремс
1114,schießen::V,лыйны,ледемс
1115,siegen::V,вермыны,изнямс
1116,ärgern::V,лӧгӧтны,кежейгавтомс
1117,schlagen::V,базнитны,токамс
1118,treten::V,чужьявны,тапамс
1119,stechen::V,бытшкыны,пупамс
1120,stoßen::V,тапкыны,тулкадемс
1121,stoßen::V,тойыштны,тулкадемс
1122,stehlen::V,гусявны,саламс
1123,stören::V,костіавны,пирямс ки
1124,belästigen::V,назыляйтны,а максомс
1125,belästigen::V,назыляйтны,а кадомс оймамо
1126,verbergen::V,дзебны,сёпомс
1127,verbergen::V,дзебны,кекшемс
1128,täuschen::V,бӧбӧтны,манямс
1129,täuschen::V,пӧрьявны,манямс
1130,betrügen::V,муклачитны,манчемс
1131,töten::V,вийны,чавномс
1132,töten::V,вийны,маштнемс
1133,wohnen::V,овны,эрямс
1134,arbeiten::V,уджавны,важодемс
1135,sammeln::V,ӧктыны,пурнамс
1136,pflücken::V,судзлавны,ноцковтнемс
1137,jagen::V,вӧравны,кундамс
1138,fischen::V,чериавны,калонь кундамс
1139,fassen::V,кутны,кундамс
1140,hüten::V,вердны,ваномс
1141,hüten::V,йирсьӧтны,ваномс
1142,treiben::V,вашӧтны,панемс
1143,anbinden::V,кӧртавны,сюлмамс
1144,füttern::V,вердны,андомс
1145,melken::V,высьтыны,потявтомс
1146,melken::V,чилькӧтны,потявтомс
1147,hacken::V,керавны,лазномс
1148,gießen::V,киськавны,валомс
1149,reifen::V,кисьмыны,кенеремс
1150,zubereiten::V,лӧсьӧтны,анокстамс
1151,kochen::V,пуны,пидемс
1152,backen::V,пӧжавны,пидемс
1153,braten::V,жаритны,пуштамс
1154,umrühren::V,соравны,човорямс
1155,stricken::V,домавны,кодамс
1156,nähen::V,вурны,стамс
1157,färben::V,краситны,артомс
1158,reinigen::V,весӧтны,урядамс
1159,waschen::V,пеславны,муськемс
1160,abwischen::V,чышкыны,нардамс
1161,spülen::V,гывьявны,ёрвалдомс
1162,fegen::V,чышкыны,тенсемс
1163,kehren::V,чышкыны,тенсемс
1164,baden::V,купайтчыны ,экшелямс
1165,sich waschen::V,миссьыны,шлямс
1166,ausziehen::V,гыжтӧтны,кайсевтемс
1167,ausziehen::V,пӧрччавны,кайсевтемс
1168,anziehen::V,пасьтавны,оршамс
1169,sich anziehen::V,пасьтасьны,оршамс
1170,kämmen::V,сынавны,судрямс
1171,schmücken::V,баситны,мазылгавтомс
1172,schmücken::V,баситны,наряжамс
1173,sagen::V,висьтавны,меремс
1174,sprechen::V,шуны,кортамс
1175,reden::V,баитны,кортамс
1176,sich unterhalten::V,сёрнитны,кортнемс
1177,fragen::V,юавны,кевкстемс
1178,bitten::V,корны,вешемс
1179,erzählen::V,висьтавны,ёвтнемс
1180,mitteilen::V,висьтавны,ёвтамс
1181,nennen::V,нимтны,лемдемс
1182,nennen::V,нимтны,путомс лем
1183,rufen::V,китсавны,тердемс
1184,rufen::V,китсавны,серьгедемс
1185,rufen::V,корны,тердемс
1186,rufen::V,корны,серьгедемс
1187,rufen::V,чукӧстны,тердемс
1188,rufen::V,чукӧстны,серьгедемс
1189,prahlen::V,ошшасьны,шнамс пря
1190,übersetzen::V,вуджӧтны,ютавтомс
1191,denken::V,чайтны,арсемс
1192,glauben::V,веритны,кемемс
1193,bemerken::V,казявны,неемс
1194,erkennen::V,тӧдсавны,содамс
1195,begreifen::V,вежӧртны,пачкодемс
1196,verstehen::V,кывны,чарькодемс
1197,lernen::V,велӧтчыны,тонавтнемс
1198,wissen::V,тӧдны,содамс
1199,sich erinnern an::V,касьтывны,ледстямс
1200,vergessen::V,вунӧтны,стувтомс
1201,messen::V,меряйтны,онкстнемс
1202,zählen::V,лыддьыны,ловомс
1203,rechnen::V,лыддьыны,ловомс
1204,lesen::V,лыддьӧтны,ловномс
1205,zeichnen::V,гижмавны,рисовамс
1206,schreiben::V,гижны,сёрмадомс
1207,besitzen::V,лоны,улемс
1208,besitzen::V,лоны,улемс азорокс
1209,kaufen::V,небны,рамамс
1210,verkaufen::V,вузавны,миемс
1211,bezahlen::V,вештыны,пандомс
1212,zahlen::V,вештыны,пандомс
1213,ertragen::V,терпитны,кирдемс
1214,Insel::N,,усия
1215,Menge::N,,лововкс
1216,Gewalt::N,,нарьгамо
1217,Alter::N,,шка
1218,richtig::A,,виде
1219,wahr::A,,алкуксонь
1220,berühmt::A,,содавикс
1221,allein::ADV,,башка
1222,allein::ADV,,ськамонзо
1223,rennen::V,,чийнемс
1224,rennen::V,,ардтнемс
1225,malen::V,,рисовамс
1226,beherrschen::V,,азоркстамс
