,Concept_ID,lbe,ar
727,sofort::ADV,мугьлат бакъа,فورا
728,später::ADV,махъ,فيما بعد
729,jetzt::ADV,утти,الآن
730,jetzt::ADV,утти,حاليا
731,jetzt::ADV,цӏана,الآن
732,jetzt::ADV,цӏана,حاليا
733,heute::ADV,хӏакьину,اليوم
734,morgen::ADV,гьуит,غدا
735,morgen::ADV,гьунттий,غدا
736,dann::ADV,яла,ثم
737,gestern::ADV,лахьхьу,أمس
738,gestern::ADV,лахьхьу,البارحة
739,damals::ADV,та чӏумал,حينئذ
740,danach::ADV,яла,ثم
741,danach::ADV,яла,بعد ذلك
742,vorher::ADV,хьхьнчӏ,من قبل
743,vorher::ADV,хьхьнчӏ,قبل ذلك
744,vorher::ADV,хьхьичӏва,من قبل
745,vorher::ADV,хьхьичӏва,قبل ذلك
746,zuerst::ADV,бакӏрай,أولا
747,zuerst::ADV,цӏу бутӏуй,أولا
748,einmal::ADV,цал,مرة
749,manchmal::ADV,ваксса-таксса,أحيانا
750,oft::ADV,чӏявуну,كثيرا
751,immer::ADV,мудан,دائما
752,immer::ADV,даиман,دائما
753,niemals::ADV,тачӏав,لا أبدا
754,hier::ADV,шикку,هنا
755,hierhin::ADV,шиккун,إلى هنا
756,von hier::ADV,шичча,من هنا
757,dort::ADV,гикку,هناك
758,dorthin::ADV,тиккун,إلى هناك
759,geradeaus::ADV,тӏайланм,إلى الأمام
760,vorwärts::ADV,хьхьичӏунмай,إلى الأمام
761,rückwärts::ADV,махъа-хьхьичӏунмай,إلى الوراء
762,zurück::ADV,махъунмай,عودا
763,zurück::ADV,махъунмай,إلى الخلف
764,unten::ADV,лув,تحت
765,unten::ADV,лув,في الأسفل
766,hinab::ADV,бакӏ-ялавай,إلى تحت
767,hinab::ADV,бакӏъялавай,إلى تحت
768,oben::ADV,ялув,فوق
769,oben::ADV,ялув,في الأعلى
770,hinauf::ADV,лавай,إلى فوق
771,hinauf::ADV,лавай,إلى الأعلى
772,überall::ADV,гьариий,في كل مكان
773,überall::ADV,хьу-хьуний,في كل مكان
774,überall::ADV,гьарца кӏанай,في كل مكان
775,nicht::ADV,къа-,لا
776,nicht::ADV,къа-,لم
777,ein wenig::ADV,чанни,قليلا
778,ein wenig::ADV,ца чансса,قليلا
779,kaum::ADV,дахьа,كاد لا
780,sehr::ADV,оьну,جدا
781,sehr::ADV,оьну,كثيرا
782,sehr::ADV,гужну,جدا
783,sehr::ADV,гужну,كثيرا
784,sehr::ADV,хъинну,جدا
785,sehr::ADV,хъинну,كثيرا
786,so::ADV,укукн,كذا
787,so::ADV,укукн,كذلك
788,noch::ADV,гьала,ما زال
789,noch::ADV,уттигу,ما زال
790,noch::ADV,цакьинва,ما زال
791,noch::ADV,ттигу-шилагу,ما زال
792,nur::ADV,анжагь,فقط
793,wieder::ADV,цӏуницӏа,من جديد
794,wieder::ADV,цӏуницӏа,مرة أخرى
795,vergebens::ADV,аьдада,عبثا
796,vergebens::ADV,нахӏакь,عبثا
797,vor::PRP,хьхьичӏ,أمام
798,hinter::PRP,махъ,خلف
799,hinter::PRP,махъ,وراء
800,unter::PRP,лув,تحت
801,durch::PRP,-х,عبر
802,durch::PRP,-х,خلال
803,neben::PRP,чӏарав,جنب
804,neben::PRP,чӏарав,بجانب
805,zwischen::PRP,дянив,بين
806,wegen::PRP,цӏаний,بسبب
807,dies::PRN,ва,هذا
808,das::PRN,та,ذلك
809,das::PRN,кӏа,ذلك
810,das::PRN,га,ذلك
811,alles::PRN,щала,الكل
812,ich::PRN,на,أنا
813,du::PRN,ина,أنت
814,er::PRN,му,هو
815,wir::PRN,жу,نحن
816,ihr::PRN,зу,أنتم
817,ihr::PRN,зу,أنتن
818,was::FPRN,ци,ما
819,wer::FPRN,цу,من
820,wo::FADV,чув,أين
821,wohin::FADV,чун,إلى أين
822,wie::FADV,цукун,كيف
823,warum::FADV,цан,لماذا
824,wieviel::FNUM,циксса,كم
825,eins::NUM,ца,واحد
826,zwei::NUM,кӏива,اثنين
827,drei::NUM,шамма,ثلاثة
828,vier::NUM,мукьа,أربعة
829,vier::NUM,мукьва,أربعة
830,fünf::NUM,ххюва,خمسة
831,sechs::NUM,ряхва,ستة
832,sieben::NUM,арула,سبعة
833,acht::NUM,мяйва,ثمانية
834,neun::NUM,урчӏва,تسعة
835,zehn::NUM,ацӏва,عشرة
836,elf::NUM,ацӏния цава,أحد عشر
837,zwölf::NUM,ацӏиия кӏива,اثنا عشر
838,zwanzig::NUM,кьува,عشرون
839,dreißig::NUM,зувира,ثلاثون
840,vierzig::NUM,мукьцӏала,أربعون
841,fünfzig::NUM,ххюцӏала,خمسون
842,sechzig::NUM,ряхцӏала,ستون
843,achtzig::NUM,мяйцӏала,ثمانون
844,neunzig::NUM,урчӏцӏала,تسعون
845,hundert::NUM,ттурш,مئة
846,hundert::NUM,ттуршва,مئة
847,tausend::NUM,азарва,ألف
848,und::CNJ,-гу,و
849,oder::CNJ,я,أو
850,oder::CNJ,ягу,أو
851,stehen::V,ацӏан,وقف
852,sitzen::V,щяивкӏун икӏан,جلس
853,liegen::V,утту нвхьуну икӏан,رقد
854,hängen::V,зурчӏай тӏун,تعلق
855,werden::V,хьун,صار
856,werden::V,хьун,أصبح
857,passieren::V,хьун,حدث
858,beginnen::V,дайдишин,ابتدأ
859,beginnen::V,дайдирхьуну дикӏан,ابتدأ
860,enden::V,къуртал дан,انتهى
861,wechseln::V,даххана хьун,تغير
862,wechseln::V,даххана дуллан,تغير
863,aufgehen[Sonne]::V,буклай бур,شرق
864,untergehen[Sonne]::V,лаглай бур,غرب
865,scheinen[Sonne]::V,битан,أضاء
866,scheinen[Sonne]::V,чани буллан,أضاء
867,donnern::V,тӏий бур,رعد
868,wehen::V,бишлай бур,هب
869,strömen::V,экьинан,جرى
870,fließen::V,экьинан,سال
871,sich drehen::V,гьанан,دار
872,schwanken::V,хъюлчу тӏун,ترنح
873,schwanken::V,хӏуркку тӏун,ترنح
874,schwingen::V,хъюлчай тӏун,ترجح
875,schwingen::V,хъюлчу тӏун,ترجح
876,fallen::V,багьлан,سقط
877,brennen::V,ччучлан,احترق
878,rauchen::V,пуркӏу тӏун,دخن
879,regnen::V,лачӏун,أمطر
880,regnen::V,лачIлай дур,أمطر
881,gefrieren::V,микӏ лачӏун,تجمد
882,tauen::V,баслан,ذاب
883,schmelzen::V,баслан,ذاب
884,trocknen::V,кьакьан,نشف
885,sieden::V,щаран,غلى
886,faulen::V,аьллан,فسد
887,verfaulen::V,аьллан,تعفن
888,verfaulen::V,аьян,تعفن
889,reißen::V,ххя дукан,انقطع
890,versinken::V,оькьлан,غرق
891,versinken::V,оькьан,غرق
892,vergehen::V,лялиян,مضى
893,erscheinen::V,буккан,لاح
894,erscheinen::V,буккан,ظهر
895,erscheinen::V,загьир хьун,لاح
896,erscheinen::V,загьир хьун,ظهر
897,verschwinden::V,бат хьун,غاب
898,verschwinden::V,акъа хьун,غاب
899,sinken::V,чахь учин,هبط
900,abnehmen::V,чан хьун,نقص
901,abnehmen::V,ссуссукьу хьун,نقص
902,zunehmen::V,гьарза хьун,ازداد
903,steigen::V,гьаз хьун,صعد
904,steigen::V,гьаз хьун,ارتفع
905,wachsen::V,ххяххан,نما
906,wachsen::V,ххяххан,نبت
907,glänzen::V,цӏай буккан,لمع
908,funkeln::V,цӏай-цӏай тӏун,تلألأ
909,lärmen::V,чӏу буллан,ضج
910,lärmen::V,чӏу буллан,صخب
911,lärmen::V,аьлагъужа буллан,ضج
912,lärmen::V,аьлагъужа буллан,صخب
913,läuten::V,занг ришлан,قرع
914,läuten::V,занг дуллан,قرع
915,klingeln::V,занг ришлан,دق
916,klingeln::V,занг дуллан,دق
917,brausen::V,никъащилан,عج
918,rauschen::V,щурщур тӏун,حف
919,klingen::V,чӏу буклан,رن
920,bellen::V,хӏап тӏун,نبح
921,blasen::V,уф тӏун,نفخ
922,pfeifen::V,щютӏа тӏун,صفر
923,schreien::V,чӏу бан,صرخ
924,stöhnen::V,угь-къак тӏун,أن
925,zittern::V,зурзу чин,ارتعش
926,zittern::V,зурзу тӏун,ارتعش
927,leben::V,ялапар хъанан,عاش
928,geboren werden::V,ан,ولد
929,atmen::V,ссихӏ ласлан,تنفس
930,atmen::V,ссихӏ бигьлан,تنفس
931,trinken::V,хӏачӏан,شرب
932,trinken::V,хӏачӏлан,شرب
933,essen::V,канан,أكل
934,schlucken::V,кьюлтӏа тӏун,جرع
935,müde werden::V,аьхчӏин,تعب
936,einschlafen::V,шанан икӏан,نام
937,schlafen::V,шанан,نام
938,aufwachen::V,чантӏ учин,استيقظ
939,aufstehen::V,бизан,قام
940,sich erholen::V,бигьалаган,استجم
941,krank werden::V,къашай хьун,مرض
942,krank sein::V,къашай хъанан,مرض
943,krank sein::V,къашавай икӏан,مرض
944,schmerzen::V,цӏун,آلم
945,husten::V,хъугьу чин,كح
946,husten::V,хъугьу чин,سعل
947,husten::V,хъугьу тӏун,كح
948,husten::V,хъугьу тӏун,سعل
949,genesen::V,хъин хьун,نقه
950,genesen::V,сагъ лаган,نقه
951,sterben::V,ивчӏан,مات
952,umkommen::V,лиллан,هلك
953,umkommen::V,литӏлан,هلك
954,umkommen::V,ажал биян,هلك
955,umkommen::V,личӏи хьун,هلك
956,umkommen::V,иакьлу хьун,هلك
957,umkommen::V,ахир жан хъанан,هلك
958,umkommen::V,рухӏирачӏа икӏан,هلك
959,sich bewegen::V,сукку хьун,تحرك
960,sich rühren::V,сукку хьун,تحرك
961,sich erheben::V,бизан,قام
962,sich setzen::V,щяикӏан,جلس
963,sich setzen::V,щябикӏан,جلس
964,hinfallen::V,багьан,وقع
965,laufen::V,занан,مشى
966,schreiten::V,ша ласлан,خطا
967,spazierengehen::V,сайр буллан,تنزه
968,eilen::V,анавар буккан,عجل
969,sich beeilen::V,анавар буккан,استعجل
970,sausen::V,никъа щилан,أسرع
971,sausen::V,никъа щун,أسرع
972,rennen::V,лечлан,عدا
973,rennen::V,лечлан,ركض
974,springen::V,тӏанкӏ дан,قفز
975,klettern::V,лахълан,تسلق
976,schaukeln::V,гьайжак бигьлан,تأرجح
977,kriechen::V,ххярк тӏун,دب
978,kriechen::V,ххярк тӏун,زحف
979,schwimmen::V,гьузун,سبح
980,tauchen::V,лултту уккан,غطس
981,rudern::V,бяхлан,جذف
982,rudern::V,батӏлан,جذف
983,rudern::V,ххялаххи дуклан,جذف
984,fahren::V,гьан,ركب
985,fahren::V,гьан,سافر
986,fliegen::V,лехлан,طار
987,gehen::V,нан,سار
988,gehen::V,нан,ذهب
989,weggehen::V,ялагьан,ذهب
990,weggehen::V,ялагьан,انصرف
991,abfahren::V,гьан,رحل
992,anhalten::V,бацӏан,توقف
993,hineingehen::V,буххан,دخل
994,eintreten::V,буххан,دخل
995,kommen::V,учӏан,أتى
996,kommen::V,учӏан,جاء
997,ankommen::V,биян,وصل
998,ankommen::V,бучӏан,وصل
999,zurückkommen::V,зана хъун,عاد
1000,zurückkommen::V,зана хъун,رجع
1001,zurückkommen::V,зана бикӏан,عاد
1002,zurückkommen::V,зана бикӏан,رجع
1003,bleiben::V,личӏан,مكث
1004,warten::V,ялугьлан,انتظر
1005,erwarten::V,ялугьлан,ترقب
1006,erwarten::V,ялугьлан,انتظر
1007,suchen::V,луглан,بحث
1008,finden::V,лякъин,وجد
1009,versuchen::V,ххал буллан,حاول
1010,vorbereiten::V,хӏадур бан,أعد
1011,vorbereiten::V,хӏадур бан,حضر
1012,lieben::V,эшкьи хьуиу бикӏан,أحب
1013,mögen::V,ххиран бикӏан,أحب
1014,lachen::V,хъян,ضحك
1015,weinen::V,аьтӏун,بكى
1016,schimpfen::V,дяъван,سب
1017,schimpfen::V,дяъван,شتم
1018,schimpfen::V,ссугайи агьан,سب
1019,schimpfen::V,ссугайи агьан,شتم
1020,sich ärgern::V,ссибизлан,زعل
1021,sich fürchten::V,ингъауслан,هاب
1022,fürchten::V,хӏучӏ тӏун,خاف
1023,fürchten::V,хӏучӏ тӏун,خشي
1024,fliehen::V,ака бан,هرب
1025,flüchten::V,лихъан,فر
1026,sehen::V,чӏалан,رأى
1027,anschauen::V,урган,نظر
1028,ansehen::V,буруглан,نظر
1029,hören::V,баллан,سمع
1030,zuhören::V,вичӏи дихьлан,أصغى
1031,probieren::V,тӏин ххал буллан,ذاق
1032,riechen::V,ссунтӏа тӏун,شم
1033,riechen::V,ссунтӏа тӏун,استنشق
1034,fühlen::V,дакӏнил буслан,شعر
1035,scheinen::V,ххан,ظهر
1036,scheinen::V,бизан,ظهر
1037,scheinen::V,ххан бикӏлай бикӏан,ظهر
1038,vernehmen::V,баян,سمع
1039,frieren::V,лигьулул хъанан,بردان
1040,tun::V,бан,فعل
1041,können::V,хьун,قدر
1042,können::V,хьун,استطاع
1043,anfangen::V,дайдишин,بدأ
1044,beenden::V,къуртал бан,أنهى
1045,aufhören::V,кьабагьан,توقف
1046,aufhören::V,кьабагьан,انقطع
1047,gelingen::V,бюхъан,نجح
1048,öffnen::V,тӏитӏин,فتح
1049,schließen::V,лакьин,أغلق
1050,stellen::V,дацӏан дан,وضع
1051,stellen::V,дацӏан дан,أقام
1052,stellen::V,бишин,وضع
1053,stellen::V,бишин,أقام
1054,setzen::V,щяитан,أجلس
1055,legen::V,бишин,وضع
1056,berühren::V,ка щун,مس
1057,berühren::V,ка щун,لمس
1058,verbinden::V,бахӏин,ربط
1059,verbinden::V,бахӏин,وصل
1060,verbinden::V,дахӏин,ربط
1061,verbinden::V,дахӏин,وصل
1062,bedecken::V,ялтту бущин,غطى
1063,bedecken::V,ялтту бакьин,غطى
1064,aufhängen::V,лахъан,علق
1065,anzünden::V,лахъан,أوقد
1066,aufheben::V,гьаз бан,لقط
1067,zurücklassen::V,кьаитан,ترك
1068,zurücklassen::V,битан,ترك
1069,verlieren::V,дакъа дан,فقد
1070,fallen lassen::V,рутан,أسقط
1071,machen::V,дан,فعل
1072,herstellen::V,яраг ишла бувиу бан,صنع
1073,herstellen::V,яраг ишла бувиу бан,أنتج
1074,bauen::V,дан,بنى
1075,bauen::V,дан,شيد
1076,reparieren::V,дакьин дан,صلح
1077,verbessern::V,ххуй дан,صحح
1078,ändern::V,баххана бан,غير
1079,graben::V,дуклан,حفر
1080,beugen::V,лахӏан бан,ثنى
1081,beugen::V,лахӏан бан,أحنى
1082,beugen::V,кьус бикӏан,ثنى
1083,beugen::V,кьус бикӏан,أحنى
1084,biegen::V,баччин,لوى
1085,biegen::V,лахӏан бан,لوى
1086,drehen::V,гьанан,أدار
1087,drehen::V,гьанан,دور
1088,wenden::V,кӏура баен бан,قلب
1089,umdrehen::V,кӏура баен бан,قلب
1090,heben::V,гьаз бан,رفع
1091,hochheben::V,гьаз бан,رفع
1092,ergreifen::V,хъап дан,مسك
1093,ergreifen::V,хъап увиу угьан,مسك
1094,halten::V,бугьлан,مسك
1095,drücken::V,кьюч бигьлан,ضغط
1096,schieben::V,щун,حرك
1097,lecken::V,ланцӏа тӏун,لعق
1098,beißen::V,хъапа тӏун,عض
1099,beißen::V,кьацӏа тӏун,عض
1100,abreißen::V,буцан,قلع
1101,abschneiden::V,бухъан,قطع
1102,abschneiden::V,кьукьин,قطع
1103,binden::V,бахӏин,ربط
1104,binden::V,дахӏин,ربط
1105,brechen::V,гъагъан,كسر
1106,klopfen::V,кьутӏа тӏун,طرق
1107,hauen::V,рищун,ضرب
1108,kleben::V,лачӏун буллан,ألصق
1109,reiben::V,ссуку буллан,حك
1110,streichen::V,дугъан,نشر
1111,streichen::V,аьгъу дан,نشر
1112,schneiden::V,духълан,قطع
1113,schneiden::V,кьукьлан,قطع
1114,schütteln::V,хъюлчу буллан,هز
1115,schwenken::V,палцӏ дуллан,لوح
1116,schütten::V,рутӏин,صب
1117,füllen::V,буцӏин бан,ملأ
1118,einwickeln::V,кай-кай бан,لف
1119,tragen::V,ларсун занан,حمل
1120,tragen::V,ларсун ачин,حمل
1121,schleppen::V,ххилан,سحب
1122,aufbewahren::V,ядан,حفظ
1123,aufbewahren::V,ядуллан,حفظ
1124,werfen::V,личин,رمى
1125,werfen::V,личин,ألقى
1126,fangen::V,бугьан,التقط
1127,fangen::V,бугьлан,التقط
1128,verstecken::V,ладитан,خبأ
1129,verstecken::V,кьюлтӏ дан,خبأ
1130,verstecken::V,дахьлаган дан,خبأ
1131,teilen::V,бачӏин,قسم
1132,teilen::V,бутӏа бан,قسم
1133,schicken::V,тӏайла буккан,بعث
1134,schicken::V,тӏайла буккан,أرسل
1135,bringen::V,диян дан,جلب
1136,hinzufügen::V,ххи бан,أضاف
1137,bekommen::V,ласун,حصل
1138,erhalten::V,ласун,استلم
1139,nehmen::V,ласун,أخذ
1140,wählen::V,бувчӏин,اختار
1141,auswählen::V,бувчӏин,انتقى
1142,auswählen::V,язи бугьан,انتقى
1143,bewahren::V,ядан,حافظ
1144,behindern::V,дайщишруду дуллан,عاق
1145,verderben::V,зия дан,أفسد
1146,beschädigen::V,зарал буллан,أضر
1147,zerbrechen::V,гьагъан,كسر
1148,zerbrechen::V,гьагъан бан,كسر
1149,zerreißen::V,ххяхха дуккан,مزق
1150,zerstören::V,лекьан дан,دمر
1151,verbrennen::V,ччуччин,حرق
1152,geben::V,дулун,أعطى
1153,reichen::V,дулун,ناول
1154,schenken::V,пишкаш дан,وهب
1155,schenken::V,багъишла дан,وهب
1156,schenken::V,ихӏсандалун дуллун,وهب
1157,versprechen::V,банна чин,وعد
1158,loben::V,цӏа дан,مدح
1159,küssen::V,ппай тӏун,قبل
1160,wiegen::V,гьуркку тӏун,هدهد
1161,wiegen::V,гьуркку буллан,هدهد
1162,wiegen::V,гьуркку бан,هدهد
1163,wecken::V,чантӏ учин ан,أيقظ
1164,zeigen::V,ккаккан бан,أرى
1165,führen::V,буцин,دل
1166,lehren::V,лахьхьин бан,علم
1167,lehren::V,лахьхьин буллан,علم
1168,unterrichten::V,дарс дишаван,علم
1169,aufziehen::V,хъуна ан,ربى
1170,aufziehen::V,тарбия ан,ربى
1171,leiten::V,каялувшиву дан,دل
1172,leiten::V,каялувшиву дан,أدار
1173,einladen::V,хъамалу оьвчин,دعا
1174,vereinigen::V,ца бан,وحد
1175,besuchen::V,ялун уххан,زار
1176,treffen::V,хьуна бакьин,قابل
1177,sich versammeln::V,батӏин,اجتمع
1178,spielen::V,тӏуркӏу тӏун,لعب
1179,singen::V,балай тӏун,غنى
1180,tanzen::V,къавтӏун,رقص
1181,sich trennen::V,ппив хьун,افترق
1182,verlassen::V,увккун гьан,ترك
1183,retten::V,ххассал бан,نجى
1184,retten::V,ххассал бан,أنقذ
1185,bewachen::V,къарал бан,حرس
1186,schützen::V,ябан,حمى
1187,verteidigen::V,буруччин,دافع
1188,sich schlagen::V,биян,تضارب
1189,schießen::V,битлан,أطلق
1190,siegen::V,ххув хьун,انتصر
1191,siegen::V,ххувшаву ласун,انتصر
1192,ärgern::V,ссибизан уллан,أزعل
1193,schlagen::V,рищун,ضرب
1194,stechen::V,кьутӏин,شك
1195,stoßen::V,щун,دفع
1196,stehlen::V,дацин,سرق
1197,stören::V,кьючин,ضايق
1198,belästigen::V,бизар уллан,أزعج
1199,verbergen::V,лабитан,كتم
1200,verbergen::V,кӏучӏ бан,كتم
1201,täuschen::V,хъяврин ан,خدع
1202,betrügen::V,аьикьин ан,غش
1203,töten::V,ивчӏан,قتل
1204,wohnen::V,оьрму бутлан,سكن
1205,arbeiten::V,зун,عمل
1206,arbeiten::V,зун,اشتغل
1207,sammeln::V,ттихӏин,جمع
1208,sammeln::V,вив дишин,جمع
1209,pflücken::V,риттун,جنى
1210,pflücken::V,риттун,قطف
1211,jagen::V,авли занан,صاد
1212,fischen::V,чавахъру бугьлан,اصطاد
1213,fassen::V,бугьан,قبض
1214,hüten::V,урттуйн бакьлан,رعى
1215,treiben::V,дачин дуллан,ساق
1216,treiben::V,лихъан буллан,ساق
1217,anbinden::V,бахӏин,ربط
1218,füttern::V,канаки буллан,علف
1219,melken::V,ттизин,حلب
1220,hacken::V,мюрш буллан,فرم
1221,hacken::V,мюрш бан,فرم
1222,gießen::V,щин дишин,سقى
1223,reifen::V,диян,نضج
1224,zubereiten::V,хӏадур дан,حضر
1225,zubereiten::V,хӏадур бан,حضر
1226,kochen::V,шашан,طبخ
1227,kochen::V,шашан дуллан,طبخ
1228,backen::V,бишлан,خبز
1229,backen::V,шахьлан,خبز
1230,braten::V,цӏарайх дуллан,قلى
1231,braten::V,цӏарайх дуллан,حمر
1232,umrühren::V,хӏала бан,قلب
1233,stricken::V,щащлан,حاك
1234,stricken::V,щащан,حاك
1235,nähen::V,дуруххан,خاط
1236,färben::V,ранг щун,صبغ
1237,färben::V,ранг щун,لون
1238,reinigen::V,марцӏ бан,نظف
1239,waschen::V,шюшин,غسل
1240,abwischen::V,лишин,مسح
1241,spülen::V,вилаган,شطف
1242,fegen::V,башин,كنس
1243,kehren::V,бахьлан,كنس
1244,baden::V,щинавун учӏлан,استحم
1245,sich waschen::V,диссун,اغتسل
1246,sich waschen::V,лажин диссун,اغتسل
1247,sich waschen::V,лажин дислан,اغتسل
1248,sich waschen::V,биссун,اغتسل
1249,sich waschen::V,чурх бислан,اغتسل
1250,ausziehen::V,ликкан,خلع
1251,anziehen::V,лаххан,لبس
1252,sich anziehen::V,янна лаххан,اكتسى
1253,kämmen::V,ттарал дуккан,مشط
1254,schmücken::V,чӏюлу бан,زين
1255,sagen::V,учин,قال
1256,sprechen::V,гъалгъа тӏун,تكلم
1257,reden::V,гъалгъа тӏун,تكلم
1258,sich unterhalten::V,гъалгъа тӏун,تحادث
1259,fragen::V,цӏуххин,سأل
1260,bitten::V,тавакъю буллан,رجا
1261,erzählen::V,хавар бусан,حكي
1262,mitteilen::V,баян бан,بلغ
1263,mitteilen::V,хавар бан,بلغ
1264,nennen::V,цӏа дизан,سمى
1265,rufen::V,оьвтӏун,نادى
1266,prahlen::V,цӏа дуллан,فشر
1267,prahlen::V,цӏа дуллан,تفاخر
1268,übersetzen::V,таржума бан,ترجم
1269,denken::V,пикри буллан,فكر
1270,glauben::V,вих хьун,اعتقد
1271,bemerken::V,хӏисав хъун,لاحظ
1272,erkennen::V,увчӏин,عرف
1273,begreifen::V,бувчӏин,فهم
1274,begreifen::V,бувчӏин,أدرك
1275,lernen::V,лахьлан,درس
1276,lernen::V,лахьхьин,درس
1277,wissen::V,кӏулну бикӏан,علم
1278,wissen::V,хавар бикӏан,علم
1279,sich erinnern an::V,дакӏнин бутан,تذكر
1280,vergessen::V,хъама битан,نسي
1281,messen::V,дуцин дуллан,قاس
1282,messen::V,дуцин дан,قاس
1283,zählen::V,дуккин,عد
1284,zählen::V,дуккин,أحصى
1285,rechnen::V,хӏисав дан,حسب
1286,lesen::V,ккалан,قرأ
1287,malen::V,сурат дуллан,صور
1288,zeichnen::V,сурат дуллан,رسم
1289,schreiben::V,чичин,كتب
1290,schreiben::V,чичлан,كتب
1291,besitzen::V,дуну икӏан,حاز
1292,besitzen::V,дуну икӏан,ملك
1293,besitzen::V,дуну дикӏан,حاز
1294,besitzen::V,дуну дикӏан,ملك
1295,besitzen::V,заллуну икӏан,حاز
1296,besitzen::V,заллуну икӏан,ملك
1297,kaufen::V,машан ласун,اشترى
1298,verkaufen::V,баххан,باع
1299,bezahlen::V,арцу дулун,دفع
1300,bezahlen::V,багьа булун,دفع
1301,zahlen::V,арцу дулун,سدد
1302,zahlen::V,багьа булун,سدد
1303,beherrschen::V,дуну икӏан,حكم
1304,beherrschen::V,заллуну икӏан,حكم
1305,ertragen::V,бухӏан,أطاق
1306,ertragen::V,бухӏан,تحمل
1307,Leber::N,,كبد
1308,Moor::N,,مستنقع
1309,Anhöhe::N,,تل
1310,Bucht::N,,خليج
1311,Barsch::N,,فرخ أوربي
1312,Hecht::N,,سمك الكراكي
1313,Laus::N,,قملة
1314,Ruf::N,,نداء
1315,Platz::N,,فراغ
1316,Kante::N,,حافة
1317,Größe::N,,حجم
1318,Menge::N,,كمية
1319,Figur::N,,تمثال
1320,Tasche::N,,شنطة
1321,Tasche::N,,محفظة
1322,Öl::N,,زيت
1323,Schuh::N,,حذاء
1324,Leine::N,,قيد
1325,König::N,,ملك
1326,fein::A,,رقيق
1327,auf einmal::ADV,,بالمرة
1328,bald::ADV,,قريبا
1329,einst::ADV,,قديما
1330,schon::ADV,,قد
1331,sie::PRN,,هم
1332,sie::PRN,,هن
1333,siebzig::NUM,,سبعون
1334,klirren::V,,قعقع
1335,heulen::V,,عوى
1336,rühren::V,,أثر
1337,zu sehen sein::V,,ظهر
1338,wollen::V,,شاء
1339,wollen::V,,أراد
1340,geraten::V,,طلع
1341,kratzen::V,,خدش
1342,stecken::V,,دس
1343,schleifen::V,,سن
1344,rütteln::V,,رج
1345,ziehen::V,,سحب
1346,packen::V,,مسك
1347,wünschen::V,,تمنى
1348,zudecken::V,,غطى
1349,antreiben::V,,حث
1350,lassen::V,,حدا
1351,treten::V,,رفس
1352,verstehen::V,,فهم
