,Concept_ID,hr,hr
1602,bringen::V,donijeti,donijeti
1603,hinzufügen::V,dodati,dodati
1604,hinzufügen::V,dodati,pridati
1605,hinzufügen::V,pridati,dodati
1606,hinzufügen::V,pridati,pridati
1607,bekommen::V,dobiti,dobiti
1608,erhalten::V,primiti,primiti
1609,nehmen::V,uzeti,uzeti
1610,wählen::V,izabrati,izabrati
1611,auswählen::V,odabrati,odabrati
1612,bewahren::V,sačuvati,sačuvati
1613,behindern::V,smetati,smetati
1614,verderben::V,pokvariti,pokvariti
1615,beschädigen::V,oštetiti,oštetiti
1616,zerbrechen::V,razbiti,razbiti
1617,zerbrechen::V,razbiti,prelomiti
1618,zerbrechen::V,prelomiti,razbiti
1619,zerbrechen::V,prelomiti,prelomiti
1620,zerreißen::V,poderati,poderati
1621,zerreißen::V,poderati,rastrgnuti
1622,zerreißen::V,rastrgnuti,poderati
1623,zerreißen::V,rastrgnuti,rastrgnuti
1624,zerstören::V,razoriti,razoriti
1625,zerstören::V,razoriti,razrušiti
1626,zerstören::V,razrušiti,razoriti
1627,zerstören::V,razrušiti,razrušiti
1628,verbrennen::V,spaliti,spaliti
1629,verbrennen::V,spaliti,sagorjeti
1630,verbrennen::V,sagorjeti,spaliti
1631,verbrennen::V,sagorjeti,sagorjeti
1632,geben::V,dati,dati
1633,reichen::V,pružiti,pružiti
1634,schenken::V,darivati,darivati
1635,versprechen::V,obećati,obećati
1636,wünschen::V,željeti,željeti
1637,loben::V,hvaliti,hvaliti
1638,küssen::V,ljubiti,ljubiti
1639,wiegen::V,njihati,njihati
1640,wiegen::V,njihati,ljuljati
1641,wiegen::V,ljuljati,njihati
1642,wiegen::V,ljuljati,ljuljati
1643,zudecken::V,pokriti,pokriti
1644,wecken::V,probuditi,probuditi
1645,zeigen::V,pokazati,pokazati
1646,führen::V,voditi,voditi
1647,lehren::V,učiti,učiti
1648,unterrichten::V,poučiti,poučiti
1649,aufziehen::V,uzgajati,uzgajati
1650,leiten::V,upravljati,upravljati
1651,antreiben::V,natjeravati,natjeravati
1652,lassen::V,dati,dati
1653,einladen::V,pozvati,pozvati
1654,vereinigen::V,ujediniti,ujediniti
1655,besuchen::V,posjetiti,posjetiti
1656,treffen::V,sresti,sresti
1657,sich versammeln::V,okupiti se,okupiti se
1658,spielen::V,igrati se,igrati se
1659,singen::V,pjevati,pjevati
1660,tanzen::V,plesati,plesati
1661,sich trennen::V,razići se,razići se
1662,verlassen::V,ostaviti,ostaviti
1663,verlassen::V,ostaviti,napustiti
1664,verlassen::V,napustiti,ostaviti
1665,verlassen::V,napustiti,napustiti
1666,retten::V,spasiti,spasiti
1667,bewachen::V,čuvati,čuvati
1668,bewachen::V,čuvati,stražariti
1669,bewachen::V,stražariti,čuvati
1670,bewachen::V,stražariti,stražariti
1671,schützen::V,čuvati,čuvati
1672,verteidigen::V,obraniti,obraniti
1673,sich schlagen::V,biti se,biti se
1674,sich schlagen::V,biti se,udariti se
1675,sich schlagen::V,udariti se,biti se
1676,sich schlagen::V,udariti se,udariti se
1677,schießen::V,pucati,pucati
1678,schießen::V,pucati,strijeljati
1679,schießen::V,strijeljati,pucati
1680,schießen::V,strijeljati,strijeljati
1681,siegen::V,pobijediti,pobijediti
1682,ärgern::V,ljutiti,ljutiti
1683,schlagen::V,biti,biti
1684,schlagen::V,biti,udariti
1685,schlagen::V,udariti,biti
1686,schlagen::V,udariti,udariti
1687,treten::V,šutnuti,šutnuti
1688,stechen::V,ubosti,ubosti
1689,stoßen::V,gurnuti,gurnuti
1690,stehlen::V,ukrasti,ukrasti
1691,stören::V,smetati,smetati
1692,belästigen::V,smetati,smetati
1693,belästigen::V,smetati,dosaditi
1694,belästigen::V,dosaditi,smetati
1695,belästigen::V,dosaditi,dosaditi
1696,verbergen::V,skriti,skriti
1697,täuschen::V,obmanuti,obmanuti
1698,betrügen::V,prevarati,prevarati
1699,töten::V,ubiti,ubiti
1700,wohnen::V,stanovati,stanovati
1701,arbeiten::V,raditi,raditi
1702,sammeln::V,sabrati,sabrati
1703,pflücken::V,ubrati,ubrati
1704,jagen::V,loviti,loviti
1705,fischen::V,ribati,ribati
1706,fischen::V,ribati,loviti ribu
1707,fischen::V,loviti ribu,ribati
1708,fischen::V,loviti ribu,loviti ribu
1709,fassen::V,uloviti,uloviti
1710,hüten::V,pasti,pasti
1711,treiben::V,goniti,goniti
1712,anbinden::V,privezati,privezati
1713,füttern::V,hraniti,hraniti
1714,melken::V,musti,musti
1715,hacken::V,sjeckati,sjeckati
1716,gießen::V,politi,politi
1717,reifen::V,sazreti,sazreti
1718,zubereiten::V,prigotoviti,prigotoviti
1719,kochen::V,kuhati,kuhati
1720,backen::V,peći,peći
1721,braten::V,peći,peći
1722,braten::V,peći,pržiti
1723,braten::V,pržiti,peći
1724,braten::V,pržiti,pržiti
1725,umrühren::V,promiješati,promiješati
1726,stricken::V,plesti,plesti
1727,nähen::V,šiti,šiti
1728,färben::V,obojiti,obojiti
1729,reinigen::V,očistiti,očistiti
1730,reinigen::V,očistiti,počistiti
1731,reinigen::V,počistiti,očistiti
1732,reinigen::V,počistiti,počistiti
1733,waschen::V,prati,prati
1734,abwischen::V,otrti,otrti
1735,spülen::V,isprati,isprati
1736,spülen::V,isprati,oplakati
1737,spülen::V,oplakati,isprati
1738,spülen::V,oplakati,oplakati
1739,fegen::V,mesti,mesti
1740,fegen::V,mesti,pomesti
1741,fegen::V,pomesti,mesti
1742,fegen::V,pomesti,pomesti
1743,kehren::V,mesti,mesti
1744,baden::V,kupati se,kupati se
1745,sich waschen::V,umiti se,umiti se
1746,sich waschen::V,umiti se,prati se
1747,sich waschen::V,prati se,umiti se
1748,sich waschen::V,prati se,prati se
1749,ausziehen::V,svući,svući
1750,anziehen::V,obući,obući
1751,sich anziehen::V,obući se,obući se
1752,kämmen::V,češljati,češljati
1753,schmücken::V,uresiti,uresiti
1754,schmücken::V,uresiti,nakititi
1755,schmücken::V,nakititi,uresiti
1756,schmücken::V,nakititi,nakititi
1757,sagen::V,reći,reći
1758,sagen::V,reći,kazati
1759,sagen::V,kazati,reći
1760,sagen::V,kazati,kazati
1761,sprechen::V,govoriti,govoriti
1762,reden::V,govoriti,govoriti
1763,reden::V,govoriti,besjediti
1764,reden::V,besjediti,govoriti
1765,reden::V,besjediti,besjediti
1766,sich unterhalten::V,razgovarati se,razgovarati se
1767,fragen::V,pitati,pitati
1768,bitten::V,moliti,moliti
1769,erzählen::V,ispričati,ispričati
1770,erzählen::V,ispričati,pripovjediti
1771,erzählen::V,pripovjediti,ispričati
1772,erzählen::V,pripovjediti,pripovjediti
1773,mitteilen::V,saopćiti,saopćiti
1774,nennen::V,nazvati,nazvati
1775,rufen::V,zvati,zvati
1776,rufen::V,zvati,dozvati
1777,rufen::V,dozvati,zvati
1778,rufen::V,dozvati,dozvati
1779,prahlen::V,hvalisati se,hvalisati se
1780,übersetzen::V,prevesti,prevesti
1781,denken::V,misliti,misliti
1782,glauben::V,vjerovati,vjerovati
1783,bemerken::V,zapaziti,zapaziti
1784,bemerken::V,zapaziti,primijetiti
1785,bemerken::V,primijetiti,zapaziti
1786,bemerken::V,primijetiti,primijetiti
1787,erkennen::V,prepoznati,prepoznati
1788,begreifen::V,pojmiti,pojmiti
1789,begreifen::V,pojmiti,shvatiti
1790,begreifen::V,shvatiti,pojmiti
1791,begreifen::V,shvatiti,shvatiti
1792,verstehen::V,razabrati,razabrati
1793,lernen::V,učiti se,učiti se
1794,wissen::V,znati,znati
1795,sich erinnern an::V,sjetiti se,sjetiti se
1796,vergessen::V,zaboraviti,zaboraviti
1797,messen::V,mjeriti,mjeriti
1798,zählen::V,brojiti,brojiti
1799,rechnen::V,računati,računati
1800,lesen::V,čitati,čitati
1801,malen::V,slikati,slikati
1802,zeichnen::V,crtati,crtati
1803,schreiben::V,pisati,pisati
1804,besitzen::V,imati,imati
1805,besitzen::V,imati,posjedovati
1806,besitzen::V,posjedovati,imati
1807,besitzen::V,posjedovati,posjedovati
1808,kaufen::V,kupiti,kupiti
1809,verkaufen::V,prodati,prodati
1810,verkaufen::V,prodati,raspačati
1811,verkaufen::V,raspačati,prodati
1812,verkaufen::V,raspačati,raspačati
1813,bezahlen::V,platiti,platiti
1814,zahlen::V,plaćati,plaćati
1815,beherrschen::V,vladati,vladati
1816,beherrschen::V,vladati,gospodariti
1817,beherrschen::V,gospodariti,vladati
1818,beherrschen::V,gospodariti,gospodariti
1819,ertragen::V,trpjeti,trpjeti
1820,ertragen::V,trpjeti,podnijeti
1821,ertragen::V,podnijeti,trpjeti
1822,ertragen::V,podnijeti,podnijeti
