,Concept_ID,lv,kv
793,Tor::N,дзиръя,ворота
794,Tor::N,vārti,ворота
795,Zaun::N,потшӧс,забор
796,Zaun::N,žogs,забор
797,Dach::N,вевт,крыша
798,Dach::N,jumts,крыша
799,Leiter::N,пос,лиснич
800,Leiter::N,kāpnes,лиснич
801,Leiter::N,redeles,лиснич
802,Besen::N,рос,рос
803,Besen::N,slota,рос
804,Spaten::N,зыр,зыр
805,Spaten::N,lāpsta,зыр
806,Schaufel::N,тэльӧб,зыр
807,Schaufel::N,liekšķere,зыр
808,Gabel::N,вилки,вила
809,Gabel::N,dakšiņa,вила
810,Löffel::N,пань,пань
811,Löffel::N,karote,пань
812,Messer::N,пурт,пурт
813,Messer::N,nazis,пурт
814,Nagel::N,тув,кӧрттув
815,Nagel::N,кӧрт тув,кӧрттув
816,Nagel::N,nagla,кӧрттув
817,Netz::N,тыв,кыйӧт
818,Netz::N,tīkls,кыйӧт
819,Haken::N,крук,ем
820,Haken::N,āķis,ем
821,Haken::N,kāsis,ем
822,Haken::N,krampis,ем
823,Griff::N,нуд,пу
824,Griff::N,kāts,пу
825,Griff::N,rokturis,пу
826,Schloss::N,томан,замок
827,Schloss::N,aizslēgs,замок
828,Bild::N,серпас,картина
829,Bild::N,glezna,картина
830,Figur::N,пертас,мыгӧр
831,Figur::N,вежньӧг,мыгӧр
832,Figur::N,figūra,мыгӧр
833,Puppe::N,акань,акань
834,Puppe::N,lelle,акань
835,Beutel::N,мешӧк,мешӧк
836,Beutel::N,kule,мешӧк
837,Beutel::N,maisiņš,мешӧк
838,Bündel::N,кӧртӧд,нин
839,Bündel::N,sainis,нин
840,Tasche::N,сумка,сумка
841,Tasche::N,soma,сумка
842,Eimer::N,ведра,ведра
843,Eimer::N,spainis,ведра
844,Deckel::N,пӧдан,вевт
845,Deckel::N,тупкӧд,вевт
846,Deckel::N,vāks,вевт
847,Geschirr::N,дозмук,доз
848,Geschirr::N,дозмук,бекӧрпань
849,Geschirr::N,тасьті-пань,доз
850,Geschirr::N,тасьті-пань,бекӧрпань
851,Geschirr::N,trauki,доз
852,Geschirr::N,trauki,бекӧрпань
853,Sack::N,мешӧк,мешӧк
854,Sack::N,maiss,мешӧк
855,Tasse::N,бекар,бекӧр
856,Tasse::N,тасьті,бекӧр
857,Tasse::N,tase,бекӧр
858,Topf::N,гырнич,кастрюля
859,Topf::N,pods,кастрюля
860,Kessel::N,пӧрт,пӧрт
861,Kessel::N,katls,пӧрт
862,Essen::N,сёйӧм,сёйӧм
863,Essen::N,ēdiens,сёйӧм
864,Nahrung::N,сёян,вердан
865,Nahrung::N,barība,вердан
866,Speise::N,сёян,сёян
867,Speise::N,сёянтор,сёян
868,Speise::N,ēdiens,сёян
869,Fleisch::N,яй,яй
870,Fleisch::N,gaļa,яй
871,Getreide::N,нянь,сю
872,Getreide::N,labība,сю
873,Brei::N,рок,каша
874,Brei::N,putra,каша
875,Brei::N,biezenis,каша
876,Brot::N,нянь,нянь
877,Brot::N,maize,нянь
878,Scheibe::N,шӧрӧм,шӧрӧм
879,Scheibe::N,чӧлан,шӧрӧм
880,Scheibe::N,šķēle,шӧрӧм
881,Scheibe::N,rieciens,шӧрӧм
882,Fett::N,гос,гос
883,Fett::N,тшог,гос
884,Fett::N,tauki,гос
885,Butter::N,вый,ви
886,Butter::N,sviests,ви
887,Öl::N,вый,ви
888,Öl::N,eļļa,ви
889,Salz::N,сов,сов
890,Salz::N,sāls,сов
891,Suppe::N,шыд,шыд
892,Suppe::N,zupa,шыд
893,Honig::N,ма,ма
894,Honig::N,medus,ма
895,Milch::N,йӧв,йӧв
896,Milch::N,piens,йӧв
897,Tee::N,чай,чай
898,Tee::N,tēja,чай
899,Leder::N,ку,кучик
900,Leder::N,āda,кучик
901,Wolle::N,вурун,гӧн
902,Wolle::N,vilna,гӧн
903,Stoff::N,дӧра,дӧра
904,Stoff::N,drāna,дӧра
905,Stoff::N,audums,дӧра
906,Nadel::N,ем,ем
907,Nadel::N,adata,ем
908,Faden::N,сунис,сунис
909,Faden::N,diegs,сунис
910,Faden::N,pavediens,сунис
911,Knopf::N,кизь,кизь
912,Knopf::N,poga,кизь
913,Knoten::N,гӧрӧд,узӧв
914,Knoten::N,гӧрӧд,гӧрӧд
915,Knoten::N,mezgls,узӧв
916,Knoten::N,mezgls,гӧрӧд
917,Farbe::N,краска,краска
918,Farbe::N,вап,краска
919,Farbe::N,krāsa,краска
920,Kleidung::N,паськӧм,паськӧм
921,Kleidung::N,tērps,паськӧм
922,Kleidung::N,drēbes,паськӧм
923,Hemd::N,дӧрӧм,йӧрнӧс
924,Hemd::N,krekls,йӧрнӧс
925,Kragen::N,воротник,воротник
926,Kragen::N,apkakle,воротник
927,Ärmel::N,сос,сос
928,Ärmel::N,piedurkne,сос
929,Hose::N,гач,вешьян
930,Hose::N,bikses,вешьян
931,Gürtel::N,вӧнь,йи
932,Gürtel::N,josta,йи
933,Mütze::N,шапка,шапка
934,Mütze::N,cepure,шапка
935,Schuh::N,башмак,ботинки
936,Schuh::N,ботинки,ботинки
937,Schuh::N,kurpe,ботинки
938,Stiefel::N,сапӧг,сапог
939,Stiefel::N,zābaks,сапог
940,Ring::N,кытш,чунькытш
941,Ring::N,gredzens,чунькытш
942,Band::N,лента,ленточка
943,Band::N,вундас,ленточка
944,Band::N,lente,ленточка
945,Kamm::N,сынан,сынан
946,Kamm::N,ķemme,сынан
947,Spiegel::N,рӧмпӧштан,зеркало
948,Spiegel::N,spogulis,зеркало
949,Riemen::N,тасма,ремень
950,Riemen::N,siksna,ремень
951,Schnur::N,гез,гез
952,Schnur::N,aukla,гез
953,Leine::N,юргез,повод
954,Leine::N,saite,повод
955,Decke::N,эшкын,одеяло
956,Decke::N,шебрас,одеяло
957,Decke::N,sega,одеяло
958,Kissen::N,юрлӧс,подушка
959,Kissen::N,spilvens,подушка
960,Tuch::N,чышъян,чышьян
961,Tuch::N,vadmala,чышьян
962,Handtuch::N,ки чышкӧд,чышкӧт
963,Handtuch::N,кизьчышъян,чышкӧт
964,Handtuch::N,dvielis,чышкӧт
965,Kraft::N,этш,прак
966,Kraft::N,эбӧс,прак
967,Kraft::N,spēks,прак
968,Stärke::N,ёнлун,вын
969,Stärke::N,чорыдлун,вын
970,Stärke::N,stiprums,вын
971,Gesundheit::N,дзоньвидзалун,здоровье
972,Gesundheit::N,veselība,здоровье
973,Krankheit::N,висьӧм,шог
974,Krankheit::N,slimība,шог
975,Schmerz::N,висьӧм,зубыт
976,Schmerz::N,sāpes,зубыт
977,Wunde::N,дой,рана
978,Wunde::N,brūce,рана
979,Wunde::N,jēlums,рана
980,Fieber::N,жар,лёк тресся
981,Fieber::N,жар,кынтан шогӧт
982,Fieber::N,drudzis,лёк тресся
983,Fieber::N,drudzis,кынтан шогӧт
984,Fieber::N,karstums,лёк тресся
985,Fieber::N,karstums,кынтан шогӧт
986,Arznei::N,лекарство,лекарство
987,Arznei::N,зелля,лекарство
988,Arznei::N,zāles,лекарство
989,Arznei::N,medikaments,лекарство
990,Brücke::N,пос,пос
991,Brücke::N,tilts,пос
992,Brunnen::N,юкмӧс,колодец 
993,Brunnen::N,aka,колодец 
994,Weide::N,пӧскӧтина,пода йирсян
995,Weide::N,ganības,пода йирсян
996,Pfad::N,туй,туй
997,Pfad::N,кыснан,туй
998,Pfad::N,taka,туй
999,Weg::N,туй,туй
1000,Weg::N,ceļš,туй
1001,Straße::N,туй,туй
1002,Straße::N,iela,туй
1003,Dorf::N,сикт,деревня
1004,Dorf::N,ciems,деревня
1005,Stadt::N,кар,город
1006,Stadt::N,pilsēta,город
1007,Brief::N,письмӧ,гижӧт
1008,Brief::N,vēstule,гижӧт
1009,Buch::N,небӧг,книга
1010,Buch::N,grāmata,книга
1011,Buchstabe::N,шыпас,буква
1012,Buchstabe::N,burts,буква
1013,Zeitung::N,газет,газета
1014,Zeitung::N,avīze,газета
1015,Zeitung::N,laikraksts,газета
1016,Leben::N,лов,олан
1017,Leben::N,олӧм,олан
1018,Leben::N,dzīve,олан
1019,Tod::N,кулӧм,кулӧм
1020,Tod::N,nāve,кулӧм
1021,Grab::N,гу,гу
1022,Grab::N,kaps,гу
1023,Kirche::N,вичко,вичку
1024,Kirche::N,baznīca,вичку
1025,Sünde::N,мыж,грек
1026,Sünde::N,grēks,грек
1027,Gott::N,ен,ен
1028,Gott::N,dievs,ен
1029,Arbeiter::N,уджалысь,уджалiсь
1030,Arbeiter::N,strādnieks,уджалiсь
1031,Chef::N,юралысь,начальник
1032,Chef::N,веськӧдлысь,начальник
1033,Chef::N,šefs,начальник
1034,Chef::N,vadītajs,начальник
1035,Chef::N,priekšnieks,начальник
1036,Meister::N,вӧчысь,мастер
1037,Meister::N,meistars,мастер
1038,Arzt::N,врач,врач
1039,Arzt::N,бурдӧдысь,врач
1040,Arzt::N,ārsts,врач
1041,Lehrer::N,велӧдысь,велӧтісь
1042,Lehrer::N,skolotājs,велӧтісь
1043,Geld::N,сьӧм,деньга
1044,Geld::N,nauda,деньга
1045,Geschäft::N,удж,удж
1046,Geschäft::N,bizness,удж
1047,Geschäft::N,darījums,удж
1048,Laden::N,вузасянін,магазин
1049,Laden::N,bode,магазин
1050,Laden::N,veikals,магазин
1051,Preis::N,дон,дон
1052,Preis::N,cena,дон
1053,Ware::N,тӧвар,товар
1054,Ware::N,prece,товар
1055,Nutzen::N,воӧм,путь
1056,Nutzen::N,выгӧда,путь
1057,Nutzen::N,labums,путь
1058,Reichtum::N,озырлун,богатство
1059,Reichtum::N,bagātība,богатство
1060,Welt::N,енкӧла,му
1061,Welt::N,pasaule,му
1062,Land::N,му,страна
1063,Land::N,zeme,страна
1064,Staat::N,канму,государство
1065,Staat::N,государство,государство
1066,Staat::N,valsts,государство
1067,König::N,кан,кан
1068,König::N,ķēniņš,кан
1069,König::N,karalis,кан
1070,Macht::N,каналӧм,власть
1071,Macht::N,vara,власть
1072,Grenze::N,су,граница
1073,Grenze::N,суйӧр,граница
1074,Grenze::N,robeža,граница
1075,Krieg::N,ожман,война
1076,Krieg::N,karš,война
1077,Feind::N,враг,враг
1078,Feind::N,вӧрӧг,враг
1079,Feind::N,ienaidnieks,враг
1080,Gewalt::N,мырдöналöм,
1081,Gewalt::N,vara,
1082,Gewalt::N,vardarbība,
1083,Kampf::N,вермасьӧм,нярасьӧм
1084,Kampf::N,вермасьӧм,вермасьӧм
1085,Kampf::N,cīņa,нярасьӧм
1086,Kampf::N,cīņa,вермасьӧм
1087,Bogen[Waffe]::N,ньӧввуж,лук
1088,Bogen[Waffe]::N,loks,лук
1089,Pfeil::N,ньӧв,ньӧв
1090,Pfeil::N,bulta,ньӧв
1091,Gewehr::N,пишшаль,ружьё
1092,Gewehr::N,šautene,ружьё
1093,Fehler::N,сорсьӧм,ошибка
1094,Fehler::N,дзугсьӧм,ошибка
1095,Fehler::N,kļūda,ошибка
1096,Lüge::N,пӧръясьӧм,ылӧтӧм
1097,Lüge::N,пӧръясьӧм,пӧрьялӧм
1098,Lüge::N,ылӧдлӧм,ылӧтӧм
1099,Lüge::N,ылӧдлӧм,пӧрьялӧм
1100,Lüge::N,meli,ылӧтӧм
1101,Lüge::N,meli,пӧрьялӧм
1102,Schaden::N,лёк,лёк
1103,Schaden::N,изъян,лёк
1104,Schaden::N,пакӧсьт,лёк
1105,Schaden::N,bojājums,лёк
1106,Schaden::N,kaitējums,лёк
1107,Unglück::N,шог,пик
1108,Unglück::N,шог,оказзё
1109,Unglück::N,kļūme,пик
1110,Unglück::N,kļūme,оказзё
1111,Unglück::N,klizma,пик
1112,Unglück::N,klizma,оказзё
1113,Unglück::N,nelaime,пик
1114,Unglück::N,nelaime,оказзё
1115,Schuld::N,мыж,вина
1116,Schuld::N,vaina,вина
1117,Alter::N,арлыд,
1118,Alter::N,vecums,
1119,Schluss::N,пом,ком
1120,Schluss::N,beigas,ком
1121,Zeit::N,кад,кад
1122,Zeit::N,laiks,кад
1123,Tag::N,лун,лун
1124,Tag::N,diena,лун
1125,Morgen::N,асыв,асыв
1126,Morgen::N,rīts,асыв
1127,Mittag::N,лун шӧр,луншӧр кад
1128,Mittag::N,pusdiena,луншӧр кад
1129,Abend::N,рыт,рыт
1130,Abend::N,vakars,рыт
1131,Nacht::N,вой,ой
1132,Nacht::N,nakts,ой
1133,Woche::N,вежон,неделя
1134,Woche::N,nedēļa,неделя
1135,Monat::N,тӧлысь,тӧлicь
1136,Monat::N,mēnesis,тӧлicь
1137,Jahr::N,во,год
1138,Jahr::N,gads,год
1139,Frühling::N,тулыс,тулыс
1140,Frühling::N,pavasaris,тулыс
1141,Sommer::N,гожӧм,гожум
1142,Sommer::N,vasara,гожум
1143,Herbst::N,ар,ар
1144,Herbst::N,rudens,ар
1145,Winter::N,тӧв,тӧв
1146,Winter::N,ziema,тӧв
1147,Januar::N,тӧв шӧр,январ
1148,Januar::N,janvāris,январ
1149,Februar::N,урасьӧм,февраль
1150,Februar::N,februāris,февраль
1151,März::N,рака,март
1152,März::N,marts,март
1153,April::N,кос му,апрель
1154,April::N,aprīlis,апрель
1155,Mai::N,ода-кора,май
1156,Mai::N,maijs,май
1157,Juni::N,лӧддза-номъя,юнь
1158,Juni::N,jūnijs,юнь
1159,Juli::N,сора,юль
1160,Juli::N,jūlijs,юль
1161,August::N,моз,август
1162,August::N,augusts,август
1163,September::N,кӧч,сентяб
1164,September::N,septembris,сентяб
1165,Oktober::N,йирым,октяб
1166,Oktober::N,oktobris,октяб
1167,November::N,вӧльгым,нояб
1168,November::N,novembris,нояб
1169,Dezember::N,ӧшым,декаб
1170,Dezember::N,decembris,декаб
1171,Montag::N,выльлун,вильлун
1172,Montag::N,pirmdiena,вильлун
1173,Dienstag::N,воторник,мӧдӧдзлун
1174,Dienstag::N,otrdiena,мӧдӧдзлун
1175,Mittwoch::N,середа,шӧрлун
1176,Mittwoch::N,trešdiena,шӧрлун
1177,Donnerstag::N,четверг,нёльӧдзлун
1178,Donnerstag::N,ceturtdiena,нёльӧдзлун
1179,Freitag::N,пекнича,витӧдзлун
1180,Freitag::N,piektdiena,витӧдзлун
1181,Samstag::N,субӧта,пывсянлун
1182,Samstag::N,sestdiena,пывсянлун
1183,Sonntag::N,вӧскресенньӧ,кресення
1184,Sonntag::N,svētdiena,кресення
1185,groß::A,ыджыд,ыджыт
1186,groß::A,dižs,ыджыт
1187,groß::A,liels,ыджыт
1188,klein::A,ичӧт,учӧтик
1189,klein::A,mazs,учӧтик
1190,lang::A,кузь,кузь
1191,lang::A,garš,кузь
1192,kurz::A,дженьыд,дженыт
1193,kurz::A,īss,дженыт
1194,breit::A,ота,ота
1195,breit::A,паськыд,ота
1196,breit::A,plats,ота
1197,schmal::A,оттӧм,векнит
1198,schmal::A,tievs,векнит
1199,dicht::A,сук,тшӧк
1200,dicht::A,blīvs,тшӧк
1201,dick[Gegenstand]::A,кыз,кыз
1202,dick[Gegenstand]::A,biezs,кыз
1203,dünn::A,вӧсни,вӧснит
1204,dünn::A,вӧсньыд,вӧснит
1205,dünn::A,plāns,вӧснит
1206,fein::A,посни,вӧснит
1207,fein::A,smalks,вӧснит
1208,fest::A,зумыд,крепыт
1209,fest::A,tvirts,крепыт
1210,fest::A,noturīgs,крепыт
1211,flach::A,плавкӧс,лапкӧса
1212,flach::A,тшӧтшкӧс,лапкӧса
1213,flach::A,lēzens,лапкӧса
1214,flach::A,līdzens,лапкӧса
1215,glatt::A,вольк,волькыт
1216,glatt::A,мольыд,волькыт
1217,glatt::A,gluds,волькыт
1218,glatt::A,slidens,волькыт
1219,hart::A,зумыд,чӧрыт
1220,hart::A,ciets,чӧрыт
1221,weich::A,небыд,небыт
1222,weich::A,mīksts,небыт
1223,rund::A,гӧгрӧс,гӧгрӧса
1224,rund::A,apaļš,гӧгрӧса
1225,spitz::A,ёсь йыла,ёся
1226,spitz::A,smails,ёся
1227,scharf::A,ёсь,лэчыт
1228,scharf::A,ass,лэчыт
1229,stumpf::A,ныж,ныж
1230,stumpf::A,truls,ныж
1231,stumpf::A,strups,ныж
1232,schwer::A,сьӧкыд,сьӧкыт
1233,schwer::A,smags,сьӧкыт
1234,schön::A,мича,басӧк
1235,schön::A,лӧсьыд,басӧк
1236,schön::A,daiļš,басӧк
1237,schön::A,skaists,басӧк
1238,heiß::A,пӧсь,жар
1239,heiß::A,karsts,жар
1240,warm::A,шоныд,шоныт
1241,warm::A,silts,шоныт
1242,kalt::A,кӧдзыд,кӧдзыт
1243,kalt::A,salts,кӧдзыт
1244,kalt::A,auksts,кӧдзыт
1245,kühl::A,юзыд,сайкыт
1246,kühl::A,ыркыд,сайкыт
1247,kühl::A,vēss,сайкыт
1248,kühl::A,dzestrs,сайкыт
1249,frisch::A,выль,виль
1250,frisch::A,svaigs,виль
1251,feucht::A,уль,вакодь
1252,feucht::A,mitrs,вакодь
1253,feucht::A,drēgns,вакодь
1254,nass::A,ва,ва
1255,nass::A,slapjš,ва
1256,trocken::A,кос,кӧс
1257,trocken::A,sauss,кӧс
1258,voll::A,кыз,тыра
1259,voll::A,pilns,тыра
1260,leer::A,куш,тыртӧм
1261,leer::A,тыртӧм,тыртӧм
1262,leer::A,tukšs,тыртӧм
1263,offen::A,восьса,оссьӧм
1264,offen::A,vaļējs,оссьӧм
1265,offen::A,atvērts,оссьӧм
1266,geschlossen::A,пӧдса,игана
1267,geschlossen::A,пӧдса,пӧдана
1268,geschlossen::A,slēgts,игана
1269,geschlossen::A,slēgts,пӧдана
1270,sauber::A,сӧстӧм,сӧдз
1271,sauber::A,сӧстӧм,сӧстӧм
1272,sauber::A,tīrs,сӧдз
1273,sauber::A,tīrs,сӧстӧм
1274,sauber::A,spodrs,сӧдз
1275,sauber::A,spodrs,сӧстӧм
1276,schmutzig::A,няйт,нятьӧсь
1277,schmutzig::A,netīrs,нятьӧсь
1278,schmutzig::A,dubļains,нятьӧсь
1279,roh::A,уль,путӧм
1280,roh::A,jēls,путӧм
1281,reif::A,кисьмӧм,кисьмалӧм
1282,reif::A,gatavs,кисьмалӧм
1283,reif::A,nobriedis,кисьмалӧм
1284,lecker::A,чӧскыд,кӧра 
1285,lecker::A,gards,кӧра 
1286,lecker::A,garšīgs,кӧра 
1287,süß::A,юмов,чӧскыт
1288,süß::A,чӧскыд,чӧскыт
1289,süß::A,salds,чӧскыт
1290,bitter::A,курыд,курыт
1291,bitter::A,sūrs,курыт
1292,bitter::A,rūgts,курыт
1293,sauer::A,шома,шӧма 
1294,sauer::A,skābs,шӧма 
1295,hell::A,югыд,югыт
1296,hell::A,gaišs,югыт
1297,dunkel::A,пемыд,пемыт
1298,dunkel::A,tumšs,пемыт
1299,schwarz::A,сьӧд,сьӧд
1300,schwarz::A,melns,сьӧд
1301,weiß::A,еджыд,чочком
1302,weiß::A,balts,чочком
1303,rot::A,гӧрд,гӧрд
1304,rot::A,sarkans,гӧрд
1305,gelb::A,виж,веж
1306,gelb::A,dzeltens,веж
1307,blau::A,лӧз,лӧз
1308,blau::A,zils,лӧз
1309,grün::A,веж,веж
1310,grün::A,турунвиж,веж
1311,grün::A,zaļš,веж
1312,grau::A,руд,руд
1313,grau::A,руд,бусӧй
1314,grau::A,pelēks,руд
1315,grau::A,pelēks,бусӧй
1316,bunt::A,сера,быдрӧма
1317,bunt::A,raibs,быдрӧма
1318,bunt::A,krāsains,быдрӧма
1319,billig::A,донтӧг,донтӧм
1320,billig::A,lēts,донтӧм
1321,teuer::A,дона,дона
1322,teuer::A,dārgs,дона
1323,wertvoll::A,дона,дона
1324,wertvoll::A,vērtīgs,дона
1325,blind::A,синтӧм,синтӧм
1326,blind::A,akls,синтӧм
1327,taub::A,пельтӧм,пельтӧм
1328,taub::A,kurls,пельтӧм
1329,kräftig::A,вынйӧра,вына
1330,kräftig::A,spēcīgs,вына
1331,stark::A,ён,вына
1332,stark::A,вына,вына
1333,stark::A,stiprs,вына
1334,schwach::A,жеб,некодя
1335,schwach::A,vājš,некодя
1336,fett::A,госа,госа
1337,fett::A,brangs,госа
1338,schlank::A,веськыд,статя
1339,schlank::A,slaids,статя
1340,hübsch::A,мича,басӧк
1341,hübsch::A,лӧсьыд,басӧк
1342,hübsch::A,glīts,басӧк
1343,böse::A,лёк,лёк
1344,böse::A,ļauns,лёк
1345,böse::A,negants,лёк
1346,dumm::A,йӧй,бӧбӧв
1347,dumm::A,йӧй,вежӧртӧм
1348,dumm::A,вежӧртӧм,бӧбӧв
1349,dumm::A,вежӧртӧм,вежӧртӧм
1350,dumm::A,stulbs,бӧбӧв
1351,dumm::A,stulbs,вежӧртӧм
1352,dumm::A,muļķīgs,бӧбӧв
1353,dumm::A,muļķīgs,вежӧртӧм
1354,faul::A,дыш,дыш
1355,faul::A,slinks,дыш
1356,fleißig::A,зільысь,уджалicь
1357,fleißig::A,čakls,уджалicь
1358,fleißig::A,cītīgs,уджалicь
1359,geizig::A,топыд,жикмӧра
1360,geizig::A,топыд,горшаліcь
1361,geizig::A,skops,жикмӧра
1362,geizig::A,skops,горшаліcь
1363,geizig::A,sīksts,жикмӧра
1364,geizig::A,sīksts,горшаліcь
1365,klug::A,юра,авья
1366,klug::A,юра,вежӧра
1367,klug::A,вежӧра,авья
1368,klug::A,вежӧра,вежӧра
1369,klug::A,gudrs,авья
1370,klug::A,gudrs,вежӧра
1371,geschickt::A,кипода,кипода
1372,geschickt::A,кужысь,кипода
1373,geschickt::A,manīgs,кипода
1374,lieb::A,муса,муса
1375,lieb::A,муса,дзулиньӧй
1376,lieb::A,мича,муса
1377,lieb::A,мича,дзулиньӧй
1378,lieb::A,лӧсьыд,муса
1379,lieb::A,лӧсьыд,дзулиньӧй
1380,lieb::A,mīļš,муса
1381,lieb::A,mīļš,дзулиньӧй
1382,lustig::A,кыпыд,гажа
1383,lustig::A,jautrs,гажа
1384,sanft::A,мелі,лебезнӧй
1385,sanft::A,liegs,лебезнӧй
1386,hungrig::A,тшыг,тшыг
1387,hungrig::A,izsalcis,тшыг
1388,krank::A,висьысь,шогалiсь
1389,krank::A,slims,шогалiсь
1390,nackt::A,пасьтӧм,куш
1391,nackt::A,pliks,куш
1392,traurig::A,гажтӧм,жугыль
1393,traurig::A,bēdīgs,жугыль
1394,traurig::A,skumīgs,жугыль
1395,lebendig::A,ловъя,ловья
1396,lebendig::A,dzīvs,ловья
1397,gut::A,бур,бур
1398,gut::A,labs,бур
1399,schlecht::A,лёк,умӧль
1400,schlecht::A,омӧль,умӧль
1401,schlecht::A,slikts,умӧль
1402,richtig::A,инӧд,
1403,richtig::A,riktīgs,
1404,schlimm::A,омӧль,нештӧм
1405,schlimm::A,туйтӧм,нештӧм
1406,schlimm::A,nelāgs,нештӧм
1407,schlimm::A,nejauks,нештӧм
1408,wahr::A,абу ылӧг,
1409,wahr::A,īsts,
1410,wahr::A,patiess,
1411,alt::A,важ,важ
1412,alt::A,sens,важ
1413,alt::A,vęcs,важ
1414,neu::A,выль,виль
1415,neu::A,jauns,виль
1416,ehemalig::A,вӧвлӧм,вӧвлӧм
1417,ehemalig::A,bijušais,вӧвлӧм
1418,alt[Lebewesen]::A,пӧрысь,года
1419,alt[Lebewesen]::A,пӧрысь,годдэза
1420,alt[Lebewesen]::A,vecs,года
1421,alt[Lebewesen]::A,vecs,годдэза
1422,jung::A,том,том
1423,jung::A,jauns,том
1424,arm::A,гӧль,гов
1425,arm::A,гӧль,беднӧй
1426,arm::A,nabags,гов
1427,arm::A,nabags,беднӧй
1428,reich::A,озыр,эма
1429,reich::A,bagāts,эма
1430,bekannt::A,тӧдса,тӧдса
1431,bekannt::A,zināms,тӧдса
1432,bekannt::A,pazīstams,тӧдса
1433,berühmt::A,нималан,
1434,berühmt::A,кывсян,
1435,berühmt::A,slavens,
1436,fremd::A,йӧз,чужӧй
1437,fremd::A,svešs,чужӧй
1438,verschieden::A,абу ӧткодь,быдкодь
1439,verschieden::A,разнӧй,быдкодь
1440,verschieden::A,dažāds,быдкодь
1441,nah::A,матыс,матiсь
1442,nah::A,tuvs,матiсь
1443,fern::A,ылі,ылicь
1444,fern::A,tāls,ылicь
1445,linker::A,шуйга,шульга
1446,linker::A,kreisais,шульга
1447,rechter::A,веськыд,веськытланись
1448,rechter::A,labais,веськытланись
1449,anderer::A,мукӧд,мукӧд
1450,anderer::A,otrs,мукӧд
1451,erster::A,медводдза,медодзза
1452,erster::A,pirmais,медодзза
1453,zweiter::A,мӧд,кыкӧт
1454,zweiter::A,otrais,кыкӧт
1455,dritter::A,коймӧд,куимӧт
1456,dritter::A,коймӧд,куимӧдз
1457,dritter::A,trešais,куимӧт
1458,dritter::A,trešais,куимӧдз
1459,letzter::A,бӧръя,бӧрья
1460,letzter::A,бӧръя,мёдбӧрья
1461,letzter::A,beidzamais,бӧрья
1462,letzter::A,beidzamais,мёдбӧрья
1463,allein::ADV,ӧтка,
1464,allein::ADV,viens pats,
1465,auf einmal::ADV,ӧтпырйӧ,тшӧтш
1466,auf einmal::ADV,reizē,тшӧтш
1467,zusammen::ADV,тшӧтш,ӧтлаын
1468,zusammen::ADV,kopā,ӧтлаын
1469,zusammen::ADV,vienviet,ӧтлаын
1470,lange::ADV,дыр,дыр
1471,lange::ADV,ilgi,дыр
1472,plötzlich::ADV,друг,друг
1473,plötzlich::ADV,pēkšņi,друг
1474,sofort::ADV,дзик пыр,тшӧтш
1475,sofort::ADV,tūlīt,тшӧтш
1476,später::ADV,сэсся,медбӧрын
1477,später::ADV,vēlāk,медбӧрын
1478,jetzt::ADV,ӧні,ӧні
1479,jetzt::ADV,tagad,ӧні
1480,heute::ADV,талун,талун
1481,heute::ADV,šodien,талун
1482,morgen::ADV,аски,ашын
1483,morgen::ADV,rīt,ашын
1484,bald::ADV,регыд,чожа
1485,bald::ADV,drīz,чожа
1486,dann::ADV,бӧрын,сыбӧрын
1487,dann::ADV,бӧрти,сыбӧрын
1488,dann::ADV,tad,сыбӧрын
1489,gestern::ADV,тӧнлун,тӧн
1490,gestern::ADV,vakar,тӧн
1491,einst::ADV,ӧтчыд,ӧтпыр
1492,einst::ADV,ӧтпыр,ӧтпыр
1493,einst::ADV,citreiz,ӧтпыр
1494,damals::ADV,сэки,сэк
1495,damals::ADV,сэки,сэки
1496,damals::ADV,toreiz,сэк
1497,damals::ADV,toreiz,сэки
1498,danach::ADV,сэсся,сэсся
1499,danach::ADV,pēc tam,сэсся
1500,vorher::ADV,войдӧр,одзжык
1501,vorher::ADV,iepriekš,одзжык
1502,vorher::ADV,pirms tam,одзжык
1503,zuerst::ADV,войдӧр,наперво
1504,zuerst::ADV,vis'pirms,наперво
1505,einmal::ADV,ӧтчыдысь,ӧтпыр
1506,einmal::ADV,reiz,ӧтпыр
1507,einmal::ADV,vienreiz,ӧтпыр
1508,manchmal::ADV,корсюрӧ,мукӧдпыр
1509,manchmal::ADV,dažkārt,мукӧдпыр
1510,oft::ADV,тшӧкыда,-лы-
1511,oft::ADV,bieži,-лы-
1512,immer::ADV,век,быдпыр
1513,immer::ADV,век,быдпырся
1514,immer::ADV,allaž,быдпыр
1515,immer::ADV,allaž,быдпырся
1516,immer::ADV,vien'mēr,быдпыр
1517,immer::ADV,vien'mēr,быдпырся
1518,niemals::ADV,оз некор,некӧр
1519,niemals::ADV,nemūžam,некӧр
1520,hier::ADV,со,татӧн
1521,hier::ADV,тонӧ,татӧн
1522,hier::ADV,te,татӧн
1523,hier::ADV,šeit,татӧн
1524,hierhin::ADV,татчӧ,татчӧ
1525,hierhin::ADV,талань,татчӧ
1526,hierhin::ADV,šurp,татчӧ
1527,hierhin::ADV,uz šejieni,татчӧ
1528,von hier::ADV,тасянь,тасянь
1529,von hier::ADV,no šejienes,тасянь
1530,dort::ADV,сэні,сэтӧн
1531,dort::ADV,tur,сэтӧн
