,Concept_ID,lbe,sk
750,erster::A,цалчинмур,prvý
751,erster::A,цалчиннсса,prvý
752,zweiter::A,кӏилчиимур,druhý
753,dritter::A,шамулчинмур,tretí
754,letzter::A,махъва-махъмур,ostatný
755,letzter::A,махъва-махъмур,posledný
756,allein::ADV,ялгъузну,sám
757,zusammen::ADV,цачӏу,spolu
758,zusammen::ADV,цачӏу,spoločne
759,zusammen::ADV,архӏал,spolu
760,zusammen::ADV,архӏал,spoločne
761,lange::ADV,батӏи къабуклай,dlho
762,lange::ADV,хъунмасса хӏаллай,dlho
763,plötzlich::ADV,цакуну,náhle
764,sofort::ADV,мугьлат бакъа,hneď
765,sofort::ADV,мугьлат бакъа,ihneď
766,später::ADV,махъ,neskoršie
767,jetzt::ADV,утти,teraz
768,jetzt::ADV,цӏана,teraz
769,heute::ADV,хӏакьину,dnes
770,morgen::ADV,гьуит,zajtra
771,morgen::ADV,гьунттий,zajtra
772,dann::ADV,яла,nato
773,dann::ADV,яла,potom
774,gestern::ADV,лахьхьу,včera
775,damals::ADV,та чӏумал,vtedy
776,danach::ADV,яла,potom
777,danach::ADV,яла,podľa toho
778,vorher::ADV,хьхьнчӏ,napred
779,vorher::ADV,хьхьнчӏ,predtým
780,vorher::ADV,хьхьичӏва,napred
781,vorher::ADV,хьхьичӏва,predtým
782,zuerst::ADV,бакӏрай,najprv
783,zuerst::ADV,цӏу бутӏуй,najprv
784,einmal::ADV,цал,raz
785,einmal::ADV,цал,jedenkrát
786,manchmal::ADV,ваксса-таксса,občas
787,manchmal::ADV,ваксса-таксса,niekedy
788,oft::ADV,чӏявуну,často
789,immer::ADV,мудан,vždy
790,immer::ADV,мудан,ustavične
791,immer::ADV,даиман,vždy
792,immer::ADV,даиман,ustavične
793,niemals::ADV,тачӏав,nikdy
794,hier::ADV,шикку,tu
795,hierhin::ADV,шиккун,sem
796,hierhin::ADV,шиккун,tade
797,von hier::ADV,шичча,odtiaľto
798,dort::ADV,гикку,tam
799,dorthin::ADV,тиккун,ta
800,dorthin::ADV,тиккун,tam
801,geradeaus::ADV,тӏайланм,rovno
802,geradeaus::ADV,тӏайланм,priamo
803,vorwärts::ADV,хьхьичӏунмай,napred
804,rückwärts::ADV,махъа-хьхьичӏунмай,nazad
805,zurück::ADV,махъунмай,späť
806,zurück::ADV,махъунмай,naspäť
807,unten::ADV,лув,dolu
808,unten::ADV,лув,naspodku
809,hinab::ADV,бакӏ-ялавай,dolu
810,hinab::ADV,бакӏъялавай,dolu
811,oben::ADV,ялув,hore
812,oben::ADV,ялув,navrchu
813,hinauf::ADV,лавай,hore
814,hinauf::ADV,лавай,navrch
815,überall::ADV,гьариий,všade
816,überall::ADV,хьу-хьуний,všade
817,überall::ADV,гьарца кӏанай,všade
818,nicht::ADV,къа-,nie
819,ein wenig::ADV,чанни,trocha
820,ein wenig::ADV,ца чансса,trocha
821,kaum::ADV,дахьа,ledva
822,sehr::ADV,оьну,veľmi
823,sehr::ADV,гужну,veľmi
824,sehr::ADV,хъинну,veľmi
825,so::ADV,укукн,tak
826,so::ADV,укукн,takto
827,noch::ADV,гьала,ešte
828,noch::ADV,уттигу,ešte
829,noch::ADV,цакьинва,ešte
830,noch::ADV,ттигу-шилагу,ešte
831,nur::ADV,анжагь,len
832,wieder::ADV,цӏуницӏа,zasa
833,vergebens::ADV,аьдада,márne
834,vergebens::ADV,аьдада,nadarmo
835,vergebens::ADV,нахӏакь,márne
836,vergebens::ADV,нахӏакь,nadarmo
837,vor::PRP,хьхьичӏ,pred
838,hinter::PRP,махъ,za
839,unter::PRP,лув,pod
840,durch::PRP,-х,cez
841,neben::PRP,чӏарав,pri
842,neben::PRP,чӏарав,vedľa
843,zwischen::PRP,дянив,medzi
844,wegen::PRP,цӏаний,pre
845,wegen::PRP,цӏаний,kvôli
846,dies::PRN,ва,to
847,dies::PRN,ва,táto
848,das::PRN,та,to
849,das::PRN,кӏа,to
850,das::PRN,га,to
851,alles::PRN,щала,všetko
852,ich::PRN,на,ja
853,du::PRN,ина,ty
854,er::PRN,му,on
855,wir::PRN,жу,my
856,ihr::PRN,зу,vy
857,was::FPRN,ци,čo
858,wer::FPRN,цу,kto
859,wo::FADV,чув,kde
860,wohin::FADV,чун,kam
861,wie::FADV,цукун,ako
862,warum::FADV,цан,prečo
863,wieviel::FNUM,циксса,koľko
864,eins::NUM,ца,jeden
865,zwei::NUM,кӏива,dva
866,drei::NUM,шамма,tri
867,vier::NUM,мукьа,štyri
868,vier::NUM,мукьва,štyri
869,fünf::NUM,ххюва,päť
870,sechs::NUM,ряхва,šesť
871,sieben::NUM,арула,sedem
872,acht::NUM,мяйва,osem
873,neun::NUM,урчӏва,deväť
874,zehn::NUM,ацӏва,desať
875,elf::NUM,ацӏния цава,jedenásť
876,zwölf::NUM,ацӏиия кӏива,dvanásť
877,zwanzig::NUM,кьува,dvadsať
878,dreißig::NUM,зувира,tridsať
879,vierzig::NUM,мукьцӏала,štyridsať
880,fünfzig::NUM,ххюцӏала,päťdesiat
881,sechzig::NUM,ряхцӏала,šesťdesiat
882,achtzig::NUM,мяйцӏала,osemdesiat
883,neunzig::NUM,урчӏцӏала,deväťdesiat
884,hundert::NUM,ттурш,sto
885,hundert::NUM,ттуршва,sto
886,tausend::NUM,азарва,tisíc
887,und::CNJ,-гу,i
888,oder::CNJ,я,alebo
889,oder::CNJ,ягу,alebo
890,stehen::V,ацӏан,stáť
891,sitzen::V,щяивкӏун икӏан,sedieť
892,liegen::V,утту нвхьуну икӏан,ležať
893,hängen::V,зурчӏай тӏун,visieť
894,werden::V,хьун,stať sa
895,passieren::V,хьун,stať sa
896,beginnen::V,дайдишин,začať sa
897,beginnen::V,дайдирхьуну дикӏан,začať sa
898,enden::V,къуртал дан,končiť sa
899,wechseln::V,даххана хьун,meniť sa
900,wechseln::V,даххана дуллан,meniť sa
901,aufgehen[Sonne]::V,буклай бур,vychádzať
902,untergehen[Sonne]::V,лаглай бур,zapadnúť
903,scheinen[Sonne]::V,битан,svietiť
904,scheinen[Sonne]::V,чани буллан,svietiť
905,donnern::V,тӏий бур,hrmieť
906,wehen::V,бишлай бур,viať
907,strömen::V,экьинан,prúdiť
908,fließen::V,экьинан,tiecť
909,sich drehen::V,гьанан,točiť sa
910,sich drehen::V,гьанан,krútiť sa
911,schwanken::V,хъюлчу тӏун,kolísať
912,schwanken::V,хъюлчу тӏун,klátiť sa
913,schwanken::V,хӏуркку тӏун,kolísať
914,schwanken::V,хӏуркку тӏун,klátiť sa
915,schwingen::V,хъюлчай тӏун,kývať sa
916,schwingen::V,хъюлчай тӏун,chvieť sa
917,schwingen::V,хъюлчу тӏун,kývať sa
918,schwingen::V,хъюлчу тӏун,chvieť sa
919,fallen::V,багьлан,padať
920,brennen::V,ччучлан,páliť
921,brennen::V,ччучлан,horieť
922,rauchen::V,пуркӏу тӏун,dymiť sa
923,regnen::V,лачӏун,pršať
924,regnen::V,лачIлай дур,pršať
925,gefrieren::V,микӏ лачӏун,zamrznút
926,tauen::V,баслан,taviť sa
927,schmelzen::V,баслан,taviť sa
928,trocknen::V,кьакьан,schnúť
929,sieden::V,щаран,vrieť
930,faulen::V,аьллан,hniť
931,verfaulen::V,аьллан,zhniť
932,verfaulen::V,аьян,zhniť
933,reißen::V,ххя дукан,pretrhnúť sa
934,versinken::V,оькьлан,zapadnúť
935,versinken::V,оькьлан,potopiť sa
936,versinken::V,оькьан,zapadnúť
937,versinken::V,оькьан,potopiť sa
938,vergehen::V,лялиян,plynúť
939,erscheinen::V,буккан,objaviť sa
940,erscheinen::V,загьир хьун,objaviť sa
941,verschwinden::V,бат хьун,zmiznúť
942,verschwinden::V,акъа хьун,zmiznúť
943,sinken::V,чахь учин,klesať
944,abnehmen::V,чан хьун,ubúdať
945,abnehmen::V,ссуссукьу хьун,ubúdať
946,zunehmen::V,гьарза хьун,pribúdať
947,steigen::V,гьаз хьун,stúpať
948,wachsen::V,ххяххан,rásť
949,glänzen::V,цӏай буккан,jagať sa
950,glänzen::V,цӏай буккан,lesknúť sa
951,funkeln::V,цӏай-цӏай тӏун,iskriť sa
952,lärmen::V,чӏу буллан,lomoziť
953,lärmen::V,аьлагъужа буллан,lomoziť
954,läuten::V,занг ришлан,cengať
955,läuten::V,занг дуллан,cengať
956,klingeln::V,занг ришлан,zvoniť
957,klingeln::V,занг дуллан,zvoniť
958,brausen::V,никъащилан,hučať
959,rauschen::V,щурщур тӏун,šumieť
960,klingen::V,чӏу буклан,znieť
961,klingen::V,чӏу буклан,zvoniť
962,bellen::V,хӏап тӏун,štekať
963,bellen::V,хӏап тӏун,brechať
964,blasen::V,уф тӏун,duť
965,blasen::V,уф тӏун,fúkať
966,pfeifen::V,щютӏа тӏун,pískať
967,pfeifen::V,щютӏа тӏун,hvízdať
968,schreien::V,чӏу бан,kričať
969,stöhnen::V,угь-къак тӏун,stenať
970,zittern::V,зурзу чин,triasť sa
971,zittern::V,зурзу тӏун,triasť sa
972,leben::V,ялапар хъанан,žiť
973,geboren werden::V,ан,narodiť sa
974,atmen::V,ссихӏ ласлан,dýchať
975,atmen::V,ссихӏ бигьлан,dýchať
976,trinken::V,хӏачӏан,piť
977,trinken::V,хӏачӏлан,piť
978,essen::V,канан,jesť
979,schlucken::V,кьюлтӏа тӏун,zhltnuť
980,müde werden::V,аьхчӏин,unaviť sa
981,einschlafen::V,шанан икӏан,usnúť
982,einschlafen::V,шанан икӏан,zaspať
983,schlafen::V,шанан,spať
984,aufwachen::V,чантӏ учин,zobudiť sa
985,aufstehen::V,бизан,vstať
986,sich erholen::V,бигьалаган,zotavovať sa
987,sich erholen::V,бигьалаган,oddýchovať si
988,krank werden::V,къашай хьун,ochorieť
989,krank sein::V,къашай хъанан,chorieť
990,krank sein::V,къашай хъанан,byť chorý
991,krank sein::V,къашавай икӏан,chorieť
992,krank sein::V,къашавай икӏан,byť chorý
993,schmerzen::V,цӏун,bolieť
994,husten::V,хъугьу чин,kašľať
995,husten::V,хъугьу тӏун,kašľať
996,genesen::V,хъин хьун,uzdraviť sa
997,genesen::V,сагъ лаган,uzdraviť sa
998,sterben::V,ивчӏан,umrieť
999,sterben::V,ивчӏан,zomrieť
1000,umkommen::V,лиллан,zahynúť
1001,umkommen::V,литӏлан,zahynúť
1002,umkommen::V,ажал биян,zahynúť
1003,umkommen::V,личӏи хьун,zahynúť
1004,umkommen::V,иакьлу хьун,zahynúť
1005,umkommen::V,ахир жан хъанан,zahynúť
1006,umkommen::V,рухӏирачӏа икӏан,zahynúť
1007,sich bewegen::V,сукку хьун,pohybovať sa
1008,sich rühren::V,сукку хьун,hnúť sa
1009,sich erheben::V,бизан,zdvihnúť sa
1010,sich setzen::V,щяикӏан,sadnúť si
1011,sich setzen::V,щябикӏан,sadnúť si
1012,hinfallen::V,багьан,spadnúť
1013,laufen::V,занан,bežať
1014,schreiten::V,ша ласлан,kráčať
1015,spazierengehen::V,сайр буллан,prechádzať sa
1016,eilen::V,анавар буккан,súriť
1017,sich beeilen::V,анавар буккан,ponáhľať sa
1018,sausen::V,никъа щилан,hučať
1019,sausen::V,никъа щун,hučať
1020,rennen::V,лечлан,bežať
1021,springen::V,тӏанкӏ дан,skákať
1022,klettern::V,лахълан,liezť
1023,schaukeln::V,гьайжак бигьлан,húpať
1024,schaukeln::V,гьайжак бигьлан,hojdať
1025,kriechen::V,ххярк тӏун,liezť
1026,kriechen::V,ххярк тӏун,plaziť sa
1027,schwimmen::V,гьузун,plávať
1028,tauchen::V,лултту уккан,ponoriť sa
1029,rudern::V,бяхлан,veslovať
1030,rudern::V,батӏлан,veslovať
1031,rudern::V,ххялаххи дуклан,veslovať
1032,fahren::V,гьан,ísť
1033,fahren::V,гьан,jazdiť
1034,fliegen::V,лехлан,letieť
1035,gehen::V,нан,ísť
1036,weggehen::V,ялагьан,odísť
1037,weggehen::V,ялагьан,odchádzať
1038,abfahren::V,гьан,odcestovať
1039,anhalten::V,бацӏан,zadržať sa
1040,anhalten::V,бацӏан,zastaviť sa
1041,hineingehen::V,буххан,vchádzať
1042,eintreten::V,буххан,vojsť
1043,eintreten::V,буххан,vstúpiť
1044,kommen::V,учӏан,prísť
1045,ankommen::V,биян,prísť
1046,ankommen::V,биян,doraziť
1047,ankommen::V,бучӏан,prísť
1048,ankommen::V,бучӏан,doraziť
1049,zurückkommen::V,зана хъун,vrátiť sa
1050,zurückkommen::V,зана бикӏан,vrátiť sa
1051,bleiben::V,личӏан,ostať
1052,bleiben::V,личӏан,zostať
1053,warten::V,ялугьлан,čakať
1054,erwarten::V,ялугьлан,očakávať
1055,suchen::V,луглан,hľadať
1056,finden::V,лякъин,nájsť
1057,versuchen::V,ххал буллан,skúsiť
1058,versuchen::V,ххал буллан,pokúsiť sa
1059,vorbereiten::V,хӏадур бан,pripraviť
1060,lieben::V,эшкьи хьуиу бикӏан,ľúbiť
1061,lieben::V,эшкьи хьуиу бикӏан,milovať
1062,mögen::V,ххиран бикӏан,mať rád
1063,lachen::V,хъян,smiať sa
1064,weinen::V,аьтӏун,plakať
1065,schimpfen::V,дяъван,nadávať
1066,schimpfen::V,ссугайи агьан,nadávať
1067,sich ärgern::V,ссибизлан,hnevať sa
1068,sich ärgern::V,ссибизлан,zlostiť sa
1069,sich fürchten::V,ингъауслан,báť sa
1070,fürchten::V,хӏучӏ тӏун,báť sa
1071,fliehen::V,ака бан,utekať
1072,flüchten::V,лихъан,utiecť
1073,sehen::V,чӏалан,vidieť
1074,anschauen::V,урган,pozrieť sa na
1075,ansehen::V,буруглан,pozrieť
1076,hören::V,баллан,počúvať
1077,zuhören::V,вичӏи дихьлан,počúvať
1078,probieren::V,тӏин ххал буллан,ochutnať
1079,riechen::V,ссунтӏа тӏун,ňuchať
1080,fühlen::V,дакӏнил буслан,cítiť
1081,fühlen::V,дакӏнил буслан,pociťovať
1082,scheinen::V,ххан,zdať sa
1083,scheinen::V,бизан,zdať sa
1084,scheinen::V,ххан бикӏлай бикӏан,zdať sa
1085,vernehmen::V,баян,počuť
1086,frieren::V,лигьулул хъанан,mrznúť
1087,frieren::V,лигьулул хъанан,oziabať
1088,tun::V,бан,robiť
1089,können::V,хьун,môcť
1090,anfangen::V,дайдишин,začať
1091,beenden::V,къуртал бан,skončiť
1092,aufhören::V,кьабагьан,prestať
1093,gelingen::V,бюхъан,podariť sa
1094,öffnen::V,тӏитӏин,otvoriť
1095,schließen::V,лакьин,zavrieť
1096,stellen::V,дацӏан дан,postaviť
1097,stellen::V,бишин,postaviť
1098,setzen::V,щяитан,posadiť
1099,legen::V,бишин,klásť
1100,legen::V,бишин,položiť
1101,berühren::V,ка щун,dotykať sa
1102,verbinden::V,бахӏин,spojiť
1103,verbinden::V,дахӏин,spojiť
1104,bedecken::V,ялтту бущин,pokryť
1105,bedecken::V,ялтту бакьин,pokryť
1106,aufhängen::V,лахъан,zavesiť
1107,anzünden::V,лахъан,zapáliť
1108,aufheben::V,гьаз бан,zdvihnúť
1109,zurücklassen::V,кьаитан,zanechať
1110,zurücklassen::V,битан,zanechať
1111,verlieren::V,дакъа дан,stratiť
1112,fallen lassen::V,рутан,pustiť
1113,machen::V,дан,robiť
1114,herstellen::V,яраг ишла бувиу бан,vyrobiť
1115,bauen::V,дан,stavať
1116,bauen::V,дан,budovať
1117,reparieren::V,дакьин дан,opraviť
1118,verbessern::V,ххуй дан,zlepšiť
1119,ändern::V,баххана бан,zmeniť
1120,ändern::V,баххана бан,preinačiť
1121,graben::V,дуклан,ryť
1122,graben::V,дуклан,kopať
1123,beugen::V,лахӏан бан,ohnúť
1124,beugen::V,кьус бикӏан,ohnúť
1125,biegen::V,баччин,ohnúť
1126,biegen::V,лахӏан бан,ohnúť
1127,drehen::V,гьанан,točiť
1128,drehen::V,гьанан,krútiť
1129,wenden::V,кӏура баен бан,obrátiť
1130,wenden::V,кӏура баен бан,prevrátiť
1131,umdrehen::V,кӏура баен бан,otočiť
1132,umdrehen::V,кӏура баен бан,obrátiť
1133,heben::V,гьаз бан,dvíhať
1134,heben::V,гьаз бан,povzniesť
1135,hochheben::V,гьаз бан,zdvihnúť
1136,ergreifen::V,хъап дан,uchopiť sa
1137,ergreifen::V,хъап увиу угьан,uchopiť sa
1138,halten::V,бугьлан,držať
1139,drücken::V,кьюч бигьлан,tisnúť
1140,schieben::V,щун,posunovať
1141,lecken::V,ланцӏа тӏун,lízať
1142,beißen::V,хъапа тӏун,kúsať
1143,beißen::V,кьацӏа тӏун,kúsať
1144,abreißen::V,буцан,odtrhnúť
1145,abschneiden::V,бухъан,odrezať
1146,abschneiden::V,бухъан,odkrojiť
1147,abschneiden::V,кьукьин,odrezať
1148,abschneiden::V,кьукьин,odkrojiť
1149,binden::V,бахӏин,zaviazať
1150,binden::V,бахӏин,priviazať
1151,binden::V,дахӏин,zaviazať
1152,binden::V,дахӏин,priviazať
1153,brechen::V,гъагъан,zlomiť
1154,klopfen::V,кьутӏа тӏун,tĺcť
1155,klopfen::V,кьутӏа тӏун,klopať
1156,hauen::V,рищун,nabiť
1157,kleben::V,лачӏун буллан,lepiť
1158,kleben::V,лачӏун буллан,nalepiť
1159,reiben::V,ссуку буллан,trieť
1160,streichen::V,дугъан,namazať
1161,streichen::V,аьгъу дан,namazať
1162,schneiden::V,духълан,rezať
1163,schneiden::V,духълан,strihať
1164,schneiden::V,кьукьлан,rezať
1165,schneiden::V,кьукьлан,strihať
1166,schütteln::V,хъюлчу буллан,triasť
1167,schütteln::V,хъюлчу буллан,potriasť
1168,schwenken::V,палцӏ дуллан,mávať
1169,schütten::V,рутӏин,sypať
1170,füllen::V,буцӏин бан,plniť
1171,einwickeln::V,кай-кай бан,zabaliť
1172,tragen::V,ларсун занан,niesť
1173,tragen::V,ларсун ачин,niesť
1174,schleppen::V,ххилан,vliecť
1175,aufbewahren::V,ядан,uložiť
1176,aufbewahren::V,ядан,uschovať
1177,aufbewahren::V,ядуллан,uložiť
1178,aufbewahren::V,ядуллан,uschovať
1179,werfen::V,личин,hodiť
1180,werfen::V,личин,vrhnúť
1181,fangen::V,бугьан,chytať
1182,fangen::V,бугьлан,chytať
1183,verstecken::V,ладитан,skryť
1184,verstecken::V,ладитан,schovať
1185,verstecken::V,кьюлтӏ дан,skryť
1186,verstecken::V,кьюлтӏ дан,schovať
1187,verstecken::V,дахьлаган дан,skryť
1188,verstecken::V,дахьлаган дан,schovať
1189,teilen::V,бачӏин,podeliť
1190,teilen::V,бачӏин,rozdeliť
1191,teilen::V,бутӏа бан,podeliť
1192,teilen::V,бутӏа бан,rozdeliť
1193,schicken::V,тӏайла буккан,posielať
1194,bringen::V,диян дан,priniesť
1195,hinzufügen::V,ххи бан,pripojiť
1196,bekommen::V,ласун,dostať
1197,erhalten::V,ласун,prijať
1198,nehmen::V,ласун,vziať
1199,wählen::V,бувчӏин,voliť
1200,auswählen::V,бувчӏин,vybrať
1201,auswählen::V,бувчӏин,vyvoliť
1202,auswählen::V,язи бугьан,vybrať
1203,auswählen::V,язи бугьан,vyvoliť
1204,bewahren::V,ядан,zachovať
1205,behindern::V,дайщишруду дуллан,zavadzať
1206,behindern::V,дайщишруду дуллан,byť v ceste
1207,verderben::V,зия дан,skaziť
1208,beschädigen::V,зарал буллан,ublížiť
1209,beschädigen::V,зарал буллан,poškodiť
1210,zerbrechen::V,гьагъан,rozbiť
1211,zerbrechen::V,гьагъан,prelomiť
1212,zerbrechen::V,гьагъан бан,rozbiť
1213,zerbrechen::V,гьагъан бан,prelomiť
1214,zerreißen::V,ххяхха дуккан,pretrhnúť
1215,zerstören::V,лекьан дан,zničiť
1216,verbrennen::V,ччуччин,spáliť
1217,geben::V,дулун,dať
1218,reichen::V,дулун,podať
1219,schenken::V,пишкаш дан,darovať
1220,schenken::V,багъишла дан,darovať
1221,schenken::V,ихӏсандалун дуллун,darovať
1222,versprechen::V,банна чин,sľúbiť
1223,loben::V,цӏа дан,chváliť
1224,küssen::V,ппай тӏун,bozkať
1225,wiegen::V,гьуркку тӏун,kolísať
1226,wiegen::V,гьуркку буллан,kolísať
1227,wiegen::V,гьуркку бан,kolísať
1228,wecken::V,чантӏ учин ан,zobudiť
1229,zeigen::V,ккаккан бан,ukázať
1230,führen::V,буцин,viesť
1231,lehren::V,лахьхьин бан,učiť
1232,lehren::V,лахьхьин буллан,učiť
1233,unterrichten::V,дарс дишаван,vyučovať
1234,aufziehen::V,хъуна ан,vychovať
1235,aufziehen::V,тарбия ан,vychovať
1236,leiten::V,каялувшиву дан,viesť
1237,einladen::V,хъамалу оьвчин,pozvať
1238,einladen::V,хъамалу оьвчин,povolať
1239,vereinigen::V,ца бан,spojiť
1240,vereinigen::V,ца бан,zjednotiť
1241,besuchen::V,ялун уххан,navštíviť
1242,treffen::V,хьуна бакьин,stretnúť
1243,sich versammeln::V,батӏин,zhromaždiť sa
1244,spielen::V,тӏуркӏу тӏун,hrať
1245,singen::V,балай тӏун,spievať
1246,tanzen::V,къавтӏун,tancovať
1247,sich trennen::V,ппив хьун,rozísť sa
1248,verlassen::V,увккун гьан,opustiť
1249,retten::V,ххассал бан,zachrániť
1250,bewachen::V,къарал бан,strážiť
1251,schützen::V,ябан,chrániť
1252,verteidigen::V,буруччин,brániť
1253,sich schlagen::V,биян,biť sa
1254,schießen::V,битлан,streliť
1255,schießen::V,битлан,strieľať
1256,siegen::V,ххув хьун,zvíťaziť
1257,siegen::V,ххувшаву ласун,zvíťaziť
1258,ärgern::V,ссибизан уллан,hnevať
1259,ärgern::V,ссибизан уллан,zlostiť
1260,schlagen::V,рищун,biť
1261,schlagen::V,рищун,udrieť
1262,stechen::V,кьутӏин,bodnúť
1263,stechen::V,кьутӏин,pichnúť
1264,stoßen::V,щун,udrieť
1265,stehlen::V,дацин,kradnúť
1266,stören::V,кьючин,vyrušiť
1267,belästigen::V,бизар уллан,obťažovať
1268,verbergen::V,лабитан,skryť
1269,verbergen::V,кӏучӏ бан,skryť
1270,täuschen::V,хъяврин ан,sklamať
1271,betrügen::V,аьикьин ан,klamať
1272,betrügen::V,аьикьин ан,podvádzať
1273,töten::V,ивчӏан,zabiť
1274,töten::V,ивчӏан,usmrtiť
1275,wohnen::V,оьрму бутлан,bývať
1276,arbeiten::V,зун,pracovať
1277,sammeln::V,ттихӏин,zbierať
1278,sammeln::V,вив дишин,zbierať
1279,pflücken::V,риттун,trhať
1280,pflücken::V,риттун,oberať
1281,jagen::V,авли занан,poľovať
1282,fischen::V,чавахъру бугьлан,loviť ryby
1283,fischen::V,чавахъру бугьлан,chytať ryby
1284,fassen::V,бугьан,uloviť
1285,hüten::V,урттуйн бакьлан,pásť
1286,treiben::V,дачин дуллан,hnať
1287,treiben::V,лихъан буллан,hnať
1288,anbinden::V,бахӏин,priviazať
1289,füttern::V,канаки буллан,kŕmiť
1290,melken::V,ттизин,dojiť
1291,hacken::V,мюрш буллан,seknúť
1292,hacken::V,мюрш бан,seknúť
1293,gießen::V,щин дишин,polievať
1294,reifen::V,диян,dozrieť
1295,zubereiten::V,хӏадур дан,pripraviť
1296,zubereiten::V,хӏадур бан,pripraviť
1297,kochen::V,шашан,variť
1298,kochen::V,шашан дуллан,variť
1299,backen::V,бишлан,piecť
1300,backen::V,бишлан,smažiť
1301,backen::V,шахьлан,piecť
1302,backen::V,шахьлан,smažiť
1303,braten::V,цӏарайх дуллан,piecť
1304,braten::V,цӏарайх дуллан,pražiť
1305,umrühren::V,хӏала бан,pomiešať
1306,stricken::V,щащлан,pliesť
1307,stricken::V,щащан,pliesť
1308,nähen::V,дуруххан,šiť
1309,färben::V,ранг щун,zafarbiť
1310,reinigen::V,марцӏ бан,čistiť
1311,waschen::V,шюшин,myť
1312,abwischen::V,лишин,utrieť
1313,spülen::V,вилаган,vyplachovať
1314,fegen::V,башин,zametať
1315,kehren::V,бахьлан,zametať
1316,baden::V,щинавун учӏлан,kúpať sa
1317,sich waschen::V,диссун,umývať sa
1318,sich waschen::V,лажин диссун,umývať sa
1319,sich waschen::V,лажин дислан,umývať sa
1320,sich waschen::V,биссун,umývať sa
1321,sich waschen::V,чурх бислан,umývať sa
1322,ausziehen::V,ликкан,zobliecť
1323,anziehen::V,лаххан,obliecť
1324,sich anziehen::V,янна лаххан,obliecť sa
1325,kämmen::V,ттарал дуккан,česať
1326,schmücken::V,чӏюлу бан,ozdobiť
1327,sagen::V,учин,povedať
1328,sprechen::V,гъалгъа тӏун,hovoriť
1329,reden::V,гъалгъа тӏун,rozprávať
1330,sich unterhalten::V,гъалгъа тӏун,rozprávať sa
1331,fragen::V,цӏуххин,spýtať sa
1332,bitten::V,тавакъю буллан,prosiť
1333,erzählen::V,хавар бусан,rozprávať
1334,mitteilen::V,баян бан,oznámiť
1335,mitteilen::V,хавар бан,oznámiť
1336,nennen::V,цӏа дизан,nazvať
1337,nennen::V,цӏа дизан,menovať
1338,rufen::V,оьвтӏун,volať
1339,rufen::V,оьвтӏун,zavolať
1340,prahlen::V,цӏа дуллан,vystatovať sa
1341,übersetzen::V,таржума бан,preložiť
1342,denken::V,пикри буллан,myslieť
1343,glauben::V,вих хьун,veriť
1344,bemerken::V,хӏисав хъун,podotknuť
1345,bemerken::V,хӏисав хъун,spozorovať
1346,erkennen::V,увчӏин,poznať
1347,begreifen::V,бувчӏин,pochopiť
1348,begreifen::V,бувчӏин,porozumieť
1349,lernen::V,лахьлан,učiť sa
1350,lernen::V,лахьхьин,učiť sa
1351,wissen::V,кӏулну бикӏан,vedieť
1352,wissen::V,хавар бикӏан,vedieť
1353,sich erinnern an::V,дакӏнин бутан,pamätať si na
1354,vergessen::V,хъама битан,zabudnuť
1355,messen::V,дуцин дуллан,merať
1356,messen::V,дуцин дан,merať
1357,zählen::V,дуккин,počítať
1358,rechnen::V,хӏисав дан,rátať
1359,rechnen::V,хӏисав дан,počítať
1360,lesen::V,ккалан,čítať
1361,malen::V,сурат дуллан,maľovať
1362,zeichnen::V,сурат дуллан,kresliť
1363,schreiben::V,чичин,písať
1364,schreiben::V,чичлан,písať
1365,besitzen::V,дуну икӏан,mať
1366,besitzen::V,дуну икӏан,vlastniť
1367,besitzen::V,дуну дикӏан,mať
1368,besitzen::V,дуну дикӏан,vlastniť
1369,besitzen::V,заллуну икӏан,mať
1370,besitzen::V,заллуну икӏан,vlastniť
1371,kaufen::V,машан ласун,kúpiť
1372,verkaufen::V,баххан,predať
1373,bezahlen::V,арцу дулун,zaplatiť
1374,bezahlen::V,багьа булун,zaplatiť
1375,zahlen::V,арцу дулун,platiť
1376,zahlen::V,багьа булун,platiť
1377,beherrschen::V,дуну икӏан,ovládať
1378,beherrschen::V,заллуну икӏан,ovládať
1379,ertragen::V,бухӏан,znášať
1380,ertragen::V,бухӏан,vydržať
1381,Leber::N,,pečeň
1382,Moor::N,,močiar
1383,Anhöhe::N,,výšina
1384,Anhöhe::N,,vyvýšenina
1385,Bucht::N,,záliv
1386,Bucht::N,,zátoka
1387,Barsch::N,,ostriež
1388,Hecht::N,,šťuka
1389,Laus::N,,voš
1390,Ruf::N,,volanie
1391,Ruf::N,,zavolanie
1392,Platz::N,,miesto
1393,Kante::N,,hrana
1394,Größe::N,,veľkosť
1395,Menge::N,,množstvo
1396,Figur::N,,figúra
1397,Tasche::N,,taška
1398,Tasche::N,,kabelka
1399,Öl::N,,olej
1400,Schuh::N,,obuv
1401,Schuh::N,,topánka
1402,Leine::N,,vodidlo
1403,König::N,,kráľ
1404,fein::A,,jemný
1405,auf einmal::ADV,,zároveň
1406,bald::ADV,,skoro
1407,einst::ADV,,kedysi
1408,einst::ADV,,niekedy
1409,schon::ADV,,už
1410,sie::PRN,,oni
1411,siebzig::NUM,,sedemdesiat
1412,klirren::V,,rinčať
1413,heulen::V,,vyť
1414,rühren::V,,dojať
