,Concept_ID,vep,de
801,brausen::V,bruncta,brausen
802,rauschen::V,šobaita,rauschen
803,klingen::V,heläita,klingen
804,bellen::V,nutta,bellen
805,heulen::V,ulaita,heulen
806,blasen::V,puhuda,blasen
807,pfeifen::V,pistta,pfeifen
808,pfeifen::V,vihelta,pfeifen
809,schreien::V,kirkta,schreien
810,schreien::V,kidastada,schreien
811,stöhnen::V,ohkta,stöhnen
812,stöhnen::V,voivotada,stöhnen
813,zittern::V,säraita,zittern
814,leben::V,eläda,leben
815,geboren werden::V,sünduda,geboren werden
816,atmen::V,henktä,atmen
817,trinken::V,joda,trinken
818,essen::V,söda,essen
819,schlucken::V,lainata,schlucken
820,müde werden::V,väzuda,müde werden
821,müde werden::V,šuštuda,müde werden
822,einschlafen::V,uinota,einschlafen
823,schlafen::V,magata,schlafen
824,schlafen::V,nukkuda,schlafen
825,aufwachen::V,heraštuda,aufwachen
826,aufstehen::V,nousta,aufstehen
827,sich erholen::V,lebaitas,sich erholen
828,krank werden::V,läžegata,krank werden
829,krank sein::V,läžuda,krank sein
830,schmerzen::V,kibištada,schmerzen
831,husten::V,rügda,husten
832,genesen::V,tervehtuda,genesen
833,sterben::V,kolda,sterben
834,umkommen::V,kolda,umkommen
835,sich bewegen::V,likkuda,sich bewegen
836,sich rühren::V,likahtada,sich rühren
837,sich rühren::V,kubahtada,sich rühren
838,sich erheben::V,nousta,sich erheben
839,sich setzen::V,išttas,sich setzen
840,hinfallen::V,langeta,hinfallen
841,laufen::V,kävuda,laufen
842,schreiten::V,astta,schreiten
843,schreiten::V,haškta,schreiten
844,spazierengehen::V,kävelta,spazierengehen
845,eilen::V,kiruhtada,eilen
846,sich beeilen::V,kiruhtada,sich beeilen
847,sausen::V,fun'urta,sausen
848,rennen::V,joksta,rennen
849,springen::V,hüptä,springen
850,klettern::V,libuda,klettern
851,schaukeln::V,čibuda,schaukeln
852,kriechen::V,ličtas,kriechen
853,schwimmen::V,ujuda,schwimmen
854,tauchen::V,čukautas,tauchen
855,rudern::V,souta,rudern
856,fahren::V,ajada,fahren
857,fahren::V,ajelda,fahren
858,fliegen::V,leta,fliegen
859,gehen::V,mända,gehen
860,gehen::V,kävuda,gehen
861,weggehen::V,päzda,weggehen
862,weggehen::V,lähtta,weggehen
863,abfahren::V,tönduda,abfahren
864,anhalten::V,seižutadas,anhalten
865,hineingehen::V,mända südäimehe,hineingehen
866,eintreten::V,tulda,eintreten
867,kommen::V,tulda,kommen
868,ankommen::V,tulda,ankommen
869,zurückkommen::V,pörtas,zurückkommen
870,bleiben::V,jäda,bleiben
871,warten::V,varastada,warten
872,erwarten::V,varastada,erwarten
873,suchen::V,ectä,suchen
874,finden::V,löuta,finden
875,versuchen::V,ladida,versuchen
876,versuchen::V,rohkaita,versuchen
877,vorbereiten::V,vaumita,vorbereiten
878,lieben::V,armastada,lieben
879,mögen::V,navedida,mögen
880,lachen::V,nagrda,lachen
881,rühren::V,likutada,rühren
882,weinen::V,itkta,weinen
883,schimpfen::V,laidas,schimpfen
884,schimpfen::V,pačatada,schimpfen
885,sich ärgern::V,rändüda,sich ärgern
886,sich fürchten::V,varaita,sich fürchten
887,fürchten::V,varaita,fürchten
888,fliehen::V,pageta,fliehen
889,flüchten::V,pageta,flüchten
890,flüchten::V,joksta,flüchten
891,sehen::V,nähta,sehen
892,anschauen::V,kacta,anschauen
893,ansehen::V,kacta,ansehen
894,hören::V,kulda,hören
895,zuhören::V,kundeltas,zuhören
896,probieren::V,mujada,probieren
897,riechen::V,rižada,riechen
898,fühlen::V,mujada,fühlen
899,scheinen::V,näguda,scheinen
900,zu sehen sein::V,näguda,zu sehen sein
901,vernehmen::V,kulištada,vernehmen
902,frieren::V,kül'mdä,frieren
903,tun::V,tehta,tun
904,können::V,voida,können
905,können::V,mahtta,können
906,wollen::V,himoita,wollen
907,wollen::V,tahtoida,wollen
908,anfangen::V,zavottä,anfangen
909,anfangen::V,augotada,anfangen
910,beenden::V,loptä,beenden
911,aufhören::V,loptas,aufhören
912,gelingen::V,lähtta,gelingen
913,gelingen::V,tehtas,gelingen
914,geraten::V,tulda,geraten
915,öffnen::V,avaita,öffnen
916,schließen::V,saubata,schließen
917,stellen::V,panda,stellen
918,stellen::V,seižutada,stellen
919,setzen::V,ištutada,setzen
920,legen::V,panda,legen
921,berühren::V,koskta,berühren
922,berühren::V,käziduda,berühren
923,verbinden::V,ühtenzoitta,verbinden
924,bedecken::V,katta,bedecken
925,bedecken::V,peitta,bedecken
926,aufhängen::V,riputada,aufhängen
927,anzünden::V,sütutada,anzünden
928,aufheben::V,leta,aufheben
929,zurücklassen::V,jätta,zurücklassen
930,verlieren::V,kadotada,verlieren
931,fallen lassen::V,kirbotada,fallen lassen
932,machen::V,säta,machen
933,machen::V,tehta,machen
934,herstellen::V,tehta,herstellen
935,bauen::V,leta,bauen
936,bauen::V,sauda,bauen
937,reparieren::V,koheta,reparieren
938,verbessern::V,paremboita,verbessern
939,ändern::V,vajehtada,ändern
940,graben::V,kaida,graben
941,graben::V,čongoida,graben
942,beugen::V,koverta,beugen
943,biegen::V,painda,biegen
944,drehen::V,punotada,drehen
945,wenden::V,käta,wenden
946,wenden::V,kärauta,wenden
947,umdrehen::V,käta,umdrehen
948,heben::V,leta,heben
949,hochheben::V,libutada,hochheben
950,ergreifen::V,tabata,ergreifen
951,halten::V,pidada,halten
952,drücken::V,painda,drücken
953,schieben::V,žigutada,schieben
954,kratzen::V,künstä,kratzen
955,lecken::V,nolda,lecken
956,beißen::V,purda,beißen
957,beißen::V,hambastada,beißen
958,abreißen::V,ratketa,abreißen
959,abschneiden::V,čapata,abschneiden
960,abschneiden::V,leikata,abschneiden
961,binden::V,sidoda,binden
962,stecken::V,čokaita,stecken
963,brechen::V,katkaita,brechen
964,klopfen::V,kolkotada,klopfen
965,hauen::V,löda,hauen
966,kleben::V,klejata,kleben
967,reiben::V,hosta,reiben
968,reiben::V,törkita,reiben
969,reiben::V,jorotada,reiben
970,streichen::V,voita,streichen
971,schleifen::V,hijoida,schleifen
972,schleifen::V,teravzoitta,schleifen
973,schneiden::V,leikata,schneiden
974,rütteln::V,heilutada,rütteln
975,schütteln::V,pudištada,schütteln
976,schwenken::V,maihutada,schwenken
977,schütten::V,valada,schütten
978,füllen::V,täutta,füllen
979,einwickeln::V,kärdä,einwickeln
980,tragen::V,kantta,tragen
981,tragen::V,kandišta,tragen
982,schleppen::V,vedätada,schleppen
983,ziehen::V,vedada,ziehen
984,aufbewahren::V,kaita,aufbewahren
985,werfen::V,čuta,werfen
986,werfen::V,tactä,werfen
987,fangen::V,püta,fangen
988,packen::V,tabata,packen
989,verstecken::V,peitta,verstecken
990,teilen::V,jagada,teilen
991,schicken::V,oigeta,schicken
992,bringen::V,veda,bringen
993,hinzufügen::V,ližata,hinzufügen
994,bekommen::V,sada,bekommen
995,erhalten::V,sada,erhalten
996,nehmen::V,otta,nehmen
997,wählen::V,valita,wählen
998,auswählen::V,valita,auswählen
999,bewahren::V,kaita,bewahren
1000,behindern::V,telustada,behindern
1001,verderben::V,travida,verderben
1002,beschädigen::V,satatada,beschädigen
1003,zerbrechen::V,mureta,zerbrechen
1004,zerreißen::V,rebitada,zerreißen
1005,zerstören::V,mureta,zerstören
1006,verbrennen::V,poltta,verbrennen
1007,geben::V,antta,geben
1008,reichen::V,antta,reichen
1009,schenken::V,lahjoita,schenken
1010,versprechen::V,toivotada,versprechen
1011,wünschen::V,toivotada,wünschen
1012,loben::V,kitta,loben
1013,küssen::V,tervehtada,küssen
1014,wiegen::V,likutada,wiegen
1015,zudecken::V,katta,zudecken
1016,wecken::V,noustatada,wecken
1017,zeigen::V,ozutada,zeigen
1018,führen::V,astutada,führen
1019,lehren::V,opeta,lehren
1020,unterrichten::V,opeta,unterrichten
1021,aufziehen::V,kazvatada,aufziehen
1022,leiten::V,ohjata,leiten
1023,antreiben::V,rigehtoitta,antreiben
1024,lassen::V,käskta,lassen
1025,einladen::V,kucta,einladen
1026,vereinigen::V,ühtenzoitta,vereinigen
1027,besuchen::V,rižada,besuchen
1028,treffen::V,vastata,treffen
1029,sich versammeln::V,kägeta,sich versammeln
1030,sich versammeln::V,sätas,sich versammeln
1031,spielen::V,väta,spielen
1032,singen::V,pajatada,singen
1033,tanzen::V,kargaita,tanzen
1034,sich trennen::V,erigata,sich trennen
1035,verlassen::V,jätta,verlassen
1036,retten::V,päzutada,retten
1037,bewachen::V,varjoita,bewachen
1038,schützen::V,kaita,schützen
1039,verteidigen::V,kaita,verteidigen
1040,sich schlagen::V,torata,sich schlagen
1041,schießen::V,ampta,schießen
1042,siegen::V,vägestada,siegen
1043,ärgern::V,verdutada,ärgern
1044,ärgern::V,rändütada,ärgern
1045,schlagen::V,löda,schlagen
1046,schlagen::V,iškta,schlagen
1047,treten::V,peksta,treten
1048,treten::V,topsta,treten
1049,stechen::V,pystiä,stechen
1050,stoßen::V,iškta,stoßen
1051,stoßen::V,pudištada,stoßen
1052,stehlen::V,vargastada,stehlen
1053,stören::V,keskustada,stören
1054,belästigen::V,tartuteldas,belästigen
1055,verbergen::V,katelda,verbergen
1056,täuschen::V,manitada,täuschen
1057,betrügen::V,manitada,betrügen
1058,töten::V,rikta,töten
1059,töten::V,surmita,töten
1060,wohnen::V,eläda,wohnen
1061,arbeiten::V,rata,arbeiten
1062,sammeln::V,kogota,sammeln
1063,pflücken::V,poimda,pflücken
1064,jagen::V,mecata,jagen
1065,fischen::V,kalatada,fischen
1066,fassen::V,tabata,fassen
1067,hüten::V,paimeta,hüten
1068,treiben::V,ajada,treiben
1069,anbinden::V,küttestada,anbinden
1070,anbinden::V,sidoda,anbinden
1071,füttern::V,sötta,füttern
1072,melken::V,lüpsta,melken
1073,hacken::V,sauda,hacken
1074,gießen::V,valada,gießen
1075,reifen::V,küpseta,reifen
1076,zubereiten::V,vaumištada,zubereiten
1077,kochen::V,keitta,kochen
1078,backen::V,paštta,backen
1079,braten::V,žarda,braten
1080,umrühren::V,segoitada,umrühren
1081,stricken::V,kudoda,stricken
1082,nähen::V,ombelta,nähen
1083,färben::V,mujutada,färben
1084,reinigen::V,puhtastada,reinigen
1085,waschen::V,pesta,waschen
1086,abwischen::V,pühktä,abwischen
1087,spülen::V,huhtoida,spülen
1088,fegen::V,pühkta,fegen
1089,kehren::V,uhoita,kehren
1090,baden::V,kül'ptäs,baden
1091,sich waschen::V,pestas,sich waschen
1092,ausziehen::V,riičta,ausziehen
1093,ausziehen::V,rušta,ausziehen
1094,anziehen::V,panda päle,anziehen
1095,anziehen::V,panda kädehe,anziehen
1096,anziehen::V,panda jaugha,anziehen
1097,sich anziehen::V,sobdas,sich anziehen
1098,kämmen::V,harjata,kämmen
1099,schmücken::V,čomitada,schmücken
1100,sagen::V,sanuda,sagen
1101,sprechen::V,pagišta,sprechen
1102,reden::V,pagišta,reden
1103,sich unterhalten::V,lodaita,sich unterhalten
1104,fragen::V,küzuda,fragen
1105,bitten::V,pakita,bitten
1106,erzählen::V,sanuda,erzählen
1107,erzählen::V,starinoita,erzählen
1108,mitteilen::V,tedotada,mitteilen
1109,nennen::V,nimitada,nennen
1110,rufen::V,kucta,rufen
1111,prahlen::V,kittäs,prahlen
1112,übersetzen::V,käta,übersetzen
1113,denken::V,meletada,denken
1114,glauben::V,uskta,glauben
1115,bemerken::V,homaita,bemerken
1116,erkennen::V,tundištada,erkennen
1117,begreifen::V,tabata,begreifen
1118,verstehen::V,el'geta,verstehen
1119,verstehen::V,toimetada,verstehen
1120,lernen::V,opetas,lernen
1121,wissen::V,teta,wissen
1122,sich erinnern an::V,johtutada,sich erinnern an
1123,vergessen::V,unohtada,vergessen
1124,messen::V,märita,messen
1125,zählen::V,lugeda,zählen
1126,rechnen::V,lugeda,rechnen
1127,lesen::V,lugeda,lesen
1128,malen::V,pirta,malen
1129,zeichnen::V,pirta,zeichnen
1130,schreiben::V,kirjutada,schreiben
1131,besitzen::V,omištada,besitzen
1132,kaufen::V,ostta,kaufen
1133,verkaufen::V,möda,verkaufen
1134,bezahlen::V,maksta,bezahlen
1135,zahlen::V,maksta,zahlen
1136,beherrschen::V,valdoita,beherrschen
1137,ertragen::V,tirpta,ertragen
