,Concept_ID,udm,ab
721,zweiter::A,кыктэтӥез,аҩбатəи
722,dritter::A,кунньметӥез,ахҕатәи
723,letzter::A,берло,аҵыхəтəантəи
724,letzter::A,берпум,аҵыхəтəантəи
725,allein::ADV,огназ,мацара
726,auf einmal::ADV,огдыре,зныкала
727,auf einmal::ADV,огдыре,зныкҟьара
728,zusammen::ADV,ӵош,аиц...
729,zusammen::ADV,валче,аиц...
730,lange::ADV,кема,акыраамҭа
731,plötzlich::ADV,мапламтэ шорысь,иаалырҟьаны
732,sofort::ADV,али ик,иаразнакҵәҟьа
733,später::ADV,бергес,уажəшьҭаншəа
734,später::ADV,берлогес,уажəшьҭаншəа
735,jetzt::ADV,али,уажәы
736,jetzt::ADV,табере,уажәы
737,heute::ADV,туннэ,иахьа
738,morgen::ADV,ӵуказе,уаҵәы
739,bald::ADV,ӝоген,иласны
740,dann::ADV,берло,нас
741,gestern::ADV,толон,иацы
742,einst::ADV,огпол,зны
743,einst::ADV,одӥг пол,зны
744,damals::ADV,соку,усҟан
745,danach::ADV,собере,нас
746,vorher::ADV,азьло,уаанӡа
747,vorher::ADV,азьвыл,уаанӡа
748,zuerst::ADV,азьло,азнаказы
749,zuerst::ADV,азьло,аҧхьа
750,einmal::ADV,огпол,зны
751,manchmal::ADV,куддыръя,зны-зынла
752,oft::ADV,ӵем,лассы-лассы
753,immer::ADV,пыр,енагь
754,immer::ADV,пыр,еснагь
755,immer::ADV,котьку,енагь
756,immer::ADV,котьку,еснагь
757,niemals::ADV,уз ноку,ианакəызаалак
758,hier::ADV,татын,ара
759,hier::ADV,татын,абра
760,hier::ADV,татын,араҟа
761,hierhin::ADV,татчы,ара
762,hierhin::ADV,татчы,араҟа
763,von hier::ADV,татысь,арантә
764,dort::ADV,отӥ,уа
765,dort::ADV,отын,уа
766,dorthin::ADV,отчы,уахь
767,dorthin::ADV,отчы,анахь
768,geradeaus::ADV,меӵак,ишиашоу
769,vorwärts::ADV,азьлань,ҕхьаҟа
770,rückwärts::ADV,берлань,шьҭахьла
771,zurück::ADV,берен,шьҭахьҟа
772,zurück::ADV,берлань,шьҭахьҟа
773,unten::ADV,улын,лбаа
774,hinab::ADV,улэ,алада
775,oben::ADV,вылын,хыхь
776,oben::ADV,вылӥын,хыхь
777,hinauf::ADV,вылэ,аҩада
778,hinauf::ADV,вылӥе,аҩада
779,hinauf::ADV,выллань,аҩада
780,überall::ADV,котькытын,зегьынцьара
781,überall::ADV,пасьтана,зегьынцьара
782,nicht::ADV,уз,-м
783,ein wenig::ADV,ичи,ҕыҭк
784,ein wenig::ADV,ӧжыт,ҕыҭк
785,ein wenig::ADV,огшап,ҕыҭк
786,kaum::ADV,муртса,аарлаҳәа
787,kaum::ADV,муртса,афергьҳәа
788,sehr::ADV,туж,даара
789,sehr::ADV,лекос,даара
790,so::ADV,озьы,ас
791,so::ADV,озьы,абас
792,so::ADV,тазьы,ас
793,so::ADV,тазьы,абас
794,noch::ADV,на,макьана
795,nur::ADV,гинэ,заҵәык
796,schon::ADV,ни,уажәшьҭа
797,schon::ADV,ни,аиҳа ипоу
798,schon::ADV,ини,уажәшьҭа
799,schon::ADV,ини,аиҳа ипоу
800,wieder::ADV,нош,ҿыц
801,wieder::ADV,нош,дырҩегь
802,wieder::ADV,нош,дырҩегьых
803,wieder::ADV,кайта,ҿыц
804,wieder::ADV,кайта,дырҩегь
805,wieder::ADV,кайта,дырҩегьых
806,vergebens::ADV,юнме,баша
807,vor::PRP,азьын,аҕхьа
808,hinter::PRP,берын,нхыҵ
809,hinter::PRP,бӧрсьы,нхыҵ
810,unter::PRP,улын,амҵа
811,unter::PRP,улын,амҵан
812,durch::PRP,пыр,
813,durch::PRP,пыртӥ,
814,neben::PRP,бордын,ааигуара
815,zwischen::PRP,вискын,абжьара
816,wegen::PRP,сэрен,-иззы
817,wegen::PRP,сэрен,-ҟнытә
818,dies::PRN,та,ари
819,dies::PRN,та,абри
820,das::PRN,со,Абни
821,das::PRN,со,убри
822,alles::PRN,ваньмыз,зегьы
823,ich::PRN,мон,са
824,ich::PRN,мон,сара
825,du::PRN,тон,бара
826,er::PRN,со,иара
827,wir::PRN,ми,ҳара
828,ihr::PRN,тӥ,шәара
829,sie::PRN,соос,дара
830,was::FPRN,ма,
831,wer::FPRN,кин,дарбан
832,wo::FADV,кытын,иабыкуу
833,wo::FADV,кытын,аба-
834,wo::FADV,кытын,ахь-
835,wohin::FADV,кытчы,иабыкуу
836,wohin::FADV,кытчы,аба-
837,wohin::FADV,кытчы,ахь-
838,wie::FADV,кызьы,-шҕа
839,warum::FADV,малы,избан
840,wieviel::FNUM,кӧня,заҟа
841,eins::NUM,одӥг,акы
842,eins::NUM,одӥг,аӡәы
843,zwei::NUM,кык,ҩба
844,drei::NUM,куинь,хҕа
845,vier::NUM,ньыль,ҕшьба
846,fünf::NUM,вить,хəба
847,sechs::NUM,куать,фба
848,sieben::NUM,сизьым,Бжьба
849,acht::NUM,тямыс,ааба
850,neun::NUM,укмыс,жәба
851,zehn::NUM,дас,жәаба
852,elf::NUM,дас одӥг,жәеизатәи
853,zwölf::NUM,дас кык,жәаҩа
854,zwanzig::NUM,кызь,ҩажәа
855,dreißig::NUM,куамын,ҩажәижәабатәи
856,vierzig::NUM,ньыльдон,ҩынҩажәа
857,fünfzig::NUM,витьтон,ҩынҩажәеижәаба
858,sechzig::NUM,куатьтон,хынҩажәа
859,siebzig::NUM,сизьымдон,хынҩажәижәаба
860,achtzig::NUM,тямыстон,ҕшьынҩажәа
861,neunzig::NUM,укмыстон,ҕшьынҩажәижәаба
862,hundert::NUM,сю,шәкы
863,tausend::NUM,сюрс,зқьы
864,und::CNJ,и,-и
865,und::CNJ,но,-и
866,oder::CNJ,яке,ма
867,stehen::V,сылыны,агылазаара
868,sitzen::V,пукыны,атəара
869,sitzen::V,пукыны,атəа(заа)ра
870,liegen::V,кылльыны,аиара
871,hängen::V,ошкыса улыны,акнаҳара
872,werden::V,луыны,аҟалара
873,passieren::V,луыны,аҟалара
874,beginnen::V,кутскыны,алагара
875,enden::V,бырыны,алгара
876,wechseln::V,воштӥськыны,аҽыҧсахра
877,aufgehen[Sonne]::V,ӝужаны,агылара
878,aufgehen[Sonne]::V,ӝужаны,ахашлара
879,aufgehen[Sonne]::V,ӝужаны,аҩаҵхахара
880,untergehen[Sonne]::V,пуксьыны,аҭашəара
881,scheinen[Sonne]::V,пиштыны,акаҧхара
882,scheinen[Sonne]::V,чиляны,акаҧхара
883,donnern::V,гудыръяны,адыдра
884,wehen::V,пелляськыны,асра
885,strömen::V,киськыны,акаҭəара
886,strömen::V,исьтӥськыны,акаҭəара
887,fließen::V,бызьыны,ацара
888,sich drehen::V,берганы,ахагьежьра
889,schwanken::V,вошъяськыны,аҵысра
890,schwingen::V,шонаськыны,ахызазара
891,schwingen::V,шонаськыны,акьаандара
892,fallen::V,усьыны,акаҳара
893,brennen::V,ӝуаны,абылра
894,rauchen::V,ӵындыны,ахылҵра
895,regnen::V,зорыны,аура
896,gefrieren::V,кынмыны,аҵаара
897,tauen::V,шунаны,аӡҭра
898,schmelzen::V,шунаны,ақəӡыҭра
899,schmelzen::V,шунаны,аҭəара
900,trocknen::V,куасьмыны,абара
901,sieden::V,пӧзьыны,ашра
902,faulen::V,сисьмыны,абаара
903,verfaulen::V,сисьмыны,абаара
904,verfaulen::V,сисьмыны,аилашра
905,reißen::V,кеськыны,аҧжəара
906,versinken::V,выйыны,аӡааҟəрылара
907,vergehen::V,ортчыны,ацара
908,erscheinen::V,адскыны,ацəырҵра
909,verschwinden::V,бырыны,аҵашəкəара
910,sinken::V,усьыны,атəара
911,sinken::V,усьыны,алаҟəра
912,abnehmen::V,синыны,ацӡаара
913,abnehmen::V,синыны,аиҵалара
914,zunehmen::V,йылыны,аҽырҭбаара
915,zunehmen::V,йылыны,аиҵыҵра
916,zunehmen::V,йылыны,арацəахара
917,steigen::V,лӧпкыны,азҳара
918,steigen::V,лӧпкыны,ашьҭыҵра
919,steigen::V,лӧпкыны,адухара
920,steigen::V,лӧпкыны,ацлара
921,wachsen::V,будыны,азҳара
922,glänzen::V,чиляны,ацыр-цырра
923,glänzen::V,чиляны,ацыҩ-цыҩра
924,glänzen::V,чиляны,аказказра
925,glänzen::V,пиштыны,ацыр-цырра
926,glänzen::V,пиштыны,ацыҩ-цыҩра
927,glänzen::V,пиштыны,аказказра
928,funkeln::V,чилекъяны,ашап-шапра
929,funkeln::V,чилекъяны,ацым-цымра
930,lärmen::V,уретыны,ашьҭыбжьгара
931,lärmen::V,уретыны,аҕьҕьаҳәа аилалара
932,lärmen::V,ӵашетыны,ашьҭыбжьгара
933,lärmen::V,ӵашетыны,аҕьҕьаҳәа аилалара
934,läuten::V,жингыртыны,аҵəҵəасра
935,klingeln::V,жингыртыны,аҵəҵəасра
936,klirren::V,жильккетыны,ахьархьарра
937,klirren::V,жильккетыны,архьархьарра
938,brausen::V,лекъяськыны,аилаҽҽара
939,brausen::V,лекъяськыны,еилашуера
940,rauschen::V,ӵашетыны,
941,klingen::V,кылӥськыны,агара
942,klingen::V,кылӥськыны,ашьҭыбжь гара
943,bellen::V,утыны,ашра
944,heulen::V,вузыны,ауура
945,blasen::V,пельтыны,аҭəҳəара
946,pfeifen::V,шуланы,ашəшəра
947,schreien::V,черекъяны,аҳəҳəара
948,schreien::V,черекъяны,ахəаара
949,schreien::V,черекъяны,аҟаара
950,schreien::V,кесяськыны,аҳəҳəара
951,schreien::V,кесяськыны,ахəаара
952,schreien::V,кесяськыны,аҟаара
953,stöhnen::V,ӝуштыны,ақьра
954,zittern::V,дырекъяны,аҵыс-ҵысра
955,zittern::V,куалекъяны,аҵыс-ҵысра
956,leben::V,улыны,аҟазаара
957,geboren werden::V,вордӥськыны,Аира
958,atmen::V,шоканы,аҕсыҕ лагаҩагара
959,trinken::V,юыны,ажəра
960,essen::V,сиыны,акрыфара
961,schlucken::V,ньылыны,албаадара
962,müde werden::V,жадьыны,ааҕсара
963,einschlafen::V,умме усьыны,ацəара
964,schlafen::V,кӧлыны,ацəазаара
965,aufwachen::V,сайканы,аҿыхара
966,aufstehen::V,султыны,Агəылҵра
967,sich erholen::V,шутэтскыны,аҧсшьара
968,krank werden::V,висьыны,ачмазаҩхара
969,krank sein::V,висьыны,аҳəарҧсарра
970,schmerzen::V,висьыны,ахьра
971,husten::V,кызыны,аимҳәара
972,genesen::V,юнматскыны,абзиахара
973,genesen::V,юнматскыны,аӷəӷəахара
974,genesen::V,бурмытскылыны,абзиахара
975,genesen::V,бурмытскылыны,аӷəӷəахара
976,sterben::V,кулыны,аҧсра
977,umkommen::V,бырыны,аҭахара
978,sich bewegen::V,вырыны,аиҭаҵра
979,sich rühren::V,вырӟыны,ақəацара
980,sich rühren::V,вырӟылыны,ақəацара
981,sich erheben::V,султыны,аҩагылара
982,sich setzen::V,пуксьыны,атəара
983,hinfallen::V,усьыны,акаҳара
984,laufen::V,мыныны,аныҟəара
985,schreiten::V,вамышъяны,ашьаҿа еихгара
986,spazierengehen::V,мыныны,анеи-ааира
987,spazierengehen::V,ветлыны,анеи-ааира
988,eilen::V,дыртыны,аццакра
989,sich beeilen::V,дыртыны,аццакра
990,sausen::V,туж ӝог мыныны,аҧырра
991,sausen::V,туж ӝог мыныны,иҭрысны
992,sausen::V,туж ӝог мыныны,ишьҭҟьаны ацара
993,rennen::V,бызьылыны,аҩра
994,springen::V,тэтчаны,аҧара
995,klettern::V,тубаны,ақəлара
996,schaukeln::V,лэйканы,аҟəараҟəанҽара
997,schaukeln::V,шонаськыны,аҟəараҟəанҽара
998,kriechen::V,нюж ветлыны,аҳəазара
999,schwimmen::V,уяны,аӡсара
1000,tauchen::V,зумылыны,ахəӡааҵəира
1001,rudern::V,полсаны,аҵшьра
1002,fahren::V,ветлыны,акала
1003,fliegen::V,лобаны,аҧырра
1004,gehen::V,мыныны,аиҭаҵра
1005,weggehen::V,кошкыны,ацара
1006,abfahren::V,кошкыны,адəықəлара
1007,abfahren::V,кошкыны,ацара
1008,anhalten::V,дугдыны,ааныргылара
1009,hineingehen::V,пырыны,аҭалара
1010,eintreten::V,пырыны,аҩналара
1011,kommen::V,вуыны,аара
1012,kommen::V,вуыны,ааира
1013,kommen::V,лыктыны,аара
1014,kommen::V,лыктыны,ааира
1015,ankommen::V,вуыны,ааира
1016,ankommen::V,вуыны,аара
1017,ankommen::V,вуыны,анеира
1018,zurückkommen::V,берытскыны,азыхынҳəра
1019,bleiben::V,кыльыны,аанхара
1020,bleiben::V,кыльыны,анхара
1021,bleiben::V,кыльыны,аангылара
1022,warten::V,витьыны,азҧшзаара
1023,erwarten::V,витьыны,азҧшра
1024,erwarten::V,возьманы,азҧшра
1025,suchen::V,утчаны,ашьҭазаара
1026,finden::V,шедьтыны,аҧшаара
1027,versuchen::V,турттыны,аҽазкра
1028,vorbereiten::V,дасяны,армазеира
1029,lieben::V,гажаны,абзиабара
1030,mögen::V,яратыны,агəаҧхара
1031,lachen::V,серекъяны,аччара
1032,rühren::V,сюлме йӧтыны,арҵəуара
1033,weinen::V,бӧрдыны,аҵəуара
1034,schimpfen::V,даллашыны,ацəҳара
1035,sich ärgern::V,лекъяськыны,агəаара
1036,sich fürchten::V,кышканы,аӡыӡара
1037,sich fürchten::V,курданы,аӡыӡара
1038,fürchten::V,курданы,ацəшəара
1039,fürchten::V,кышканы,ацəшəара
1040,fliehen::V,пегӟыны,абналара
1041,fliehen::V,пегӟыны,ацəцара
1042,flüchten::V,пегӟыны,абналара
1043,flüchten::V,пегӟыны,ацəцара
1044,sehen::V,адӟыны,абара
1045,anschauen::V,учкыны,ахəаҧшра
1046,ansehen::V,учкыны,ахəаҧшра
1047,hören::V,кылыны,аҳара
1048,zuhören::V,кылзыны,азыӡырҩра
1049,probieren::V,веръяны,аҧышəара
1050,riechen::V,зынъяны,афыҩра
1051,fühlen::V,шӧдыны,анырра
1052,fühlen::V,шӧдыны,ацәакырра
1053,scheinen::V,адскыны,шәа
1054,scheinen::V,адскыны,аацәырҵа
1055,zu sehen sein::V,адӟиськыны,
1056,vernehmen::V,кылыны,аҳара
1057,frieren::V,кынмыны,ашəра
1058,frieren::V,кынмыны,аҵаара
1059,tun::V,карыны,аҟаҵара
1060,können::V,быгатыны,алшара
1061,wollen::V,потыны,аҭахра
1062,anfangen::V,кутскыны,алагара
1063,beenden::V,быдтыны,алгара
1064,beenden::V,быдэстыны,алгара
1065,aufhören::V,дугдыны,аҟəыҵра
1066,gelingen::V,быгатыны,аура
1067,gelingen::V,быгатыны,аманшəалахара
1068,gelingen::V,быгатыны,алҵра
1069,gelingen::V,луыны,аура
1070,gelingen::V,луыны,аманшəалахара
1071,gelingen::V,луыны,алҵра
1072,geraten::V,лэсяны,нзаарын
1073,öffnen::V,усьтыны,аартра
1074,schließen::V,пытсаны,аркра
1075,stellen::V,пуктыны,аргылара
1076,setzen::V,пуктыны,артəара
1077,legen::V,поныны,ақəҵара
1078,berühren::V,исаны,акьысра
1079,berühren::V,исаны,алакьысра
1080,verbinden::V,герӟаны,аҿаҳəара
1081,bedecken::V,пытсаны,ақəршəра
1082,aufhängen::V,ошыны,акнаҳара
1083,anzünden::V,ӝуатыны,аркра
1084,aufheben::V,ӝутыны,ашьҭыхра
1085,zurücklassen::V,кельтыны,аныжьра
1086,verlieren::V,ыштыны,ацəыӡра
1087,fallen lassen::V,уськытыны,ацəкаҳара
1088,machen::V,лэсьтыны,ачаҧара
1089,herstellen::V,лэсьтыны,аиҵдара
1090,bauen::V,пуктыны,аргылара
1091,reparieren::V,тупатыны,арҽеира
1092,verbessern::V,умоятыны,аиҕьтəра
1093,ändern::V,воштыны,аҧсахра
1094,graben::V,копаны,ажра
1095,beugen::V,губыртыны,арҟəра
1096,beugen::V,губыртыны,архəара
1097,biegen::V,куасаны,арҟəра
1098,biegen::V,куасаны,архəара
1099,drehen::V,бергатыны,аргьежьра
1100,wenden::V,берыктыны,
1101,umdrehen::V,берыктыны,аарҳәра
1102,heben::V,ӝутыны,аҩахара
1103,heben::V,ӝутыны,араҳара
1104,hochheben::V,ӝутъяны,ахагалара
1105,hochheben::V,ӝутъяны,ашьҭҳəара
1106,ergreifen::V,кутыны,
1107,ergreifen::V,кырмыны,
1108,halten::V,возьыны,акра
1109,drücken::V,зӥбыны,ақəрӷəӷəара
1110,drücken::V,пачкатыны,ақəрӷəӷəара
1111,schieben::V,донганы,аҵгəара
1112,schieben::V,донганы,агəара
1113,kratzen::V,вуштыны,ацəҟьара
1114,lecken::V,нюлыны,арбзара
1115,beißen::V,куртчыны,ацҳара
1116,abreißen::V,ишкалтыны,амжəара
1117,abschneiden::V,шорыны,ахҵəара
1118,abschneiden::V,шорыны,аҿахҵəара
1119,abschneiden::V,вандыны,ахҵəара
1120,abschneiden::V,вандыны,аҿахҵəара
1121,binden::V,керттыны,аҿаҳəара
1122,stecken::V,мертчытыны,алаҵара
1123,brechen::V,тӥяны,аҧҵəара
1124,klopfen::V,йыганы,асра
1125,klopfen::V,шарккетыны,асра
1126,hauen::V,жугыны,ақəкшара
1127,hauen::V,тышканы,ақəкшара
1128,kleben::V,лякыны,аҷабра
1129,reiben::V,зыраны,арҟəыҷра
1130,reiben::V,вуштыны,арҟəыҷра
1131,streichen::V,зыраны,ахьшьра
1132,schleifen::V,шерыны,ахра
1133,schneiden::V,вандыны,аҧҟара
1134,rütteln::V,зуркатыны,арҵысра
1135,schütteln::V,куалекъятыны,аршəшəара
1136,schwenken::V,шонаны,аҟьара
1137,schütten::V,лэзьыны,аҭаҭəара
1138,füllen::V,тырмытыны,арҭəра
1139,einwickeln::V,биньыны,алаҳəара
1140,tragen::V,нуыны,аҩагара
1141,schleppen::V,кыскыны,арҳəазара
1142,ziehen::V,кыскыны,ахара
1143,aufbewahren::V,возьыны,аҵəахра
1144,werfen::V,куяны,аршəра
1145,werfen::V,лэзяны,аршəра
1146,fangen::V,кутыны,акра
1147,packen::V,кутыны,анкра
1148,packen::V,кутыны,аҵкаара
1149,packen::V,кырмыны,анкра
1150,packen::V,кырмыны,аҵкаара
1151,verstecken::V,ватыны,аҵəахра
1152,teilen::V,люкыны,ашара
1153,schicken::V,ыстыны,ашьҭра
1154,bringen::V,вайыны,аагара
1155,hinzufügen::V,ватсаны,ацҵара
1156,bekommen::V,басьтыны,аҧшаара
1157,bekommen::V,басьтыны,архиара
1158,bekommen::V,басьтыны,аура
1159,erhalten::V,басьтыны,аиура
1160,nehmen::V,кутыны,агара
1161,nehmen::V,басьтыны,агара
1162,wählen::V,бырйыны,алҧшаара
1163,auswählen::V,бырйыны,алхра
1164,bewahren::V,возьыны,
1165,behindern::V,могӟытыны,аҧырхагахара
1166,verderben::V,сӧрыны,алгара
1167,verderben::V,сӧрыны,абжьыхра
1168,verderben::V,сӧрыны,аҧхасҭатəра
1169,beschädigen::V,урод лэсьтыны,аҧхасҭатəра
1170,zerbrechen::V,сӧрыны,аҧҽра
1171,zerreißen::V,кесяны,аҧжəара
1172,zerstören::V,куашкатыны,аилаҧыххаара
1173,verbrennen::V,сутыны,абылра
1174,geben::V,сётыны,аҭара
1175,reichen::V,сётыны,аҭара
1176,schenken::V,кузьманы,аҩгара
1177,versprechen::V,кыл сётыны,ақəргəыӷра
1178,wünschen::V,сӥзьыны,
1179,loben::V,ушъяны,арҽхəара
1180,küssen::V,чупаны,агəӡра
1181,wiegen::V,веттаны,
1182,wiegen::V,лэйкатыны,
1183,zudecken::V,шобыртыны,аҵахҩара
1184,zudecken::V,шобыртыны,ақəршəра
1185,wecken::V,сайкатыны,арҿыхара
1186,zeigen::V,возьматыны,арбара
1187,führen::V,нуыны,аныҟəгара
1188,lehren::V,дышетыны,арҵара
1189,unterrichten::V,дышетыны,арҧхьара
1190,aufziehen::V,будэтыны,ааӡара
1191,leiten::V,кивалтыны,ахагылазаара
1192,antreiben::V,дыртытыны,арццакра
1193,lassen::V,-ытыны,арҟаҵара
1194,einladen::V,ӧтьыны,ааҕхьара
1195,einladen::V,ӧтьыны,анаҧхьара
1196,vereinigen::V,огазеяны,аилаҵара
1197,besuchen::V,адӟыськыны,абара
1198,treffen::V,пумитаны,аҧылара
1199,sich versammeln::V,люкаськыны,аизара
1200,spielen::V,шудыны,ахəмарра
1201,singen::V,кырӟаны,ашəаҳəара
1202,tanzen::V,эктыны,акəашара
1203,sich trennen::V,люкиськыны,аилыҵра
1204,verlassen::V,куштыны,акажьра
1205,retten::V,утьыны,Аиқəрхара
1206,bewachen::V,возьманы,ахьчара
1207,schützen::V,утялтыны,ацəыхьчара
1208,verteidigen::V,возьманы,ахьчара
1209,sich schlagen::V,жугиськыны,аисра
1210,schießen::V,ыбылӥськны,ахысра
1211,siegen::V,вормыны,аиааира
1212,ärgern::V,вожпоттыны,аргəаара
1213,schlagen::V,жуккыны,асра
1214,schlagen::V,жуккыны,аҭасра
1215,treten::V,лёганы,
1216,stechen::V,бышкалтыны,алакшара
1217,stoßen::V,донгыны,агəҭасра
1218,stehlen::V,вораны,аӡара
1219,stehlen::V,лушканы,аӡара
1220,stören::V,люкетыны,аҧырхагахара
1221,belästigen::V,акыльтыны,аргəамҵра
1222,belästigen::V,вукылмыны,аргəамҵра
1223,verbergen::V,ватыны,аӡара
1224,täuschen::V,алданы,ажьара
1225,betrügen::V,пӧяны,ажьара
1226,töten::V,виыны,ашьра
1227,wohnen::V,улыны,анхара
1228,arbeiten::V,ужаны,аусура
1229,sammeln::V,бичаны,аҟəшəара
1230,pflücken::V,ишкыны,аҿыршəара
1231,pflücken::V,ишкыны,аҿыхра
1232,jagen::V,пӧйшураны,ашəарыцара
1233,fischen::V,чорыганы,аҧсыӡ икуеит
1234,fassen::V,кутыны,акра
1235,hüten::V,возьманы,арҳəра
1236,hüten::V,возьманы,ахьчара
1237,treiben::V,улляны,акацара
1238,anbinden::V,думыны,адҳəалара
1239,füttern::V,сюдыны,акырҿаҵара
1240,melken::V,кыскыны,ахьара
1241,hacken::V,кораны,аҟəаҟəара
1242,gießen::V,киськаны,аҵаҭəара
1243,reifen::V,вуыны,ашəра
1244,reifen::V,вуыны,аҟалара
1245,reifen::V,кисьманы,ашəра
1246,reifen::V,кисьманы,аҟалара
1247,zubereiten::V,лесьтыны,ацура
1248,kochen::V,пӧзьтыны,ажəра
1249,backen::V,пыжыны,аӡра
1250,braten::V,пыжыны,аӡра
1251,umrühren::V,сураны,аилрыхра
1252,stricken::V,керттыны,аҧара
1253,nähen::V,вурыны,аӡахра
1254,färben::V,буяны,ашəра
1255,reinigen::V,сузяны,арыцқьара
1256,waschen::V,мисьтаськыны,аӡәӡәара
1257,abwischen::V,ӵушылыны,арбара
1258,spülen::V,гылъяны,аҭыршара
1259,fegen::V,ӵужыны,аҧссара
1260,kehren::V,ӵужыны,
1261,baden::V,пыласькыны,аҽыкəабара
1262,sich waschen::V,пыласькыны,аҽыӡəӡəара
1263,ausziehen::V,кыльыны,ашəыхра
1264,anziehen::V,дӥсяны,ашəҵара
1265,sich anziehen::V,дӥсьяськыны,аҽеилаҳəара
1266,kämmen::V,сынаны,аҳəара
1267,schmücken::V,чеберъяны,арҧшӡара
1268,sagen::V,шуыны,аҳəара
1269,sagen::V,вераны,аҳəара
1270,sprechen::V,вераськыны,ацəажəара
1271,reden::V,вераськыны,ацəажəара
1272,reden::V,вераськыны,аицәажәара
1273,sich unterhalten::V,вераськыны,аицәажәара
1274,fragen::V,юаны,азҵаара
1275,bitten::V,курыны,аҳəара
1276,erzählen::V,вераны,аҳəара
1277,erzählen::V,мадьыны,аҳəара
1278,mitteilen::V,ивортыны,азыцҳара
1279,nennen::V,шуыны,ахьӡҵара
1280,rufen::V,ӧтьыны,азҿыҭра
1281,prahlen::V,ушъяськыны,аҽхəара
1282,übersetzen::V,берыктыны,аиҭагара
1283,denken::V,малпаны,азхəыцра
1284,glauben::V,оскыны,ахаҵара
1285,bemerken::V,адӟыны,агəаҭара
1286,erkennen::V,тодыны,адырра
1287,begreifen::V,валаны,аилкаара
1288,verstehen::V,валаны,аҳара
1289,lernen::V,дышетскыны,аҵара
1290,wissen::V,тодыны,адырра
1291,sich erinnern an::V,тодэ вайыны,агəаларшəара
1292,vergessen::V,вунэтыны,ахашҭра
1293,messen::V,мертаны,ашəара
1294,zählen::V,лыдъяны,аҧхьаӡара
1295,rechnen::V,лыдъяны,аҳасабра
1296,lesen::V,лыдӟыны,аҧхьара
1297,malen::V,суреданы,
1298,zeichnen::V,суреданы,
1299,schreiben::V,гожъяны,
1300,besitzen::V,луыны,амазаара
1301,kaufen::V,басьтыны,Аахəара
1302,verkaufen::V,вузаны,аҭира
1303,bezahlen::V,тырыны,ахҭынҵара
1304,bezahlen::V,тырыны,ашəара
1305,zahlen::V,тырыны,ашəара
1306,beherrschen::V,кузёяськыны,
1307,ertragen::V,чиданы,ачҳара
