,Concept_ID,da,se
4116,neu::A,ny,uuđâs
4117,neu::A,ny,oođâs
4118,neu::A,ny,о̄дт
4119,ehemalig::A,forhenværende,evtebe
4120,ehemalig::A,forhenværende,åvdep
4121,ehemalig::A,forhenværende,dološ
4122,ehemalig::A,forhenværende,oovdiš
4123,ehemalig::A,forhenværende,tuâl'jõž
4124,ehemalig::A,forhenværende,туллъя
4125,ehemalig::A,forhenværende,э̄ввтлэсь
4126,alt[Lebewesen]::A,gammel,voeres
4127,alt[Lebewesen]::A,gammel,vuoras
4128,alt[Lebewesen]::A,gammel,boares
4129,alt[Lebewesen]::A,gammel,vuoras
4130,alt[Lebewesen]::A,gammel,puáris
4131,alt[Lebewesen]::A,gammel,puä´res
4132,alt[Lebewesen]::A,gammel,пуэресь
4133,jung::A,ung,noere
4134,jung::A,ung,nuorra
4135,jung::A,ung,nuorra
4136,jung::A,ung,nuoṛâ
4137,jung::A,ung,nuõrr
4138,jung::A,ung,нӯрр
4139,arm::A,fattig,giefies
4140,arm::A,fattig,hædjo
4141,arm::A,fattig,geafi
4142,arm::A,fattig,kevhi
4143,arm::A,fattig,ǩeeu´h
4144,arm::A,fattig,ва̄йваш
4145,reich::A,rig,ræjhkoes
4146,reich::A,rig,boanndá
4147,reich::A,rig,rikkis
4148,reich::A,rig,riges
4149,reich::A,rig,ree´ǧǧes
4150,reich::A,rig,ва̄птэк
4151,bekannt::A,kendt,åehpies
4152,bekannt::A,kendt,oahpes
4153,bekannt::A,kendt,dieđus
4154,bekannt::A,kendt,uápis
4155,bekannt::A,kendt,tuubdâs
4156,bekannt::A,kendt,toobdâs
4157,bekannt::A,kendt,томтас
4158,berühmt::A,berømt,byögke
4159,berühmt::A,berømt,mihtos
4160,berühmt::A,berømt,beakkán
4161,berühmt::A,berømt,beakkálmas
4162,berühmt::A,berømt,mááinuh
4163,berühmt::A,berømt,peeggâlm
4164,berühmt::A,berømt,snäätnai
4165,berühmt::A,berømt,куллъей
4166,fremd::A,fremmed,ammes
4167,fremd::A,fremmed,amás
4168,fremd::A,fremmed,vieres
4169,fremd::A,fremmed,amas
4170,fremd::A,fremmed,vie'res
4171,fremd::A,fremmed,puigâ
4172,fremd::A,fremmed,vee´res
4173,fremd::A,fremmed,е̄ххк
4174,fremd::A,fremmed,вӣресь
4175,verschieden::A,forskellig,ovmese
4176,verschieden::A,forskellig,moattelágásj
4177,verschieden::A,forskellig,iesjgeŋgalágásj
4178,verschieden::A,forskellig,eará
4179,verschieden::A,forskellig,eresláván
4180,verschieden::A,forskellig,jee´res
4181,verschieden::A,forskellig,jee´resnallšem
4182,verschieden::A,forskellig,югке
4183,verschieden::A,forskellig,югкеналшэм
4184,nah::A,nær,gietskies
4185,nah::A,nær,lahka
4186,nah::A,nær,lagas
4187,nah::A,nær,a'ldemuš
4188,nah::A,nær,âlddlõs
4189,nah::A,nær,альтэсь
4190,fern::A,fjern,gahkese
4191,fern::A,fjern,guhkken
4192,fern::A,fjern,gáiddus
4193,fern::A,fjern,kuhás
4194,fern::A,fjern,ku´ǩes
4195,fern::A,fjern,туммплэсь
4196,linker::A,venstre,gårroeh
4197,linker::A,venstre,gåro
4198,linker::A,venstre,gurut
4199,linker::A,venstre,čižet
4200,linker::A,venstre,či´ǯǯ
4201,linker::A,venstre,чинч
4202,rechter::A,højre,åelkies
4203,rechter::A,højre,oalges
4204,rechter::A,højre,olgeš
4205,rechter::A,højre,uál'gis
4206,rechter::A,højre,vuõiǥâs
4207,rechter::A,højre,вуэлькесь
4208,anderer::A,anden,jeatjebe
4209,anderer::A,anden,nubbe
4210,anderer::A,anden,eará
4211,anderer::A,anden,nubbi
4212,anderer::A,anden,nubbe
4213,anderer::A,anden,nu´bb
4214,anderer::A,anden,jee´res
4215,anderer::A,anden,мудта
4216,anderer::A,anden,е̄ресь
4217,erster::A,første,voestes
4218,erster::A,første,vuostasj
4219,erster::A,første,vuosttaš
4220,erster::A,første,vuos'muš
4221,erster::A,første,vuõs's
4222,erster::A,første,õõu´dmõs
4223,erster::A,første,авьтмусс
4224,zweiter::A,anden,mubpie
4225,zweiter::A,anden,nubbe
4226,zweiter::A,anden,nubbi
4227,zweiter::A,anden,nubbe
4228,zweiter::A,anden,nu´bb
4229,zweiter::A,anden,ныммьп
4230,dritter::A,tredje,gåalmede
4231,dritter::A,tredje,goalmát
4232,dritter::A,tredje,goalmmát
4233,dritter::A,tredje,kuálmád
4234,dritter::A,tredje,kuälmad
4235,dritter::A,tredje,кӯа̄ллмант
4236,letzter::A,sidste,minngemes
4237,letzter::A,sidste,maŋemus
4238,letzter::A,sidste,maŋimus
4239,letzter::A,sidste,majemuš
4240,letzter::A,sidste,mââi´mõs
4241,letzter::A,sidste,маӈьмусс
4242,allein::ADV,alene,oktegh
4243,allein::ADV,alene,oktegimse
4244,allein::ADV,alene,oktebisnie
4245,allein::ADV,alene,aktu
4246,allein::ADV,alene,okto
4247,allein::ADV,alene,ohtuu
4248,allein::ADV,alene,õhttu
4249,allein::ADV,alene,о̄ххтэ
4250,auf einmal::ADV,på én gang,avtatrajes
4251,auf einmal::ADV,på én gang,hávális
4252,auf einmal::ADV,på én gang,hávil
4253,auf einmal::ADV,på én gang,tove
4254,auf einmal::ADV,på én gang,аххтан
4255,zusammen::ADV,sammen,ektine
4256,zusammen::ADV,sammen,ektesne
4257,zusammen::ADV,sammen,tjåenghkesne
4258,zusammen::ADV,sammen,siegen
4259,zusammen::ADV,sammen,oktan
4260,zusammen::ADV,sammen,ovttas
4261,zusammen::ADV,sammen,čoahkis
4262,zusammen::ADV,sammen,oovtâst
4263,zusammen::ADV,sammen,õõutsââ´jest
4264,zusammen::ADV,sammen,аххтан
4265,zusammen::ADV,sammen,эфтэсьт
4266,lange::ADV,længe,guhkiem
4267,lange::ADV,længe,guhkev
4268,lange::ADV,længe,mælggadav
4269,lange::ADV,længe,guhká
4270,lange::ADV,længe,kuhe
4271,lange::ADV,længe,kuhháá
4272,lange::ADV,længe,kuu´ǩǩ
4273,lange::ADV,længe,кугкь
4274,plötzlich::ADV,pludselig,faahketji
4275,plötzlich::ADV,pludselig,hæhkkat
4276,plötzlich::ADV,pludselig,fáhkkestaga
4277,plötzlich::ADV,pludselig,fakkist
4278,plötzlich::ADV,pludselig,kruu´ta
4279,plötzlich::ADV,pludselig,а̄йнханна
4280,sofort::ADV,straks,dallegh
4281,sofort::ADV,straks,dalá
4282,sofort::ADV,straks,dalánagi
4283,sofort::ADV,straks,dakkavide
4284,sofort::ADV,straks,dakkaviđe
4285,sofort::ADV,straks,tállán
4286,sofort::ADV,straks,naraaz
4287,sofort::ADV,straks,атть
4288,später::ADV,senere,mænngan 
4289,später::ADV,senere,maŋŋebut
4290,später::ADV,senere,maŋŋel
4291,später::ADV,senere,maŋ̣eláá
4292,später::ADV,senere,mâ´ŋŋlakast
4293,später::ADV,senere,маӈӈа
4294,jetzt::ADV,nu,daelie
4295,jetzt::ADV,nu,dal
4296,jetzt::ADV,nu,dal
4297,jetzt::ADV,nu,tääl
4298,jetzt::ADV,nu,ââ´n
4299,jetzt::ADV,nu,атть
4300,heute::ADV,i dag,daenbien
4301,heute::ADV,i dag,uddni
4302,heute::ADV,i dag,odne
4303,heute::ADV,i dag,onne
4304,heute::ADV,i dag,tä´bbe
4305,heute::ADV,i dag,та̄ррьм
4306,morgen::ADV,i morgen,jirreden
4307,morgen::ADV,i morgen,idet
4308,morgen::ADV,i morgen,ihttin
4309,morgen::ADV,i morgen,itten
4310,morgen::ADV,i morgen,jâđđa
4311,morgen::ADV,i morgen,янта
4312,bald::ADV,snart,varke
4313,bald::ADV,snart,ruvva
4314,bald::ADV,snart,farga
4315,bald::ADV,snart,vorgâ
4316,bald::ADV,snart,sõrgg
4317,bald::ADV,snart,вэхтэнне
4318,dann::ADV,så,die
4319,dann::ADV,så,dalloj
4320,dann::ADV,så,de
4321,dann::ADV,så,te
4322,dann::ADV,så,de
4323,dann::ADV,så,teä
4324,dann::ADV,så,â´tte
4325,dann::ADV,så,те
4326,gestern::ADV,i går,jååktan
4327,gestern::ADV,i går,iektu
4328,gestern::ADV,i går,ikte
4329,gestern::ADV,i går,jieh't
4330,gestern::ADV,i går,jåhtta
4331,gestern::ADV,i går,яххта
4332,einst::ADV,engang,dejpeli
4333,einst::ADV,engang,åvdebut
4334,einst::ADV,engang,áigi
4335,einst::ADV,engang,dolin
4336,einst::ADV,engang,tovle
4337,einst::ADV,engang,tuu´l
4338,einst::ADV,engang,э̄ххьтэшьт
4339,damals::ADV,dengang,aejkien
4340,damals::ADV,dengang,dalloj
4341,damals::ADV,dengang,dalle
4342,damals::ADV,dengang,talle
4343,damals::ADV,dengang,te´l
4344,damals::ADV,dengang,teä´l
4345,damals::ADV,dengang,танна
4346,danach::ADV,derefter,mïnngesne
4347,danach::ADV,derefter,dan maŋŋela
4348,danach::ADV,derefter,maŋŋil
4349,danach::ADV,derefter,das maŋŋá
4350,danach::ADV,derefter,maŋ̣a
4351,danach::ADV,derefter,mâ´ŋŋlest
4352,danach::ADV,derefter,маӈӈа
4353,vorher::ADV,før,aarebi
4354,vorher::ADV,før,åvddål
4355,vorher::ADV,før,árat
4356,vorher::ADV,før,ovdâl
4357,vorher::ADV,før,ouddâl
4358,vorher::ADV,før,а̄йка
4359,vorher::ADV,forud,aarebi
4360,vorher::ADV,forud,åvddål
4361,vorher::ADV,forud,árat
4362,vorher::ADV,forud,ovdâl
4363,vorher::ADV,forud,ouddâl
4364,vorher::ADV,forud,а̄йка
4365,zuerst::ADV,først,voestegh
4366,zuerst::ADV,først,álgon
4367,zuerst::ADV,først,vuos
4368,zuerst::ADV,først,vuohččan
4369,zuerst::ADV,først,vuoč'čin
4370,zuerst::ADV,først,vuõ´ste
4371,zuerst::ADV,først,vuõs'smõõssân
4372,zuerst::ADV,først,э̄ввтла
4373,zuerst::ADV,først,э̄ввтэль
4374,einmal::ADV,en gang,ikth
4375,einmal::ADV,en gang,akti
4376,einmal::ADV,en gang,okte
4377,einmal::ADV,en gang,ohtii
4378,einmal::ADV,en gang,kojo
4379,einmal::ADV,en gang,måttmešt
4380,einmal::ADV,en gang,э̄фт вэ̄рр
4381,manchmal::ADV,sommetider,muvhtene
4382,manchmal::ADV,sommetider,muhttijn
4383,manchmal::ADV,sommetider,duolla dálla
4384,manchmal::ADV,sommetider,muhtumin
4385,manchmal::ADV,sommetider,kuásnii
4386,manchmal::ADV,sommetider,måttmešt
4387,manchmal::ADV,sommetider,kuä´ss-ne
4388,manchmal::ADV,sommetider,мудта вэ̄р
4389,oft::ADV,ofte,daamtaj
4390,oft::ADV,ofte,álu
4391,oft::ADV,ofte,ábaj
4392,oft::ADV,ofte,dájvvá
4393,oft::ADV,ofte,dávjá
4394,oft::ADV,ofte,távjá
4395,oft::ADV,ofte,täujja
4396,oft::ADV,ofte,то̄а̄ййв
4397,immer::ADV,altid,iktesth
4398,immer::ADV,altid,eejnegen
4399,immer::ADV,altid,agev
4400,immer::ADV,altid,álo
4401,immer::ADV,altid,ain
4402,immer::ADV,altid,ovttuu
4403,immer::ADV,altid,pâi
4404,immer::ADV,altid,пай
4405,niemals::ADV,aldrig,ij gåessie
4406,niemals::ADV,aldrig,ij goassak
4407,niemals::ADV,aldrig,ij ihkenis
4408,niemals::ADV,aldrig,ii goassege
4409,niemals::ADV,aldrig,ij kuás'sin
4410,niemals::ADV,aldrig,ij ni kuä´ss
4411,niemals::ADV,aldrig,эйй никуэссь
4412,hier::ADV,her,daagkoe
4413,hier::ADV,her,dála
4414,hier::ADV,her,dánna
4415,hier::ADV,her,dá
4416,hier::ADV,her,dás
4417,hier::ADV,her,taa
4418,hier::ADV,her,tää
4419,hier::ADV,her,ta´ltte
4420,hier::ADV,her,тала
4421,hier::ADV,her,тэста
4422,hierhin::ADV,hid,diekie
4423,hierhin::ADV,hid,dási
4424,hierhin::ADV,hid,diehki
4425,hierhin::ADV,hid,deike
4426,hierhin::ADV,hid,teehi
4427,hierhin::ADV,hid,tii´ǩ
4428,hierhin::ADV,hid,тӣге
4429,hierhin::ADV,herhen,diekie
4430,hierhin::ADV,herhen,dási
4431,hierhin::ADV,herhen,diehki
4432,hierhin::ADV,herhen,deike
4433,hierhin::ADV,herhen,teehi
4434,hierhin::ADV,herhen,tii´ǩ
4435,hierhin::ADV,herhen,тӣге
4436,von hier::ADV,herfra,daebpede
4437,von hier::ADV,herfra,dássta
4438,von hier::ADV,herfra,dáppelt
4439,von hier::ADV,herfra,dáppe
4440,von hier::ADV,herfra,tástán
4441,von hier::ADV,herfra,tääiǥ
4442,von hier::ADV,herfra,tääi´ben
4443,von hier::ADV,herfra,тэста
4444,dort::ADV,der,dagkoe
4445,dort::ADV,der,dale
4446,dort::ADV,der,dakko
4447,dort::ADV,der,tuo
4448,dort::ADV,der,tovben
4449,dort::ADV,der,to´ben
4450,dort::ADV,der,тёллэ
4451,dort::ADV,der,тамьпе
4452,dorthin::ADV,derhen,dahkoe
4453,dorthin::ADV,derhen,dåhku
4454,dorthin::ADV,derhen,dohko
4455,dorthin::ADV,derhen,diehko
4456,dorthin::ADV,derhen,tuohu
4457,dorthin::ADV,derhen,tok
4458,dorthin::ADV,derhen,tok-aa
4459,dorthin::ADV,derhen,то̄гэ
4460,geradeaus::ADV,lige ud,njuolgga
4461,geradeaus::ADV,lige ud,njuolga
4462,geradeaus::ADV,lige ud,njuol'gist
4463,geradeaus::ADV,lige ud,vuoi'gist
4464,geradeaus::ADV,lige ud,vui´jǧǧest
4465,geradeaus::ADV,lige ud,вӯййкесьт
4466,vorwärts::ADV,fremad,fraamme
4467,vorwärts::ADV,fremad,åvddån
4468,vorwärts::ADV,fremad,ovddas
4469,vorwärts::ADV,fremad,oovdâs
4470,vorwärts::ADV,fremad,ooudâs
4471,vorwärts::ADV,fremad,ooudårra
4472,vorwärts::ADV,fremad,эвтэс
4473,rückwärts::ADV,baglæns,mænngese
4474,rückwärts::ADV,baglæns,ruoptobadáj
4475,rückwärts::ADV,baglæns,maŋás
4476,rückwärts::ADV,baglæns,majaskulij
4477,rückwärts::ADV,baglæns,mââjas
4478,rückwärts::ADV,baglæns,mâ´ŋŋla
4479,rückwärts::ADV,baglæns,мо̄а̄з
4480,rückwärts::ADV,baglæns,мо̄а̄ст
4481,zurück::ADV,tilbage,bååstede
4482,zurück::ADV,tilbage,ruoptus
4483,zurück::ADV,tilbage,maŋus
4484,zurück::ADV,tilbage,ruoktot
4485,zurück::ADV,tilbage,maassâd
4486,zurück::ADV,tilbage,vä´st
4487,zurück::ADV,tilbage,mååusat
4488,zurück::ADV,tilbage,мо̄а̄з
4489,zurück::ADV,tilbage,мо̄а̄ст
4490,unten::ADV,nede,vuelnie
4491,unten::ADV,nede,vuollen
4492,unten::ADV,nede,vuollin
4493,unten::ADV,nede,vyellin
4494,unten::ADV,nede,vue´llen
4495,unten::ADV,nede,вӯлльн
4496,unten::ADV,forneden,vuelnie
4497,unten::ADV,forneden,vuollen
4498,unten::ADV,forneden,vuollin
4499,unten::ADV,forneden,vyellin
4500,unten::ADV,forneden,vue´llen
4501,unten::ADV,forneden,вӯлльн
4502,hinab::ADV,ned,våålese
4503,hinab::ADV,ned,vuolus
4504,hinab::ADV,ned,vulos
4505,hinab::ADV,ned,vuá'lás
4506,hinab::ADV,ned,vuâlas
4507,hinab::ADV,ned,валас
4508,hinab::ADV,nedad,våålese
4509,hinab::ADV,nedad,vuolus
4510,hinab::ADV,nedad,vulos
4511,hinab::ADV,nedad,vuá'lás
4512,hinab::ADV,nedad,vuâlas
4513,hinab::ADV,nedad,валас
4514,oben::ADV,oppe,bijjene
4515,oben::ADV,oppe,baddjen
4516,oben::ADV,oppe,badjin
4517,oben::ADV,oppe,paijeen
4518,oben::ADV,oppe,pâ´jjen
4519,oben::ADV,oppe,tunââ´lmest
4520,oben::ADV,oppe,пайенҍ
4521,oben::ADV,ovenpå,bijjene
4522,oben::ADV,ovenpå,baddjen
4523,oben::ADV,ovenpå,badjin
4524,oben::ADV,ovenpå,paijeen
4525,oben::ADV,ovenpå,pâ´jjen
4526,oben::ADV,ovenpå,tunââ´lmest
4527,oben::ADV,ovenpå,пайенҍ
4528,hinauf::ADV,op,bæjjese
4529,hinauf::ADV,op,bajás
4530,hinauf::ADV,op,bajás
4531,hinauf::ADV,op,pajas
4532,hinauf::ADV,op,pââjas
4533,hinauf::ADV,op,пайяс
4534,hinauf::ADV,opad,bæjjese
4535,hinauf::ADV,opad,bajás
4536,hinauf::ADV,opad,bajás
4537,hinauf::ADV,opad,pajas
4538,hinauf::ADV,opad,pââjas
4539,hinauf::ADV,opad,пайяс
4540,überall::ADV,overalt,gaajhkene lehkesne
4541,überall::ADV,overalt,juohkka sajen
4542,überall::ADV,overalt,juohke sajis
4543,überall::ADV,overalt,jya'hisaajeest
4544,überall::ADV,overalt,vee´zz
4545,überall::ADV,overalt,pukvee´zz
4546,überall::ADV,overalt,пугквесь
4547,nicht::ADV,ikke,ij
4548,nicht::ADV,ikke,ij
4549,nicht::ADV,ikke,ii
4550,nicht::ADV,ikke,ij
4551,nicht::ADV,ikke,ij
4552,nicht::ADV,ikke,эйй
4553,ein wenig::ADV,lidt,ånnetje
4554,ein wenig::ADV,lidt,ahtjetje
4555,ein wenig::ADV,lidt,binná
4556,ein wenig::ADV,lidt,veahá
4557,ein wenig::ADV,lidt,ucánjii
4558,ein wenig::ADV,lidt,occanj
4559,ein wenig::ADV,lidt,simmna
4560,ein wenig::ADV,lidt,сада
4561,ein wenig::ADV,lidt,садаматта
4562,kaum::ADV,knap,jallan
4563,kaum::ADV,knap,vánet
4564,kaum::ADV,knap,báljo
4565,kaum::ADV,knap,illá
4566,kaum::ADV,knap,illvaa
4567,kaum::ADV,knap,мале
4568,kaum::ADV,knap,элэлэ
4569,kaum::ADV,næppe,jallan
4570,kaum::ADV,næppe,vánet
4571,kaum::ADV,næppe,báljo
4572,kaum::ADV,næppe,illá
4573,kaum::ADV,næppe,illvaa
4574,kaum::ADV,næppe,мале
4575,kaum::ADV,næppe,элэлэ
4576,sehr::ADV,meget,sagk
4577,sehr::ADV,meget,riek
4578,sehr::ADV,meget,sieldes
4579,sehr::ADV,meget,hui
4580,sehr::ADV,meget,ollu
4581,sehr::ADV,meget,čuuvtij
4582,sehr::ADV,meget,sami
4583,sehr::ADV,meget,čuu´t
4584,sehr::ADV,meget,пэре
4585,sehr::ADV,meget,чофта
4586,so::ADV,så,numhtie
4587,so::ADV,så,nav
4588,so::ADV,så,nuov
4589,so::ADV,så,nåv
4590,so::ADV,så,nu
4591,so::ADV,så,näävt
4592,so::ADV,så,de
4593,so::ADV,så,nu´t
4594,so::ADV,så,nääi´t
4595,so::ADV,så,те̄льнэ
4596,noch::ADV,endnu,annje
4597,noch::ADV,endnu,ájn
4598,noch::ADV,endnu,vilá
4599,noch::ADV,endnu,ain
4600,noch::ADV,endnu,vela
4601,noch::ADV,endnu,võl
4602,noch::ADV,endnu,veâl
4603,noch::ADV,endnu,вя̄л
4604,nur::ADV,kun,ajve
4605,nur::ADV,kun,barre
4606,nur::ADV,kun,dåssjå
4607,nur::ADV,kun,dušše
4608,nur::ADV,kun,váá
4609,nur::ADV,kun,pâi
4610,nur::ADV,kun,leša
4611,nur::ADV,kun,tåå´lǩ
4612,nur::ADV,kun,лэша
4613,nur::ADV,kun,лышшэ
4614,nur::ADV,bare,ajve
4615,nur::ADV,bare,barre
4616,nur::ADV,bare,dåssjå
4617,nur::ADV,bare,dušše
4618,nur::ADV,bare,váá
4619,nur::ADV,bare,pâi
4620,nur::ADV,bare,leša
4621,nur::ADV,bare,tåå´lǩ
4622,nur::ADV,bare,лэша
4623,nur::ADV,bare,лышшэ
4624,schon::ADV,alt,joe
4625,schon::ADV,alt,juo
4626,schon::ADV,alt,juo
4627,schon::ADV,alt,juo
4628,schon::ADV,alt,ju´n
4629,schon::ADV,alt,ё
4630,schon::ADV,allerede,joe
4631,schon::ADV,allerede,juo
4632,schon::ADV,allerede,juo
4633,schon::ADV,allerede,juo
4634,schon::ADV,allerede,ju´n
4635,schon::ADV,allerede,ё
4636,wieder::ADV,igen,vihth
4637,wieder::ADV,igen,aajmoen
4638,wieder::ADV,igen,vas
4639,wieder::ADV,igen,ådåsis
4640,wieder::ADV,igen,fas
4641,wieder::ADV,igen,vuot
4642,wieder::ADV,igen,vest
4643,wieder::ADV,igen,däs
4644,wieder::ADV,igen,e´pet
4645,wieder::ADV,igen,аввта
4646,wieder::ADV,igen,о̄дтсэ
4647,vergebens::ADV,forgæves,dåssjåj
4648,vergebens::ADV,forgæves,duššás
4649,vergebens::ADV,forgæves,tušás
4650,vergebens::ADV,forgæves,jääutai
4651,vergebens::ADV,forgæves,пусьтэльт
4652,vor::PRP,foran,åvteste
4653,vor::PRP,foran,ålggolin
4654,vor::PRP,foran,ovddas
4655,vor::PRP,foran,oovdâst
4656,vor::PRP,foran,ooudâst
4657,vor::PRP,foran,авьтэмьбе̄лльт
4658,vor::PRP,uden for,åvteste
4659,vor::PRP,uden for,ålggolin
4660,vor::PRP,uden for,ovddas
4661,vor::PRP,uden for,oovdâst
4662,vor::PRP,uden for,ooudâst
4663,vor::PRP,uden for,авьтэмьбе̄лльт
4664,hinter::PRP,bag,duekesne
4665,hinter::PRP,bag,duogen
4666,hinter::PRP,bag,maŋŋelin
4667,hinter::PRP,bag,maŋil
4668,hinter::PRP,bag,duogás
4669,hinter::PRP,bag,tyeḥin
4670,hinter::PRP,bag,tue´ǩǩen
4671,hinter::PRP,bag,маӈельт
4672,hinter::PRP,bagved,duekesne
4673,hinter::PRP,bagved,duogen
4674,hinter::PRP,bagved,maŋŋelin
4675,hinter::PRP,bagved,maŋil
4676,hinter::PRP,bagved,duogás
4677,hinter::PRP,bagved,tyeḥin
4678,hinter::PRP,bagved,tue´ǩǩen
4679,hinter::PRP,bagved,маӈельт
4680,unter::PRP,under,nuelesne
4681,unter::PRP,under,vuolen
4682,unter::PRP,under,vuolde
4683,unter::PRP,under,vyel'ni
4684,unter::PRP,under,vue´llen
4685,unter::PRP,under,вӯлльнҍ
4686,durch::PRP,gennem,vieken
4687,durch::PRP,gennem,tjadá
4688,durch::PRP,gennem,-rájge
4689,durch::PRP,gennem,čađa
4690,durch::PRP,gennem,čoođâ
4691,durch::PRP,gennem,čõõđ
4692,durch::PRP,gennem,pääi´ǩ
4693,durch::PRP,gennem,че̄д
4694,durch::PRP,igennem,vieken
4695,durch::PRP,igennem,tjadá
4696,durch::PRP,igennem,-rájge
4697,durch::PRP,igennem,čađa
4698,durch::PRP,igennem,čoođâ
4699,durch::PRP,igennem,čõõđ
4700,durch::PRP,igennem,pääi´ǩ
4701,durch::PRP,igennem,че̄д
4702,neben::PRP,ved siden af,baaltese
4703,neben::PRP,ved siden af,báldan
4704,neben::PRP,ved siden af,bálddas
4705,neben::PRP,ved siden af,paaldâst
4706,neben::PRP,ved siden af,paaldâst
4707,neben::PRP,ved siden af,поалльтэ
4708,zwischen::PRP,mellem,gaskesne
4709,zwischen::PRP,mellem,gasska
4710,zwischen::PRP,mellem,gaskkas
4711,zwischen::PRP,mellem,kooskâst
4712,zwischen::PRP,mellem,kâskka
4713,zwischen::PRP,mellem,кэскэсьт
4714,zwischen::PRP,mellem,кэ̄скэль
4715,wegen::PRP,på grund af,dïete
4716,wegen::PRP,på grund af,gaevhtieh
4717,wegen::PRP,på grund af,diehti
4718,wegen::PRP,på grund af,dihte
4719,wegen::PRP,på grund af,geažil
4720,wegen::PRP,på grund af,tet
4721,wegen::PRP,på grund af,diõtt
4722,wegen::PRP,på grund af,ǩeäč'ča
4723,wegen::PRP,på grund af,гуэйке
4724,dies::PRN,dette,dihte
4725,dies::PRN,dette,dát
4726,dies::PRN,dette,dát
4727,dies::PRN,dette,táát
4728,dies::PRN,dette,tät
4729,dies::PRN,dette,tiett-aa
4730,dies::PRN,dette,тэдт
4731,das::PRN,det,dohte
4732,das::PRN,det,dat
4733,das::PRN,det,dat
4734,das::PRN,det,tot
4735,das::PRN,det,tõt
4736,das::PRN,det,тудт
4737,alles::PRN,alt,gaajhke
4738,alles::PRN,alt,gájkka
4739,alles::PRN,alt,buot
4740,alles::PRN,alt,puoh
4741,alles::PRN,alt,puk
4742,alles::PRN,alt,пугк
4743,ich::PRN,jeg,manne
4744,ich::PRN,jeg,mån
4745,ich::PRN,jeg,månnå
4746,ich::PRN,jeg,mun
4747,ich::PRN,jeg,mun
4748,ich::PRN,jeg,munnâ
4749,ich::PRN,jeg,mon
4750,ich::PRN,jeg,мунн
4751,du::PRN,du,datne
4752,du::PRN,du,dån
4753,du::PRN,du,don
4754,du::PRN,du,tun
4755,du::PRN,du,ton
4756,du::PRN,du,то̄нн
4757,er::PRN,han,dïhte
4758,er::PRN,han,sån
4759,er::PRN,han,son
4760,er::PRN,han,sun
4761,er::PRN,han,son
4762,er::PRN,han,со̄нн
4763,wir::PRN,vi,mijjieh
4764,wir::PRN,vi,mij
4765,wir::PRN,vi,mii
4766,wir::PRN,vi,mij
4767,wir::PRN,vi,mij
4768,wir::PRN,vi,мыйй
4769,ihr::PRN,I,dijjie
4770,ihr::PRN,I,dij
4771,ihr::PRN,I,dii
4772,ihr::PRN,I,tij
4773,ihr::PRN,I,tij
4774,ihr::PRN,I,тыйй
4775,sie::PRN,de,dah
4776,sie::PRN,de,sij
4777,sie::PRN,de,sii
4778,sie::PRN,de,sij
4779,sie::PRN,de,sij
4780,sie::PRN,de,сыйй
4781,was::FPRN,hvad,mij
4782,was::FPRN,hvad,mij
4783,was::FPRN,hvad,mii
4784,was::FPRN,hvad,mii
4785,was::FPRN,hvad,mii
4786,was::FPRN,hvad,мӣ
4787,wer::FPRN,hvem,gie
4788,wer::FPRN,hvem,guhti
4789,wer::FPRN,hvem,gii
4790,wer::FPRN,hvem,guhte
4791,wer::FPRN,hvem,kii
4792,wer::FPRN,hvem,ǩii
4793,wer::FPRN,hvem,kåå´tt
4794,wer::FPRN,hvem,ке̄
4795,wo::FADV,hvor,gusnie
4796,wo::FADV,hvor,gånnå
4797,wo::FADV,hvor,gos
4798,wo::FADV,hvor,kost
4799,wo::FADV,hvor,ko´st
4800,wo::FADV,hvor,касьт
4801,wohin::FADV,hvorhen,gogka
4802,wohin::FADV,hvorhen,gåsi
4803,wohin::FADV,hvorhen,gosa
4804,wohin::FADV,hvorhen,kuus
4805,wohin::FADV,hvorhen,koozz
4806,wohin::FADV,hvorhen,ко̄з
4807,wie::FADV,hvordan,guktie
4808,wie::FADV,hvordan,gumhtie
4809,wie::FADV,hvordan,gåktu
4810,wie::FADV,hvordan,mot
4811,wie::FADV,hvordan,mahte
4812,wie::FADV,hvordan,mä´htt
4813,wie::FADV,hvordan,ко̄ххт
4814,warum::FADV,hvorfor,man
4815,warum::FADV,hvorfor,manen
4816,warum::FADV,hvorfor,manne
4817,warum::FADV,hvorfor,mane
4818,warum::FADV,hvorfor,mondiet
4819,warum::FADV,hvorfor,mõõzz
4820,warum::FADV,hvorfor,mää´nn
4821,warum::FADV,hvorfor,мэ̄йт
4822,warum::FADV,hvorfor,мэ̄ннгуэйке
4823,wieviel::FNUM,hvor meget,man jeenje
4824,wieviel::FNUM,hvor meget,makta
4825,wieviel::FNUM,hvor meget,olugo
4826,wieviel::FNUM,hvor meget,kalle
4827,wieviel::FNUM,hvor meget,kâ´ll
4828,wieviel::FNUM,hvor meget,мэ̄ннве̄рьт
4829,wieviel::FNUM,hvor meget,мэ̄нлянчверьт
4830,eins::NUM,én,akte
4831,eins::NUM,én,akta
4832,eins::NUM,én,okta
4833,eins::NUM,én,ohtâ
4834,eins::NUM,én,õhtt
4835,eins::NUM,én,э̄ххт
4836,eins::NUM,én,о̄ххтэ
