,Concept_ID,hu,os
1438,umrühren::V,megkever,ахæццæ кæнын
1439,umrühren::V,megkever,азмæнтын
1440,umrühren::V,megkever,астауын
1441,stricken::V,köt,кæнын
1442,stricken::V,köt,бийын
1443,nähen::V,varr,хуыйын
1444,färben::V,fest,ахорын
1445,reinigen::V,tisztít,ссыгъдæг кæнын
1446,reinigen::V,tisztít,ныссыгъдæг кæнын
1447,reinigen::V,tisztít,ныссæрфын
1448,waschen::V,mos,ӕхсын
1449,abwischen::V,letöröl,сӕрфын
1450,spülen::V,mosogat,æнхъæвзын
1451,fegen::V,söpör,мӕрзын
1452,kehren::V,söpör,мӕрзын
1453,baden::V,fürdik,хи найын
1454,sich waschen::V,mosdik,хи æхсын
1455,sich waschen::V,mosakszik,хи æхсын
1456,ausziehen::V,levesz,ласын
1457,anziehen::V,felölt,скæнын
1458,anziehen::V,felvesz,скæнын
1459,sich anziehen::V,öltözik,дзаума скæнын
1460,sich anziehen::V,öltözik,дарæс скæнын
1461,sich anziehen::V,felöltözik,дзаума скæнын
1462,sich anziehen::V,felöltözik,дарæс скæнын
1463,kämmen::V,fésül,ныффасын
1464,kämmen::V,fésül,æрфасын
1465,schmücken::V,díszít,фӕлындын
1466,sagen::V,mond,зæгъын
1467,sprechen::V,beszél,дзурын
1468,reden::V,beszél,ныхас кӕнын
1469,sich unterhalten::V,beszélget,ныхас кæнын
1470,fragen::V,kérdez,фӕрсын
1471,bitten::V,kér,курын
1472,erzählen::V,mesél,радзурын
1473,erzählen::V,mesél,ратаурæгъ кæнын
1474,erzählen::V,elbeszél,радзурын
1475,erzählen::V,elbeszél,ратаурæгъ кæнын
1476,mitteilen::V,közöl,фехъусын кæнын
1477,nennen::V,hív,хонын
1478,nennen::V,nevez,хонын
1479,rufen::V,hív,сидын
1480,prahlen::V,dicsekszik,ӕппӕлын
1481,übersetzen::V,fordít,ратæлмац кæнын
1482,denken::V,gondol,ӕнхъӕлын
1483,denken::V,gondol,хъуыды кӕнын
1484,glauben::V,hisz,уырнын
1485,bemerken::V,észrevesz,фенын
1486,erkennen::V,ráismer,базонын
1487,erkennen::V,felismer,базонын
1488,begreifen::V,felfog,ӕмбарын
1489,begreifen::V,felfog,бамбарын
1490,verstehen::V,ért,
1491,verstehen::V,megért,
1492,lernen::V,tanul,ахуыр кӕнын
1493,lernen::V,megtanul,ахуыр кӕнын
1494,wissen::V,tud,зонын
1495,sich erinnern an::V,emlékszik,зæрдыл æрлæууын
1496,sich erinnern an::V,emlékszik,æрымысын
1497,sich erinnern an::V,emlékszik,æрбаймысын
1498,sich erinnern an::V,emlékszik,æрхъуыды кæнын
1499,vergessen::V,felejt,ферох кæнын
1500,vergessen::V,felejt,айрох кæнын
1501,vergessen::V,elfelejt,ферох кæнын
1502,vergessen::V,elfelejt,айрох кæнын
1503,messen::V,mér,барын
1504,messen::V,megmér,барын
1505,zählen::V,számol,нымайын
1506,zählen::V,megszámol,нымайын
1507,rechnen::V,számít,хынцын
1508,lesen::V,olvas,кӕсын
1509,lesen::V,olvas,фӕрсын
1510,malen::V,fest,ныв кӕнын
1511,zeichnen::V,rajzol,ныв кӕнын
1512,schreiben::V,ír,фыссын
1513,besitzen::V,birtokol,хицау уын
1514,kaufen::V,vesz,балхӕнын
1515,kaufen::V,megvesz,балхӕнын
1516,verkaufen::V,elad,уӕй кӕнын
1517,bezahlen::V,fizet,бафидын
1518,bezahlen::V,kifizet,бафидын
1519,zahlen::V,fizet,фидын
1520,zahlen::V,megfizet,фидын
1521,beherrschen::V,ural,æлдариуæг кæнын
1522,ertragen::V,elbír,бавзарын
1523,ertragen::V,elvisel,бавзарын
