,Concept_ID,,se
1888,Gegenstand::N,,oabme
1889,Gegenstand::N,,gávnne
1890,Gegenstand::N,,bierggas
1891,Gegenstand::N,,ettâ
1892,Gegenstand::N,,kápulâh
1893,Gegenstand::N,,käu´nn
1894,Gegenstand::N,,ка̄ввьн
1895,Sache::N,,aate
1896,Sache::N,,saake
1897,Sache::N,,ássje
1898,Sache::N,,ášši
1899,Sache::N,,äšši
1900,Sache::N,,ä´šš
1901,Sache::N,,ве̄шш
1902,Rand::N,,raedtie
1903,Rand::N,,rabdda
1904,Rand::N,,ravda
1905,Rand::N,,robdâ
1906,Rand::N,,čårr
1907,Rand::N,,ruõbdd
1908,Rand::N,,рӯммт
1909,Rand::N,,ре̄ввьн
1910,Kante::N,,raedtie
1911,Kante::N,,rabdda
1912,Kante::N,,ravda
1913,Kante::N,,robdâ
1914,Kante::N,,å´rdd
1915,Kante::N,,ruõbdd
1916,Kante::N,,рӯммт
1917,Kante::N,,ре̄ввьн
1918,Ecke::N,,roene
1919,Ecke::N,,kråane
1920,Ecke::N,,náhpo
1921,Ecke::N,,nusske
1922,Ecke::N,,nurki
1923,Ecke::N,,čiehka
1924,Ecke::N,,čiehâ
1925,Ecke::N,,čiõkk
1926,Ecke::N,,suåp'p
1927,Ecke::N,,уггл
1928,Spitze::N,,gietjie
1929,Spitze::N,,snjuhtje
1930,Spitze::N,,gihttje
1931,Spitze::N,,geahči
1932,Spitze::N,,picci
1933,Spitze::N,,keeči
1934,Spitze::N,,ǩie´čč
1935,Spitze::N,,кя̄женч
1936,Ende::N,,gietjie
1937,Ende::N,,giehtje
1938,Ende::N,,geahči
1939,Ende::N,,keeči
1940,Ende::N,,puäš'š
1941,Ende::N,,ке̄джь
1942,Loch::N,,raejkie
1943,Loch::N,,rájgge
1944,Loch::N,,ráigi
1945,Loch::N,,räigi
1946,Loch::N,,loikk
1947,Loch::N,,râi´ǧǧ
1948,Loch::N,,ра̄ййк
1949,Winkel::N,,skaavhte
1950,Winkel::N,,tjiehka
1951,Winkel::N,,soahppa
1952,Winkel::N,,čiehka
1953,Winkel::N,,sogge
1954,Winkel::N,,suåp'p
1955,Winkel::N,,уггл
1956,Muster::N,,goere
1957,Muster::N,,girjja
1958,Muster::N,,girjjit
1959,Muster::N,,kovos
1960,Muster::N,,кыррьй
1961,Muster::N,,кырьйнесс
1962,Größe::N,,ståaroe
1963,Größe::N,,stuorrudahka
1964,Größe::N,,stūrrodat
1965,Größe::N,,mahtodat
1966,Größe::N,,allodat
1967,Größe::N,,stuá'ṛudâh
1968,Größe::N,,роаӈӈьк
1969,Länge::N,,gåhkoe
1970,Länge::N,,guhkkudahka
1971,Länge::N,,guhkkodat
1972,Länge::N,,kukkodâh
1973,Länge::N,,õllâdvuõtt
1974,Länge::N,,куххьквӯдт
1975,Höhe::N,,jalloe
1976,Höhe::N,,jalladahke
1977,Höhe::N,,alludahka
1978,Höhe::N,,allatvuohta
1979,Höhe::N,,allodat
1980,Höhe::N,,aḷodâh
1981,Höhe::N,,âlladvuõtt
1982,Höhe::N,,э̄ллвӯдт
1983,Gewicht::N,,leavloe
1984,Gewicht::N,,dædda
1985,Gewicht::N,,låssudahka
1986,Gewicht::N,,deaddu
1987,Gewicht::N,,tiäd'du
1988,Gewicht::N,,teäd'd
1989,Gewicht::N,,тя̄ннт
1990,Gewicht::N,,вӣссь
1991,Menge::N,,mierie
1992,Menge::N,,ållo
1993,Menge::N,,mearri
1994,Menge::N,,doahkki
1995,Menge::N,,meeṛi
1996,Menge::N,,tukk
1997,Menge::N,,mie´rr
1998,Menge::N,,туххк
1999,Menge::N,,ла̄ннҍт
2000,Haufen::N,,deava
2001,Haufen::N,,håevkie
2002,Haufen::N,,hårre
2003,Haufen::N,,látna
2004,Haufen::N,,laaṇâ
2005,Haufen::N,,laađđ
2006,Haufen::N,,поанн
2007,Reihe::N,,raajroe
2008,Reihe::N,,rájddo
2009,Reihe::N,,gurgadas
2010,Reihe::N,,kuáḷus
2011,Reihe::N,,riâd'd
2012,Reihe::N,,по̄ллт
2013,Boot::N,,vïnhtse
2014,Boot::N,,vanás
2015,Boot::N,,vanntsa
2016,Boot::N,,fanas
2017,Boot::N,,voonâs
2018,Boot::N,,käärbis
2019,Boot::N,,võõnâs
2020,Boot::N,,вэнс
2021,Ruder::N,,aajroe
2022,Ruder::N,,ájrro
2023,Ruder::N,,áiru
2024,Ruder::N,,áiru
2025,Ruder::N,,äirr
2026,Ruder::N,,а̄ррьй
2027,Schlitten::N,,slærra
2028,Schlitten::N,,tjïelhke
2029,Schlitten::N,,gieris
2030,Schlitten::N,,tjielkká
2031,Schlitten::N,,gielká
2032,Schlitten::N,,kiäl'kká
2033,Schlitten::N,,saan
2034,Schlitten::N,,ǩeâlkk
2035,Schlitten::N,,со̄а̄н
2036,Ski::N,,treavka
2037,Ski::N,,sabek
2038,Ski::N,,sabet
2039,Ski::N,,saaveeh
2040,Ski::N,,koolâs
2041,Ski::N,,коаллас
2042,Ski::N,,са̄вехь
2043,Lagerfeuer::N,,dålle
2044,Lagerfeuer::N,,sajijdållå
2045,Lagerfeuer::N,,dolla
2046,Lagerfeuer::N,,tullâ
2047,Lagerfeuer::N,,toll
2048,Lagerfeuer::N,,то̄лл
2049,Last::N,,maajsoe
2050,Last::N,,noade
2051,Last::N,,guorbmi
2052,Last::N,,kye'rmi
2053,Last::N,,nue´đđ
2054,Last::N,,kue´rmm
2055,Last::N,,нуэдът
2056,Gang::N,,vaedtseme
2057,Gang::N,,mannulahka
2058,Gang::N,,johtu
2059,Gang::N,,jotteem
2060,Gang::N,,joto
2061,Gang::N,,jäl'lmõš
2062,Gang::N,,ёадтмушш
2063,Gang::N,,ёадтҌмушш
2064,Schritt::N,,sïlle
2065,Schritt::N,,lávkke
2066,Schritt::N,,lávki
2067,Schritt::N,,lävkki
2068,Schritt::N,,läu´ǩǩ
2069,Schritt::N,,ла̄ффьк
2070,Norden::N,,noerhte
2071,Norden::N,,nuortta
2072,Norden::N,,davvi
2073,Norden::N,,taṿe
2074,Norden::N,,tâ´vv
2075,Norden::N,,таввял
2076,Süden::N,,åarjel
2077,Süden::N,,oarjje
2078,Süden::N,,lulli
2079,Süden::N,,mäddi
2080,Süden::N,,kesipieg'gâ
2081,Süden::N,,saujj
2082,Süden::N,,со̄а̄ййв
2083,Westen::N,,jillie
2084,Westen::N,,alle
2085,Westen::N,,oarji
2086,Westen::N,,uár'ji
2087,Westen::N,,viõstâr
2088,Westen::N,,вуэрьял
2089,Osten::N,,luvlie
2090,Osten::N,,lulle
2091,Osten::N,,nuorta
2092,Osten::N,,nuor'ttâ
2093,Osten::N,,nuõrti
2094,Osten::N,,нуҏҏьт
2095,Holz::N,,moere
2096,Holz::N,,muorra
2097,Holz::N,,muorra
2098,Holz::N,,muoṛâ
2099,Holz::N,,muõrr
2100,Holz::N,,мӯрр
2101,Brett::N,,fealloe
2102,Brett::N,,fiello
2103,Brett::N,,lávdi
2104,Brett::N,,lyev'di
2105,Brett::N,,lu´vdd
2106,Brett::N,,лаййт
2107,Platte::N,,spaagkoe
2108,Platte::N,,skierro
2109,Platte::N,,skearru
2110,Platte::N,,ráptu
2111,Platte::N,,ка̄ррьт
2112,Stütze::N,,dovtege
2113,Stütze::N,,dåarjege
2114,Stütze::N,,tsagge
2115,Stütze::N,,nihta
2116,Stütze::N,,duvdda
2117,Stütze::N,,caggi
2118,Stütze::N,,cagge
2119,Stütze::N,,cõgldõk
2120,Stütze::N,,стуэлльп
2121,Stange::N,,staavra
2122,Stange::N,,stággo
2123,Stange::N,,hålggå
2124,Stange::N,,stávrá
2125,Stange::N,,stággu
2126,Stange::N,,čuálgui
2127,Stange::N,,kaŋgg
2128,Stange::N,,кэ̄ллт
2129,Stange::N,,пе̄лльк
2130,Stock::N,,galte
2131,Stock::N,,klåbpoe
2132,Stock::N,,soabbe
2133,Stock::N,,soabbi
2134,Stock::N,,suáb'bi
2135,Stock::N,,suä´b'b
2136,Stock::N,,суэммьп
2137,Stab::N,,klaahka
2138,Stab::N,,soabbe
2139,Stab::N,,soabbi
2140,Stab::N,,suáb'bi
2141,Stab::N,,suä´b'b
2142,Stab::N,,суэммьп
2143,Rohr::N,,gïrse
2144,Rohr::N,,båhttså
2145,Rohr::N,,bohcci
2146,Rohr::N,,poccee
2147,Rohr::N,,puu´lčiǩ
2148,Rohr::N,,туррьп
2149,Haus::N,,ståapoe
2150,Haus::N,,goahte
2151,Haus::N,,stohpu
2152,Haus::N,,tááḷu
2153,Haus::N,,tääll
2154,Haus::N,,пэ̄ҏҏт
2155,Heim::N,,hïejme
2156,Heim::N,,viesso
2157,Heim::N,,ruoktu
2158,Heim::N,,päikki
2159,Heim::N,,päi´ǩǩ
2160,Heim::N,,пэ̄ҏҏт
2161,Ofen::N,,vuebnie
2162,Ofen::N,,vuodná
2163,Ofen::N,,vuobnne
2164,Ofen::N,,uvdna
2165,Ofen::N,,uvnâ
2166,Ofen::N,,ǩiiuǥân
2167,Ofen::N,,пе̄ххц
2168,Ofen::N,,кыввкан
2169,Fußboden::N,,guelpie
2170,Fußboden::N,,guolbbe
2171,Fußboden::N,,láhtti
2172,Fußboden::N,,šalde
2173,Fußboden::N,,šâ´ldd
2174,Fußboden::N,,шалльт
2175,Tisch::N,,buertie
2176,Tisch::N,,bievdde
2177,Tisch::N,,beavdi
2178,Tisch::N,,pevdi
2179,Tisch::N,,på´rdd
2180,Tisch::N,,stue´ll
2181,Tisch::N,,туэлль
2182,Stuhl::N,,stovle
2183,Stuhl::N,,ståvllå
2184,Stuhl::N,,stuollu
2185,Stuhl::N,,stovli
2186,Stuhl::N,,stuu´l
2187,Stuhl::N,,стула
2188,Wiege::N,,gïerhkeme
2189,Wiege::N,,vuoggo
2190,Wiege::N,,geaŧŧu
2191,Wiege::N,,geaktu
2192,Wiege::N,,gietkka
2193,Wiege::N,,kiäh'tu
2194,Wiege::N,,vogga
2195,Wiege::N,,кӣткэм
2196,Bett::N,,seangkoe
2197,Bett::N,,sæŋŋga
2198,Bett::N,,seaŋga
2199,Bett::N,,seŋgâ
2200,Bett::N,,sââ´jj
2201,Bett::N,,вуэдтӭмсайй
2202,Regal::N,,hælla
2203,Regal::N,,hilldo
2204,Regal::N,,hildu
2205,Regal::N,,ildee
2206,Regal::N,,i´lddi
2207,Regal::N,,ылльтэ
2208,Kiste::N,,aeskie
2209,Kiste::N,,kássa
2210,Kiste::N,,kássa
2211,Kiste::N,,árkku
2212,Kiste::N,,ču´ǩǩ
2213,Kiste::N,,чуххьк
2214,Fenster::N,,klaase
2215,Fenster::N,,vinndek
2216,Fenster::N,,láse
2217,Fenster::N,,laasâ
2218,Fenster::N,,ikkân
2219,Fenster::N,,эххкан
2220,Tür::N,,okse
2221,Tür::N,,uksa
2222,Tür::N,,uksa
2223,Tür::N,,uksâ
2224,Tür::N,,uhss
2225,Tür::N,,уккс
2226,Tor::N,,okse
2227,Tor::N,,pårttå
2228,Tor::N,,uksa
2229,Tor::N,,poarta
2230,Tor::N,,porttâ
2231,Tor::N,,uustõk
2232,Tor::N,,čuâlluhss
2233,Tor::N,,уккс
2234,Zaun::N,,haakene
2235,Zaun::N,,jerra
2236,Zaun::N,,gárdde
2237,Zaun::N,,áidi
2238,Zaun::N,,äiđi
2239,Zaun::N,,äidd
2240,Zaun::N,,čuâll
2241,Zaun::N,,а̄ййт
2242,Dach::N,,rehpie
2243,Dach::N,,dæhkko
2244,Dach::N,,gáhttu
2245,Dach::N,,káttu
2246,Dach::N,,laakk
2247,Dach::N,,пэ̄ҏҏтэ̄ля
2248,Dach::N,,кры̄ша
2249,Leiter::N,,raajtere
2250,Leiter::N,,tjajmos
2251,Leiter::N,,boagos
2252,Leiter::N,,ráidalas
2253,Leiter::N,,raidlâs
2254,Leiter::N,,лествец
2255,Besen::N,,saehpie
2256,Besen::N,,gaerpene
2257,Besen::N,,njáman
2258,Besen::N,,luvdá
2259,Besen::N,,luvdá
2260,Besen::N,,västt
2261,Besen::N,,ва̄сст
2262,Spaten::N,,gåajvoe
2263,Spaten::N,,spádá
2264,Spaten::N,,goajvvo
2265,Spaten::N,,goaivu
2266,Spaten::N,,kuái'vu
2267,Spaten::N,,kuäivv
2268,Spaten::N,,куаййв
2269,Schaufel::N,,gåajvoe
2270,Schaufel::N,,gåjvun
2271,Schaufel::N,,goajvvo
2272,Schaufel::N,,goaivu
2273,Schaufel::N,,kuái'vu
2274,Schaufel::N,,kuäivv
2275,Schaufel::N,,куаййв
2276,Gabel::N,,tjåagka
2277,Gabel::N,,gáffil
2278,Gabel::N,,káffal
2279,Gabel::N,,kaahvâl
2280,Gabel::N,,velkk
2281,Gabel::N,,а̄лльс
2282,Löffel::N,,buste
2283,Löffel::N,,bassti
2284,Löffel::N,,baste
2285,Löffel::N,,pastem
2286,Löffel::N,,pâ´sttem
2287,Löffel::N,,пасьтэмь
2288,Messer::N,,nejpie
2289,Messer::N,,nijbbe
2290,Messer::N,,niibi
2291,Messer::N,,nijbe
2292,Messer::N,,nei´bb
2293,Messer::N,,ныййп
2294,Nagel::N,,spæjhkere
2295,Nagel::N,,spiger
2296,Nagel::N,,návlle
2297,Nagel::N,,spiikkár
2298,Nagel::N,,spijkkár
2299,Nagel::N,,näu´ll
2300,Nagel::N,,на̄ввьл
2301,Netz::N,,viermie
2302,Netz::N,,viermme
2303,Netz::N,,næhtta
2304,Netz::N,,fierbmi
2305,Netz::N,,viermi
2306,Netz::N,,säi´mm
2307,Netz::N,,нӯжхьт
2308,Haken::N,,kruehkie
2309,Haken::N,,ruohkke
2310,Haken::N,,vagge
2311,Haken::N,,roahkki
2312,Haken::N,,faggi
2313,Haken::N,,kuák'ki
2314,Haken::N,,kuä´ǩ'ǩ
2315,Haken::N,,ва̄ӈӈк
2316,Haken::N,,куэххьк
2317,Griff::N,,rehpie
2318,Griff::N,,taatje
2319,Griff::N,,gavlla
2320,Griff::N,,guottáldahka
2321,Griff::N,,geavja
2322,Griff::N,,novdâ
2323,Griff::N,,nõđđ
2324,Griff::N,,kå´ǧǧ
2325,Griff::N,,нэ̄дт
2326,Schloss::N,,laesie
2327,Schloss::N,,lássa
2328,Schloss::N,,lohkka
2329,Schloss::N,,lukkâ
2330,Schloss::N,,lokk
2331,Schloss::N,,ло̄ххк
2332,Bild::N,,guvvie
2333,Bild::N,,gåvvå
2334,Bild::N,,govva
2335,Bild::N,,koṿe
2336,Bild::N,,kartt
2337,Bild::N,,картина
2338,Figur::N,,guvvie
2339,Figur::N,,gåvos
2340,Figur::N,,figuvrra
2341,Figur::N,,figuvra
2342,Figur::N,,kovos
2343,Figur::N,,kuâŋas
2344,Puppe::N,,dåahka
2345,Puppe::N,,dåhkko
2346,Puppe::N,,doahkko
2347,Puppe::N,,dohkká
2348,Puppe::N,,duhkká
2349,Puppe::N,,kuuhlaž
2350,Puppe::N,,кукла
2351,Beutel::N,,voessetje
2352,Beutel::N,,påvsså
2353,Beutel::N,,seahkaš
2354,Beutel::N,,bursa
2355,Beutel::N,,guhkkár
2356,Beutel::N,,čooṿâs
2357,Beutel::N,,siâk'k
2358,Beutel::N,,kå´ššel
2359,Beutel::N,,ве̄ҏҏц
2360,Bündel::N,,paantje
2361,Bündel::N,,buduk
2362,Bündel::N,,gurppe
2363,Bündel::N,,gihppu
2364,Bündel::N,,kiäs'tu
2365,Bündel::N,,šnâpp
2366,Bündel::N,,пуччк
2367,Tasche::N,,veaskoe
2368,Tasche::N,,væssko
2369,Tasche::N,,lávkka
2370,Tasche::N,,lávka
2371,Tasche::N,,seahkka
2372,Tasche::N,,lavkkâ
2373,Tasche::N,,laukk
2374,Tasche::N,,суӎӎьк
2375,Tasche::N,,ло̄а̄ффк
2376,Eimer::N,,bæhtoe
2377,Eimer::N,,skiello
2378,Eimer::N,,skállu
2379,Eimer::N,,eebir
2380,Eimer::N,,skääll
2381,Eimer::N,,е̄мьперь
2382,Deckel::N,,luehkie
2383,Deckel::N,,låhkke
2384,Deckel::N,,lohkki
2385,Deckel::N,,lokke
2386,Deckel::N,,lå´ǩǩ
2387,Deckel::N,,ко̄а̄ххтнэсс
2388,Geschirr::N,,lihtie
2389,Geschirr::N,,lihte
2390,Geschirr::N,,lihtit
2391,Geschirr::N,,litte
2392,Geschirr::N,,kärldõk
2393,Geschirr::N,,ка̄ррь
2394,Sack::N,,voesse
2395,Sack::N,,vuossa
2396,Sack::N,,seahkka
2397,Sack::N,,sekkâ
2398,Sack::N,,siâk'k
2399,Sack::N,,ве̄ҏҏц
2400,Tasse::N,,guksie
2401,Tasse::N,,gåhppå
2402,Tasse::N,,gohppu
2403,Tasse::N,,pollo
2404,Tasse::N,,kopp
2405,Tasse::N,,на̄ххьп
2406,Topf::N,,baetie
2407,Topf::N,,krovhte
2408,Topf::N,,rujtta
2409,Topf::N,,giebbme
2410,Topf::N,,báhti
2411,Topf::N,,gievdni
2412,Topf::N,,pääti
2413,Topf::N,,kruâitt
2414,Topf::N,,кӣммьн
2415,Kessel::N,,giebnie
2416,Kessel::N,,skallo
2417,Kessel::N,,giebbme
2418,Kessel::N,,gieđbmi
2419,Kessel::N,,kiem'ni
2420,Kessel::N,,ǩie´mnn
2421,Kessel::N,,кӣммьн
2422,Essen::N,,åesie
2423,Essen::N,,beapmoe
2424,Essen::N,,biebbmo
2425,Essen::N,,borramuš
2426,Essen::N,,purrâmâš
2427,Essen::N,,porrmõš
2428,Essen::N,,по̄ррмушш
2429,Nahrung::N,,beapmoe
2430,Nahrung::N,,biebbmo
2431,Nahrung::N,,biebmu
2432,Nahrung::N,,purrâmâš
2433,Nahrung::N,,porrmõš
2434,Nahrung::N,,по̄ррмушш
2435,Speise::N,,beapmoe
2436,Speise::N,,biebbmo
2437,Speise::N,,biebmu
2438,Speise::N,,määlis
2439,Speise::N,,aasâs
2440,Speise::N,,porrmõš
2441,Speise::N,,по̄ррмушш
2442,Fleisch::N,,bearkoe
2443,Fleisch::N,,oadtje
2444,Fleisch::N,,bierggo
2445,Fleisch::N,,biergu
2446,Fleisch::N,,uáž'ži
2447,Fleisch::N,,vuä´ǯ'ǯ
2448,Fleisch::N,,вуэннч
2449,Getreide::N,,gernie
2450,Getreide::N,,gårnne
2451,Getreide::N,,gordni
2452,Getreide::N,,valje
2453,Getreide::N,,ле̄ййп
2454,Brei::N,,kraavhtse
2455,Brei::N,,ráktsa
2456,Brei::N,,buvru
2457,Brei::N,,suoḥâd
2458,Brei::N,,hutt
2459,Brei::N,,уххт
2460,Brot::N,,gaahkoe
2461,Brot::N,,lájbbe
2462,Brot::N,,stummpa
2463,Brot::N,,láibi
2464,Brot::N,,gáhkku
2465,Brot::N,,leibi
2466,Brot::N,,lei´bb
2467,Brot::N,,ле̄ййп
2468,Scheibe::N,,snaejrie
2469,Scheibe::N,,sárdde
2470,Scheibe::N,,vajahas
2471,Scheibe::N,,časkkis
2472,Scheibe::N,,ča'skes
2473,Scheibe::N,,ku´sǩǩ
2474,Scheibe::N,,кусськ
2475,Fett::N,,buejtie
2476,Fett::N,,vuodja
2477,Fett::N,,buoidi
2478,Fett::N,,pyei'di
2479,Fett::N,,puõi´dd
2480,Fett::N,,пуййт
2481,Butter::N,,voeje
2482,Butter::N,,vuodja
2483,Butter::N,,vuodja
2484,Butter::N,,vuojâ
2485,Butter::N,,vuõjj
2486,Butter::N,,вӯйй
2487,Öl::N,,ålja
2488,Öl::N,,ulljo
2489,Öl::N,,oalljo
2490,Öl::N,,olju
2491,Öl::N,,oljo
2492,Öl::N,,vuõjj
2493,Öl::N,,вӯйй
2494,Salz::N,,saelhtie
2495,Salz::N,,sállte
2496,Salz::N,,sálti
2497,Salz::N,,sältti
2498,Salz::N,,sä´ltt
2499,Salz::N,,сӯлль
2500,Suppe::N,,joptse
2501,Suppe::N,,jupptsa
2502,Suppe::N,,málli
2503,Suppe::N,,määḷi
2504,Suppe::N,,lieṃâ
2505,Suppe::N,,liõmm
2506,Suppe::N,,лӣмм
2507,Honig::N,,hååneske
2508,Honig::N,,meda
2509,Honig::N,,miehta
2510,Honig::N,,mietâ
2511,Honig::N,,miõtt
2512,Honig::N,,мӣдт
2513,Milch::N,,mielhkie
2514,Milch::N,,mielkke
2515,Milch::N,,mielki
2516,Milch::N,,miel'kki
2517,Milch::N,,mie´lǩǩ
2518,Milch::N,,ма̄ййт
2519,Tee::N,,löövje
2520,Tee::N,,tedja
2521,Tee::N,,deadju
2522,Tee::N,,čee
2523,Tee::N,,teej̣â
2524,Tee::N,,čee
2525,Tee::N,,чайй
2526,Leder::N,,hovre
2527,Leder::N,,sassne
2528,Leder::N,,náhkki
2529,Leder::N,,leaira
2530,Leder::N,,čevđi
2531,Leder::N,,čåu´dd
2532,Leder::N,,на̄ххьк
2533,Wolle::N,,ålloe
2534,Wolle::N,,hullo
2535,Wolle::N,,ullu
2536,Wolle::N,,ullo
2537,Wolle::N,,oll
2538,Wolle::N,,улл
2539,Stoff::N,,tyjje
2540,Stoff::N,,gápptás
2541,Stoff::N,,stoaffa
2542,Stoff::N,,ávnnas
2543,Stoff::N,,käägus
2544,Stoff::N,,aaunâs
2545,Stoff::N,,лыййн
2546,Nadel::N,,naaloe
2547,Nadel::N,,nállo
2548,Nadel::N,,nállu
2549,Nadel::N,,nááḷu
2550,Nadel::N,,neu´ll
2551,Nadel::N,,нӣввьл
2552,Faden::N,,laejkie
2553,Faden::N,,hárppo
2554,Faden::N,,árpu
2555,Faden::N,,läigi
2556,Faden::N,,lääi´j
2557,Faden::N,,сӯнн
2558,Knopf::N,,balhka
2559,Knopf::N,,boallo
2560,Knopf::N,,boallu
2561,Knopf::N,,puál'lu
2562,Knopf::N,,puäll
2563,Knopf::N,,пуалл
2564,Knoten::N,,tjoelme
2565,Knoten::N,,tjuolmma
2566,Knoten::N,,čuolbma
2567,Knoten::N,,čuol'mâ
2568,Knoten::N,,čuõlmm
2569,Knoten::N,,чӯллм
2570,Farbe::N,,klaerie
2571,Farbe::N,,ivnne
2572,Farbe::N,,bájnno
2573,Farbe::N,,mola
2574,Farbe::N,,fearga
2575,Farbe::N,,maalâ
2576,Farbe::N,,páinu
2577,Farbe::N,,kälkk
2578,Farbe::N,,по̄а̄ййн
2579,Kleidung::N,,tyjje
2580,Kleidung::N,,gárvvo
2581,Kleidung::N,,bivttas
2582,Kleidung::N,,piivtâs
2583,Kleidung::N,,pivoh
2584,Kleidung::N,,piiutâs
2585,Kleidung::N,,о̄а̄з
2586,Hemd::N,,sjåarhtoe
2587,Hemd::N,,skirtto
2588,Hemd::N,,báidi
2589,Hemd::N,,päiđi
2590,Hemd::N,,päidd
2591,Hemd::N,,па̄ййт
2592,Kragen::N,,döörhke
2593,Kragen::N,,tjiebet
2594,Kragen::N,,tjehpuris
2595,Kragen::N,,čeabet
2596,Kragen::N,,kráva
2597,Kragen::N,,siä'pulâs
2598,Kragen::N,,seäp'plõs
2599,Kragen::N,,ко̄а̄влас
2600,Ärmel::N,,sissie
2601,Ärmel::N,,sasse
2602,Ärmel::N,,soadji
2603,Ärmel::N,,suájá
2604,Ärmel::N,,suäjj
2605,Ärmel::N,,суэйй
2606,Hose::N,,måvhka
2607,Hose::N,,båkså
2608,Hose::N,,buvssat
2609,Hose::N,,puuvsah
2610,Hose::N,,puus
2611,Hose::N,,пукс
2612,Hose::N,,ко̄а̄дтӭ
2613,Gürtel::N,,juvvie
2614,Gürtel::N,,beelhte
2615,Gürtel::N,,avve
2616,Gürtel::N,,getsam
2617,Gürtel::N,,boagán
2618,Gürtel::N,,pooṿij
2619,Gürtel::N,,puäǥǥanj
2620,Gürtel::N,,эвв
2621,Mütze::N,,tjohpe
2622,Mütze::N,,gahper
2623,Mütze::N,,gahpir
2624,Mütze::N,,kappeer
2625,Mütze::N,,keä´p'per
2626,Mütze::N,,кабперь
2627,Schuh::N,,gaamege
2628,Schuh::N,,gáma
2629,Schuh::N,,skuovva
2630,Schuh::N,,gáma
2631,Schuh::N,,kaamâ
2632,Schuh::N,,kaammi
2633,Schuh::N,,камаша
2634,Stiefel::N,,steeblege
2635,Stiefel::N,,stiebil
2636,Stiefel::N,,sáhpis
2637,Stiefel::N,,sáppat
2638,Stiefel::N,,steevvil
2639,Stiefel::N,,sa´ppi
2640,Stiefel::N,,са̄ххпе
2641,Ring::N,,rïngke
2642,Ring::N,,suormas
2643,Ring::N,,suorpmas
2644,Ring::N,,suormâs
2645,Ring::N,,suõrmâs
2646,Ring::N,,сӯрмас
2647,Band::N,,baante
2648,Band::N,,bádde
2649,Band::N,,báddi
2650,Band::N,,päddi
2651,Band::N,,liântt
2652,Band::N,,källre´ppiǩ
2653,Band::N,,ля̄ӊӊт
2654,Kamm::N,,gaampe
2655,Kamm::N,,rájdam
2656,Kamm::N,,tjåhkom
2657,Kamm::N,,čohkun
2658,Kamm::N,,čohhoom
2659,Kamm::N,,čååǥǥam
2660,Kamm::N,,чоагкь
2661,Spiegel::N,,guelmiedahke
2662,Spiegel::N,,spiedjil
2663,Spiegel::N,,speajal
2664,Spiegel::N,,speeijal
2665,Spiegel::N,,suei´mkar
2666,Spiegel::N,,кыффкэмка̄ррь
2667,Spiegel::N,,зе̄ркал
2668,Riemen::N,,györtenje
2669,Riemen::N,,rájppe
2670,Riemen::N,,garttsa
2671,Riemen::N,,lávži
2672,Riemen::N,,läbži
2673,Riemen::N,,läbǯǯ
2674,Riemen::N,,ре̄ммь
2675,Schnur::N,,gurrie
2676,Schnur::N,,gáras
2677,Schnur::N,,garca
2678,Schnur::N,,orrâ
2679,Schnur::N,,nue´rr
2680,Schnur::N,,нӯррь
2681,Leine::N,,baante
2682,Leine::N,,gájnno
2683,Leine::N,,báddi
2684,Leine::N,,oarra
2685,Leine::N,,läbži
2686,Leine::N,,läbǯǯ
2687,Leine::N,,ла̄ммч
2688,Decke::N,,gaptjese
2689,Decke::N,,rádno
2690,Decke::N,,gåbtjås
2691,Decke::N,,tæhppin
2692,Decke::N,,govččas
2693,Decke::N,,loovdâ
2694,Decke::N,,räänn
2695,Decke::N,,ра̄нн
2696,Kissen::N,,nalhke
2697,Kissen::N,,guoddá
2698,Kissen::N,,oajvevuolle
2699,Kissen::N,,guoddá
2700,Kissen::N,,bolsttar
2701,Kissen::N,,polster
2702,Kissen::N,,pee´ren
2703,Kissen::N,,pooddâšǩ
2704,Kissen::N,,по̄дэшк
2705,Tuch::N,,tyjje
2706,Tuch::N,,tyddja
2707,Tuch::N,,gådo
2708,Tuch::N,,liidni
2709,Tuch::N,,läđđee
2710,Tuch::N,,re´ppiǩ
2711,Tuch::N,,ree´ppiǩ
2712,Tuch::N,,ребпехь
2713,Handtuch::N,,njaamelijnie
2714,Handtuch::N,,sigárdahka
2715,Handtuch::N,,sihkaldat
2716,Handtuch::N,,siholdâs
2717,Handtuch::N,,seekkldõs
2718,Handtuch::N,,u´tree´lniǩ
2719,Handtuch::N,,отеральнэхьк
2720,Kraft::N,,faamoe
2721,Kraft::N,,fábmo
2722,Kraft::N,,fápmu
2723,Kraft::N,,fááṃu
2724,Kraft::N,,viõkk
2725,Kraft::N,,вӣгк
2726,Stärke::N,,vieksiesvoete
2727,Stärke::N,,gievrrudahka
2728,Stärke::N,,gievrrodus
2729,Stärke::N,,veahka
2730,Stärke::N,,vuoibmi
2731,Stärke::N,,viek'sâvuotâ
2732,Stärke::N,,viõkk
2733,Stärke::N,,са̄м
2734,Stärke::N,,вӣгк
2735,Gesundheit::N,,healsoe
2736,Gesundheit::N,,starne
2737,Gesundheit::N,,hælsso
2738,Gesundheit::N,,varresvuohta
2739,Gesundheit::N,,dearvvasvuohta
2740,Gesundheit::N,,tie'rvâsvuotâ
2741,Gesundheit::N,,tiõrvâsvuõtt
2742,Gesundheit::N,,тӣрвасвӯдт
