,Concept_ID,kn,sk
1100,treffen::V,ಸಂಧಿಸು,stretnúť
1101,sich versammeln::V,ನೆರೆ,zhromaždiť sa
1102,spielen::V,ಆಡು,hrať
1103,singen::V,ಹಾಡು,spievať
1104,tanzen::V,ಕುಣಿ,tancovať
1105,sich trennen::V,ಪ್ರತ್ಯೇಮಾಡು,rozísť sa
1106,verlassen::V,ಕಳೆ,opustiť
1107,retten::V,ರಕ್ಷಿಸು,zachrániť
1108,bewachen::V,ಕಾಪಾಡು,strážiť
1109,schützen::V,ಸಂರಕ್ಷಿಸು,chrániť
1110,verteidigen::V,ಕಾಪಿಡು,brániť
1111,sich schlagen::V,ಕಿತ್ತಾಟ,biť sa
1112,schießen::V,ಎಸೆ,streliť
1113,schießen::V,ಎಸೆ,strieľať
1114,siegen::V,ಗೆಲ್ಲು,zvíťaziť
1115,ärgern::V,ರೇಗಿಸು,hnevať
1116,ärgern::V,ರೇಗಿಸು,zlostiť
1117,schlagen::V,ಹೊಡೆ,biť
1118,schlagen::V,ಹೊಡೆ,udrieť
1119,treten::V,ಒದೆ,kopnúť
1120,stechen::V,ಚುಚ್ಚು,bodnúť
1121,stechen::V,ಚುಚ್ಚು,pichnúť
1122,stoßen::V,ತಳ್ಳು,udrieť
1123,stehlen::V,ಕದಿ,kradnúť
1124,stören::V,ಕತಕು,vyrušiť
1125,belästigen::V,ತೊಂದರೆ,obťažovať
1126,verbergen::V,ಮರೆಮಾಜು,skryť
1127,täuschen::V,ಠಕ್ಕಿಸು,sklamať
1128,betrügen::V,ವಂಚಿಸು,klamať
1129,betrügen::V,ವಂಚಿಸು,podvádzať
1130,töten::V,ಕೊಲ್ಲು,zabiť
1131,töten::V,ಕೊಲ್ಲು,usmrtiť
1132,wohnen::V,ವಾಸಿಸು,bývať
1133,arbeiten::V,ಕೆಲಸ ಮಾಡು,pracovať
1134,sammeln::V,ಸಂಚಯಿಸು,zbierať
1135,pflücken::V,ಬಿಡಿಸು,trhať
1136,pflücken::V,ಬಿಡಿಸು,oberať
1137,jagen::V,ಬೇಟೆಯಾಡು,poľovať
1138,fischen::V,ಮೀನು ಹಿಡಿ,loviť ryby
1139,fischen::V,ಮೀನು ಹಿಡಿ,chytať ryby
1140,fassen::V,ಹಿಡಿ,uloviť
1141,hüten::V,ಗುಂಪುಸೇರಿಸು,pásť
1142,treiben::V,ದಬ್ಬು,hnať
1143,anbinden::V,ಬಿಗಿ,priviazať
1144,füttern::V,ಮೇಯಿಸು,kŕmiť
1145,melken::V,ಹಾಲು ಕರೆ,dojiť
1146,hacken::V,ತುಂಡರಿಸು,seknúť
1147,gießen::V,ನೀರುಹಾಕು,polievať
1148,reifen::V,ಕಳಿ,dozrieť
1149,zubereiten::V,ಅಡಿಗೆಮಾಡು,pripraviť
1150,kochen::V,ಅಡು,variť
1151,backen::V,ಬೇಯಿಸು,piecť
1152,backen::V,ಬೇಯಿಸು,smažiť
1153,braten::V,ಕರಿ,piecť
1154,braten::V,ಕರಿ,pražiť
1155,umrühren::V,ಕಲಕು,pomiešať
1156,stricken::V,ಹೆಣೆ,pliesť
1157,nähen::V,ಹೊಲಿ,šiť
1158,färben::V,ಬಣ್ಣ ಹತ್ತು,zafarbiť
1159,reinigen::V,ಸ್ವಚ್ಛಮಾಡು,čistiť
1160,waschen::V,ತೊಳೆ,myť
1161,abwischen::V,ಒರಸು,utrieť
1162,spülen::V,ಗಲಬರಿಸು,vyplachovať
1163,fegen::V,ಗುಡಿಸು,zametať
1164,kehren::V,ಗುಡಿಸು,zametať
1165,baden::V,ಸ್ನಾನಮಾಡು,kúpať sa
1166,sich waschen::V,ತೊಳೆ,umývať sa
1167,ausziehen::V,ಬಿಚ್ಚು,zobliecť
1168,anziehen::V,ಹಾಕು,obliecť
1169,sich anziehen::V,ಹಾಕು,obliecť sa
1170,kämmen::V,ಬಾಚು,česať
1171,schmücken::V,ಅಲಂಕರಿಸು,ozdobiť
1172,sagen::V,ಹೇಳು,povedať
1173,sprechen::V,ನುಡಿ,hovoriť
1174,reden::V,ನುಡಿ,rozprávať
1175,sich unterhalten::V,ಹರಟೆ ಹೊಡಿ,rozprávať sa
1176,fragen::V,ವಿಚಾರಿಸು,spýtať sa
1177,bitten::V,ಬೇಡು,prosiť
1178,erzählen::V,ಹೇಳು,rozprávať
1179,mitteilen::V,ತಿಳಿಸು,oznámiť
1180,nennen::V,ಹೆಸರಿಡು,nazvať
1181,nennen::V,ಹೆಸರಿಡು,menovať
1182,rufen::V,ಕರೆ,volať
1183,rufen::V,ಕರೆ,zavolať
1184,prahlen::V,ಜಂಬ ಕೊಚ್ಚು,vystatovať sa
1185,übersetzen::V,ಭಾಷಾಂತರಿಸು,preložiť
1186,denken::V,ಯೋಚಿಸು,myslieť
1187,glauben::V,ನಂಬು,veriť
1188,bemerken::V,ಗಮನಿಸು,podotknuť
1189,bemerken::V,ಗಮನಿಸು,spozorovať
1190,erkennen::V,ಗುರುತುಹಿಡಿ,poznať
1191,begreifen::V,ಗ್ರಹಿಸು,pochopiť
1192,begreifen::V,ಗ್ರಹಿಸು,porozumieť
1193,verstehen::V,ಅರ್ಥಮಾಡಿಕೊ,rozumieť
1194,lernen::V,ಕಲಿ,učiť sa
1195,wissen::V,ಅರಿ,vedieť
1196,sich erinnern an::V,ಜ್ಞಾಪಕವಿಟ್ಟುಕೊ,pamätať si na
1197,vergessen::V,ಮರೆತುವಿಡು,zabudnuť
1198,messen::V,ಅಳೆ,merať
1199,zählen::V,ಗಣಿಸು,počítať
1200,rechnen::V,ಲೆಕ್ಕ ಹಾಕು,rátať
1201,rechnen::V,ಲೆಕ್ಕ ಹಾಕು,počítať
1202,lesen::V,ಓದು,čítať
1203,malen::V,ಬಿಡಿಸು,maľovať
1204,zeichnen::V,ಬಿಡಿಸು,kresliť
1205,schreiben::V,ಬರೆ,písať
1206,besitzen::V,ಒಡೆಯನಾಗಿರು,mať
1207,besitzen::V,ಒಡೆಯನಾಗಿರು,vlastniť
1208,kaufen::V,ಕೊಳ್ಳು,kúpiť
1209,verkaufen::V,ಕೊಡು,predať
1210,bezahlen::V,ಬೆಲೆತೆರು,zaplatiť
1211,zahlen::V,ಹಣವನ್ನುಕೊಡು,platiť
1212,beherrschen::V,ಅಧಿಕಾರ ನಡೆಸು,ovládať
1213,ertragen::V,ಸಹಿಸು,znášať
1214,ertragen::V,ಸಹಿಸು,vydržať
