,Concept_ID,hi,he
754,Gewehr::N,बंदूक़,רובה
755,Fehler::N,भूल,טעות
756,Fehler::N,ग़लती,טעות
757,Lüge::N,झूठ,שקר
758,Lüge::N,असत्य,שקר
759,Schaden::N,हानि,נזק
760,Schaden::N,नुक़सान,נזק
761,Unglück::N,मुसीबत,מזל רע
762,Unglück::N,विपात्ति,מזל רע
763,Schuld::N,दोष,אשמה
764,Schuld::N,क़सूर,אשמה
765,Alter::N,आयु,גיל
766,Alter::N,उम्र,גיל
767,Schluss::N,अंत,סיום
768,Schluss::N,समाप्ति,סיום
769,Zeit::N,काल,זמן
770,Zeit::N,वक़्त,זמן
771,Tag::N,दिन,יום
772,Tag::N,रोज़,יום
773,Morgen::N,सुबह,בקר
774,Mittag::N,दोपहर,צהרים
775,Mittag::N,मध्याह्न,צהרים
776,Abend::N,शाम,ערב
777,Abend::N,संध्या,ערב
778,Nacht::N,रात,לילה
779,Nacht::N,रात्रि,לילה
780,Woche::N,हफ़्ता,שבוע
781,Monat::N,मास,חדש
782,Monat::N,महीना,חדש
783,Jahr::N,बरस,שנה
784,Jahr::N,वर्ष,שנה
785,Frühling::N,वसंत,אביב
786,Sommer::N,गरमी,קיץ
787,Sommer::N,ग्रीष्म,קיץ
788,Herbst::N,शरत्,סתו
789,Herbst::N,पतझड़,סתו
790,Winter::N,जाड़ा,חרף
791,Winter::N,सर्दियाँ,חרף
792,Januar::N,जनवरी,ינואר
793,Februar::N,फ़रवरी,פברואר
794,März::N,मार्च,מרץ
795,April::N,अप्रैल,אפריל
796,Mai::N,मई,מאי
797,Juni::N,जून,יוני
798,Juli::N,जुलाई,יולי
799,August::N,अगस्त,אוגוסט
800,September::N,सितंबर,ספטמבר
801,Oktober::N,अक्तूबर,אוקטובר
802,November::N,नवंबर,נובמבר
803,Dezember::N,दिसंबर,דצמבר
804,Montag::N,पीर,יום שני
805,Montag::N,सोमवार,יום שני
806,Dienstag::N,मंगलवार,יום שלישי
807,Mittwoch::N,बुधवार,יום רביעי
808,Donnerstag::N,गुरुवार,יום חמישי
809,Donnerstag::N,बृहस्पतिवार,יום חמישי
810,Freitag::N,शुक्रवार,יום ששי
811,Samstag::N,सनीचर,יום שבת
812,Samstag::N,शनिवार,יום שבת
813,Sonntag::N,इतवार,יום ראשון
814,Sonntag::N,रविवार,יום ראשון
815,groß::A,बड़ा,גדול
816,klein::A,कम,קטן
817,klein::A,छोटा,קטן
818,lang::A,लंबा,ארך
819,lang::A,दीर्घ,ארך
820,kurz::A,लधु,קצר
821,kurz::A,छोटा,קצר
822,breit::A,चौड़ा,רחב
823,schmal::A,तंग,צר
824,schmal::A,सँकरा,צר
825,dicht::A,सघन,צפוף
826,dick[Gegenstand]::A,मोटा,עבה
827,dünn::A,महीन,דק
828,dünn::A,बारीक,דק
829,fein::A,कोमल,מעדן
830,fein::A,सूक्ष्म,מעדן
831,fest::A,दृढ़,מוצק
832,fest::A,मज़बूत,מוצק
833,flach::A,चपटा,שטוח
834,glatt::A,चौरस,חלק
835,glatt::A,चिकना,חלק
836,hart::A,कठोर,קשיח
837,hart::A,सख़्त,קשיח
838,weich::A,नरम,רך
839,weich::A,मुलायम,רך
840,rund::A,गोल,עגל
841,rund::A,वर्तुल,עגל
842,spitz::A,नुकीला,חד
843,scharf::A,पैना,חד
844,stumpf::A,भोथरा,קהה
845,schwer::A,भारी,כבד
846,schwer::A,वज़नी,כבד
847,schön::A,सुंदर,יפה
848,heiß::A,उष्ण,חם
849,warm::A,गरम,חם
850,kalt::A,सर्द,קר
851,kühl::A,ठंडा,צונן
852,frisch::A,तर,טרי
853,frisch::A,ताज़ा,טרי
854,feucht::A,नम,לח
855,feucht::A,भीगा,לח
856,nass::A,गीला,רטוב
857,trocken::A,सूखा,יבש
858,trocken::A,ख़ुश्क,יבש
859,voll::A,भरा,מלא
860,voll::A,पूरा,מלא
861,leer::A,ख़ाली,ריק
862,offen::A,खुला,פתוח
863,geschlossen::A,बंद,סגור
864,sauber::A,साफ़,נקי
865,sauber::A,सुथरा,נקי
866,schmutzig::A,गंदा,מלכלך
867,roh::A,कच्चा,חי
868,reif::A,पक्व,בשל
869,reif::A,पक्का,בשל
870,lecker::A,मज़ेदार,טעים
871,lecker::A,स्वादिष्ट,טעים
872,süß::A,मीठा,מתוק
873,bitter::A,कटु,מר
874,bitter::A,कड़वा,מר
875,sauer::A,खट्टा,חמוץ
876,hell::A,रोशन,בהיר
877,dunkel::A,अँधेरा,עמום
878,schwarz::A,काला,שחר
879,schwarz::A,स्याह,שחר
880,weiß::A,सफ़ेद,לבן
881,rot::A,लाल,אדם
882,rot::A,सुर्ख़,אדם
883,gelb::A,पीला,צהב
884,gelb::A,ज़र्द,צהב
885,blau::A,नीला,כחל
886,blau::A,आसमानी,כחל
887,grün::A,हरा,ירק
888,grau::A,धूसर,אפר
889,bunt::A,रंगीन,צבעוני
890,bunt::A,बहुरंगा,צבעוני
891,billig::A,सस्ता,זול
892,teuer::A,महँगा,יקר
893,wertvoll::A,क़ीमती,יקר ערך
894,wertvoll::A,मूल्यवान्,יקר ערך
895,blind::A,अंधा,עור
896,taub::A,बहरा,חרש
897,kräftig::A,ताक़तवर,חסן
898,kräftig::A,शक्तिशाली,חסן
899,stark::A,प्रबल,חזק
900,stark::A,बलवान्,חזק
901,schwach::A,कमज़ोर,חלש
902,fett::A,मोटा,שמן
903,fett::A,मांसल,שמן
904,schlank::A,पतला,רזה
905,schlank::A,छरहरा,רזה
906,hübsch::A,सुंदर,יפה תאר
907,hübsch::A,ख़ूबसूरत,יפה תאר
908,böse::A,पापी,רשע
909,böse::A,दुष्ट,רשע
910,dumm::A,मूर्ख,טפש
911,dumm::A,बुद्धू,טפש
912,faul::A,आलसी,עצלן
913,faul::A,सुस्त,עצלן
914,fleißig::A,मेहनती,חרוץ
915,fleißig::A,परिश्रमी,חרוץ
916,geizig::A,कृपण,קמצן
917,geizig::A,कंजूस,קמצן
918,klug::A,समझदार,נבון
919,klug::A,समझदार,פקח
920,klug::A,होशियार,נבון
921,klug::A,होशियार,פקח
922,klug::A,अक़्लमंद,נבון
923,klug::A,अक़्लमंद,פקח
924,geschickt::A,किशल,מימן
925,lieb::A,प्रिय,יקר
926,lieb::A,प्रिय,אהוב
927,lieb::A,प्यारा,יקר
928,lieb::A,प्यारा,אהוב
929,lustig::A,हँसमुख,עליז
930,lustig::A,ख़ुशदिल,עליז
931,sanft::A,नम्र,עדין
932,hungrig::A,भूखा,רעב
933,krank::A,बीमार,חולה
934,krank::A,अस्वस्थ,חולה
935,nackt::A,नग्न,ערום
936,traurig::A,उदास,עצוב
937,traurig::A,रंजीदा,עצוב
938,lebendig::A,जीता,חי
939,lebendig::A,ज़िंदा,חי
940,gut::A,अच्छा,טוב
941,schlecht::A,बुरा,גרוע
942,schlecht::A,ख़राब,גרוע
943,richtig::A,ठीक,נכון
944,schlimm::A,बुरा,רע
945,schlimm::A,अप्रिय,רע
946,wahr::A,सच,אמתי
947,alt::A,पुराना,ישן
948,neu::A,नया,חדש
949,ehemalig::A,भूतपूर्व,לשעבר
950,alt[Lebewesen]::A,बूढ़ा,זקן
951,alt[Lebewesen]::A,वृद्ध,זקן
952,jung::A,जवान,צעיר
953,arm::A,ग़रीब,עני
954,reich::A,धनी,עשיר
955,reich::A,अमीर,עשיר
956,bekannt::A,मालूम,ידוע
957,berühmt::A,मशहूर,מפרסם
958,berühmt::A,प्रसिद्ध,מפרסם
959,fremd::A,विदेशी,זר
960,fremd::A,अपरिचित,זר
961,verschieden::A,अलग,שונה
962,verschieden::A,भिन्न,שונה
963,nah::A,नज़दीकी,קרוב
964,fern::A,दूर,רחוק
965,fern::A,दूरस्थ,רחוק
966,linker::A,बायाँ,שמאלי
967,rechter::A,दायाँ,ימין
968,rechter::A,दाहिना,ימין
969,anderer::A,अन्य,אחר
970,anderer::A,दूसरा,אחר
971,erster::A,पहला,ראשון
972,erster::A,प्रथम,ראשון
973,zweiter::A,दूसरा,שני
974,zweiter::A,द्वितीय,שני
975,dritter::A,तीसरा,שלישי
976,letzter::A,अंतिम,אחרון
977,letzter::A,आख़िरी,אחרון
978,allein::ADV,तनहा,לבד
979,allein::ADV,अकेले,לבד
980,auf einmal::ADV,वक़्त में,בו-זמנית
981,zusammen::ADV,एक साथ,ביחד
982,zusammen::ADV,साथ साथ,ביחד
983,lange::ADV,देर तक,הרבה זמן
984,plötzlich::ADV,सहसा,לפתע
985,plötzlich::ADV,सहसा,פתאום
986,plötzlich::ADV,अचानक,לפתע
987,plötzlich::ADV,अचानक,פתאום
988,sofort::ADV,तुरंत,מיד
989,später::ADV,बाद को,לאחר זמן
990,später::ADV,बाद को,יותר מאחר
991,später::ADV,बाद में,לאחר זמן
992,später::ADV,बाद में,יותר מאחר
993,jetzt::ADV,अब,עכשיו
994,jetzt::ADV,अभी,עכשיו
995,heute::ADV,आज,היום
996,morgen::ADV,कल,מחר
997,bald::ADV,जल्दी,בקרוב
998,dann::ADV,तब,אחר-כך
999,gestern::ADV,कल,אתמול
1000,einst::ADV,एक दिन,לפנים
1001,einst::ADV,पहले कभी,לפנים
1002,damals::ADV,उस समय,אז
1003,damals::ADV,उन दिनों,אז
1004,danach::ADV,इसके बाद,אחר-כך
1005,danach::ADV,इसके पश्चात्,אחר-כך
1006,vorher::ADV,पहले,לפני זה
1007,vorher::ADV,पेशतर,לפני זה
1008,zuerst::ADV,पहले,קדם
1009,einmal::ADV,एक बार,פעם
1010,einmal::ADV,एक दफ़ा,פעם
1011,manchmal::ADV,कभी कभी,לפעמים
1012,oft::ADV,अक्सर,לעתים קרובות
1013,immer::ADV,सदा,תמיד
1014,immer::ADV,हमेशा,תמיד
1015,niemals::ADV,कभी नहीं,אף פעם
1016,niemals::ADV,कदापि नहीं,אף פעם
1017,hier::ADV,इधर,כאן
1018,hier::ADV,यहाँ,כאן
1019,hierhin::ADV,इधर को,פה
1020,hierhin::ADV,यहाँ को,פה
1021,von hier::ADV,यहाँ से,מפה
1022,dort::ADV,उधर,שם
1023,dort::ADV,वहाँ,שם
1024,dorthin::ADV,उधर को,שם
1025,dorthin::ADV,वहाँ को,שם
1026,geradeaus::ADV,सीधे,ישר
1027,vorwärts::ADV,आगे,קדימה
1028,vorwärts::ADV,आगे को,קדימה
1029,rückwärts::ADV,पीछे को,לאחור
1030,zurück::ADV,वापस,בחזרה
1031,zurück::ADV,वापस,אחורנית
1032,unten::ADV,नीचे,למטה
1033,hinab::ADV,नीचे को,למטה
1034,oben::ADV,ऊपर,מעל
1035,oben::ADV,ऊपर,למעלה
1036,hinauf::ADV,ऊपर को,למעלה
1037,überall::ADV,हर जगह,בכל מקום
1038,überall::ADV,हर स्थान,בכל מקום
1039,nicht::ADV,न,לא
1040,nicht::ADV,नहीं,לא
1041,ein wenig::ADV,कुछ,קצת
1042,ein wenig::ADV,ज़रा,קצת
1043,ein wenig::ADV,थोड़ा,קצת
1044,kaum::ADV,लगभग नहीं,בקשי
1045,kaum::ADV,बराबर नहीं,בקשי
1046,sehr::ADV,बहुत,מאוד
1047,so::ADV,ऐसा,כך
1048,so::ADV,ऐसा,ככה
1049,noch::ADV,अभी तक,עוד
1050,noch::ADV,अभी तक,עדין
1051,nur::ADV,केवल,רק
1052,nur::ADV,सिर्फ़,רק
1053,schon::ADV,चुकना,כבר
1054,wieder::ADV,फिर,שוב
1055,wieder::ADV,दुबारा,שוב
1056,vergebens::ADV,व्यर्थ,לריק
1057,vergebens::ADV,व्यर्थ,לשוא
1058,vor::PRP,के आगे,מול
1059,vor::PRP,के सामने,מול
1060,hinter::PRP,के पीछे,מאחורי
1061,unter::PRP,के तले,מתחת
1062,unter::PRP,के नीचे,מתחת
1063,durch::PRP,के पार,דרך
1064,neben::PRP,के पास,ליד
1065,neben::PRP,के पास,על-יד
1066,neben::PRP,की बग़ल में,ליד
1067,neben::PRP,की बग़ल में,על-יד
1068,zwischen::PRP,के बीच,בין
1069,wegen::PRP,के कारण,בשל
1070,wegen::PRP,के कारण,בגלל
1071,wegen::PRP,की वजह से,בשל
1072,wegen::PRP,की वजह से,בגלל
1073,dies::PRN,यह,זה
1074,das::PRN,वह,זה
1075,alles::PRN,सब,הכל
1076,alles::PRN,सब कुछ,הכל
1077,ich::PRN,मैं,אני
1078,du::PRN,तू,את
1079,du::PRN,तू,אתה
1080,er::PRN,यह,הוא
1081,wir::PRN,हम,אנחנו
1082,ihr::PRN,तुम,לה
1083,sie::PRN,ये,הם
1084,was::FPRN,क्या,מה
1085,wer::FPRN,कौन,מי
1086,wo::FADV,किधर,איפה
1087,wohin::FADV,किधर,לאן
1088,wie::FADV,कैसे,איך
1089,warum::FADV,क्यों,למה
1090,wieviel::FNUM,कितना,כמה
1091,eins::NUM,एक,אחד
1092,zwei::NUM,दो,שתים
1093,drei::NUM,तीन,שלושה
1094,vier::NUM,चार,ארבעה
1095,fünf::NUM,पाँच,חמשה
1096,sechs::NUM,छह,ששה
1097,sieben::NUM,सात,שבעה
1098,acht::NUM,आठ,שמונה
1099,neun::NUM,नौ,תשעה
1100,zehn::NUM,दस,עשרה
1101,elf::NUM,ग्यारह,אחת עשרה
1102,zwölf::NUM,बारह,שתים עשרה
1103,zwanzig::NUM,बीस,עשרים
1104,dreißig::NUM,तीस,שלושים
1105,vierzig::NUM,चालीस,ארבעים
1106,fünfzig::NUM,पचास,חמשים
1107,sechzig::NUM,साठ,ששים
1108,siebzig::NUM,सत्तर,שבעים
1109,achtzig::NUM,अस्सी,שמונים
1110,neunzig::NUM,नव्वे,תשעים
1111,hundert::NUM,सौ,מאה
1112,tausend::NUM,हज़ार,אלף
1113,und::CNJ,और,ו
1114,oder::CNJ,या,או
1115,stehen::V,खड़ा होना,עמד
1116,sitzen::V,बैठना,ישב
1117,liegen::V,लेटना,שכב
1118,hängen::V,लटकना,היה תלוי
1119,werden::V,बनना,הפך ל
1120,passieren::V,होना,קרה
1121,beginnen::V,आरंभ होना,התחיל
1122,beginnen::V,प्रारंभ होना,התחיל
1123,enden::V,अंत होना,הסתים
1124,enden::V,ख़तम होना,הסתים
1125,wechseln::V,बदलना,השתנה
1126,aufgehen[Sonne]::V,चढ़ना,זרח
1127,aufgehen[Sonne]::V,उदित होना,זרח
1128,untergehen[Sonne]::V,अस्त हो जाना,שקע
1129,scheinen[Sonne]::V,रोशनी देना,בהק
1130,donnern::V,गरजना,רעם
1131,wehen::V,चलना,נשב
1132,strömen::V,बहना,זרם
1133,strömen::V,प्रवाहित होना,זרם
1134,fließen::V,बहना,זרם
1135,fließen::V,प्रवाहित होना,זרם
1136,sich drehen::V,घूमना,הסתובב
1137,schwanken::V,हिलना,התנודד
1138,schwingen::V,हिलना,התנענע
1139,fallen::V,गिरना,נפל
1140,brennen::V,जलना,בער
1141,rauchen::V,धुआँ उड़ाना,עשן
1142,regnen::V,बरसना,ירד גשם
1143,gefrieren::V,जमना,קפא
1144,tauen::V,गलना,נמס
1145,tauen::V,पिघलना,נמס
1146,schmelzen::V,गलना,התיך
1147,schmelzen::V,पिघलना,התיך
1148,trocknen::V,सूखना,התיבש
1149,sieden::V,उबलना,רתח
1150,faulen::V,गलना,רקב
1151,faulen::V,सड़ना,רקב
1152,verfaulen::V,गलना,רקב
1153,verfaulen::V,सड़ना,רקב
1154,reißen::V,फटना,נקרע
1155,versinken::V,डूबना,טבע
1156,vergehen::V,बीतना,עבר
1157,vergehen::V,गुज़रना,עבר
1158,erscheinen::V,दिखाई देना,נגלה
1159,erscheinen::V,दिखाई देना,הופיע
1160,verschwinden::V,ग़ायब होना,נעלם
1161,sinken::V,घटना,ירד
1162,sinken::V,उतरना,ירד
1163,abnehmen::V,घटना,הפחית
1164,zunehmen::V,बढ़ना,רבה
1165,steigen::V,बढ़ना,עלה
1166,wachsen::V,उगना,גדל
1167,glänzen::V,चमकना,נצץ
1168,glänzen::V,चमकना,בהק
1169,funkeln::V,जगमगाना,נצנץ
1170,funkeln::V,टिमटिमाना,נצנץ
1171,lärmen::V,शोर मचाना,רעש
1172,läuten::V,बजना,צלצל
1173,klingeln::V,बजना,צלצל
1174,klirren::V,झनझनाना,קרקש
1175,brausen::V,साँय-साँय करना,געש
1176,rauschen::V,सरसराना,רשרש
1177,klingen::V,बजना,נשמע
1178,bellen::V,भौंकना,נבח
1179,heulen::V,गुर्राना,ילל
1180,blasen::V,फूँकना,נשף
1181,pfeifen::V,सीटी देना,שרק
1182,schreien::V,चिल्लाना,צעק
1183,stöhnen::V,कराहना,נאנק
1184,stöhnen::V,आहें भरना,נאנק
1185,zittern::V,काँपना,רעד
1186,leben::V,जीना,חי
1187,geboren werden::V,पैदा होना,נולד
1188,atmen::V,साँस लेना,נשם
1189,trinken::V,पीना,שתה
1190,essen::V,खाना,אכל
1191,schlucken::V,निगलना,בלע
1192,müde werden::V,थकना,התעיף
1193,müde werden::V,उकताना,התעיף
1194,einschlafen::V,सो जाना,נרדם
1195,schlafen::V,सोना,ישן
1196,aufwachen::V,जागना,התעורר
1197,aufstehen::V,उठना,קם
1198,sich erholen::V,सुस्ताना,נפש
1199,sich erholen::V,आराम करना,נפש
1200,krank werden::V,बीमार पड़ना,חלה
1201,krank sein::V,बीमार होना,היה חולה
1202,schmerzen::V,दुखना,כאב
1203,schmerzen::V,दर्द करना,כאב
1204,husten::V,खाँसना,השתעל
1205,genesen::V,ठीक हो जाना,הבריא
1206,genesen::V,स्वस्थ हो जाना,הבריא
1207,sterben::V,मरना,מת
1208,umkommen::V,मरना,נספה
1209,sich bewegen::V,चलना,נע
1210,sich bewegen::V,हिलना,נע
1211,sich rühren::V,हिलना,זז
1212,sich erheben::V,उठना,קם
1213,sich setzen::V,बैठना,התישב
1214,hinfallen::V,गिरना,נפל
1215,laufen::V,चलना,הלך ברגל
1216,schreiten::V,क़दम जाना,פסע
1217,spazierengehen::V,सैर करना,טיל
1218,eilen::V,तेज़ी से जाना,אץ
1219,eilen::V,तेज़ी से जाना,מהר
1220,eilen::V,शीघ्रता से चलना,אץ
1221,eilen::V,शीघ्रता से चलना,מהר
1222,sich beeilen::V,जल्दी करना,מהר
1223,sich beeilen::V,शीघ्रता करना,מהר
1224,sausen::V,बड़ी तेज़ी से चलना,אץ
1225,rennen::V,भागना,רץ
1226,rennen::V,दौड़ना,רץ
1227,springen::V,उछलना,קפץ
1228,klettern::V,चढ़ना,טפס
1229,schaukeln::V,झूलना,התנדנד
1230,kriechen::V,रेंगना,זחל
1231,schwimmen::V,तैरना,שחה
1232,tauchen::V,डूबना,צלל
1233,rudern::V,खेना,חתר
1234,rudern::V,चप्पू चलाना,חתר
1235,fahren::V,चलना,נסע
1236,fahren::V,यात्रा करना,נסע
1237,fliegen::V,उड़ना,עף
1238,gehen::V,जाना,הלך
1239,weggehen::V,चला जाना,עזב
1240,weggehen::V,बाहर जाना,עזב
1241,abfahren::V,छूटना,יצא
1242,abfahren::V,रवाना होना,יצא
1243,anhalten::V,रुकना,עצר
1244,anhalten::V,खड़ा होना,עצר
1245,hineingehen::V,घुसना,נכנס
1246,hineingehen::V,अंदर जाना,נכנס
1247,eintreten::V,प्रवेश करना,נכנס
1248,kommen::V,आना,בא
1249,ankommen::V,पहुँचना,הגיע
1250,zurückkommen::V,लौटना,שב
1251,zurückkommen::V,लौटना,חזר
1252,zurückkommen::V,वापस आना,שב
1253,zurückkommen::V,वापस आना,חזר
1254,bleiben::V,रहना,נשאר
1255,bleiben::V,रुकना,נשאר
1256,warten::V,इंतज़ार करना,חכה
1257,warten::V,इंतज़ार करना,המתין
1258,erwarten::V,प्रतीक्षा करना,צפה
1259,suchen::V,ढूँढ़ना,חפש
1260,finden::V,पाना,מצא
1261,finden::V,ढूँढ़ निकालना,מצא
1262,versuchen::V,कोशिश करना,נסה
1263,vorbereiten::V,तैयार करना,הכין
1264,lieben::V,प्यार करना,אהב
1265,mögen::V,पसंद होना,אהב
1266,lachen::V,हँसना,צחק
1267,rühren::V,छूना,נגע ללב
1268,weinen::V,रोना,בכה
1269,schimpfen::V,गाली देना,גער
1270,sich ärgern::V,चिढ़ना,זעם
1271,sich ärgern::V,चिढ़ना,כעס
1272,sich ärgern::V,नाराज़ होना,זעם
1273,sich ärgern::V,नाराज़ होना,כעס
1274,sich fürchten::V,डरना,פחד
1275,sich fürchten::V,डरना,חשש
1276,sich fürchten::V,भय खाना,פחד
1277,sich fürchten::V,भय खाना,חשש
1278,fürchten::V,डरना से,פחד מ
1279,fürchten::V,डरना से,חשש מ
1280,fürchten::V,भय खाना से,פחד מ
1281,fürchten::V,भय खाना से,חשש מ
1282,fliehen::V,भागना,ברח
1283,flüchten::V,निकल भागना,נמלט
1284,sehen::V,देखना,ראה
1285,anschauen::V,देखना,הביט
1286,ansehen::V,दृष्टि डालना पर,התבונן
1287,hören::V,सुनना,שמע
1288,zuhören::V,सुनना,הקשיב
1289,probieren::V,चखना,נסה
1290,riechen::V,सूँघना,הריח
1291,fühlen::V,महसूस करना,חש
1292,scheinen::V,लगना,נדמה
1293,zu sehen sein::V,दिखाई देना,נראה
1294,vernehmen::V,सुनना,נודע ל
1295,frieren::V,ठंड लगना,קר ל
1296,frieren::V,सर्दी लगना,קר ל
1297,tun::V,करना,פעל
1298,können::V,सकना,יכל
1299,können::V,जानना,יכל
1300,wollen::V,चाहना,רצה
1301,anfangen::V,शुरू करना,התחיל
1302,beenden::V,ख़त्म करना,גמר
1303,beenden::V,समाप्त करना,גמר
1304,aufhören::V,बंद जाना,סים
1305,aufhören::V,समाप्त जाना,סים
1306,gelingen::V,बनना,הצליח
1307,gelingen::V,अच्छा होना,הצליח
1308,geraten::V,बन पड़ना,עלה
1309,öffnen::V,खोलना,פתח
1310,schließen::V,बंद करना,סגר
1311,stellen::V,रखना,העמיד
1312,setzen::V,रखना,הושיב
1313,setzen::V,बिठाना,הושיב
1314,legen::V,रखना,שם
1315,legen::V,लिटाना,שם
1316,berühren::V,छूना,נגע
1317,berühren::V,स्पर्श करना,נגע
1318,verbinden::V,बाँधना,קשר
1319,bedecken::V,ढकना,כסה
1320,aufhängen::V,लटकाना,תלה
1321,anzünden::V,जलाना,הצית
1322,aufheben::V,उठाना,אסף
1323,zurücklassen::V,पीछे छोड़ना,השאיר
1324,verlieren::V,खोना,אבד
1325,verlieren::V,गँवाना,אבד
1326,fallen lassen::V,गिराना,שמט
1327,fallen lassen::V,गिराना,הפיל
1328,machen::V,करना,עשה
1329,machen::V,बनाना,עשה
1330,herstellen::V,बनाना,יצר
1331,herstellen::V,तैयार करना,יצר
1332,bauen::V,बनाना,בנה
1333,bauen::V,निर्माण करना,בנה
1334,reparieren::V,मरम्मत करना,תקן
1335,verbessern::V,सुधारना,שפר
1336,ändern::V,बदलना,שנה
1337,ändern::V,परीवर्तन करना,שנה
1338,graben::V,खोदना,חפר
1339,beugen::V,झुकाना,כפף
1340,biegen::V,झुकाना,כופף
1341,drehen::V,फेरना,סובב
1342,drehen::V,घुमाना,סובב
1343,wenden::V,पलटना,הפך
1344,wenden::V,मोड़ना,הפך
1345,umdrehen::V,घुमाना,סובב
1346,heben::V,उठाना,הרים
1347,heben::V,ऊँचा करना,הרים
1348,hochheben::V,उठाना,הרים
1349,hochheben::V,ऊपर को उठाना,הרים
1350,ergreifen::V,पकड़ना,אחז
1351,ergreifen::V,हाथ में लेना,אחז
1352,halten::V,धरना,החזיק
1353,halten::V,पकड़ना,החזיק
1354,drücken::V,दबाना,לחץ
1355,schieben::V,सरकाना,הזיז
1356,schieben::V,खिसकाना,הזיז
1357,kratzen::V,खुरचना,שרט
1358,kratzen::V,खुरचना,שפשף
1359,kratzen::V,खुजलाना,שרט
1360,kratzen::V,खुजलाना,שפשף
1361,lecken::V,चाटना,לקק
1362,beißen::V,काटना,נשך
1363,abreißen::V,तोड़ना,קרע
1364,abschneiden::V,काट करना,חתך
1365,binden::V,बाँधना,קשר
1366,stecken::V,खोंसना,תקע
1367,brechen::V,तोड़ना,שבר
1368,klopfen::V,खटखटाना,נקש
1369,hauen::V,ठोकना,הכה
1370,kleben::V,चिपकाना,הדביק
1371,reiben::V,घिसना,שפשף
1372,reiben::V,रगड़ना,שפשף
1373,streichen::V,लगाना,מרח
1374,schleifen::V,तेज़ करना,השחיז
1375,schneiden::V,कतरना,גזר
1376,rütteln::V,झकझोरना,נענע
1377,schütteln::V,हिलाना,נער
1378,schwenken::V,घुमाना,נופף
1379,schwenken::V,घुमाना,טלטל
1380,schütten::V,उँडेलना,שפך
1381,füllen::V,भरना,מלא
1382,füllen::V,ठूसना,מלא
1383,einwickeln::V,लपेटना,עטף
1384,tragen::V,ढोना,נשא
1385,schleppen::V,घसीटना,סחב
1386,ziehen::V,खींचना,משך
1387,aufbewahren::V,रखना,שמר
1388,werfen::V,फेंकना,זרק
1389,fangen::V,पकड़ना,תפס
1390,packen::V,पकड़ना,אחז
1391,verstecken::V,छिपाना,החביא
1392,teilen::V,बाँटना,חלק
1393,schicken::V,भेजना,שלח
1394,bringen::V,लाना,הביא
1395,hinzufügen::V,जोड़ना,הוסיף
1396,bekommen::V,पाना,תפס
1397,erhalten::V,पाना,קבל
1398,erhalten::V,मिलना,קבל
1399,nehmen::V,लेना,אחז
1400,wählen::V,चुनना,בחר
1401,auswählen::V,चुनना,בחר ב
1402,bewahren::V,बनाए रखना,קים
1403,behindern::V,रोकना,מנע
1404,verderben::V,ख़राब करना,מנע
1405,beschädigen::V,नुक़सान पहुँचाना,הזיק
1406,zerbrechen::V,तोड़ना,נשבר
1407,zerreißen::V,तोड़ना,קרע
1408,zerstören::V,नष्ट करना,הרס
1409,zerstören::V,नष्ट करना,השמיד
1410,zerstören::V,बरबाद करना,הרס
1411,zerstören::V,बरबाद करना,השמיד
1412,verbrennen::V,जलाना,שרף
1413,geben::V,देना,נתן
1414,reichen::V,थमाना,העביר
1415,schenken::V,भेंट देना,נתן במתנה
1416,versprechen::V,वादा करना,הבטיח
1417,wünschen::V,कामना करना,אחל
1418,loben::V,तारीफ़ करना,שבח
1419,küssen::V,चूमना,נשק
1420,wiegen::V,झुलाना,נדנד
1421,zudecken::V,ढकना,כסה
1422,wecken::V,जगाना,עורר
1423,zeigen::V,दिखाना,הראה
1424,führen::V,रास्ता दिखाना,הביא
1425,führen::V,रास्ता दिखाना,הוביל
1426,lehren::V,पढ़ाना,למד
1427,unterrichten::V,सिखाना,למד
1428,aufziehen::V,पालना,רומם
1429,leiten::V,संचालन करना,נהל
1430,antreiben::V,हड़बड़ाना,המרץ
1431,lassen::V,-आना,נתן
1432,lassen::V,कराना,נתן
1433,einladen::V,बुलाना,הזמין
1434,vereinigen::V,मिलाना,אחד
1435,vereinigen::V,मिलाना,לכד
1436,vereinigen::V,संयुक्त करना,אחד
1437,vereinigen::V,संयुक्त करना,לכד
1438,besuchen::V,मिलना से,בקר
1439,besuchen::V,मिलने जाना से,בקר
1440,treffen::V,मिलना,פגש
1441,sich versammeln::V,इकट्ठा होना,התאסף
1442,spielen::V,खेलना,שחק
1443,singen::V,गाना,שר
1444,tanzen::V,नाचना,רקד
1445,sich trennen::V,अलग होना,נפרד
1446,verlassen::V,छोड़ना,עזב
1447,retten::V,बचाना,הציל
1448,bewachen::V,आँख रखना पर,שמר
1449,schützen::V,रक्षा करना,אבטח
1450,verteidigen::V,रक्षा करना,הגן
1451,sich schlagen::V,हाथापाई करना,התכתש
1452,schießen::V,गोली मारना,ירה
1453,siegen::V,जीतना,גבר
1454,siegen::V,जीतना,נצח
1455,siegen::V,विजय पाना,גבר
1456,siegen::V,विजय पाना,נצח
1457,ärgern::V,चिढ़ाना,עצבן
1458,schlagen::V,मारना,הכה
1459,schlagen::V,मारना,הלקה
1460,treten::V,ठोकर मारना,בעט
1461,stechen::V,भेदना,דקר
