,Concept_ID,os,udm
738,faul::A,зивӕг,азьтэм
739,faul::A,зивӕггӕнаг,азьтэм
740,fleißig::A,æнæзивæг,сюлмо
741,fleißig::A,æнувыд,сюлмо
742,geizig::A,чъынды,сук
743,geizig::A,æлгъин,сук
744,geizig::A,мæрддзæст,сук
745,klug::A,зондджын,визьмо
746,geschickt::A,хӕрзарӕхст,усто
747,geschickt::A,хӕрзарӕхст,быгатӥсь
748,lieb::A,уарзон,мусо
749,lustig::A,хъӕлдзӕг,шулдыр
750,sanft::A,мынчын,мусо
751,sanft::A,мынчын,эрке
752,hungrig::A,ӕххормаг,сютэм
753,krank::A,нӕфӕразгӕ,висись
754,nackt::A,бӕгънӕг,гольык
755,traurig::A,ӕрхӕндӕг,мӧзмыт
756,lebendig::A,цардӕгас,улэп
757,gut::A,хорз,ӟеч
758,gut::A,хорз,умой
759,schlecht::A,цауд,урод
760,schlecht::A,цауд,алама
761,richtig::A,раст,шонер
762,schlimm::A,ӕвзӕр,алама
763,wahr::A,ӕцӕг,зэмос
764,alt::A,зӕронд,вуж
765,neu::A,ног,выль
766,ehemalig::A,раздӕры,азьвылэз
767,alt[Lebewesen]::A,ацӕргӕ,пересь
768,jung::A,ӕрыгон,егит
769,jung::A,ӕрыгон,пинал
770,arm::A,мӕгуыр,начар
771,arm::A,мӕгуыр,куанер
772,reich::A,хъӕздыг,узыр
773,bekannt::A,зонгӕ,тодмо
774,berühmt::A,номдзыд,дано
775,fremd::A,æцæгæлон,ят
776,verschieden::A,æндæр æмæ æндæр,пӧртэм
777,verschieden::A,алы,пӧртэм
778,verschieden::A,алыхуызон,пӧртэм
779,nah::A,хӕстӕг,матысь
780,fern::A,дард,кыдёкысь
781,fern::A,дӕрддаг,кыдёкысь
782,linker::A,галиу,паллян
783,rechter::A,рахиз,бур
784,rechter::A,рахиз,бурпал
785,anderer::A,иннӕ,мукет
786,anderer::A,ӕндӕр,мукет
787,erster::A,фыццаг,нырысетӥез
788,erster::A,фыццӕгӕм,нырысетӥез
789,zweiter::A,дыккаг,кыктэтӥез
790,zweiter::A,дыккæгæм,кыктэтӥез
791,dritter::A,æртыккаг,кунньметӥез
792,dritter::A,æртыккæгæм,кунньметӥез
793,letzter::A,фӕстаг,берло
794,letzter::A,фӕстаг,берпум
795,allein::ADV,иунæг,огназ
796,auf einmal::ADV,уайтагъд,огдыре
797,auf einmal::ADV,æвиппайды,огдыре
798,auf einmal::ADV,æваст,огдыре
799,zusammen::ADV,иумӕ,ӵош
800,zusammen::ADV,иумӕ,валче
801,lange::ADV,бирæ рæстæг,кема
802,plötzlich::ADV,æвиппайды,мапламтэ шорысь
803,plötzlich::ADV,æваст,мапламтэ шорысь
804,sofort::ADV,уыцы сахат,али ик
805,sofort::ADV,уайтагъд,али ик
806,später::ADV,фæстæдæр,бергес
807,später::ADV,фæстæдæр,берлогес
808,jetzt::ADV,ныр,али
809,jetzt::ADV,ныр,табере
810,heute::ADV,абон,туннэ
811,morgen::ADV,райсом,ӵуказе
812,bald::ADV,тагъд,ӝоген
813,bald::ADV,рæхджы,ӝоген
814,dann::ADV,стæй,берло
815,gestern::ADV,знон,толон
816,einst::ADV,кӕддӕр,огпол
817,einst::ADV,кӕддӕр,одӥг пол
818,damals::ADV,уæд,соку
819,danach::ADV,стæй,собере
820,danach::ADV,уый фæстæ,собере
821,vorher::ADV,раздæр,азьло
822,vorher::ADV,раздæр,азьвыл
823,zuerst::ADV,фыццаг,азьло
824,einmal::ADV,иу хатт,огпол
825,manchmal::ADV,хатт,куддыръя
826,oft::ADV,арæх,ӵем
827,immer::ADV,ӕдзух,пыр
828,immer::ADV,ӕдзух,котьку
829,niemals::ADV,никуы,уз ноку
830,niemals::ADV,никæд,уз ноку
831,hier::ADV,ам,татын
832,hierhin::ADV,ардӕм,татчы
833,von hier::ADV,ардыгæй,татысь
834,dort::ADV,уым,отӥ
835,dort::ADV,уым,отын
836,dorthin::ADV,уырдӕм,отчы
837,geradeaus::ADV,æргом,меӵак
838,vorwärts::ADV,размӕ,азьлань
839,rückwärts::ADV,фӕстӕмӕ,берлань
840,zurück::ADV,фӕстӕмӕ,берен
841,zurück::ADV,фӕстӕмӕ,берлань
842,unten::ADV,дæлæ,улын
843,unten::ADV,дæлейы,улын
844,unten::ADV,бынæй,улын
845,hinab::ADV,дӕлӕмӕ,улэ
846,hinab::ADV,уырдыгмӕ,улэ
847,oben::ADV,уӕле,вылын
848,oben::ADV,уӕле,вылӥын
849,hinauf::ADV,уӕлӕмӕ,вылэ
850,hinauf::ADV,уӕлӕмӕ,вылӥе
851,hinauf::ADV,уӕлӕмӕ,выллань
852,überall::ADV,алыран,котькытын
853,überall::ADV,алыран,пасьтана
854,überall::ADV,алкæм,котькытын
855,überall::ADV,алкæм,пасьтана
856,überall::ADV,кæмдæриддæр,котькытын
857,überall::ADV,кæмдæриддæр,пасьтана
858,nicht::ADV,нӕ,уз
859,ein wenig::ADV,чысыл,ичи
860,ein wenig::ADV,чысыл,ӧжыт
861,ein wenig::ADV,чысыл,огшап
862,kaum::ADV,цъус,муртса
863,sehr::ADV,тынг,туж
864,sehr::ADV,тынг,лекос
865,sehr::ADV,иттӕг,туж
866,sehr::ADV,иттӕг,лекос
867,so::ADV,афтӕ,озьы
868,so::ADV,афтӕ,тазьы
869,noch::ADV,ма,на
870,nur::ADV,канд,гинэ
871,nur::ADV,ӕрмӕст,гинэ
872,schon::ADV,нырид,ни
873,schon::ADV,нырид,ини
874,wieder::ADV,ногӕй,нош
875,wieder::ADV,ногӕй,кайта
876,vergebens::ADV,дзæгъæлы,юнме
877,vergebens::ADV,уæгъды,юнме
878,vergebens::ADV,æнæхъуаджы,юнме
879,vor::PRP,разы,азьын
880,hinter::PRP,фӕстӕ,берын
881,hinter::PRP,фӕстӕ,бӧрсьы
882,unter::PRP,бын,улын
883,durch::PRP,æхсæнты,пыр
884,durch::PRP,æхсæнты,пыртӥ
885,neben::PRP,цур,бордын
886,zwischen::PRP,астӕу,вискын
887,wegen::PRP,тыххай,сэрен
888,dies::PRN,ай,та
889,das::PRN,уый,со
890,alles::PRN,алцы,ваньмыз
891,alles::PRN,æппæтдæр,ваньмыз
892,alles::PRN,иууылдӕр,ваньмыз
893,ich::PRN,æз,мон
894,du::PRN,ды,тон
895,er::PRN,уый,со
896,wir::PRN,мах,ми
897,ihr::PRN,сымах,тӥ
898,sie::PRN,уыдон,соос
899,was::FPRN,цы,ма
900,wer::FPRN,чи,кин
901,wo::FADV,кӕм,кытын
902,wohin::FADV,кӕдӕм,кытчы
903,wie::FADV,куыд,кызьы
904,warum::FADV,цӕмӕн,малы
905,wieviel::FNUM,цал,кӧня
906,eins::NUM,иу,одӥг
907,zwei::NUM,дыууӕ,кык
908,drei::NUM,ӕртӕ,куинь
909,vier::NUM,цыппар,ньыль
910,fünf::NUM,фондз,вить
911,sechs::NUM,ӕхсӕз,куать
912,sieben::NUM,авд,сизьым
913,acht::NUM,аст,тямыс
914,neun::NUM,фараст,укмыс
915,zehn::NUM,дӕс,дас
916,elf::NUM,иуæндæс,дас одӥг
917,zwölf::NUM,дыууадæс,дас кык
918,zwanzig::NUM,дыууын,кызь
919,dreißig::NUM,æртын,куамын
920,dreißig::NUM,дæсæмæссæдз,куамын
921,vierzig::NUM,цыппор,ньыльдон
922,vierzig::NUM,цыппур,ньыльдон
923,vierzig::NUM,дыууиссæдзы,ньыльдон
924,fünfzig::NUM,фӕндзай,витьтон
925,sechzig::NUM,æхсай,куатьтон
926,sechzig::NUM,æртиссæдзы,куатьтон
927,siebzig::NUM,æвдай,сизьымдон
928,siebzig::NUM,дæс æмæ æртиссæдзы,сизьымдон
929,achtzig::NUM,цыппарыссæдзы,тямыстон
930,achtzig::NUM,æстай,тямыстон
931,neunzig::NUM,нæуæдз,укмыстон
932,neunzig::NUM,дæс æмæ цыппарыссæдзы,укмыстон
933,hundert::NUM,сӕдӕ,сю
934,tausend::NUM,мин,сюрс
935,und::CNJ,ӕмӕ,и
936,und::CNJ,ӕмӕ,но
937,oder::CNJ,кӕнӕ,яке
938,stehen::V,лӕууын,сылыны
939,sitzen::V,бадын,пукыны
940,liegen::V,хуыссын,кылльыны
941,hängen::V,ауыгъд уын,ошкыса улыны
942,werden::V,суӕвын,луыны
943,passieren::V,æрцæуын,луыны
944,beginnen::V,райдайын,кутскыны
945,enden::V,фæуын,бырыны
946,wechseln::V,ивын,воштӥськыны
947,aufgehen[Sonne]::V,скæсын,ӝужаны
948,untergehen[Sonne]::V, аныгуылын,пуксьыны
949,scheinen[Sonne]::V,рухс кӕнын,пиштыны
950,scheinen[Sonne]::V,рухс кӕнын,чиляны
951,donnern::V,нæрын,гудыръяны
952,wehen::V,дымын,пелляськыны
953,strömen::V,кӕлын,киськыны
954,strömen::V,кӕлын,исьтӥськыны
955,fließen::V,цæуын,бызьыны
956,fließen::V,уайын,бызьыны
957,fließen::V,кæлын,бызьыны
958,sich drehen::V,зилын,берганы
959,schwanken::V,æнкъуысын,вошъяськыны
960,schwingen::V,æнкъуысын,шонаськыны
961,schwingen::V,змæлын,шонаськыны
962,fallen::V,хауын,усьыны
963,brennen::V,судзын,ӝуаны
964,rauchen::V,фæздæг кæнын,ӵындыны
965,regnen::V,уарын,зорыны
966,gefrieren::V,сӕлын,кынмыны
967,tauen::V,стайын,шунаны
968,schmelzen::V,тайын,шунаны
969,trocknen::V,хус кæнын,куасьмыны
970,sieden::V,фыцын,пӧзьыны
971,faulen::V,ӕмбийын,сисьмыны
972,verfaulen::V,бамбийын,сисьмыны
973,reißen::V,скъуийын,кеськыны
974,versinken::V,дӕлдон_кӕнын,выйыны
975,vergehen::V,аивгъуийын,ортчыны
976,erscheinen::V,разынын,адскыны
977,verschwinden::V,фæтары уын,бырыны
978,verschwinden::V,фæдæлдзæх уын,бырыны
979,verschwinden::V,фесæфын,бырыны
980,verschwinden::V,æрбайсæфын,бырыны
981,sinken::V,дæлæмæ æрхауын,усьыны
982,abnehmen::V,фæкъаддæр уын,синыны
983,abnehmen::V,фæцух уын,синыны
984,zunehmen::V,фæфылдæр уын,йылыны
985,zunehmen::V,сбирæ уын,йылыны
986,zunehmen::V,сахадын,йылыны
987,steigen::V,сыстын,лӧпкыны
988,wachsen::V,рӕзын,будыны
989,glänzen::V,ӕрттивын,чиляны
990,glänzen::V,ӕрттивын,пиштыны
991,funkeln::V,тыбар-тыбур_кӕнын,чилекъяны
992,lärmen::V,хъæлæба кæнын,уретыны
993,lärmen::V,хъæлæба кæнын,ӵашетыны
994,läuten::V,цæгъдын,жингыртыны
995,klingeln::V,цæгъдын,жингыртыны
996,klirren::V,дзыгъал-мыгъул кæнын,жильккетыны
997,klirren::V,дзæгъ-дзæгъ кæнын,жильккетыны
998,brausen::V,абухын,лекъяськыны
999,klingen::V,зæлын,кылӥськыны
1000,klingen::V,азæлын,кылӥськыны
1001,klingen::V,хъуысын,кылӥськыны
1002,bellen::V,рæйын,утыны
1003,heulen::V,ниуын,вузыны
1004,blasen::V,фу кӕнын,пельтыны
1005,pfeifen::V,æхситт кæнын,шуланы
1006,pfeifen::V,къуыззитт кæнын,шуланы
1007,schreien::V,хъӕр кӕнын,черекъяны
1008,schreien::V,хъӕр кӕнын,кесяськыны
1009,stöhnen::V,хъæрзын,ӝуштыны
1010,stöhnen::V,дзыназын,ӝуштыны
1011,zittern::V,ризын,дырекъяны
1012,zittern::V,ризын,куалекъяны
1013,leben::V,цӕрын,улыны
1014,geboren werden::V,райгуырын,вордӥськыны
1015,atmen::V,улӕфын,шоканы
1016,trinken::V,нуазын,юыны
1017,essen::V,хӕрын,сиыны
1018,schlucken::V,ныхъуырын,ньылыны
1019,müde werden::V,бафæллайын,жадьыны
1020,müde werden::V,бафæлмæцын,жадьыны
1021,müde werden::V,сфæлмæцын,жадьыны
1022,einschlafen::V,бафынæй уын,умме усьыны
1023,schlafen::V,хуыссын,кӧлыны
1024,schlafen::V,фынӕй кӕнын,кӧлыны
1025,aufwachen::V,райхъал уын,сайканы
1026,aufstehen::V,стын,султыны
1027,sich erholen::V,фæллад уадзын,шутэтскыны
1028,sich erholen::V,улæфын,шутэтскыны
1029,krank werden::V,фӕрынчын уын,висьыны
1030,krank sein::V,сӕйын,висьыны
1031,schmerzen::V,риссын,висьыны
1032,husten::V,хуыфын,кызыны
1033,genesen::V,сдзæбæх уын,юнматскыны
1034,genesen::V,сдзæбæх уын,бурмытскылыны
1035,genesen::V,рандидзын,юнматскыны
1036,genesen::V,рандидзын,бурмытскылыны
1037,genesen::V,сæндидзын,юнматскыны
1038,genesen::V,сæндидзын,бурмытскылыны
1039,sterben::V,мӕлын,кулыны
1040,umkommen::V,фесæфын,бырыны
1041,umkommen::V,байсæфын,бырыны
1042,umkommen::V,бабын уын,бырыны
1043,umkommen::V,мард фæуын,бырыны
1044,sich bewegen::V,тæлфын,вырыны
1045,sich bewegen::V,цæуын,вырыны
1046,sich rühren::V,змӕлын,вырӟыны
1047,sich rühren::V,змӕлын,вырӟылыны
1048,sich erheben::V,стын,султыны
1049,sich setzen::V,сбадын,пуксьыны
1050,hinfallen::V,ӕрхауын,усьыны
1051,laufen::V,цӕуын,мыныны
1052,laufen::V,рацу-бацу_кӕнын,мыныны
1053,schreiten::V,къахдзæф кæнын,вамышъяны
1054,schreiten::V,санчъех кæнын,вамышъяны
1055,schreiten::V,цæуын,вамышъяны
1056,spazierengehen::V,озер кæнын,мыныны
1057,spazierengehen::V,озер кæнын,ветлыны
1058,spazierengehen::V,тезгъо кæнын,мыныны
1059,spazierengehen::V,тезгъо кæнын,ветлыны
1060,eilen::V,тагъд кæнын,дыртыны
1061,eilen::V,тындзын,дыртыны
1062,sich beeilen::V,тагъд кæнын,дыртыны
1063,sich beeilen::V,тындзын,дыртыны
1064,sausen::V,уайын,туж ӝог мыныны
1065,sausen::V,тæхын,туж ӝог мыныны
1066,rennen::V,згъорын,бызьылыны
1067,springen::V,гæпп кæнын,тэтчаны
1068,springen::V,сæррæтт кæнын,тэтчаны
1069,springen::V,лиуырын,тэтчаны
1070,klettern::V,хилын,тубаны
1071,schaukeln::V,хецъро кæнын,лэйканы
1072,schaukeln::V,хецъро кæнын,шонаськыны
1073,schaukeln::V,херыйыл бадын,лэйканы
1074,schaukeln::V,херыйыл бадын,шонаськыны
1075,kriechen::V,бырын,нюж ветлыны
1076,schwimmen::V,ленк кӕнын,уяны
1077,tauchen::V,ныгъуылын,зумылыны
1078,rudern::V,бæлæгъ тæрын,полсаны
1079,rudern::V,чема тæрын,полсаны
1080,fahren::V,цӕуын,ветлыны
1081,fliegen::V,тӕхын,лобаны
1082,gehen::V,цӕуын,мыныны
1083,weggehen::V,ацӕуын,кошкыны
1084,abfahren::V,араст уын,кошкыны
1085,anhalten::V,æрлæууын,дугдыны
1086,hineingehen::V,мидæмæ цæуын,пырыны
1087,eintreten::V,бацӕуын,пырыны
1088,kommen::V,æрцæуын,вуыны
1089,kommen::V,æрцæуын,лыктыны
1090,ankommen::V,æрцæуын,вуыны
1091,zurückkommen::V,раздæхын,берытскыны
1092,zurückkommen::V,фæстæмæ_раздæхын,берытскыны
1093,zurückkommen::V,æрбаздæхын,берытскыны
1094,zurückkommen::V,аздæхын,берытскыны
1095,bleiben::V,лӕууын,кыльыны
1096,warten::V,ӕнхъӕлмӕ кӕсын,витьыны
1097,erwarten::V,ӕнхъӕлмӕ кӕсын,витьыны
1098,erwarten::V,ӕнхъӕлмӕ кӕсын,возьманы
1099,suchen::V,агурын,утчаны
1100,finden::V,ссарын,шедьтыны
1101,versuchen::V,фӕлварын,турттыны
1102,vorbereiten::V,бацаттæ кæнын,дасяны
1103,vorbereiten::V,æрæввонг кæнын,дасяны
1104,lieben::V,уарзын,гажаны
1105,mögen::V,зæрдæмæ цæуын,яратыны
1106,lachen::V,худын,серекъяны
1107,rühren::V,зæрдæ суынгæг кæнын,сюлме йӧтыны
1108,weinen::V,кӕуын,бӧрдыны
1109,schimpfen::V,æлгъитын,даллашыны
1110,sich ärgern::V,мæсты кæнын,лекъяськыны
1111,sich fürchten::V,тæрсын,кышканы
1112,sich fürchten::V,тæрсын,курданы
1113,fürchten::V,тæрсын,курданы
1114,fürchten::V,тæрсын,кышканы
1115,fliehen::V,лидзын,пегӟыны
1116,flüchten::V,алидзын,пегӟыны
1117,sehen::V,уынын,адӟыны
1118,anschauen::V,акӕсын,учкыны
1119,ansehen::V,кӕсын,учкыны
1120,hören::V,хъусын,кылыны
1121,zuhören::V,хъусын,кылзыны
1122,probieren::V,уынын,веръяны
1123,probieren::V,аходын,веръяны
1124,riechen::V,смудын,зынъяны
1125,fühlen::V,ӕнкъарын,шӧдыны
1126,scheinen::V,зынын,адскыны
1127,zu sehen sein::V,зынын,адӟиськыны
1128,vernehmen::V,фехъусын,кылыны
1129,frieren::V,сийын,кынмыны
1130,tun::V,кӕнын,карыны
1131,können::V,фӕразын,быгатыны
1132,wollen::V,фӕндын,потыны
1133,anfangen::V,райдайын,кутскыны
1134,beenden::V,фӕуын,быдтыны
1135,beenden::V,фӕуын,быдэстыны
1136,aufhören::V,банцайын,дугдыны
1137,aufhören::V,фенцайын,дугдыны
1138,gelingen::V,бантысын,быгатыны
1139,gelingen::V,бантысын,луыны
1140,geraten::V,разынын,лэсяны
1141,öffnen::V,гом кӕнын,усьтыны
1142,schließen::V,ӕхгӕнын,пытсаны
1143,stellen::V,ӕвӕрын,пуктыны
1144,setzen::V,сбадын кӕнын,пуктыны
1145,legen::V,ӕрӕвӕрын,поныны
1146,berühren::V,агайын,исаны
1147,verbinden::V,бӕттын,герӟаны
1148,bedecken::V,ӕмбӕрзын,пытсаны
1149,aufhängen::V,ауындзын,ошыны
1150,anzünden::V,ссудзын,ӝуатыны
1151,aufheben::V,сисын,ӝутыны
1152,zurücklassen::V,ныууадзын,кельтыны
1153,verlieren::V,фесафын,ыштыны
1154,fallen lassen::V,ӕрӕппарын,уськытыны
1155,fallen lassen::V,къухтӕй феуӕгъд кӕнын,уськытыны
1156,machen::V,саразын,лэсьтыны
1157,herstellen::V,сцæттæ кæнын,лэсьтыны
1158,herstellen::V,саразын,лэсьтыны
1159,bauen::V,амайын,пуктыны
1160,reparieren::V,æмпъузын,тупатыны
1161,reparieren::V,цалцæг кæнын,тупатыны
1162,verbessern::V,фæхуыздæр кæнын,умоятыны
1163,ändern::V,аивын,воштыны
1164,graben::V,къахын,копаны
1165,beugen::V,æркъæдз кæнын,губыртыны
1166,beugen::V,æртасын кæнын,губыртыны
1167,biegen::V,тасын кӕнын,куасаны
1168,drehen::V,здухын,бергатыны
1169,wenden::V,афæлдахын,берыктыны
1170,wenden::V,рафæлдахын,берыктыны
1171,umdrehen::V,афæлдахын,берыктыны
1172,heben::V,сдарын,ӝутыны
1173,heben::V,схæцын,ӝутыны
1174,hochheben::V,уæлæмæ хæцын,ӝутъяны
1175,ergreifen::V,фӕлӕбурын,кутыны
1176,ergreifen::V,фӕлӕбурын,кырмыны
1177,halten::V,дарын,возьыны
1178,drücken::V,æлхъивын,зӥбыны
1179,drücken::V,æлхъивын,пачкатыны
1180,drücken::V,хæцын,зӥбыны
1181,drücken::V,хæцын,пачкатыны
1182,schieben::V,схойын,донганы
1183,kratzen::V,хафын,вуштыны
1184,lecken::V,сдæрын,нюлыны
1185,beißen::V,хæцын,куртчыны
1186,abreißen::V,ратонын,ишкалтыны
1187,abschneiden::V,ралыг кӕнын,шорыны
1188,abschneiden::V,ралыг кӕнын,вандыны
1189,binden::V,бабӕттын,керттыны
1190,stecken::V,ныссадзын,мертчытыны
1191,brechen::V,асæттын,тӥяны
1192,brechen::V,басæттын,тӥяны
1193,brechen::V,ныссæттын,тӥяны
1194,klopfen::V,хойын,йыганы
1195,klopfen::V,хойын,шарккетыны
1196,klopfen::V,гуыпп-гуыпп кæнын,йыганы
1197,klopfen::V,гуыпп-гуыпп кæнын,шарккетыны
1198,klopfen::V,къуырцц-къуырцц кæнын,йыганы
1199,klopfen::V,къуырцц-къуырцц кæнын,шарккетыны
1200,hauen::V,цӕвын,жугыны
1201,hauen::V,цӕвын,тышканы
1202,hauen::V,нӕмын,жугыны
1203,hauen::V,нӕмын,тышканы
1204,kleben::V,ныхасын,лякыны
1205,kleben::V,æндадзын,лякыны
1206,reiben::V,сӕрфын,зыраны
1207,reiben::V,сӕрфын,вуштыны
1208,reiben::V,хафын,зыраны
1209,reiben::V,хафын,вуштыны
1210,streichen::V,байсæрдын,зыраны
1211,streichen::V,сахорын,зыраны
1212,schleifen::V,ссын,шерыны
1213,schleifen::V,цыргъ кӕнын,шерыны
1214,schneiden::V,кӕрдын,вандыны
1215,rütteln::V,æнкъусын,зуркатыны
1216,schütteln::V,уигъын,куалекъятыны
1217,schwenken::V,тилын,шонаны
1218,schwenken::V,уигъын,шонаны
1219,schütten::V,ныккӕнын,лэзьыны
1220,füllen::V,байдзаг кæнын,тырмытыны
1221,einwickeln::V,батухын,биньыны
1222,tragen::V,хӕссын,нуыны
1223,schleppen::V,ласын,кыскыны
1224,ziehen::V,ласын,кыскыны
1225,aufbewahren::V,æвæрын,возьыны
1226,werfen::V,зыввытт кӕнын,куяны
1227,werfen::V,зыввытт кӕнын,лэзяны
1228,fangen::V,ӕрцахсын,кутыны
1229,packen::V,рацахсын,кутыны
1230,packen::V,рацахсын,кырмыны
1231,verstecken::V,æмбæхсын,ватыны
1232,verstecken::V,нымæхсын,ватыны
1233,teilen::V,уарын,люкыны
1234,schicken::V,ӕрвитын,ыстыны
1235,bringen::V,æрхæссын,вайыны
1236,bringen::V,æрбахæссын,вайыны
1237,hinzufügen::V,ӕфтауын,ватсаны
1238,bekommen::V,ссарын,басьтыны
1239,bekommen::V,сфæрæз кæнын,басьтыны
1240,bekommen::V,самал кæнын,басьтыны
1241,erhalten::V,райсын,басьтыны
1242,nehmen::V,райсын,кутыны
1243,nehmen::V,райсын,басьтыны
1244,wählen::V,равзарын,бырйыны
1245,auswählen::V,авзарын,бырйыны
1246,bewahren::V,бавæрын,возьыны
1247,bewahren::V,нывæрын,возьыны
1248,behindern::V,цæлхдур æвæрын,могӟытыны
1249,behindern::V,ныхдур æвæрын,могӟытыны
1250,behindern::V,къуылымпы кæнын,могӟытыны
1251,behindern::V,хъыг дарын,могӟытыны
1252,verderben::V,фесафын,сӧрыны
1253,beschädigen::V,халын,урод лэсьтыны
1254,zerbrechen::V,асӕттын,сӧрыны
1255,zerreißen::V,аскъуынын,кесяны
1256,zerstören::V,фехалын,куашкатыны
1257,verbrennen::V,басудзын,сутыны
1258,geben::V,дӕттын,сётыны
1259,reichen::V,адæттын,сётыны
1260,schenken::V,лæвар кæнын,кузьманы
1261,versprechen::V,дзырд раттын,кыл сётыны
1262,versprechen::V,зӕрдӕ бавӕрын,кыл сётыны
1263,wünschen::V,зæрдæ зæгъы,сӥзьыны
1264,loben::V,раппӕлын,ушъяны
1265,küssen::V,пъа кæнын,чупаны
1266,küssen::V,ба кæнын,чупаны
1267,wiegen::V,узын,веттаны
1268,wiegen::V,узын,лэйкатыны
1269,zudecken::V,бамбӕрзын,шобыртыны
1270,wecken::V,райхъал кӕнын,сайкатыны
1271,zeigen::V,амонын,возьматыны
1272,führen::V,кӕнын,нуыны
1273,führen::V,фæкæнын,нуыны
1274,lehren::V,ахуыр кæнын,дышетыны
1275,unterrichten::V,ахуыр кæнын,дышетыны
1276,aufziehen::V,хъомыл кӕнын,будэтыны
1277,leiten::V,разамынд дӕттын,кивалтыны
1278,antreiben::V,тагъд кæнын,дыртытыны
1279,antreiben::V,рог кæнын,дыртытыны
1280,lassen::V,кæнын,-ытыны
1281,einladen::V,ӕрхонын,ӧтьыны
1282,einladen::V,ӕрбахонын,ӧтьыны
1283,vereinigen::V,баиу кӕнын,огазеяны
1284,besuchen::V,абæрæг кæнын,адӟыськыны
1285,besuchen::V,бабæрæг кæнын,адӟыськыны
1286,besuchen::V,бауайын,адӟыськыны
1287,treffen::V,фембæлын,пумитаны
1288,sich versammeln::V,æрæмбырд уын,люкаськыны
1289,spielen::V,хъазын,шудыны
1290,singen::V,зарын,кырӟаны
1291,tanzen::V,кафын,эктыны
1292,sich trennen::V,фæйнæрдæм фæцæуын айхæлын,люкиськыны
1293,verlassen::V,ныууадзын,куштыны
1294,retten::V,фервӕзын кӕнын,утьыны
1295,bewachen::V,хъахъхъӕнын,возьманы
1296,schützen::V,хъахъхъӕнын,утялтыны
1297,verteidigen::V,бахизын,возьманы
1298,sich schlagen::V,хыл кæнын,жугиськыны
1299,schießen::V,ӕхсын,ыбылӥськны
1300,siegen::V,басӕттын,вормыны
1301,siegen::V,фӕуӕлахиз уӕвын,вормыны
1302,ärgern::V,мӕсты кӕнын,вожпоттыны
1303,schlagen::V,ныццæвын,жуккыны
1304,stechen::V,фæрæхойын,бышкалтыны
1305,stoßen::V,риуыгъын,донгыны
1306,stehlen::V,давын,вораны
1307,stehlen::V,давын,лушканы
1308,stören::V,хъыгдарын,люкетыны
1309,belästigen::V,хъыгдарын,акыльтыны
1310,belästigen::V,хъыгдарын,вукылмыны
1311,verbergen::V,бамбӕхсын,ватыны
1312,verbergen::V,басусӕг кӕнын,ватыны
1313,täuschen::V,фӕливын,алданы
1314,täuschen::V,асайын,алданы
1315,betrügen::V,асайын,пӧяны
1316,töten::V,амарын,виыны
1317,wohnen::V,цӕрын,улыны
1318,arbeiten::V,кусын,ужаны
1319,sammeln::V,æртонын,бичаны
1320,pflücken::V,тонын,ишкыны
1321,jagen::V,цуан кæнын,пӧйшураны
1322,fischen::V,кæсаг ахсын æнгуырæй,чорыганы
1323,fischen::V,æнгуыр дарын,чорыганы
1324,fassen::V,ӕрцахсын,кутыны
1325,hüten::V,хизын,возьманы
1326,treiben::V,скъӕрын,улляны
1327,anbinden::V,бабæттын,думыны
1328,anbinden::V,æрбæттын,думыны
1329,füttern::V,холлаг дæттын,сюдыны
1330,füttern::V,холлаг æвæрын,сюдыны
1331,füttern::V,дарын,сюдыны
1332,melken::V,дуцын,кыскыны
1333,hacken::V,кæрдын,кораны
1334,hacken::V,лыгтæ кæнын,кораны
1335,gießen::V,бакалын,киськаны
1336,reifen::V,срæгъæд уын,вуыны
1337,reifen::V,срæгъæд уын,кисьманы
1338,reifen::V,сцæттæ уын,вуыны
1339,reifen::V,сцæттæ уын,кисьманы
1340,zubereiten::V,сцӕттӕ кӕнын,лесьтыны
1341,kochen::V,фыцын,пӧзьтыны
1342,backen::V,фыцын,пыжыны
1343,braten::V,цурын,пыжыны
1344,umrühren::V,ахæццæ кæнын,сураны
1345,umrühren::V,азмæнтын,сураны
1346,umrühren::V,астауын,сураны
1347,stricken::V,кæнын,керттыны
1348,stricken::V,бийын,керттыны
1349,nähen::V,хуыйын,вурыны
1350,färben::V,ахорын,буяны
1351,reinigen::V,ссыгъдæг кæнын,сузяны
1352,reinigen::V,ныссыгъдæг кæнын,сузяны
1353,reinigen::V,ныссæрфын,сузяны
1354,waschen::V,ӕхсын,мисьтаськыны
1355,abwischen::V,сӕрфын,ӵушылыны
1356,spülen::V,æнхъæвзын,гылъяны
1357,fegen::V,мӕрзын,ӵужыны
1358,kehren::V,мӕрзын,ӵужыны
1359,baden::V,хи найын,пыласькыны
1360,sich waschen::V,хи æхсын,пыласькыны
1361,ausziehen::V,ласын,кыльыны
1362,anziehen::V,скæнын,дӥсяны
1363,sich anziehen::V,дзаума скæнын,дӥсьяськыны
1364,sich anziehen::V,дарæс скæнын,дӥсьяськыны
1365,kämmen::V,ныффасын,сынаны
1366,kämmen::V,æрфасын,сынаны
1367,schmücken::V,фӕлындын,чеберъяны
1368,sagen::V,зæгъын,шуыны
1369,sagen::V,зæгъын,вераны
1370,sprechen::V,дзурын,вераськыны
