,Concept_ID,,eu
985,bleiben::V,,gelditu
986,warten::V,,itxaron
987,warten::V,,zain egon
988,erwarten::V,,iguriki
989,suchen::V,,bilatu
990,finden::V,,idoro
991,finden::V,,aurkitu
992,versuchen::V,,saiatu
993,versuchen::V,,ahalegindu
994,vorbereiten::V,,gertatu
995,lieben::V,,maitatu
996,lieben::V,,maite izan
997,mögen::V,,laket izan
998,mögen::V,,atsegin izan
999,lachen::V,,irri egin
1000,lachen::V,,barre egin
1001,rühren::V,,hunkitu
1002,weinen::V,,negar egin
1003,schimpfen::V,,erneguka ari izan
1004,sich ärgern::V,,ernegatu
1005,sich ärgern::V,,haserretu
1006,sich fürchten::V,,beldur izan
1007,fürchten::V,,beldur izan
1008,fliehen::V,,ihes egin
1009,flüchten::V,,ihes egin
1010,sehen::V,,ikusi
1011,anschauen::V,,begietsi
1012,ansehen::V,,begiratu
1013,hören::V,,aditu
1014,zuhören::V,,entzun
1015,probieren::V,,dastatu
1016,riechen::V,,usnatu
1017,riechen::V,,usaindu
1018,fühlen::V,,sentitu
1019,scheinen::V,,iruditu
1020,scheinen::V,,begitandu
1021,zu sehen sein::V,,azaldu
1022,vernehmen::V,,aditu
1023,frieren::V,,hotz izan
1024,tun::V,,egin
1025,können::V,,ahal izan
1026,wollen::V,,nahi izan
1027,anfangen::V,,hasi
1028,beenden::V,,bukatu
1029,aufhören::V,,utzi
1030,gelingen::V,,lortu
1031,geraten::V,,heldu
1032,öffnen::V,,ireki
1033,öffnen::V,,zabaldu
1034,schließen::V,,itxi
1035,stellen::V,,ipini
1036,setzen::V,,jesarri
1037,legen::V,,jarri
1038,berühren::V,,ukitu
1039,verbinden::V,,uztartu
1040,bedecken::V,,estali
1041,aufhängen::V,,eseki
1042,aufhängen::V,,eskegi
1043,anzünden::V,,piztu
1044,aufheben::V,,jaso
1045,zurücklassen::V,,atzean utzi
1046,verlieren::V,,galdu
1047,fallen lassen::V,,erortzen utzi
1048,machen::V,,egin
1049,herstellen::V,,ekoiztu
1050,bauen::V,,eraiki
1051,reparieren::V,,konpondu
1052,verbessern::V,,hobetu
1053,ändern::V,,mudatu
1054,graben::V,,aitzurtu
1055,beugen::V,,makurtu
1056,biegen::V,,malgutu
1057,biegen::V,,makolatu
1058,drehen::V,,jiratu
1059,wenden::V,,bihurtu
1060,umdrehen::V,,biratu
1061,umdrehen::V,,alderantzikatu
1062,heben::V,,jaso
1063,heben::V,,goratu
1064,hochheben::V,,goratu
1065,hochheben::V,,altxatu
1066,ergreifen::V,,oratu
1067,halten::V,,eutsi
1068,drücken::V,,sakatu
1069,schieben::V,,bultzatu
1070,kratzen::V,,hatz egin
1071,kratzen::V,,hazka egin
1072,lecken::V,,miaztu
1073,lecken::V,,lamikatu
1074,beißen::V,,hozka egin
1075,beißen::V,,ausiki egin
1076,abreißen::V,,kendu
1077,abschneiden::V,,moztu
1078,abschneiden::V,,pikatu
1079,binden::V,,lotu
1080,binden::V,,estekatu
1081,stecken::V,,sartu
1082,brechen::V,,apurtu
1083,klopfen::V,,jo
1084,hauen::V,,jo
1085,kleben::V,,itsatsi
1086,reiben::V,,igurtzi
1087,streichen::V,,igurtzi
1088,schleifen::V,,zorroztu
1089,schneiden::V,,moztu
1090,rütteln::V,,astindu
1091,rütteln::V,,inarrosi
1092,schütteln::V,,astindu
1093,schütteln::V,,inarrosi
1094,schwenken::V,,zabukatu
1095,schütten::V,,isuri
1096,füllen::V,,bete
1097,einwickeln::V,,bildu
1098,tragen::V,,eroan
1099,tragen::V,,eraman
1100,schleppen::V,,narrastu
1101,schleppen::V,,herrestatu
1102,ziehen::V,,tira egin
1103,aufbewahren::V,,gorde
1104,werfen::V,,jaurti
1105,werfen::V,,aurtiki
1106,fangen::V,,atzeman
1107,packen::V,,heldu
1108,verstecken::V,,ostendu
1109,verstecken::V,,ezkutatu
1110,teilen::V,,zatitu
1111,schicken::V,,bidali
1112,bringen::V,,ekarri
1113,hinzufügen::V,,eratxiki
1114,hinzufügen::V,,gaineratu
1115,bekommen::V,,jaso
1116,erhalten::V,,jaso
1117,nehmen::V,,hartu
1118,wählen::V,,hautatu
1119,wählen::V,,aukeratu
1120,auswählen::V,,hautatu
1121,auswählen::V,,aukeratu
1122,bewahren::V,,begiratu
1123,behindern::V,,oztopatu
1124,verderben::V,,hondatu
1125,beschädigen::V,,akastu
1126,zerbrechen::V,,apurtu
1127,zerreißen::V,,zarratatu
1128,zerstören::V,,suntsitu
1129,verbrennen::V,,erre
1130,verbrennen::V,,kiskali
1131,geben::V,,eman
1132,reichen::V,,luzatu
1133,reichen::V,,helarazi
1134,schenken::V,,oparitu
1135,versprechen::V,,agindu
1136,wünschen::V,,opatu
1137,wünschen::V,,opetsi
1138,loben::V,,laudatu
1139,loben::V,,goraipatu
1140,küssen::V,,musu eman
1141,wiegen::V,,kulunkatu
1142,zudecken::V,,estali
1143,wecken::V,,esnatu
1144,wecken::V,,iratzartu
1145,zeigen::V,,erakutsi
1146,führen::V,,gidatu
1147,lehren::V,,irakatsi
1148,unterrichten::V,,eskolak eman
1149,aufziehen::V,,hazi
1150,leiten::V,,arteztu
1151,antreiben::V,,bulkatu
1152,lassen::V,,-arazi
1153,einladen::V,,gonbidatu
1154,vereinigen::V,,batu
1155,vereinigen::V,,bateratu
1156,besuchen::V,,ikustatu
1157,treffen::V,,topatu
1158,sich versammeln::V,,bildu
1159,spielen::V,,jolastu
1160,singen::V,,abestu
1161,singen::V,,kantatu
1162,tanzen::V,,dantzatu
1163,tanzen::V,,dantzan egin
1164,sich trennen::V,,banandu
1165,verlassen::V,,utzietsi
1166,retten::V,,salbatu
1167,retten::V,,gaizkatu
1168,bewachen::V,,jagon
1169,bewachen::V,,zaindu
1170,schützen::V,,babestu
1171,schützen::V,,gerizatu
1172,verteidigen::V,,aldeztu
1173,sich schlagen::V,,elkar jo
1174,sich schlagen::V,,elkar borrokatu
1175,schießen::V,,tiro egin
1176,siegen::V,,irabazi
1177,ärgern::V,,ernegatu
1178,ärgern::V,,haserretu
1179,schlagen::V,,jo
1180,schlagen::V,,erauntsi
1181,treten::V,,zapaldu
1182,treten::V,,ostiaktu
1183,stechen::V,,sastatu
1184,stoßen::V,,bultzatu
1185,stehlen::V,,ostu
1186,stehlen::V,,lapurtu
1187,stören::V,,galarazi
1188,belästigen::V,,gohaindu
1189,belästigen::V,,alamena eman
1190,verbergen::V,,ezkutatu
1191,täuschen::V,,tronpatu
1192,täuschen::V,,engainatu
1193,betrügen::V,,iruzurtu
1194,töten::V,,hil
1195,töten::V,,heriotza eman
1196,wohnen::V,,bizi izan
1197,arbeiten::V,,lan egin
1198,arbeiten::V,,behar egin
1199,sammeln::V,,bildu
1200,sammeln::V,,bildumatu
1201,pflücken::V,,batu
1202,pflücken::V,,bildu
1203,jagen::V,,ehizatu
1204,fischen::V,,arrantzatu
1205,fischen::V,,arrantza egin
1206,fassen::V,,harrapatu
1207,hüten::V,,begiratu
1208,treiben::V,,bultza egin
1209,anbinden::V,,estekatu
1210,füttern::V,,bazkatu
1211,melken::V,,jetzi
1212,hacken::V,,xehatu
1213,gießen::V,,isuri
1214,reifen::V,,heldu
1215,reifen::V,,zoritu
1216,zubereiten::V,,prestatu
1217,kochen::V,,egosi
1218,backen::V,,labean egin
1219,braten::V,,erregosi
1220,umrühren::V,,eragin
1221,stricken::V,,trikotatu
1222,stricken::V,,puntu egin
1223,nähen::V,,josi
1224,färben::V,,tindatu
1225,reinigen::V,,ikuzi
1226,reinigen::V,,garbitu
1227,waschen::V,,xahutu
1228,waschen::V,,garbitu
1229,abwischen::V,,xukatu
1230,spülen::V,,irakutzi
1231,fegen::V,,erraztatu
1232,kehren::V,,isastu
1233,baden::V,,bainatu
1234,baden::V,,bainua hartu
1235,sich waschen::V,,burua garbitu
1236,ausziehen::V,,erantzi
1237,anziehen::V,,jantzi
1238,sich anziehen::V,,jantzi
1239,kämmen::V,,orraztu
1240,schmücken::V,,apaindu
1241,sagen::V,,esan
1242,sprechen::V,,mintzatu
1243,sprechen::V,,hitz egin
1244,reden::V,,hitz egin
1245,sich unterhalten::V,,solastu
1246,sich unterhalten::V,,solas egin
1247,fragen::V,,galdetu
1248,bitten::V,,eskatu
1249,bitten::V,,galdegin
1250,erzählen::V,,edestu
1251,erzählen::V,,kontatu
1252,mitteilen::V,,jakinarazi
1253,nennen::V,,izena eman
1254,rufen::V,,dei egin
1255,prahlen::V,,harrokerian ibili
1256,prahlen::V,,ahoberokeriak esan
1257,übersetzen::V,,itzuli
1258,denken::V,,pentsatu
1259,denken::V,,gogoeta egin
1260,glauben::V,,sinetsi
1261,bemerken::V,,ohartu
1262,bemerken::V,,konturatu
1263,erkennen::V,,ezagutu
1264,erkennen::V,,antzeman
1265,begreifen::V,,ulertu
1266,verstehen::V,,aditu
1267,lernen::V,,ikasi
1268,wissen::V,,jakin
1269,sich erinnern an::V,,gogoratu
1270,sich erinnern an::V,,gogoan izan
1271,vergessen::V,,ahaztu
1272,vergessen::V,,ahantzi
1273,messen::V,,neurtu
1274,zählen::V,,zenbatu
1275,zählen::V,,kopuratu
1276,rechnen::V,,kalkulatu
1277,lesen::V,,irakurri
1278,malen::V,,margotu
1279,zeichnen::V,,marraztu
1280,schreiben::V,,idatzi
1281,besitzen::V,,ukan
1282,besitzen::V,,eduki
1283,kaufen::V,,erosi
1284,verkaufen::V,,saldu
1285,bezahlen::V,,ordaindu
1286,zahlen::V,,ordaindu
1287,beherrschen::V,,menpean izan
1288,ertragen::V,,jasan
1289,ertragen::V,,pairatu
