,Concept_ID,el,pl
736,jetzt::ADV,τώρα,teraz
737,jetzt::ADV,τώρα,obecnie
738,heute::ADV,σήμερα,dziś
739,heute::ADV,σήμερα,dzisiaj
740,morgen::ADV,αύριο,jutro
741,bald::ADV,σε λίγο,wkrótce
742,bald::ADV,εντός ολίγου,wkrótce
743,dann::ADV,ύστερα,potem
744,gestern::ADV,χτες,wczoraj
745,einst::ADV,ποτέ,kiedyś
746,einst::ADV,ποτέ,niegdyś
747,einst::ADV,άλλοτε,kiedyś
748,einst::ADV,άλλοτε,niegdyś
749,damals::ADV,τότε,wtedy
750,damals::ADV,τότε,wówczas
751,danach::ADV,μετά,następnie
752,danach::ADV,ύστερα,następnie
753,vorher::ADV,πριν,przedtem
754,vorher::ADV,προηγουμένως,przedtem
755,zuerst::ADV,πρώτα,naprzód
756,zuerst::ADV,πρώτα,najpierw
757,einmal::ADV,μία φορά,raz
758,manchmal::ADV,κάποτε,czasem
759,oft::ADV,συχνά,często
760,oft::ADV,πολλές φορές,często
761,immer::ADV,πάντα,zawsze
762,immer::ADV,πάντοτε,zawsze
763,niemals::ADV,ποτέ,nigdy
764,hier::ADV,εδώ,tu
765,hier::ADV,εδώ,tutaj
766,hierhin::ADV,εδώ,tu
767,von hier::ADV,από δω,stąd
768,dort::ADV,εκεί,tam
769,dorthin::ADV,προς τα κει,tam
770,geradeaus::ADV,κατευθείαν,prosto
771,vorwärts::ADV,εμπρός,naprzód
772,rückwärts::ADV,πίσω,wstecz
773,zurück::ADV,πίσω,z powrotem
774,unten::ADV,κάτω,u dołu
775,unten::ADV,κάτω,na dole
776,hinab::ADV,προς τα κάτω,na_dół
777,hinab::ADV,προς τα κάτω,w_dół
778,oben::ADV,πάνω,w górze
779,oben::ADV,πάνω,na górze
780,oben::ADV,επάνω,w górze
781,oben::ADV,επάνω,na górze
782,hinauf::ADV,προς τα πάνω,w górę
783,hinauf::ADV,προς τα πάνω,na górę
784,überall::ADV,παντού,wszędzie
785,nicht::ADV,δεν,nie
786,ein wenig::ADV,λιγάκι,trochę
787,kaum::ADV,μόλις,ledwie
788,kaum::ADV,μόλις,prawie nie
789,sehr::ADV,πολύ,bardzo
790,so::ADV,έτσι,tak
791,noch::ADV,ακόμα,jeszcze
792,nur::ADV,μόνο,tylko
793,schon::ADV,ήδη,już
794,schon::ADV,κιόλας,już
795,wieder::ADV,ξανά,znów
796,wieder::ADV,ξανά,znowu
797,vergebens::ADV,μάταια,na próżno
798,vor::PRP,μπροστά σε,przed
799,vor::PRP,μπροστά από,przed
800,hinter::PRP,πίσω από ,za
801,unter::PRP,υπό,pod
802,unter::PRP,κάτω από,pod
803,durch::PRP,διά,przez
804,durch::PRP,διά μέσου,przez
805,neben::PRP,δίπλα σε,obok
806,zwischen::PRP,μεταξύ,między
807,zwischen::PRP,ανάμεσα σε,między
808,wegen::PRP,για,z powodu
809,wegen::PRP,λόγω,z powodu
810,dies::PRN,αυτό,to
811,das::PRN,το,to
812,alles::PRN,όλα,wszystko
813,ich::PRN,εγώ,ja
814,du::PRN,σύ,ty
815,du::PRN,εσύ,ty
816,er::PRN,αυτός,on
817,wir::PRN,εμείς,my
818,ihr::PRN,εσείς,wy
819,sie::PRN,αυτοί,oni
820,was::FPRN,τι,co
821,wer::FPRN,ποιος,kto
822,wo::FADV,πού,gdzie
823,wohin::FADV,πού,dokąd
824,wohin::FADV,για πού,dokąd
825,wie::FADV,πώς,jak
826,warum::FADV,γιατί,dlaczego
827,wieviel::FNUM,πόσος,ile
828,eins::NUM,ένα,jeden
829,zwei::NUM,δύο,dwa
830,drei::NUM,τρία,trzy
831,drei::NUM,τρεις,trzy
832,vier::NUM,τέσσερα,cztery
833,vier::NUM,τέσσερις,cztery
834,fünf::NUM,πέντε,pięć
835,sechs::NUM,έξι,sześć
836,sieben::NUM,εφτά,siedem
837,acht::NUM,οχτώ,osiem
838,neun::NUM,εννιά,dziewięć
839,zehn::NUM,δέκα,dziesięć
840,elf::NUM,έντεκα,jedenaście
841,zwölf::NUM,δώδεκα,dwanaście
842,zwanzig::NUM,είκοσι,dwadzieścia
843,dreißig::NUM,τριάντα,trzydzieści
844,vierzig::NUM,σαράντα,czterdzieści
845,fünfzig::NUM,πενήντα,pięćdziesiąt
846,sechzig::NUM,εξήντα,sześćdziesiąt
847,siebzig::NUM,εβδομήντα,siedemdziesiąt
848,achtzig::NUM,ογδόντα,osiemdziesiąt
849,neunzig::NUM,ενενήντα,dziewięćdziesiąt
850,hundert::NUM,εκατό,sto
851,tausend::NUM,χίλιοι,tysiąc
852,und::CNJ,και,i
853,oder::CNJ,ή,lub
854,oder::CNJ,ή,albo
855,stehen::V,στέκομαι,stać
856,stehen::V,είμαι όρθιος,stać
857,sitzen::V,κάθομαι,siedzieć
858,liegen::V,είμαι ξαπλωμένος,leżeć
859,hängen::V,κρέμομαι,wisieć
860,werden::V,γίνομαι,zostać
861,werden::V,γίνομαι,stać się
862,passieren::V,συμβαίνω,dziać się
863,passieren::V,συμβαίνω,zdarzyć się
864,beginnen::V,αρχίζω,zacząć się
865,enden::V,τελειώνω,kończyć się
866,wechseln::V,αλλάζω,zmienić się
867,aufgehen[Sonne]::V,βγαίνω,wzejść
868,aufgehen[Sonne]::V,ανατέλλω,wzejść
869,untergehen[Sonne]::V,δύω,zajść
870,untergehen[Sonne]::V,βασιλεύω,zajść
871,scheinen[Sonne]::V,λάμπω,świecić
872,donnern::V,βροντώ,grzmieć
873,wehen::V,φυσώ,wiać
874,strömen::V,ρέω,płynąć
875,strömen::V,ρέω,lać się
876,strömen::V,τρέχω,płynąć
877,strömen::V,τρέχω,lać się
878,fließen::V,ρέω,ciec
879,fließen::V,ρέω,płynąć
880,sich drehen::V,γυρίζω,obracać się
881,sich drehen::V,στρέφομαι,obracać się
882,schwanken::V,ταλαντεύομαι,chwiać się
883,schwingen::V,αιωρούμαι,wahać się
884,schwingen::V,ταλαντεύομαι,wahać się
885,fallen::V,πέφτω,padać
886,brennen::V,καίω,palić się
887,rauchen::V,καπνίζω,dymić
888,rauchen::V,καπνίζω,dymić się
889,regnen::V,βρέχω,padać
890,gefrieren::V,παγώνω,zamarznąć
891,tauen::V,λειώνω,tajać
892,schmelzen::V,λειώνω,topnieć
893,trocknen::V,στεγνώνω,schnąć
894,sieden::V,βράζω,wrzeć
895,sieden::V,βράζω,kipieć
896,faulen::V,σαπίζω,gnić
897,verfaulen::V,σαπίζω,zgnić
898,reißen::V,σχίζω,urywać się
899,versinken::V,βουλιάζω,tonąć
900,versinken::V,βυθίζομαι,tonąć
901,vergehen::V,περνώ,przechodzić
902,erscheinen::V,εμφανίζομαι,zjawiać się
903,verschwinden::V,χάνομαι,zniknąć
904,verschwinden::V,εξαφανίζομαι,zniknąć
905,sinken::V,κατεβαίνω,spadać
906,abnehmen::V,μειώνομαι ,spadać
907,zunehmen::V,αυξάνω,wzrosnąć
908,zunehmen::V,μεγαλώνω,wzrosnąć
909,steigen::V,ανεβαίνω,wzrastać
910,wachsen::V,μεγαλώνω,rosnąć
911,glänzen::V,γυαλίζω,błyszczeć
912,funkeln::V,αστράφτω,zabłyszczeć
913,funkeln::V,σπιθοβολώ,zabłyszczeć
914,lärmen::V,θορυβώ,hałasować
915,läuten::V,χτυπώ ,dzwonić
916,klingeln::V,κουδουνίζω,dzwonić
917,klirren::V,κουδουνίζω,brzęczeć
918,brausen::V,βουΐζω,huczeć
919,rauschen::V,βουΐζω,szumieć
920,rauschen::V,βουΐζω,szeleścić
921,klingen::V,ηχώ,brzmieć
922,klingen::V,ηχώ,dźwięczeć
923,bellen::V,γαυγίζω,szczekać
924,heulen::V,ουρλιάζω,wyć
925,blasen::V,φυσώ,dmuchnąć
926,pfeifen::V,σφυρίζω,gwizdać
927,schreien::V,κραυγάζω,krzyczeć
928,stöhnen::V,βογγώ,stękać
929,zittern::V,τρέμω,drżeć
930,leben::V,ζω,żyć
931,geboren werden::V,γεννιέμαι,urodzić się
932,atmen::V,αναπνέω,oddychać
933,trinken::V,πίνω,pić
934,essen::V,τρώω,jeść
935,schlucken::V,καταπίνω,połknąć
936,müde werden::V,κουράζομαι,zmęczyć się
937,einschlafen::V,αποκοιμιέμαι,zasnąć
938,schlafen::V,κοιμάμαι,spać
939,aufwachen::V,ξυπνώ,obudzić się
940,aufstehen::V,σηκώνομαι,wstać
941,sich erholen::V,ξεκουράζομαι,wypoczywać
942,krank werden::V,αρρωσταίνω,zachorować
943,krank sein::V,ασθενώ,chorować
944,schmerzen::V,πονώ,boleć
945,husten::V,βήχω,kaszlać
946,genesen::V,θεραπεύομαι,wyzdrowieć
947,sterben::V,πεθαίνω,umrzeć
948,umkommen::V,πεθαίνω,zginąć
949,sich bewegen::V,κουνιέμαι,poruszać się
950,sich rühren::V,σαλεύω,ruszyć się
951,sich erheben::V,επαναστατώ,podnieść się
952,sich setzen::V,κάθομαι,usiąść
953,hinfallen::V,πέφτω κάτω,upaść
954,laufen::V,τρέχω,chodzić
955,schreiten::V,βαδίζω,kroczyć
956,spazierengehen::V,κάνω βόλτα,iść na spacer
957,spazierengehen::V,πηγαίνω περίπατο,iść na spacer
958,eilen::V,σπεύδω,pospieszać
959,sich beeilen::V,βιάζομαι,pospieszyć się
960,sausen::V,τρέχω γρήγορα,pędzić
961,rennen::V,τρέχω,biec
962,rennen::V,τρέχω,biegać
963,springen::V,πηδώ,skakać
964,klettern::V,σκαρφαλώνω,wspinać się
965,schaukeln::V,κουνιέμαι,huśtać
966,schaukeln::V,κουνιέμαι,kołysać
967,kriechen::V,έρπω,pełzać
968,kriechen::V,έρπω,czołgać się
969,kriechen::V,σέρνομαι,pełzać
970,kriechen::V,σέρνομαι,czołgać się
971,schwimmen::V,κολυμπώ,pływać
972,tauchen::V,βουτώ,zanurzać się
973,rudern::V,κωπηλατώ,wiosłować
974,fahren::V,πηγαίνω,jechać
975,fliegen::V,πετώ,latać
976,fliegen::V,πετώ,lecieć
977,gehen::V,βαδίζω,iść
978,gehen::V,πηγαίνω,iść
979,weggehen::V,φεύγω,odejść
980,abfahren::V,ξεκινώ,odjechać
981,abfahren::V,αναχωρώ,odjechać
982,anhalten::V,σταματώ,zatrzymać się
983,hineingehen::V,μπαίνω,wchodzić
984,eintreten::V,μπαίνω,wejść
985,eintreten::V,μπαίνω,nastąpić
986,eintreten::V,εισέρχομαι,wejść
987,eintreten::V,εισέρχομαι,nastąpić
988,kommen::V,έρχομαι,przyjść
989,ankommen::V,φτάνω,przybyć
990,zurückkommen::V,επιστρέφω,wrócić
991,bleiben::V,μένω,zostać
992,warten::V,περιμένω,czekać
993,erwarten::V,αναμένω,oczekiwać
994,erwarten::V,περιμένω,oczekiwać
995,suchen::V,ψάχνω,szukać
996,finden::V,βρίσκω,znaleźć
997,versuchen::V,προσπαθώ,próbować
998,vorbereiten::V,προετοιμάζω,przygotować
999,lieben::V,αγαπώ,kochać
1000,mögen::V,μου αρέσει,lubić
1001,lachen::V,γελώ,śmiać się
1002,rühren::V,συγκινώ,wzruszyć
1003,weinen::V,κλαίω,płakać
1004,schimpfen::V,βρίζω,kląć
1005,sich ärgern::V,θυμώνω,gniewać się
1006,sich fürchten::V,φοβάμαι,bać się
1007,fürchten::V,φοβάμαι,bać się
1008,fliehen::V,φεύγω,uciekać
1009,flüchten::V,δραπετεύω,uciec
1010,sehen::V,βλέπω,widzieć
1011,sehen::V,βλέπω,zobaczyć
1012,anschauen::V,κοιτάζω,oglądać
1013,ansehen::V,βλέπω,popatrzeć na
1014,hören::V,ακούω,słyszeć
1015,zuhören::V,ακούω,słuchać
1016,probieren::V,δοκιμάζω,kosztować
1017,riechen::V,μυρίζω,wąchać
1018,riechen::V,οσφραίνομαι,wąchać
1019,fühlen::V,αισθάνομαι,czuć
1020,fühlen::V,αισθάνομαι,odczuwać
1021,scheinen::V,φαίνομαι,wydawać się
1022,zu sehen sein::V,φαίνομαι,widnieć
1023,vernehmen::V,ακούω,usłyszeć
1024,vernehmen::V,μαθαίνω,usłyszeć
1025,frieren::V,κρυώνω,marznąć
1026,tun::V,κάνω,czynić
1027,können::V,ξέρω,móc
1028,können::V,ξέρω,umieć
1029,können::V,μπορώ,móc
1030,können::V,μπορώ,umieć
1031,wollen::V,θέλω,chcieć
1032,anfangen::V,αρχίζω,zacząć
1033,beenden::V,τελειώνω,zakończyć
1034,aufhören::V,παύω,przestać
1035,gelingen::V,πετυχαίνω,udać się
1036,geraten::V,γίνομαι,udać się
1037,öffnen::V,ανοίγω,otworzyć
1038,schließen::V,κλείνω,zamknąć
1039,stellen::V,θέτω,postawić
1040,setzen::V,θέτω,posadzić
1041,legen::V,θέτω,kłaść
1042,berühren::V,εγγίζω,dotykać
1043,verbinden::V,συνδέω,łączyć
1044,bedecken::V,σκεπάζω,przykryć
1045,aufhängen::V,κρεμώ,powiesić
1046,anzünden::V,ανάβω,zapalić
1047,aufheben::V,σηκώνω,podnieść
1048,zurücklassen::V,εγκαταλείπω,zostawić
1049,verlieren::V,χάνω,zgubić
1050,fallen lassen::V,αφήνω να πέσει,upuścić
1051,machen::V,κάνω,zrobić
1052,machen::V,φτιάχνω,zrobić
1053,herstellen::V,κατασκευάζω,wytworzyć
1054,bauen::V,χτίζω,budować
1055,bauen::V,οικοδομώ,budować
1056,reparieren::V,επισκευάζω,naprawiać
1057,reparieren::V,επιδιορθώνω,naprawiać
1058,verbessern::V,βελτιώνω,ulepszyć
1059,verbessern::V,καλυτερεύω,ulepszyć
1060,ändern::V,αλλάζω,zmienić
1061,graben::V,σκάβω,kopać
1062,beugen::V,λυγίζω,zagiąć
1063,biegen::V,κάμπτω,zgiąć
1064,drehen::V,στρέφω,obracać
1065,wenden::V,γυρίζω,obrocić
1066,umdrehen::V,γυρίζω,obrocić
1067,heben::V,υψώνω,podnosić
1068,heben::V,σηκώνω,podnosić
1069,hochheben::V,υψώνω,podnieść
1070,hochheben::V,σηκώνω,podnieść
1071,ergreifen::V,πιάνω,chwycić
1072,ergreifen::V,αρπάζω,chwycić
1073,halten::V,βαστώ,trzymać
1074,drücken::V,πιέζω,naciskać
1075,schieben::V,σπρώχνω,pchać
1076,schieben::V,σπρώχνω,posuwać
1077,kratzen::V,γρατσουνίζω,drapać
1078,lecken::V,γλείφω,lizać
1079,beißen::V,δαγκάνω,kąsać
1080,abreißen::V,κόβω,oderwać
1081,abreißen::V,σχίζω,oderwać
1082,abschneiden::V,αποκόπτω,odciąć
1083,binden::V,δένω,wiązać
1084,stecken::V,χώνω,wetknąć
1085,brechen::V,σπάζω,złamać
1086,klopfen::V,χτυπώ,pukać
1087,klopfen::V,χτυπώ,stukać
1088,klopfen::V,τινάζω,pukać
1089,klopfen::V,τινάζω,stukać
1090,hauen::V,χτυπώ,bić
1091,kleben::V,κολλώ,kleić
1092,reiben::V,τρίβω,trzeć
1093,streichen::V,αλείφω,smarować
1094,schleifen::V,ακονίζω,ostrzyć
1095,schneiden::V,κόβω,ciąć
1096,schneiden::V,κόβω,krajać
1097,rütteln::V,σείω,trząść
1098,rütteln::V,τινάζω,trząść
1099,schütteln::V,σείω,trząść
1100,schütteln::V,κουνώ,trząść
1101,schwenken::V,κουνώ,machać
1102,schütten::V,χύνω,nasypać
1103,füllen::V,γεμίζω,napełnić
1104,einwickeln::V,τυλίγω,zawinąć
1105,tragen::V,φέρνω,nieść
1106,schleppen::V,κουβαλώ,wlec
1107,ziehen::V,τραβώ,ciągnąć
1108,aufbewahren::V,φυλάω,przechowywać
1109,werfen::V,ρίχνω,rzucać
1110,fangen::V,πιάνω,łowić
1111,packen::V,τσακώνω,chwycić
1112,verstecken::V,κρύβω,ukryć
1113,verstecken::V,κρύβω,schować
1114,teilen::V,μερίζω,podzielić
1115,schicken::V,στέλνω,posyłać
1116,bringen::V,φέρνω,przynieść
1117,hinzufügen::V,προσθέτω,dodać
1118,bekommen::V,προσκομίζω,dostać
1119,erhalten::V,παίρνω,otrzymać
1120,erhalten::V,λαμβάνω,otrzymać
1121,nehmen::V,πιάνω,wziąć
1122,nehmen::V,παίρνω,wziąć
1123,wählen::V,εκλέγω,wybrać
1124,auswählen::V,διαλέγω,wybrać
1125,bewahren::V,διατηρώ,zachować
1126,behindern::V,εμποδίζω,utrudnić
1127,behindern::V,εμποδίζω,przeszkadzać
1128,verderben::V,χαλώ,zepsuć
1129,beschädigen::V,ζημιώνω,uszkodzić
1130,zerbrechen::V,σπάζω,złamać
1131,zerreißen::V,σχίζω,drzeć
1132,zerreißen::V,σχίζω,rozdzierać
1133,zerstören::V,καταστρέφω,zniszczyć
1134,verbrennen::V,καίω,spalić
1135,geben::V,δίνω,dać
1136,reichen::V,δίνω,podać
1137,schenken::V,χαρίζω,darować
1138,versprechen::V,υπόσχομαι,obiecać
1139,wünschen::V,εύχομαι,życzyć
1140,loben::V,επαινώ,chwalić
1141,küssen::V,φιλώ,całować
1142,wiegen::V,κουνώ,kołysać
1143,wiegen::V,νανουρίζω,kołysać
1144,zudecken::V,σκεπάζω,przykryć
1145,wecken::V,ξυπνώ,zbudzić
1146,zeigen::V,δείχνω,pokazać
1147,führen::V,οδηγώ,wieść
1148,führen::V,οδηγώ,prowadzić
1149,lehren::V,διδάσκω,uczyć
1150,unterrichten::V,διδάσκω,nauczać
1151,aufziehen::V,ανατρέφω,wychować
1152,leiten::V,ηγούμαι,kierować
1153,leiten::V,διευθύνω,kierować
1154,antreiben::V,σπρώχνω,popędzić
1155,antreiben::V,παρακινώ,popędzić
1156,lassen::V,αφήνω,zostawić
1157,einladen::V,προσκαλώ,zaprosić
1158,vereinigen::V,ενώνω,zjednoczyć
1159,besuchen::V,επισκέπτομαι,odwiedzić
1160,treffen::V,συναντώ,trafić
1161,treffen::V,συναντώ,spotkać
1162,sich versammeln::V,μαζεύομαι,zebrać się
1163,sich versammeln::V,μαζεύομαι,zgromadzić się
1164,spielen::V,παίζω,grać
1165,spielen::V,παίζω,bawić się
1166,singen::V,τραγουδώ,śpiewać
1167,tanzen::V,χορεύω,pląsać
1168,tanzen::V,χορεύω,tańczyć
1169,sich trennen::V,αποχωρίζομαι,rozstać się
1170,verlassen::V,εγκαταλείπω,opuścić
1171,retten::V,σώζω,ocalić
1172,retten::V,σώζω,uratować
1173,bewachen::V,φρουρώ,pilnować
1174,schützen::V,προστατεύω,ochronić
1175,verteidigen::V,υπερασπίζω,bronić
1176,sich schlagen::V,χτυπιέμαι,pobić się
1177,schießen::V,πυροβολώ,strzelać
1178,siegen::V,νικώ,zwycziężyć
1179,ärgern::V,τσαντίζω,gniewać
1180,schlagen::V,χτυπώ,bić
1181,schlagen::V,χτυπώ,uderzyć
1182,treten::V,κλοτσώ,kopnąć
1183,stechen::V,τρυπώ,ukłuć
1184,stoßen::V,ωθώ,popchnąć
1185,stoßen::V,σπρώχνω,popchnąć
1186,stehlen::V,κλέβω,ukraść
1187,stören::V,διαταράσσω,zakłócić
1188,stören::V,διαταράσσω,przeszkodzić
1189,belästigen::V,ενοχλώ,dokuczać
1190,verbergen::V,κρύβω,ukryć
1191,täuschen::V,παραπλανώ,łudzić
1192,betrügen::V,απατώ,oszukać
1193,töten::V,σκοτώνω,zabić
1194,töten::V,θανατώνω,zabić
1195,wohnen::V,μένω,mieszkać
1196,wohnen::V,κατοικώ,mieszkać
1197,arbeiten::V,δουλεύω,pracować
1198,arbeiten::V,εργάζομαι,pracować
1199,sammeln::V,μαζεύω,zebrać
1200,sammeln::V,συλλέγω,zebrać
1201,pflücken::V,κόβω,zerwać
1202,jagen::V,κυνηγώ,polować
1203,fischen::V,ψαρεύω,łowić ryby
1204,fassen::V,πιάνω,złapać
1205,hüten::V,φυλάγω,paść
1206,hüten::V,προσέχω,paść
1207,treiben::V,οδηγώ,pędzić
1208,anbinden::V,δένω,przywiązać
1209,füttern::V,ταΐζω,karmić
1210,melken::V,αρμέγω,doić
1211,hacken::V,κόβω,rąbać
1212,gießen::V,ποτίζω,lać
1213,gießen::V,ποτίζω,podlać
1214,reifen::V,ωριμάζω,dojrzeć
1215,zubereiten::V,ετοιμάζω,przyrządzić
1216,kochen::V,βράζω,gotować
1217,backen::V,ψήνω,piec
1218,braten::V,τηγανίζω,piec
1219,braten::V,τηγανίζω,smażyć
1220,umrühren::V,ανακατεύω,przemieszać
1221,stricken::V,πλέκω,dziać
1222,nähen::V,ράβω,szyć
1223,färben::V,βάφω,pofarbować
1224,färben::V,χρωματίζω,pofarbować
1225,reinigen::V,καθαρίζω,oczyścić
1226,waschen::V,πλένω,prać
1227,abwischen::V,σφουγγίζω,obetrzeć
1228,spülen::V,ξεπλένω,płukać
1229,fegen::V,σκουπίζω,zamiatać
1230,kehren::V,σκουπίζω,zamieść
1231,baden::V,κάνω μπάνιο,kąpać się
1232,sich waschen::V,πλένομαι,myć się
1233,ausziehen::V,βγάζω,zdjąć
1234,anziehen::V,φορώ,włożyć
1235,sich anziehen::V,ντύνομαι,ubrać się
1236,kämmen::V,χτενίζω,uczesać
1237,schmücken::V,στολίζω,ozdabiać
1238,sagen::V,λέω,powiedzieć
1239,sprechen::V,μιλώ,mówić
1240,reden::V,μιλώ,mówić
1241,reden::V,κουβεντιάζω,mówić
1242,sich unterhalten::V,συνομιλώ,rozmawiać
1243,sich unterhalten::V,κουβεντιάζω,rozmawiać
1244,fragen::V,ρωτώ,zapytać
1245,bitten::V,ζητώ,prosić
1246,bitten::V,παρακαλώ,prosić
1247,erzählen::V,διηγούμαι,opowiedzieć
1248,mitteilen::V,πληροφορώ,zawiadomić o
1249,nennen::V,ονομάζω,nazwać
1250,rufen::V,φωνάζω,wołać
1251,prahlen::V,καυχιέμαι,chełpić się
1252,übersetzen::V,μεταφράζω,tłumaczyć
1253,denken::V,σκέφτομαι,myśleć
1254,glauben::V,πιστεύω,sądzić
1255,glauben::V,πιστεύω,wierzyć
1256,bemerken::V,παρατηρώ,zauważyć
1257,erkennen::V,αναγνωρίζω,poznać
1258,begreifen::V,καταλαβαίνω,zrozumieć
1259,verstehen::V,ακούω,rozumieć
1260,verstehen::V,ακούω,dosłyszeć
1261,lernen::V,μαθαίνω,uczyć się
1262,wissen::V,ξέρω,wiedzieć
1263,sich erinnern an::V,θυμάμαι,przypomnieć sobie
1264,vergessen::V,ξεχνώ,zapomnieć
1265,messen::V,μετρώ,mierzyć
1266,zählen::V,μετρώ,liczyć
1267,rechnen::V,λογαριάζω,rachować
1268,lesen::V,διαβάζω,czytać
1269,malen::V,ζωγραφίζω,malować
1270,zeichnen::V,σχεδιάζω,rysować
1271,schreiben::V,γράφω,pisać
1272,besitzen::V,κατέχω,posiadać
1273,kaufen::V,αγοράζω,kupić
1274,verkaufen::V,πουλώ,sprzedać
1275,bezahlen::V,πληρώνω,zapłacić
1276,zahlen::V,πληρώνω,płacić
1277,beherrschen::V,κυριαρχώ,opanować
1278,ertragen::V,βαστώ,znieść
1279,ertragen::V,αντέχω,znieść
