,Concept_ID,nl,fa
824,heute::ADV,vandaag,امروز
825,morgen::ADV,morgen,فردا
826,bald::ADV,gauw,زود
827,bald::ADV,gauw,بزودی
828,bald::ADV,weldra,زود
829,bald::ADV,weldra,بزودی
830,dann::ADV,dan,سپس
831,dann::ADV,dan,آنوقت
832,dann::ADV,toen,سپس
833,dann::ADV,toen,آنوقت
834,gestern::ADV,gisteren,دیروز
835,einst::ADV,eens,وقتی
836,einst::ADV,eens,زمانی
837,damals::ADV,toen,آنوقت
838,damals::ADV,toen,آنزمان
839,damals::ADV,destijds,آنوقت
840,damals::ADV,destijds,آنزمان
841,danach::ADV,daarna,بعد
842,vorher::ADV,vooraf,قبلاً
843,vorher::ADV,van tevoren,قبلاً
844,zuerst::ADV,eerst,اول
845,zuerst::ADV,eerst,ابتداء
846,zuerst::ADV,het eerst,اول
847,zuerst::ADV,het eerst,ابتداء
848,einmal::ADV,eens,یکدفعه
849,einmal::ADV,eenmaal,یکدفعه
850,manchmal::ADV,soms,گاهی
851,manchmal::ADV,soms,بعضی اوقات
852,oft::ADV,vaak,اغلب
853,oft::ADV,dikwijls,اغلب
854,immer::ADV,altijd,همیشه
855,niemals::ADV,nooit,هرگز
856,hier::ADV,hier,اینجا
857,hierhin::ADV,hierheen,به اینجا
858,von hier::ADV,van hier,از اینجا
859,von hier::ADV,hiervandaan,از اینجا
860,dort::ADV,daar,آنجا
861,dort::ADV,ginds,آنجا
862,dorthin::ADV,daarheen,به آنجا
863,geradeaus::ADV,rechtuit,راست
864,geradeaus::ADV,rechtdoor,راست
865,vorwärts::ADV,vooruit,جلو
866,vorwärts::ADV,vooruit,به پیش
867,vorwärts::ADV,voorwaarts,جلو
868,vorwärts::ADV,voorwaarts,به پیش
869,rückwärts::ADV,achteruit,عقب
870,rückwärts::ADV,achterwaarts,عقب
871,zurück::ADV,terug,پس
872,zurück::ADV,terug,عقب
873,zurück::ADV,terug,بالعکس
874,unten::ADV,beneden,زیر
875,unten::ADV,beneden,پایین
876,unten::ADV,onderaan,زیر
877,unten::ADV,onderaan,پایین
878,hinab::ADV,omlaag,به پایین
879,hinab::ADV,naar beneden,به پایین
880,oben::ADV,boven,بالا
881,hinauf::ADV,omhoog,به بالا
882,hinauf::ADV,naar boven,به بالا
883,überall::ADV,alom,همه‌جا
884,überall::ADV,overal,همه‌جا
885,nicht::ADV,niet,نه
886,ein wenig::ADV,wat,کمی
887,kaum::ADV,amper,به سختی
888,kaum::ADV,nauwelijks,به سختی
889,sehr::ADV,erg,خیلی
890,sehr::ADV,erg,بسیار
891,sehr::ADV,zeer,خیلی
892,sehr::ADV,zeer,بسیار
893,so::ADV,zo,چنین
894,so::ADV,zo,اینطور
895,noch::ADV,nog,هنوز
896,nur::ADV,maar,فقط
897,nur::ADV,maar,تنها
898,nur::ADV,alleen,فقط
899,nur::ADV,alleen,تنها
900,schon::ADV,al,قبلاً
901,schon::ADV,al,به این زودی
902,schon::ADV,reeds,قبلاً
903,schon::ADV,reeds,به این زودی
904,wieder::ADV,weer,باز
905,wieder::ADV,weer,دوباره
906,wieder::ADV,terug,باز
907,wieder::ADV,terug,دوباره
908,vergebens::ADV,vergeefs,بیهوده
909,vergebens::ADV,tevergeefs,بیهوده
910,vor::PRP,voor,در جلوی
911,hinter::PRP,achter,پشت
912,unter::PRP,onder,تحت
913,unter::PRP,beneden,تحت
914,durch::PRP,door,از وسط
915,durch::PRP,door,از ميان
916,neben::PRP,naast,کنار
917,neben::PRP,naast,پهلوی
918,zwischen::PRP,tussen,بین
919,zwischen::PRP,tussen,میان
920,wegen::PRP,wegens,برای
921,wegen::PRP,wegens,بخاطر
922,wegen::PRP,vanwege,برای
923,wegen::PRP,vanwege,بخاطر
924,dies::PRN,dit,این
925,das::PRN,dat,آن
926,alles::PRN,alles,تمام
927,alles::PRN,alles,همه‌چیر
928,ich::PRN,ik,من
929,du::PRN,je,تو
930,du::PRN,jij,تو
931,er::PRN,hij,او
932,wir::PRN,we,ما
933,wir::PRN,wij,ما
934,ihr::PRN,jullie,شما
935,sie::PRN,ze,آنها
936,sie::PRN,zij,آنها
937,was::FPRN,wat,چه
938,wer::FPRN,wie,کی
939,wo::FADV,waar,کجا
940,wohin::FADV,waarheen,بکجا
941,wie::FADV,hoe,چطور
942,wie::FADV,hoe,چگونه
943,warum::FADV,waarom,چرا
944,warum::FADV,waarom,برای چه
945,wieviel::FNUM,hoeveel,چند
946,wieviel::FNUM,hoeveel,چقدر
947,eins::NUM,één,یک
948,zwei::NUM,twee,دو
949,drei::NUM,drie,سه
950,vier::NUM,vier,چهار
951,fünf::NUM,vijf,پنج
952,sechs::NUM,zes,شش
953,sieben::NUM,zeven,هفت
954,acht::NUM,acht,هشت
955,neun::NUM,negen,نه
956,zehn::NUM,tien,ده
957,elf::NUM,elf,یازده
958,zwölf::NUM,twaalf,دوازده
959,zwanzig::NUM,twintig,بیست
960,dreißig::NUM,dertig,سی
961,vierzig::NUM,veertig,چهل
962,fünfzig::NUM,vijftig,پنجاه
963,sechzig::NUM,zestig,شصت
964,siebzig::NUM,zeventig,هفتاد
965,achtzig::NUM,tachtig,هشتاد
966,neunzig::NUM,negentig,نود
967,hundert::NUM,honderd,صد
968,tausend::NUM,duizend,هزار
969,und::CNJ,en,و
970,oder::CNJ,of,یا
971,stehen::V,staan,ایستادن
972,sitzen::V,zitten,نشستن
973,liegen::V,liggen,خوابیدن
974,liegen::V,liggen,دراز کشیدن
975,hängen::V,hangen,آویزان بودن
976,werden::V,worden,شدن
977,passieren::V,gebeuren,گذشتن
978,passieren::V,gebeuren,اتفاق افتادن
979,beginnen::V,beginnen,شروع شدن
980,enden::V,eindigen,تمام شدن
981,wechseln::V,wijzigen,عوض شدن
982,wechseln::V,veranderen,عوض شدن
983,aufgehen[Sonne]::V,opgaan,برآمدن
984,aufgehen[Sonne]::V,opgaan,طلوع کردن
985,untergehen[Sonne]::V,ondergaan,غروب کردن
986,scheinen[Sonne]::V,schijnen,تابیدن
987,donnern::V,donderen,رعد زدن
988,wehen::V,waaien,دمیدن
989,strömen::V,stromen,روان شدن
990,fließen::V,vloeien,روان شدن
991,sich drehen::V,draaien,چرخیدن
992,sich drehen::V,zich draaien,چرخیدن
993,schwanken::V,wankelen,خم و راست شدن
994,schwingen::V,zwieren,تاب خوردن
995,schwingen::V,zwieren,نوسان کردن
996,fallen::V,vallen,افتادن
997,fallen::V,vallen,سقوط کردن
998,brennen::V,branden,سوزاندن
999,rauchen::V,roken,دود کردن
1000,regnen::V,regenen,باران آمدن
1001,gefrieren::V,bevriezen,یخ بستن
1002,tauen::V,dooien,آب شدن
1003,schmelzen::V,smelten,آب شدن
1004,trocknen::V,drogen,خشک شدن
1005,sieden::V,koken,جوشیدن
1006,sieden::V,zieden,جوشیدن
1007,faulen::V,rotten,فاسد شدن
1008,verfaulen::V,verrotten,پوسیدن
1009,reißen::V,scheuren,پاره شدن
1010,versinken::V,verzinken,غرق شدن
1011,vergehen::V,vergaan,گذشتن
1012,erscheinen::V,opdagen,ظاهر شدن
1013,erscheinen::V,verschijnen,ظاهر شدن
1014,verschwinden::V,verdwijnen,گم شدن
1015,verschwinden::V,verdwijnen,از بین رفتن
1016,sinken::V,zinken,پایین آمدن
1017,abnehmen::V,afnemen,کم شدن
1018,abnehmen::V,verminderen,کم شدن
1019,zunehmen::V,toenemen,زیاد شدن
1020,steigen::V,stijgen,بالا رفتن
1021,steigen::V,omhooggaan,بالا رفتن
1022,wachsen::V,groeien,قد کشیدن
1023,glänzen::V,glanzen,برق زدن
1024,glänzen::V,schitteren,برق زدن
1025,funkeln::V,fonkelen,جرقه زدن
1026,lärmen::V,lawaai maken,شلوغ کردن
1027,läuten::V,luiden,زنگ زدن
1028,klingeln::V,bellen,زنگ زدن
1029,klirren::V,rinkelen,جرنگ جرنگ صدا کردن
1030,brausen::V,bruisen,طوفانی بودن
1031,rauschen::V,ruisen,خش‌خش کردن
1032,klingen::V,klinken,صدا دادن
1033,bellen::V,blaffen,عوعو کردن
1034,heulen::V,huilen,زوزه کشیدن
1035,blasen::V,blazen,فوت کردن
1036,pfeifen::V,fluiten,سوت زدن
1037,schreien::V,gillen,فریاد زدن
1038,schreien::V,schreeuwen,فریاد زدن
1039,stöhnen::V,steunen,نالیدن
1040,zittern::V,beven,لرزیدن
1041,zittern::V,sidderen,لرزیدن
1042,leben::V,leven,زیستن
1043,leben::V,leven,زندگی کردن
1044,geboren werden::V,geboren worden,متولد شدن
1045,atmen::V,ademen,تنفس کردن
1046,trinken::V,drinken,نوشیدن
1047,essen::V,eten,خوردن
1048,schlucken::V,slikken,بلعیدن
1049,schlucken::V,slikken,قورت دادن
1050,müde werden::V,moe worden,خسته شدن
1051,einschlafen::V,inslapen,خواب رفتن
1052,schlafen::V,slapen,خوابیدن
1053,aufwachen::V,ontwaken,از خواب بیدار شدن
1054,aufwachen::V,wakker worden,از خواب بیدار شدن
1055,aufstehen::V,opstaan,بیدار شدن
1056,sich erholen::V,zich ontspannen,استراحت کردن
1057,krank werden::V,ziek worden,مریض شدن
1058,krank sein::V,ziek zijn,بیمار بودن
1059,schmerzen::V,pijn doen,درد کردن
1060,husten::V,hoesten,سرفه کردن
1061,genesen::V,genezen,بهبود یافتن
1062,sterben::V,sterven,مردن
1063,sterben::V,overlijden,مردن
1064,umkommen::V,omkomen,کشته شدن
1065,sich bewegen::V,zich bewegen,حرکت کردن
1066,sich rühren::V,zich verroeren,تکان خوردن
1067,sich erheben::V,oprijzen,برخواستن
1068,sich erheben::V,verrijzen,برخواستن
1069,sich setzen::V,gaan zitten,نشستن
1070,hinfallen::V,vallen,زمین خوردن
1071,hinfallen::V,neervallen,زمین خوردن
1072,laufen::V,lopen,پیاده رفتن
1073,schreiten::V,stappen,قدم زدن
1074,schreiten::V,schrijden,قدم زدن
1075,spazierengehen::V,gaan wandelen,گردش رفتن
1076,eilen::V,ijlen,شتاب کردن
1077,eilen::V,haasten,شتاب کردن
1078,sich beeilen::V,zich haasten,عجله کردن
1079,sausen::V,stuiven,صفیر کشیدن
1080,rennen::V,rennen,دویدن
1081,springen::V,springen,پریدن
1082,klettern::V,klimmen,بالا رفتن
1083,klettern::V,klauteren,بالا رفتن
1084,schaukeln::V,schommelen,تاب خوردن
1085,kriechen::V,kruipen,خزیدن
1086,schwimmen::V,zwemmen,شنا کردن
1087,tauchen::V,duiken,غواصی کردن
1088,rudern::V,roeien,پارو زدن
1089,fahren::V,rijden,سواره رفتن
1090,fliegen::V,vliegen,پریدن
1091,gehen::V,gaan,رفتن
1092,weggehen::V,weggaan,رفتن
1093,abfahren::V,vertrekken,حرکت کردن
1094,anhalten::V,stoppen,ایست کردن
1095,anhalten::V,stilhouden,ایست کردن
1096,hineingehen::V,ingaan,داخل شدن
1097,hineingehen::V,binnengaan,داخل شدن
1098,eintreten::V,binnenkomen,وارد شدن
1099,kommen::V,komen,آمدن
1100,ankommen::V,aankomen,رسیدن
1101,zurückkommen::V,terugkomen,برگشتن
1102,bleiben::V,blijven,ماندن
1103,warten::V,wachten,منتظر بودن
1104,erwarten::V,verwachten,انتظار داشتن
1105,suchen::V,zoeken,جستجو کردن
1106,finden::V,vinden,یافتن
1107,finden::V,vinden,پیدا کردن
1108,versuchen::V,proberen,سعی کردن
1109,versuchen::V,proberen,کوشش کردن
1110,versuchen::V,beproeven,سعی کردن
1111,versuchen::V,beproeven,کوشش کردن
1112,vorbereiten::V,voorbereiden,آماده کردن
1113,lieben::V,houden van,عاشق بودن
1114,mögen::V,lusten,میل داشتن
1115,mögen::V,lusten,دوست داشتن
1116,mögen::V,houden van,میل داشتن
1117,mögen::V,houden van,دوست داشتن
1118,lachen::V,lachen,خندیدن
1119,rühren::V,roeren,به رقت آوردن
1120,weinen::V,huilen,گریه کردن
1121,weinen::V,schreien,گریه کردن
1122,schimpfen::V,kijven,فحاشی کردن
1123,schimpfen::V,schelden,فحاشی کردن
1124,sich ärgern::V,zich ergeren,ناراحت شدن
1125,sich fürchten::V,bang zijn,واهمه کردن
1126,fürchten::V,vrezen,ترسیدن
1127,fliehen::V,vluchten,گریختن
1128,flüchten::V,ontsnappen,فرار کردن
1129,flüchten::V,ontkomen,فرار کردن
1130,sehen::V,zien,دیدن
1131,anschauen::V,aankijken,نگاه کردن
1132,ansehen::V,aanzien,تماشا کردن
1133,ansehen::V,bekijken,تماشا کردن
1134,hören::V,horen,شنیدن
1135,zuhören::V,luisteren,گوش دادن
1136,probieren::V,proeven,چشیدن
1137,riechen::V,ruiken,بوییدن
1138,riechen::V,ruiken,بو کردن
1139,fühlen::V,voelen,احساس کردن
1140,scheinen::V,lijken,بنظر آمدن
1141,zu sehen sein::V,te zien zijn,دیده شدن
1142,vernehmen::V,vernemen,شنیدن
1143,frieren::V,het koud hebben,سرد بودن
1144,tun::V,doen,کردن
1145,können::V,kunnen,توانستن
1146,wollen::V,willen,خواستن
1147,anfangen::V,beginnen,شروع کردن
1148,anfangen::V,aanvangen,شروع کردن
1149,beenden::V,beëindigen,تمام کردن
1150,beenden::V,beëindigen,پایان دادن
1151,aufhören::V,ophouden,دست کشیدن
1152,gelingen::V,lukken,موفق شدن
1153,gelingen::V,gelukken,موفق شدن
1154,geraten::V,uitvallen,نتیجه دادن
1155,öffnen::V,openen,گشودن
1156,öffnen::V,openen,باز کردن
1157,öffnen::V,opendoen,گشودن
1158,öffnen::V,opendoen,باز کردن
1159,schließen::V,sluiten,بستن
1160,schließen::V,sluiten,قفل کردن
1161,schließen::V,dichtdoen,بستن
1162,schließen::V,dichtdoen,قفل کردن
1163,stellen::V,stellen,گذاردن
1164,stellen::V,plaatsen,گذاردن
1165,setzen::V,zetten,نشاندن
1166,setzen::V,plaatsen,نشاندن
1167,legen::V,leggen,گذاشتن
1168,berühren::V,aanraken,دست زدن
1169,berühren::V,aanraken,لمس کردن
1170,verbinden::V,verbinden,وصل کردن
1171,bedecken::V,bedekken,پوشاندن
1172,aufhängen::V,ophangen,آویختن
1173,anzünden::V,aansteken,سوزاندن
1174,aufheben::V,oprapen,برداشتن
1175,aufheben::V,oprapen,بلند کردن
1176,zurücklassen::V,achterlaten,گذاشتن
1177,verlieren::V,verliezen,گم کردن
1178,fallen lassen::V,laten vallen,انداختن
1179,machen::V,maken,کردن
1180,machen::V,maken,ساختن
1181,herstellen::V,produceren,ساختن
1182,herstellen::V,produceren,تولید کردن
1183,herstellen::V,voortbrengen,ساختن
1184,herstellen::V,voortbrengen,تولید کردن
1185,bauen::V,bouwen,ساختن
1186,bauen::V,bouwen,بنا کردن
1187,reparieren::V,repareren,درست کردن
1188,reparieren::V,repareren,تعمیر کردن
1189,reparieren::V,herstellen,درست کردن
1190,reparieren::V,herstellen,تعمیر کردن
1191,verbessern::V,verbeteren,بهتر کردن
1192,ändern::V,wijzigen,تغییر دادن
1193,ändern::V,veranderen,تغییر دادن
1194,graben::V,graven,کندن
1195,graben::V,graven,گود کردن
1196,beugen::V,buigen,کج کردن
1197,biegen::V,buigen,خم کردن
1198,drehen::V,draaien,چرخاندن
1199,wenden::V,keren,برگرداندن
1200,wenden::V,wenden,برگرداندن
1201,umdrehen::V,omdraaien,برگرداندن
1202,heben::V,heffen,برداشتن
1203,heben::V,optillen,برداشتن
1204,hochheben::V,tillen,برآوردن
1205,hochheben::V,tillen,بلند کردن
1206,ergreifen::V,pakken,گرفتن
1207,ergreifen::V,grijpen,گرفتن
1208,halten::V,houden,نگاه داشتن
1209,drücken::V,drukken,فشار دادن
1210,drücken::V,drukken,فشار آوردن
1211,schieben::V,duwen,هل دادن
1212,schieben::V,schuiven,هل دادن
1213,kratzen::V,krassen,خاریدن
1214,lecken::V,likken,لیسیدن
1215,beißen::V,bijten,گاز زدن
1216,abreißen::V,afrukken,پاره کردن
1217,abreißen::V,afscheuren,پاره کردن
1218,abschneiden::V,afsnijden,بریدن
1219,abschneiden::V,afsnijden,قطع کردن
1220,binden::V,binden,بستن
1221,stecken::V,steken,فرو کردن
1222,brechen::V,breken,شکستن
1223,klopfen::V,kloppen,کوبیدن
1224,hauen::V,houwen,زدن
1225,kleben::V,plakken,چسباندن
1226,reiben::V,wrijven,مالش دادن
1227,streichen::V,smeren,مالیدن
1228,schleifen::V,slijpen,تیز کردن
1229,schneiden::V,snijden,چیدن
1230,schneiden::V,snijden,بریدن
1231,rütteln::V,schudden,لرزاندن
1232,rütteln::V,schudden,تکان دادن
1233,schütteln::V,schudden,تکان دادن
1234,schwenken::V,wuiven,تاب دادن
1235,schwenken::V,zwaaien,تاب دادن
1236,schütten::V,gieten,ریختن
1237,schütten::V,storten,ریختن
1238,füllen::V,vullen,پر کردن
1239,einwickeln::V,inwikkelen,پیچیدن
1240,tragen::V,dragen,بردن
1241,tragen::V,dragen,حمل کردن
1242,schleppen::V,slepen,کشیدن
1243,ziehen::V,trekken,کشیدن
1244,aufbewahren::V,bewaren,نگهداری کردن
1245,werfen::V,gooien,انداختن
1246,werfen::V,gooien,پرتاب کردن
1247,fangen::V,vangen,گرفتن
1248,packen::V,pakken,گرفتن
1249,packen::V,vastpakken,گرفتن
1250,verstecken::V,verstoppen,قایم کردن
1251,verstecken::V,verstoppen,پنهان کردن
1252,teilen::V,delen,قسمت کردن
1253,teilen::V,delen,تقسیم کردن
1254,schicken::V,sturen,فرستادن
1255,schicken::V,sturen,ارسال کردن
1256,bringen::V,brengen,آوردن
1257,hinzufügen::V,toevoegen,افزودن
1258,hinzufügen::V,toevoegen,اضافه کردن
1259,bekommen::V,verkrijgen,گرفتن
1260,erhalten::V,krijgen,دریافت کردن
1261,nehmen::V,nemen,گرفتن
1262,nehmen::V,nemen,برداشتن
1263,wählen::V,kiezen,انتخاب کردن
1264,wählen::V,verkiezen,انتخاب کردن
1265,auswählen::V,uitkiezen,برگزیدن
1266,bewahren::V,bewaren,حفظ کردن
1267,bewahren::V,bewaren,حفاظت کردن
1268,behindern::V,hinderen,مانع بودن
1269,verderben::V,bederven,از بین بردن
1270,beschädigen::V,beschadigen,صدمه زدن
1271,zerbrechen::V,breken,شکستن
1272,zerbrechen::V,stukbreken,شکستن
1273,zerreißen::V,scheuren,دریدن
1274,zerreißen::V,scheuren,پاره کردن
1275,zerreißen::V,verscheuren,دریدن
1276,zerreißen::V,verscheuren,پاره کردن
1277,zerstören::V,vernielen,خراب کردن
1278,zerstören::V,vernielen,ویران کردن
1279,verbrennen::V,branden,سوزاندن
1280,verbrennen::V,verbranden,سوزاندن
1281,geben::V,geven,دادن
1282,reichen::V,reiken,دادن
1283,reichen::V,aanreiken,دادن
1284,schenken::V,schenken,هدیه دادن
1285,versprechen::V,beloven,قول دادن
1286,versprechen::V,beloven,وعده دادن
1287,wünschen::V,wensen,آرزو کردن
1288,loben::V,loven,ستایش کردن
1289,loben::V,prijzen,ستایش کردن
1290,küssen::V,kussen,بوسیدن
1291,wiegen::V,wiegen,نوسان کردن
1292,zudecken::V,toedekken,پوشاندن
1293,wecken::V,wekken,بیدار کردن
1294,zeigen::V,tonen,نشان دادن
1295,zeigen::V,wijzen,نشان دادن
1296,führen::V,voeren,رهنمائی کردن
1297,lehren::V,leren,آموختن
1298,lehren::V,leren,یاد دادن
1299,unterrichten::V,onderwijzen,درس دادن
1300,unterrichten::V,onderwijzen,تدریس کردن
1301,aufziehen::V,grootbrengen,تربیت کردن
1302,leiten::V,leiden,اداره کردن
1303,antreiben::V,aandrijven,عجله دادن
1304,lassen::V,laten,وادار کردن
1305,einladen::V,uitnodigen,دعوت کردن
1306,einladen::V,uitnodigen,مهمان کردن
1307,vereinigen::V,verenigen,یکی کردن
1308,vereinigen::V,verenigen,متحد کردن
1309,besuchen::V,bezoeken,دیدار کردن
1310,treffen::V,treffen,ملاقات کردن
1311,treffen::V,ontmoeten,ملاقات کردن
1312,sich versammeln::V,zich verzamelen,جمع شدن
1313,spielen::V,spelen,بازی کردن
1314,singen::V,zingen,آواز خواندن
1315,tanzen::V,dansen,رقصیدن
1316,sich trennen::V,van elkaar gaan,جدا شدن
1317,verlassen::V,verlaten,ترک کردن
1318,retten::V,redden,نجات دادن
1319,bewachen::V,bewaken,حراست کردن
1320,schützen::V,beschermen,حفظ کردن
1321,verteidigen::V,verdedigen,دفاع کردن
1322,sich schlagen::V,knokken,کتک‌کاری کردن
1323,schießen::V,schieten,تیر زدن
1324,siegen::V,overwinnen,پیروز شدن
1325,ärgern::V,ergeren,ناراحت کردن
1326,schlagen::V,slaan,زدن
1327,schlagen::V,slaan,کوبیدن
1328,treten::V,trappen,لگد زدن
1329,treten::V,schoppen,لگد زدن
1330,stechen::V,steken,چاقو زدن
1331,stechen::V,prikken,چاقو زدن
1332,stoßen::V,stoten,هل دادن
1333,stehlen::V,stelen,دزدیدن
1334,stören::V,storen,مزاحم شدن
1335,stören::V,verstoren,مزاحم شدن
1336,belästigen::V,lastig vallen,زحمت دادن
1337,verbergen::V,verbergen,پنهان کردن
1338,täuschen::V,misleiden,گول زدن
1339,täuschen::V,misleiden,فریب دادن
1340,betrügen::V,bedriegen,گول زدن
1341,betrügen::V,bedriegen,فریب دادن
1342,töten::V,doden,کشتن
1343,wohnen::V,wonen,منزل داشتن
1344,wohnen::V,wonen,سکونت داشتن
1345,arbeiten::V,werken,کار کردن
1346,sammeln::V,inzamelen,جمع کردن
1347,sammeln::V,verzamelen,جمع کردن
1348,pflücken::V,plukken,چیدن
1349,jagen::V,jagen,شکار کردن
1350,fischen::V,vissen,صید کردن
1351,fischen::V,vissen,ماهی‌گیری کردن
1352,fassen::V,vangen,گرفتن
1353,hüten::V,hoeden,چراندن
1354,hüten::V,hoeden,مراقبت کردن
1355,treiben::V,drijven,راندن
1356,anbinden::V,vastbinden,متصل کردن
1357,füttern::V,voeren,غذا دادن
1358,melken::V,melken,دوشیدن
1359,hacken::V,hakken,خرد کردن
1360,gießen::V,gieten,ریختن
1361,reifen::V,rijpen,رسیدن
1362,zubereiten::V,klaarmaken,طبخ کردن
1363,zubereiten::V,klaarmaken,آماده کردن
1364,zubereiten::V,toebereiden,طبخ کردن
1365,zubereiten::V,toebereiden,آماده کردن
1366,kochen::V,koken,پختن
1367,kochen::V,koken,آشپزی کردن
1368,backen::V,bakken,پختن
1369,braten::V,braden,سرخ کردن
1370,umrühren::V,omroeren,هم زدن
1371,stricken::V,breien,بافتن
1372,nähen::V,naaien,دوختن
1373,färben::V,verven,رنگ زدن
1374,färben::V,kleuren,رنگ زدن
1375,reinigen::V,reinigen,پاک کردن
1376,reinigen::V,reinigen,تمیز کردن
1377,waschen::V,wassen,شستن
1378,abwischen::V,afvegen,زدودن
1379,spülen::V,spoelen,شستن
1380,spülen::V,afwassen,شستن
1381,fegen::V,vegen,جارو کردن
1382,kehren::V,vegen,جارو کردن
1383,baden::V,baden,شنا کردن
1384,baden::V,baden,حمام کردن
1385,sich waschen::V,zich wassen,شستشو کردن
1386,ausziehen::V,uittrekken,درآوردن
1387,anziehen::V,aantrekken,پوشیدن
1388,sich anziehen::V,zich aankleden,لباس پوشیدن
1389,kämmen::V,kammen,شانه زدن
1390,schmücken::V,tooien,زینت دادن
1391,sagen::V,zeggen,گفتن
1392,sprechen::V,spreken,حرف زدن
1393,sprechen::V,spreken,صحبت کردن
1394,reden::V,praten,حرف زدن
1395,reden::V,praten,صحبت کردن
1396,sich unterhalten::V,zich onderhouden,گپ زدن
1397,fragen::V,vragen,پرسیدن
1398,fragen::V,vragen,سؤال کردن
1399,bitten::V,vragen,خواهش کردن
1400,bitten::V,vragen,درخواست کردن
1401,bitten::V,verzoeken,خواهش کردن
1402,bitten::V,verzoeken,درخواست کردن
1403,erzählen::V,vertellen,نقل کردن
1404,erzählen::V,vertellen,حکایت کردن
1405,mitteilen::V,meedelen,خبر دادن
1406,nennen::V,noemen,نامیدن
1407,rufen::V,roepen,صدا کردن
1408,prahlen::V,pralen,پز آمدن
1409,übersetzen::V,vertalen,ترجمه کردن
1410,denken::V,denken,فکر کردن
1411,glauben::V,geloven,باور کردن
1412,glauben::V,geloven,عقیده داشتن
1413,bemerken::V,bemerken,متوجه شدن
1414,erkennen::V,herkennen,شناختن
1415,erkennen::V,herkennen,تشخیص دادن
1416,begreifen::V,begrijpen,فهمیدن
1417,begreifen::V,begrijpen,درک کردن
1418,verstehen::V,verstaan,فهمیدن
1419,lernen::V,leren,آموختن
1420,lernen::V,leren,یاد گرفتن
1421,wissen::V,weten,دانستن
1422,sich erinnern an::V,zich herinneren aan,به یاد آوردن
1423,vergessen::V,vergeten,فراموش کردن
1424,messen::V,meten,اندازه گرفتن
1425,zählen::V,tellen,شمردن
1426,rechnen::V,rekenen,حساب کردن
1427,lesen::V,lezen,خواندن
1428,malen::V,schilderen,نقاشی کردن
1429,zeichnen::V,tekenen,کشیدن
1430,zeichnen::V,tekenen,رسم کردن
1431,schreiben::V,schrijven,نوشتن
1432,besitzen::V,bezitten,داشتن
1433,kaufen::V,kopen,خریدن
1434,kaufen::V,kopen,خرید کردن
1435,verkaufen::V,verkopen,فروختن
1436,bezahlen::V,betalen,پرداختن
1437,zahlen::V,betalen,پرداخت کردن
1438,beherrschen::V,beheersen,مسلط بودن
1439,ertragen::V,verdragen,تحمل کردن
