,Concept_ID,ady,en
726,schwingen::V,зыгъэхъые́н,swing
727,fallen::V,къефэхы́н,fall
728,brennen::V,стын,burn
729,rauchen::V,ӏугъо къикӏын,smoke
730,regnen::V,къещхы́н,rain
731,gefrieren::V,дыкъын,freeze
732,tauen::V,жъун,thaw
733,schmelzen::V,ткӏун,melt
734,trocknen::V,гъушъы́н,dry
735,trocknen::V,чъэпхъу́н,dry
736,sieden::V,жъон,boil
737,faulen::V,шъун,rot
738,verfaulen::V,шъун,decay
739,reißen::V,зэӏэтхъы́н,snap
740,versinken::V,чӏихьан,sink
741,vergehen::V,блэкӏы́н,pass
742,erscheinen::V,къэлъэгъон,appear
743,verschwinden::V,кӏодыжьы́н,disappear
744,abnehmen::V,къыкӏичын,decrease
745,zunehmen::V,хэхъо́н,increase
746,steigen::V,къежьэн,rise
747,wachsen::V,хэхъо́н,grow
748,wachsen::V,къэкӏы́н,grow
749,glänzen::V,цӏыу́н,shine
750,funkeln::V,жъыу́н,sparkle
751,lärmen::V,бырсыры́н,be noisy
752,läuten::V,теон,chime
753,klingeln::V,теон,ring
754,brausen::V,шъуин,roar
755,rauschen::V,макъэ гъэӏун,rustle
756,klingen::V,къыхэӏукӏын,sound
757,bellen::V,хьакъу́н,bark
758,heulen::V,быун,howl
759,blasen::V,епщэ́н,blow
760,pfeifen::V,шъуин,whistle
761,schreien::V,куо́н,shout
762,schreien::V,кӏыи́н,shout
763,stöhnen::V,щэӏун,groan
764,zittern::V,кӏэзэзын,tremble
765,leben::V,псэу́н,be alive
766,geboren werden::V,къэхъун,be born
767,atmen::V,жьы къэщэ́н,breathe
768,trinken::V,ешъо́н,drink
769,essen::V,шхын,eat
770,schlucken::V,бдырыин,swallow
771,müde werden::V,пшъын,get tired
772,einschlafen::V,хэчъыен,fall asleep
773,schlafen::V,чъые́н,sleep
774,aufwachen::V,къэущы́н,wake up
775,aufstehen::V,уцу́н,get up
776,sich erholen::V,зыгъэпсэфын,relax
777,krank werden::V,сымаджэ́ хъун,fall ill
778,krank sein::V,сымэджэ́н,be ill
779,schmerzen::V,сымэджэ́н,ache
780,husten::V,пскэ́н,cough
781,genesen::V,хъужьын,recover
782,sterben::V,лӏэн,die
783,umkommen::V,хэкӏодэн,perish
784,sich bewegen::V,хъые́н,move
785,sich rühren::V,хъые́н,budge
786,sich erheben::V,къэтэджын,stand up
787,sich setzen::V,тӏысы́н,sit down
788,hinfallen::V,ебэджы́н,tumble
789,laufen::V,кӏон,walk
790,schreiten::V,кӏон,pace
791,spazierengehen::V,къэкӏухьэн,go for a walk
792,eilen::V,гузэжъон,rush
793,sich beeilen::V,гуӏэ́н,hurry
794,sausen::V,псынкӏэ́у чъэн,dash
795,rennen::V,чъэн,run
796,springen::V,пкӏэн,jump
797,klettern::V,дэцохъоен,climb
798,schaukeln::V,уешӏэн,seesaw
799,kriechen::V,цохъо́н,creep
800,schwimmen::V,есы́н,swim
801,tauchen::V,зычӏэгъэо́н,dive
802,rudern::V,къошъо бэщкӏэ фын,row
803,fahren::V,кӏон,drive
804,fliegen::V,быбы́н,fly
805,gehen::V,кӏон,go
806,weggehen::V,ӏукӏын,go away
807,abfahren::V,ежьэн,depart
808,anhalten::V,къэуцу́н,stop
809,hineingehen::V,ихьан,go in
810,eintreten::V,чӏэхьан,enter
811,kommen::V,къэкӏо́н,come
812,ankommen::V,къэсы́н,arrive
813,zurückkommen::V,гъэзэжьын,come back
814,bleiben::V,къэнэ́н,stay
815,warten::V,пэплъэ́н,wait
816,erwarten::V,ежэн,wait for
817,suchen::V,лъыхъу́н,seek
818,suchen::V,лъыхъу́н,look for
819,finden::V,къэгъоты́н,find
820,finden::V,къыхэгъэщы́н,find
821,versuchen::V,пылъы́н,try
822,vorbereiten::V,гъэхьазыры́н,prepare
823,lieben::V,шӏу плъэгъу́н,love
824,mögen::V,шӏу плъэгъу́н,like
825,lachen::V,щхын,laugh
826,rühren::V,гур гъэузын,move
827,weinen::V,гъын,weep
828,schimpfen::V,хъонэн,grumble
829,sich ärgern::V,губжы́н,be annoyed
830,sich fürchten::V,щынэ́н,be afraid
831,fürchten::V,щынэ́н,be afraid of
832,sehen::V,льэгъу́н,see
833,anschauen::V,плъэн,look at
834,anschauen::V,еплъы́н,look at
835,ansehen::V,плъэн,watch
836,hören::V,зэхэхын,hear
837,zuhören::V,дэӏо́н,listen
838,probieren::V,хэӏэн,taste
839,riechen::V,пэмэ́н,smell
840,fühlen::V,зэхэпшӏэн,feel
841,scheinen::V,уащыхъу́н,seem
842,scheinen::V,уашӏошӏы́н,seem
843,zu sehen sein::V,зэрэлъэгъу́н,show
844,vernehmen::V,зэхэхын,hear
845,frieren::V,дыкъын,be cold
846,frieren::V,пӏыкӏэн,be cold
847,frieren::V,чъыӏэ́ лӏэн,be cold
848,tun::V,шӏын,do
849,können::V,лъэкӏы́н,can
850,wollen::V,фэе́н,want
851,anfangen::V,ублэн,start
852,beenden::V,ухы́н,finish
853,aufhören::V,щыгъэтын,stop
854,gelingen::V,хъун,succeed
855,öffnen::V,ӏухы́н,open
856,schließen::V,игъэсэн,close
857,stellen::V,бгъэуцун,put
858,setzen::V,гъэтӏысы́н,place
859,legen::V,хэлъхьа́н,lay
860,berühren::V,эӏэн,touch
861,berühren::V,нэсын,touch
862,verbinden::V,зэхэпхэ́н,connect
863,verbinden::V,пхын,connect
864,bedecken::V,техъо́н,cover
865,aufhängen::V,пылъэ́н,hang up
866,anzünden::V,хэгъэнэ́н,light
867,zurücklassen::V,къэгъэнэ́н,leave
868,verlieren::V,чӏэ́нэн,lose
869,verlieren::V,шӏокӏоды́н,lose
870,fallen lassen::V,чӏэунэн,drop
871,fallen lassen::V,пӏэпызын,drop
872,machen::V,шӏын,make
873,herstellen::V,шӏы́н,produce
874,bauen::V,шӏы́н,build
875,reparieren::V,дыжьы́н,mend
876,verbessern::V,нахьышӏу пшӏын,improve
877,verbessern::V,нахь дэгъу пшӏын,improve
878,ändern::V,зэблэхъу́н,alter
879,graben::V,тӏын,dig
880,biegen::V,уфэн,bend
881,drehen::V,гъэчэрегъу́,spin
882,wenden::V,пӏонтӏэн,turn
883,wenden::V,бгъэзэн,turn
884,wenden::V,уӏубын,turn
885,heben::V,ӏэты́н,raise
886,hochheben::V,ӏэты́н,lift
887,ergreifen::V,къэубыты́н,seize
888,halten::V,ӏыгъы́н,hold
889,drücken::V,тэӏункӏэн,press
890,schieben::V,уеӏункӏын,push
891,schieben::V,уетӏыргун,push
892,kratzen::V,цӏэнтхъун,scrape
893,lecken::V,бзэи́н,lick
894,beißen::V,ецэкъэ́н,bite
895,abreißen::V,къичын,tear off
896,abreißen::V,пытхъын,tear off
897,abschneiden::V,пыупкӏын,cut off
898,abschneiden::V,гобзыкӏын,cut off
899,binden::V,епхын,tie
900,stecken::V,хэсэн,stick
901,brechen::V,зэпыпкӏын,break
902,klopfen::V,теон,knock
903,hauen::V,теон,hit
904,kleben::V,щхэн,glue
905,reiben::V,пӏотын,rub
906,streichen::V,щыфэн,spread
907,schleifen::V,гъэчаны́н,grind
908,schleifen::V,кӏэлыкӏы́н,grind
909,schneiden::V,бзын,cut
910,rütteln::V,гъэсысын,jolt
911,schütteln::V,гъэсысын,shake
912,schwenken::V,ӏэ шӏын,swing
913,schütten::V,икӏэ́н,pour
914,füllen::V,из шӏын,fill
915,einwickeln::V,кӏоцӏыщыхьа́н,wrap
916,tragen::V,хьын,carry
917,schleppen::V,пхьын,drag
918,schleppen::V,плъэшъун,drag
919,ziehen::V,пкъудыин,pull
920,ziehen::V,пщэн,pull
921,ziehen::V,плъэшъун,pull
922,aufbewahren::V,пӏыгъын,keep
923,aufbewahren::V,уухъумэн,keep
924,werfen::V,дзын,throw
925,fangen::V,къэубыты́н,catch
926,packen::V,къэубыты́н,grab
927,verstecken::V,бгъэбылъын,hide
928,teilen::V,гощы́н,divide
929,schicken::V,гъахьы́н,send
930,bringen::V,къэхьы́н,bring
931,hinzufügen::V,хэгъэхъо́н,add
932,nehmen::V,къытехы́н,take
933,wählen::V,къыхэхы́н,choose
934,auswählen::V,къыхэхы́н,select
935,bewahren::V,къэухъумэн,preserve
936,behindern::V,пэрыохъу хъун,hinder
937,verderben::V,къутэн,spoil
938,beschädigen::V,къутэн,damage
939,zerbrechen::V,къутэн,break
940,zerreißen::V,зэӏэтхъы́н,tear
941,zerstören::V,къутэ́н,destroy
942,verbrennen::V,гъэсты́н,burn
943,geben::V,еты́н,give
944,reichen::V,еты́н,hand
945,schenken::V,еты́н,give
946,versprechen::V,гъэгугъэ́н,promise
947,wünschen::V,шӏоигъо́н,wish
948,loben::V,щытхъун,praise
949,küssen::V,ебэу́н,kiss
950,wiegen::V,гъэхъыен,rock
951,zudecken::V,техъо́н,cover
952,wecken::V,къэгъэущы́н,wake
953,zeigen::V,гъэлъэгъо́н,show
954,führen::V,щэн,guide
955,lehren::V,егъэджэ́н,teach
956,lehren::V,егъэшӏэн,teach
957,unterrichten::V,егъэджэ́н,instruct
958,aufziehen::V,пӏун,bring up
959,leiten::V,гъэзекӏон,lead
960,antreiben::V,къепфылӏэн,urge
961,lassen::V,еты́н,let
962,einladen::V,къегъэблэгъэн,invite
963,vereinigen::V,зэгогъэхьан,unite
964,besuchen::V,щыӏэ́н,visit
965,treffen::V,ӏукӏэ́н,meet
966,treffen::V,пэгъокӏы́н,meet
967,sich versammeln::V,зэхэхьан,assemble
968,spielen::V,джэгу́н,play
969,singen::V,орэ́д къэӏо́н,sing
970,tanzen::V,къэшъо́н,dance
971,sich trennen::V,зэгокӏыжьы́ных,separate
972,verlassen::V,бгынэн,leave
973,verlassen::V,хэкӏыжьын,leave
974,retten::V,къыхэпхыжьын,rescue
975,retten::V,къэбгъэнэжьын,rescue
976,bewachen::V,къэгъэгъунэн,guard
977,schützen::V,ухъумэ́н,protect
978,verteidigen::V,къэухъумэн,defend
979,sich schlagen::V,эзэон,brawl
980,schießen::V,он,shoot
981,siegen::V,текӏо́н,win
982,ärgern::V,бгъэгубжын,annoy
983,schlagen::V,ео́н,beat
984,stechen::V,хэӏун,sting
985,stoßen::V,тӏыро́н,shove
986,stoßen::V,уеӏункӏын,shove
987,stehlen::V,тыгъу́н,steal
988,stören::V,бгъэгумэкӏын,disturb
989,belästigen::V,бгъэгумэкӏын,bother
990,verbergen::V,ушъэфын,conceal
991,täuschen::V,гъэпцӏэ́н,deceive
992,betrügen::V,гъэпцӏэ́н,cheat
993,töten::V,уикӏын,kill
994,wohnen::V,дэсын,dwell
995,arbeiten::V,лэжьэ́н,work
996,sammeln::V,угъои́н,gather
997,pflücken::V,къыпычы́н,pick
998,jagen::V,шэкӏон,hunt
999,jagen::V,ешэкӏон,hunt
1000,fischen::V,пцэжъые уешэн,fish
1001,fassen::V,къэубыты́н,catch
1002,hüten::V,хэхъо́н,herd
1003,treiben::V,пфын,drive
1004,anbinden::V,епхын,tie up
1005,füttern::V,гъэшхэ́н,feed
1006,melken::V,щын,milk
1007,hacken::V,упкӏэтэн,chop
1008,gießen::V,тепкӏэн,water
1009,reifen::V,игъо хъун,ripen
1010,zubereiten::V,бгъэхьазырын,cook
1011,kochen::V,шӏы́н,boil
1012,backen::V,гъэжъэ́н,bake
1013,braten::V,гъэжъэ́н,fry
1014,umrühren::V,зэхэгъэкӏухьан,stir
1015,stricken::V,хъын,knit
1016,nähen::V,дэн,sew
1017,färben::V,бгъэлэн,dye
1018,reinigen::V,укъэбзы́н,clean
1019,waschen::V,бгыкӏын,wash
1020,abwischen::V,лъэкӏы́н,wipe
1021,spülen::V,дэгъэчъыхьан,rinse
1022,fegen::V,пхъэнкӏы́н,sweep
1023,kehren::V,пхъэнкӏы́н,sweep
1024,baden::V,зыгъэпскӏын,bath
1025,sich waschen::V,зытхьакӏы́н,wash
1026,ausziehen::V,къытехы́н,take off
1027,anziehen::V,щылъэ́н,put on
1028,sich anziehen::V,зыфэпэн,get dressed
1029,kämmen::V,жьын,comb
1030,schmücken::V,гъэдэхэ́н,decorate
1031,sagen::V,къэӏон,say
1032,sprechen::V,псэлъэ́н,speak
1033,reden::V,гущыӏэ́н,talk
1034,sich unterhalten::V,зэдэгущыӏэн,chat
1035,fragen::V,упчӏэ́н,ask
1036,bitten::V,лъэӏо́н,request
1037,erzählen::V,къэпӏотэ́н,tell
1038,mitteilen::V,макъэ егъэӏун,convey
1039,nennen::V,цӏэ фэусы́н,name
1040,rufen::V,джэн,call
1041,prahlen::V,узыщытхъужьы́н,brag
1042,übersetzen::V,бгъэкӏотэн,translate
1043,denken::V,егупшысэ́н,think
1044,glauben::V,уивыхъэ́ телъы́н,believe
1045,bemerken::V,гу лъыптэ́н,notice
1046,erkennen::V,зэхэпхын,recognize
1047,erkennen::V,зэбгъэшӏэн,recognize
1048,begreifen::V,гурыӏо́н,grasp
1049,verstehen::V,зэхэхын,understand
1050,lernen::V,еджэ́н,learn
1051,wissen::V,шӏэн,know
1052,sich erinnern an::V,къэшӏэжьын,remember
1053,vergessen::V,пщыгъупшэжьы́н,forget
1054,messen::V,шын,measure
1055,zählen::V,плъытэ́н,count
1056,rechnen::V,плъытэ́н,calculate
1057,rechnen::V,угугъэ́н,calculate
1058,lesen::V,еджэ́н,read
1059,malen::V,шӏын,paint
1060,zeichnen::V,шӏын,draw
1061,schreiben::V,тхын,write
1062,besitzen::V,иӏэн,own
1063,kaufen::V,щэфы́н,buy
1064,verkaufen::V,щэн,sell
1065,bezahlen::V,птын,pay for
1066,bezahlen::V,лъыптын,pay for
1067,bezahlen::V,птыжьы́н,pay for
1068,zahlen::V,птын,pay
1069,zahlen::V,лъыптын,pay
1070,beherrschen::V,иунаеу иӏэн,rule
1071,ertragen::V,щэчы́н,endure
1072,Schnurrbart::N,,moustache
1073,Nabel::N,,navel
1074,Wetter::N,,weather
1075,Frost::N,,frost
1076,Raureif::N,,hoarfrost
1077,Adler::N,,eagle
1078,Schwan::N,,swan
1079,Ton::N,,tone
1080,Sache::N,,thing
1081,Schlitten::N,,sleigh
1082,Last::N,,load
1083,Figur::N,,figure
1084,Bündel::N,,bundle
1085,Schuh::N,,shoe
1086,Arzt::N,,doctor
1087,lebendig::A,,living
1088,zuerst::ADV,,at first
1089,manchmal::ADV,,sometimes
1090,niemals::ADV,,never
1091,hier::ADV,,here
1092,hierhin::ADV,,hither
1093,hierhin::ADV,,to here
1094,hierhin::ADV,,here
1095,von hier::ADV,,hence
1096,schon::ADV,,already
1097,sinken::V,,drop
1098,klirren::V,,tinkle
1099,fliehen::V,,flee
1100,flüchten::V,,escape
1101,geraten::V,,turn out
1102,aufheben::V,,pick up
1103,beugen::V,,bow
1104,umdrehen::V,,turn around
1105,bekommen::V,,get
1106,erhalten::V,,receive
1107,treten::V,,kick
