,Concept_ID,pt,la
850,er::PRN,ele,is
851,er::PRN,ele,ille
852,wir::PRN,nós,nos
853,ihr::PRN,vós,vos
854,ihr::PRN,vocês,vos
855,sie::PRN,eles,ii
856,sie::PRN,eles,illi
857,was::FPRN,quê,quid
858,wer::FPRN,quem,quis
859,wo::FADV,onde,ubi
860,wohin::FADV,aonde,quo
861,wohin::FADV,para onde,quo
862,wie::FADV,como,quomodo
863,warum::FADV,porquê,cur
864,warum::FADV,por que,cur
865,wieviel::FNUM,quanto,quantum
866,eins::NUM,um,unus
867,zwei::NUM,dois,duo
868,drei::NUM,três,tres
869,vier::NUM,quatro,quattuor
870,fünf::NUM,cinco,quinque
871,sechs::NUM,seis,sex
872,sieben::NUM,sete,septem
873,acht::NUM,oito,octo
874,neun::NUM,nove,novem
875,zehn::NUM,dez,decem
876,elf::NUM,onze,undecim
877,zwölf::NUM,doze,duodecim
878,zwanzig::NUM,vinte,viginti
879,dreißig::NUM,trinta,triginta
880,vierzig::NUM,quarenta,quadraginta
881,fünfzig::NUM,cinquenta,quinquaginta
882,sechzig::NUM,sessenta,sexaginta
883,siebzig::NUM,setenta,septuaginta
884,achtzig::NUM,oitenta,octoginta
885,neunzig::NUM,noventa,nonaginta
886,hundert::NUM,cem,centum
887,hundert::NUM,cento,centum
888,tausend::NUM,mil,mille
889,und::CNJ,e,et
890,und::CNJ,e,-que
891,oder::CNJ,ou,vel
892,stehen::V,estar em pé,stare
893,sitzen::V,estar sentado,sedere
894,liegen::V,jazer,iacere
895,liegen::V,estar deitado,iacere
896,hängen::V,pender,pendere
897,hängen::V,estar pendurado,pendere
898,werden::V,tornar-se,fieri
899,passieren::V,acontecer,accidere
900,beginnen::V,começar,incipere
901,enden::V,acabar,finem habere
902,enden::V,terminar,finem habere
903,wechseln::V,variar,mutari
904,wechseln::V,alternar,mutari
905,aufgehen[Sonne]::V,nascer,oriri
906,untergehen[Sonne]::V,pôr-se,occidere
907,scheinen[Sonne]::V,brilhar,lucere
908,donnern::V,trovejar,tonare
909,wehen::V,soprar,flare
910,strömen::V,correr,fluere
911,fließen::V,fluir,manare
912,sich drehen::V,girar,torqueri
913,schwanken::V,oscilar,vacillare
914,schwingen::V,vibrar,vibrare
915,fallen::V,cair,cadere
916,brennen::V,arder,ardere
917,rauchen::V,fumegar,fumare
918,regnen::V,chover,pluere
919,gefrieren::V,gelar,congelari
920,gefrieren::V,congelar,congelari
921,tauen::V,derreter,rorare
922,tauen::V,descongelar,rorare
923,schmelzen::V,fundir-se,liquescere
924,trocknen::V,secar,arescere
925,sieden::V,ferver,fervere
926,faulen::V,estragar-se,putescere
927,verfaulen::V,apodrecer,putescere
928,reißen::V,romper-se,scindi
929,versinken::V,afundar-se,mergi
930,vergehen::V,passar,praeterire
931,erscheinen::V,aparecer,apparere
932,verschwinden::V,desaparecer,discedere
933,sinken::V,descer,labi
934,abnehmen::V,diminuir,deminui
935,abnehmen::V,decrescer,deminui
936,zunehmen::V,crescer,augeri
937,zunehmen::V,aumentar,augeri
938,steigen::V,subir,augescere
939,wachsen::V,crescer,crescere
940,glänzen::V,brilhar,splendere
941,funkeln::V,cintilar,micare
942,lärmen::V,fazer barulho,strepere
943,läuten::V,chocalhar,sonare
944,klingeln::V,tocar,tinnire
945,klirren::V,tinir,crepare
946,brausen::V,bramar,saevire
947,rauschen::V,murmurar,crepare
948,rauschen::V,rumorejar,crepare
949,klingen::V,soar,sonare
950,bellen::V,ladrar,latrare
951,heulen::V,uivar,ululare
952,blasen::V,soprar,flare
953,pfeifen::V,assobiar,sibilare
954,schreien::V,gritar,clamare
955,stöhnen::V,gemer,gemere
956,zittern::V,tremer,tremere
957,zittern::V,tremer,trepidare
958,leben::V,viver,vivere
959,geboren werden::V,nascer,nasci
960,atmen::V,respirar,spirare
961,trinken::V,beber,bibere
962,essen::V,comer,edere
963,schlucken::V,engolir,devorare
964,müde werden::V,cansar-se,fatigari
965,einschlafen::V,adormecer,obdormiscere
966,schlafen::V,dormir,dormire
967,aufwachen::V,acordar,expergisci
968,aufstehen::V,levantar-se,exsurgere
969,sich erholen::V,descansar,se reficere
970,krank werden::V,adoecer,aegrescere
971,krank werden::V,ficar doente,aegrescere
972,krank sein::V,estar doente,aegrotare
973,schmerzen::V,doer,dolere
974,husten::V,tossir,tussire
975,genesen::V,convalescer,convalescere
976,sterben::V,morrer,mori
977,umkommen::V,perecer,perire
978,sich bewegen::V,mover-se,se movere
979,sich rühren::V,mexer-se,micare
980,sich erheben::V,levantar-se,surgere
981,sich setzen::V,sentar-se,considere
982,hinfallen::V,cair,cadere
983,laufen::V,andar,vadere
984,laufen::V,caminhar,vadere
985,schreiten::V,andar,gradi
986,schreiten::V,caminhar,gradi
987,spazierengehen::V,passear,ambulare
988,eilen::V,apressar-se,properare
989,sich beeilen::V,apressar-se,festinare
990,sich beeilen::V,despachar-se,festinare
991,sausen::V,correr,currere
992,rennen::V,correr,currere
993,springen::V,saltar,salire
994,klettern::V,trepar,niti
995,schaukeln::V,baloiçar,oscillare
996,kriechen::V,rastejar,repere
997,kriechen::V,rastejar,serpere
998,kriechen::V,arrastar-se,repere
999,kriechen::V,arrastar-se,serpere
1000,schwimmen::V,nadar,nare
1001,schwimmen::V,nadar,natare
1002,tauchen::V,mergulhar,mergere
1003,rudern::V,remar,remigare
1004,fahren::V,ir,vehi
1005,fliegen::V,voar,volare
1006,gehen::V,ir,ire
1007,gehen::V,ir,vadere
1008,gehen::V,andar,ire
1009,gehen::V,andar,vadere
1010,weggehen::V,partir,abire
1011,weggehen::V,partir,discedere
1012,weggehen::V,ir-se embora,abire
1013,weggehen::V,ir-se embora,discedere
1014,abfahren::V,sair,proficisci
1015,abfahren::V,partir,proficisci
1016,anhalten::V,parar,consistere
1017,hineingehen::V,entrar,inire
1018,hineingehen::V,entrar,ingredi
1019,eintreten::V,entrar,intrare
1020,kommen::V,vir,venire
1021,ankommen::V,chegar,advenire
1022,zurückkommen::V,voltar,revenire
1023,zurückkommen::V,regressar,revenire
1024,bleiben::V,ficar,manere
1025,bleiben::V,permanecer,manere
1026,warten::V,esperar,opperiri
1027,erwarten::V,esperar,opperiri
1028,erwarten::V,esperar,expectare
1029,erwarten::V,aguardar,opperiri
1030,erwarten::V,aguardar,expectare
1031,suchen::V,buscar,quaerere
1032,suchen::V,procurar,quaerere
1033,finden::V,achar,reperire
1034,finden::V,encontrar,reperire
1035,versuchen::V,tentar,conari
1036,versuchen::V,tentar,temptare
1037,vorbereiten::V,preparar,parare
1038,lieben::V,amar,amare
1039,lieben::V,querer,amare
1040,mögen::V,gostar de,amare
1041,lachen::V,rir,ridere
1042,lachen::V,rir-se,ridere
1043,rühren::V,comover,commovere
1044,weinen::V,chorar,flere
1045,schimpfen::V,ralhar,increpare
1046,sich ärgern::V,zangar-se,indignari
1047,sich fürchten::V,ter medo de,vereri
1048,sich fürchten::V,ter receio de,vereri
1049,fürchten::V,temer,timere
1050,fürchten::V,recear,timere
1051,fliehen::V,fugir,fugere
1052,flüchten::V,refugiar-se,effugere
1053,sehen::V,ver,videre
1054,anschauen::V,olhar,aspectare
1055,ansehen::V,mirar,spectare
1056,hören::V,ouvir,audire
1057,zuhören::V,escutar,auscultare
1058,probieren::V,provar,gustare
1059,probieren::V,saborear,gustare
1060,riechen::V,cheirar,olfacere
1061,fühlen::V,sentir,sentire
1062,scheinen::V,parecer,videri
1063,zu sehen sein::V,estar à vista,conspici
1064,vernehmen::V,ouvir,comperire
1065,frieren::V,ter frio,algere
1066,tun::V,fazer,facere
1067,können::V,saber,posse
1068,wollen::V,querer,velle
1069,anfangen::V,iniciar,incipere
1070,beenden::V,acabar,finire
1071,beenden::V,terminar,finire
1072,aufhören::V,cessar,desistere
1073,aufhören::V,desistir,desistere
1074,gelingen::V,sair bem,contingere
1075,gelingen::V,dar bom resultado,contingere
1076,geraten::V,sair,evenire
1077,geraten::V,dar resultado,evenire
1078,öffnen::V,abrir,aperire
1079,schließen::V,fechar,claudere
1080,stellen::V,pôr,sistere
1081,stellen::V,colocar,sistere
1082,setzen::V,pôr,ponere
1083,setzen::V,meter,ponere
1084,legen::V,pôr,ponere
1085,legen::V,meter,ponere
1086,berühren::V,tocar,tangere
1087,verbinden::V,unir,iungere
1088,verbinden::V,ligar,iungere
1089,bedecken::V,cobrir,tegere
1090,bedecken::V,cobrir,operire
1091,aufhängen::V,pendurar,suspendere
1092,anzünden::V,acender,accendere
1093,anzünden::V,acender,inflammare
1094,aufheben::V,apanhar,tollere
1095,aufheben::V,levantar,tollere
1096,zurücklassen::V,deixar,relinquere
1097,verlieren::V,perder,perdere
1098,verlieren::V,perder,amittere
1099,fallen lassen::V,deixar cair,dimittere
1100,machen::V,fazer,facere
1101,herstellen::V,produzir,fabricare
1102,bauen::V,edificar,construere
1103,bauen::V,construir,construere
1104,reparieren::V,reparar,reparare
1105,reparieren::V,consertar,reparare
1106,verbessern::V,melhorar,emendare
1107,ändern::V,mudar,mutare
1108,ändern::V,alterar,mutare
1109,graben::V,cavar,fodere
1110,beugen::V,curvar,flectere
1111,biegen::V,vergar,curvare
1112,drehen::V,girar,torquere
1113,wenden::V,virar,vertere
1114,wenden::V,voltar,vertere
1115,umdrehen::V,virar,convertere
1116,umdrehen::V,revolver,convertere
1117,heben::V,levantar,tollere
1118,hochheben::V,erguer,levare
1119,hochheben::V,levantar,levare
1120,ergreifen::V,apanhar,capessere
1121,halten::V,segurar,tenere
1122,drücken::V,apertar,premere
1123,schieben::V,empurrar,promovere
1124,kratzen::V,raspar,radere
1125,lecken::V,lamber,lambere
1126,beißen::V,morder,mordere
1127,abreißen::V,arrancar,avellere
1128,abschneiden::V,talhar,desecare
1129,binden::V,ligar,ligare
1130,stecken::V,meter,inserere
1131,stecken::V,enfiar,inserere
1132,brechen::V,romper,rumpere
1133,brechen::V,quebrar,rumpere
1134,klopfen::V,bater,pultare
1135,hauen::V,bater,ferire
1136,kleben::V,colar,agglutinare
1137,reiben::V,esfregar,terere
1138,streichen::V,barrar,oblinere
1139,schleifen::V,afiar,acuere
1140,schneiden::V,cortar,secare
1141,rütteln::V,sacudir,quassare
1142,schütteln::V,abanar,quatere
1143,schütteln::V,sacudir,quatere
1144,schwenken::V,agitar,ventilare
1145,schütten::V,deitar,fundere
1146,füllen::V,encher,complere
1147,einwickeln::V,envolver,involvere
1148,einwickeln::V,embrulhar,involvere
1149,tragen::V,levar,ferre
1150,tragen::V,levar,portare
1151,tragen::V,trazer,ferre
1152,tragen::V,trazer,portare
1153,schleppen::V,arrastar,pertrahere
1154,ziehen::V,puxar,trahere
1155,aufbewahren::V,guardar,asservare
1156,aufbewahren::V,conservar,asservare
1157,werfen::V,lançar,iacere
1158,fangen::V,apanhar,capere
1159,packen::V,agarrar,capessere
1160,verstecken::V,esconder,abdere
1161,teilen::V,partir,partiri
1162,teilen::V,partir,dividere
1163,teilen::V,dividir,partiri
1164,teilen::V,dividir,dividere
1165,schicken::V,enviar,mittere
1166,bringen::V,trazer,apportare
1167,hinzufügen::V,acrescentar,addere
1168,bekommen::V,obter,adipisci
1169,erhalten::V,receber,accipere
1170,nehmen::V,tomar,sumere
1171,wählen::V,eleger,eligere
1172,wählen::V,escolher,eligere
1173,auswählen::V,escolher,deligere
1174,auswählen::V,seleccionar,deligere
1175,bewahren::V,guardar,conservare
1176,bewahren::V,conservar,conservare
1177,behindern::V,impedir,impedire
1178,verderben::V,estragar,corrumpere
1179,verderben::V,corromper,corrumpere
1180,beschädigen::V,danificar,laedere
1181,zerbrechen::V,romper,rumpere
1182,zerbrechen::V,romper,frangere
1183,zerbrechen::V,quebrar,rumpere
1184,zerbrechen::V,quebrar,frangere
1185,zerreißen::V,rasgar,discindere
1186,zerstören::V,destruir,delere
1187,verbrennen::V,queimar,urere
1188,verbrennen::V,queimar,cremare
1189,geben::V,dar,dare
1190,reichen::V,passar,praebere
1191,schenken::V,oferecer,donare
1192,schenken::V,oferecer,largiri
1193,versprechen::V,prometer,polliceri
1194,versprechen::V,prometer,promittere
1195,wünschen::V,desejar,
1196,loben::V,louvar,laudare
1197,küssen::V,beijar,osculari
1198,wiegen::V,embalar,
1199,zudecken::V,tapar,tegere
1200,zudecken::V,cobrir,tegere
1201,wecken::V,acordar,excitare
1202,wecken::V,despertar,excitare
1203,zeigen::V,mostrar,monstrare
1204,führen::V,guiar,ducere
1205,führen::V,conduzir,ducere
1206,lehren::V,ensinar,docere
1207,unterrichten::V,instruir,instituere
1208,aufziehen::V,criar,nutrire
1209,leiten::V,dirigir,ducere
1210,leiten::V,conduzir,ducere
1211,antreiben::V,impelir,incitare
1212,lassen::V,fazer,iubere
1213,einladen::V,convidar,invitare
1214,vereinigen::V,unir,coniungere
1215,vereinigen::V,reunir,coniungere
1216,besuchen::V,ir ver,visere
1217,besuchen::V,visitar,visere
1218,treffen::V,encontrar,convenire
1219,sich versammeln::V,reunir-se,convenire
1220,spielen::V,jogar,ludere
1221,spielen::V,brincar,ludere
1222,singen::V,cantar,cantare
1223,tanzen::V,bailar,saltare
1224,sich trennen::V,apartar-se,digredi
1225,sich trennen::V,apartar-se,discedere
1226,verlassen::V,deixar,deserere
1227,verlassen::V,deixar,relinquere
1228,verlassen::V,abandonar,deserere
1229,verlassen::V,abandonar,relinquere
1230,retten::V,salvar,servare
1231,bewachen::V,vigiar,custodire
1232,bewachen::V,guardar,custodire
1233,schützen::V,proteger,tueri
1234,schützen::V,proteger,tutari
1235,verteidigen::V,defender,defendere
1236,sich schlagen::V,brigar,luctari
1237,sich schlagen::V,bater-se,luctari
1238,schießen::V,disparar,iaculari
1239,siegen::V,vencer,vincere
1240,ärgern::V,irritar,irritare
1241,ärgern::V,aborrecer,irritare
1242,schlagen::V,bater,ferire
1243,treten::V,pisar,calcare
1244,stechen::V,picar,pungere
1245,stoßen::V,empurrar,tundere
1246,stehlen::V,furtar,furari
1247,stören::V,perturbar,turbare
1248,belästigen::V,incomodar,obtundere
1249,belästigen::V,importunar,obtundere
1250,verbergen::V,ocultar,celare
1251,verbergen::V,ocultar,occultare
1252,verbergen::V,esconder,celare
1253,verbergen::V,esconder,occultare
1254,täuschen::V,iludir,fallere
1255,täuschen::V,enganar,fallere
1256,betrügen::V,burlar,fraudare
1257,betrügen::V,enganar,fraudare
1258,töten::V,matar,necare
1259,töten::V,matar,caedere
1260,wohnen::V,morar,habitare
1261,arbeiten::V,trabalhar,laborare
1262,sammeln::V,recolher,colligere
1263,sammeln::V,coleccionar,colligere
1264,pflücken::V,colher,carpere
1265,jagen::V,caçar,venari
1266,fischen::V,pescar,piscari
1267,fassen::V,apanhar,capere
1268,hüten::V,guardar,custodire
1269,treiben::V,conduzir,agere
1270,anbinden::V,atar,alligare
1271,füttern::V,dar de comer a,nutrire
1272,melken::V,ordenhar,mulgere
1273,hacken::V,rachar,findere
1274,gießen::V,regar,rigare
1275,reifen::V,amadurecer,maturescere
1276,zubereiten::V,preparar,apparare
1277,kochen::V,cozer,coquere
1278,backen::V,cozer,coquere
1279,braten::V,assar,torrere
1280,braten::V,fritar,torrere
1281,umrühren::V,remexer,commovere
1282,stricken::V,tricotar,texere
1283,stricken::V,fazer malha,texere
1284,nähen::V,coser,suere
1285,nähen::V,costurar,suere
1286,färben::V,tingir,tingere
1287,färben::V,colorir,tingere
1288,reinigen::V,limpar,purgare
1289,reinigen::V,purificar,purgare
1290,waschen::V,lavar,lavare
1291,abwischen::V,limpar,abstergere
1292,abwischen::V,esfregar,abstergere
1293,spülen::V,lavar,perluere
1294,spülen::V,enxaguar,perluere
1295,fegen::V,varrer,verrere
1296,kehren::V,varrer,purgare
1297,baden::V,banhar,lavari
1298,baden::V,tomar banho,lavari
1299,sich waschen::V,lavar-se,lavari
1300,ausziehen::V,despir,exuere
1301,anziehen::V,vestir,induere
1302,sich anziehen::V,vestir-se,vestiri
1303,kämmen::V,pentear,pectere
1304,schmücken::V,adornar,ornare
1305,schmücken::V,adornar,decorare
1306,sagen::V,dizer,dicere
1307,sprechen::V,falar,fari
1308,reden::V,falar,loqui
1309,sich unterhalten::V,conversar,colloqui
1310,sich unterhalten::V,conversar,disputare
1311,fragen::V,perguntar,rogare
1312,fragen::V,perguntar,quaerere
1313,bitten::V,pedir,orare
1314,bitten::V,pedir,rogare
1315,erzählen::V,contar,narrare
1316,mitteilen::V,comunicar,communicare
1317,mitteilen::V,participar,communicare
1318,nennen::V,nomear,appellare
1319,nennen::V,apelidar,appellare
1320,rufen::V,chamar,vocare
1321,prahlen::V,gabar-se,gloriari
1322,prahlen::V,vangloriar-se,gloriari
1323,übersetzen::V,traduzir,vertere
1324,denken::V,pensar,cogitare
1325,glauben::V,crer,credere
1326,bemerken::V,notar,animadvertere
1327,bemerken::V,observar,animadvertere
1328,erkennen::V,reconhecer,cognoscere
1329,begreifen::V,apreender,comprehendere
1330,begreifen::V,compreender,comprehendere
1331,verstehen::V,entender,intellegere
1332,verstehen::V,compreender,intellegere
1333,lernen::V,aprender,discere
1334,wissen::V,saber,scire
1335,sich erinnern an::V,lembrar-se de,meminisse
1336,sich erinnern an::V,recordar-se de,meminisse
1337,vergessen::V,esquecer,oblivisci
1338,messen::V,medir,metiri
1339,zählen::V,contar,numerare
1340,rechnen::V,calcular,reri
1341,rechnen::V,calcular,calculare
1342,lesen::V,ler,legere
1343,malen::V,pintar,pingere
1344,zeichnen::V,desenhar,scribere
1345,schreiben::V,escrever,scribere
1346,besitzen::V,possuir,possidere
1347,kaufen::V,comprar,emere
1348,verkaufen::V,vender,vendere
1349,bezahlen::V,pagar,pendere
1350,zahlen::V,pagar,solvere
1351,beherrschen::V,imperar,regere
1352,beherrschen::V,imperar,imperare
1353,ertragen::V,suportar,tolerare
1354,ertragen::V,suportar,sustinere
