,Concept_ID,vep,pt
841,sehr::ADV,lujas,muito
842,so::ADV,muga,tão
843,so::ADV,muga,assim
844,so::ADV,ninga,tão
845,so::ADV,ninga,assim
846,noch::ADV,völ,ainda
847,nur::ADV,järg,só
848,nur::ADV,järg,apenas
849,nur::ADV,järg,somente
850,nur::ADV,vaiše,só
851,nur::ADV,vaiše,apenas
852,nur::ADV,vaiše,somente
853,schon::ADV,jo,já
854,wieder::ADV,möst,outra vez
855,vergebens::ADV,uhtei,em vão
856,vor::PRP,edes,diante de
857,hinter::PRP,taga,atrás de
858,unter::PRP,al,sob
859,unter::PRP,al,debaixo de
860,durch::PRP,läbi,por
861,durch::PRP,läbi,através de
862,durch::PRP,kal't,por
863,durch::PRP,kal't,através de
864,neben::PRP,rindal,junto de
865,neben::PRP,rindal,ao lado de
866,zwischen::PRP,keskes,entre
867,wegen::PRP,tagut,por
868,wegen::PRP,tagut,por causa de
869,dies::PRN,nece,isto
870,das::PRN,se,isso
871,das::PRN,se,aquilo
872,alles::PRN,kaik,todo
873,ich::PRN,minä,eu
874,du::PRN,sinä,tu
875,er::PRN,hän,ele
876,wir::PRN,mö,nós
877,ihr::PRN,tö,vós
878,ihr::PRN,tö,vocês
879,sie::PRN,hö,eles
880,was::FPRN,mi,quê
881,wer::FPRN,ken,quem
882,wo::FADV,kus,onde
883,wohin::FADV,kuna,aonde
884,wohin::FADV,kuna,para onde
885,wie::FADV,kut,como
886,wie::FADV,mit',como
887,warum::FADV,mikš,porquê
888,warum::FADV,mikš,por que
889,wieviel::FNUM,äjak,quanto
890,wieviel::FNUM,kuverz',quanto
891,eins::NUM,üks',um
892,zwei::NUM,kaks',dois
893,drei::NUM,koume,três
894,vier::NUM,nel'l',quatro
895,fünf::NUM,viž,cinco
896,sechs::NUM,kuz',seis
897,sieben::NUM,seičeme,sete
898,acht::NUM,kahesa,oito
899,neun::NUM,ühesa,nove
900,zehn::NUM,kümne,dez
901,elf::NUM,üks'toštkümne,onze
902,zwölf::NUM,kaks'toštkümne,doze
903,zwanzig::NUM,kaks'kümne,vinte
904,dreißig::NUM,koumekümne,trinta
905,vierzig::NUM,nel'l'kümne,quarenta
906,fünfzig::NUM,vižkümne,cinquenta
907,sechzig::NUM,kuz'kümne,sessenta
908,siebzig::NUM,seičemekümne,setenta
909,achtzig::NUM,kahesakümne,oitenta
910,neunzig::NUM,ühesakümne,noventa
911,hundert::NUM,sada,cem
912,hundert::NUM,sada,cento
913,tausend::NUM,tuha,mil
914,und::CNJ,i,e
915,und::CNJ,da,e
916,oder::CNJ,vai,ou
917,stehen::V,seišta,estar em pé
918,sitzen::V,ištta,estar sentado
919,liegen::V,venuda,jazer
920,liegen::V,venuda,estar deitado
921,hängen::V,ripta,pender
922,hängen::V,ripta,estar pendurado
923,werden::V,lindä,tornar-se
924,werden::V,tehtas,tornar-se
925,passieren::V,ozaitas,acontecer
926,beginnen::V,augotadas,começar
927,enden::V,loptas,acabar
928,enden::V,loptas,terminar
929,wechseln::V,vajehtadas,variar
930,wechseln::V,vajehtadas,alternar
931,aufgehen[Sonne]::V,nousta,nascer
932,untergehen[Sonne]::V,lasktas,pôr-se
933,scheinen[Sonne]::V,paštta,brilhar
934,donnern::V,juraita,trovejar
935,wehen::V,dölta,soprar
936,wehen::V,puhuda,soprar
937,strömen::V,valadas,correr
938,fließen::V,valuda,fluir
939,sich drehen::V,punotas,girar
940,schwanken::V,čibuda,oscilar
941,schwingen::V,čibuda,vibrar
942,fallen::V,langeta,cair
943,brennen::V,pallada,arder
944,rauchen::V,savustada,fumegar
945,regnen::V,vihmda,chover
946,gefrieren::V,jäduda,gelar
947,gefrieren::V,jäduda,congelar
948,gefrieren::V,kül'mdä,gelar
949,gefrieren::V,kül'mdä,congelar
950,tauen::V,sulada,derreter
951,tauen::V,sulada,descongelar
952,schmelzen::V,sulada,fundir-se
953,trocknen::V,kuida,secar
954,trocknen::V,kuivehtuda,secar
955,sieden::V,kehuda,ferver
956,faulen::V,hapata,estragar-se
957,faulen::V,traudäs,estragar-se
958,verfaulen::V,hapata,apodrecer
959,reißen::V,rebita,romper-se
960,versinken::V,upota,afundar-se
961,vergehen::V,mända,passar
962,erscheinen::V,ozutadas,aparecer
963,verschwinden::V,hajeta,desaparecer
964,sinken::V,väheta,descer
965,sinken::V,lasktas,descer
966,abnehmen::V,peneta,diminuir
967,abnehmen::V,peneta,decrescer
968,zunehmen::V,ližaduda,crescer
969,zunehmen::V,ližaduda,aumentar
970,steigen::V,nousta,subir
971,wachsen::V,kazda,crescer
972,glänzen::V,loštta,brilhar
973,funkeln::V,hoštta,cintilar
974,lärmen::V,robaita,fazer barulho
975,läuten::V,judaita,chocalhar
976,klingeln::V,kelotada,tocar
977,klirren::V,biraita,tinir
978,brausen::V,bruncta,bramar
979,rauschen::V,šobaita,murmurar
980,rauschen::V,šobaita,rumorejar
981,klingen::V,heläita,soar
982,bellen::V,nutta,ladrar
983,heulen::V,ulaita,uivar
984,blasen::V,puhuda,soprar
985,pfeifen::V,pistta,assobiar
986,pfeifen::V,vihelta,assobiar
987,schreien::V,kirkta,gritar
988,schreien::V,kidastada,gritar
989,stöhnen::V,ohkta,gemer
990,stöhnen::V,voivotada,gemer
991,zittern::V,säraita,tremer
992,leben::V,eläda,viver
993,geboren werden::V,sünduda,nascer
994,atmen::V,henktä,respirar
995,trinken::V,joda,beber
996,essen::V,söda,comer
997,schlucken::V,lainata,engolir
998,müde werden::V,väzuda,cansar-se
999,müde werden::V,šuštuda,cansar-se
1000,einschlafen::V,uinota,adormecer
1001,schlafen::V,magata,dormir
1002,schlafen::V,nukkuda,dormir
1003,aufwachen::V,heraštuda,acordar
1004,aufstehen::V,nousta,levantar-se
1005,sich erholen::V,lebaitas,descansar
1006,krank werden::V,läžegata,adoecer
1007,krank werden::V,läžegata,ficar doente
1008,krank sein::V,läžuda,estar doente
1009,schmerzen::V,kibištada,doer
1010,husten::V,rügda,tossir
1011,genesen::V,tervehtuda,convalescer
1012,sterben::V,kolda,morrer
1013,umkommen::V,kolda,perecer
1014,sich bewegen::V,likkuda,mover-se
1015,sich rühren::V,likahtada,mexer-se
1016,sich rühren::V,kubahtada,mexer-se
1017,sich erheben::V,nousta,levantar-se
1018,sich setzen::V,išttas,sentar-se
1019,hinfallen::V,langeta,cair
1020,laufen::V,kävuda,andar
1021,laufen::V,kävuda,caminhar
1022,schreiten::V,astta,andar
1023,schreiten::V,astta,caminhar
1024,schreiten::V,haškta,andar
1025,schreiten::V,haškta,caminhar
1026,spazierengehen::V,kävelta,passear
1027,eilen::V,kiruhtada,apressar-se
1028,sich beeilen::V,kiruhtada,apressar-se
1029,sich beeilen::V,kiruhtada,despachar-se
1030,sausen::V,fun'urta,correr
1031,rennen::V,joksta,correr
1032,springen::V,hüptä,saltar
1033,klettern::V,libuda,trepar
1034,schaukeln::V,čibuda,baloiçar
1035,kriechen::V,ličtas,rastejar
1036,kriechen::V,ličtas,arrastar-se
1037,schwimmen::V,ujuda,nadar
1038,tauchen::V,čukautas,mergulhar
1039,rudern::V,souta,remar
1040,fahren::V,ajada,ir
1041,fahren::V,ajelda,ir
1042,fliegen::V,leta,voar
1043,gehen::V,mända,ir
1044,gehen::V,mända,andar
1045,gehen::V,kävuda,ir
1046,gehen::V,kävuda,andar
1047,weggehen::V,päzda,partir
1048,weggehen::V,päzda,ir-se embora
1049,weggehen::V,lähtta,partir
1050,weggehen::V,lähtta,ir-se embora
1051,abfahren::V,tönduda,sair
1052,abfahren::V,tönduda,partir
1053,anhalten::V,seižutadas,parar
1054,hineingehen::V,mända südäimehe,entrar
1055,eintreten::V,tulda,entrar
1056,kommen::V,tulda,vir
1057,ankommen::V,tulda,chegar
1058,zurückkommen::V,pörtas,voltar
1059,zurückkommen::V,pörtas,regressar
1060,bleiben::V,jäda,ficar
1061,bleiben::V,jäda,permanecer
1062,warten::V,varastada,esperar
1063,erwarten::V,varastada,esperar
1064,erwarten::V,varastada,aguardar
1065,suchen::V,ectä,buscar
1066,suchen::V,ectä,procurar
1067,finden::V,löuta,achar
1068,finden::V,löuta,encontrar
1069,versuchen::V,ladida,tentar
1070,versuchen::V,rohkaita,tentar
1071,vorbereiten::V,vaumita,preparar
1072,lieben::V,armastada,amar
1073,lieben::V,armastada,querer
1074,mögen::V,navedida,gostar de
1075,lachen::V,nagrda,rir
1076,lachen::V,nagrda,rir-se
1077,rühren::V,likutada,comover
1078,weinen::V,itkta,chorar
1079,schimpfen::V,laidas,ralhar
1080,schimpfen::V,pačatada,ralhar
1081,sich ärgern::V,rändüda,zangar-se
1082,sich fürchten::V,varaita,ter medo de
1083,sich fürchten::V,varaita,ter receio de
1084,fürchten::V,varaita,temer
1085,fürchten::V,varaita,recear
1086,fliehen::V,pageta,fugir
1087,flüchten::V,pageta,refugiar-se
1088,flüchten::V,joksta,refugiar-se
1089,sehen::V,nähta,ver
1090,anschauen::V,kacta,olhar
1091,ansehen::V,kacta,mirar
1092,hören::V,kulda,ouvir
1093,zuhören::V,kundeltas,escutar
1094,probieren::V,mujada,provar
1095,probieren::V,mujada,saborear
1096,riechen::V,rižada,cheirar
1097,fühlen::V,mujada,sentir
1098,scheinen::V,näguda,parecer
1099,zu sehen sein::V,näguda,estar à vista
1100,vernehmen::V,kulištada,ouvir
1101,frieren::V,kül'mdä,ter frio
1102,tun::V,tehta,fazer
1103,können::V,voida,saber
1104,können::V,mahtta,saber
1105,wollen::V,himoita,querer
1106,wollen::V,tahtoida,querer
1107,anfangen::V,zavottä,iniciar
1108,anfangen::V,augotada,iniciar
1109,beenden::V,loptä,acabar
1110,beenden::V,loptä,terminar
1111,aufhören::V,loptas,cessar
1112,aufhören::V,loptas,desistir
1113,gelingen::V,lähtta,sair bem
1114,gelingen::V,lähtta,dar bom resultado
1115,gelingen::V,tehtas,sair bem
1116,gelingen::V,tehtas,dar bom resultado
1117,geraten::V,tulda,sair
1118,geraten::V,tulda,dar resultado
1119,öffnen::V,avaita,abrir
1120,schließen::V,saubata,fechar
1121,stellen::V,panda,pôr
1122,stellen::V,panda,colocar
1123,stellen::V,seižutada,pôr
1124,stellen::V,seižutada,colocar
1125,setzen::V,ištutada,pôr
1126,setzen::V,ištutada,meter
1127,legen::V,panda,pôr
1128,legen::V,panda,meter
1129,berühren::V,koskta,tocar
1130,berühren::V,käziduda,tocar
1131,verbinden::V,ühtenzoitta,unir
1132,verbinden::V,ühtenzoitta,ligar
1133,bedecken::V,katta,cobrir
1134,bedecken::V,peitta,cobrir
1135,aufhängen::V,riputada,pendurar
1136,anzünden::V,sütutada,acender
1137,aufheben::V,leta,apanhar
1138,aufheben::V,leta,levantar
1139,zurücklassen::V,jätta,deixar
1140,verlieren::V,kadotada,perder
1141,fallen lassen::V,kirbotada,deixar cair
1142,machen::V,säta,fazer
1143,machen::V,tehta,fazer
1144,herstellen::V,tehta,produzir
1145,bauen::V,leta,edificar
1146,bauen::V,leta,construir
1147,bauen::V,sauda,edificar
1148,bauen::V,sauda,construir
1149,reparieren::V,koheta,reparar
1150,reparieren::V,koheta,consertar
1151,verbessern::V,paremboita,melhorar
1152,ändern::V,vajehtada,mudar
1153,ändern::V,vajehtada,alterar
1154,graben::V,kaida,cavar
1155,graben::V,čongoida,cavar
1156,beugen::V,koverta,curvar
1157,biegen::V,painda,vergar
1158,drehen::V,punotada,girar
1159,wenden::V,käta,virar
1160,wenden::V,käta,voltar
1161,wenden::V,kärauta,virar
1162,wenden::V,kärauta,voltar
1163,umdrehen::V,käta,virar
1164,umdrehen::V,käta,revolver
1165,heben::V,leta,levantar
1166,hochheben::V,libutada,erguer
1167,hochheben::V,libutada,levantar
1168,ergreifen::V,tabata,apanhar
1169,halten::V,pidada,segurar
1170,drücken::V,painda,apertar
1171,schieben::V,žigutada,empurrar
1172,kratzen::V,künstä,raspar
1173,lecken::V,nolda,lamber
1174,beißen::V,purda,morder
1175,beißen::V,hambastada,morder
1176,abreißen::V,ratketa,arrancar
1177,abschneiden::V,čapata,talhar
1178,abschneiden::V,leikata,talhar
1179,binden::V,sidoda,ligar
1180,stecken::V,čokaita,meter
1181,stecken::V,čokaita,enfiar
1182,brechen::V,katkaita,romper
1183,brechen::V,katkaita,quebrar
1184,klopfen::V,kolkotada,bater
1185,hauen::V,löda,bater
1186,kleben::V,klejata,colar
1187,reiben::V,hosta,esfregar
1188,reiben::V,törkita,esfregar
1189,reiben::V,jorotada,esfregar
1190,streichen::V,voita,barrar
1191,schleifen::V,hijoida,afiar
1192,schleifen::V,teravzoitta,afiar
1193,schneiden::V,leikata,cortar
1194,rütteln::V,heilutada,sacudir
1195,schütteln::V,pudištada,abanar
1196,schütteln::V,pudištada,sacudir
1197,schwenken::V,maihutada,agitar
1198,schütten::V,valada,deitar
1199,füllen::V,täutta,encher
1200,einwickeln::V,kärdä,envolver
1201,einwickeln::V,kärdä,embrulhar
1202,tragen::V,kantta,levar
1203,tragen::V,kantta,trazer
1204,tragen::V,kandišta,levar
1205,tragen::V,kandišta,trazer
1206,schleppen::V,vedätada,arrastar
1207,ziehen::V,vedada,puxar
1208,aufbewahren::V,kaita,guardar
1209,aufbewahren::V,kaita,conservar
1210,werfen::V,čuta,lançar
1211,werfen::V,tactä,lançar
1212,fangen::V,püta,apanhar
1213,packen::V,tabata,agarrar
1214,verstecken::V,peitta,esconder
1215,teilen::V,jagada,partir
1216,teilen::V,jagada,dividir
1217,schicken::V,oigeta,enviar
1218,bringen::V,veda,trazer
1219,hinzufügen::V,ližata,acrescentar
1220,bekommen::V,sada,obter
1221,erhalten::V,sada,receber
1222,nehmen::V,otta,tomar
1223,wählen::V,valita,eleger
1224,wählen::V,valita,escolher
1225,auswählen::V,valita,escolher
1226,auswählen::V,valita,seleccionar
1227,bewahren::V,kaita,guardar
1228,bewahren::V,kaita,conservar
1229,behindern::V,telustada,impedir
1230,verderben::V,travida,estragar
1231,verderben::V,travida,corromper
1232,beschädigen::V,satatada,danificar
1233,zerbrechen::V,mureta,romper
1234,zerbrechen::V,mureta,quebrar
1235,zerreißen::V,rebitada,rasgar
1236,zerstören::V,mureta,destruir
1237,verbrennen::V,poltta,queimar
1238,geben::V,antta,dar
1239,reichen::V,antta,passar
1240,schenken::V,lahjoita,oferecer
1241,versprechen::V,toivotada,prometer
1242,wünschen::V,toivotada,desejar
1243,loben::V,kitta,louvar
1244,küssen::V,tervehtada,beijar
1245,wiegen::V,likutada,embalar
1246,zudecken::V,katta,tapar
1247,zudecken::V,katta,cobrir
1248,wecken::V,noustatada,acordar
1249,wecken::V,noustatada,despertar
1250,zeigen::V,ozutada,mostrar
1251,führen::V,astutada,guiar
1252,führen::V,astutada,conduzir
1253,lehren::V,opeta,ensinar
1254,unterrichten::V,opeta,instruir
1255,aufziehen::V,kazvatada,criar
1256,leiten::V,ohjata,dirigir
1257,leiten::V,ohjata,conduzir
1258,antreiben::V,rigehtoitta,impelir
1259,lassen::V,käskta,fazer
1260,einladen::V,kucta,convidar
1261,vereinigen::V,ühtenzoitta,unir
1262,vereinigen::V,ühtenzoitta,reunir
1263,besuchen::V,rižada,ir ver
1264,besuchen::V,rižada,visitar
1265,treffen::V,vastata,encontrar
1266,sich versammeln::V,kägeta,reunir-se
1267,sich versammeln::V,sätas,reunir-se
1268,spielen::V,väta,jogar
1269,spielen::V,väta,brincar
1270,singen::V,pajatada,cantar
1271,tanzen::V,kargaita,bailar
1272,sich trennen::V,erigata,apartar-se
1273,verlassen::V,jätta,deixar
1274,verlassen::V,jätta,abandonar
1275,retten::V,päzutada,salvar
1276,bewachen::V,varjoita,vigiar
1277,bewachen::V,varjoita,guardar
1278,schützen::V,kaita,proteger
1279,verteidigen::V,kaita,defender
1280,sich schlagen::V,torata,brigar
1281,sich schlagen::V,torata,bater-se
1282,schießen::V,ampta,disparar
1283,siegen::V,vägestada,vencer
1284,ärgern::V,verdutada,irritar
1285,ärgern::V,verdutada,aborrecer
1286,ärgern::V,rändütada,irritar
1287,ärgern::V,rändütada,aborrecer
1288,schlagen::V,löda,bater
1289,schlagen::V,iškta,bater
1290,treten::V,peksta,pisar
1291,treten::V,topsta,pisar
1292,stechen::V,pystiä,picar
1293,stoßen::V,iškta,empurrar
1294,stoßen::V,pudištada,empurrar
1295,stehlen::V,vargastada,furtar
1296,stören::V,keskustada,perturbar
1297,belästigen::V,tartuteldas,incomodar
1298,belästigen::V,tartuteldas,importunar
1299,verbergen::V,katelda,ocultar
1300,verbergen::V,katelda,esconder
1301,täuschen::V,manitada,iludir
1302,täuschen::V,manitada,enganar
1303,betrügen::V,manitada,burlar
1304,betrügen::V,manitada,enganar
1305,töten::V,rikta,matar
1306,töten::V,surmita,matar
1307,wohnen::V,eläda,morar
1308,arbeiten::V,rata,trabalhar
1309,sammeln::V,kogota,recolher
1310,sammeln::V,kogota,coleccionar
1311,pflücken::V,poimda,colher
1312,jagen::V,mecata,caçar
1313,fischen::V,kalatada,pescar
1314,fassen::V,tabata,apanhar
1315,hüten::V,paimeta,guardar
1316,treiben::V,ajada,conduzir
1317,anbinden::V,küttestada,atar
1318,anbinden::V,sidoda,atar
1319,füttern::V,sötta,dar de comer a
1320,melken::V,lüpsta,ordenhar
1321,hacken::V,sauda,rachar
1322,gießen::V,valada,regar
1323,reifen::V,küpseta,amadurecer
1324,zubereiten::V,vaumištada,preparar
1325,kochen::V,keitta,cozer
1326,backen::V,paštta,cozer
1327,braten::V,žarda,assar
1328,braten::V,žarda,fritar
1329,umrühren::V,segoitada,remexer
1330,stricken::V,kudoda,tricotar
1331,stricken::V,kudoda,fazer malha
1332,nähen::V,ombelta,coser
1333,nähen::V,ombelta,costurar
1334,färben::V,mujutada,tingir
1335,färben::V,mujutada,colorir
1336,reinigen::V,puhtastada,limpar
1337,reinigen::V,puhtastada,purificar
1338,waschen::V,pesta,lavar
1339,abwischen::V,pühktä,limpar
1340,abwischen::V,pühktä,esfregar
1341,spülen::V,huhtoida,lavar
1342,spülen::V,huhtoida,enxaguar
1343,fegen::V,pühkta,varrer
1344,kehren::V,uhoita,varrer
1345,baden::V,kül'ptäs,banhar
1346,baden::V,kül'ptäs,tomar banho
1347,sich waschen::V,pestas,lavar-se
1348,ausziehen::V,riičta,despir
1349,ausziehen::V,rušta,despir
1350,anziehen::V,panda päle,vestir
1351,anziehen::V,panda kädehe,vestir
1352,anziehen::V,panda jaugha,vestir
1353,sich anziehen::V,sobdas,vestir-se
1354,kämmen::V,harjata,pentear
1355,schmücken::V,čomitada,adornar
1356,sagen::V,sanuda,dizer
1357,sprechen::V,pagišta,falar
1358,reden::V,pagišta,falar
1359,sich unterhalten::V,lodaita,conversar
1360,fragen::V,küzuda,perguntar
1361,bitten::V,pakita,pedir
1362,erzählen::V,sanuda,contar
1363,erzählen::V,starinoita,contar
1364,mitteilen::V,tedotada,comunicar
1365,mitteilen::V,tedotada,participar
1366,nennen::V,nimitada,nomear
1367,nennen::V,nimitada,apelidar
1368,rufen::V,kucta,chamar
1369,prahlen::V,kittäs,gabar-se
1370,prahlen::V,kittäs,vangloriar-se
1371,übersetzen::V,käta,traduzir
1372,denken::V,meletada,pensar
1373,glauben::V,uskta,crer
1374,bemerken::V,homaita,notar
1375,bemerken::V,homaita,observar
1376,erkennen::V,tundištada,reconhecer
1377,begreifen::V,tabata,apreender
1378,begreifen::V,tabata,compreender
1379,verstehen::V,el'geta,entender
1380,verstehen::V,el'geta,compreender
1381,verstehen::V,toimetada,entender
1382,verstehen::V,toimetada,compreender
1383,lernen::V,opetas,aprender
1384,wissen::V,teta,saber
1385,sich erinnern an::V,johtutada,lembrar-se de
1386,sich erinnern an::V,johtutada,recordar-se de
1387,vergessen::V,unohtada,esquecer
1388,messen::V,märita,medir
1389,zählen::V,lugeda,contar
1390,rechnen::V,lugeda,calcular
1391,lesen::V,lugeda,ler
1392,malen::V,pirta,pintar
1393,zeichnen::V,pirta,desenhar
1394,schreiben::V,kirjutada,escrever
1395,besitzen::V,omištada,possuir
1396,kaufen::V,ostta,comprar
1397,verkaufen::V,möda,vender
1398,bezahlen::V,maksta,pagar
1399,zahlen::V,maksta,pagar
1400,beherrschen::V,valdoita,imperar
1401,ertragen::V,tirpta,suportar
