,Concept_ID,pt,mn
1549,bitten::V,pedir,гуйх
1550,erzählen::V,contar,өгүүлэх
1551,mitteilen::V,comunicar,дуулгах
1552,mitteilen::V,comunicar,мэдээлэх
1553,mitteilen::V,participar,дуулгах
1554,mitteilen::V,participar,мэдээлэх
1555,nennen::V,nomear,нэрлэх
1556,nennen::V,apelidar,нэрлэх
1557,rufen::V,chamar,дуудах
1558,prahlen::V,gabar-se,бардах
1559,prahlen::V,gabar-se,сайрхах
1560,prahlen::V,vangloriar-se,бардах
1561,prahlen::V,vangloriar-se,сайрхах
1562,übersetzen::V,traduzir,орчуулах
1563,denken::V,pensar,санах
1564,glauben::V,crer,итгэх
1565,bemerken::V,notar,ажих
1566,bemerken::V,notar,ажиглах
1567,bemerken::V,observar,ажих
1568,bemerken::V,observar,ажиглах
1569,erkennen::V,reconhecer,таних
1570,begreifen::V,apreender,ойлгох
1571,begreifen::V,compreender,ойлгох
1572,verstehen::V,entender,мэдэж авах
1573,verstehen::V,compreender,мэдэж авах
1574,lernen::V,aprender,сурах
1575,wissen::V,saber,мэдэх
1576,sich erinnern an::V,lembrar-se de,дурсах
1577,sich erinnern an::V,recordar-se de,дурсах
1578,vergessen::V,esquecer,мартах
1579,messen::V,medir,хэмжих
1580,zählen::V,contar,тоолох
1581,rechnen::V,calcular,тооцоох
1582,lesen::V,ler,унших
1583,malen::V,pintar,зурах
1584,zeichnen::V,desenhar,дүрслэн бичих
1585,schreiben::V,escrever,бичих
1586,besitzen::V,possuir,эзэмших
1587,kaufen::V,comprar,худалдан авах
1588,verkaufen::V,vender,худалдах
1589,bezahlen::V,pagar,төлөх
1590,zahlen::V,pagar,төлөх
1591,beherrschen::V,imperar,эзэмших
1592,ertragen::V,suportar,тэсэх
