,Concept_ID,mn,ro
1542,hacken::V,цавчих,toca
1543,hacken::V,цавчих,sparge
1544,gießen::V,услах,uda
1545,reifen::V,боловсрох,pârgui
1546,zubereiten::V,бэлдэх,găti
1547,kochen::V,чанах,găti
1548,backen::V,жигнэх,coace
1549,braten::V,шарах,coace
1550,braten::V,хайрах,coace
1551,umrühren::V,хутгах,mesteca
1552,stricken::V,нэхэх,împleti
1553,stricken::V,сүлжих,împleti
1554,nähen::V,оёх,coase
1555,färben::V,будах,vopsi
1556,färben::V,будах,colora
1557,reinigen::V,арилгах,curăți
1558,reinigen::V,цэвэрлэх,curăți
1559,waschen::V,угаах,spăla
1560,abwischen::V,арчих,șterge
1561,spülen::V,зайлах,clăti
1562,fegen::V,хамах,mătura
1563,fegen::V,шүүрдэх,mătura
1564,kehren::V,шүүрдэх,mătura
1565,kehren::V,туужуудах,mătura
1566,baden::V,усанд орох,se scălda
1567,sich waschen::V,биеэ угаах,se spăla
1568,ausziehen::V,тайлах,și scoate
1569,anziehen::V,өмсөх,îmbrăca
1570,sich anziehen::V,хувцаслах,se îmbrăca
1571,kämmen::V,самнах,pieptăna
1572,schmücken::V,гоёх,împodobi
1573,schmücken::V,чимэх,împodobi
1574,sagen::V,гэх,zice
1575,sagen::V,гэх,spune
1576,sagen::V,хэлэх,zice
1577,sagen::V,хэлэх,spune
1578,sprechen::V,ярих,vorbi
1579,sprechen::V,өгүүлэх,vorbi
1580,reden::V,хэлэх,vorbi
1581,reden::V,хэлэх,discuta
1582,reden::V,хөөрөлдөх,vorbi
1583,reden::V,хөөрөлдөх,discuta
1584,sich unterhalten::V,ярилцах,conversa
1585,sich unterhalten::V,ярилцах,sta de vorbă
1586,fragen::V,асуух,întreba
1587,bitten::V,гуйх,ruga
1588,erzählen::V,өгүүлэх,spune
1589,erzählen::V,өгүүлэх,povesti
1590,mitteilen::V,дуулгах,comunica
1591,mitteilen::V,дуулгах,înștiința
1592,mitteilen::V,мэдээлэх,comunica
1593,mitteilen::V,мэдээлэх,înștiința
1594,nennen::V,нэрлэх,numi
1595,nennen::V,нэрлэх,chema
1596,rufen::V,дуудах,chema
1597,prahlen::V,бардах,se făli
1598,prahlen::V,сайрхах,se făli
1599,übersetzen::V,орчуулах,traduce
1600,denken::V,санах,gândi
1601,glauben::V,итгэх,crede
1602,bemerken::V,ажих,observa
1603,bemerken::V,ажиглах,observa
1604,erkennen::V,таних,cunoaște
1605,erkennen::V,таних,recunoaște
1606,begreifen::V,ойлгох,pricepe
1607,begreifen::V,ойлгох,înțelege
1608,verstehen::V,мэдэж авах,înțelege
1609,lernen::V,сурах,învăța
1610,wissen::V,мэдэх,ști
1611,sich erinnern an::V,дурсах,a-și aminti de
1612,vergessen::V,мартах,uita
1613,messen::V,хэмжих,măsura
1614,zählen::V,тоолох,număra
1615,rechnen::V,тооцоох,calcula
1616,lesen::V,унших,citi
1617,malen::V,зурах,picta
1618,zeichnen::V,дүрслэн бичих,desena
1619,schreiben::V,бичих,scrie
1620,besitzen::V,эзэмших,avea
1621,besitzen::V,эзэмших,poseda
1622,kaufen::V,худалдан авах,cumpăra
1623,verkaufen::V,худалдах,vinde
1624,bezahlen::V,төлөх,plăti
1625,bezahlen::V,төлөх,achita
1626,zahlen::V,төлөх,plăti
1627,beherrschen::V,эзэмших,stăpâni
1628,ertragen::V,тэсэх,răbda
1629,ertragen::V,тэсэх,suporta
