,Concept_ID,sk,sk
825,geizig::A,lakomý,lakomý
826,klug::A,múdry,múdry
827,klug::A,múdry,bystrý
828,klug::A,bystrý,múdry
829,klug::A,bystrý,bystrý
830,geschickt::A,zručný,zručný
831,geschickt::A,zručný,šikovný
832,geschickt::A,šikovný,zručný
833,geschickt::A,šikovný,šikovný
834,lieb::A,milý,milý
835,lustig::A,veselý,veselý
836,sanft::A,nežný,nežný
837,hungrig::A,lačný,lačný
838,hungrig::A,lačný,hladný
839,hungrig::A,hladný,lačný
840,hungrig::A,hladný,hladný
841,krank::A,chorý,chorý
842,krank::A,chorý,nemocný
843,krank::A,nemocný,chorý
844,krank::A,nemocný,nemocný
845,nackt::A,nahý,nahý
846,traurig::A,smutný,smutný
847,lebendig::A,živý,živý
848,gut::A,dobrý,dobrý
849,schlecht::A,zlý,zlý
850,richtig::A,správny,správny
851,schlimm::A,zlý,zlý
852,schlimm::A,zlý,nepríjemný
853,schlimm::A,nepríjemný,zlý
854,schlimm::A,nepríjemný,nepríjemný
855,wahr::A,pravý,pravý
856,wahr::A,pravý,pravdivý
857,wahr::A,pravdivý,pravý
858,wahr::A,pravdivý,pravdivý
859,alt::A,starý,starý
860,neu::A,nový,nový
861,ehemalig::A,bývalý,bývalý
862,alt[Lebewesen]::A,starý,starý
863,jung::A,mladý,mladý
864,arm::A,chudobný,chudobný
865,reich::A,bohatý,bohatý
866,bekannt::A,známy,známy
867,berühmt::A,slávny,slávny
868,berühmt::A,slávny,povestný
869,berühmt::A,povestný,slávny
870,berühmt::A,povestný,povestný
871,fremd::A,cudzí,cudzí
872,verschieden::A,rôzny,rôzny
873,verschieden::A,rôzny,rozličný
874,verschieden::A,rozličný,rôzny
875,verschieden::A,rozličný,rozličný
876,nah::A,blízky,blízky
877,fern::A,ďaleký,ďaleký
878,linker::A,ľavý,ľavý
879,rechter::A,pravý,pravý
880,anderer::A,iný,iný
881,anderer::A,iný,druhý
882,anderer::A,druhý,iný
883,anderer::A,druhý,druhý
884,erster::A,prvý,prvý
885,zweiter::A,druhý,druhý
886,dritter::A,tretí,tretí
887,letzter::A,ostatný,ostatný
888,letzter::A,ostatný,posledný
889,letzter::A,posledný,ostatný
890,letzter::A,posledný,posledný
891,allein::ADV,sám,sám
892,auf einmal::ADV,zároveň,zároveň
893,zusammen::ADV,spolu,spolu
894,zusammen::ADV,spolu,spoločne
895,zusammen::ADV,spoločne,spolu
896,zusammen::ADV,spoločne,spoločne
897,lange::ADV,dlho,dlho
898,plötzlich::ADV,náhle,náhle
899,sofort::ADV,hneď,hneď
900,sofort::ADV,hneď,ihneď
901,sofort::ADV,ihneď,hneď
902,sofort::ADV,ihneď,ihneď
903,später::ADV,neskoršie,neskoršie
904,jetzt::ADV,teraz,teraz
905,heute::ADV,dnes,dnes
906,morgen::ADV,zajtra,zajtra
907,bald::ADV,skoro,skoro
908,dann::ADV,nato,nato
909,dann::ADV,nato,potom
910,dann::ADV,potom,nato
911,dann::ADV,potom,potom
912,gestern::ADV,včera,včera
913,einst::ADV,kedysi,kedysi
914,einst::ADV,kedysi,niekedy
915,einst::ADV,niekedy,kedysi
916,einst::ADV,niekedy,niekedy
917,damals::ADV,vtedy,vtedy
918,danach::ADV,potom,potom
919,danach::ADV,potom,podľa toho
920,danach::ADV,podľa toho,potom
921,danach::ADV,podľa toho,podľa toho
922,vorher::ADV,napred,napred
923,vorher::ADV,napred,predtým
924,vorher::ADV,predtým,napred
925,vorher::ADV,predtým,predtým
926,zuerst::ADV,najprv,najprv
927,einmal::ADV,raz,raz
928,einmal::ADV,raz,jedenkrát
929,einmal::ADV,jedenkrát,raz
930,einmal::ADV,jedenkrát,jedenkrát
931,manchmal::ADV,občas,občas
932,manchmal::ADV,občas,niekedy
933,manchmal::ADV,niekedy,občas
934,manchmal::ADV,niekedy,niekedy
935,oft::ADV,často,často
936,immer::ADV,vždy,vždy
937,immer::ADV,vždy,ustavične
938,immer::ADV,ustavične,vždy
939,immer::ADV,ustavične,ustavične
940,niemals::ADV,nikdy,nikdy
941,hier::ADV,tu,tu
942,hierhin::ADV,sem,sem
943,hierhin::ADV,sem,tade
944,hierhin::ADV,tade,sem
945,hierhin::ADV,tade,tade
946,von hier::ADV,odtiaľto,odtiaľto
947,dort::ADV,tam,tam
948,dorthin::ADV,ta,ta
949,dorthin::ADV,ta,tam
950,dorthin::ADV,tam,ta
951,dorthin::ADV,tam,tam
952,geradeaus::ADV,rovno,rovno
953,geradeaus::ADV,rovno,priamo
954,geradeaus::ADV,priamo,rovno
955,geradeaus::ADV,priamo,priamo
956,vorwärts::ADV,napred,napred
957,rückwärts::ADV,nazad,nazad
958,zurück::ADV,späť,späť
959,zurück::ADV,späť,naspäť
960,zurück::ADV,naspäť,späť
961,zurück::ADV,naspäť,naspäť
962,unten::ADV,dolu,dolu
963,unten::ADV,dolu,naspodku
964,unten::ADV,naspodku,dolu
965,unten::ADV,naspodku,naspodku
966,hinab::ADV,dolu,dolu
967,oben::ADV,hore,hore
968,oben::ADV,hore,navrchu
969,oben::ADV,navrchu,hore
970,oben::ADV,navrchu,navrchu
971,hinauf::ADV,hore,hore
972,hinauf::ADV,hore,navrch
973,hinauf::ADV,navrch,hore
974,hinauf::ADV,navrch,navrch
975,überall::ADV,všade,všade
976,nicht::ADV,nie,nie
977,ein wenig::ADV,trocha,trocha
978,kaum::ADV,ledva,ledva
979,sehr::ADV,veľmi,veľmi
980,so::ADV,tak,tak
981,so::ADV,tak,takto
982,so::ADV,takto,tak
983,so::ADV,takto,takto
984,noch::ADV,ešte,ešte
985,nur::ADV,len,len
986,schon::ADV,už,už
987,wieder::ADV,zasa,zasa
988,vergebens::ADV,márne,márne
989,vergebens::ADV,márne,nadarmo
990,vergebens::ADV,nadarmo,márne
991,vergebens::ADV,nadarmo,nadarmo
992,vor::PRP,pred,pred
993,hinter::PRP,za,za
994,unter::PRP,pod,pod
995,durch::PRP,cez,cez
996,neben::PRP,pri,pri
997,neben::PRP,pri,vedľa
998,neben::PRP,vedľa,pri
999,neben::PRP,vedľa,vedľa
1000,zwischen::PRP,medzi,medzi
1001,wegen::PRP,pre,pre
1002,wegen::PRP,pre,kvôli
1003,wegen::PRP,kvôli,pre
1004,wegen::PRP,kvôli,kvôli
1005,dies::PRN,to,to
1006,dies::PRN,to,táto
1007,dies::PRN,táto,to
1008,dies::PRN,táto,táto
1009,das::PRN,to,to
1010,alles::PRN,všetko,všetko
1011,ich::PRN,ja,ja
1012,du::PRN,ty,ty
1013,er::PRN,on,on
1014,wir::PRN,my,my
1015,ihr::PRN,vy,vy
1016,sie::PRN,oni,oni
1017,was::FPRN,čo,čo
1018,wer::FPRN,kto,kto
1019,wo::FADV,kde,kde
1020,wohin::FADV,kam,kam
1021,wie::FADV,ako,ako
1022,warum::FADV,prečo,prečo
1023,wieviel::FNUM,koľko,koľko
1024,eins::NUM,jeden,jeden
1025,zwei::NUM,dva,dva
1026,drei::NUM,tri,tri
1027,vier::NUM,štyri,štyri
1028,fünf::NUM,päť,päť
1029,sechs::NUM,šesť,šesť
1030,sieben::NUM,sedem,sedem
1031,acht::NUM,osem,osem
1032,neun::NUM,deväť,deväť
1033,zehn::NUM,desať,desať
1034,elf::NUM,jedenásť,jedenásť
1035,zwölf::NUM,dvanásť,dvanásť
1036,zwanzig::NUM,dvadsať,dvadsať
1037,dreißig::NUM,tridsať,tridsať
1038,vierzig::NUM,štyridsať,štyridsať
1039,fünfzig::NUM,päťdesiat,päťdesiat
1040,sechzig::NUM,šesťdesiat,šesťdesiat
1041,siebzig::NUM,sedemdesiat,sedemdesiat
1042,achtzig::NUM,osemdesiat,osemdesiat
1043,neunzig::NUM,deväťdesiat,deväťdesiat
1044,hundert::NUM,sto,sto
1045,tausend::NUM,tisíc,tisíc
1046,und::CNJ,i,i
1047,oder::CNJ,alebo,alebo
1048,stehen::V,stáť,stáť
1049,sitzen::V,sedieť,sedieť
1050,liegen::V,ležať,ležať
1051,hängen::V,visieť,visieť
1052,werden::V,stať sa,stať sa
1053,passieren::V,stať sa,stať sa
1054,beginnen::V,začať sa,začať sa
1055,enden::V,končiť sa,končiť sa
1056,wechseln::V,meniť sa,meniť sa
1057,aufgehen[Sonne]::V,vychádzať,vychádzať
1058,untergehen[Sonne]::V,zapadnúť,zapadnúť
1059,scheinen[Sonne]::V,svietiť,svietiť
1060,donnern::V,hrmieť,hrmieť
1061,wehen::V,viať,viať
1062,strömen::V,prúdiť,prúdiť
1063,fließen::V,tiecť,tiecť
1064,sich drehen::V,točiť sa,točiť sa
1065,sich drehen::V,točiť sa,krútiť sa
1066,sich drehen::V,krútiť sa,točiť sa
1067,sich drehen::V,krútiť sa,krútiť sa
1068,schwanken::V,kolísať,kolísať
1069,schwanken::V,kolísať,klátiť sa
1070,schwanken::V,klátiť sa,kolísať
1071,schwanken::V,klátiť sa,klátiť sa
1072,schwingen::V,kývať sa,kývať sa
1073,schwingen::V,kývať sa,chvieť sa
1074,schwingen::V,chvieť sa,kývať sa
1075,schwingen::V,chvieť sa,chvieť sa
1076,fallen::V,padať,padať
1077,brennen::V,páliť,páliť
1078,brennen::V,páliť,horieť
1079,brennen::V,horieť,páliť
1080,brennen::V,horieť,horieť
1081,rauchen::V,dymiť sa,dymiť sa
1082,regnen::V,pršať,pršať
1083,gefrieren::V,zamrznút,zamrznút
1084,tauen::V,taviť sa,taviť sa
1085,schmelzen::V,taviť sa,taviť sa
1086,trocknen::V,schnúť,schnúť
1087,sieden::V,vrieť,vrieť
1088,faulen::V,hniť,hniť
1089,verfaulen::V,zhniť,zhniť
1090,reißen::V,pretrhnúť sa,pretrhnúť sa
1091,versinken::V,zapadnúť,zapadnúť
1092,versinken::V,zapadnúť,potopiť sa
1093,versinken::V,potopiť sa,zapadnúť
1094,versinken::V,potopiť sa,potopiť sa
1095,vergehen::V,plynúť,plynúť
1096,erscheinen::V,objaviť sa,objaviť sa
1097,verschwinden::V,zmiznúť,zmiznúť
1098,sinken::V,klesať,klesať
1099,abnehmen::V,ubúdať,ubúdať
1100,zunehmen::V,pribúdať,pribúdať
1101,steigen::V,stúpať,stúpať
1102,wachsen::V,rásť,rásť
1103,glänzen::V,jagať sa,jagať sa
1104,glänzen::V,jagať sa,lesknúť sa
1105,glänzen::V,lesknúť sa,jagať sa
1106,glänzen::V,lesknúť sa,lesknúť sa
1107,funkeln::V,iskriť sa,iskriť sa
1108,lärmen::V,lomoziť,lomoziť
1109,läuten::V,cengať,cengať
1110,klingeln::V,zvoniť,zvoniť
1111,klirren::V,rinčať,rinčať
1112,brausen::V,hučať,hučať
1113,rauschen::V,šumieť,šumieť
1114,klingen::V,znieť,znieť
1115,klingen::V,znieť,zvoniť
1116,klingen::V,zvoniť,znieť
1117,klingen::V,zvoniť,zvoniť
1118,bellen::V,štekať,štekať
1119,bellen::V,štekať,brechať
1120,bellen::V,brechať,štekať
1121,bellen::V,brechať,brechať
1122,heulen::V,vyť,vyť
1123,blasen::V,duť,duť
1124,blasen::V,duť,fúkať
1125,blasen::V,fúkať,duť
1126,blasen::V,fúkať,fúkať
1127,pfeifen::V,pískať,pískať
1128,pfeifen::V,pískať,hvízdať
1129,pfeifen::V,hvízdať,pískať
1130,pfeifen::V,hvízdať,hvízdať
1131,schreien::V,kričať,kričať
1132,stöhnen::V,stenať,stenať
1133,zittern::V,triasť sa,triasť sa
1134,leben::V,žiť,žiť
1135,geboren werden::V,narodiť sa,narodiť sa
1136,atmen::V,dýchať,dýchať
1137,trinken::V,piť,piť
1138,essen::V,jesť,jesť
1139,schlucken::V,zhltnuť,zhltnuť
1140,müde werden::V,unaviť sa,unaviť sa
1141,einschlafen::V,usnúť,usnúť
1142,einschlafen::V,usnúť,zaspať
1143,einschlafen::V,zaspať,usnúť
1144,einschlafen::V,zaspať,zaspať
1145,schlafen::V,spať,spať
1146,aufwachen::V,zobudiť sa,zobudiť sa
1147,aufstehen::V,vstať,vstať
1148,sich erholen::V,zotavovať sa,zotavovať sa
1149,sich erholen::V,zotavovať sa,oddýchovať si
1150,sich erholen::V,oddýchovať si,zotavovať sa
1151,sich erholen::V,oddýchovať si,oddýchovať si
1152,krank werden::V,ochorieť,ochorieť
1153,krank sein::V,chorieť,chorieť
1154,krank sein::V,chorieť,byť chorý
1155,krank sein::V,byť chorý,chorieť
1156,krank sein::V,byť chorý,byť chorý
1157,schmerzen::V,bolieť,bolieť
1158,husten::V,kašľať,kašľať
1159,genesen::V,uzdraviť sa,uzdraviť sa
1160,sterben::V,umrieť,umrieť
1161,sterben::V,umrieť,zomrieť
1162,sterben::V,zomrieť,umrieť
1163,sterben::V,zomrieť,zomrieť
1164,umkommen::V,zahynúť,zahynúť
1165,sich bewegen::V,pohybovať sa,pohybovať sa
1166,sich rühren::V,hnúť sa,hnúť sa
1167,sich erheben::V,zdvihnúť sa,zdvihnúť sa
1168,sich setzen::V,sadnúť si,sadnúť si
1169,hinfallen::V,spadnúť,spadnúť
1170,laufen::V,bežať,bežať
1171,schreiten::V,kráčať,kráčať
1172,spazierengehen::V,prechádzať sa,prechádzať sa
1173,eilen::V,súriť,súriť
1174,sich beeilen::V,ponáhľať sa,ponáhľať sa
1175,sausen::V,hučať,hučať
1176,rennen::V,bežať,bežať
1177,springen::V,skákať,skákať
1178,klettern::V,liezť,liezť
1179,schaukeln::V,húpať,húpať
1180,schaukeln::V,húpať,hojdať
1181,schaukeln::V,hojdať,húpať
1182,schaukeln::V,hojdať,hojdať
1183,kriechen::V,liezť,liezť
1184,kriechen::V,liezť,plaziť sa
1185,kriechen::V,plaziť sa,liezť
1186,kriechen::V,plaziť sa,plaziť sa
1187,schwimmen::V,plávať,plávať
1188,tauchen::V,ponoriť sa,ponoriť sa
1189,rudern::V,veslovať,veslovať
1190,fahren::V,ísť,ísť
1191,fahren::V,ísť,jazdiť
1192,fahren::V,jazdiť,ísť
1193,fahren::V,jazdiť,jazdiť
1194,fliegen::V,letieť,letieť
1195,gehen::V,ísť,ísť
1196,weggehen::V,odísť,odísť
1197,weggehen::V,odísť,odchádzať
1198,weggehen::V,odchádzať,odísť
1199,weggehen::V,odchádzať,odchádzať
1200,abfahren::V,odcestovať,odcestovať
1201,anhalten::V,zadržať sa,zadržať sa
1202,anhalten::V,zadržať sa,zastaviť sa
1203,anhalten::V,zastaviť sa,zadržať sa
1204,anhalten::V,zastaviť sa,zastaviť sa
1205,hineingehen::V,vchádzať,vchádzať
1206,eintreten::V,vojsť,vojsť
1207,eintreten::V,vojsť,vstúpiť
1208,eintreten::V,vstúpiť,vojsť
1209,eintreten::V,vstúpiť,vstúpiť
1210,kommen::V,prísť,prísť
1211,ankommen::V,prísť,prísť
1212,ankommen::V,prísť,doraziť
1213,ankommen::V,doraziť,prísť
1214,ankommen::V,doraziť,doraziť
1215,zurückkommen::V,vrátiť sa,vrátiť sa
1216,bleiben::V,ostať,ostať
1217,bleiben::V,ostať,zostať
1218,bleiben::V,zostať,ostať
1219,bleiben::V,zostať,zostať
1220,warten::V,čakať,čakať
1221,erwarten::V,očakávať,očakávať
1222,suchen::V,hľadať,hľadať
1223,finden::V,nájsť,nájsť
1224,versuchen::V,skúsiť,skúsiť
1225,versuchen::V,skúsiť,pokúsiť sa
1226,versuchen::V,pokúsiť sa,skúsiť
1227,versuchen::V,pokúsiť sa,pokúsiť sa
1228,vorbereiten::V,pripraviť,pripraviť
1229,lieben::V,ľúbiť,ľúbiť
1230,lieben::V,ľúbiť,milovať
1231,lieben::V,milovať,ľúbiť
1232,lieben::V,milovať,milovať
1233,mögen::V,mať rád,mať rád
1234,lachen::V,smiať sa,smiať sa
1235,rühren::V,dojať,dojať
1236,weinen::V,plakať,plakať
1237,schimpfen::V,nadávať,nadávať
1238,sich ärgern::V,hnevať sa,hnevať sa
1239,sich ärgern::V,hnevať sa,zlostiť sa
1240,sich ärgern::V,zlostiť sa,hnevať sa
1241,sich ärgern::V,zlostiť sa,zlostiť sa
1242,sich fürchten::V,báť sa,báť sa
1243,fürchten::V,báť sa,báť sa
1244,fliehen::V,utekať,utekať
1245,flüchten::V,utiecť,utiecť
1246,sehen::V,vidieť,vidieť
1247,anschauen::V,pozrieť sa na,pozrieť sa na
1248,ansehen::V,pozrieť,pozrieť
1249,hören::V,počúvať,počúvať
1250,zuhören::V,počúvať,počúvať
1251,probieren::V,ochutnať,ochutnať
1252,riechen::V,ňuchať,ňuchať
1253,fühlen::V,cítiť,cítiť
1254,fühlen::V,cítiť,pociťovať
1255,fühlen::V,pociťovať,cítiť
1256,fühlen::V,pociťovať,pociťovať
1257,scheinen::V,zdať sa,zdať sa
1258,zu sehen sein::V,byť vidieť,byť vidieť
1259,vernehmen::V,počuť,počuť
1260,frieren::V,mrznúť,mrznúť
1261,frieren::V,mrznúť,oziabať
1262,frieren::V,oziabať,mrznúť
1263,frieren::V,oziabať,oziabať
1264,tun::V,robiť,robiť
1265,können::V,môcť,môcť
1266,wollen::V,chcieť,chcieť
1267,anfangen::V,začať,začať
1268,beenden::V,skončiť,skončiť
1269,aufhören::V,prestať,prestať
1270,gelingen::V,podariť sa,podariť sa
1271,geraten::V,dariť sa,dariť sa
1272,öffnen::V,otvoriť,otvoriť
1273,schließen::V,zavrieť,zavrieť
1274,stellen::V,postaviť,postaviť
1275,setzen::V,posadiť,posadiť
1276,legen::V,klásť,klásť
1277,legen::V,klásť,položiť
1278,legen::V,položiť,klásť
1279,legen::V,položiť,položiť
1280,berühren::V,dotykať sa,dotykať sa
1281,verbinden::V,spojiť,spojiť
1282,bedecken::V,pokryť,pokryť
1283,aufhängen::V,zavesiť,zavesiť
1284,anzünden::V,zapáliť,zapáliť
1285,aufheben::V,zdvihnúť,zdvihnúť
1286,zurücklassen::V,zanechať,zanechať
1287,verlieren::V,stratiť,stratiť
1288,fallen lassen::V,pustiť,pustiť
1289,machen::V,robiť,robiť
1290,herstellen::V,vyrobiť,vyrobiť
1291,bauen::V,stavať,stavať
1292,bauen::V,stavať,budovať
1293,bauen::V,budovať,stavať
1294,bauen::V,budovať,budovať
1295,reparieren::V,opraviť,opraviť
1296,verbessern::V,zlepšiť,zlepšiť
1297,ändern::V,zmeniť,zmeniť
1298,ändern::V,zmeniť,preinačiť
1299,ändern::V,preinačiť,zmeniť
1300,ändern::V,preinačiť,preinačiť
1301,graben::V,ryť,ryť
1302,graben::V,ryť,kopať
1303,graben::V,kopať,ryť
1304,graben::V,kopať,kopať
1305,beugen::V,ohnúť,ohnúť
1306,biegen::V,ohnúť,ohnúť
1307,drehen::V,točiť,točiť
1308,drehen::V,točiť,krútiť
1309,drehen::V,krútiť,točiť
1310,drehen::V,krútiť,krútiť
1311,wenden::V,obrátiť,obrátiť
1312,wenden::V,obrátiť,prevrátiť
1313,wenden::V,prevrátiť,obrátiť
1314,wenden::V,prevrátiť,prevrátiť
1315,umdrehen::V,otočiť,otočiť
1316,umdrehen::V,otočiť,obrátiť
1317,umdrehen::V,obrátiť,otočiť
1318,umdrehen::V,obrátiť,obrátiť
1319,heben::V,dvíhať,dvíhať
1320,heben::V,dvíhať,povzniesť
1321,heben::V,povzniesť,dvíhať
1322,heben::V,povzniesť,povzniesť
1323,hochheben::V,zdvihnúť,zdvihnúť
1324,ergreifen::V,uchopiť sa,uchopiť sa
1325,halten::V,držať,držať
1326,drücken::V,tisnúť,tisnúť
1327,schieben::V,posunovať,posunovať
1328,kratzen::V,škrabať,škrabať
1329,lecken::V,lízať,lízať
1330,beißen::V,kúsať,kúsať
1331,abreißen::V,odtrhnúť,odtrhnúť
1332,abschneiden::V,odrezať,odrezať
1333,abschneiden::V,odrezať,odkrojiť
1334,abschneiden::V,odkrojiť,odrezať
1335,abschneiden::V,odkrojiť,odkrojiť
1336,binden::V,zaviazať,zaviazať
1337,binden::V,zaviazať,priviazať
1338,binden::V,priviazať,zaviazať
1339,binden::V,priviazať,priviazať
1340,stecken::V,strčiť,strčiť
1341,brechen::V,zlomiť,zlomiť
1342,klopfen::V,tĺcť,tĺcť
1343,klopfen::V,tĺcť,klopať
1344,klopfen::V,klopať,tĺcť
1345,klopfen::V,klopať,klopať
1346,hauen::V,nabiť,nabiť
1347,kleben::V,lepiť,lepiť
1348,kleben::V,lepiť,nalepiť
1349,kleben::V,nalepiť,lepiť
1350,kleben::V,nalepiť,nalepiť
1351,reiben::V,trieť,trieť
1352,streichen::V,namazať,namazať
1353,schleifen::V,ostríť,ostríť
1354,schneiden::V,rezať,rezať
1355,schneiden::V,rezať,strihať
1356,schneiden::V,strihať,rezať
1357,schneiden::V,strihať,strihať
1358,rütteln::V,triasť,triasť
1359,rütteln::V,triasť,lomcovať
1360,rütteln::V,lomcovať,triasť
1361,rütteln::V,lomcovať,lomcovať
1362,schütteln::V,triasť,triasť
1363,schütteln::V,triasť,potriasť
1364,schütteln::V,potriasť,triasť
1365,schütteln::V,potriasť,potriasť
1366,schwenken::V,mávať,mávať
1367,schütten::V,sypať,sypať
1368,füllen::V,plniť,plniť
1369,einwickeln::V,zabaliť,zabaliť
1370,tragen::V,niesť,niesť
1371,schleppen::V,vliecť,vliecť
1372,ziehen::V,ťahať,ťahať
1373,aufbewahren::V,uložiť,uložiť
1374,aufbewahren::V,uložiť,uschovať
1375,aufbewahren::V,uschovať,uložiť
1376,aufbewahren::V,uschovať,uschovať
1377,werfen::V,hodiť,hodiť
1378,werfen::V,hodiť,vrhnúť
1379,werfen::V,vrhnúť,hodiť
1380,werfen::V,vrhnúť,vrhnúť
1381,fangen::V,chytať,chytať
1382,packen::V,baliť,baliť
1383,packen::V,baliť,chytiť
1384,packen::V,chytiť,baliť
1385,packen::V,chytiť,chytiť
1386,verstecken::V,skryť,skryť
1387,verstecken::V,skryť,schovať
1388,verstecken::V,schovať,skryť
1389,verstecken::V,schovať,schovať
1390,teilen::V,podeliť,podeliť
1391,teilen::V,podeliť,rozdeliť
1392,teilen::V,rozdeliť,podeliť
1393,teilen::V,rozdeliť,rozdeliť
1394,schicken::V,posielať,posielať
1395,bringen::V,priniesť,priniesť
1396,hinzufügen::V,pripojiť,pripojiť
1397,bekommen::V,dostať,dostať
1398,erhalten::V,prijať,prijať
1399,nehmen::V,vziať,vziať
1400,wählen::V,voliť,voliť
1401,auswählen::V,vybrať,vybrať
1402,auswählen::V,vybrať,vyvoliť
1403,auswählen::V,vyvoliť,vybrať
1404,auswählen::V,vyvoliť,vyvoliť
1405,bewahren::V,zachovať,zachovať
1406,behindern::V,zavadzať,zavadzať
1407,behindern::V,zavadzať,byť v ceste
1408,behindern::V,byť v ceste,zavadzať
1409,behindern::V,byť v ceste,byť v ceste
1410,verderben::V,skaziť,skaziť
1411,beschädigen::V,ublížiť,ublížiť
1412,beschädigen::V,ublížiť,poškodiť
1413,beschädigen::V,poškodiť,ublížiť
1414,beschädigen::V,poškodiť,poškodiť
1415,zerbrechen::V,rozbiť,rozbiť
1416,zerbrechen::V,rozbiť,prelomiť
1417,zerbrechen::V,prelomiť,rozbiť
1418,zerbrechen::V,prelomiť,prelomiť
1419,zerreißen::V,pretrhnúť,pretrhnúť
1420,zerstören::V,zničiť,zničiť
1421,verbrennen::V,spáliť,spáliť
1422,geben::V,dať,dať
1423,reichen::V,podať,podať
1424,schenken::V,darovať,darovať
1425,versprechen::V,sľúbiť,sľúbiť
1426,wünschen::V,želať,želať
1427,loben::V,chváliť,chváliť
1428,küssen::V,bozkať,bozkať
1429,wiegen::V,kolísať,kolísať
1430,zudecken::V,prikryť,prikryť
1431,wecken::V,zobudiť,zobudiť
1432,zeigen::V,ukázať,ukázať
1433,führen::V,viesť,viesť
1434,lehren::V,učiť,učiť
1435,unterrichten::V,vyučovať,vyučovať
1436,aufziehen::V,vychovať,vychovať
1437,leiten::V,viesť,viesť
1438,antreiben::V,popudiť,popudiť
1439,lassen::V,dať,dať
1440,einladen::V,pozvať,pozvať
1441,einladen::V,pozvať,povolať
1442,einladen::V,povolať,pozvať
1443,einladen::V,povolať,povolať
1444,vereinigen::V,spojiť,spojiť
1445,vereinigen::V,spojiť,zjednotiť
1446,vereinigen::V,zjednotiť,spojiť
1447,vereinigen::V,zjednotiť,zjednotiť
1448,besuchen::V,navštíviť,navštíviť
1449,treffen::V,stretnúť,stretnúť
1450,sich versammeln::V,zhromaždiť sa,zhromaždiť sa
1451,spielen::V,hrať,hrať
1452,singen::V,spievať,spievať
1453,tanzen::V,tancovať,tancovať
1454,sich trennen::V,rozísť sa,rozísť sa
1455,verlassen::V,opustiť,opustiť
1456,retten::V,zachrániť,zachrániť
1457,bewachen::V,strážiť,strážiť
1458,schützen::V,chrániť,chrániť
1459,verteidigen::V,brániť,brániť
1460,sich schlagen::V,biť sa,biť sa
1461,schießen::V,streliť,streliť
1462,schießen::V,streliť,strieľať
1463,schießen::V,strieľať,streliť
1464,schießen::V,strieľať,strieľať
1465,siegen::V,zvíťaziť,zvíťaziť
1466,ärgern::V,hnevať,hnevať
1467,ärgern::V,hnevať,zlostiť
1468,ärgern::V,zlostiť,hnevať
1469,ärgern::V,zlostiť,zlostiť
1470,schlagen::V,biť,biť
1471,schlagen::V,biť,udrieť
1472,schlagen::V,udrieť,biť
1473,schlagen::V,udrieť,udrieť
1474,treten::V,kopnúť,kopnúť
1475,stechen::V,bodnúť,bodnúť
1476,stechen::V,bodnúť,pichnúť
1477,stechen::V,pichnúť,bodnúť
1478,stechen::V,pichnúť,pichnúť
1479,stoßen::V,udrieť,udrieť
1480,stehlen::V,kradnúť,kradnúť
1481,stören::V,vyrušiť,vyrušiť
1482,belästigen::V,obťažovať,obťažovať
1483,verbergen::V,skryť,skryť
1484,täuschen::V,sklamať,sklamať
1485,betrügen::V,klamať,klamať
1486,betrügen::V,klamať,podvádzať
1487,betrügen::V,podvádzať,klamať
1488,betrügen::V,podvádzať,podvádzať
1489,töten::V,zabiť,zabiť
1490,töten::V,zabiť,usmrtiť
1491,töten::V,usmrtiť,zabiť
1492,töten::V,usmrtiť,usmrtiť
1493,wohnen::V,bývať,bývať
1494,arbeiten::V,pracovať,pracovať
1495,sammeln::V,zbierať,zbierať
1496,pflücken::V,trhať,trhať
1497,pflücken::V,trhať,oberať
1498,pflücken::V,oberať,trhať
1499,pflücken::V,oberať,oberať
1500,jagen::V,poľovať,poľovať
1501,fischen::V,loviť ryby,loviť ryby
1502,fischen::V,loviť ryby,chytať ryby
1503,fischen::V,chytať ryby,loviť ryby
1504,fischen::V,chytať ryby,chytať ryby
1505,fassen::V,uloviť,uloviť
1506,hüten::V,pásť,pásť
1507,treiben::V,hnať,hnať
1508,anbinden::V,priviazať,priviazať
1509,füttern::V,kŕmiť,kŕmiť
1510,melken::V,dojiť,dojiť
1511,hacken::V,seknúť,seknúť
1512,gießen::V,polievať,polievať
1513,reifen::V,dozrieť,dozrieť
1514,zubereiten::V,pripraviť,pripraviť
1515,kochen::V,variť,variť
1516,backen::V,piecť,piecť
1517,backen::V,piecť,smažiť
1518,backen::V,smažiť,piecť
1519,backen::V,smažiť,smažiť
1520,braten::V,piecť,piecť
1521,braten::V,piecť,pražiť
1522,braten::V,pražiť,piecť
1523,braten::V,pražiť,pražiť
1524,umrühren::V,pomiešať,pomiešať
1525,stricken::V,pliesť,pliesť
1526,nähen::V,šiť,šiť
1527,färben::V,zafarbiť,zafarbiť
1528,reinigen::V,čistiť,čistiť
1529,waschen::V,myť,myť
1530,abwischen::V,utrieť,utrieť
1531,spülen::V,vyplachovať,vyplachovať
1532,fegen::V,zametať,zametať
1533,kehren::V,zametať,zametať
1534,baden::V,kúpať sa,kúpať sa
1535,sich waschen::V,umývať sa,umývať sa
1536,ausziehen::V,zobliecť,zobliecť
1537,anziehen::V,obliecť,obliecť
1538,sich anziehen::V,obliecť sa,obliecť sa
1539,kämmen::V,česať,česať
