,Concept_ID,vep,lt
800,einmal::ADV,kerdan,kartą
801,einmal::ADV,kerdan,vieną kartą
802,manchmal::ADV,erašti,kai kada
803,oft::ADV,paksus,dažnai
804,immer::ADV,kaiken,visada
805,immer::ADV,kaiken,visuomet
806,niemals::ADV,ei nikonz,niekada
807,niemals::ADV,ei nikonz,niekuomet
808,hier::ADV,täs,čia
809,hier::ADV,tägä,čia
810,hierhin::ADV,tänna,šen
811,hierhin::ADV,tänna,čionai
812,von hier::ADV,täspäi,iš čia
813,von hier::ADV,sid'päi,iš čia
814,dort::ADV,sigä,ten
815,dort::ADV,sigä,tenai
816,dorthin::ADV,sinna,ten
817,dorthin::ADV,sinna,ten link
818,dorthin::ADV,nakkale,ten
819,dorthin::ADV,nakkale,ten link
820,geradeaus::ADV,kohtha,tiesiai
821,vorwärts::ADV,edehe,pirmyn
822,rückwärts::ADV,sel'gin,atbulai
823,zurück::ADV,tagaze,atgal
824,unten::ADV,alahan,žemai
825,unten::ADV,alahan,apačioje
826,hinab::ADV,alaz,žemyn
827,hinab::ADV,alahaks,žemyn
828,oben::ADV,ülähän,viršuj
829,hinauf::ADV,ülez,aukštyn
830,hinauf::ADV,ülez,į viršų
831,hinauf::ADV,ülähäks,aukštyn
832,hinauf::ADV,ülähäks,į viršų
833,überall::ADV,kaikjal,visur
834,nicht::ADV,ei,ne
835,ein wenig::ADV,vähän,truputį
836,kaum::ADV,habi,vos
837,sehr::ADV,lujas,labai
838,sehr::ADV,lujas,baisiai
839,so::ADV,muga,taip
840,so::ADV,ninga,taip
841,noch::ADV,völ,dar
842,nur::ADV,järg,tik
843,nur::ADV,järg,vien
844,nur::ADV,vaiše,tik
845,nur::ADV,vaiše,vien
846,schon::ADV,jo,jau
847,wieder::ADV,möst,vėl
848,wieder::ADV,möst,iš naujo
849,vergebens::ADV,uhtei,veltui
850,vergebens::ADV,uhtei,bergždžiai
851,vor::PRP,edes,prieš
852,hinter::PRP,taga,už
853,unter::PRP,al,po
854,durch::PRP,läbi,pro
855,durch::PRP,läbi,per
856,durch::PRP,kal't,pro
857,durch::PRP,kal't,per
858,neben::PRP,rindal,prie
859,neben::PRP,rindal,šalia
860,zwischen::PRP,keskes,tarp
861,wegen::PRP,tagut,dėl
862,wegen::PRP,tagut,dėlei
863,dies::PRN,nece,šis
864,dies::PRN,nece,šitas
865,das::PRN,se,tat
866,alles::PRN,kaik,visas
867,ich::PRN,minä,aš
868,du::PRN,sinä,tu
869,er::PRN,hän,jis
870,wir::PRN,mö,mes
871,ihr::PRN,tö,jūs
872,sie::PRN,hö,ji
873,sie::PRN,hö,jos
874,was::FPRN,mi,kas
875,wer::FPRN,ken,kas
876,wo::FADV,kus,kur
877,wohin::FADV,kuna,kur
878,wohin::FADV,kuna,kur link
879,wie::FADV,kut,kaip
880,wie::FADV,mit',kaip
881,warum::FADV,mikš,kod̃ėl
882,warum::FADV,mikš,dėl ko
883,wieviel::FNUM,äjak,kiek
884,wieviel::FNUM,kuverz',kiek
885,eins::NUM,üks',vienas
886,zwei::NUM,kaks',du
887,drei::NUM,koume,trys
888,vier::NUM,nel'l',keturi
889,fünf::NUM,viž,penki
890,sechs::NUM,kuz',šeši
891,sieben::NUM,seičeme,septyni
892,acht::NUM,kahesa,aštuoni
893,neun::NUM,ühesa,devyni
894,zehn::NUM,kümne,dešimt
895,elf::NUM,üks'toštkümne,vienuolika
896,zwölf::NUM,kaks'toštkümne,dvylika
897,zwanzig::NUM,kaks'kümne,dvidešimt
898,dreißig::NUM,koumekümne,trisdešimt
899,vierzig::NUM,nel'l'kümne,keturiasdešimt
900,fünfzig::NUM,vižkümne,penkiasdešimt
901,sechzig::NUM,kuz'kümne,šešiasdešimt
902,siebzig::NUM,seičemekümne,septyniasdešimt
903,achtzig::NUM,kahesakümne,aštuoniasdešimt
904,neunzig::NUM,ühesakümne,devyniasdešimt
905,hundert::NUM,sada,šimtas
906,tausend::NUM,tuha,tūkstantis
907,und::CNJ,i,ĩr
908,und::CNJ,da,ĩr
909,oder::CNJ,vai,ar
910,oder::CNJ,vai,arba
911,stehen::V,seišta,stovėti
912,sitzen::V,ištta,sėdėti
913,liegen::V,venuda,gulėti
914,hängen::V,ripta,kyboti
915,hängen::V,ripta,kabėti
916,werden::V,lindä,taptis
917,werden::V,lindä,darytis
918,werden::V,tehtas,taptis
919,werden::V,tehtas,darytis
920,passieren::V,ozaitas,atsitikti
921,passieren::V,ozaitas,pasitaikyti
922,beginnen::V,augotadas,prasid́ėti
923,enden::V,loptas,baigtis
924,wechseln::V,vajehtadas,keistis
925,wechseln::V,vajehtadas,pasikeisti
926,aufgehen[Sonne]::V,nousta,tekėti
927,aufgehen[Sonne]::V,nousta,patekėti
928,untergehen[Sonne]::V,lasktas,leistis
929,untergehen[Sonne]::V,lasktas,nusileisti
930,scheinen[Sonne]::V,paštta,šviesti
931,donnern::V,juraita,griausti
932,donnern::V,juraita,griaudėti
933,wehen::V,dölta,pūsti
934,wehen::V,puhuda,pūsti
935,strömen::V,valadas,lietis
936,strömen::V,valadas,plūsti
937,fließen::V,valuda,tekėti
938,sich drehen::V,punotas,suktis
939,sich drehen::V,punotas,pasisukti
940,schwanken::V,čibuda,svyruoti
941,schwingen::V,čibuda,suptis
942,fallen::V,langeta,pulti
943,fallen::V,langeta,kristi
944,brennen::V,pallada,degti
945,rauchen::V,savustada,rūkyti
946,regnen::V,vihmda,lyti
947,gefrieren::V,jäduda,užšalti
948,gefrieren::V,kül'mdä,užšalti
949,tauen::V,sulada,tirpti
950,schmelzen::V,sulada,lydytis
951,trocknen::V,kuida,džiūti
952,trocknen::V,kuivehtuda,džiūti
953,sieden::V,kehuda,virti
954,faulen::V,hapata,pūti
955,faulen::V,traudäs,pūti
956,verfaulen::V,hapata,švinkti
957,reißen::V,rebita,plyšti
958,reißen::V,rebita,trūkti
959,versinken::V,upota,skę̃sti
960,versinken::V,upota,grimzti
961,vergehen::V,mända,praeiti
962,erscheinen::V,ozutadas,pasirodyti
963,verschwinden::V,hajeta,dingti
964,verschwinden::V,hajeta,išnykti
965,verschwinden::V,hajeta,pranykti
966,sinken::V,väheta,kristi
967,sinken::V,lasktas,kristi
968,abnehmen::V,peneta,mažėti
969,abnehmen::V,peneta,silpnėti
970,zunehmen::V,ližaduda,didėti
971,zunehmen::V,ližaduda,padaugėti
972,steigen::V,nousta,kilti
973,wachsen::V,kazda,augti
974,glänzen::V,loštta,blizgėti
975,funkeln::V,hoštta,žibėti
976,lärmen::V,robaita,triukšmauti
977,läuten::V,judaita,skambinti
978,klingeln::V,kelotada,skambinti
979,klirren::V,biraita,žvangėti
980,brausen::V,bruncta,šniokšti
981,rauschen::V,šobaita,ošti
982,rauschen::V,šobaita,šlamėti
983,klingen::V,heläita,skardėti
984,bellen::V,nutta,loti
985,heulen::V,ulaita,kaukti
986,heulen::V,ulaita,staugti
987,blasen::V,puhuda,pūsti
988,pfeifen::V,pistta,švilpti
989,pfeifen::V,pistta,švilpauti
990,pfeifen::V,vihelta,švilpti
991,pfeifen::V,vihelta,švilpauti
992,schreien::V,kirkta,šaukti
993,schreien::V,kidastada,šaukti
994,stöhnen::V,ohkta,dejuoti
995,stöhnen::V,ohkta,aimanuoti
996,stöhnen::V,voivotada,dejuoti
997,stöhnen::V,voivotada,aimanuoti
998,zittern::V,säraita,virpėti
999,leben::V,eläda,gyventi
1000,geboren werden::V,sünduda,gimti
1001,atmen::V,henktä,alsuoti
1002,atmen::V,henktä,kvėpuoti
1003,trinken::V,joda,gerti
1004,essen::V,söda,valgyti
1005,schlucken::V,lainata,praryti
1006,müde werden::V,väzuda,nuvargti
1007,müde werden::V,väzuda,privargti
1008,müde werden::V,šuštuda,nuvargti
1009,müde werden::V,šuštuda,privargti
1010,einschlafen::V,uinota,užmigti
1011,schlafen::V,magata,miegoti
1012,schlafen::V,nukkuda,miegoti
1013,aufwachen::V,heraštuda,pabusti
1014,aufstehen::V,nousta,keltis
1015,aufstehen::V,nousta,atsikelti
1016,sich erholen::V,lebaitas,pailsėti
1017,sich erholen::V,lebaitas,poilsiauti
1018,krank werden::V,läžegata,susirgti
1019,krank sein::V,läžuda,sirgti
1020,schmerzen::V,kibištada,sopėti
1021,schmerzen::V,kibištada,skaudėti
1022,husten::V,rügda,kosėti
1023,genesen::V,tervehtuda,sveikti
1024,genesen::V,tervehtuda,taisytis
1025,sterben::V,kolda,mirti
1026,sterben::V,kolda,numirti
1027,umkommen::V,kolda,žūti
1028,sich bewegen::V,likkuda,judėti
1029,sich bewegen::V,likkuda,pasijudinti
1030,sich rühren::V,likahtada,krutėti
1031,sich rühren::V,kubahtada,krutėti
1032,sich erheben::V,nousta,pakilti
1033,sich erheben::V,nousta,atsikelti
1034,sich setzen::V,išttas,sėstis
1035,sich setzen::V,išttas,atsisėsti
1036,hinfallen::V,langeta,parkristi
1037,hinfallen::V,langeta,pargriūti
1038,laufen::V,kävuda,eiti
1039,schreiten::V,astta,žengti
1040,schreiten::V,astta,žingsniuoti
1041,schreiten::V,haškta,žengti
1042,schreiten::V,haškta,žingsniuoti
1043,spazierengehen::V,kävelta,pasivaikščioti
1044,eilen::V,kiruhtada,skubėti
1045,sich beeilen::V,kiruhtada,paskub́ėti
1046,sich beeilen::V,kiruhtada,pasiskubinti
1047,sausen::V,fun'urta,dumti
1048,sausen::V,fun'urta,lėkti
1049,rennen::V,joksta,bėgti
1050,springen::V,hüptä,šokti
1051,klettern::V,libuda,kopti
1052,schaukeln::V,čibuda,supti
1053,schaukeln::V,čibuda,linguoti
1054,kriechen::V,ličtas,ropoti
1055,kriechen::V,ličtas,šliaužti
1056,schwimmen::V,ujuda,plaukti
1057,tauchen::V,čukautas,nerti
1058,rudern::V,souta,irtis
1059,rudern::V,souta,irkluoti
1060,fahren::V,ajada,važiuoti
1061,fahren::V,ajada,važinėti
1062,fahren::V,ajelda,važiuoti
1063,fahren::V,ajelda,važinėti
1064,fliegen::V,leta,lėkti
1065,fliegen::V,leta,skristi
1066,gehen::V,mända,eiti
1067,gehen::V,kävuda,eiti
1068,weggehen::V,päzda,išeiti
1069,weggehen::V,lähtta,išeiti
1070,abfahren::V,tönduda,išvykti
1071,abfahren::V,tönduda,išvažiuoti
1072,anhalten::V,seižutadas,sustoti
1073,hineingehen::V,mända südäimehe,įeiti
1074,eintreten::V,tulda,įžengti
1075,kommen::V,tulda,ateiti
1076,ankommen::V,tulda,ateiti
1077,zurückkommen::V,pörtas,grį̃žti
1078,zurückkommen::V,pörtas,sugrį̃žti
1079,bleiben::V,jäda,likti
1080,bleiben::V,jäda,pasilikti
1081,warten::V,varastada,laukti
1082,erwarten::V,varastada,laukti
1083,suchen::V,ectä,ieškoti
1084,finden::V,löuta,rasti
1085,finden::V,löuta,surasti
1086,versuchen::V,ladida,mėginti
1087,versuchen::V,rohkaita,mėginti
1088,vorbereiten::V,vaumita,rengti
1089,lieben::V,armastada,myĺėti
1090,mögen::V,navedida,ḿėgti
1091,mögen::V,navedida,patikti
1092,lachen::V,nagrda,juoktis
1093,rühren::V,likutada,jaudinti
1094,rühren::V,likutada,graudinti
1095,weinen::V,itkta,verkti
1096,schimpfen::V,laidas,bartis
1097,schimpfen::V,pačatada,bartis
1098,sich ärgern::V,rändüda,pykti
1099,sich ärgern::V,rändüda,apmaudauti
1100,sich fürchten::V,varaita,bijoti
1101,sich fürchten::V,varaita,baimintis
1102,fürchten::V,varaita,bijoti
1103,fürchten::V,varaita,baimintis
1104,fliehen::V,pageta,bėgti
1105,fliehen::V,pageta,sprukti
1106,flüchten::V,pageta,pabėgti
1107,flüchten::V,joksta,pabėgti
1108,sehen::V,nähta,žiūŕėti
1109,anschauen::V,kacta,žiūŕėti
1110,ansehen::V,kacta,žiūrėti į
1111,ansehen::V,kacta,pažiūrėti į
1112,hören::V,kulda,girdėti
1113,zuhören::V,kundeltas,klausytis
1114,probieren::V,mujada,ragauti
1115,probieren::V,mujada,paragauti
1116,riechen::V,rižada,uosti
1117,riechen::V,rižada,užuosti
1118,fühlen::V,mujada,justi
1119,fühlen::V,mujada,jausti
1120,fühlen::V,mujada,pajusti
1121,scheinen::V,näguda,rodytis
1122,scheinen::V,näguda,atrodyti
1123,zu sehen sein::V,näguda,pasirodyti
1124,vernehmen::V,kulištada,išgirsti
1125,frieren::V,kül'mdä,šalti
1126,tun::V,tehta,daryti
1127,können::V,voida,galėti
1128,können::V,voida,pajėgti
1129,können::V,mahtta,galėti
1130,können::V,mahtta,pajėgti
1131,wollen::V,himoita,norėti
1132,wollen::V,tahtoida,norėti
1133,anfangen::V,zavottä,pradėti
1134,anfangen::V,zavottä,prasid́ėti
1135,anfangen::V,augotada,pradėti
1136,anfangen::V,augotada,prasid́ėti
1137,beenden::V,loptä,baigti
1138,beenden::V,loptä,užbaigti
1139,aufhören::V,loptas,liautis
1140,gelingen::V,lähtta,pavykti
1141,gelingen::V,lähtta,pasisekti
1142,gelingen::V,tehtas,pavykti
1143,gelingen::V,tehtas,pasisekti
1144,geraten::V,tulda,nusisekti
1145,öffnen::V,avaita,atverti
1146,öffnen::V,avaita,atidaryti
1147,schließen::V,saubata,uždaryti
1148,stellen::V,panda,statyti
1149,stellen::V,panda,pastatyti
1150,stellen::V,seižutada,statyti
1151,stellen::V,seižutada,pastatyti
1152,setzen::V,ištutada,sodinti
1153,setzen::V,ištutada,pasodinti
1154,legen::V,panda,dėti
1155,legen::V,panda,pad́ėti
1156,berühren::V,koskta,liesti
1157,berühren::V,koskta,paliesti
1158,berühren::V,käziduda,liesti
1159,berühren::V,käziduda,paliesti
1160,verbinden::V,ühtenzoitta,jungti
1161,verbinden::V,ühtenzoitta,surišti
1162,bedecken::V,katta,uždengti
1163,bedecken::V,peitta,uždengti
1164,aufhängen::V,riputada,pakarti
1165,aufhängen::V,riputada,pakabinti
1166,anzünden::V,sütutada,padegti
1167,aufheben::V,leta,pakelti
1168,zurücklassen::V,jätta,palikti
1169,verlieren::V,kadotada,pamesti
1170,fallen lassen::V,kirbotada,atsisakyti
1171,machen::V,säta,dirbti
1172,machen::V,tehta,dirbti
1173,herstellen::V,tehta,gaminti
1174,bauen::V,leta,statyti
1175,bauen::V,leta,pastatyti
1176,bauen::V,sauda,statyti
1177,bauen::V,sauda,pastatyti
1178,reparieren::V,koheta,taisyti
1179,reparieren::V,koheta,remontuoti
1180,verbessern::V,paremboita,gerinti
1181,verbessern::V,paremboita,ištaisyti
1182,ändern::V,vajehtada,keisti
1183,ändern::V,vajehtada,pakeisti
1184,graben::V,kaida,kasti
1185,graben::V,čongoida,kasti
1186,beugen::V,koverta,lenkti
1187,beugen::V,koverta,palenkti
1188,biegen::V,painda,lenkti
1189,biegen::V,painda,palenkti
1190,drehen::V,punotada,sukti
1191,wenden::V,käta,kreipti
1192,wenden::V,käta,pakreipti
1193,wenden::V,kärauta,kreipti
1194,wenden::V,kärauta,pakreipti
1195,umdrehen::V,käta,sukti
1196,umdrehen::V,käta,apversti
1197,heben::V,leta,kelti
1198,heben::V,leta,pakelti
1199,hochheben::V,libutada,pakelti
1200,ergreifen::V,tabata,čiupti
1201,ergreifen::V,tabata,griebti
1202,halten::V,pidada,laikyti
1203,halten::V,pidada,palaikyti
1204,drücken::V,painda,spausti
1205,schieben::V,žigutada,stumti
1206,kratzen::V,künstä,kasyti
1207,kratzen::V,künstä,grandyti
1208,lecken::V,nolda,laižyti
1209,beißen::V,purda,kandžioti
1210,beißen::V,hambastada,kandžioti
1211,abreißen::V,ratketa,nuplėšti
1212,abschneiden::V,čapata,atpjauti
1213,abschneiden::V,čapata,atkirpti
1214,abschneiden::V,leikata,atpjauti
1215,abschneiden::V,leikata,atkirpti
1216,binden::V,sidoda,rišti
1217,binden::V,sidoda,surišti
1218,stecken::V,čokaita,kišti
1219,stecken::V,čokaita,įkišti
1220,brechen::V,katkaita,lūžti
1221,brechen::V,katkaita,laužyti
1222,klopfen::V,kolkotada,belsti
1223,klopfen::V,kolkotada,barbenti
1224,hauen::V,löda,mušti
1225,kleben::V,klejata,lipdyti
1226,kleben::V,klejata,klijuoti
1227,reiben::V,hosta,trinti
1228,reiben::V,hosta,tarkuoti
1229,reiben::V,törkita,trinti
1230,reiben::V,törkita,tarkuoti
1231,reiben::V,jorotada,trinti
1232,reiben::V,jorotada,tarkuoti
1233,streichen::V,voita,tepti
1234,streichen::V,voita,užtepti
1235,schleifen::V,hijoida,galą́sti
1236,schleifen::V,teravzoitta,galą́sti
1237,schneiden::V,leikata,pjauti
1238,schneiden::V,leikata,kirpti
1239,rütteln::V,heilutada,purtyti
1240,schütteln::V,pudištada,purtyti
1241,schwenken::V,maihutada,mojuoti
1242,schütten::V,valada,pilti
1243,schütten::V,valada,berti
1244,füllen::V,täutta,pildyti
1245,füllen::V,täutta,pripildyti
1246,einwickeln::V,kärdä,įvynioti
1247,einwickeln::V,kärdä,suvynioti
1248,tragen::V,kantta,nešti
1249,tragen::V,kantta,nešioti
1250,tragen::V,kandišta,nešti
1251,tragen::V,kandišta,nešioti
1252,schleppen::V,vedätada,vilkti
1253,ziehen::V,vedada,tempti
1254,aufbewahren::V,kaita,laikyti
1255,werfen::V,čuta,mesti
1256,werfen::V,čuta,sviesti
1257,werfen::V,tactä,mesti
1258,werfen::V,tactä,sviesti
1259,fangen::V,püta,sugauti
1260,packen::V,tabata,čiupti
1261,packen::V,tabata,griebti
1262,verstecken::V,peitta,slėpti
1263,verstecken::V,peitta,slapstyti
1264,teilen::V,jagada,dalyti
1265,teilen::V,jagada,padalyti
1266,schicken::V,oigeta,sių̃sti
1267,schicken::V,oigeta,pasių̃sti
1268,bringen::V,veda,atnešti
1269,hinzufügen::V,ližata,pridėti
1270,bekommen::V,sada,gauti
1271,erhalten::V,sada,gauti
1272,nehmen::V,otta,paimti
1273,wählen::V,valita,rinkti
1274,wählen::V,valita,išsirinkti
1275,auswählen::V,valita,išrinkti
1276,bewahren::V,kaita,išsaugoti
1277,behindern::V,telustada,trukdyti
1278,verderben::V,travida,sugadinti
1279,beschädigen::V,satatada,žaloti
1280,beschädigen::V,satatada,gadinti
1281,zerbrechen::V,mureta,sukulti
1282,zerbrechen::V,mureta,sudaužyti
1283,zerreißen::V,rebitada,perplėšti
1284,zerreißen::V,rebitada,suplėšyti
1285,zerstören::V,mureta,suardyti
1286,zerstören::V,mureta,sugriauti
1287,verbrennen::V,poltta,deginti
1288,verbrennen::V,poltta,sudeginti
1289,geben::V,antta,duoti
1290,geben::V,antta,paduoti
1291,reichen::V,antta,paduoti
1292,schenken::V,lahjoita,dovanoti
1293,versprechen::V,toivotada,žadėti
1294,versprechen::V,toivotada,pažadėti
1295,wünschen::V,toivotada,norėti
1296,wünschen::V,toivotada,linḱėti
1297,loben::V,kitta,girti
1298,loben::V,kitta,pagirti
1299,küssen::V,tervehtada,bučiuoti
1300,wiegen::V,likutada,supti
1301,zudecken::V,katta,užkloti
1302,zudecken::V,katta,uždengti
1303,wecken::V,noustatada,žadinti
1304,zeigen::V,ozutada,rodyti
1305,führen::V,astutada,vesti
1306,führen::V,astutada,vadovauti
1307,lehren::V,opeta,mokyti
1308,lehren::V,opeta,išmokyti
1309,unterrichten::V,opeta,dėstyti
1310,aufziehen::V,kazvatada,išauginti
1311,leiten::V,ohjata,valdyti
1312,leiten::V,ohjata,vadovauti
1313,antreiben::V,rigehtoitta,uiti
1314,antreiben::V,rigehtoitta,raginti
1315,antreiben::V,rigehtoitta,skubinti
1316,lassen::V,käskta,paliepti
1317,einladen::V,kucta,kviesti
1318,einladen::V,kucta,pakviesti
1319,vereinigen::V,ühtenzoitta,sujungti
1320,vereinigen::V,ühtenzoitta,suvienyti
1321,besuchen::V,rižada,lankyti
1322,besuchen::V,rižada,aplankyti
1323,treffen::V,vastata,sutikti
1324,treffen::V,vastata,pasitikti
1325,sich versammeln::V,kägeta,susirinkti
1326,sich versammeln::V,sätas,susirinkti
1327,spielen::V,väta,groti
1328,spielen::V,väta,žaisti
1329,singen::V,pajatada,dainuoti
1330,tanzen::V,kargaita,šokti
1331,sich trennen::V,erigata,skirtis
1332,sich trennen::V,erigata,išsiskirti
1333,verlassen::V,jätta,palikti
1334,retten::V,päzutada,gelbėti
1335,bewachen::V,varjoita,sergėti
1336,schützen::V,kaita,ginti
1337,schützen::V,kaita,apginti
1338,verteidigen::V,kaita,ginti
1339,verteidigen::V,kaita,apginti
1340,sich schlagen::V,torata,muštis
1341,schießen::V,ampta,šauti
1342,schießen::V,ampta,šaudyti
1343,siegen::V,vägestada,nugalėti
1344,ärgern::V,verdutada,pykinti
1345,ärgern::V,rändütada,pykinti
1346,schlagen::V,löda,mušti
1347,schlagen::V,löda,smogti
1348,schlagen::V,löda,trenkti
1349,schlagen::V,iškta,mušti
1350,schlagen::V,iškta,smogti
1351,schlagen::V,iškta,trenkti
1352,treten::V,peksta,mygti
1353,treten::V,topsta,mygti
1354,stechen::V,pystiä,gelti
1355,stechen::V,pystiä,smeigti
1356,stoßen::V,iškta,stumti
1357,stoßen::V,iškta,pastumti
1358,stoßen::V,pudištada,stumti
1359,stoßen::V,pudištada,pastumti
1360,stehlen::V,vargastada,vogti
1361,stören::V,keskustada,trikdyti
1362,belästigen::V,tartuteldas,apsunkinti
1363,verbergen::V,katelda,slėpti
1364,verbergen::V,katelda,paslėpti
1365,täuschen::V,manitada,klaidinti
1366,betrügen::V,manitada,apgauti
1367,töten::V,rikta,žudyti
1368,töten::V,rikta,nužudyti
1369,töten::V,surmita,žudyti
1370,töten::V,surmita,nužudyti
1371,wohnen::V,eläda,gyventi
1372,arbeiten::V,rata,dirbti
1373,arbeiten::V,rata,triūsti
1374,sammeln::V,kogota,rinkti
1375,pflücken::V,poimda,skinti
1376,pflücken::V,poimda,raškyti
1377,jagen::V,mecata,medžioti
1378,fischen::V,kalatada,žvejoti
1379,fassen::V,tabata,sučiupti
1380,hüten::V,paimeta,ganyti
1381,treiben::V,ajada,ginti
1382,anbinden::V,küttestada,pririšti
1383,anbinden::V,sidoda,pririšti
1384,füttern::V,sötta,šerti
1385,melken::V,lüpsta,melžti
1386,hacken::V,sauda,kapoti
1387,gießen::V,valada,lieti
1388,gießen::V,valada,laistyti
1389,reifen::V,küpseta,nokti
1390,reifen::V,küpseta,sirpti
1391,zubereiten::V,vaumištada,ruošti
1392,zubereiten::V,vaumištada,gaminti
1393,kochen::V,keitta,virti
1394,kochen::V,keitta,virinti
1395,backen::V,paštta,kepti
1396,braten::V,žarda,kepti
1397,braten::V,žarda,kepinti
1398,umrühren::V,segoitada,maišyti
1399,umrühren::V,segoitada,pamaišyti
1400,stricken::V,kudoda,megzti
1401,nähen::V,ombelta,siūti
1402,färben::V,mujutada,dažyti
1403,färben::V,mujutada,nudažyti
1404,reinigen::V,puhtastada,valyti
1405,reinigen::V,puhtastada,švarinti
1406,waschen::V,pesta,plauti
1407,waschen::V,pesta,mazgoti
1408,waschen::V,pesta,skalbti
1409,abwischen::V,pühktä,nušluostyti
1410,spülen::V,huhtoida,plauti
1411,spülen::V,huhtoida,skalauti
1412,fegen::V,pühkta,šluoti
1413,kehren::V,uhoita,šluoti
1414,baden::V,kül'ptäs,maudytis
1415,sich waschen::V,pestas,praustis
1416,ausziehen::V,riičta,numauti
1417,ausziehen::V,riičta,nuvilkti
1418,ausziehen::V,rušta,numauti
1419,ausziehen::V,rušta,nuvilkti
1420,anziehen::V,panda päle,mauti
1421,anziehen::V,panda päle,apsivilkti
1422,anziehen::V,panda kädehe,mauti
1423,anziehen::V,panda kädehe,apsivilkti
1424,anziehen::V,panda jaugha,mauti
1425,anziehen::V,panda jaugha,apsivilkti
1426,sich anziehen::V,sobdas,rengtis
1427,sich anziehen::V,sobdas,apsirengti
1428,kämmen::V,harjata,šukuoti
1429,schmücken::V,čomitada,puošti
1430,schmücken::V,čomitada,dabinti
1431,schmücken::V,čomitada,gražinti
1432,sagen::V,sanuda,tarti
1433,sprechen::V,pagišta,kalbėti
1434,reden::V,pagišta,šnekėti
1435,sich unterhalten::V,lodaita,kalbėtis
1436,sich unterhalten::V,lodaita,šnekučiuotis
1437,fragen::V,küzuda,klausti
1438,bitten::V,pakita,prašyti
1439,erzählen::V,sanuda,pasakoti
1440,erzählen::V,starinoita,pasakoti
1441,mitteilen::V,tedotada,skelbti
1442,mitteilen::V,tedotada,pranešti
1443,nennen::V,nimitada,vadinti
1444,nennen::V,nimitada,vardyti
1445,rufen::V,kucta,šaukti
1446,rufen::V,kucta,kviesti
1447,prahlen::V,kittäs,girtis
1448,übersetzen::V,käta,versti
1449,übersetzen::V,käta,išversti
1450,denken::V,meletada,galvoti
1451,glauben::V,uskta,manyti
1452,glauben::V,uskta,tikėti
1453,bemerken::V,homaita,pamatyti
1454,bemerken::V,homaita,pastebėti
1455,erkennen::V,tundištada,pažinti
1456,erkennen::V,tundištada,atpažinti
1457,begreifen::V,tabata,suvokti
1458,verstehen::V,el'geta,suprasti
1459,verstehen::V,toimetada,suprasti
1460,lernen::V,opetas,mokytis
1461,wissen::V,teta,žinoti
1462,sich erinnern an::V,johtutada,prisiminti
1463,vergessen::V,unohtada,užmiršti
1464,messen::V,märita,matuoti
1465,zählen::V,lugeda,skaičiuoti
1466,rechnen::V,lugeda,skaičiuoti
1467,lesen::V,lugeda,skaityti
1468,malen::V,pirta,tapyti
1469,zeichnen::V,pirta,piešti
1470,zeichnen::V,pirta,žymėti
1471,zeichnen::V,pirta,braižyti
1472,schreiben::V,kirjutada,rašyti
1473,besitzen::V,omištada,turėti
1474,kaufen::V,ostta,pirkti
1475,verkaufen::V,möda,parduoti
1476,bezahlen::V,maksta,apmokėti
1477,zahlen::V,maksta,mokėti
1478,beherrschen::V,valdoita,valdyti
1479,ertragen::V,tirpta,kę̃sti
1480,ertragen::V,tirpta,pakelti
1481,ertragen::V,tirpta,iškę̃sti
