,Concept_ID,tr,ro
837,gelb::A,sarı,galben
838,blau::A,mavi,albastru
839,grün::A,yeşil,verde
840,grau::A,boz,gri
841,grau::A,boz,cenușiu
842,bunt::A,renkli,colorat
843,billig::A,ucuz,ieftin
844,teuer::A,pahalı,scump
845,wertvoll::A,değerli,prețios
846,blind::A,kör,orb
847,taub::A,sağır,surd
848,kräftig::A,dinç,tare
849,kräftig::A,dinç,forte
850,kräftig::A,dinç,robust
851,kräftig::A,kuvvetli,tare
852,kräftig::A,kuvvetli,forte
853,kräftig::A,kuvvetli,robust
854,stark::A,güçlü,viguros
855,stark::A,güçlü,puternic
856,stark::A,kuvvetli,viguros
857,stark::A,kuvvetli,puternic
858,schwach::A,zayıf,slab
859,schwach::A,zayıf,debil
860,schwach::A,güçsüz,slab
861,schwach::A,güçsüz,debil
862,fett::A,şişman,gras
863,schlank::A,narin,zvelt
864,hübsch::A,güzel,drăguț
865,hübsch::A,sevimli,drăguț
866,böse::A,kötü,rău
867,böse::A,kötü,răutăcios
868,dumm::A,aptal,nerod
869,dumm::A,aptal,tâmpit
870,faul::A,tembel,leneș
871,fleißig::A,çalışkan,harnic
872,fleißig::A,çalışkan,sârguincios
873,geizig::A,cimri,calic
874,geizig::A,cimri,zgârcit
875,klug::A,zekî,isteț
876,klug::A,zekî,deștept
877,klug::A,akıllı,isteț
878,klug::A,akıllı,deștept
879,geschickt::A,becerikli,dibaci
880,lieb::A,sevimli,drag
881,lieb::A,sevimli,iubit
882,lustig::A,neşeli,vesel
883,sanft::A,nazik,blând
884,sanft::A,nazik,blajin
885,hungrig::A,aç,flămând
886,krank::A,hasta,bolnav
887,krank::A,rahatsız,bolnav
888,nackt::A,çıplak,gol
889,traurig::A,kederli,trist
890,traurig::A,kederli,mâhnit
891,traurig::A,üzüntülü,trist
892,traurig::A,üzüntülü,mâhnit
893,lebendig::A,canlı,viu
894,gut::A,iyi,bun
895,schlecht::A,kötü,rău
896,schlecht::A,kötü,prost
897,richtig::A,doğru,drept
898,richtig::A,doğru,corect
899,schlimm::A,kötü,rău
900,wahr::A,doğru,adevărat
901,wahr::A,gerçek,adevărat
902,alt::A,eski,uzat
903,alt::A,eski,vechi
904,neu::A,yeni,nou
905,ehemalig::A,önceki,fost
906,ehemalig::A,önceki,anterior
907,alt[Lebewesen]::A,yaşlı,bătrîn
908,jung::A,genç,tânăr
909,arm::A,fakir,sărac
910,arm::A,fakir,sărman
911,reich::A,zengin,avut
912,reich::A,zengin,bogat
913,bekannt::A,bilinen,cunoscut
914,berühmt::A,ünlü,renumit
915,berühmt::A,meşhur,renumit
916,fremd::A,yabancı,străin
917,verschieden::A,ayrı,diferit
918,verschieden::A,ayrı,deosebit
919,verschieden::A,farklı,diferit
920,verschieden::A,farklı,deosebit
921,nah::A,yakın,apropiat
922,nah::A,bitişik,apropiat
923,fern::A,uzak,departe
924,linker::A,sol,stâng
925,rechter::A,sağ,drept
926,anderer::A,diğer,alt
927,erster::A,ilk,prim
928,erster::A,birinci,prim
929,zweiter::A,ikinci,al doilea
930,dritter::A,üçüncü,treilea
931,letzter::A,son,final
932,letzter::A,sonuncu,final
933,allein::ADV,yalnız,singur
934,allein::ADV,tek başına,singur
935,auf einmal::ADV,birden,dintrodată
936,zusammen::ADV,beraber,împreună
937,zusammen::ADV,birlikte,împreună
938,lange::ADV,çok,îndelung
939,lange::ADV,çok,mult timp
940,lange::ADV,uzun,îndelung
941,lange::ADV,uzun,mult timp
942,plötzlich::ADV,ansızın,deodată
943,plötzlich::ADV,ansızın,pe neașteptate
944,plötzlich::ADV,birdenbire,deodată
945,plötzlich::ADV,birdenbire,pe neașteptate
946,sofort::ADV,hemen,imediat
947,sofort::ADV,hemen,numaidecît
948,sofort::ADV,derhal,imediat
949,sofort::ADV,derhal,numaidecît
950,später::ADV,daha sonra,mai apoi
951,später::ADV,daha sonra,mai târziu
952,jetzt::ADV,şimdi,acum
953,heute::ADV,bugün,azi
954,heute::ADV,bugün,astăzi
955,morgen::ADV,yarın,mâine
956,bald::ADV,yakında,curând
957,dann::ADV,sonra,apoi
958,gestern::ADV,dün,ieri
959,einst::ADV,eskiden,odată
960,einst::ADV,eskiden,odinioară
961,damals::ADV,o zamanlar,atunci
962,damals::ADV,o zamanlar,pe atunci
963,danach::ADV,sonradan,după aceasta
964,danach::ADV,ondan sonra,după aceasta
965,vorher::ADV,önce,mai întâi
966,vorher::ADV,önce,în prealabil
967,vorher::ADV,önceden,mai întâi
968,vorher::ADV,önceden,în prealabil
969,zuerst::ADV,ilk önce,întâi
970,zuerst::ADV,ilk önce,în primul rând
971,einmal::ADV,bir defa,odată
972,manchmal::ADV,bazan,uneori
973,manchmal::ADV,bazan,câteodată
974,oft::ADV,sık sık,des
975,oft::ADV,sık sık,deseori
976,oft::ADV,çok defa,des
977,oft::ADV,çok defa,deseori
978,immer::ADV,daima,mereu
979,immer::ADV,daima,întotdeauna
980,immer::ADV,her zaman,mereu
981,immer::ADV,her zaman,întotdeauna
982,niemals::ADV,asla değil,niciodată
983,niemals::ADV,hiçbir zaman,niciodată
984,hier::ADV,burada,aci
985,hier::ADV,burada,aici
986,hierhin::ADV,buraya,încoace
987,von hier::ADV,buradan,de aici
988,dort::ADV,orada,acolo
989,dort::ADV,şurada,acolo
990,dorthin::ADV,oraya,dincolo
991,dorthin::ADV,şuraya,dincolo
992,geradeaus::ADV,doğru,drept înainte
993,vorwärts::ADV,ileri,înainte
994,rückwärts::ADV,geri,îndărăt
995,zurück::ADV,geriye,înapoi
996,unten::ADV,aşağıda,jos
997,unten::ADV,aşağıda,dedesubt
998,hinab::ADV,aşağıya,în jos
999,hinab::ADV,aşağıya,de vale
1000,oben::ADV,yukarıda,sus
1001,oben::ADV,yukarıda,deasupra
1002,hinauf::ADV,yukarı,în sus
1003,hinauf::ADV,yukarıya,în sus
1004,überall::ADV,her yerde,peste tot
1005,überall::ADV,her yerde,pretutindeni
1006,nicht::ADV,-mi-,nu
1007,nicht::ADV,değil,nu
1008,ein wenig::ADV,biraz,puțin
1009,kaum::ADV,dar,cu greu
1010,kaum::ADV,dar,cu anevoie
1011,kaum::ADV,hemen hemen değil,cu greu
1012,kaum::ADV,hemen hemen değil,cu anevoie
1013,sehr::ADV,pek,mult
1014,sehr::ADV,pek,foarte
1015,sehr::ADV,gayet,mult
1016,sehr::ADV,gayet,foarte
1017,so::ADV,öyle,așa
1018,so::ADV,öyle,atât
1019,so::ADV,böyle,așa
1020,so::ADV,böyle,atât
1021,noch::ADV,hâlâ,încă
1022,noch::ADV,henüz,încă
1023,nur::ADV,ancak,doar
1024,nur::ADV,yalnız,doar
1025,schon::ADV,çoktan,și
1026,schon::ADV,çoktan,deja
1027,wieder::ADV,tekrar,iar
1028,wieder::ADV,tekrar,iarăși
1029,wieder::ADV,yeniden,iar
1030,wieder::ADV,yeniden,iarăși
1031,vergebens::ADV,boşuna,în zadar
1032,vor::PRP,önünde,înainte de
1033,hinter::PRP,arkasında,după
1034,hinter::PRP,arkasında,în spatele
1035,unter::PRP,altında,sub
1036,durch::PRP,sayesinde,prin
1037,durch::PRP,ortasından,prin
1038,neben::PRP,yanında,lângă
1039,neben::PRP,yanında,alături de
1040,zwischen::PRP,arasında,între
1041,zwischen::PRP,arasında,dintre
1042,wegen::PRP,dolayı,pentru
1043,dies::PRN,bu,acesta
1044,das::PRN,o,asta
1045,das::PRN,şu,asta
1046,alles::PRN,hepsi,tot
1047,alles::PRN,her şey,tot
1048,ich::PRN,ben,eu
1049,du::PRN,sen,tu
1050,er::PRN,o,el
1051,er::PRN,o,dânsul
1052,wir::PRN,biz,noi
1053,ihr::PRN,siz,voi
1054,sie::PRN,onlar,ei
1055,sie::PRN,onlar,dânșii
1056,was::FPRN,ne,ce
1057,wer::FPRN,kim,cine
1058,wo::FADV,nerede,unde
1059,wohin::FADV,nereye,încotro
1060,wie::FADV,nasıl,cum
1061,warum::FADV,neden,de ce
1062,warum::FADV,neden,pentru ce
1063,wieviel::FNUM,kaç,cât
1064,wieviel::FNUM,ne kadar,cât
1065,eins::NUM,bir,unu
1066,zwei::NUM,iki,doi
1067,drei::NUM,üç,trei
1068,vier::NUM,dört,patru
1069,fünf::NUM,beş,cinci
1070,sechs::NUM,altı,șase
1071,sieben::NUM,yedi,șapte
1072,acht::NUM,sekiz,opt
1073,neun::NUM,dokuz,nouă
1074,zehn::NUM,on,zece
1075,elf::NUM,on bir,unsprezece
1076,zwölf::NUM,on iki,douăsprezece
1077,zwanzig::NUM,yirmi,douăzeci
1078,dreißig::NUM,otuz,treizeci
1079,vierzig::NUM,kırk,patruzeci
1080,fünfzig::NUM,elli,cincizeci
1081,sechzig::NUM,altmış,șaizeci
1082,siebzig::NUM,yetmiş,șaptezeci
1083,achtzig::NUM,seksen,optzeci
1084,neunzig::NUM,doksan,nouăzeci
1085,hundert::NUM,yüz,sută
1086,tausend::NUM,bin,mie
1087,und::CNJ,ve,și
1088,und::CNJ,ile,și
1089,oder::CNJ,ya,ori
1090,oder::CNJ,yahut,ori
1091,stehen::V,durmak,sta
1092,sitzen::V,oturmak,ședea
1093,liegen::V,yatmak,zăcea
1094,liegen::V,yatmak,fi culcat
1095,hängen::V,asılı olmak,atârna
1096,werden::V,olmak,deveni
1097,werden::V,olmak,se face
1098,werden::V,olunmak,deveni
1099,werden::V,olunmak,se face
1100,passieren::V,olmak,se întâmpla
1101,beginnen::V,başlamak,începe
1102,enden::V,bitmek,se sfârși
1103,enden::V,bitmek,se termina
1104,enden::V,sona ermek,se sfârși
1105,enden::V,sona ermek,se termina
1106,wechseln::V,değişmek,se schimba
1107,aufgehen[Sonne]::V,doğmak,răsări
1108,untergehen[Sonne]::V,batmak,apune
1109,scheinen[Sonne]::V,parlamak,străluci
1110,donnern::V,gök gürlemek,tuna
1111,wehen::V,esmek,bate
1112,strömen::V,akmak,curge în șiroaie
1113,fließen::V,akmak,curge
1114,sich drehen::V,dönmek,se învârti
1115,schwanken::V,sallanmak,se clătina
1116,schwingen::V,titremek,vibra
1117,schwingen::V,titremek,flutura
1118,fallen::V,düşmek,cădea
1119,brennen::V,yanmak,arde
1120,rauchen::V,tütmek,fuma
1121,regnen::V,yağmak,ploua
1122,gefrieren::V,donmak,îngheța
1123,tauen::V,erimek,se dezgheța
1124,schmelzen::V,erimek,se topi
1125,trocknen::V,kurumak,se usca
1126,sieden::V,kaynamak,fierbe
1127,sieden::V,kaynamak,clocoti
1128,faulen::V,çürümek,se împuți
1129,verfaulen::V,çürümek,putrezi
1130,reißen::V,yırtılmak,se rupe
1131,reißen::V,yırtılmak,se sfâșia
1132,versinken::V,batmak,se scufunda
1133,vergehen::V,geçmek,trece
1134,vergehen::V,geçmek,se scurge
1135,erscheinen::V,görünmek,apărea
1136,verschwinden::V,kaybolmak,dispărea
1137,sinken::V,inmek,cădea
1138,sinken::V,inmek,coborî
1139,abnehmen::V,azalmak,scădea
1140,abnehmen::V,azalmak,descrește
1141,zunehmen::V,artmak,spori
1142,zunehmen::V,artmak,crește
1143,zunehmen::V,artmak,augmenta
1144,zunehmen::V,çoğalmak,spori
1145,zunehmen::V,çoğalmak,crește
1146,zunehmen::V,çoğalmak,augmenta
1147,steigen::V,artmak,urca
1148,steigen::V,yükselmek,urca
1149,wachsen::V,büyümek,crește
1150,wachsen::V,gelişmek,crește
1151,glänzen::V,parlamak,luci
1152,glänzen::V,parlamak,străluci
1153,funkeln::V,parıldamak,scânteia
1154,lärmen::V,gürültü yapmak,face larmă
1155,läuten::V,çalmak,suna
1156,klingeln::V,zil çalmak,suna
1157,klirren::V,şakırdamak,zăngăni
1158,klirren::V,zangırdamak,zăngăni
1159,brausen::V,köpürmek,vui
1160,brausen::V,kükremek,vui
1161,rauschen::V,fışırdamak,vâjâi
1162,klingen::V,tınlamak,suna
1163,bellen::V,havlamak,lătra
1164,heulen::V,ulumak,urla
1165,blasen::V,üflemek,sufla
1166,pfeifen::V,düdük çalmak,fluiera
1167,schreien::V,bağırmak,țipa
1168,schreien::V,haykırmak,țipa
1169,stöhnen::V,inlemek,geme
1170,zittern::V,titremek,tremura
1171,leben::V,yaşamak,trăi
1172,leben::V,hayatta olmak,trăi
1173,geboren werden::V,doğmak,se naște
1174,atmen::V,solunmak,respira
1175,atmen::V,nefes almak,respira
1176,trinken::V,içmek,bea
1177,essen::V,yemek,mânca
1178,schlucken::V,yutmak,înghiți
1179,müde werden::V,yorulmak,se obosi
1180,einschlafen::V,uykuya dalmak,adormi
1181,schlafen::V,uyumak,dormi
1182,aufwachen::V,uyanmak,se deștepta
1183,aufstehen::V,kalkmak,fi se scula
1184,aufstehen::V,yataktan kalkmak,fi se scula
1185,sich erholen::V,dinlenmek,se relaxa
1186,sich erholen::V,dinlenmek,se destinde
1187,krank werden::V,hastalanmak,se îmbolnăvi
1188,krank sein::V,hasta olmak,zăcea
1189,krank sein::V,hasta olmak,fi bolnav
1190,schmerzen::V,ağrımak,durea
1191,husten::V,öksürmek,tuși
1192,genesen::V,şifa bulmak,se însănătoși
1193,sterben::V,ölmek,muri
1194,sterben::V,vefat etmek,muri
1195,umkommen::V,ölmek,pieri
1196,sich bewegen::V,hareket etmek,se mișca
1197,sich rühren::V,kımıldanmak,se mișca
1198,sich erheben::V,kalkmak,se ridica
1199,sich erheben::V,ayağa kalkmak,se ridica
1200,sich setzen::V,oturmak,lua loc
1201,sich setzen::V,oturmak,se așeza
1202,hinfallen::V,yere düşmek,cădea jos
1203,laufen::V,yürümek,merge
1204,laufen::V,yürümek,merge pe jos
1205,schreiten::V,yürümek,păși
1206,schreiten::V,adım atmak,păși
1207,spazierengehen::V,gezmek,se plimba
1208,spazierengehen::V,dolaşmak,se plimba
1209,eilen::V,seğirtmek,fi se grăbi
1210,sich beeilen::V,acele etmek,se grăbi
1211,sausen::V,hızla gitmek,țâșni
1212,rennen::V,koşmak,fugi
1213,rennen::V,koşmak,alerga
1214,springen::V,atlamak,sări
1215,springen::V,sıçramak,sări
1216,klettern::V,tırmanmak,urca
1217,klettern::V,tırmanmak,se cățăra
1218,schaukeln::V,sallanmak,legăna
1219,kriechen::V,sürünmek,se târî
1220,schwimmen::V,yüzmek,înota
1221,tauchen::V,dalmak,se scufunda
1222,rudern::V,kürek çekmek,vâsli
1223,rudern::V,kürek çekmek,lopăta
1224,fahren::V,gitmek,merge
1225,fliegen::V,uçmak,zbura
1226,gehen::V,gitmek,merge
1227,weggehen::V,gitmek,se duce
1228,abfahren::V,kalkmak,pleca
1229,anhalten::V,durmak,se opri
1230,hineingehen::V,içeri girmek,intra
1231,eintreten::V,girmek,intra
1232,kommen::V,gelmek,veni
1233,ankommen::V,varmak,sosi
1234,ankommen::V,varmak,ajunge
1235,zurückkommen::V,dönmek,se întoarce
1236,bleiben::V,kalmak,rămâne
1237,warten::V,beklemek,aștepta
1238,erwarten::V,beklemek,aștepta
1239,suchen::V,aramak,căuta
1240,finden::V,bulmak,găsi
1241,versuchen::V,denemek,încerca
1242,vorbereiten::V,hazırlamak,pregăti
1243,lieben::V,sevmek,iubi
1244,mögen::V,beğenmek,plăcea a
1245,lachen::V,gülmek,râde
1246,rühren::V,dokunmak,mișca
1247,rühren::V,dokunmak,înduioșa
1248,rühren::V,duygulandırmak,mișca
1249,rühren::V,duygulandırmak,înduioșa
1250,weinen::V,ağlamak,plânge
1251,schimpfen::V,küfretmek,înjura
1252,sich ärgern::V,kızmak,se supăra
1253,sich fürchten::V,korkmak,se teme
1254,sich fürchten::V,korkmak,fi teamă a
1255,fürchten::V,korkmak,se teme de
1256,fliehen::V,kaçmak,fugi
1257,flüchten::V,kaçmak,evada
1258,sehen::V,görmek,vedea
1259,anschauen::V,seyretmek,privi
1260,ansehen::V,bakmak,privi
1261,hören::V,duymak,auzi
1262,hören::V,işitmek,auzi
1263,zuhören::V,dinlemek,asculta
1264,probieren::V,denemek,gusta
1265,probieren::V,tadına bakmak,gusta
1266,riechen::V,kokusunu almak,mirosi
1267,fühlen::V,duymak,simți
1268,fühlen::V,duymak,resimți
1269,fühlen::V,hissetmek,simți
1270,fühlen::V,hissetmek,resimți
1271,scheinen::V,görünmek,părea
1272,zu sehen sein::V,görünmek,se vedea
1273,vernehmen::V,haber almak,auzi
1274,frieren::V,üşümek,fi frig
1275,tun::V,etmek,face
1276,tun::V,yapmak,face
1277,können::V,bilmek,ști
1278,können::V,bilmek,putea
1279,wollen::V,istemek,dori
1280,anfangen::V,başlamak,începe
1281,beenden::V,bitirmek,sfârși
1282,beenden::V,bitirmek,termina
1283,aufhören::V,bitmek,înceta
1284,gelingen::V,başarmak,reuși
1285,gelingen::V,başarmak,izbuti
1286,geraten::V,düşmek,reuși
1287,öffnen::V,açmak,deschide
1288,schließen::V,kapamak,închide
1289,stellen::V,koymak,pune
1290,stellen::V,koymak,așeza
1291,setzen::V,koymak,pune
1292,setzen::V,koymak,așeza
1293,setzen::V,oturtmak,pune
1294,setzen::V,oturtmak,așeza
1295,legen::V,koymak,pune
1296,legen::V,yatırmak,pune
1297,berühren::V,dokunmak,atinge
1298,verbinden::V,bağlamak,lega
1299,verbinden::V,birleştirmek,lega
1300,bedecken::V,örtmek,acoperi
1301,bedecken::V,kaplamak,acoperi
1302,aufhängen::V,asmak,atârna
1303,aufhängen::V,asmak,spânzura
1304,anzünden::V,yakmak,aprinde
1305,anzünden::V,ateşlemek,aprinde
1306,aufheben::V,kaldırmak,ridica
1307,aufheben::V,kaldırmak,lua de jos
1308,zurücklassen::V,geride bırakmak,lăsa
1309,zurücklassen::V,geride bırakmak,lăsa în urmă
1310,verlieren::V,yitirmek,pierde
1311,verlieren::V,kaybetmek,pierde
1312,fallen lassen::V,düşürmek,scăpa
1313,fallen lassen::V,düşürmek,arunca
1314,machen::V,yapmak,face
1315,herstellen::V,yapmak,fabrica
1316,herstellen::V,yapmak,confecționa
1317,herstellen::V,imal etmek,fabrica
1318,herstellen::V,imal etmek,confecționa
1319,bauen::V,kurmak,clădi
1320,bauen::V,kurmak,construi
1321,bauen::V,inşa etmek,clădi
1322,bauen::V,inşa etmek,construi
1323,reparieren::V,onarmak,repara
1324,reparieren::V,tamir etmek,repara
1325,verbessern::V,düzeltmek,ameliora
1326,verbessern::V,düzeltmek,îmbunătăți
1327,ändern::V,değiştirmek,schimba
1328,ändern::V,değiştirmek,modifica
1329,graben::V,kazmak,săpa
1330,beugen::V,eğmek,curba
1331,biegen::V,bükmek,îndoi
1332,biegen::V,bükmek,încovoia
1333,drehen::V,çevirmek,învârti
1334,drehen::V,döndürmek,învârti
1335,wenden::V,çevirmek,întoarce
1336,umdrehen::V,çevirmek,învârti
1337,umdrehen::V,çevirmek,întoarce
1338,heben::V,kaldırmak,ridica
1339,hochheben::V,yukarı kaldırmak,ridica
1340,ergreifen::V,tutmak,lua
1341,ergreifen::V,tutmak,apuca
1342,ergreifen::V,yakalamak,lua
1343,ergreifen::V,yakalamak,apuca
1344,halten::V,tutmak,ține
1345,drücken::V,sıkmak,apăsa
1346,drücken::V,sıkmak,strânge
1347,schieben::V,itmek,împinge
1348,schieben::V,sürmek,împinge
1349,kratzen::V,kaşımak,zgâria
1350,lecken::V,yalamak,linge
1351,beißen::V,ısırmak,mușca
1352,abreißen::V,koparmak,rupe
1353,abreißen::V,koparmak,smulge
1354,abschneiden::V,keserek ayırmak,scurta
1355,binden::V,bağlamak,lega
1356,stecken::V,sokmak,pune
1357,brechen::V,kırmak,rupe
1358,brechen::V,kırmak,frânge
1359,klopfen::V,çalmak,ciocăni
1360,hauen::V,vurmak,lovi
1361,kleben::V,yapıştırmak,lipi
1362,reiben::V,ovmak,freca
1363,reiben::V,ovmak,fricționa
1364,reiben::V,sürtmek,freca
1365,reiben::V,sürtmek,fricționa
1366,streichen::V,sürmek,unge
1367,schleifen::V,bilemek,ascuți
1368,schneiden::V,kesmek,tăia
1369,rütteln::V,sallamak,zgâlțâi
1370,schütteln::V,sarsmak,scutura
1371,schütteln::V,çalkamak,scutura
1372,schwenken::V,sallamak,agita
1373,schütten::V,dökmek,vărsa
1374,schütten::V,akıtmak,vărsa
1375,füllen::V,doldurmak,umple
1376,einwickeln::V,sarmak,înveli
1377,einwickeln::V,sarmak,înfășura
1378,tragen::V,taşımak,căra
1379,schleppen::V,sürüklemek,târî
1380,ziehen::V,çekmek,trage
1381,aufbewahren::V,saklamak,păstra
1382,aufbewahren::V,saklamak,conserva
1383,werfen::V,atmak,arunca
1384,fangen::V,tutmak,prinde
1385,fangen::V,yakalamak,prinde
1386,packen::V,tutmak,apuca
1387,packen::V,yakalamak,apuca
1388,verstecken::V,saklamak,ascunde
1389,teilen::V,bölmek,împărți
1390,teilen::V,ayırmak,împărți
1391,schicken::V,yollamak,trimite
1392,schicken::V,göndermek,trimite
1393,bringen::V,getirmek,aduce
1394,hinzufügen::V,katmak,adăuga
1395,hinzufügen::V,eklemek,adăuga
1396,bekommen::V,almak,obține
1397,bekommen::V,almak,dobândi
1398,bekommen::V,eline geçmek,obține
1399,bekommen::V,eline geçmek,dobândi
1400,erhalten::V,almak,primi
1401,erhalten::V,almak,căpăta
1402,nehmen::V,almak,lua
1403,wählen::V,seçmek,opta
1404,wählen::V,seçmek,alege
1405,auswählen::V,seçmek,selecta
1406,auswählen::V,ayırmak,selecta
1407,bewahren::V,korumak,păstra
1408,behindern::V,engellemek,stingheri
1409,verderben::V,bozmak,strica
1410,beschädigen::V,zedelemek,strica
1411,beschädigen::V,ziyan vermek,strica
1412,zerbrechen::V,kırmak,rupe
1413,zerbrechen::V,kırmak,frânge
1414,zerreißen::V,yırtmak,rupe
1415,zerreißen::V,yırtmak,sfâșia
1416,zerstören::V,yıkmak,distruge
1417,zerstören::V,tahrip etmek,distruge
1418,verbrennen::V,yakmak,arde
1419,verbrennen::V,yakmak,incendia
1420,geben::V,vermek,da
1421,reichen::V,uzatmak,întinde
1422,schenken::V,hediye etmek,dărui
1423,versprechen::V,vaat etmek,făgădui
1424,wünschen::V,kutlamak,ura
1425,loben::V,övmek,lăuda
1426,küssen::V,öpmek,săruta
1427,wiegen::V,sallamak,legăna
1428,zudecken::V,örtmek,acoperi
1429,wecken::V,uyandırmak,trezi
1430,wecken::V,uyandırmak,deștepta
1431,zeigen::V,göstermek,arăta
1432,führen::V,gezdirmek,călăuzi
1433,führen::V,yol göstermek,călăuzi
1434,lehren::V,okutmak,preda
1435,lehren::V,okutmak,învăța
1436,lehren::V,öğretmek,preda
1437,lehren::V,öğretmek,învăța
1438,unterrichten::V,öğretmek,învăța
1439,unterrichten::V,öğretmek,instrui
1440,aufziehen::V,yetiştirmek,crește
1441,leiten::V,yönetmek,duce
1442,leiten::V,yönetmek,conduce
1443,leiten::V,idare etmek,duce
1444,leiten::V,idare etmek,conduce
1445,antreiben::V,teşvik etmek,împinge
1446,antreiben::V,teşvik etmek,încuraja
1447,lassen::V,-tırmak,pune pe să
1448,einladen::V,davet etmek,invita
1449,vereinigen::V,birleştirmek,uni
1450,vereinigen::V,birleştirmek,întruni
1451,besuchen::V,uğramak,vizita
1452,besuchen::V,uğramak,face o vizită
1453,besuchen::V,ziyaret etmek,vizita
1454,besuchen::V,ziyaret etmek,face o vizită
1455,besuchen::V,görmeye gitmek,vizita
1456,besuchen::V,görmeye gitmek,face o vizită
1457,treffen::V,rastlamak,întâlni
1458,treffen::V,isabet etmek,întâlni
1459,sich versammeln::V,toplanmak,se aduna
1460,spielen::V,oynamak,se juca
1461,singen::V,söylemek,cânta
1462,singen::V,şarkı söylemek,cânta
1463,tanzen::V,oynamak,dansa
1464,tanzen::V,dans etmek,dansa
1465,sich trennen::V,ayrılmak,se separa
1466,sich trennen::V,ayrılmak,se despărți
1467,verlassen::V,bırakmak,părăsi
1468,verlassen::V,bırakmak,abandona
1469,verlassen::V,terk etmek,părăsi
1470,verlassen::V,terk etmek,abandona
1471,retten::V,kurtarmak,salva
1472,bewachen::V,gözetmek,păzi
1473,schützen::V,korumak,ocroti
1474,schützen::V,korumak,proteja
1475,verteidigen::V,savunmak,apăra
1476,sich schlagen::V,dövüşmek,se bate
1477,schießen::V,ateş etmek,trage
1478,siegen::V,yenmek,birui
1479,siegen::V,yenmek,învinge
1480,ärgern::V,kızdırmak,supăra
1481,schlagen::V,dövmek,lovi
1482,treten::V,tepmek,călca
1483,stechen::V,sokmak,înțepa
1484,stechen::V,sokmak,împunge
1485,stechen::V,batırmak,înțepa
1486,stechen::V,batırmak,împunge
1487,stoßen::V,itmek,împinge
1488,stehlen::V,çalmak,fura
1489,stören::V,bozmak,deranja
1490,stören::V,etkilemek,deranja
1491,belästigen::V,rahatsız etmek,importuna
1492,verbergen::V,saklamak,ascunde
1493,täuschen::V,aldatmak,amăgi
1494,betrügen::V,aldatmak,înșela
1495,betrügen::V,dolandırmak,înșela
1496,töten::V,öldürmek,omorî
1497,wohnen::V,oturmak,sta
1498,wohnen::V,oturmak,locui
1499,arbeiten::V,çalışmak,lucra
1500,sammeln::V,toplamak,aduna
1501,sammeln::V,toplamak,colecționa
1502,pflücken::V,koparmak,culege
1503,jagen::V,avlanmak,vâna
1504,fischen::V,balık tutmak,pescui
1505,fassen::V,tutmak,prinde
1506,fassen::V,yakalamak,prinde
1507,hüten::V,otlatmak,paște
1508,treiben::V,gütmek,mână
1509,anbinden::V,bağlamak,lega
1510,füttern::V,beslemek,da de mâncare
1511,melken::V,sağmak,mulge
1512,hacken::V,yarmak,toca
1513,hacken::V,yarmak,sparge
1514,gießen::V,sulamak,uda
1515,reifen::V,olgunlaşmak,pârgui
1516,zubereiten::V,hazırlamak,găti
1517,kochen::V,pişirmek,găti
1518,kochen::V,kaynatmak,găti
1519,backen::V,pişirmek,coace
1520,backen::V,fırında pişirmek,coace
1521,braten::V,kızartmak,coace
1522,umrühren::V,karıştırmak,mesteca
1523,stricken::V,örmek,împleti
1524,nähen::V,dikmek,coase
1525,färben::V,boyamak,vopsi
1526,färben::V,boyamak,colora
1527,reinigen::V,temizlemek,curăți
1528,waschen::V,yıkamak,spăla
1529,abwischen::V,silmek,șterge
1530,spülen::V,çalkamak,clăti
1531,fegen::V,süpürmek,mătura
1532,kehren::V,süpürmek,mătura
1533,baden::V,yıkanmak,se scălda
1534,baden::V,banyo yapmak,se scălda
1535,sich waschen::V,yıkanmak,se spăla
1536,ausziehen::V,çıkarmak,și scoate
1537,anziehen::V,giymek,îmbrăca
1538,sich anziehen::V,giyinmek,se îmbrăca
1539,kämmen::V,taramak,pieptăna
1540,schmücken::V,süslemek,împodobi
1541,sagen::V,demek,zice
1542,sagen::V,demek,spune
1543,sagen::V,söylemek,zice
1544,sagen::V,söylemek,spune
1545,sprechen::V,konuşmak,vorbi
1546,reden::V,konuşmak,vorbi
1547,reden::V,konuşmak,discuta
1548,sich unterhalten::V,sohbet etmek,conversa
1549,sich unterhalten::V,sohbet etmek,sta de vorbă
1550,fragen::V,sormak,întreba
1551,bitten::V,dilemek,ruga
1552,bitten::V,rica etmek,ruga
1553,erzählen::V,bahsetmek,spune
1554,erzählen::V,bahsetmek,povesti
1555,erzählen::V,hikâye etmek,spune
1556,erzählen::V,hikâye etmek,povesti
1557,mitteilen::V,bildirmek,comunica
1558,mitteilen::V,bildirmek,înștiința
1559,nennen::V,adlandırmak,numi
1560,nennen::V,adlandırmak,chema
1561,rufen::V,çağırmak,chema
1562,prahlen::V,övünmek,se făli
1563,übersetzen::V,çevirmek,traduce
1564,übersetzen::V,tercüme etmek,traduce
1565,denken::V,düşünmek,gândi
1566,glauben::V,inanmak,crede
1567,glauben::V,zannetmek,crede
1568,bemerken::V,farkına varmak,observa
1569,erkennen::V,tanımak,cunoaște
1570,erkennen::V,tanımak,recunoaște
1571,begreifen::V,anlamak,pricepe
1572,begreifen::V,anlamak,înțelege
