,Concept_ID,sv,el
760,zuerst::ADV,först,πρώτα
761,einmal::ADV,en gång,μία φορά
762,manchmal::ADV,ibland,κάποτε
763,oft::ADV,ofta,συχνά
764,oft::ADV,ofta,πολλές φορές
765,immer::ADV,alltid,πάντα
766,immer::ADV,alltid,πάντοτε
767,niemals::ADV,aldrig,ποτέ
768,hier::ADV,här,εδώ
769,hierhin::ADV,hit,εδώ
770,von hier::ADV,härifrån,από δω
771,dort::ADV,där,εκεί
772,dorthin::ADV,dit,προς τα κει
773,geradeaus::ADV,rätt fram,κατευθείαν
774,vorwärts::ADV,fram,εμπρός
775,vorwärts::ADV,framåt,εμπρός
776,rückwärts::ADV,baklänges,πίσω
777,zurück::ADV,tillbaka,πίσω
778,unten::ADV,nere,κάτω
779,unten::ADV,nedanför,κάτω
780,hinab::ADV,ned,προς τα κάτω
781,hinab::ADV,nedåt,προς τα κάτω
782,oben::ADV,ovan,πάνω
783,oben::ADV,ovan,επάνω
784,oben::ADV,ovanpå,πάνω
785,oben::ADV,ovanpå,επάνω
786,hinauf::ADV,upp,προς τα πάνω
787,hinauf::ADV,uppåt,προς τα πάνω
788,überall::ADV,överallt,παντού
789,nicht::ADV,ej,δεν
790,nicht::ADV,inte,δεν
791,ein wenig::ADV,litet,λιγάκι
792,kaum::ADV,knappt,μόλις
793,kaum::ADV,knappast,μόλις
794,sehr::ADV,mycket,πολύ
795,so::ADV,så,έτσι
796,noch::ADV,än,ακόμα
797,noch::ADV,ännu,ακόμα
798,nur::ADV,bara,μόνο
799,nur::ADV,endast,μόνο
800,schon::ADV,redan,ήδη
801,schon::ADV,redan,κιόλας
802,wieder::ADV,åter,ξανά
803,vergebens::ADV,förgäves,μάταια
804,vor::PRP,utanför,μπροστά σε
805,vor::PRP,utanför,μπροστά από
806,hinter::PRP,bakom,πίσω από 
807,unter::PRP,under,υπό
808,unter::PRP,under,κάτω από
809,durch::PRP,genom,διά
810,durch::PRP,genom,διά μέσου
811,durch::PRP,igenom,διά
812,durch::PRP,igenom,διά μέσου
813,neben::PRP,bredvid,δίπλα σε
814,neben::PRP,vid sidan av,δίπλα σε
815,zwischen::PRP,mellan,μεταξύ
816,zwischen::PRP,mellan,ανάμεσα σε
817,wegen::PRP,på grund av,για
818,wegen::PRP,på grund av,λόγω
819,dies::PRN,detta,αυτό
820,das::PRN,det,το
821,alles::PRN,allt,όλα
822,ich::PRN,jag,εγώ
823,du::PRN,du,σύ
824,du::PRN,du,εσύ
825,er::PRN,han,αυτός
826,wir::PRN,vi,εμείς
827,ihr::PRN,ni,εσείς
828,sie::PRN,de,αυτοί
829,was::FPRN,vad,τι
830,wer::FPRN,vem,ποιος
831,wo::FADV,var,πού
832,wohin::FADV,vart,πού
833,wohin::FADV,vart,για πού
834,wie::FADV,hur,πώς
835,warum::FADV,varför,γιατί
836,wieviel::FNUM,hur mycket,πόσος
837,eins::NUM,en,ένα
838,eins::NUM,ett,ένα
839,zwei::NUM,två,δύο
840,drei::NUM,tre,τρία
841,drei::NUM,tre,τρεις
842,vier::NUM,fyra,τέσσερα
843,vier::NUM,fyra,τέσσερις
844,fünf::NUM,fem,πέντε
845,sechs::NUM,sex,έξι
846,sieben::NUM,sju,εφτά
847,acht::NUM,åtta,οχτώ
848,neun::NUM,nio,εννιά
849,zehn::NUM,tio,δέκα
850,elf::NUM,elva,έντεκα
851,zwölf::NUM,tolv,δώδεκα
852,zwanzig::NUM,tjugo,είκοσι
853,dreißig::NUM,trettio,τριάντα
854,vierzig::NUM,fyrtio,σαράντα
855,fünfzig::NUM,femtio,πενήντα
856,sechzig::NUM,sextio,εξήντα
857,siebzig::NUM,sjuttio,εβδομήντα
858,achtzig::NUM,åttio,ογδόντα
859,neunzig::NUM,nittio,ενενήντα
860,hundert::NUM,hundra,εκατό
861,tausend::NUM,tusen,χίλιοι
862,und::CNJ,och,και
863,oder::CNJ,eller,ή
864,stehen::V,stå,στέκομαι
865,stehen::V,stå,είμαι όρθιος
866,sitzen::V,sitta,κάθομαι
867,liegen::V,ligga,είμαι ξαπλωμένος
868,hängen::V,hänga,κρέμομαι
869,werden::V,bli,γίνομαι
870,passieren::V,ske,συμβαίνω
871,passieren::V,hända,συμβαίνω
872,beginnen::V,börja,αρχίζω
873,enden::V,ända,τελειώνω
874,wechseln::V,växla,αλλάζω
875,aufgehen[Sonne]::V,gå upp,βγαίνω
876,aufgehen[Sonne]::V,gå upp,ανατέλλω
877,untergehen[Sonne]::V,gå ned,δύω
878,untergehen[Sonne]::V,gå ned,βασιλεύω
879,scheinen[Sonne]::V,skina,λάμπω
880,donnern::V,dundra,βροντώ
881,wehen::V,blåsa,φυσώ
882,strömen::V,forsa,ρέω
883,strömen::V,forsa,τρέχω
884,strömen::V,strömma,ρέω
885,strömen::V,strömma,τρέχω
886,fließen::V,flyta,ρέω
887,sich drehen::V,snurra,γυρίζω
888,sich drehen::V,snurra,στρέφομαι
889,schwanken::V,vackla,ταλαντεύομαι
890,schwingen::V,svinga,αιωρούμαι
891,schwingen::V,svinga,ταλαντεύομαι
892,fallen::V,falla,πέφτω
893,brennen::V,brinna,καίω
894,rauchen::V,ryka,καπνίζω
895,regnen::V,regna,βρέχω
896,gefrieren::V,frysa,παγώνω
897,tauen::V,töa,λειώνω
898,schmelzen::V,smälta,λειώνω
899,trocknen::V,torka,στεγνώνω
900,sieden::V,koka,βράζω
901,sieden::V,sjuda,βράζω
902,faulen::V,ruttna,σαπίζω
903,verfaulen::V,ruttna,σαπίζω
904,reißen::V,brista,σχίζω
905,versinken::V,sjunka,βουλιάζω
906,versinken::V,sjunka,βυθίζομαι
907,vergehen::V,förgå,περνώ
908,erscheinen::V,synas,εμφανίζομαι
909,erscheinen::V,visa sig,εμφανίζομαι
910,verschwinden::V,försvinna,χάνομαι
911,verschwinden::V,försvinna,εξαφανίζομαι
912,sinken::V,sjunka,κατεβαίνω
913,abnehmen::V,avta,μειώνομαι 
914,abnehmen::V,minskas,μειώνομαι 
915,zunehmen::V,tilltaga,αυξάνω
916,zunehmen::V,tilltaga,μεγαλώνω
917,steigen::V,stiga,ανεβαίνω
918,wachsen::V,växa,μεγαλώνω
919,glänzen::V,glimma,γυαλίζω
920,funkeln::V,tindra,αστράφτω
921,funkeln::V,tindra,σπιθοβολώ
922,funkeln::V,gnistra,αστράφτω
923,funkeln::V,gnistra,σπιθοβολώ
924,lärmen::V,bråka,θορυβώ
925,lärmen::V,väsnas,θορυβώ
926,läuten::V,ringa,χτυπώ 
927,klingeln::V,ringa,κουδουνίζω
928,klirren::V,klirra,κουδουνίζω
929,brausen::V,brusa,βουΐζω
930,rauschen::V,susa,βουΐζω
931,klingen::V,låta,ηχώ
932,klingen::V,klinga,ηχώ
933,bellen::V,skälla,γαυγίζω
934,heulen::V,yla,ουρλιάζω
935,heulen::V,tjuta,ουρλιάζω
936,blasen::V,blåsa,φυσώ
937,pfeifen::V,vissla,σφυρίζω
938,schreien::V,skrika,κραυγάζω
939,stöhnen::V,stöna,βογγώ
940,zittern::V,darra,τρέμω
941,zittern::V,skälva,τρέμω
942,leben::V,leva,ζω
943,geboren werden::V,födas,γεννιέμαι
944,atmen::V,andas,αναπνέω
945,trinken::V,dricka,πίνω
946,essen::V,äta,τρώω
947,schlucken::V,svälja,καταπίνω
948,müde werden::V,tröttna,κουράζομαι
949,einschlafen::V,somna,αποκοιμιέμαι
950,schlafen::V,sova,κοιμάμαι
951,aufwachen::V,vakna,ξυπνώ
952,aufstehen::V,stiga upp,σηκώνομαι
953,sich erholen::V,repa sig,ξεκουράζομαι
954,sich erholen::V,hämta sig,ξεκουράζομαι
955,krank werden::V,insjukna,αρρωσταίνω
956,krank sein::V,vara sjuk,ασθενώ
957,schmerzen::V,smärta,πονώ
958,schmerzen::V,göra ont,πονώ
959,husten::V,hosta,βήχω
960,genesen::V,tillfriskna,θεραπεύομαι
961,sterben::V,dö,πεθαίνω
962,umkommen::V,omkomma,πεθαίνω
963,sich bewegen::V,röra sig,κουνιέμαι
964,sich rühren::V,röra på sig,σαλεύω
965,sich erheben::V,resa sig,επαναστατώ
966,sich setzen::V,sätta sig,κάθομαι
967,hinfallen::V,falla omkull,πέφτω κάτω
968,laufen::V,löpa,τρέχω
969,schreiten::V,skrida,βαδίζω
970,spazierengehen::V,promenera,κάνω βόλτα
971,spazierengehen::V,promenera,πηγαίνω περίπατο
972,eilen::V,ila,σπεύδω
973,sich beeilen::V,skynda sig,βιάζομαι
974,sausen::V,susa,τρέχω γρήγορα
975,rennen::V,löpa,τρέχω
976,rennen::V,springa,τρέχω
977,springen::V,hoppa,πηδώ
978,klettern::V,klättra,σκαρφαλώνω
979,schaukeln::V,gunga,κουνιέμαι
980,kriechen::V,kräla,έρπω
981,kriechen::V,kräla,σέρνομαι
982,schwimmen::V,simma,κολυμπώ
983,tauchen::V,dyka,βουτώ
984,rudern::V,ro,κωπηλατώ
985,fahren::V,köra,πηγαίνω
986,fliegen::V,flyga,πετώ
987,gehen::V,gå,βαδίζω
988,gehen::V,gå,πηγαίνω
989,weggehen::V,gå bort,φεύγω
990,abfahren::V,resa,ξεκινώ
991,abfahren::V,resa,αναχωρώ
992,abfahren::V,avresa,ξεκινώ
993,abfahren::V,avresa,αναχωρώ
994,anhalten::V,stanna,σταματώ
995,hineingehen::V,gå in,μπαίνω
996,eintreten::V,träda in,μπαίνω
997,eintreten::V,träda in,εισέρχομαι
998,kommen::V,komma,έρχομαι
999,ankommen::V,ankomma,φτάνω
1000,zurückkommen::V,återkomma,επιστρέφω
1001,bleiben::V,bli,μένω
1002,bleiben::V,förbli,μένω
1003,warten::V,vänta,περιμένω
1004,erwarten::V,vänta,αναμένω
1005,erwarten::V,vänta,περιμένω
1006,suchen::V,leta,ψάχνω
1007,finden::V,finna,βρίσκω
1008,versuchen::V,försöka,προσπαθώ
1009,vorbereiten::V,förbereda,προετοιμάζω
1010,lieben::V,älska,αγαπώ
1011,mögen::V,tycka om,μου αρέσει
1012,lachen::V,skratta,γελώ
1013,rühren::V,röra,συγκινώ
1014,weinen::V,gråta,κλαίω
1015,schimpfen::V,skälla,βρίζω
1016,sich ärgern::V,förargas,θυμώνω
1017,sich fürchten::V,vara rädd,φοβάμαι
1018,fürchten::V,frukta,φοβάμαι
1019,fliehen::V,fly,φεύγω
1020,fliehen::V,rymma,φεύγω
1021,flüchten::V,fly,δραπετεύω
1022,sehen::V,se,βλέπω
1023,anschauen::V,se på,κοιτάζω
1024,anschauen::V,betrakta,κοιτάζω
1025,ansehen::V,åse,βλέπω
1026,hören::V,höra,ακούω
1027,zuhören::V,höra på,ακούω
1028,zuhören::V,lyssna till,ακούω
1029,probieren::V,smaka,δοκιμάζω
1030,probieren::V,smaka på,δοκιμάζω
1031,riechen::V,lukta,μυρίζω
1032,riechen::V,lukta,οσφραίνομαι
1033,fühlen::V,känna,αισθάνομαι
1034,scheinen::V,verka,φαίνομαι
1035,scheinen::V,tyckas,φαίνομαι
1036,zu sehen sein::V,synas,φαίνομαι
1037,zu sehen sein::V,kunna ses,φαίνομαι
1038,vernehmen::V,få veta,ακούω
1039,vernehmen::V,få veta,μαθαίνω
1040,vernehmen::V,förnimma,ακούω
1041,vernehmen::V,förnimma,μαθαίνω
1042,frieren::V,frysa,κρυώνω
1043,tun::V,göra,κάνω
1044,können::V,kunna,ξέρω
1045,können::V,kunna,μπορώ
1046,wollen::V,vilja,θέλω
1047,anfangen::V,börja,αρχίζω
1048,beenden::V,avsluta,τελειώνω
1049,aufhören::V,sluta,παύω
1050,aufhören::V,upphöra,παύω
1051,gelingen::V,lyckas,πετυχαίνω
1052,geraten::V,bli,γίνομαι
1053,öffnen::V,öppna,ανοίγω
1054,schließen::V,låsa,κλείνω
1055,schließen::V,stänga,κλείνω
1056,stellen::V,ställa,θέτω
1057,setzen::V,sätta,θέτω
1058,legen::V,lägga,θέτω
1059,berühren::V,beröra,εγγίζω
1060,verbinden::V,förbinda,συνδέω
1061,bedecken::V,täcka,σκεπάζω
1062,bedecken::V,betäcka,σκεπάζω
1063,aufhängen::V,hänga,κρεμώ
1064,aufhängen::V,hänga upp,κρεμώ
1065,anzünden::V,tända,ανάβω
1066,anzünden::V,antända,ανάβω
1067,anzünden::V,tända på,ανάβω
1068,aufheben::V,lyfta,σηκώνω
1069,zurücklassen::V,lämna,εγκαταλείπω
1070,zurücklassen::V,efterlämna,εγκαταλείπω
1071,verlieren::V,mista,χάνω
1072,verlieren::V,förlora,χάνω
1073,fallen lassen::V,tappa,αφήνω να πέσει
1074,fallen lassen::V,släppa,αφήνω να πέσει
1075,machen::V,göra,κάνω
1076,machen::V,göra,φτιάχνω
1077,herstellen::V,tillverka,κατασκευάζω
1078,herstellen::V,framställa,κατασκευάζω
1079,bauen::V,bygga,χτίζω
1080,bauen::V,bygga,οικοδομώ
1081,reparieren::V,reparera,επισκευάζω
1082,reparieren::V,reparera,επιδιορθώνω
1083,verbessern::V,rätta,βελτιώνω
1084,verbessern::V,rätta,καλυτερεύω
1085,verbessern::V,förbättra,βελτιώνω
1086,verbessern::V,förbättra,καλυτερεύω
1087,ändern::V,ändra,αλλάζω
1088,ändern::V,förändra,αλλάζω
1089,graben::V,gräva,σκάβω
1090,beugen::V,böja,λυγίζω
1091,biegen::V,böja,κάμπτω
1092,biegen::V,kröka,κάμπτω
1093,drehen::V,vrida,στρέφω
1094,wenden::V,vända,γυρίζω
1095,umdrehen::V,vrida om,γυρίζω
1096,heben::V,häva,υψώνω
1097,heben::V,häva,σηκώνω
1098,hochheben::V,lyfta,υψώνω
1099,hochheben::V,lyfta,σηκώνω
1100,ergreifen::V,gripa,πιάνω
1101,ergreifen::V,gripa,αρπάζω
1102,halten::V,hålla,βαστώ
1103,drücken::V,trycka,πιέζω
1104,schieben::V,skjuta,σπρώχνω
1105,kratzen::V,riva,γρατσουνίζω
1106,kratzen::V,skrapa,γρατσουνίζω
1107,lecken::V,slicka,γλείφω
1108,beißen::V,bita,δαγκάνω
1109,abreißen::V,slita_av,κόβω
1110,abreißen::V,slita_av,σχίζω
1111,abreißen::V,riva_av,κόβω
1112,abreißen::V,riva_av,σχίζω
1113,abschneiden::V,skära av,αποκόπτω
1114,binden::V,binda,δένω
1115,stecken::V,sticka,χώνω
1116,brechen::V,bryta,σπάζω
1117,brechen::V,brista,σπάζω
1118,klopfen::V,banka,χτυπώ
1119,klopfen::V,banka,τινάζω
1120,klopfen::V,klappa,χτυπώ
1121,klopfen::V,klappa,τινάζω
1122,hauen::V,hugga,χτυπώ
1123,kleben::V,klistra,κολλώ
1124,reiben::V,gnida,τρίβω
1125,streichen::V,smörja,αλείφω
1126,schleifen::V,slipa,ακονίζω
1127,schneiden::V,skära,κόβω
1128,schneiden::V,klippa,κόβω
1129,rütteln::V,skaka,σείω
1130,rütteln::V,skaka,τινάζω
1131,schütteln::V,rista,σείω
1132,schütteln::V,rista,κουνώ
1133,schwenken::V,svänga,κουνώ
1134,schütten::V,hälla,χύνω
1135,füllen::V,fylla,γεμίζω
1136,einwickeln::V,slå in,τυλίγω
1137,einwickeln::V,veckla in,τυλίγω
1138,tragen::V,bära,φέρνω
1139,schleppen::V,släpa,κουβαλώ
1140,ziehen::V,dra,τραβώ
1141,aufbewahren::V,förvara,φυλάω
1142,aufbewahren::V,ta vara på,φυλάω
1143,werfen::V,kasta,ρίχνω
1144,fangen::V,fånga,πιάνω
1145,packen::V,gripa,τσακώνω
1146,packen::V,gripa tag,τσακώνω
1147,verstecken::V,gömma,κρύβω
1148,teilen::V,dela,μερίζω
1149,schicken::V,skicka,στέλνω
1150,bringen::V,bringa,φέρνω
1151,hinzufügen::V,tillägga,προσθέτω
1152,bekommen::V,få,προσκομίζω
1153,bekommen::V,erhålla,προσκομίζω
1154,erhalten::V,få,παίρνω
1155,erhalten::V,få,λαμβάνω
1156,erhalten::V,erhålla,παίρνω
1157,erhalten::V,erhålla,λαμβάνω
1158,nehmen::V,ta,πιάνω
1159,nehmen::V,ta,παίρνω
1160,nehmen::V,taga,πιάνω
1161,nehmen::V,taga,παίρνω
1162,wählen::V,välja,εκλέγω
1163,auswählen::V,utvälja,διαλέγω
1164,bewahren::V,bevara,διατηρώ
1165,behindern::V,hindra,εμποδίζω
1166,behindern::V,förhindra,εμποδίζω
1167,verderben::V,förstöra,χαλώ
1168,beschädigen::V,skada,ζημιώνω
1169,zerbrechen::V,bryta isär,σπάζω
1170,zerbrechen::V,bryta sönder,σπάζω
1171,zerreißen::V,riva sönder,σχίζω
1172,zerreißen::V,slita sönder,σχίζω
1173,zerstören::V,förstöra,καταστρέφω
1174,verbrennen::V,bränna,καίω
1175,verbrennen::V,bränna upp,καίω
1176,geben::V,ge,δίνω
1177,reichen::V,räcka,δίνω
1178,schenken::V,skänka,χαρίζω
1179,versprechen::V,lova,υπόσχομαι
1180,wünschen::V,önska,εύχομαι
1181,loben::V,lova,επαινώ
1182,loben::V,beröma,επαινώ
1183,küssen::V,pussa,φιλώ
1184,wiegen::V,vagga,κουνώ
1185,wiegen::V,vagga,νανουρίζω
1186,zudecken::V,täcka,σκεπάζω
1187,wecken::V,väcka,ξυπνώ
1188,zeigen::V,visa,δείχνω
1189,führen::V,föra,οδηγώ
1190,lehren::V,lära,διδάσκω
1191,unterrichten::V,undervisa,διδάσκω
1192,aufziehen::V,uppfostra,ανατρέφω
1193,leiten::V,leda,ηγούμαι
1194,leiten::V,leda,διευθύνω
1195,antreiben::V,driva på,σπρώχνω
1196,antreiben::V,driva på,παρακινώ
1197,lassen::V,få att,αφήνω
1198,einladen::V,bjuda,προσκαλώ
1199,einladen::V,inbjuda,προσκαλώ
1200,vereinigen::V,förena,ενώνω
1201,besuchen::V,besöka,επισκέπτομαι
1202,treffen::V,möta,συναντώ
1203,treffen::V,träffa,συναντώ
1204,sich versammeln::V,församla sig,μαζεύομαι
1205,spielen::V,leka,παίζω
1206,spielen::V,spela,παίζω
1207,singen::V,sjunga,τραγουδώ
1208,tanzen::V,dansa,χορεύω
1209,sich trennen::V,skiljas,αποχωρίζομαι
1210,verlassen::V,lämna,εγκαταλείπω
1211,verlassen::V,överge,εγκαταλείπω
1212,retten::V,rädda,σώζω
1213,bewachen::V,bevaka,φρουρώ
1214,schützen::V,skydda,προστατεύω
1215,schützen::V,beskydda,προστατεύω
1216,verteidigen::V,försvara,υπερασπίζω
1217,sich schlagen::V,slåss,χτυπιέμαι
1218,schießen::V,skjuta,πυροβολώ
1219,siegen::V,segra,νικώ
1220,ärgern::V,förarga,τσαντίζω
1221,schlagen::V,slå,χτυπώ
1222,treten::V,sparka,κλοτσώ
1223,stechen::V,sticka,τρυπώ
1224,stoßen::V,stöta,ωθώ
1225,stoßen::V,stöta,σπρώχνω
1226,stehlen::V,stjäla,κλέβω
1227,stören::V,störa,διαταράσσω
1228,belästigen::V,genera,ενοχλώ
1229,belästigen::V,besvära,ενοχλώ
1230,verbergen::V,dölja,κρύβω
1231,täuschen::V,vilseleda,παραπλανώ
1232,betrügen::V,bedra,απατώ
1233,töten::V,döda,σκοτώνω
1234,töten::V,döda,θανατώνω
1235,wohnen::V,bo,μένω
1236,wohnen::V,bo,κατοικώ
1237,arbeiten::V,arbeta,δουλεύω
1238,arbeiten::V,arbeta,εργάζομαι
1239,sammeln::V,samla,μαζεύω
1240,sammeln::V,samla,συλλέγω
1241,pflücken::V,plocka,κόβω
1242,jagen::V,jaga,κυνηγώ
1243,fischen::V,fiska,ψαρεύω
1244,fassen::V,fånga,πιάνω
1245,hüten::V,vakta,φυλάγω
1246,hüten::V,vakta,προσέχω
1247,treiben::V,driva,οδηγώ
1248,anbinden::V,binda fast,δένω
1249,füttern::V,fodra,ταΐζω
1250,melken::V,mjölka,αρμέγω
1251,hacken::V,hacka,κόβω
1252,gießen::V,hälla,ποτίζω
1253,gießen::V,vattna,ποτίζω
1254,reifen::V,mogna,ωριμάζω
1255,zubereiten::V,tillaga,ετοιμάζω
1256,zubereiten::V,tillreda,ετοιμάζω
1257,kochen::V,koka,βράζω
1258,backen::V,baka,ψήνω
1259,braten::V,steka,τηγανίζω
1260,umrühren::V,röra om,ανακατεύω
1261,stricken::V,sticka,πλέκω
1262,nähen::V,sy,ράβω
1263,färben::V,färga,βάφω
1264,färben::V,färga,χρωματίζω
1265,reinigen::V,rensa,καθαρίζω
1266,reinigen::V,rengöra,καθαρίζω
1267,waschen::V,tvätta,πλένω
1268,abwischen::V,torka av,σφουγγίζω
1269,spülen::V,spola,ξεπλένω
1270,spülen::V,skölja,ξεπλένω
1271,fegen::V,feja,σκουπίζω
1272,kehren::V,sopa,σκουπίζω
1273,baden::V,bada,κάνω μπάνιο
1274,sich waschen::V,tvätta sig,πλένομαι
1275,ausziehen::V,ta av,βγάζω
1276,anziehen::V,ta på,φορώ
1277,sich anziehen::V,klä på sig,ντύνομαι
1278,kämmen::V,kamma,χτενίζω
1279,schmücken::V,pynta,στολίζω
1280,schmücken::V,smycka,στολίζω
1281,sagen::V,säga,λέω
1282,sprechen::V,tala,μιλώ
1283,reden::V,tala,μιλώ
1284,reden::V,tala,κουβεντιάζω
1285,reden::V,prata,μιλώ
1286,reden::V,prata,κουβεντιάζω
1287,sich unterhalten::V,prata,συνομιλώ
1288,sich unterhalten::V,prata,κουβεντιάζω
1289,fragen::V,fråga,ρωτώ
1290,fragen::V,spörja,ρωτώ
1291,bitten::V,be,ζητώ
1292,bitten::V,be,παρακαλώ
1293,erzählen::V,berätta,διηγούμαι
1294,mitteilen::V,meddela,πληροφορώ
1295,nennen::V,kalla,ονομάζω
1296,rufen::V,ropa,φωνάζω
1297,prahlen::V,pråla,καυχιέμαι
1298,prahlen::V,skryta,καυχιέμαι
1299,übersetzen::V,tolka,μεταφράζω
1300,übersetzen::V,översätta,μεταφράζω
1301,denken::V,tänka,σκέφτομαι
1302,glauben::V,tro,πιστεύω
1303,bemerken::V,uppmärksamma,παρατηρώ
1304,bemerken::V,lägga märke till,παρατηρώ
1305,erkennen::V,känna igen,αναγνωρίζω
1306,begreifen::V,begripa,καταλαβαίνω
1307,verstehen::V,förstå,ακούω
1308,lernen::V,lära sig,μαθαίνω
1309,wissen::V,veta,ξέρω
1310,sich erinnern an::V,minnas,θυμάμαι
1311,sich erinnern an::V,komma ihåg,θυμάμαι
1312,vergessen::V,glömma,ξεχνώ
1313,messen::V,mäta,μετρώ
1314,zählen::V,räkna,μετρώ
1315,rechnen::V,räkna,λογαριάζω
1316,lesen::V,läsa,διαβάζω
1317,malen::V,måla,ζωγραφίζω
1318,zeichnen::V,teckna,σχεδιάζω
1319,schreiben::V,skriva,γράφω
1320,besitzen::V,äga,κατέχω
1321,besitzen::V,besitta,κατέχω
1322,kaufen::V,köpa,αγοράζω
1323,verkaufen::V,sälja,πουλώ
1324,bezahlen::V,betala,πληρώνω
1325,zahlen::V,betala,πληρώνω
1326,beherrschen::V,behärska,κυριαρχώ
1327,ertragen::V,tåla,βαστώ
1328,ertragen::V,tåla,αντέχω
1329,ertragen::V,uthärda,βαστώ
1330,ertragen::V,uthärda,αντέχω
