,Concept_ID,mn,cs
805,reich::A,баялаг,bohatý
806,bekannt::A,танил,známý
807,berühmt::A,цуутай,slavný
808,berühmt::A,алдартай,slavný
809,fremd::A,харь,cizí
810,fremd::A,гадаад,cizí
811,verschieden::A,ондоо,různý
812,verschieden::A,ондоо,rozličný
813,verschieden::A,янз янзын,různý
814,verschieden::A,янз янзын,rozličný
815,nah::A,ойрын,blízký
816,nah::A,дөтийн,blízký
817,fern::A,холын,daleký
818,linker::A,буруу,levý
819,rechter::A,баруун,pravý
820,anderer::A,өөр,jiný
821,anderer::A,нөгөө,jiný
822,erster::A,нэгдэх,první
823,erster::A,нэгдүгээр,první
824,zweiter::A,хоёрдугаар,druhý
825,dritter::A,гуравдугаар,třetí
826,letzter::A,сүүлийн,poslední
827,allein::ADV,ганцаараа,sám
828,auf einmal::ADV,нэгмөсөн,najednou
829,zusammen::ADV,цуг,spolu
830,zusammen::ADV,цуг,dohromady
831,zusammen::ADV,хамт,spolu
832,zusammen::ADV,хамт,dohromady
833,lange::ADV,удаан,dlouho
834,plötzlich::ADV,гэнэт,vtom
835,plötzlich::ADV,гэнэт,náhle
836,sofort::ADV,дороо,hned
837,sofort::ADV,дороо,ihned
838,später::ADV,дараа,později
839,jetzt::ADV,өнөө,teď
840,jetzt::ADV,өнөө,nyní
841,heute::ADV,өнөө,dnes
842,heute::ADV,өнөө,dneska
843,heute::ADV,өнөөдөр,dnes
844,heute::ADV,өнөөдөр,dneska
845,morgen::ADV,маргааш,zítra
846,morgen::ADV,маргаадар,zítra
847,bald::ADV,түргэн,brzo
848,bald::ADV,удахгүй,brzo
849,dann::ADV,хожим,pak
850,dann::ADV,хожим,potom
851,dann::ADV,тэгээд,pak
852,dann::ADV,тэгээд,potom
853,gestern::ADV,өчигдөр,včera
854,einst::ADV,нэг,kdysi
855,damals::ADV,тэгэхэд,tehdy
856,damals::ADV,тэгэхэд,tenkrát
857,danach::ADV,тэгээд,podle toho
858,danach::ADV,дараа нь,podle toho
859,vorher::ADV,урьд,dříve
860,vorher::ADV,урьд,napřed
861,zuerst::ADV,анх,nejprve
862,zuerst::ADV,анх,nejdříve
863,zuerst::ADV,эхлээд,nejprve
864,zuerst::ADV,эхлээд,nejdříve
865,einmal::ADV,нэг удаа,jednou
866,manchmal::ADV,хааяа,někdy
867,manchmal::ADV,заримдаа,někdy
868,oft::ADV,олонтоо,často
869,immer::ADV,байнга,vždy
870,immer::ADV,байнга,stále
871,niemals::ADV,хэзээ ч,nikdy
872,niemals::ADV,хэдийд ч,nikdy
873,hier::ADV,энд,zde
874,hier::ADV,энд,tady
875,hierhin::ADV,нааш,sem
876,von hier::ADV,эндээс,odtud
877,dort::ADV,тэнд,tam
878,dorthin::ADV,тийш,tam
879,geradeaus::ADV,шулуун,rovně
880,vorwärts::ADV,урагшаа,kupředu
881,rückwärts::ADV,буцаан,zpět
882,rückwärts::ADV,сөөргөө,zpět
883,zurück::ADV,буцаж,zpět
884,zurück::ADV,буцаж,nazpět
885,zurück::ADV,гэдрэг,zpět
886,zurück::ADV,гэдрэг,nazpět
887,unten::ADV,дор,dole
888,hinab::ADV,уруу,dolů
889,oben::ADV,дээр,nahoře
890,oben::ADV,дээр,navrchu
891,hinauf::ADV,өөд,nahoru
892,hinauf::ADV,дээш,nahoru
893,überall::ADV,хааяагүй,všude
894,überall::ADV,энд тэндгүй,všude
895,nicht::ADV,эс,ne
896,nicht::ADV,-гүй,ne
897,ein wenig::ADV,жаахан,trochu
898,kaum::ADV,арай,sotva
899,kaum::ADV,арай гэж,sotva
900,sehr::ADV,тун,velmi
901,sehr::ADV,тун,velice
902,so::ADV,тэгж,tak
903,so::ADV,тэгж,takto
904,so::ADV,ингээд,tak
905,so::ADV,ингээд,takto
906,noch::ADV,дахин,ještě
907,noch::ADV,дахиад,ještě
908,nur::ADV,зөвхөн,jen
909,nur::ADV,зөвхөн,jenom
910,nur::ADV,гагцхүү,jen
911,nur::ADV,гагцхүү,jenom
912,schon::ADV,нэгэнт,už
913,schon::ADV,нэгэнт,již
914,wieder::ADV,дахин,zase
915,wieder::ADV,дахиад,zase
916,vergebens::ADV,хий,marně
917,vor::PRP,өмнө,před
918,hinter::PRP,ард,za
919,unter::PRP,доор,pod
920,durch::PRP,дундуур,skrz
921,neben::PRP,хажууд,vedle
922,zwischen::PRP,завсар,mezi
923,zwischen::PRP,хооронд,mezi
924,wegen::PRP,төлөө,pro
925,wegen::PRP,дээрээс,pro
926,dies::PRN,энэ,toto
927,dies::PRN,энэ,tohle
928,das::PRN,тэр,to
929,alles::PRN,цөм,všechno
930,alles::PRN,бүгд,všechno
931,ich::PRN,би,já
932,du::PRN,чи,ty
933,er::PRN,тэр,on
934,er::PRN,тэр хүн,on
935,wir::PRN,бид,my
936,ihr::PRN,та нар,vy
937,sie::PRN,тэд,oni
938,was::FPRN,юу,co
939,wer::FPRN,хэн,kdo
940,wo::FADV,хаа,kde
941,wo::FADV,хаана,kde
942,wohin::FADV,хааш,kam
943,wohin::FADV,хаана,kam
944,wie::FADV,яаж,jak
945,wie::FADV,хэрхэн,jak
946,warum::FADV,юунд,proč
947,warum::FADV,яагаад,proč
948,wieviel::FNUM,хэдий,kolik
949,wieviel::FNUM,хэд,kolik
950,eins::NUM,нэг,jeden
951,zwei::NUM,хоёр,dva
952,drei::NUM,гурав,tři
953,vier::NUM,дөрөв,čtyři
954,fünf::NUM,тав,pět
955,sechs::NUM,зургаа,šest
956,sieben::NUM,долоо,sedm
957,acht::NUM,найм,osm
958,neun::NUM,ес,devět
959,zehn::NUM,арав,deset
960,elf::NUM,арван нэг,jedenáct
961,zwölf::NUM,арван хоёр,dvanáct
962,zwanzig::NUM,хорь,dvacet
963,dreißig::NUM,гуч,třicet
964,vierzig::NUM,дөч,čtyřicet
965,fünfzig::NUM,тавь,padesát
966,sechzig::NUM,жар,šedesát
967,siebzig::NUM,дал,sedmdesát
968,achtzig::NUM,ная,osmdesát
969,neunzig::NUM,ер,devadesát
970,hundert::NUM,зуу,sto
971,tausend::NUM,мянга,tisíc
972,und::CNJ,ч,a
973,und::CNJ,болон,a
974,oder::CNJ,буюу,nebo
975,stehen::V,зогсох,stát
976,sitzen::V,суух,sedět
977,liegen::V,хэвтэх,ležet
978,hängen::V,өлгөөтэй байх,viset
979,hängen::V,дүүжлээтэй байх,viset
980,werden::V,болох,stát se
981,passieren::V,тохиох,stát se
982,beginnen::V,эхлэх,počít
983,enden::V,дүүрэх,končit
984,enden::V,дүүрэх,skončit
985,wechseln::V,хувирах,měnit se
986,aufgehen[Sonne]::V,мандах,vyjít
987,untergehen[Sonne]::V,жаргах,zapadnout
988,scheinen[Sonne]::V,гэрэлтэх,svítit
989,donnern::V,дуугарах,hřmět
990,wehen::V,салхилах,vát
991,wehen::V,салхилах,vanout
992,wehen::V,хөөрөгдөх,vát
993,wehen::V,хөөрөгдөх,vanout
994,strömen::V,гүйх,proudit
995,strömen::V,урсах,proudit
996,fließen::V,урсах,téct
997,sich drehen::V,эргэлдэх,točit se
998,schwanken::V,хэлбэлзэх,kolísat
999,schwanken::V,хэлбэлзэх,houpat se
1000,schwingen::V,ганхах,kývat se
1001,schwingen::V,хэлбэлзэх,kývat se
1002,fallen::V,унах,padat
1003,brennen::V,шатах,hořet
1004,rauchen::V,баагих,kouřit
1005,regnen::V,бороо орно,pršet
1006,gefrieren::V,хөлдөх,zamrznout
1007,tauen::V,хайлах,tát
1008,schmelzen::V,уярах,tavit
1009,trocknen::V,хатах,schnout
1010,sieden::V,буцлах,vřít
1011,sieden::V,даргилах,vřít
1012,faulen::V,үжрэх,hnít
1013,faulen::V,өмхийрөх,hnít
1014,verfaulen::V,бээх,shnít
1015,verfaulen::V,өгрөх,shnít
1016,reißen::V,цуурах,roztrhat se
1017,versinken::V,живэх,topit se
1018,versinken::V,живэх,ponořit se
1019,vergehen::V,нөгчих,plynout
1020,vergehen::V,өнгөрөх,plynout
1021,erscheinen::V,гарах,objevit se
1022,erscheinen::V,бултайх,objevit se
1023,verschwinden::V,далд орох,zmizet
1024,verschwinden::V,алга болох,zmizet
1025,sinken::V,татрах,klesat
1026,sinken::V,доошлох,klesat
1027,abnehmen::V,багасах,ubýt
1028,abnehmen::V,хорогдох,ubýt
1029,zunehmen::V,ихсэх,přibýt
1030,steigen::V,нэмэгдэх,stoupat
1031,wachsen::V,өсөх,růst
1032,wachsen::V,ургах,růst
1033,glänzen::V,гилгэнэх,lesknout se
1034,glänzen::V,гилбэгнэх,lesknout se
1035,funkeln::V,гялжах,jiskřit se
1036,funkeln::V,гялалзах,jiskřit se
1037,lärmen::V,шуугих,dělat hluk
1038,läuten::V,цохих,zvonit
1039,klingeln::V,хонхдох,zvonit
1040,klingeln::V,дуугарах,zvonit
1041,klirren::V,хангир жингэр хийх,řinčet
1042,brausen::V,бургилах,hučet
1043,rauschen::V,сэржигнэх,šumět
1044,klingen::V,хангинах,znít
1045,bellen::V,хуцах,štěkat
1046,heulen::V,улих,výt
1047,blasen::V,үлзэх,foukat
1048,pfeifen::V,исгэрэх,pískat
1049,schreien::V,хашгирах,křičet
1050,stöhnen::V,ёолох,sténat
1051,stöhnen::V,гэнгэнэх,sténat
1052,zittern::V,дагжих,třást se
1053,leben::V,амьдрах,žít
1054,geboren werden::V,төрөх,rodit se
1055,atmen::V,амьсгалах,dýchat
1056,trinken::V,уух,pít
1057,essen::V,идэх,jíst
1058,schlucken::V,залгих,polykat
1059,müde werden::V,ядрах,unavit se
1060,einschlafen::V,унтчих,usnout
1061,schlafen::V,унтах,spát
1062,aufwachen::V,сэрэх,probudit se
1063,aufstehen::V,босох,vstát
1064,sich erholen::V,амрах,zotavovat se
1065,krank werden::V,өвдөж эхлэх,onemocnět
1066,krank sein::V,өвдөх,být nemocný
1067,schmerzen::V,өвдөх,bolet
1068,schmerzen::V,шархирах,bolet
1069,husten::V,ханиах,kašlat
1070,genesen::V,засрах,uzdravit se
1071,sterben::V,үхэх,umřít
1072,sterben::V,нас барах,umřít
1073,umkommen::V,үхэх,zahynout
1074,sich bewegen::V,хөдлөх,pohnout se
1075,sich rühren::V,хөдлөх,hnout se
1076,sich erheben::V,босох,zdvihnout se
1077,sich setzen::V,суух,posadit se
1078,hinfallen::V,ойчих,upadnout
1079,laufen::V,явган явах,běžet
1080,schreiten::V,алхах,kráčet
1081,spazierengehen::V,зугаалах,procházet se
1082,eilen::V,хурдлах,spěchat
1083,sich beeilen::V,яарах,pospíšit si
1084,sich beeilen::V,шамдах,pospíšit si
1085,sausen::V,давхих,fičet
1086,rennen::V,гүйх,pádit
1087,springen::V,харайх,skákat
1088,springen::V,дэвхрэх,skákat
1089,klettern::V,авирах,lézt
1090,klettern::V,авирах,šplhat
1091,schaukeln::V,ганхалзах,houpat
1092,kriechen::V,мөлхөх,lézt
1093,kriechen::V,мөлхөх,plazit se
1094,schwimmen::V,сэлэх,plavat
1095,tauchen::V,шунгах,nořit se
1096,rudern::V,сэлүүрдэх,veslovat
1097,fahren::V,явах,jet
1098,fahren::V,явах,jezdit
1099,fliegen::V,нисэх,létat
1100,gehen::V,явах,jít
1101,weggehen::V,явах,odejít
1102,abfahren::V,одох,odjet
1103,abfahren::V,хөдлөх,odjet
1104,anhalten::V,зогсох,zastavit se
1105,hineingehen::V,орох,vcházet se
1106,eintreten::V,орох,vstoupit
1107,kommen::V,ирэх,přijít
1108,ankommen::V,хүрэх,dojít
1109,zurückkommen::V,харих,vrátit se
1110,zurückkommen::V,буцаж ирэх,vrátit se
1111,bleiben::V,үлдэх,zůstat
1112,warten::V,хүлээх,čekat
1113,erwarten::V,хүлээх,čekat na
1114,suchen::V,эрэх,hledat
1115,suchen::V,бэдрэх,hledat
1116,finden::V,олох,najít
1117,versuchen::V,оролдох,zkoušet
1118,vorbereiten::V,бэлтгэх,připravit
1119,lieben::V,янаглах,milovat
1120,mögen::V,таалах,mít rád
1121,lachen::V,инээх,smát se
1122,rühren::V,сэтгэл уяруулах,dojmout
1123,weinen::V,уйлах,plakat
1124,schimpfen::V,хараах,nadávat
1125,sich ärgern::V,уурлах,pohoršit se
1126,sich fürchten::V,айх,bát se
1127,fürchten::V,айх,bát se
1128,fliehen::V,зугтах,utéct
1129,fliehen::V,гүйж очих,utéct
1130,flüchten::V,оргох,prchnout
1131,sehen::V,үзэх,vidět
1132,anschauen::V,харах,podívat se na
1133,ansehen::V,харах,sledovat
1134,hören::V,дуулах,slyšet
1135,zuhören::V,чагнах,poslouchat
1136,probieren::V,амсаж үзэх,ochutnávat
1137,riechen::V,үнэрлэх,cítit
1138,fühlen::V,мэдрэх,cítit
1139,scheinen::V,шиг үзэгдэх,zdát se
1140,zu sehen sein::V,үзэгдэх,moci být viděn
1141,zu sehen sein::V,харагдах,moci být viděn
1142,vernehmen::V,дуулах,uslyšet
1143,frieren::V,даарах,mrznout
1144,tun::V,хийх,dělat
1145,tun::V,үйлдэх,dělat
1146,können::V,болох,moct
1147,wollen::V,хүсэх,chtít
1148,anfangen::V,эхлэх,začít
1149,beenden::V,дуусгах,ukončit
1150,aufhören::V,болих,přestat
1151,aufhören::V,зогсох,přestat
1152,gelingen::V,бүтэх,podařit se
1153,geraten::V,илрэх,dařit se
1154,öffnen::V,нээх,otevřít
1155,öffnen::V,тайлах,otevřít
1156,schließen::V,хаах,zavřít
1157,stellen::V,тавих,postavit
1158,stellen::V,босгох,postavit
1159,setzen::V,суулгах,posadit
1160,legen::V,хийх,klást
1161,legen::V,хийх,položit
1162,legen::V,тавих,klást
1163,legen::V,тавих,položit
1164,berühren::V,шүргэх,dotýkat se
1165,verbinden::V,залгах,spojit
1166,bedecken::V,бүрэх,pokrýt
1167,aufhängen::V,өлгөх,oběsit
1168,aufhängen::V,өлгөх,pověsit
1169,aufhängen::V,дүүжлэх,oběsit
1170,aufhängen::V,дүүжлэх,pověsit
1171,anzünden::V,асаах,zapálit
1172,anzünden::V,асаах,podpálit
1173,anzünden::V,ноцоох,zapálit
1174,anzünden::V,ноцоох,podpálit
1175,aufheben::V,өргөх,zvednout
1176,aufheben::V,өргөх,zdvihnout
1177,zurücklassen::V,орхих,zanechat
1178,zurücklassen::V,үлдээх,zanechat
1179,verlieren::V,гээх,ztratit
1180,fallen lassen::V,унагах,upustit
1181,machen::V,хийх,udělat
1182,machen::V,гаргах,udělat
1183,herstellen::V,бүтээх,vyrobit
1184,bauen::V,барих,stavět
1185,bauen::V,барих,budovat
1186,reparieren::V,засах,opravit
1187,reparieren::V,сэлбэх,opravit
1188,verbessern::V,засах,zlepšit
1189,verbessern::V,сайжруулах,zlepšit
1190,ändern::V,өөрчлөх,změnit
1191,graben::V,малтах,rýt
1192,graben::V,малтах,kopat
1193,beugen::V,бөгтийлгөх,ohnout
1194,biegen::V,матах,ohnout
1195,biegen::V,муруйлгах,ohnout
1196,drehen::V,эргүүлэх,točit
1197,wenden::V,эргүүлэх,obrátit
1198,umdrehen::V,хөрвүүлэх,obrátit
1199,heben::V,өргөх,zdvihnout
1200,hochheben::V,өргөх,zvednout
1201,ergreifen::V,атгах,chopit se
1202,halten::V,барих,držet
1203,drücken::V,дарах,stisknout
1204,schieben::V,түлхэх,posouvat
1205,kratzen::V,хусах,škrábat
1206,kratzen::V,маажих,škrábat
1207,lecken::V,долоох,lízat
1208,beißen::V,зуух,kousat
1209,beißen::V,хазах,kousat
1210,abreißen::V,таслах,utrhat
1211,abreißen::V,таслах,odtrhat
1212,abschneiden::V,тайрах,uřezat
1213,abschneiden::V,тайрах,ukrojit
1214,binden::V,боох,přivázat
1215,binden::V,хүлэх,přivázat
1216,stecken::V,шаах,strčit
1217,stecken::V,шигтгэх,strčit
1218,brechen::V,хугалах,lomit
1219,klopfen::V,цохих,ťukat
1220,klopfen::V,цохих,klepat
1221,klopfen::V,тогших,ťukat
1222,klopfen::V,тогших,klepat
1223,hauen::V,дэлдэх,bít
1224,kleben::V,наах,lepit
1225,reiben::V,нухах,třít
1226,reiben::V,нидчих,třít
1227,streichen::V,нялах,mazat
1228,streichen::V,түрхэх,mazat
1229,schleifen::V,билүүдэх,brousit
1230,schleifen::V,гуранздах,brousit
1231,schneiden::V,огтлох,řezat
1232,schneiden::V,огтлох,střihat
1233,rütteln::V,холхнулах,třást
1234,rütteln::V,холхнулах,otřást
1235,schütteln::V,сэгсрэх,třást
1236,schütteln::V,сэгсрэх,zatřást
1237,schwenken::V,дэвэх,mávat
1238,schwenken::V,даллах,mávat
1239,schütten::V,цутгах,nasypat
1240,schütten::V,аягалах,nasypat
1241,füllen::V,дүүргэх,naplnit
1242,einwickeln::V,боох,zavinout
1243,einwickeln::V,ороох,zavinout
1244,tragen::V,авчрах,nést
1245,schleppen::V,чирэх,vléct
1246,ziehen::V,татах,tahat
1247,ziehen::V,татах,táhnout
1248,aufbewahren::V,хадгалах,schovat
1249,werfen::V,хаях,házet
1250,werfen::V,шидэх,házet
1251,fangen::V,барих,chytat
1252,packen::V,шүүрэх,uchvátit
1253,verstecken::V,нуух,schovat
1254,teilen::V,хуваах,rozdělit
1255,schicken::V,илгээх,posílat
1256,schicken::V,явуулах,posílat
1257,bringen::V,авчрах,přinést
1258,bringen::V,аваачих,přinést
1259,hinzufügen::V,нэмэх,připojit
1260,bekommen::V,хүлээн авах,dostat
1261,erhalten::V,хүлээн авах,uchovat
1262,nehmen::V,авах,vzít
1263,wählen::V,сонгох,zvolit
1264,auswählen::V,шилэх,vybrat
1265,bewahren::V,гамнах,uchránit
1266,behindern::V,саад хийх,překážet
1267,behindern::V,тотгор болох,překážet
1268,verderben::V,эвдэх,zkazit
1269,beschädigen::V,гэмтээх,porušit
1270,beschädigen::V,гэмтээх,poškodit
1271,zerbrechen::V,хагалах,rozlámat
1272,zerbrechen::V,хага цохих,rozlámat
1273,zerreißen::V,урах,roztrhnout
1274,zerstören::V,эвдэх,zničit
1275,zerstören::V,сүйтгэх,zničit
1276,verbrennen::V,шатаах,spálit
1277,geben::V,өгөх,dát
1278,reichen::V,өгөх,podat
1279,reichen::V,дамжуулах,podat
1280,schenken::V,бэлэглэх,darovat
1281,versprechen::V,амлах,slíbit
1282,wünschen::V,ерөөх,přát
1283,loben::V,магтах,chválit
1284,loben::V,сайшаах,chválit
1285,küssen::V,озох,líbat
1286,küssen::V,үнсэх,líbat
1287,wiegen::V,бүүвэйлэх,chovat
1288,wiegen::V,бүүвэйлэх,kolébat
1289,zudecken::V,хучих,přikrýt
1290,zudecken::V,хучих,přiklopit
1291,zudecken::V,бүтээх,přikrýt
1292,zudecken::V,бүтээх,přiklopit
1293,wecken::V,сэрээх,vzbudit
1294,zeigen::V,үзүүлэх,ukázat
1295,führen::V,хөтлөх,vést
1296,lehren::V,заах,učit
1297,unterrichten::V,сургах,vyučovat
1298,aufziehen::V,өсгөх,vychovat
1299,aufziehen::V,хүмүүжүүлэх,vychovat
1300,leiten::V,удирдах,vodit
1301,antreiben::V,шамдуулах,nutit
1302,lassen::V,-уулах,dát
1303,einladen::V,залах,pozvat
1304,vereinigen::V,нэгтгэх,spojit
1305,vereinigen::V,хамтруулах,spojit
1306,besuchen::V,зочлох,návštívit
1307,treffen::V,учрах,potkat
1308,treffen::V,дайралдах,potkat
1309,sich versammeln::V,хуралдах,shromáždit se
1310,spielen::V,наадах,hrát
1311,singen::V,дуулах,zpívat
1312,tanzen::V,бүжиглэх,tančit
1313,sich trennen::V,салах,rozejít se
1314,verlassen::V,хаях,opustit
1315,retten::V,гэтэлгэх,zachránit
1316,bewachen::V,сахих,hlídat
1317,schützen::V,хамгаалах,chránit
1318,verteidigen::V,хамгаалах,obhájit
1319,sich schlagen::V,зодолдох,bít se
1320,schießen::V,харвах,střílet
1321,schießen::V,буу буудах,střílet
1322,siegen::V,ялах,zvítězit
1323,ärgern::V,уурлуулах,zlobit
1324,ärgern::V,уурлуулах,pohoršit
1325,ärgern::V,уур хүргэх,zlobit
1326,ärgern::V,уур хүргэх,pohoršit
1327,schlagen::V,цохих,udeřit
1328,schlagen::V,цохих,praštit
1329,treten::V,өшиглөх,kopnout
1330,stechen::V,хатгах,bodnout
1331,stechen::V,хатгах,píchnout
1332,stoßen::V,ёврох,strčit
1333,stoßen::V,нудрах,strčit
1334,stehlen::V,хулгайлах,ukrást
1335,stören::V,саад болох,vyrušit
1336,belästigen::V,зовоох,obtěžovat
1337,belästigen::V,амраахгүй байх,obtěžovat
1338,verbergen::V,нуух,skrýt
1339,verbergen::V,далдлах,skrýt
1340,täuschen::V,мэхлэх,klamat
1341,betrügen::V,хуурах,podvést
1342,töten::V,алах,zabít
1343,wohnen::V,суух,bydlit
1344,wohnen::V,амьдрах,bydlit
1345,arbeiten::V,ажиллах,pracovat
1346,arbeiten::V,хөдөлмөрлөх,pracovat
1347,sammeln::V,түүх,sebrat
1348,sammeln::V,хураах,sebrat
1349,pflücken::V,түүх,česat
1350,jagen::V,агнах,uhonit
1351,jagen::V,гөрөөлөх,uhonit
1352,fischen::V,загасчлах,chytat ryby
1353,fischen::V,загас барих,chytat ryby
1354,fassen::V,барих,ulovit
1355,hüten::V,маллах,pást
1356,hüten::V,хариулах,pást
1357,treiben::V,туух,hnát
1358,anbinden::V,уях,přivázat
1359,füttern::V,тэжээх,krmit
1360,melken::V,саах,dojit
1361,hacken::V,цавчих,seknout
1362,gießen::V,услах,zalít
1363,reifen::V,боловсрох,uzrát
1364,zubereiten::V,бэлдэх,připravit
1365,kochen::V,чанах,vařit
1366,backen::V,жигнэх,péct
1367,braten::V,шарах,smažit
1368,braten::V,хайрах,smažit
1369,umrühren::V,хутгах,zamíchat
1370,stricken::V,нэхэх,plést
1371,stricken::V,сүлжих,plést
1372,nähen::V,оёх,šít
1373,färben::V,будах,nabarvit
1374,reinigen::V,арилгах,očistit
1375,reinigen::V,цэвэрлэх,očistit
1376,waschen::V,угаах,mýt
1377,abwischen::V,арчих,utřít
1378,spülen::V,зайлах,spláchnout
1379,fegen::V,хамах,zamést
1380,fegen::V,шүүрдэх,zamést
1381,kehren::V,шүүрдэх,mést
1382,kehren::V,туужуудах,mést
1383,baden::V,усанд орох,koupat se
1384,sich waschen::V,биеэ угаах,mýt se
1385,ausziehen::V,тайлах,svléct
1386,anziehen::V,өмсөх,obléct
1387,sich anziehen::V,хувцаслах,oblékat se
1388,kämmen::V,самнах,učesat
1389,schmücken::V,гоёх,ozdobit
1390,schmücken::V,чимэх,ozdobit
1391,sagen::V,гэх,říct
1392,sagen::V,хэлэх,říct
1393,sprechen::V,ярих,mluvit
1394,sprechen::V,өгүүлэх,mluvit
1395,reden::V,хэлэх,hovořit
1396,reden::V,хөөрөлдөх,hovořit
1397,sich unterhalten::V,ярилцах,povídat se
1398,fragen::V,асуух,zeptat se
1399,bitten::V,гуйх,prosit
1400,erzählen::V,өгүүлэх,povídat
1401,mitteilen::V,дуулгах,sdělit
1402,mitteilen::V,дуулгах,oznámit
1403,mitteilen::V,мэдээлэх,sdělit
1404,mitteilen::V,мэдээлэх,oznámit
1405,nennen::V,нэрлэх,nazvat
1406,rufen::V,дуудах,volat
1407,rufen::V,дуудах,zavolat
1408,prahlen::V,бардах,chlubit se
1409,prahlen::V,сайрхах,chlubit se
1410,übersetzen::V,орчуулах,přeložit
1411,denken::V,санах,myslit
1412,glauben::V,итгэх,věřit
1413,bemerken::V,ажих,zpozorovat
1414,bemerken::V,ажиглах,zpozorovat
1415,erkennen::V,таних,poznat
1416,begreifen::V,ойлгох,pochopit
1417,verstehen::V,мэдэж авах,porozumět
1418,lernen::V,сурах,učit se
1419,wissen::V,мэдэх,vědět
1420,sich erinnern an::V,дурсах,vzpomínat si na
1421,vergessen::V,мартах,zapomínat
1422,messen::V,хэмжих,měřit
1423,zählen::V,тоолох,spočítat
1424,rechnen::V,тооцоох,počítat
1425,lesen::V,унших,číst
1426,malen::V,зурах,malovat
1427,zeichnen::V,дүрслэн бичих,rýsovat
1428,schreiben::V,бичих,psát
1429,besitzen::V,эзэмших,mít
1430,besitzen::V,эзэмших,vlastnit
1431,kaufen::V,худалдан авах,koupit
1432,verkaufen::V,худалдах,prodat
1433,bezahlen::V,төлөх,zaplatit
1434,zahlen::V,төлөх,platit
1435,beherrschen::V,эзэмших,ovládat
1436,ertragen::V,тэсэх,snést
