,Concept_ID,udm,ga
802,schlimm::A,алама,tubaisteach
803,wahr::A,зэмос,fíor
804,alt::A,вуж,sean
805,neu::A,выль,úr
806,neu::A,выль,nua
807,ehemalig::A,азьвылэз,iar-
808,ehemalig::A,азьвылэз,sean-
809,alt[Lebewesen]::A,пересь,sean
810,alt[Lebewesen]::A,пересь,aosta
811,jung::A,егит,óg
812,jung::A,пинал,óg
813,arm::A,начар,bocht
814,arm::A,куанер,bocht
815,reich::A,узыр,saibhir
816,reich::A,узыр,rachmasach
817,bekannt::A,тодмо,atá eolas air
818,berühmt::A,дано,cailiúil
819,berühmt::A,дано,clúiteach
820,fremd::A,ят,coimhthíoch
821,verschieden::A,пӧртэм,éagsúil
822,verschieden::A,пӧртэм,difriúil
823,nah::A,матысь,gar
824,nah::A,матысь,deas
825,fern::A,кыдёкысь,i bhfad uainn
826,fern::A,кыдёкысь,i bhfad i gcéin
827,linker::A,паллян,clé
828,rechter::A,бур,deas
829,rechter::A,бурпал,deas
830,anderer::A,мукет,eile
831,erster::A,нырысетӥез,céad
832,zweiter::A,кыктэтӥез,dóú
833,zweiter::A,кыктэтӥез,dara
834,dritter::A,кунньметӥез,tríú
835,dritter::A,кунньметӥез,treas
836,letzter::A,берло,déanach
837,letzter::A,берло,deireanach
838,letzter::A,берпум,déanach
839,letzter::A,берпум,deireanach
840,allein::ADV,огназ,i d'aonar
841,auf einmal::ADV,огдыре,ag an am céanna
842,zusammen::ADV,ӵош,le chéile
843,zusammen::ADV,ӵош,in eineacht
844,zusammen::ADV,валче,le chéile
845,zusammen::ADV,валче,in eineacht
846,lange::ADV,кема,fada
847,plötzlich::ADV,мапламтэ шорысь,go tobann
848,plötzlich::ADV,мапламтэ шорысь,i dtobainne
849,sofort::ADV,али ик,ar an toirt
850,sofort::ADV,али ик,ar an bpointe
851,später::ADV,бергес,níos déanaí
852,später::ADV,берлогес,níos déanaí
853,jetzt::ADV,али,anois
854,jetzt::ADV,табере,anois
855,heute::ADV,туннэ,inniu
856,morgen::ADV,ӵуказе,amárach
857,bald::ADV,ӝоген,go luath
858,bald::ADV,ӝоген,gan mhoill
859,dann::ADV,берло,ansin
860,gestern::ADV,толон,inné
861,einst::ADV,огпол,tráth
862,einst::ADV,огпол,uair amháin
863,einst::ADV,одӥг пол,tráth
864,einst::ADV,одӥг пол,uair amháin
865,damals::ADV,соку,ag an am
866,damals::ADV,соку,an t-am sin
867,danach::ADV,собере,ina dhiaidh sin
868,vorher::ADV,азьло,cheana
869,vorher::ADV,азьло,roimhe sin
870,vorher::ADV,азьвыл,cheana
871,vorher::ADV,азьвыл,roimhe sin
872,zuerst::ADV,азьло,ar dtús
873,einmal::ADV,огпол,uair amháin
874,manchmal::ADV,куддыръя,uaireanta
875,oft::ADV,ӵем,minic
876,immer::ADV,пыр,i gcónaí
877,immer::ADV,котьку,i gcónaí
878,niemals::ADV,уз ноку,riamh
879,hier::ADV,татын,anseo
880,hierhin::ADV,татчы,anseo
881,von hier::ADV,татысь,an áit seo
882,dort::ADV,отӥ,ann
883,dort::ADV,отӥ,ansin
884,dort::ADV,отын,ann
885,dort::ADV,отын,ansin
886,dorthin::ADV,отчы,ann
887,dorthin::ADV,отчы,ansin
888,geradeaus::ADV,меӵак,ar aghaidh
889,vorwärts::ADV,азьлань,
890,rückwärts::ADV,берлань,siar
891,zurück::ADV,берен,ar ais
892,zurück::ADV,берлань,ar ais
893,unten::ADV,улын,thíos
894,hinab::ADV,улэ,síos
895,oben::ADV,вылын,thuas
896,oben::ADV,вылӥын,thuas
897,hinauf::ADV,вылэ,suas
898,hinauf::ADV,вылӥе,suas
899,hinauf::ADV,выллань,suas
900,überall::ADV,котькытын,i ngach áit
901,überall::ADV,котькытын,ar fud na háite
902,überall::ADV,пасьтана,i ngach áit
903,überall::ADV,пасьтана,ar fud na háite
904,nicht::ADV,уз,ní
905,nicht::ADV,уз,cha
906,ein wenig::ADV,ичи,beagán
907,ein wenig::ADV,ӧжыт,beagán
908,ein wenig::ADV,огшап,beagán
909,kaum::ADV,муртса,ar éigean
910,sehr::ADV,туж,an-
911,sehr::ADV,лекос,an-
912,so::ADV,озьы,chomh
913,so::ADV,озьы,mar sin
914,so::ADV,тазьы,chomh
915,so::ADV,тазьы,mar sin
916,noch::ADV,на,fós
917,noch::ADV,на,go fóill
918,nur::ADV,гинэ,amháin
919,nur::ADV,гинэ,níl ach
920,schon::ADV,ни,cheana
921,schon::ADV,ни,cheana féin
922,schon::ADV,ини,cheana
923,schon::ADV,ини,cheana féin
924,wieder::ADV,нош,arís
925,wieder::ADV,нош,athuair
926,wieder::ADV,кайта,arís
927,wieder::ADV,кайта,athuair
928,vergebens::ADV,юнме,amú
929,vergebens::ADV,юнме,in aisce
930,vor::PRP,азьын,ar thosach
931,hinter::PRP,берын,laistiar de
932,hinter::PRP,берын,taobh thiar de
933,hinter::PRP,бӧрсьы,laistiar de
934,hinter::PRP,бӧрсьы,taobh thiar de
935,unter::PRP,улын,faoi
936,durch::PRP,пыр,trí
937,durch::PRP,пыртӥ,trí
938,neben::PRP,бордын,taobh le
939,neben::PRP,бордын,in aice le
940,zwischen::PRP,вискын,idir
941,wegen::PRP,сэрен,de bharr
942,wegen::PRP,сэрен,mar gheall ar
943,dies::PRN,та,seo
944,das::PRN,со,sin
945,alles::PRN,ваньмыз,gach rud
946,ich::PRN,мон,mé
947,ich::PRN,мон,mise
948,du::PRN,тон,tú
949,du::PRN,тон,tusa
950,er::PRN,со,sé
951,er::PRN,со,seisean
952,wir::PRN,ми,sinn
953,ihr::PRN,тӥ,sibh
954,ihr::PRN,тӥ,sibhse
955,sie::PRN,соос,siad
956,sie::PRN,соос,siadsan
957,was::FPRN,ма,cad
958,was::FPRN,ма,céard
959,wer::FPRN,кин,cé
960,wo::FADV,кытын,cá
961,wo::FADV,кытын,cén áit
962,wohin::FADV,кытчы,cá
963,wohin::FADV,кытчы,cén áit
964,wie::FADV,кызьы,conas
965,wie::FADV,кызьы,cén chaoi
966,warum::FADV,малы,cén fáth
967,warum::FADV,малы,cad chuige
968,wieviel::FNUM,кӧня,cá mhéad
969,eins::NUM,одӥг,aon
970,zwei::NUM,кык,dhá
971,drei::NUM,куинь,trí
972,vier::NUM,ньыль,ceathair
973,fünf::NUM,вить,cúig
974,sechs::NUM,куать,sé
975,sieben::NUM,сизьым,seacht
976,acht::NUM,тямыс,ocht
977,neun::NUM,укмыс,naoi
978,zehn::NUM,дас,deich
979,elf::NUM,дас одӥг,aon déag
980,zwölf::NUM,дас кык,dó dhéag
981,zwanzig::NUM,кызь,fiche
982,dreißig::NUM,куамын,tríocha
983,vierzig::NUM,ньыльдон,daichead
984,vierzig::NUM,ньыльдон,ceathracha
985,fünfzig::NUM,витьтон,caoga
986,sechzig::NUM,куатьтон,seasca
987,siebzig::NUM,сизьымдон,seachtó
988,achtzig::NUM,тямыстон,ochtó
989,neunzig::NUM,укмыстон,nócha
990,hundert::NUM,сю,céad
991,tausend::NUM,сюрс,míle
992,und::CNJ,и,agus
993,und::CNJ,но,agus
994,oder::CNJ,яке,nó
995,stehen::V,сылыны,seas
996,sitzen::V,пукыны,suigh
997,liegen::V,кылльыны,luigh
998,hängen::V,ошкыса улыны,tá crochta
999,werden::V,луыны,éirigh
1000,passieren::V,луыны,tarlaigh
1001,beginnen::V,кутскыны,tosaigh
1002,enden::V,бырыны,críochnaigh
1003,wechseln::V,воштӥськыны,athraigh
1004,aufgehen[Sonne]::V,ӝужаны,éirigh
1005,untergehen[Sonne]::V,пуксьыны,fuin
1006,untergehen[Sonne]::V,пуксьыны,téigh faoi
1007,scheinen[Sonne]::V,пиштыны,taitin
1008,scheinen[Sonne]::V,пиштыны,soilsigh
1009,scheinen[Sonne]::V,чиляны,taitin
1010,scheinen[Sonne]::V,чиляны,soilsigh
1011,donnern::V,гудыръяны,tá toirneach ann
1012,wehen::V,пелляськыны,séid
1013,strömen::V,киськыны,sil
1014,strömen::V,исьтӥськыны,sil
1015,fließen::V,бызьыны,rith
1016,fließen::V,бызьыны,snigh
1017,sich drehen::V,берганы,cas
1018,sich drehen::V,берганы,imrothlaigh
1019,schwanken::V,вошъяськыны,luasc
1020,schwingen::V,шонаськыны,luasc
1021,fallen::V,усьыны,tit
1022,brennen::V,ӝуаны,dóigh
1023,rauchen::V,ӵындыны,plúch toite
1024,regnen::V,зорыны,báistigh
1025,regnen::V,зорыны,tá ag cur báistí
1026,gefrieren::V,кынмыны,sioc
1027,gefrieren::V,кынмыны,reoigh
1028,tauen::V,шунаны,leáigh
1029,tauen::V,шунаны,coscair
1030,schmelzen::V,шунаны,leáigh
1031,trocknen::V,куасьмыны,triomaigh
1032,sieden::V,пӧзьыны,fiuch
1033,sieden::V,пӧзьыны,beirigh
1034,faulen::V,сисьмыны,lobh
1035,faulen::V,сисьмыны,dreoigh
1036,verfaulen::V,сисьмыны,lobh
1037,verfaulen::V,сисьмыны,feoigh
1038,reißen::V,кеськыны,bris
1039,versinken::V,выйыны,téigh síos
1040,vergehen::V,ортчыны,téigh thart
1041,erscheinen::V,адскыны,tar
1042,verschwinden::V,бырыны,imigh
1043,sinken::V,усьыны,tit
1044,sinken::V,усьыны,ísligh
1045,abnehmen::V,синыны,maolaigh
1046,abnehmen::V,синыны,laghdaigh
1047,zunehmen::V,йылыны,méadaigh
1048,steigen::V,лӧпкыны,éirigh
1049,wachsen::V,будыны,fás
1050,glänzen::V,чиляны,lonraigh
1051,glänzen::V,пиштыны,lonraigh
1052,funkeln::V,чилекъяны,drithligh
1053,lärmen::V,уретыны,tóg callán
1054,lärmen::V,ӵашетыны,tóg callán
1055,läuten::V,жингыртыны,buail
1056,klingeln::V,жингыртыны,buail
1057,klirren::V,жильккетыны,cling
1058,brausen::V,лекъяськыны,búir
1059,rauschen::V,ӵашетыны,tá ag siosarnach
1060,klingen::V,кылӥськыны,tá glór ag
1061,bellen::V,утыны,amhastraigh
1062,heulen::V,вузыны,glam
1063,blasen::V,пельтыны,séid
1064,pfeifen::V,шуланы,lig fead
1065,schreien::V,черекъяны,béic
1066,schreien::V,черекъяны,glaoigh
1067,schreien::V,кесяськыны,béic
1068,schreien::V,кесяськыны,glaoigh
1069,stöhnen::V,ӝуштыны,lig cnead
1070,zittern::V,дырекъяны,crith
1071,zittern::V,дырекъяны,creathnaigh
1072,zittern::V,куалекъяны,crith
1073,zittern::V,куалекъяны,creathnaigh
1074,leben::V,улыны,mair
1075,geboren werden::V,вордӥськыны,rugadh
1076,atmen::V,шоканы,análaigh
1077,trinken::V,юыны,ól
1078,essen::V,сиыны,ith
1079,schlucken::V,ньылыны,slog
1080,müde werden::V,жадьыны,tuirsigh
1081,einschlafen::V,умме усьыны,tit ina chodladh
1082,schlafen::V,кӧлыны,codail
1083,aufwachen::V,сайканы,múscail
1084,aufstehen::V,султыны,éirigh
1085,sich erholen::V,шутэтскыны,lig scíth
1086,krank werden::V,висьыны,éirigh tinn
1087,krank sein::V,висьыны,tá tinn
1088,schmerzen::V,висьыны,tá pian i
1089,husten::V,кызыны,déan casacht
1090,genesen::V,юнматскыны,téarnaigh
1091,genesen::V,бурмытскылыны,téarnaigh
1092,sterben::V,кулыны,éag
1093,sterben::V,кулыны,faigh bás
1094,umkommen::V,бырыны,caill
1095,sich bewegen::V,вырыны,bog
1096,sich bewegen::V,вырыны,gluais
1097,sich rühren::V,вырӟыны,corraigh
1098,sich rühren::V,вырӟылыны,corraigh
1099,sich erheben::V,султыны,seas suas
1100,sich setzen::V,пуксьыны,suigh
1101,hinfallen::V,усьыны,tit
1102,laufen::V,мыныны,siúil
1103,schreiten::V,вамышъяны,siúil
1104,spazierengehen::V,мыныны,téigh ag spaisteoireacht
1105,spazierengehen::V,ветлыны,téigh ag spaisteoireacht
1106,eilen::V,дыртыны,deifrigh
1107,eilen::V,дыртыны,brostaigh
1108,sich beeilen::V,дыртыны,deifrigh
1109,sich beeilen::V,дыртыны,déan deifir
1110,sausen::V,туж ӝог мыныны,luathaigh
1111,rennen::V,бызьылыны,rith
1112,springen::V,тэтчаны,léim
1113,klettern::V,тубаны,dreap
1114,schaukeln::V,лэйканы,téigh ar an maide corrach
1115,schaukeln::V,шонаськыны,téigh ar an maide corrach
1116,kriechen::V,нюж ветлыны,snámh
1117,schwimmen::V,уяны,snámh
1118,tauchen::V,зумылыны,tum
1119,rudern::V,полсаны,iomair
1120,rudern::V,полсаны,rámhaigh
1121,fahren::V,ветлыны,tiomáin
1122,fliegen::V,лобаны,eitil
1123,gehen::V,мыныны,téigh
1124,weggehen::V,кошкыны,imigh
1125,abfahren::V,кошкыны,imigh
1126,anhalten::V,дугдыны,stad
1127,hineingehen::V,пырыны,téigh isteach
1128,eintreten::V,пырыны,téigh isteach
1129,kommen::V,вуыны,tar
1130,kommen::V,лыктыны,tar
1131,ankommen::V,вуыны,tar
1132,zurückkommen::V,берытскыны,fill
1133,bleiben::V,кыльыны,fan
1134,warten::V,витьыны,fan
1135,erwarten::V,витьыны,tá ag súil le
1136,erwarten::V,витьыны,tá ag dréim le
1137,erwarten::V,возьманы,tá ag súil le
1138,erwarten::V,возьманы,tá ag dréim le
1139,suchen::V,утчаны,lorg
1140,finden::V,шедьтыны,faigh
1141,finden::V,шедьтыны,aimsigh
1142,versuchen::V,турттыны,triail
1143,vorbereiten::V,дасяны,réitigh
1144,lieben::V,гажаны,gráigh
1145,mögen::V,яратыны,taitin le
1146,mögen::V,яратыны,is maith le
1147,lachen::V,серекъяны,gáir
1148,rühren::V,сюлме йӧтыны,téigh i bhfeidhm ar
1149,weinen::V,бӧрдыны,goil
1150,weinen::V,бӧрдыны,caoin
1151,schimpfen::V,даллашыны,tá ag clamhsán
1152,sich ärgern::V,лекъяськыны,tá corraithe
1153,sich fürchten::V,кышканы,tá eagla ar
1154,sich fürchten::V,курданы,tá eagla ar
1155,fürchten::V,курданы,tá eagla ar
1156,fürchten::V,кышканы,tá eagla ar
1157,fliehen::V,пегӟыны,teith
1158,flüchten::V,пегӟыны,éalaigh
1159,sehen::V,адӟыны,feic
1160,anschauen::V,учкыны,dearc
1161,anschauen::V,учкыны,féach ar
1162,ansehen::V,учкыны,breathnaigh
1163,hören::V,кылыны,cluin
1164,zuhören::V,кылзыны,éist
1165,probieren::V,веръяны,bliais
1166,riechen::V,зынъяны,bolaigh
1167,fühlen::V,шӧдыны,braith
1168,fühlen::V,шӧдыны,mothaigh
1169,scheinen::V,адскыны,tá an chuma ar
1170,zu sehen sein::V,адӟиськыны,tá le feiceáil
1171,vernehmen::V,кылыны,clois
1172,frieren::V,кынмыны,tá fuar
1173,tun::V,карыны,déan
1174,können::V,быгатыны,féad
1175,können::V,быгатыны,is féidir le
1176,wollen::V,потыны,tá ag iarraidh
1177,anfangen::V,кутскыны,tosaigh
1178,anfangen::V,кутскыны,cuir tús le
1179,beenden::V,быдтыны,críochnaigh
1180,beenden::V,быдтыны,cuir deireadh le
1181,beenden::V,быдэстыны,críochnaigh
1182,beenden::V,быдэстыны,cuir deireadh le
1183,aufhören::V,дугдыны,stad
1184,gelingen::V,быгатыны,éirigh le
1185,gelingen::V,луыны,éirigh le
1186,geraten::V,лэсяны,tá deireadh ar
1187,öffnen::V,усьтыны,oscail
1188,schließen::V,пытсаны,dún
1189,schließen::V,пытсаны,iaigh
1190,stellen::V,пуктыны,cuir
1191,setzen::V,пуктыны,cuir
1192,setzen::V,пуктыны,socraigh
1193,legen::V,поныны,cuir
1194,berühren::V,исаны,teagmhaigh le
1195,verbinden::V,герӟаны,ceangail
1196,bedecken::V,пытсаны,clúdaigh
1197,bedecken::V,пытсаны,cumhdaigh
1198,aufhängen::V,ошыны,croch
1199,anzünden::V,ӝуатыны,las
1200,anzünden::V,ӝуатыны,adhain
1201,aufheben::V,ӝутыны,tóg
1202,aufheben::V,ӝутыны,ardaigh
1203,zurücklassen::V,кельтыны,fág
1204,verlieren::V,ыштыны,caill
1205,fallen lassen::V,уськытыны,lig uait
1206,fallen lassen::V,уськытыны,caith uait
1207,machen::V,лэсьтыны,déan
1208,machen::V,лэсьтыны,réitigh
1209,herstellen::V,лэсьтыны,táirg
1210,bauen::V,пуктыны,tóg
1211,reparieren::V,тупатыны,deisigh
1212,verbessern::V,умоятыны,feabhsaigh
1213,ändern::V,воштыны,athraigh
1214,graben::V,копаны,tochail
1215,beugen::V,губыртыны,crom
1216,biegen::V,куасаны,lúb
1217,drehen::V,бергатыны,cas
1218,wenden::V,берыктыны,tiontaigh
1219,umdrehen::V,берыктыны,iompaigh
1220,umdrehen::V,берыктыны,tiontaigh
1221,heben::V,ӝутыны,ardaigh
1222,hochheben::V,ӝутъяны,tóg
1223,ergreifen::V,кутыны,beir ar
1224,ergreifen::V,кырмыны,beir ar
1225,halten::V,возьыны,coimeád
1226,halten::V,возьыны,coinnigh
1227,drücken::V,зӥбыны,brúigh
1228,drücken::V,пачкатыны,brúigh
1229,schieben::V,донганы,brúigh
1230,kratzen::V,вуштыны,scríob
1231,lecken::V,нюлыны,ligh
1232,lecken::V,нюлыны,leadhb
1233,beißen::V,куртчыны,bain greim as
1234,abreißen::V,ишкалтыны,stróic
1235,abreißen::V,ишкалтыны,tarraing
1236,abschneiden::V,шорыны,scoith
1237,abschneiden::V,вандыны,scoith
1238,binden::V,керттыны,ceangail
1239,stecken::V,мертчытыны,sáigh
1240,brechen::V,тӥяны,bris
1241,klopfen::V,йыганы,cnag
1242,klopfen::V,шарккетыны,cnag
1243,hauen::V,жугыны,buail
1244,hauen::V,тышканы,buail
1245,kleben::V,лякыны,gliúáil
1246,reiben::V,зыраны,cuimil
1247,reiben::V,вуштыны,cuimil
1248,streichen::V,зыраны,leath
1249,schleifen::V,шерыны,líomh
1250,schneiden::V,вандыны,gearr
1251,rütteln::V,зуркатыны,croith
1252,schütteln::V,куалекъятыны,croith
1253,schwenken::V,шонаны,luasc
1254,schütten::V,лэзьыны,doirt
1255,füllen::V,тырмытыны,líon
1256,einwickeln::V,биньыны,cuach
1257,einwickeln::V,биньыны,clúdaigh
1258,tragen::V,нуыны,iompair
1259,schleppen::V,кыскыны,tarraing
1260,ziehen::V,кыскыны,tarraing
1261,aufbewahren::V,возьыны,coinnigh
1262,werfen::V,куяны,caith
1263,werfen::V,лэзяны,caith
1264,fangen::V,кутыны,ceap
1265,packen::V,кутыны,beir ar
1266,packen::V,кырмыны,beir ar
1267,verstecken::V,ватыны,folaigh
1268,verstecken::V,ватыны,cuir i bhfolach
1269,teilen::V,люкыны,roinn
1270,schicken::V,ыстыны,seol
1271,bringen::V,вайыны,beir
1272,bringen::V,вайыны,tabhair
1273,hinzufügen::V,ватсаны,cuir le
1274,bekommen::V,басьтыны,faigh
1275,erhalten::V,басьтыны,faigh
1276,nehmen::V,кутыны,tóg
1277,nehmen::V,кутыны,glac
1278,nehmen::V,басьтыны,tóg
1279,nehmen::V,басьтыны,glac
1280,wählen::V,бырйыны,pioc
1281,wählen::V,бырйыны,roghnaigh
1282,auswählen::V,бырйыны,roghnaigh
1283,bewahren::V,возьыны,caomhnaigh
1284,behindern::V,могӟытыны,cuir bac ar
1285,verderben::V,сӧрыны,mill
1286,beschädigen::V,урод лэсьтыны,loit
1287,beschädigen::V,урод лэсьтыны,déan damáiste do
1288,zerbrechen::V,сӧрыны,bris
1289,zerreißen::V,кесяны,stiall
1290,zerstören::V,куашкатыны,mill
1291,zerstören::V,куашкатыны,scrios
1292,verbrennen::V,сутыны,las
1293,verbrennen::V,сутыны,dóigh
1294,geben::V,сётыны,tabhair
1295,reichen::V,сётыны,sín
1296,reichen::V,сётыны,cuir
1297,schenken::V,кузьманы,bronn
1298,schenken::V,кузьманы,tabhair
1299,versprechen::V,кыл сётыны,geall
1300,wünschen::V,сӥзьыны,guigh
1301,loben::V,ушъяны,mol
1302,küssen::V,чупаны,póg
1303,wiegen::V,веттаны,bog
1304,wiegen::V,веттаны,luasc
1305,wiegen::V,лэйкатыны,bog
1306,wiegen::V,лэйкатыны,luasc
1307,zudecken::V,шобыртыны,clúdaigh
1308,wecken::V,сайкатыны,dúisigh
1309,zeigen::V,возьматыны,taispeáin
1310,führen::V,нуыны,treoraigh
1311,lehren::V,дышетыны,múin
1312,lehren::V,дышетыны,teagasc
1313,unterrichten::V,дышетыны,múin
1314,unterrichten::V,дышетыны,teagasc
1315,aufziehen::V,будэтыны,tóg
1316,leiten::V,кивалтыны,tá i gceannas ar
1317,antreiben::V,дыртытыны,gríosaigh
1318,lassen::V,-ытыны,cuir ag
1319,einladen::V,ӧтьыны,cuir cuireadh ar
1320,vereinigen::V,огазеяны,aontaigh
1321,besuchen::V,адӟыськыны,tabhair cuairt ar
1322,treffen::V,пумитаны,cas ar
1323,treffen::V,пумитаны,buail le
1324,sich versammeln::V,люкаськыны,bailigh
1325,sich versammeln::V,люкаськыны,cruinnigh
1326,spielen::V,шудыны,imir
1327,spielen::V,шудыны,tá ag spraoi
1328,singen::V,кырӟаны,can
1329,tanzen::V,эктыны,rinc
1330,tanzen::V,эктыны,damhsaigh
1331,sich trennen::V,люкиськыны,scar
1332,verlassen::V,куштыны,fág
1333,retten::V,утьыны,tarrtháil
1334,bewachen::V,возьманы,cosain
1335,bewachen::V,возьманы,gardáil
1336,schützen::V,утялтыны,cosain
1337,verteidigen::V,возьманы,cosain
1338,sich schlagen::V,жугиськыны,tá ag bruíon
1339,schießen::V,ыбылӥськны,caith
1340,schießen::V,ыбылӥськны,scaoil
1341,siegen::V,вормыны,bain
1342,siegen::V,вормыны,buaigh
1343,ärgern::V,вожпоттыны,cuir isteach ar
1344,schlagen::V,жуккыны,buail
1345,treten::V,лёганы,ciceáil
1346,stechen::V,бышкалтыны,sáigh
1347,stoßen::V,донгыны,brúigh
1348,stoßen::V,донгыны,soncáil
1349,stehlen::V,вораны,goid
1350,stehlen::V,лушканы,goid
1351,stören::V,люкетыны,cuir isteach ar
1352,belästigen::V,акыльтыны,cuir as do
1353,belästigen::V,вукылмыны,cuir as do
1354,verbergen::V,ватыны,ceil
1355,täuschen::V,алданы,cuir dallamullóg ar
1356,betrügen::V,пӧяны,déan calaois ar
1357,töten::V,виыны,maraigh
1358,wohnen::V,улыны,cuir faoi
1359,wohnen::V,улыны,tá ina chónaí
1360,arbeiten::V,ужаны,oibrigh
1361,sammeln::V,бичаны,bailigh
1362,sammeln::V,бичаны,cruinnigh
1363,pflücken::V,ишкыны,pioc
1364,jagen::V,пӧйшураны,seilg
1365,fischen::V,чорыганы,iasc
1366,fassen::V,кутыны,beir ar
1367,hüten::V,возьманы,aoirigh
1368,treiben::V,улляны,seol
1369,treiben::V,улляны,tiomáin
1370,anbinden::V,думыны,ceangail
1371,füttern::V,сюдыны,cothaigh
1372,füttern::V,сюдыны,beathaigh
1373,melken::V,кыскыны,bligh
1374,melken::V,кыскыны,crúigh
1375,hacken::V,кораны,gearr
1376,gießen::V,киськаны,uiscigh
1377,reifen::V,вуыны,aibigh
1378,reifen::V,кисьманы,aibigh
1379,zubereiten::V,лесьтыны,cócaráil
1380,kochen::V,пӧзьтыны,bruith
1381,kochen::V,пӧзьтыны,beirigh
1382,backen::V,пыжыны,bácáil
1383,braten::V,пыжыны,róst
1384,braten::V,пыжыны,frioch
1385,umrühren::V,сураны,measc
1386,stricken::V,керттыны,cniotáil
1387,nähen::V,вурыны,fuaigh
1388,färben::V,буяны,dathaigh
1389,reinigen::V,сузяны,glan
1390,waschen::V,мисьтаськыны,nigh
1391,abwischen::V,ӵушылыны,glan
1392,spülen::V,гылъяны,sruthlaigh
1393,fegen::V,ӵужыны,scuab
1394,kehren::V,ӵужыны,scuab
1395,baden::V,пыласькыны,folc
1396,sich waschen::V,пыласькыны,nigh é féin
1397,ausziehen::V,кыльыны,bain de
1398,anziehen::V,дӥсяны,cuir ar
1399,sich anziehen::V,дӥсьяськыны,gléas é féin
1400,kämmen::V,сынаны,cíor
1401,schmücken::V,чеберъяны,maisigh
1402,sagen::V,шуыны,abair
1403,sagen::V,вераны,abair
1404,sprechen::V,вераськыны,labhair
1405,reden::V,вераськыны,caintigh
1406,sich unterhalten::V,вераськыны,caintigh
1407,sich unterhalten::V,вераськыны,tá ag comhrá
1408,fragen::V,юаны,fiafraigh
1409,fragen::V,юаны,cuir ceist
1410,bitten::V,курыны,iarr
1411,erzählen::V,вераны,inis
1412,erzählen::V,вераны,eachtraigh
1413,erzählen::V,мадьыны,inis
1414,erzählen::V,мадьыны,eachtraigh
1415,mitteilen::V,ивортыны,aithris
1416,mitteilen::V,ивортыны,cuir in iúl
1417,nennen::V,шуыны,ainmnigh
1418,rufen::V,ӧтьыны,glaoigh
1419,prahlen::V,ушъяськыны,maígh
1420,übersetzen::V,берыктыны,aistrigh
1421,denken::V,малпаны,síl
1422,denken::V,малпаны,ceap
1423,glauben::V,оскыны,creid
1424,bemerken::V,адӟыны,tabhair faoi deara
1425,erkennen::V,тодыны,aithin
1426,begreifen::V,валаны,tuig
1427,verstehen::V,валаны,tuig
1428,lernen::V,дышетскыны,foghlaim
1429,wissen::V,тодыны,tá a fhios ag
1430,sich erinnern an::V,тодэ вайыны,cuimhnigh ar
1431,sich erinnern an::V,тодэ вайыны,is cuimhne ar
1432,vergessen::V,вунэтыны,dearmad
1433,messen::V,мертаны,tomhais
1434,zählen::V,лыдъяны,cuntais
1435,rechnen::V,лыдъяны,ríomh
1436,rechnen::V,лыдъяны,áirigh
1437,lesen::V,лыдӟыны,léigh
1438,malen::V,суреданы,péinteáil
1439,zeichnen::V,суреданы,línigh
1440,zeichnen::V,суреданы,tarraing
1441,schreiben::V,гожъяны,scríobh
1442,besitzen::V,луыны,is le
1443,kaufen::V,басьтыны,ceannaigh
1444,verkaufen::V,вузаны,díol
1445,bezahlen::V,тырыны,íoc as
1446,zahlen::V,тырыны,íoc
1447,beherrschen::V,кузёяськыны,rialaigh
1448,ertragen::V,чиданы,seas
1449,ertragen::V,чиданы,fulaing
1450,ertragen::V,чиданы,foighnigh
