,Concept_ID,lez,hi
742,Nutzen::N,менфят,फ़ायदा
743,Reichtum::N,девлет,धन
744,Reichtum::N,девлет,दौलत
745,Welt::N,дуьнья,विश्व
746,Welt::N,дуьнья,दुनिया
747,Land::N,уьлкве,देश
748,Land::N,уьлкве,मुल्क
749,Staat::N,пачагьлугъ,राज्य
750,Staat::N,пачагьлугъ,राष्ट्र
751,Staat::N,государство,राज्य
752,Staat::N,государство,राष्ट्र
753,König::N,пачагь,राजा
754,König::N,пачагь,बादशाह
755,Macht::N,власть,शासन
756,Macht::N,власть,सत्ता
757,Grenze::N,сергьят,सरहद
758,Krieg::N,дяве,जंग
759,Krieg::N,дяве,युद्ध
760,Feind::N,душман,शत्रु
761,Feind::N,душман,दुश्मन
762,Gewalt::N,гуж,हिंसा
763,Kampf::N,женг,लड़ाई
764,Kampf::N,женг,संघर्ष
765,Bogen[Waffe]::N,чӏемерук,कमान
766,Pfeil::N,хьел,बान
767,Gewehr::N,тфенг,बंदूक़
768,Fehler::N,гъалатӏ,भूल
769,Fehler::N,гъалатӏ,ग़लती
770,Lüge::N,ттаб,झूठ
771,Lüge::N,ттаб,असत्य
772,Schaden::N,зиян,हानि
773,Schaden::N,зиян,नुक़सान
774,Schaden::N,зарар,हानि
775,Schaden::N,зарар,नुक़सान
776,Unglück::N,бала,मुसीबत
777,Unglück::N,бала,विपात्ति
778,Unglück::N,бедбахтвал,मुसीबत
779,Unglück::N,бедбахтвал,विपात्ति
780,Schuld::N,тахсир,दोष
781,Schuld::N,тахсир,क़सूर
782,Alter::N,яш,आयु
783,Alter::N,яш,उम्र
784,Schluss::N,эхир,अंत
785,Schluss::N,эхир,समाप्ति
786,Zeit::N,вяде,काल
787,Zeit::N,вяде,वक़्त
788,Tag::N,югъ,दिन
789,Tag::N,югъ,रोज़
790,Morgen::N,пакама,सुबह
791,Mittag::N,нисин,दोपहर
792,Mittag::N,нисин,मध्याह्न
793,Abend::N,няни,शाम
794,Abend::N,няни,संध्या
795,Nacht::N,йиф,रात
796,Nacht::N,йиф,रात्रि
797,Woche::N,гьафте,हफ़्ता
798,Monat::N,варз,मास
799,Monat::N,варз,महीना
800,Jahr::N,йис,बरस
801,Jahr::N,йис,वर्ष
802,Frühling::N,гатфар,वसंत
803,Sommer::N,гад,गरमी
804,Sommer::N,гад,ग्रीष्म
805,Herbst::N,зул,शरत्
806,Herbst::N,зул,पतझड़
807,Winter::N,кьуьд,जाड़ा
808,Winter::N,кьуьд,सर्दियाँ
809,Januar::N,январь,जनवरी
810,Februar::N,февраль,फ़रवरी
811,März::N,март,मार्च
812,April::N,апрель,अप्रैल
813,Mai::N,май,मई
814,Juni::N,июнь,जून
815,Juli::N,июль,जुलाई
816,August::N,август,अगस्त
817,September::N,сентябрь,सितंबर
818,Oktober::N,октябрь,अक्तूबर
819,November::N,ноябрь,नवंबर
820,Dezember::N,декабрь,दिसंबर
821,Montag::N,ислен,पीर
822,Montag::N,ислен,सोमवार
823,Dienstag::N,саласа,मंगलवार
824,Mittwoch::N,арбе,बुधवार
825,Donnerstag::N,хемис югъ,गुरुवार
826,Donnerstag::N,хемис югъ,बृहस्पतिवार
827,Freitag::N,жуьмя,शुक्रवार
828,Freitag::N,жуьмя югъ,शुक्रवार
829,Samstag::N,киш,सनीचर
830,Samstag::N,киш,शनिवार
831,Sonntag::N,гьяд,इतवार
832,Sonntag::N,гьяд,रविवार
833,groß::A,еке,बड़ा
834,groß::A,чӏехи,बड़ा
835,klein::A,гъвечӏи,कम
836,klein::A,гъвечӏи,छोटा
837,lang::A,яргъи,लंबा
838,lang::A,яргъи,दीर्घ
839,kurz::A,куьруь,लधु
840,kurz::A,куьруь,छोटा
841,breit::A,гьяркьуь,चौड़ा
842,schmal::A,гуьтӏуь,तंग
843,schmal::A,гуьтӏуь,सँकरा
844,dicht::A,къалин,सघन
845,dünn::A,кьелечӏ,महीन
846,dünn::A,кьелечӏ,बारीक
847,fein::A,шуькӏуь,कोमल
848,fein::A,шуькӏуь,सूक्ष्म
849,fest::A,кӏеви,दृढ़
850,fest::A,кӏеви,मज़बूत
851,flach::A,кьулу,चपटा
852,glatt::A,цӏалцӏам,चौरस
853,glatt::A,цӏалцӏам,चिकना
854,hart::A,кӏеви,कठोर
855,hart::A,кӏеви,सख़्त
856,weich::A,хъуьтуьл,नरम
857,weich::A,хъуьтуьл,मुलायम
858,rund::A,элкъвей,गोल
859,rund::A,элкъвей,वर्तुल
860,spitz::A,хци,नुकीला
861,scharf::A,хци,पैना
862,stumpf::A,къуьруь,भोथरा
863,schwer::A,залан,भारी
864,schwer::A,залан,वज़नी
865,schön::A,иер,सुंदर
866,heiß::A,кудай,उष्ण
867,warm::A,чими,गरम
868,kalt::A,мекьи,सर्द
869,kühl::A,къайи,ठंडा
870,frisch::A,таза,तर
871,frisch::A,таза,ताज़ा
872,frisch::A,михьи,तर
873,frisch::A,михьи,ताज़ा
874,feucht::A,ламу,नम
875,feucht::A,ламу,भीगा
876,nass::A,кьежей,गीला
877,trocken::A,кьуру,सूखा
878,trocken::A,кьуру,ख़ुश्क
879,voll::A,ацӏай,भरा
880,voll::A,ацӏай,पूरा
881,leer::A,буш,ख़ाली
882,leer::A,ичӏи,ख़ाली
883,offen::A,ахъа,खुला
884,geschlossen::A,кӏеви,बंद
885,sauber::A,михьи,साफ़
886,sauber::A,михьи,सुथरा
887,schmutzig::A,чиркин,गंदा
888,schmutzig::A,кьацӏай,गंदा
889,roh::A,чиг,कच्चा
890,roh::A,ицӏи,कच्चा
891,reif::A,дигмиш хьайи,पक्व
892,reif::A,дигмиш хьайи,पक्का
893,lecker::A,дадлу,मज़ेदार
894,lecker::A,дадлу,स्वादिष्ट
895,süß::A,ширин,मीठा
896,bitter::A,туькьуьл,कटु
897,bitter::A,туькьуьл,कड़वा
898,sauer::A,цуру,खट्टा
899,hell::A,экуь,रोशन
900,dunkel::A,мичӏи,अँधेरा
901,schwarz::A,чӏулав,काला
902,schwarz::A,чӏулав,स्याह
903,weiß::A,лацу,सफ़ेद
904,rot::A,яру,लाल
905,rot::A,яру,सुर्ख़
906,gelb::A,хъипи,पीला
907,gelb::A,хъипи,ज़र्द
908,blau::A,вили,नीला
909,blau::A,вили,आसमानी
910,grün::A,къацу,हरा
911,grau::A,рехи,धूसर
912,bunt::A,цӏару,रंगीन
913,bunt::A,цӏару,बहुरंगा
914,bunt::A,яру-цӏару,रंगीन
915,bunt::A,яру-цӏару,बहुरंगा
916,billig::A,ужуз,सस्ता
917,teuer::A,багьа,महँगा
918,wertvoll::A,масан,क़ीमती
919,wertvoll::A,масан,मूल्यवान्
920,blind::A,буьркьуь,अंधा
921,taub::A,биши,बहरा
922,kräftig::A,гужлу,ताक़तवर
923,kräftig::A,гужлу,शक्तिशाली
924,stark::A,къуватлу,प्रबल
925,stark::A,къуватлу,बलवान्
926,schwach::A,такьатсуз,कमज़ोर
927,fett::A,куьк,मोटा
928,fett::A,куьк,मांसल
929,schlank::A,шумал,पतला
930,schlank::A,шумал,छरहरा
931,hübsch::A,гуьрчег,सुंदर
932,hübsch::A,гуьрчег,ख़ूबसूरत
933,böse::A,пис,पापी
934,böse::A,пис,दुष्ट
935,dumm::A,ахмакь,मूर्ख
936,dumm::A,ахмакь,बुद्धू
937,faul::A,тенпел,आलसी
938,faul::A,тенпел,सुस्त
939,fleißig::A,сяй ийидай,मेहनती
940,fleißig::A,сяй ийидай,परिश्रमी
941,fleißig::A,сяйи ийидай,मेहनती
942,fleißig::A,сяйи ийидай,परिश्रमी
943,geizig::A,мискьи,कृपण
944,geizig::A,мискьи,कंजूस
945,klug::A,акьуллу,समझदार
946,klug::A,акьуллу,होशियार
947,klug::A,акьуллу,अक़्लमंद
948,geschickt::A,магьир,किशल
949,lieb::A,играми,प्रिय
950,lieb::A,играми,प्यारा
951,lustig::A,шад,हँसमुख
952,lustig::A,шад,ख़ुशदिल
953,sanft::A,назик,नम्र
954,sanft::A,милайим,नम्र
955,hungrig::A,гишин,भूखा
956,krank::A,кефсуз,बीमार
957,krank::A,кефсуз,अस्वस्थ
958,nackt::A,кьецӏил,नग्न
959,traurig::A,пашман,उदास
960,traurig::A,пашман,रंजीदा
961,lebendig::A,ччан алай,जीता
962,lebendig::A,ччан алай,ज़िंदा
963,gut::A,хъсан,अच्छा
964,gut::A,вижевай,अच्छा
965,schlecht::A,пис,बुरा
966,schlecht::A,пис,ख़राब
967,richtig::A,дуьз,ठीक
968,schlimm::A,нифретлу,बुरा
969,schlimm::A,нифретлу,अप्रिय
970,wahr::A,гьакъикъи,सच
971,alt::A,эски,पुराना
972,alt::A,куьгьне,पुराना
973,neu::A,цӏийи,नया
974,ehemalig::A,виликан,भूतपूर्व
975,alt[Lebewesen]::A,кьуьзуь,बूढ़ा
976,alt[Lebewesen]::A,кьуьзуь,वृद्ध
977,jung::A,жегьил,जवान
978,arm::A,кесиб,ग़रीब
979,reich::A,девлетлу,धनी
980,reich::A,девлетлу,अमीर
981,bekannt::A,чидай,मालूम
982,berühmt::A,машгьур,मशहूर
983,berühmt::A,машгьур,प्रसिद्ध
984,fremd::A,ччара,विदेशी
985,fremd::A,ччара,अपरिचित
986,verschieden::A,жуьреба-жуьре,अलग
987,verschieden::A,жуьреба-жуьре,भिन्न
988,nah::A,мукьвал,नज़दीकी
989,fern::A,яргъал,दूर
990,fern::A,яргъал,दूरस्थ
991,linker::A,чапла,बायाँ
992,rechter::A,эрчӏи,दायाँ
993,rechter::A,эрчӏи,दाहिना
994,anderer::A,маса,अन्य
995,anderer::A,маса,दूसरा
996,anderer::A,муькуь,अन्य
997,anderer::A,муькуь,दूसरा
998,erster::A,сад лагьай,पहला
999,erster::A,сад лагьай,प्रथम
1000,zweiter::A,кьвед лагьай,दूसरा
1001,zweiter::A,кьвед лагьай,द्वितीय
1002,dritter::A,пуд лагьай,तीसरा
1003,letzter::A,эхиримжи,अंतिम
1004,letzter::A,эхиримжи,आख़िरी
1005,allein::ADV,кьилди,तनहा
1006,allein::ADV,кьилди,अकेले
1007,zusammen::ADV,санал,एक साथ
1008,zusammen::ADV,санал,साथ साथ
1009,lange::ADV,яргъалди,देर तक
1010,plötzlich::ADV,садлагьана,सहसा
1011,plötzlich::ADV,садлагьана,अचानक
1012,sofort::ADV,гьасятда,तुरंत
1013,später::ADV,гуьгъуьнлай,बाद को
1014,später::ADV,гуьгъуьнлай,बाद में
1015,jetzt::ADV,гила,अब
1016,jetzt::ADV,гила,अभी
1017,heute::ADV,къе,आज
1018,morgen::ADV,пака,कल
1019,bald::ADV,мукьва,जल्दी
1020,bald::ADV,мукьвара,जल्दी
1021,dann::ADV,ахпа,तब
1022,gestern::ADV,накь,कल
1023,einst::ADV,садра,एक दिन
1024,einst::ADV,садра,पहले कभी
1025,damals::ADV,а чӏавуз,उस समय
1026,damals::ADV,а чӏавуз,उन दिनों
1027,danach::ADV,ахпа,इसके बाद
1028,danach::ADV,ахпа,इसके पश्चात्
1029,vorher::ADV,вилик,पहले
1030,vorher::ADV,вилик,पेशतर
1031,zuerst::ADV,сифте,पहले
1032,einmal::ADV,садра,एक बार
1033,einmal::ADV,садра,एक दफ़ा
1034,manchmal::ADV,гагь-гагь,कभी कभी
1035,oft::ADV,гзаф вахтара,अक्सर
1036,immer::ADV,гьамиша,सदा
1037,immer::ADV,гьамиша,हमेशा
1038,niemals::ADV,са чӏавузни,कभी नहीं
1039,niemals::ADV,са чӏавузни,कदापि नहीं
1040,niemals::ADV,са вахтундани,कभी नहीं
1041,niemals::ADV,са вахтундани,कदापि नहीं
1042,hier::ADV,ина,इधर
1043,hier::ADV,ина,यहाँ
1044,hierhin::ADV,иниз,इधर को
1045,hierhin::ADV,иниз,यहाँ को
1046,von hier::ADV,инай,यहाँ से
1047,dort::ADV,ана,उधर
1048,dort::ADV,ана,वहाँ
1049,dorthin::ADV,аниз,उधर को
1050,dorthin::ADV,аниз,वहाँ को
1051,geradeaus::ADV,дуьз,सीधे
1052,vorwärts::ADV,вилик,आगे
1053,vorwärts::ADV,вилик,आगे को
1054,vorwärts::ADV,виликди,आगे
1055,vorwärts::ADV,виликди,आगे को
1056,rückwärts::ADV,кьулухъ,पीछे को
1057,unten::ADV,агъада,नीचे
1058,hinab::ADV,агъуз,नीचे को
1059,oben::ADV,винел,ऊपर
1060,hinauf::ADV,виниз,ऊपर को
1061,überall::ADV,вирина,हर जगह
1062,überall::ADV,вирина,हर स्थान
1063,nicht::ADV,ваъ,न
1064,nicht::ADV,ваъ,नहीं
1065,ein wenig::ADV,са тӏимил,कुछ
1066,ein wenig::ADV,са тӏимил,ज़रा
1067,ein wenig::ADV,са тӏимил,थोड़ा
1068,kaum::ADV,жизви,लगभग नहीं
1069,kaum::ADV,жизви,बराबर नहीं
1070,sehr::ADV,лап,बहुत
1071,so::ADV,икӏ,ऐसा
1072,noch::ADV,гьеле,अभी तक
1073,nur::ADV,анжах,केवल
1074,nur::ADV,анжах,सिर्फ़
1075,schon::ADV,хъувуна,चुकना
1076,schon::ADV,мадни дардиз,चुकना
1077,schon::ADV,мадни гуьтӏуьз,चुकना
1078,schon::ADV,мадни гуьтӏуь я,चुकना
1079,vergebens::ADV,нагьакь,व्यर्थ
1080,vergebens::ADV,нагьакьа,व्यर्थ
1081,vor::PRP,вилик,के आगे
1082,vor::PRP,вилик,के सामने
1083,hinter::PRP,кьулухъ,के पीछे
1084,unter::PRP,кӏаник,के तले
1085,unter::PRP,кӏаник,के नीचे
1086,durch::PRP,арадай,के पार
1087,durch::PRP,-кай хкатна,के पार
1088,neben::PRP,патав,के पास
1089,neben::PRP,патав,की बग़ल में
1090,neben::PRP,мукьув,के पास
1091,neben::PRP,мукьув,की बग़ल में
1092,zwischen::PRP,ара,के बीच
1093,zwischen::PRP,арада,के बीच
1094,wegen::PRP,гъиляй,के कारण
1095,wegen::PRP,гъиляй,की वजह से
1096,dies::PRN,и,यह
1097,dies::PRN,им,यह
1098,das::PRN,а,वह
1099,das::PRN,ам,वह
1100,alles::PRN,вири,सब
1101,alles::PRN,вири,सब कुछ
1102,alles::PRN,михьиз,सब
1103,alles::PRN,михьиз,सब कुछ
1104,ich::PRN,за,मैं
1105,ich::PRN,зун,मैं
1106,du::PRN,вун,तू
1107,er::PRN,ам,यह
1108,er::PRN,гьа,यह
1109,wir::PRN,чун,हम
1110,ihr::PRN,куьн,तुम
1111,sie::PRN,абур,ये
1112,was::FPRN,вуч,क्या
1113,wer::FPRN,вуж,कौन
1114,wo::FADV,гьина,किधर
1115,wohin::FADV,гьиниз,किधर
1116,wie::FADV,гьикӏ,कैसे
1117,warum::FADV,вучиз,क्यों
1118,wieviel::FNUM,шумуд,कितना
1119,eins::NUM,са,एक
1120,zwei::NUM,кьвед,दो
1121,drei::NUM,пуд,तीन
1122,vier::NUM,кьуд,चार
1123,fünf::NUM,вад,पाँच
1124,sechs::NUM,ругуд,छह
1125,sieben::NUM,ирид,सात
1126,acht::NUM,муьжуьд,आठ
1127,neun::NUM,кӏуьд,नौ
1128,zehn::NUM,цӏуд,दस
1129,elf::NUM,цӏусад,ग्यारह
1130,zwölf::NUM,цӏикьвед,बारह
1131,zwanzig::NUM,къад,बीस
1132,dreißig::NUM,къанницӏуд,तीस
1133,vierzig::NUM,яхцӏур,चालीस
1134,fünfzig::NUM,яхцӏурни цӏуд,पचास
1135,sechzig::NUM,пудкъад,साठ
1136,siebzig::NUM,пудкъанни цӏуд,सत्तर
1137,achtzig::NUM,кьудкъад,अस्सी
1138,neunzig::NUM,кьудкъанни цӏуд,नव्वे
1139,hundert::NUM,виш,सौ
1140,tausend::NUM,агъзур,हज़ार
1141,und::CNJ,ва,और
1142,oder::CNJ,я,या
1143,stehen::V,акъвазун,खड़ा होना
1144,sitzen::V,ацукьун,बैठना
1145,liegen::V,къаткун,लेटना
1146,hängen::V,куьрс хьун,लटकना
1147,werden::V,хьун,बनना
1148,passieren::V,хьун,होना
1149,beginnen::V,башламиш хьун,आरंभ होना
1150,beginnen::V,башламиш хьун,प्रारंभ होना
1151,enden::V,куьтягь хьун,अंत होना
1152,enden::V,куьтягь хьун,ख़तम होना
1153,wechseln::V,дегиш хьун,बदलना
1154,aufgehen[Sonne]::V,экъечӏун,चढ़ना
1155,aufgehen[Sonne]::V,экъечӏун,उदित होना
1156,untergehen[Sonne]::V,акӏун,अस्त हो जाना
1157,scheinen[Sonne]::V,ишигь гун,रोशनी देना
1158,donnern::V,къукърумар авун,गरजना
1159,strömen::V,авахьун,बहना
1160,strömen::V,авахьун,प्रवाहित होना
1161,fließen::V,авахьун,बहना
1162,fließen::V,авахьун,प्रवाहित होना
1163,sich drehen::V,элкъуьн,घूमना
1164,schwanken::V,юзун,हिलना
1165,schwingen::V,галтад хьун,हिलना
1166,fallen::V,аватун,गिरना
1167,brennen::V,кун,जलना
1168,brennen::V,ккун,जलना
1169,regnen::V,къун,बरसना
1170,gefrieren::V,муркӏади кьун,जमना
1171,tauen::V,цӏурун,गलना
1172,tauen::V,цӏурун,पिघलना
1173,schmelzen::V,цӏурун,गलना
1174,schmelzen::V,цӏурун,पिघलना
1175,trocknen::V,кьурун,सूखना
1176,sieden::V,ругун,उबलना
1177,faulen::V,кутӏун,गलना
1178,faulen::V,кутӏун,सड़ना
1179,verfaulen::V,чуьруьтмиш хьун,गलना
1180,verfaulen::V,чуьруьтмиш хьун,सड़ना
1181,verfaulen::V,кутӏун,गलना
1182,verfaulen::V,кутӏун,सड़ना
1183,reißen::V,атӏун,फटना
1184,reißen::V,къазунун,फटना
1185,versinken::V,батмиш хьун,डूबना
1186,vergehen::V,алатун,बीतना
1187,vergehen::V,алатун,गुज़रना
1188,erscheinen::V,майдандиз акъатун,दिखाई देना
1189,verschwinden::V,квахьун,ग़ायब होना
1190,sinken::V,элекьун,घटना
1191,sinken::V,элекьун,उतरना
1192,abnehmen::V,тӏимил хьун,घटना
1193,abnehmen::V,гъвечӏи хьун,घटना
1194,zunehmen::V,артух хьун,बढ़ना
1195,steigen::V,хкаж хьун,बढ़ना
1196,wachsen::V,экъечӏун,उगना
1197,glänzen::V,цӏарцӏар гун,चमकना
1198,funkeln::V,нур гун,जगमगाना
1199,funkeln::V,нур гун,टिमटिमाना
1200,lärmen::V,ван авун,शोर मचाना
1201,läuten::V,зенг ягъун,बजना
1202,klingeln::V,зенг ягъун,बजना
1203,klirren::V,зигринг авун,झनझनाना
1204,brausen::V,къати хьун,साँय-साँय करना
1205,rauschen::V,вишриш авун,सरसराना
1206,klingen::V,ван авун,बजना
1207,bellen::V,элуькьун,भौंकना
1208,heulen::V,къув ягъун,गुर्राना
1209,blasen::V,уф гун,फूँकना
1210,pfeifen::V,уьфт ягъун,सीटी देना
1211,schreien::V,гьараюн,चिल्लाना
1212,stöhnen::V,суза авун,कराहना
1213,stöhnen::V,суза авун,आहें भरना
1214,zittern::V,зурзун,काँपना
1215,leben::V,яшамиш хьун,जीना
1216,geboren werden::V,хьун,पैदा होना
1217,atmen::V,нефес чӏугун,साँस लेना
1218,trinken::V,хъун,पीना
1219,essen::V,тӏуьн,खाना
1220,schlucken::V,туькьуьнун,निगलना
1221,müde werden::V,галатун,थकना
1222,müde werden::V,галатун,उकताना
1223,müde werden::V,юргъун хьун,थकना
1224,müde werden::V,юргъун хьун,उकताना
1225,einschlafen::V,ксун,सो जाना
1226,schlafen::V,ксун,सोना
1227,aufwachen::V,ахварай аватун,जागना
1228,aufstehen::V,къарагъун,उठना
1229,sich erholen::V,ял ягъун,सुस्ताना
1230,sich erholen::V,ял ягъун,आराम करना
1231,krank werden::V,кефсуз хьун,बीमार पड़ना
1232,krank sein::V,тӏа хьун,बीमार होना
1233,schmerzen::V,тӏа хьун,दुखना
1234,schmerzen::V,тӏа хьун,दर्द करना
1235,husten::V,уьгьуь ягъун,खाँसना
1236,genesen::V,сагъ хъхьун,ठीक हो जाना
1237,genesen::V,сагъ хъхьун,स्वस्थ हो जाना
1238,sterben::V,кьин,मरना
1239,umkommen::V,терг хьун,मरना
1240,sich bewegen::V,юзун,चलना
1241,sich bewegen::V,юзун,हिलना
1242,sich rühren::V,юзун,हिलना
1243,sich erheben::V,къарагъун,उठना
1244,sich setzen::V,ацукьун,बैठना
1245,hinfallen::V,алукьун,गिरना
1246,laufen::V,къекъуьн,चलना
1247,schreiten::V,ккамар къачун,क़दम जाना
1248,spazierengehen::V,сейр авун,सैर करना
1249,eilen::V,тади авун,तेज़ी से जाना
1250,eilen::V,тади авун,शीघ्रता से चलना
1251,sich beeilen::V,гьерекатун,जल्दी करना
1252,sich beeilen::V,гьерекатун,शीघ्रता करना
1253,sausen::V,чкурун,बड़ी तेज़ी से चलना
1254,rennen::V,катун,भागना
1255,rennen::V,катун,दौड़ना
1256,rennen::V,зверун,भागना
1257,rennen::V,зверун,दौड़ना
1258,springen::V,хкадарун,उछलना
1259,klettern::V,акьахун,चढ़ना
1260,kriechen::V,капаралди фин,रेंगना
1261,schwimmen::V,сирнав авун,तैरना
1262,tauchen::V,кьилихъди циз вегьин,डूबना
1263,rudern::V,кьусуйралди лодка гьалун,खेना
1264,rudern::V,кьусуйралди лодка гьалун,चप्पू चलाना
1265,rudern::V,цуьруьгъуьлдалди кӏватӏун,खेना
1266,rudern::V,цуьруьгъуьлдалди кӏватӏун,चप्पू चलाना
1267,fahren::V,фин,चलना
1268,fahren::V,фин,यात्रा करना
1269,fliegen::V,лув гун,उड़ना
1270,fliegen::V,цавай фин,उड़ना
1271,gehen::V,фин,जाना
1272,weggehen::V,хъфин,चला जाना
1273,weggehen::V,хъфин,बाहर जाना
1274,abfahren::V,фин,छूटना
1275,abfahren::V,фин,रवाना होना
1276,abfahren::V,рекье гьатун,छूटना
1277,abfahren::V,рекье гьатун,रवाना होना
1278,anhalten::V,акъвазун,रुकना
1279,anhalten::V,акъвазун,खड़ा होना
1280,hineingehen::V,гьахьун,घुसना
1281,hineingehen::V,гьахьун,अंदर जाना
1282,eintreten::V,гьахьун,प्रवेश करना
1283,kommen::V,атун,आना
1284,ankommen::V,атун,पहुँचना
1285,zurückkommen::V,хтун,लौटना
1286,zurückkommen::V,хтун,वापस आना
1287,bleiben::V,амукьун,रहना
1288,bleiben::V,амукьун,रुकना
1289,warten::V,гуьзлемишун,इंतज़ार करना
1290,erwarten::V,вил алаз акъвазун,प्रतीक्षा करना
1291,suchen::V,къекъуьн,ढूँढ़ना
1292,finden::V,жугъун,पाना
1293,finden::V,жугъун,ढूँढ़ निकालना
1294,versuchen::V,алахъун,कोशिश करना
1295,vorbereiten::V,гьазурун,तैयार करना
1296,lieben::V,кӏан хьун,प्यार करना
1297,mögen::V,рикӏ ацукьун,पसंद होना
1298,lachen::V,хъуьруьн,हँसना
1299,weinen::V,шехьун,रोना
1300,schimpfen::V,сеперар гун,गाली देना
1301,schimpfen::V,экъуьгъунар авун,गाली देना
1302,sich ärgern::V,хъел акатун,चिढ़ना
1303,sich ärgern::V,хъел акатун,नाराज़ होना
1304,sich fürchten::V,кичӏе хьун,डरना
1305,sich fürchten::V,кичӏе хьун,भय खाना
1306,fürchten::V,къурхутмиш хьун,डरना से
1307,fürchten::V,къурхутмиш хьун,भय खाना से
1308,fliehen::V,катун,भागना
1309,flüchten::V,катун,निकल भागना
1310,sehen::V,акун,देखना
1311,anschauen::V,вил вегьин,देखना
1312,ansehen::V,килигун,दृष्टि डालना पर
1313,hören::V,ван хьун,सुनना
1314,zuhören::V,яб гун,सुनना
1315,probieren::V,дад акун,चखना
1316,riechen::V,ни чӏугун,सूँघना
1317,fühlen::V,гьисс авун,महसूस करना
1318,frieren::V,кьун,ठंड लगना
1319,frieren::V,кьун,सर्दी लगना
1320,frieren::V,мекьи хьун,ठंड लगना
1321,frieren::V,мекьи хьун,सर्दी लगना
1322,tun::V,авун,करना
1323,können::V,хьун,सकना
1324,können::V,хьун,जानना
1325,können::V,акъакьун,सकना
1326,können::V,акъакьун,जानना
1327,wollen::V,кӏан хьун,चाहना
1328,anfangen::V,башламишун,शुरू करना
1329,beenden::V,куьтягьун,ख़त्म करना
1330,beenden::V,куьтягьун,समाप्त करना
1331,aufhören::V,акъвазун,बंद जाना
1332,aufhören::V,акъвазун,समाप्त जाना
1333,gelingen::V,арадал атун,बनना
1334,gelingen::V,арадал атун,अच्छा होना
1335,geraten::V,акъатун,बन पड़ना
1336,öffnen::V,ахъаюн,खोलना
1337,schließen::V,акьалун,बंद करना
1338,stellen::V,эцигун,रखना
1339,setzen::V,ацукьарун,रखना
1340,setzen::V,ацукьарун,बिठाना
1341,legen::V,эцигун,रखना
1342,legen::V,эцигун,लिटाना
1343,berühren::V,хкӏурун,छूना
1344,berühren::V,хкӏурун,स्पर्श करना
1345,verbinden::V,гилигун,बाँधना
1346,bedecken::V,кӏевун,ढकना
1347,aufhängen::V,куьрсарун,लटकाना
1348,anzünden::V,куькӏуьрун,जलाना
1349,aufheben::V,хкажун,उठाना
1350,zurücklassen::V,тун,पीछे छोड़ना
1351,verlieren::V,квадарун,खोना
1352,verlieren::V,квадарун,गँवाना
1353,fallen lassen::V,авадрун,गिराना
1354,machen::V,авун,करना
1355,machen::V,авун,बनाना
1356,machen::V,кар авун,करना
1357,machen::V,кар авун,बनाना
1358,herstellen::V,расун,बनाना
1359,herstellen::V,расун,तैयार करना
1360,bauen::V,туькӏуьрун,बनाना
1361,bauen::V,туькӏуьрун,निर्माण करना
1362,reparieren::V,расун,मरम्मत करना
1363,verbessern::V,хъсанрун,सुधारना
1364,ändern::V,табдил авун,बदलना
1365,ändern::V,табдил авун,परीवर्तन करना
1366,graben::V,эгъуьнун,खोदना
1367,beugen::V,акӏажарун,झुकाना
1368,beugen::V,кангур авун,झुकाना
1369,biegen::V,патахъарун,झुकाना
1370,drehen::V,алчударун,फेरना
1371,drehen::V,алчударун,घुमाना
1372,umdrehen::V,элкъуьрун,घुमाना
1373,heben::V,хкажун,उठाना
1374,heben::V,хкажун,ऊँचा करना
1375,hochheben::V,хкажун,उठाना
1376,hochheben::V,хкажун,ऊपर को उठाना
1377,ergreifen::V,агалчна кьун,पकड़ना
1378,ergreifen::V,агалчна кьун,हाथ में लेना
1379,halten::V,кьун,धरना
1380,halten::V,кьун,पकड़ना
1381,drücken::V,чуькьуьн,दबाना
1382,schieben::V,хуртӏ гун,सरकाना
1383,schieben::V,хуртӏ гун,खिसकाना
1384,kratzen::V,къадгъунун,खुरचना
1385,kratzen::V,къадгъунун,खुजलाना
1386,lecken::V,мез гун,चाटना
1387,beißen::V,кӏасун,काटना
1388,abreißen::V,галудун,तोड़ना
1389,abschneiden::V,атӏун,काट करना
1390,stecken::V,сухун,खोंसना
1391,brechen::V,хун,तोड़ना
1392,brechen::V,кукӏварун,तोड़ना
1393,klopfen::V,тахъ-тахъ авун,खटखटाना
1394,hauen::V,ягъун,ठोकना
1395,kleben::V,алкӏурун,चिपकाना
1396,kleben::V,кукӏурун,चिपकाना
1397,reiben::V,тӏушунун,घिसना
1398,reiben::V,тӏушунун,रगड़ना
1399,streichen::V,алтадун,लगाना
1400,schleifen::V,кӏвенкӏв авун,तेज़ करना
1401,schneiden::V,атӏун,कतरना
1402,rütteln::V,къарсурун,झकझोरना
1403,schütteln::V,къарсурун,हिलाना
1404,schwenken::V,элягъун,घुमाना
1405,schwenken::V,галтадун,घुमाना
1406,schütten::V,цун,उँडेलना
1407,füllen::V,ацӏурун,भरना
1408,füllen::V,ацӏурун,ठूसना
1409,einwickeln::V,кутун,लपेटना
1410,einwickeln::V,элкъуьрун,लपेटना
1411,tragen::V,тухун,ढोना
1412,schleppen::V,галчӏурун,घसीटना
1413,ziehen::V,ялун,खींचना
1414,ziehen::V,чӏугун,खींचना
1415,aufbewahren::V,хуьн,रखना
1416,werfen::V,гадрун,फेंकना
