,Concept_ID,mrj,mdf
739,fern::A,мӹндӹр,и́чкоздень
740,fern::A,мӹндӹр,куна́рдонь
741,linker::A,шалахай,кержи
742,rechter::A,вургамла,види
743,anderer::A,вес,лия
744,anderer::A,весӹ,лия
745,erster::A,икшӹ,васенце
746,erster::A,икӹмшӹ,васенце
747,zweiter::A,кокшы,омбоце
748,dritter::A,кымшы,колмоце
749,letzter::A,остатка,ме́кольце
750,allein::ADV,иктӹ,ськамонза
751,allein::ADV,иктӹт,ськамонза
752,auf einmal::ADV,тöрöк,вихцок
753,zusammen::ADV,икараш,марс
754,zusammen::ADV,икараш,ма́рса
755,zusammen::ADV,цымырын,марс
756,zusammen::ADV,цымырын,ма́рса
757,lange::ADV,кужын,кува́тьс
758,plötzlich::ADV,трӱк,а́пак учт
759,sofort::ADV,полт,тяникиге
760,sofort::ADV,тöрöк,тяникиге
761,sofort::ADV,тӹшӓкок,тяникиге
762,später::ADV,вара,ме́ле
763,heute::ADV,тагачы,тячи
764,morgen::ADV,иргод,ва́нды
765,morgen::ADV,иргодым,ва́нды
766,bald::ADV,чӹнь,курок
767,bald::ADV,вӓшке,курок
768,bald::ADV,выртышты,курок
769,dann::ADV,пакыла,меле
770,dann::ADV,пакыла,сяда меле
771,gestern::ADV,тенгечӹ,ися́к
772,einst::ADV,икӓнӓ,весть
773,einst::ADV,икӓнӓ,мзя́рда-бди
774,damals::ADV,тӹнӓм,эста
775,danach::ADV,пакыла,меле
776,vorher::ADV,перви,инголи
777,zuerst::ADV,андак,ва́сенда
778,einmal::ADV,гӓнӓк,весть
779,einmal::ADV,гӓнӓ,весть
780,manchmal::ADV,кынамжы,лия́ста
781,manchmal::ADV,кынамжы,ко́ста-ко́ста
782,oft::ADV,чӹчкӹдӹн,си́деста
783,immer::ADV,со,фалу
784,immer::ADV,со,най
785,immer::ADV,соок,фалу
786,immer::ADV,соок,най
787,niemals::ADV,нинам,аф мзя́рдонга
788,niemals::ADV,нигынам,аф мзя́рдонга
789,niemals::ADV,нигынамат,аф мзя́рдонга
790,hier::ADV,тиштӹ,тяса
791,hierhin::ADV,тишкӹ,сей
792,hierhin::ADV,тишкӹ,тяза
793,von hier::ADV,тишец,тя́ста
794,von hier::ADV,тишецӹн,тя́ста
795,dort::ADV,тӹштӹ,тоса
796,dorthin::ADV,тӹшкӹ,тов
797,dorthin::ADV,тӹшкӹ,тоза
798,dorthin::ADV,тӹшкӹлӓ,тов
799,dorthin::ADV,тӹшкӹлӓ,тоза
800,geradeaus::ADV,вик,ви́деста
801,geradeaus::ADV,тура,ви́деста
802,vorwärts::ADV,анзыкы,и́нголи
803,rückwärts::ADV,мӹнгеш,ме́ки
804,zurück::ADV,мӹнгеш,ме́ки
805,unten::ADV,ӱлнӹ,ала
806,unten::ADV,лӹвӓлнӹ,ала
807,hinab::ADV,ӱлӹкӹ,алу
808,hinab::ADV,лӹвӓкӹ,алу
809,oben::ADV,вӹлнӹ,вяре
810,hinauf::ADV,кӱшкӹлӓ,вяри
811,hinauf::ADV,кӱш,вяри
812,überall::ADV,йӹлт,се́мбе ва́стова
813,überall::ADV,цилӓ вӓре,се́мбе ва́стова
814,nicht::ADV,уке,аф
815,ein wenig::ADV,изиш,аф лама
816,ein wenig::ADV,иклаштык,аф лама
817,kaum::ADV,цылик,а́ньцек
818,kaum::ADV,чучок-чучок,а́ньцек
819,sehr::ADV,чоте,пяк
820,so::ADV,тенге,ста́не
821,so::ADV,тенгелӓ,ста́не
822,noch::ADV,мол,нинге
823,noch::ADV,моло,нинге
824,nur::ADV,веле,аньцек
825,schon::ADV,уже,ни
826,schon::ADV,ӹнде,ни
827,wieder::ADV,уэш,та́га
828,vergebens::ADV,зря,стак
829,vergebens::ADV,ӹзрӓ,стак
830,vergebens::ADV,ӹзӹрӓ,стак
831,vor::PRP,анзыц,инголе
832,vor::PRP,анзыцын,инголе
833,hinter::PRP,шайылан,фтала
834,hinter::PRP,шайылан,мельге
835,hinter::PRP,шайылный,фтала
836,hinter::PRP,шайылный,мельге
837,unter::PRP,лӹвӓкӹ,ала
838,durch::PRP,вашт,пачк
839,neben::PRP,сага,ваксса
840,zwischen::PRP,лош,ёткса
841,zwischen::PRP,лошкы,ёткса
842,wegen::PRP,мычыц,сюнеда
843,dies::PRN,тидӹ,тя
844,dies::PRN,ти,тя
845,das::PRN,тидӹ,ся
846,das::PRN,тидӹ,тона
847,das::PRN,ти,ся
848,das::PRN,ти,тона
849,alles::PRN,цилӓ,сембе
850,ich::PRN,мый,мон
851,du::PRN,тӹнь,тон
852,er::PRN,тӹдӹ,сон
853,wir::PRN,мӓ,минь
854,ihr::PRN,вӓ,тинь
855,sie::PRN,нӹнӹ,синь
856,was::FPRN,ма,мезе
857,wer::FPRN,кӱ,кие
858,wo::FADV,кышан,коса
859,wo::FADV,кыштакен,коса
860,wohin::FADV,кышкы,ков
861,wohin::FADV,кышкы,коза
862,wie::FADV,кыце,ко́да
863,warum::FADV,малын,мес
864,wieviel::FNUM,кынар,мзя́ра
865,wieviel::FNUM,кынары,мзя́ра
866,wieviel::FNUM,кынаркы,мзя́ра
867,eins::NUM,иктӹ,фкя
868,eins::NUM,иктӹт,фкя
869,zwei::NUM,кок,кафта
870,zwei::NUM,кокты,кафта
871,drei::NUM,кым,колма
872,drei::NUM,кымыт,колма
873,vier::NUM,нӹл,ниле
874,fünf::NUM,вӹц,вете
875,sechs::NUM,куд,кота
876,sechs::NUM,кудытмозн,кота
877,sieben::NUM,шӹм,сисем
878,sieben::NUM,шӹмӹт,сисем
879,acht::NUM,кӓндӓкш,кафкса
880,acht::NUM,кӓндӓкшӹ,кафкса
881,neun::NUM,ӹндекшшӱдӹ,ве́йхкса
882,zehn::NUM,лу,кемонь
883,elf::NUM,луатик,кефкие
884,elf::NUM,луатиктӹ,кефкие
885,zwölf::NUM,луаткок,кемгафтува
886,zwölf::NUM,луаткокты,кемгафтува
887,zwanzig::NUM,коклы,комсь
888,dreißig::NUM,кымлы,колмогемонь
889,vierzig::NUM,нӹллӹ,нильге́монь
890,fünfzig::NUM,вӹцлӹ,ве́дьгемонь
891,sechzig::NUM,кудлу,ко́дгемонь
892,siebzig::NUM,шӹмлу,сизьге́монь
893,achtzig::NUM,кӓндӓкшлу,ка́фксогемонь
894,neunzig::NUM,ӹндекшлу,ве́йхксогемонь
895,hundert::NUM,шӱдӹ,сяда
896,tausend::NUM,тӹжем,тёжянь
897,und::CNJ,дöн,и
898,und::CNJ,дöн,дъ
899,oder::CNJ,льывы,или
900,oder::CNJ,льывы,али
901,stehen::V,шалшаг,а́щемс стя́да
902,sitzen::V,шӹнзӓш,ащемс озада
903,liegen::V,киӓш,ма́дозь а́щемс
904,hängen::V,кечӓш,нюрьгомс
905,werden::V,шагалаш,арамс
906,werden::V,шагалаш,тиевомс
907,passieren::V,ӹштӓ́лтӓш,лисэмс
908,passieren::V,ӹштӓ́лтӓш,эвондамс
909,beginnen::V,тӹнгӓлӓлтӓш,ушедомс
910,enden::V,пӹтӓш,лоткамс
911,wechseln::V,весемӓш,по́лафнемс
912,wechseln::V,весемӓлтӓш,по́лафнемс
913,aufgehen[Sonne]::V,авараш,стямс
914,aufgehen[Sonne]::V,авараш,лисемс
915,untergehen[Sonne]::V,шӹ́нзӓш,валгомс
916,scheinen[Sonne]::V,сотемдӓрӓш,ва́лдоптомс
917,donnern::V,хӹдӹртӓш,торамс
918,wehen::V,ӹфӹлӓш,уфа́мс
919,strömen::V,йогащ,шудемс
920,fließen::V,йогащ,шудемс
921,sich drehen::V,пöрдӓш,шаромс
922,schwanken::V,лыпшалташ,якамс
923,schwingen::V,кӓчӓйӓш,люксемс
924,schwingen::V,кӓчӓйӓш,нюрьсемс
925,fallen::V,кенвазаш,прамс
926,fallen::V,кенвазаш,прашендомс
927,fallen::V,шынгалташ,прамс
928,fallen::V,шынгалташ,прашендомс
929,brennen::V,йылаш,паломс
930,rauchen::V,шыпшаш,качадомс
931,regnen::V,юраш,пиземс
932,gefrieren::V,гӓш,эйндамс
933,gefrieren::V,гӓш,кельмомс
934,gefrieren::V,кӹлмаш,эйндамс
935,gefrieren::V,кӹлмаш,кельмомс
936,tauen::V,шылаш,соламс
937,schmelzen::V,шӹрӓнӓш,соламс
938,trocknen::V,кошкаш,коськомс
939,sieden::V,шолаш,лакамс
940,faulen::V,шӱӓш,наксадомс
941,verfaulen::V,йӓнгӓрӓлтӓш,наксадомс
942,reißen::V,кышкедӓлтӓш,сязевомс
943,versinken::V,ва́лаш,ваямс
944,vergehen::V,эртӓш,ётамс
945,erscheinen::V,каяш,эвондамс
946,verschwinden::V,ямаш,юма́мс
947,sinken::V,пычаш,валгомс
948,abnehmen::V,чӹдемӓш,киремс
949,abnehmen::V,кöтӹргӓш,киремс
950,zunehmen::V,когоэмӓш,ламокстомс
951,zunehmen::V,когоэмӓш,рашнемс
952,steigen::V,лӱлта́лташ,кеподемс
953,wachsen::V,кушкаш,касомс
954,glänzen::V,йӹлгӹжӓш,цинзелдомс
955,glänzen::V,йӹлгӹжӓш,цифордомс
956,funkeln::V,валгалташ,ци́фтордомс
957,lärmen::V,юкланаш,жалнамс
958,läuten::V,цоргаш,гайфтемс
959,klingeln::V,цоргаш,гайфтемс
960,klirren::V,цонгырталгаш,ка́нзеркшнемс
961,brausen::V,ышдымыла́наш,жоледемс
962,rauschen::V,шу́жгаш,вжнамс
963,rauschen::V,шу́жгаш,гамнамс
964,klingen::V,йо́нгаш,кайгомс
965,bellen::V,опташ,ува́мс
966,heulen::V,урмыжаш,сувомс
967,heulen::V,урмыжаш,урнамс
968,blasen::V,ӹфӹлӓш,уфа́мс
969,pfeifen::V,ши́шкаш,вяшкомс
970,schreien::V,уташ,пешкодомс
971,schreien::V,саслаш,пешкодомс
972,schreien::V,варгынзаш,пешкодомс
973,stöhnen::V,ӹнгӹрӓш,куфцемс
974,zittern::V,цӹтӹрӓш,таромс
975,leben::V,ӹлӓш,эрямс
976,geboren werden::V,шачаш,шачемс
977,atmen::V,шӱлӓш,ажнамс
978,trinken::V,йӱӓш,симомс
979,essen::V,качкаш,ярхцамс
980,schlucken::V,нелӓш,нилемс
981,müde werden::V,янгылаш,сиземс
982,einschlafen::V,амален кеӓш,матодовомс
983,schlafen::V,амалаш,удомс
984,aufwachen::V,понгыжалташ,съргоземс
985,aufstehen::V,кӹньӹл шагалаш,стямс
986,sich erholen::V,кӓнаш,ваймосемс
987,krank werden::V,церлӓнен вазаш,сярядькстомс
988,krank sein::V,церлӓнӓш,сярядемс
989,krank sein::V,ясланаш,сярядемс
990,krank sein::V,ясыланаш,сярядемс
991,schmerzen::V,каршташ,сярядемс
992,husten::V,кахыраш,козомс
993,genesen::V,паремӓш,пъ́чкамс
994,genesen::V,тöрлӓнӓш,пъ́чкамс
995,sterben::V,вазын колаш,куломс
996,umkommen::V,пӹтӓш,юма́мс
997,sich bewegen::V,кашташ,шаштомс
998,sich rühren::V,тӓрвӓнӓш,сърхка́мс
999,sich erheben::V,кӹньӹлӓш,стямс
1000,sich setzen::V,шӹнзӓш,озамс
1001,hinfallen::V,кенвазаш,прамс
1002,hinfallen::V,кенвазаш,сяворемс
1003,hinfallen::V,шынгалташ,прамс
1004,hinfallen::V,шынгалташ,сяворемс
1005,laufen::V,кашташ,якамс
1006,schreiten::V,ашкедӓш,молемс
1007,schreiten::V,ашкедӓш,аськолямс
1008,spazierengehen::V,мадын кашташ,якамс
1009,eilen::V,вӓшкӓш,эряскодомс
1010,sich beeilen::V,вӓшкӓш,эряскодомс
1011,sich beeilen::V,талашаш,эряскодомс
1012,sausen::V,хойхаланаш,лиемс
1013,sausen::V,хояш,лиемс
1014,rennen::V,кыргыжаш,арнемс
1015,springen::V,тӹршештӓш,комотнемс
1016,klettern::V,ку́заш,ку́цемс
1017,schaukeln::V,лыпшалташ,нюрямс
1018,kriechen::V,авалянаш,шаштомс комада
1019,kriechen::V,ньыжиклӓш,шаштомс комада
1020,schwimmen::V,илӓш,уемс
1021,tauchen::V,цымаш,юпиемс
1022,tauchen::V,цымаш,чёпафнемс
1023,rudern::V,шуалташ,па́немс ве́неж
1024,fahren::V,кеӓш,ардомс
1025,fliegen::V,чонгештӓш,лиемс
1026,gehen::V,кеӓш,молемс
1027,weggehen::V,кеӓш,тумс
1028,abfahren::V,кеӓш,тумс
1029,anhalten::V,цӓрнӓш,лоткамс
1030,hineingehen::V,пыраш,сува́мс
1031,eintreten::V,пыраш,сува́мс
1032,kommen::V,толаш,самс
1033,ankommen::V,шоаш,самс
1034,ankommen::V,шоаш,пачкодемс
1035,zurückkommen::V,пöртӹлӓш,мърдамс
1036,bleiben::V,кодаш,иля́домс
1037,warten::V,вычаш,учемс
1038,erwarten::V,вычаш,учемс
1039,suchen::V,кӹчӓлӓш,вешемс
1040,finden::V,моаш,мумс
1041,versuchen::V,путаяш,варчсемс
1042,versuchen::V,цацаш,варчсемс
1043,vorbereiten::V,поспейӹктӓш,анокламс
1044,lieben::V,яраташ,кельгомс
1045,mögen::V,яраташ,кельгомс
1046,lachen::V,ваштылаш,рахамс
1047,lachen::V,ваштылаш,рахсемс
1048,rühren::V,тӓрвӓтӓш,токамс седи
1049,weinen::V,мӓгӹрӓш,авардемс
1050,schimpfen::V,свырседӓлӓш,сюцемс
1051,sich ärgern::V,шӹдешкӓш,кяжиямс
1052,sich fürchten::V,лӱдӓш,пелемс
1053,fürchten::V,лӱдӓш,пелемс
1054,fliehen::V,кыргыжаш,ворьгодемс
1055,flüchten::V,кыргыж шӹлӓш,ша́домс
1056,flüchten::V,кыргыж шӹлӓш,во́рьгодемс
1057,sehen::V,ужаш,няемс
1058,anschauen::V,анжалаш,ваномс
1059,ansehen::V,анжаш,ваномс
1060,hören::V,колаш,марямс
1061,zuhören::V,колышташ,ку́лхдоньомс
1062,probieren::V,тотештӓш,варжамс
1063,probieren::V,подыл анжаш,варжамс
1064,riechen::V,ӱпшӹнзӓш,никса́мс
1065,fühlen::V,шижӓш,марямс
1066,scheinen::V,каяш,ня́евомс
1067,zu sehen sein::V,каяш,ня́евомс
1068,vernehmen::V,колын колташ,марямс
1069,frieren::V,кӹлмаш,паломс
1070,frieren::V,кӹлмаш,кельмомс
1071,frieren::V,тӹнгӹргӓш,паломс
1072,frieren::V,тӹнгӹргӓш,кельмомс
1073,tun::V,ӹштӓш,тиемс
1074,können::V,кердӓш,маштомс
1075,wollen::V,жалаяш,-не-
1076,anfangen::V,тӹнгӓлӓш,ушедомс
1077,beenden::V,пӹтӓрӓш,аде́ламс
1078,aufhören::V,цӓрнӓш,лоткамс
1079,gelingen::V,цӓш лиӓш,удалакшнемс
1080,geraten::V,лиӓш,лисемс
1081,öffnen::V,пачаш,панжемс
1082,schließen::V,чӱчӓш,сёлгомс
1083,stellen::V,шӹндӓш,путомс
1084,setzen::V,шӹндӓш,озафнемс
1085,setzen::V,шӹндӓш,озавтнемс
1086,legen::V,опташ,путомс
1087,legen::V,пиштӓш,путомс
1088,berühren::V,тӹкӓлӓш,токамс
1089,verbinden::V,пидӓш,сотомс
1090,bedecken::V,леведӓш,комачамс
1091,bedecken::V,леведӓш,вельхтямс
1092,aufhängen::V,сӓкӓш,повфтамс
1093,anzünden::V,чӱктӓш,крьвя́стемс
1094,aufheben::V,кузыкташ,кеподемс
1095,aufheben::V,кузыкташ,касфтомс
1096,zurücklassen::V,кодаш,ка́домс
1097,verlieren::V,ямдаш,юма́фтомс
1098,fallen lassen::V,кенвацтараш,прафтомс
1099,machen::V,ӹштӓш,тиемс
1100,herstellen::V,йӓмдӹлӓш,анокламс
1101,bauen::V,ӹштӓш,путомс
1102,reparieren::V,чиняш,петемс
1103,reparieren::V,алалаш,петемс
1104,verbessern::V,яжоэмден шӹндӓш,цебярьгофтомс
1105,ändern::V,вашталташ,полафтомс
1106,graben::V,капаяш,шу́вомс
1107,graben::V,капаяш,та́ргамс
1108,beugen::V,лывырташ,мяндемс
1109,beugen::V,каклярташ,мяндемс
1110,biegen::V,лывырташ,комафтомс
1111,drehen::V,сӓрӓш,шо́вамс
1112,drehen::V,сӓрӓш,ша́рфнемс
1113,drehen::V,сӓрӹкӓлӓш,шо́вамс
1114,drehen::V,сӓрӹкӓлӓш,ша́рфнемс
1115,wenden::V,сӓрӓлӓш,ша́рфтомс
1116,umdrehen::V,сӓрӓлӓш,шарфтомс
1117,heben::V,лӱктӓш,ке́подемс
1118,hochheben::V,кузыкташ,ке́подемс
1119,hochheben::V,кузыкташ,ка́сфтомс
1120,ergreifen::V,хватяш,фатямс
1121,halten::V,кычаш,кирдемс
1122,drücken::V,темдӓш,люпшта́мс
1123,schieben::V,шӹкӓш,шашфтомс
1124,kratzen::V,нӹжӓш,а́нгорямс
1125,kratzen::V,нӹжӓш,киськоря́мс
1126,lecken::V,нылаш,нолсемс
1127,beißen::V,пыралаш,сускомс
1128,abreißen::V,кӹрӓш,сяземс
1129,abreißen::V,кышкед нӓлӓш,сяземс
1130,abschneiden::V,шулаш,керомс
1131,abschneiden::V,лаштыклаш,керомс
1132,binden::V,пидӓш,сотомс
1133,stecken::V,шыралаш,сялгомс
1134,brechen::V,тодылаш,си́ннемс
1135,brechen::V,тодылаш,ка́лафтомс
1136,brechen::V,пыдырташ,си́ннемс
1137,brechen::V,пыдырташ,ка́лафтомс
1138,klopfen::V,рушткаш,чакамс
1139,klopfen::V,рушткаш,чакиемс
1140,hauen::V,шелӹштӓш,шавомс
1141,hauen::V,шелӹштӓш,пиксомс
1142,kleben::V,клейӓш,пе́тфнемс
1143,reiben::V,нӹжӓш,шо́вамс
1144,streichen::V,шӹрӓш,вадемс
1145,schleifen::V,шымаш,шо́вамс
1146,schneiden::V,пӹчкӓш,керомс
1147,rütteln::V,мыльгыкташ,та́рфтомс
1148,schütteln::V,цӹтӹртӓш,шука́демс
1149,schütteln::V,мыльгыкташ,шука́демс
1150,schwenken::V,машыяш,яфодемс
1151,schütten::V,опталаш,каямс
1152,schütten::V,опталаш,нюрьхтя́мс
1153,füllen::V,темӓш,пяшкодемс
1154,einwickeln::V,пӹтӹрӓ́лӓш,тапардамс
1155,tragen::V,намалаш,кандомс
1156,schleppen::V,шӹдӹрӓш,ускомс
1157,ziehen::V,шыпшаш,ускомс
1158,aufbewahren::V,перегӓш,ванфтомс
1159,werfen::V,кӹшкӓш,ёрямс
1160,fangen::V,кычаш,кунда́мс
1161,packen::V,хватяш,фатямс
1162,verstecken::V,шӹлтӓш,кяшемс
1163,teilen::V,пайылаш,явомс
1164,schicken::V,колташ,кучемс
1165,bringen::V,кандаш,кандомс
1166,bringen::V,кандаш,пачфтемс
1167,bekommen::V,лыкташ,сявомс
1168,erhalten::V,получаяш,сявомс
1169,nehmen::V,налаш,сявомс
1170,wählen::V,айыраш,ко́чкамс
1171,auswählen::V,айыраш,кочкамс
1172,bewahren::V,перегӓш,ванфтомс
1173,behindern::V,мешӓйӓш,шорямс
1174,verderben::V,портяш,коламс
1175,verderben::V,портяш,гастямс
1176,beschädigen::V,шушырташ,тиендемс зиян
1177,zerbrechen::V,пыдырташ,тапамс
1178,zerreißen::V,кӹрӓш,сяземс
1179,zerstören::V,шӓлӓтӓш,ка́лафтомс
1180,verbrennen::V,йылаташ,пълхта́мс
1181,verbrennen::V,йылалташ,пълхта́мс
1182,geben::V,пуаш,ма́ксомс
1183,reichen::V,пуаш,максомс
1184,schenken::V,подараш,каземс
1185,versprechen::V,сöрӓш,ма́ксомс вал
1186,wünschen::V,жалаяш,арьсемс
1187,loben::V,хваляш,шна́мс
1188,küssen::V,шышшалаш,палсемс
1189,wiegen::V,лӱнгӓлтӓш,нюря́фтомс
1190,zudecken::V,пиштӓш,вельхтямс
1191,wecken::V,понгыжалтараш,стя́фтомс
1192,wecken::V,понгыжалтараш,съ́ргозьфтемс
1193,zeigen::V,анжыкташ,няфтемс
1194,führen::V,видӓш,вятемс
1195,lehren::V,тымдаш,тонафтомс
1196,unterrichten::V,тымдаш,тонафтомс
1197,aufziehen::V,кушташ,касфтомс
1198,leiten::V,видӓш,вятемс
1199,leiten::V,вуйлаташ,вятемс
1200,leiten::V,вуйлалташ,вятемс
1201,antreiben::V,талаштараш,вятемс
1202,lassen::V,-ыкт,кошардомс
1203,einladen::V,ӱжӓш,тердемс
1204,einladen::V,ӱжӓш,серьгядемс
1205,vereinigen::V,иктештӓш,пуроптомс
1206,vereinigen::V,иктештӓш,кочкамс марса
1207,besuchen::V,толаш,варжамс
1208,treffen::V,вӓшлиӓш,васьфтомс
1209,treffen::V,вӓшлиӓлтӓш,васьфтомс
1210,sich versammeln::V,цымыргаш,кочкавомс
1211,spielen::V,мадаш,налхксемс
1212,singen::V,мыраш,морамс
1213,tanzen::V,кушташ,кштимс
1214,sich trennen::V,айырлаш,явомс
1215,verlassen::V,шуаш,кадондомс
1216,retten::V,ытараш,идемс
1217,retten::V,ытараш,араламс
1218,bewachen::V,оролаш,ваномс
1219,schützen::V,перегӓш,а́раламс
1220,verteidigen::V,перегӓш,а́раламс
1221,sich schlagen::V,шидӓлӓш,тюремс
1222,sich schlagen::V,шиэдӓлӓш,тюремс
1223,schießen::V,лӱӓш,ляцемс
1224,siegen::V,сӹнгӓш,сяськомс
1225,ärgern::V,шӹдештӓрӓш,кяжияфтомс
1226,schlagen::V,пӓрен колташ,токамс
1227,schlagen::V,хӹрӹктен колташ,токамс
1228,treten::V,чымаш,тапамс
1229,stechen::V,пышкылаш,пупамс
1230,stechen::V,пышкылаш,сялгомс
1231,stoßen::V,шыркедӓш,тостядемс
1232,stehlen::V,шолышт толаш,саламс
1233,stören::V,ӓрештӹлӓш,шорсемс
1234,belästigen::V,кӓньӹсӹрлӓндӓрӓш,токсамс
1235,belästigen::V,кӓньӹсӹрлӓндӓрӓш,аф кадомс ваймама
1236,belästigen::V,шытырланыкташ,токсамс
1237,belästigen::V,шытырланыкташ,аф кадомс ваймама
1238,verbergen::V,шӹлтӓш,кяшемс
1239,täuschen::V,алталаш,васькафтомс
1240,täuschen::V,алталаш,кяльготнемс
1241,täuschen::V,аталаш,васькафтомс
1242,täuschen::V,аталаш,кяльготнемс
1243,betrügen::V,мошеньӹчӓйӓш,васькафнемс
1244,töten::V,пуштын шуаш,шавомс
1245,töten::V,пуштын шуаш,аде́ламс
1246,wohnen::V,ӹлӓш,эрямс
1247,arbeiten::V,пӓшӓлӓш,покодемс
1248,arbeiten::V,ровотаяш,покодемс
1249,sammeln::V,погаш,кочкамс
1250,sammeln::V,погаш,пу́роптомс
1251,pflücken::V,кӹрӓш,фатнемс
1252,pflücken::V,кӹрӓш,нотфнемс
1253,jagen::V,охотничӓйӓш,кунда́мс
1254,fischen::V,кол кычаш,калонь кунда́мс
1255,fassen::V,кычаш,кунда́мс
1256,hüten::V,кӹтӓш,ваномс
1257,treiben::V,шуруяш,панемс
1258,anbinden::V,ялшташ,сотомс
1259,anbinden::V,ялышташ,сотомс
1260,füttern::V,пукшаш,трямс
1261,füttern::V,пукшаш,а́ндомс
1262,melken::V,шыпшылаш,потямс
1263,hacken::V,роаш,лазондомс
1264,gießen::V,шӓвӓш,валомс
1265,reifen::V,кӱӓш,кенеремс
1266,reifen::V,поспейӓш,кенеремс
1267,zubereiten::V,йӓмдӹлӓш,анокламс
1268,kochen::V,шолташ,пидемс
1269,backen::V,кӱктӓш,пидемс
1270,braten::V,жӓрӓш,пуштомс
1271,umrühren::V,намалаш,шорямс
1272,stricken::V,пидӓш,кодамс
1273,nähen::V,ыргаш,стамс
1274,färben::V,пидӓш,а́рхтомс
1275,reinigen::V,чиӓлтӓш,ва́ткамс
1276,reinigen::V,чиӓлтӓш,а́роптомс
1277,waschen::V,мышкаш,муськомс
1278,abwischen::V,ӹштӓш,нардамс
1279,spülen::V,шӱӓлтӓш,оргалдомс
1280,fegen::V,ӹштӓш,тяемс
1281,kehren::V,ӹштӓш,тяемс
1282,baden::V,нӱштӹлӓш,э́шелямс
1283,sich waschen::V,мышкылташ,штамс
1284,ausziehen::V,кыдашаш,кайсефтемс
1285,anziehen::V,чиӓш,ща́фтомс
1286,sich anziehen::V,чиӓш,щамс
1287,kämmen::V,шерӓш,се́ендемс
1288,schmücken::V,цеверемдӓш,на́ряжамс
1289,schmücken::V,цеверемдӓш,ма́зоптомс
1290,sagen::V,манаш,азомс
1291,sagen::V,манаш,мярьгомс
1292,sagen::V,келесӓш,азомс
1293,sagen::V,келесӓш,мярьгомс
1294,sprechen::V,манаш,корхтамс
1295,reden::V,шайышташ,корхнемс
1296,sich unterhalten::V,хытыраш,корхнемс
1297,sich unterhalten::V,хытыргаш,корхнемс
1298,fragen::V,ядаш,ки́зефтемс
1299,bitten::V,ядаш,а́намс
1300,bitten::V,ядаш,ве́шемс
1301,erzählen::V,келесӓш,а́зондомс
1302,mitteilen::V,попаш,азомс
1303,mitteilen::V,увертӓш,азомс
1304,mitteilen::V,увертӓрӓш,азомс
1305,nennen::V,лӹмдӓш,лемдемс
1306,nennen::V,лӹмдӓш,путомс лем
1307,rufen::V,ӱжӓш,серьгядемс
1308,prahlen::V,хайзаш,шна́фтомс пря́
1309,prahlen::V,шаргаланаш,шна́фтомс пря́
1310,übersetzen::V,вашташ,ётафтомс
1311,denken::V,машанаш,арьсемс
1312,glauben::V,ӹнянӓш,кемамс
1313,bemerken::V,цаклаш,ня́емс
1314,erkennen::V,пӓлӓш,содамс
1315,begreifen::V,ынгылаш,сатомс
1316,verstehen::V,ынгылаш,шарьхкодемс
1317,lernen::V,тыменяш,тонафнемс
1318,wissen::V,пӓлӓш,со́дамс
1319,sich erinnern an::V,ышештӓрӓш,лятфтамс
1320,vergessen::V,монден кодаш,юкстамс
1321,messen::V,висӓш,ункснемс
1322,zählen::V,шотаяш,лу́вомс
1323,zählen::V,шотаяш,а́рьсемс
1324,rechnen::V,шотаяш,лувомс
1325,lesen::V,лыдаш,лувомс
1326,lesen::V,лыдаш,морафтомс
1327,malen::V,рисуяш,рисова́ндамс
1328,zeichnen::V,ыдырка́лаш,рисова́ндамс
1329,schreiben::V,вазаш,сёрмадомс
1330,besitzen::V,кы́чаш,улемс азоркс
1331,kaufen::V,нӓлӓш,рамамс
1332,verkaufen::V,выжалаш,мимс
1333,bezahlen::V,тӱлӓш,пандомс
1334,zahlen::V,тӱлӓш,па́ндомс
1335,beherrschen::V,кы́чаш,азорондамс
1336,ertragen::V,цӹтӓш,кирдемс
1337,Linie::N,,межа
1338,Linie::N,,китькс
1339,Strich::N,,межа
1340,jetzt::ADV,,тяни
1341,hinzufügen::V,,пу́томс та́га
1342,hinzufügen::V,,ма́ксомс та́га
