,Concept_ID,ba,udm
753,dort::ADV,шунда,отӥ
754,dort::ADV,шунда,отын
755,dort::ADV,тегендә,отӥ
756,dort::ADV,тегендә,отын
757,dorthin::ADV,шунда,отчы
758,dorthin::ADV,тегеләй,отчы
759,geradeaus::ADV,тура,меӵак
760,vorwärts::ADV,алға,азьлань
761,rückwärts::ADV,кирегә,берлань
762,zurück::ADV,кирегә,берен
763,zurück::ADV,кирегә,берлань
764,unten::ADV,түбәндә,улын
765,hinab::ADV,түбәнгә,улэ
766,oben::ADV,юғарыла,вылын
767,oben::ADV,юғарыла,вылӥын
768,hinauf::ADV,юғарыға,вылэ
769,hinauf::ADV,юғарыға,вылӥе
770,hinauf::ADV,юғарыға,выллань
771,überall::ADV,бөтә урында,котькытын
772,überall::ADV,бөтә урында,пасьтана
773,nicht::ADV,тугел,уз
774,ein wenig::ADV,аҙ,ичи
775,ein wenig::ADV,аҙ,ӧжыт
776,ein wenig::ADV,аҙ,огшап
777,kaum::ADV,көскә,муртса
778,kaum::ADV,саҡ-саҡ,муртса
779,sehr::ADV,ифат,туж
780,sehr::ADV,ифат,лекос
781,so::ADV,шулай,озьы
782,so::ADV,шулай,тазьы
783,noch::ADV,йәнә,на
784,nur::ADV,бары,гинэ
785,schon::ADV,инде,ни
786,schon::ADV,инде,ини
787,wieder::ADV,тағы,нош
788,wieder::ADV,тағы,кайта
789,vergebens::ADV,бушҡа,юнме
790,vor::PRP,алдында,азьын
791,hinter::PRP,артында,берын
792,hinter::PRP,артында,бӧрсьы
793,unter::PRP,аҫтында,улын
794,durch::PRP,үтә,пыр
795,durch::PRP,үтә,пыртӥ
796,neben::PRP,эргәһендә,бордын
797,zwischen::PRP,араһында,вискын
798,wegen::PRP,өсөн,сэрен
799,wegen::PRP,сәбәпле,сэрен
800,dies::PRN,был,та
801,dies::PRN,ошо,та
802,das::PRN,ул,со
803,alles::PRN,бөтә,ваньмыз
804,ich::PRN,мин,мон
805,du::PRN,һин,тон
806,er::PRN,ул,со
807,wir::PRN,беҙ,ми
808,ihr::PRN,һеҙ,тӥ
809,sie::PRN,улар,соос
810,was::FPRN,ә,ма
811,was::FPRN,ни,ма
812,was::FPRN,нәмә,ма
813,wer::FPRN,ҡем,кин
814,wo::FADV,ҡайҙа,кытын
815,wohin::FADV,ҡайҙа,кытчы
816,wie::FADV,инидәй,кызьы
817,warum::FADV,ин өсөн,малы
818,wieviel::FNUM,күпме,кӧня
819,eins::NUM,бер,одӥг
820,zwei::NUM,ике,кык
821,zwei::NUM,икәү,кык
822,drei::NUM,өс,куинь
823,vier::NUM,дүрт,ньыль
824,fünf::NUM,биш,вить
825,sechs::NUM,алты,куать
826,sieben::NUM,ете,сизьым
827,acht::NUM,һигеҙ,тямыс
828,neun::NUM,туғыҙ,укмыс
829,zehn::NUM,ун,дас
830,elf::NUM,ун бер,дас одӥг
831,zwölf::NUM,ун ике,дас кык
832,zwanzig::NUM,егерме,кызь
833,dreißig::NUM,утыҙ,куамын
834,vierzig::NUM,ҡырҡ,ньыльдон
835,fünfzig::NUM,илле,витьтон
836,sechzig::NUM,алтмыш,куатьтон
837,siebzig::NUM,етмеш,сизьымдон
838,achtzig::NUM,һикһән,тямыстон
839,neunzig::NUM,туҡһан,укмыстон
840,hundert::NUM,йөҙ,сю
841,tausend::NUM,мең,сюрс
842,und::CNJ,да,и
843,und::CNJ,да,но
844,oder::CNJ,йәки,яке
845,stehen::V,тороу,сылыны
846,sitzen::V,ултырыу,пукыны
847,liegen::V,ятыу,кылльыны
848,hängen::V,аҫылынып тороу,ошкыса улыны
849,werden::V,булыу,луыны
850,passieren::V,булыу,луыны
851,beginnen::V,башлау,кутскыны
852,enden::V,бөтөү,бырыны
853,enden::V,тамамланыү,бырыны
854,wechseln::V,үҙгәреү,воштӥськыны
855,aufgehen[Sonne]::V,ҡалҡыу,ӝужаны
856,untergehen[Sonne]::V,байыу,пуксьыны
857,scheinen[Sonne]::V,яҡтыртып тороу,пиштыны
858,scheinen[Sonne]::V,яҡтыртып тороу,чиляны
859,donnern::V,күкрәү,гудыръяны
860,wehen::V,иҫеү,пелляськыны
861,strömen::V,ташыу,киськыны
862,strömen::V,ташыу,исьтӥськыны
863,fließen::V,ағыу,бызьыны
864,sich drehen::V,әйләнеү,берганы
865,schwanken::V,тирбәлеү,вошъяськыны
866,schwingen::V,бәүетеү,шонаськыны
867,fallen::V,йығылыу,усьыны
868,brennen::V,яныу,ӝуаны
869,rauchen::V,төтәү,ӵындыны
870,regnen::V,ямғыр яуа,зорыны
871,gefrieren::V,туңыү,кынмыны
872,tauen::V,иреү,шунаны
873,schmelzen::V,иреү,шунаны
874,trocknen::V,кибеү,куасьмыны
875,sieden::V,ҡайнау,пӧзьыны
876,faulen::V,сереу,сисьмыны
877,verfaulen::V,сереу,сисьмыны
878,reißen::V,өҙөү,кеськыны
879,reißen::V,йыртылыу,кеськыны
880,versinken::V,батыу,выйыны
881,vergehen::V,үтеү,ортчыны
882,erscheinen::V,килеп сығыу,адскыны
883,verschwinden::V,юғалыу,бырыны
884,sinken::V,түбәнәйеү,усьыны
885,abnehmen::V,кәметеү,синыны
886,zunehmen::V,артыу,йылыны
887,steigen::V,күтәрелеү,лӧпкыны
888,wachsen::V,үҫеү,будыны
889,glänzen::V,ялтырау,чиляны
890,glänzen::V,ялтырау,пиштыны
891,funkeln::V,баҙлау,чилекъяны
892,lärmen::V,шаулау,уретыны
893,lärmen::V,шаулау,ӵашетыны
894,läuten::V,ҡағыу,жингыртыны
895,klingeln::V,ҡағыу,жингыртыны
896,klingeln::V,шылтыратыу,жингыртыны
897,klirren::V,шылтыратыу,жильккетыны
898,brausen::V,ҡотороноу,лекъяськыны
899,rauschen::V,шыптырлау,ӵашетыны
900,klingen::V,яңғырау,кылӥськыны
901,bellen::V,өрөү,утыны
902,heulen::V,олоу,вузыны
903,blasen::V,өрөү,пельтыны
904,pfeifen::V,һызғырып ебәреү,шуланы
905,schreien::V,ҡысҡырыу,черекъяны
906,schreien::V,ҡысҡырыу,кесяськыны
907,stöhnen::V,уңғырашыу,ӝуштыны
908,zittern::V,ҡалтырау,дырекъяны
909,zittern::V,ҡалтырау,куалекъяны
910,leben::V,йәшәү,улыны
911,geboren werden::V,тыуыу,вордӥськыны
912,atmen::V,тын алыү,шоканы
913,trinken::V,эсеү,юыны
914,essen::V,ашау,сиыны
915,schlucken::V,йотоу,ньылыны
916,müde werden::V,арыу,жадьыны
917,einschlafen::V,йоҡлап китеү,умме усьыны
918,schlafen::V,йоҡлау,кӧлыны
919,aufwachen::V,уяныу,сайканы
920,aufstehen::V,тороу,султыны
921,sich erholen::V,ял итеү,шутэтскыны
922,krank werden::V,сирләү,висьыны
923,krank sein::V,сирләү,висьыны
924,schmerzen::V,ауыртыу,висьыны
925,husten::V,йүтәлләү,кызыны
926,genesen::V,һауығыу,юнматскыны
927,genesen::V,һауығыу,бурмытскылыны
928,sterben::V,үлеү,кулыны
929,umkommen::V,һәләк булыу,бырыны
930,sich bewegen::V,хәрәкәт итеү,вырыны
931,sich rühren::V,ҡуҙғалыу,вырӟыны
932,sich rühren::V,ҡуҙғалыу,вырӟылыны
933,sich erheben::V,тороу,султыны
934,sich setzen::V,ултырыу,пуксьыны
935,hinfallen::V,ҡолау,усьыны
936,laufen::V,йөрөү,мыныны
937,schreiten::V,атлау,вамышъяны
938,spazierengehen::V,ял итеп йороү,мыныны
939,spazierengehen::V,ял итеп йороү,ветлыны
940,eilen::V,ашығыу,дыртыны
941,eilen::V,ҡабаланыу,дыртыны
942,sich beeilen::V,ашығыу,дыртыны
943,sich beeilen::V,ҡабаланыу,дыртыны
944,sausen::V,елеү,туж ӝог мыныны
945,rennen::V,йүгеп йөрөү,бызьылыны
946,springen::V,һикереү,тэтчаны
947,klettern::V,үрмәләү,тубаны
948,klettern::V,үрмәләп менеү,тубаны
949,schaukeln::V,сайҡалыу,лэйканы
950,schaukeln::V,сайҡалыу,шонаськыны
951,kriechen::V,шыуышыу,нюж ветлыны
952,schwimmen::V,йоҙөү,уяны
953,tauchen::V,сумыу,зумылыны
954,rudern::V,ишеү,полсаны
955,fahren::V,йөрөү,ветлыны
956,fliegen::V,осоу,лобаны
957,gehen::V,барыу,мыныны
958,weggehen::V,китеү,кошкыны
959,abfahren::V,сығыу,кошкыны
960,anhalten::V,тукталыу,дугдыны
961,hineingehen::V,инеү,пырыны
962,eintreten::V,инеү,пырыны
963,kommen::V,килеү,вуыны
964,kommen::V,килеү,лыктыны
965,ankommen::V,килеү,вуыны
966,zurückkommen::V,ҡайтыу,берытскыны
967,bleiben::V,ҡалыу,кыльыны
968,warten::V,көтөп тороу,витьыны
969,erwarten::V,көтөү,витьыны
970,erwarten::V,көтөү,возьманы
971,suchen::V,эҙләү,утчаны
972,finden::V,табыу,шедьтыны
973,versuchen::V,тырышып ҡарау,турттыны
974,vorbereiten::V,әҙерләү,дасяны
975,lieben::V,яратыу,гажаны
976,mögen::V,һөйөү,яратыны
977,mögen::V,яратыу,яратыны
978,lachen::V,көлөү,серекъяны
979,rühren::V,ҡағылыу,сюлме йӧтыны
980,weinen::V,илау,бӧрдыны
981,schimpfen::V,һүгенеү,даллашыны
982,schimpfen::V,тиргәнеү,даллашыны
983,schimpfen::V,һуҡраныу,даллашыны
984,sich ärgern::V,асыуланыу,лекъяськыны
985,sich fürchten::V,ҡурҡыу,кышканы
986,sich fürchten::V,ҡурҡыу,курданы
987,fürchten::V,ҡурҡыу,курданы
988,fürchten::V,ҡурҡыу,кышканы
989,fliehen::V,ҡасыу,пегӟыны
990,flüchten::V,ҡасыу,пегӟыны
991,sehen::V,күреү,адӟыны
992,anschauen::V,ҡарау,учкыны
993,ansehen::V,ҡарау,учкыны
994,ansehen::V,тикшереү,учкыны
995,hören::V,ишетеү,кылыны
996,zuhören::V,тыңлау,кылзыны
997,probieren::V,татыу,веръяны
998,riechen::V,еҫкәү,зынъяны
999,fühlen::V,тойоу,шӧдыны
1000,scheinen::V,кеүек күренеү,адскыны
1001,scheinen::V,тойолоу,адскыны
1002,zu sehen sein::V,күренеү,адӟиськыны
1003,vernehmen::V,ишетеү,кылыны
1004,frieren::V,туңыү,кынмыны
1005,tun::V,яһау,карыны
1006,tun::V,әшләү,карыны
1007,können::V,алыу,быгатыны
1008,können::V,мөмкин булыу,быгатыны
1009,wollen::V,теләү,потыны
1010,anfangen::V,башлау,кутскыны
1011,beenden::V,бөтөрөү,быдтыны
1012,beenden::V,бөтөрөү,быдэстыны
1013,beenden::V,тамамлау,быдтыны
1014,beenden::V,тамамлау,быдэстыны
1015,aufhören::V,туктау,дугдыны
1016,gelingen::V,уңышлы булыу,быгатыны
1017,gelingen::V,уңышлы булыу,луыны
1018,geraten::V,булып сығыу,лэсяны
1019,öffnen::V,асыу,усьтыны
1020,schließen::V,йомоу,пытсаны
1021,stellen::V,ҡуйыу,пуктыны
1022,setzen::V,урынлаштырыу,пуктыны
1023,legen::V,һалыу,поныны
1024,berühren::V,тейеү,исаны
1025,berühren::V,ҡағылыу,исаны
1026,verbinden::V,ҡушыу,герӟаны
1027,verbinden::V,бәйләү,герӟаны
1028,bedecken::V,ҡаплау,пытсаны
1029,aufhängen::V,элеү,ошыны
1030,anzünden::V,тоҡандырыу,ӝуатыны
1031,aufheben::V,мендереү,ӝутыны
1032,zurücklassen::V,ҡалдырыу,кельтыны
1033,verlieren::V,юғалтыу,ыштыны
1034,fallen lassen::V,төшөрөп ебәреү,уськытыны
1035,machen::V,яһау,лэсьтыны
1036,machen::V,эшләү,лэсьтыны
1037,herstellen::V,эшләп сығарыу,лэсьтыны
1038,bauen::V,төҙөү,пуктыны
1039,reparieren::V,төҙәтеү,тупатыны
1040,verbessern::V,яҡшыртыу,умоятыны
1041,ändern::V,үҙгәртеү,воштыны
1042,graben::V,ҡаҙыу,копаны
1043,beugen::V,бөгөү,губыртыны
1044,biegen::V,бөгөү,куасаны
1045,drehen::V,өйрөлтөү,бергатыны
1046,drehen::V,әйләндереү,бергатыны
1047,wenden::V,әйләндереү,берыктыны
1048,umdrehen::V,түңкәреү,берыктыны
1049,heben::V,күтәреү,ӝутыны
1050,heben::V,мендереү,ӝутыны
1051,hochheben::V,күтәреү,ӝутъяны
1052,ergreifen::V,тотоп алыу,кутыны
1053,ergreifen::V,тотоп алыу,кырмыны
1054,halten::V,тотоу,возьыны
1055,drücken::V,ҡыҫыу,зӥбыны
1056,drücken::V,ҡыҫыу,пачкатыны
1057,schieben::V,этеү,донганы
1058,schieben::V,төртөү,донганы
1059,kratzen::V,ҡырыу,вуштыны
1060,lecken::V,ялау,нюлыны
1061,beißen::V,тешләү,куртчыны
1062,abreißen::V,өҙөү,ишкалтыны
1063,abschneiden::V,ҡырҡыу,шорыны
1064,abschneiden::V,ҡырҡыу,вандыны
1065,binden::V,бәйләү,керттыны
1066,stecken::V,ҡаҙау,мертчытыны
1067,brechen::V,боҙоу,тӥяны
1068,klopfen::V,шаҡылдау,йыганы
1069,klopfen::V,шаҡылдау,шарккетыны
1070,hauen::V,туҡмау,жугыны
1071,hauen::V,туҡмау,тышканы
1072,kleben::V,йәбештереү,лякыны
1073,reiben::V,ыуыу,зыраны
1074,reiben::V,ыуыу,вуштыны
1075,reiben::V,ышҡыу,зыраны
1076,reiben::V,ышҡыу,вуштыны
1077,streichen::V,яғыу,зыраны
1078,schleifen::V,үткерләү,шерыны
1079,schneiden::V,ҡырҡыу,вандыны
1080,rütteln::V,һелкетеү,зуркатыны
1081,schütteln::V,һелкетеү,куалекъятыны
1082,schwenken::V,болғау,шонаны
1083,schütten::V,ҡойоу,лэзьыны
1084,füllen::V,тултырыу,тырмытыны
1085,einwickeln::V,төрөү,биньыны
1086,tragen::V,алып барыу,нуыны
1087,schleppen::V,һөйрәү,кыскыны
1088,ziehen::V,тартыу,кыскыны
1089,aufbewahren::V,һаҡлау,возьыны
1090,werfen::V,ырғытыу,куяны
1091,werfen::V,ырғытыу,лэзяны
1092,fangen::V,тотоу,кутыны
1093,packen::V,етеү,кутыны
1094,packen::V,етеү,кырмыны
1095,packen::V,тотоп алыу,кутыны
1096,packen::V,тотоп алыу,кырмыны
1097,verstecken::V,йәшереү,ватыны
1098,teilen::V,бүлеү,люкыны
1099,schicken::V,ебәреү,ыстыны
1100,bringen::V,килтереү,вайыны
1101,hinzufügen::V,өтәү,ватсаны
1102,bekommen::V,алыу,басьтыны
1103,erhalten::V,алыу,басьтыны
1104,nehmen::V,алыу,кутыны
1105,nehmen::V,алыу,басьтыны
1106,wählen::V,һайлаү,бырйыны
1107,auswählen::V,һайлап алыу,бырйыны
1108,bewahren::V,һаҡлау,возьыны
1109,behindern::V,тотҡарлыҡ яһау,могӟытыны
1110,verderben::V,боҙоу,сӧрыны
1111,beschädigen::V,боҙоу,урод лэсьтыны
1112,zerbrechen::V,ҡыйратыу,сӧрыны
1113,zerreißen::V,йыртыу,кесяны
1114,zerstören::V,емереү,куашкатыны
1115,verbrennen::V,үртәү,сутыны
1116,geben::V,биреү,сётыны
1117,reichen::V,биреү,сётыны
1118,schenken::V,бүләк итеү,кузьманы
1119,versprechen::V,вәғәҙә биреү,кыл сётыны
1120,wünschen::V,теләу,сӥзьыны
1121,loben::V,маҡтау,ушъяны
1122,küssen::V,үбеү,чупаны
1123,wiegen::V,бәүетеү,веттаны
1124,wiegen::V,бәүетеү,лэйкатыны
1125,wiegen::V,тирбәтеү,веттаны
1126,wiegen::V,тирбәтеү,лэйкатыны
1127,zudecken::V,ҡаплау,шобыртыны
1128,wecken::V,уятыу,сайкатыны
1129,zeigen::V,күрһәтеү,возьматыны
1130,führen::V,етәкләү,нуыны
1131,lehren::V,уҡытыу,дышетыны
1132,lehren::V,өйрәтеү,дышетыны
1133,unterrichten::V,уҡытыу,дышетыны
1134,aufziehen::V,тәрбиәле,будэтыны
1135,leiten::V,етәкләү,кивалтыны
1136,leiten::V,етәкселек итеү,кивалтыны
1137,antreiben::V,ашыҡтырыу,дыртытыны
1138,lassen::V,мәжбүр итеү,-ытыны
1139,einladen::V,саҡырыу,ӧтьыны
1140,vereinigen::V,берләштереү,огазеяны
1141,besuchen::V,килеп сығыу,адӟыськыны
1142,treffen::V,тойоү,пумитаны
1143,treffen::V,осратыу,пумитаны
1144,treffen::V,ҡаршылау,пумитаны
1145,sich versammeln::V,йыйылыу,люкаськыны
1146,spielen::V,тартыу,шудыны
1147,singen::V,йырлау,кырӟаны
1148,tanzen::V,бейеү,эктыны
1149,sich trennen::V,айырылышыу,люкиськыны
1150,verlassen::V,ташлау,куштыны
1151,verlassen::V,ташлап китеү,куштыны
1152,retten::V,ҡотҡарыу,утьыны
1153,bewachen::V,һаҡлау,возьманы
1154,schützen::V,һаҡлау,утялтыны
1155,verteidigen::V,яҡлау,возьманы
1156,sich schlagen::V,һуғышыу,жугиськыны
1157,schießen::V,атыу,ыбылӥськны
1158,siegen::V,еңеү,вормыны
1159,ärgern::V,асыуландырыу,вожпоттыны
1160,schlagen::V,бәреү,жуккыны
1161,schlagen::V,туҡмау,жуккыны
1162,treten::V,тибеү,лёганы
1163,treten::V,типкеләү,лёганы
1164,stechen::V,сәнсеү,бышкалтыны
1165,stoßen::V,этеү,донгыны
1166,stoßen::V,төртөү,донгыны
1167,stehlen::V,урлау,вораны
1168,stehlen::V,урлау,лушканы
1169,stören::V,ҡамасаулау,люкетыны
1170,belästigen::V,бимазалау,акыльтыны
1171,belästigen::V,бимазалау,вукылмыны
1172,belästigen::V,ҡамасаулау,акыльтыны
1173,belästigen::V,ҡамасаулау,вукылмыны
1174,verbergen::V,йәшереү,ватыны
1175,täuschen::V,ултыртыу,алданы
1176,betrügen::V,алдау,пӧяны
1177,töten::V,үлтереү,виыны
1178,wohnen::V,йәшәү,улыны
1179,arbeiten::V,эшләү,ужаны
1180,sammeln::V,йыйыу,бичаны
1181,pflücken::V,өҙөү,ишкыны
1182,jagen::V,аулау,пӧйшураны
1183,fischen::V,аулау,чорыганы
1184,fassen::V,тотоу,кутыны
1185,hüten::V,көтөү,возьманы
1186,treiben::V,ҡыуыу,улляны
1187,anbinden::V,бәйләү,думыны
1188,füttern::V,ашатыу,сюдыны
1189,melken::V,һауыү,кыскыны
1190,hacken::V,турау,кораны
1191,hacken::V,тапау,кораны
1192,gießen::V,ҡойоу,киськаны
1193,reifen::V,өлғөрөү,вуыны
1194,reifen::V,өлғөрөү,кисьманы
1195,zubereiten::V,бешереү,лесьтыны
1196,kochen::V,бешереү,пӧзьтыны
1197,backen::V,бешереү,пыжыны
1198,braten::V,ҡурыу,пыжыны
1199,umrühren::V,ҡатнаштырыу,сураны
1200,stricken::V,бәйләү,керттыны
1201,nähen::V,тегеү,вурыны
1202,färben::V,буяу,буяны
1203,reinigen::V,таҙартыу,сузяны
1204,waschen::V,йыуыу,мисьтаськыны
1205,abwischen::V,һөртөү,ӵушылыны
1206,spülen::V,сайҡау,гылъяны
1207,fegen::V,һепереү,ӵужыны
1208,kehren::V,һепереү,ӵужыны
1209,baden::V,һыу инеү,пыласькыны
1210,sich waschen::V,йыуыныу,пыласькыны
1211,ausziehen::V,сисеү,кыльыны
1212,anziehen::V,кейеү,дӥсяны
1213,sich anziehen::V,кейенеү,дӥсьяськыны
1214,kämmen::V,тарау,сынаны
1215,schmücken::V,биҙәү,чеберъяны
1216,sagen::V,әйтеү,шуыны
1217,sagen::V,әйтеү,вераны
1218,sprechen::V,әйтеү,вераськыны
1219,sprechen::V,һөйләшеү,вераськыны
1220,reden::V,һөйләшеү,вераськыны
1221,sich unterhalten::V,әңгәмәләшеү,вераськыны
1222,fragen::V,һорау,юаны
1223,bitten::V,үтенеү,курыны
1224,erzählen::V,һөйләү,вераны
1225,erzählen::V,һөйләү,мадьыны
1226,mitteilen::V,әйтеү,ивортыны
1227,nennen::V,атау,шуыны
1228,nennen::V,исемләү,шуыны
1229,rufen::V,саҡырыу,ӧтьыны
1230,prahlen::V,маҡтаныу,ушъяськыны
1231,prahlen::V,шапырыныу,ушъяськыны
1232,übersetzen::V,тәржемә итеү,берыктыны
1233,denken::V,уйлау,малпаны
1234,glauben::V,ышаныу,оскыны
1235,bemerken::V,күреү,адӟыны
1236,erkennen::V,таныу,тодыны
1237,begreifen::V,аңлау,валаны
1238,verstehen::V,аңлау,валаны
1239,lernen::V,өйрәнеү,дышетскыны
1240,wissen::V,белеү,тодыны
1241,sich erinnern an::V,хәтергә алыу,тодэ вайыны
1242,vergessen::V,онотоу,вунэтыны
1243,messen::V,үлсәү,мертаны
1244,zählen::V,һанау,лыдъяны
1245,rechnen::V,һанау,лыдъяны
1246,lesen::V,уҡыу,лыдӟыны
1247,malen::V,һүрәт яһау,суреданы
1248,malen::V,рәсем төшөрөү,суреданы
1249,zeichnen::V,һүрәт яһау,суреданы
1250,zeichnen::V,рәсем төшөрөү,суреданы
1251,schreiben::V,яҙыу,гожъяны
1252,besitzen::V,биләү,луыны
1253,kaufen::V,һатып алыу,басьтыны
1254,verkaufen::V,һатыу,вузаны
1255,bezahlen::V,түләү,тырыны
1256,zahlen::V,түләү,тырыны
1257,beherrschen::V,биләү,кузёяськыны
1258,ertragen::V,түҙеү,чиданы
