,Concept_ID,ka,es
745,traurig::A,მწუხარე,triste
746,traurig::A,სევდიანი,triste
747,lebendig::A,ცოცხალი,vivo
748,lebendig::A,ცოცხალი,viviente
749,gut::A,კარგი,bueno
750,schlecht::A,უხეირო,malo
751,richtig::A,ნამდვილი,justo
752,richtig::A,ნამდვილი,correcto
753,schlimm::A,ცუდი,malo
754,schlimm::A,ცუდი,grave
755,wahr::A,სწორი,verídico
756,wahr::A,სწორი,verdadero
757,wahr::A,ჭეშმარიტი,verídico
758,wahr::A,ჭეშმარიტი,verdadero
759,alt::A,ძველი,viejo
760,neu::A,ახალი,nuevo
761,ehemalig::A,ყოფილი,antiguo
762,alt[Lebewesen]::A,ბებერი,viejo
763,jung::A,ნორჩი,joven
764,jung::A,ახალგაზრდა,joven
765,arm::A,ღარიბი,pobre
766,reich::A,მდიდარი,rico
767,bekannt::A,ცნობილი,conocido
768,berühmt::A,გამოჩენილი,famoso
769,berühmt::A,გამოჩენილი,célebre
770,fremd::A,უცხო,extraño
771,fremd::A,გარეშე,extraño
772,verschieden::A,სხვაგვარი,diverso
773,verschieden::A,სხვაგვარი,distinto
774,verschieden::A,სხვაგვარი,diferente
775,nah::A,ახლო,cercano
776,fern::A,შორი,lejano
777,fern::A,შორეული,lejano
778,linker::A,მარცხენა,izquierdo
779,rechter::A,მარჯვენა,derecho
780,anderer::A,სხვა,otro
781,erster::A,პირველი,primero
782,zweiter::A,მეორე,segundo
783,dritter::A,მესამე,tercero
784,letzter::A,ბოლო,último
785,letzter::A,უკანასკნელი,último
786,allein::ADV,მარტო,a solo
787,auf einmal::ADV,ერთდროულად,de una vez
788,zusammen::ADV,ერთად,juntos
789,lange::ADV,დიდხანს,mucho tiempo
790,plötzlich::ADV,მოულოდნელად,de repente
791,sofort::ADV,ახლავე,en seguida
792,später::ADV,მოგვიანებით,más tarde
793,jetzt::ADV,ახლა,ahora
794,heute::ADV,დღეს,hoy
795,morgen::ADV,ხვალ,mañana
796,bald::ADV,მალე,pronto
797,bald::ADV,მალე,en breve
798,dann::ADV,მერე,luego
799,dann::ADV,მერე,entonces
800,gestern::ADV,გუშინ,ayer
801,einst::ADV,ოდესღაც,antaño
802,damals::ADV,მაშინ,entonces
803,danach::ADV,მერმე,después
804,danach::ADV,შემდეგ,después
805,vorher::ADV,ადრე,antes
806,vorher::ADV,წინათ,antes
807,zuerst::ADV,ჯერ,primero
808,einmal::ADV,ერთხელ,una vez
809,manchmal::ADV,ხან,a veces
810,manchmal::ADV,ზოგჯერ,a veces
811,oft::ADV,ხშირად,a menudo
812,oft::ADV,ხშირად,con frecuencia
813,immer::ADV,მუდამ,siempre
814,immer::ADV,ყოველთვის,siempre
815,niemals::ADV,არასდროს,jamás
816,hier::ADV,აქ,aquí
817,hierhin::ADV,აქეთ,acá
818,von hier::ADV,აქედან,desde aquí
819,dort::ADV,იქ,ahí
820,dort::ADV,იქ,allí
821,dorthin::ADV,იქით,allí
822,dorthin::ADV,იქით,hacia allí
823,geradeaus::ADV,პირდაპირ,todo derecho
824,vorwärts::ADV,წინ,adelante
825,rückwärts::ADV,უკან,hacia atrás
826,zurück::ADV,უკანვე,atrás
827,unten::ADV,დაბლა,abajo
828,unten::ADV,ქვევით,abajo
829,hinab::ADV,ძირს,hacia abajo
830,oben::ADV,ზემოთ,arriba
831,hinauf::ADV,ზევით,hacia arriba
832,überall::ADV,ყველგან,por todas partes
833,nicht::ADV,არ,no
834,ein wenig::ADV,ცოტა,un poco
835,kaum::ADV,ძლივს,apenas
836,sehr::ADV,მეტად,muy
837,sehr::ADV,მეტად,mucho
838,sehr::ADV,ძალიან,muy
839,sehr::ADV,ძალიან,mucho
840,so::ADV,ისე,tan
841,noch::ADV,ჯერ,aún
842,noch::ADV,ჯერ,todavía
843,nur::ADV,მხოლოდ,solamente
844,schon::ADV,უკვე,ya
845,wieder::ADV,ისევ,de nuevo
846,wieder::ADV,კიდევ,de nuevo
847,vergebens::ADV,ამაოდ,en vano
848,vergebens::ADV,ტყუილად,en vano
849,vor::PRP,წინ,antes de
850,vor::PRP,წინ,delante de
851,hinter::PRP,უკან,tras
852,hinter::PRP,უკან,detrás de
853,hinter::PRP,მიღმა,tras
854,hinter::PRP,მიღმა,detrás de
855,unter::PRP,ქვეშ,bajo
856,unter::PRP,ქვეშ,debajo de
857,unter::PRP,ქვევით,bajo
858,unter::PRP,ქვევით,debajo de
859,durch::PRP,გავლით,por
860,durch::PRP,გავლით,a través de
861,neben::PRP,გვერდით,al lado de
862,zwischen::PRP,შუა,entre
863,zwischen::PRP,შორის,entre
864,wegen::PRP,გამო,por
865,wegen::PRP,გამო,a causa de
866,wegen::PRP,შედეგად,por
867,wegen::PRP,შედეგად,a causa de
868,dies::PRN,ეს,esto
869,das::PRN,ეგ,eso
870,das::PRN,ეგ,esto
871,alles::PRN,ყველაფერი,todo
872,ich::PRN,მე,yo
873,du::PRN,შენ,tú
874,er::PRN,ის,él
875,er::PRN,იგი,él
876,wir::PRN,ჩვენ,nosotros
877,ihr::PRN,თქვენ,vosotros
878,sie::PRN,ისინი,ellos
879,was::FPRN,რა,qué
880,wer::FPRN,ვინ,quién
881,wo::FADV,სად,dónde
882,wohin::FADV,საით,adónde
883,wohin::FADV,საით,hacia dónde
884,wie::FADV,როგორ,cómo
885,warum::FADV,რაზე,por qué
886,warum::FADV,რატომ,por qué
887,wieviel::FNUM,რამდენი,cuánto
888,eins::NUM,ერთი,uno
889,zwei::NUM,ორი,dos
890,drei::NUM,სამი,tres
891,vier::NUM,ოთხი,cuatro
892,fünf::NUM,ხუთი,cinco
893,sechs::NUM,ექვსი,seis
894,sieben::NUM,შვიდი,siete
895,acht::NUM,რვა,ocho
896,neun::NUM,ცხრა,nueve
897,zehn::NUM,ათი,diez
898,elf::NUM,თერთმეტი,once
899,zwölf::NUM,თორმეტი,doce
900,zwanzig::NUM,ოცი,veinte
901,dreißig::NUM,ოცდაათი,treinta
902,vierzig::NUM,ორმოცი,cuarenta
903,fünfzig::NUM,ორმოცდაათი,cincuenta
904,sechzig::NUM,სამოცი,sesenta
905,siebzig::NUM,სამოცდაათი,setenta
906,achtzig::NUM,ოთხმოცი,ochenta
907,neunzig::NUM,ოთხმოცდაათი,noventa
908,hundert::NUM,ასი,cien
909,hundert::NUM,ასი,ciento
910,tausend::NUM,ათასი,mil
911,und::CNJ,და,y
912,oder::CNJ,ან,o
913,stehen::V,დგას,estar de pie
914,sitzen::V,ზის,estar sentado
915,liegen::V,აწევს,yacer
916,liegen::V,აწევს,estar acostado
917,hängen::V,კიდია,pender
918,werden::V,გახდება,hacerse
919,passieren::V,მოხდება,suceder
920,beginnen::V,იწყება,iniciarse
921,beginnen::V,იწყება,principiar
922,enden::V,გათავდება,acabar
923,enden::V,გათავდება,terminar
924,wechseln::V,იცვლება,variar
925,wechseln::V,იცვლება,alternar
926,aufgehen[Sonne]::V,ამოდის,salir
927,untergehen[Sonne]::V,ჩადის,ponerse
928,untergehen[Sonne]::V,ჩადის,descender
929,scheinen[Sonne]::V,ანათებს,brillar
930,donnern::V,ქუხს,tronar
931,wehen::V,ქრის,soplar
932,wehen::V,დაუბერავს,soplar
933,strömen::V,იღვრება,afluir
934,fließen::V,დის,fluir
935,fließen::V,დის,correr
936,fließen::V,მიედინება,fluir
937,fließen::V,მიედინება,correr
938,sich drehen::V,ტრიალებს,girar
939,schwanken::V,ირხევა,vacilar
940,schwingen::V,ირხევა,oscilar
941,fallen::V,დავარდება,caer
942,brennen::V,იწვის,arder
943,brennen::V,იწვის,quemar
944,rauchen::V,ბოლავს,humear
945,rauchen::V,ბოლავს,echar humo
946,rauchen::V,აბოლებს,humear
947,rauchen::V,აბოლებს,echar humo
948,regnen::V,წვიმს,llover
949,gefrieren::V,იყინება,helarse
950,tauen::V,დნება,deshelarse
951,schmelzen::V,დნება,fundirse
952,schmelzen::V,დნება,derretirse
953,trocknen::V,გაშრება,secarse
954,sieden::V,დუღს,hervir
955,faulen::V,ლპება,pudrirse
956,verfaulen::V,ლპება,pudrirse
957,reißen::V,დაიხევა,romperse
958,versinken::V,ეფლობა,hundirse
959,versinken::V,ჩაიძირება,hundirse
960,vergehen::V,გადის,pasar
961,erscheinen::V,გამოჩნდება,aparecer
962,verschwinden::V,გააქრება,desaparecer
963,verschwinden::V,დაიკარგება,desaparecer
964,sinken::V,დაიწევს,bajar
965,abnehmen::V,შემცირდება,decrecer
966,abnehmen::V,შემცირდება,disminuir
967,zunehmen::V,გასუქდება,crecer
968,zunehmen::V,გასუქდება,aumentar
969,steigen::V,მოიმატებს,subir
970,steigen::V,მოიმატებს,ascender
971,wachsen::V,იზრდება,crecer
972,wachsen::V,მრავლდება,crecer
973,glänzen::V,ბრწყინავს,brillar
974,glänzen::V,ბრწყინავს,resplandecer
975,funkeln::V,კაშკაშებს,chispear
976,lärmen::V,ხმაურობს,hacer ruido
977,läuten::V,დარეკავს,sonar
978,läuten::V,დარეკავს,repicar
979,klingeln::V,დარეკავს,tocar el timbre
980,klirren::V,დააწკარუნებს,tintinear
981,brausen::V,ბობოქრობს,zumbar
982,rauschen::V,შრიალებს,murmurar
983,klingen::V,ხმას გამოსცემს,sonar
984,bellen::V,უყეფს,ladrar
985,heulen::V,ღმუის,ulular
986,blasen::V,დაუბერავს,soplar
987,pfeifen::V,უსტვენს,silbar
988,schreien::V,ყვირის,gritar
989,stöhnen::V,კვნესის,gemir
990,zittern::V,აძაგძაგებს,temblar
991,leben::V,ცოცხლობს,vivir
992,geboren werden::V,იშვება,nacer
993,geboren werden::V,იბადება,nacer
994,atmen::V,სუნთქავს,respirar
995,trinken::V,სვამს,beber
996,trinken::V,დალევს,beber
997,essen::V,შეჭამს,comer
998,schlucken::V,ყლაპავს,tragar
999,müde werden::V,დაიქანცება,cansarse
1000,müde werden::V,დაიქანცება,fatigarse
1001,einschlafen::V,დაიძინებს,dormirse
1002,schlafen::V,სძინავს,dormir
1003,aufwachen::V,გაიღვიძებს,despertarse
1004,aufstehen::V,ადგება,levantarse
1005,sich erholen::V,დაისვენებს,reposar
1006,sich erholen::V,დაისვენებს,descansar
1007,krank werden::V,ავად გახდება,caer enfermo
1008,krank sein::V,ავადმყოფობს,estar enfermo
1009,schmerzen::V,სტკივა,doler
1010,husten::V,ახველებს,toser
1011,genesen::V,მორჩება,convalecer
1012,genesen::V,მორჩება,restablecerse
1013,sterben::V,კვდება,morir
1014,umkommen::V,დაიღუპება,perecer
1015,sich bewegen::V,იძვრის,moverse
1016,sich bewegen::V,მოძრაობს,moverse
1017,sich rühren::V,გაინძრევა,rebullir
1018,sich erheben::V,ადგება,levantarse
1019,sich setzen::V,დაჯდება,sentarse
1020,hinfallen::V,დაეცემა,caerse
1021,laufen::V,დადის,andar
1022,schreiten::V,აბიჯებს,proceder
1023,spazierengehen::V,დასეირნობს,pasear
1024,spazierengehen::V,დასეირნობს,pasearse
1025,eilen::V,მიიჩქარის,correr prisa
1026,sich beeilen::V,აჩქარდება,darse prisa
1027,sausen::V,მიქრის,correr
1028,rennen::V,დარბის,correr
1029,springen::V,ხტის,saltar
1030,klettern::V,ძვრება,trepar
1031,klettern::V,ძვრება,escalar
1032,schaukeln::V,ქანაობს,bambolearse
1033,kriechen::V,დაბობღავს,reptar
1034,kriechen::V,დაბობღავს,arrastrarse
1035,schwimmen::V,ცურავს,nadar
1036,tauchen::V,ჩაიძირება,bucear
1037,tauchen::V,ჩაიძირება,sumergirse
1038,rudern::V,ნიჩაბს უსვამს,remar
1039,fahren::V,დადის,ir
1040,fahren::V,მგზავრობს,ir
1041,fliegen::V,იფრენს,volar
1042,fliegen::V,გაფრინდება,volar
1043,gehen::V,მიდის,ir
1044,gehen::V,მიდის,andar
1045,weggehen::V,წამოდის,irse
1046,weggehen::V,წამოდის,marcharse
1047,abfahren::V,მიემგზავრება,salir
1048,abfahren::V,მიემგზავრება,partir
1049,anhalten::V,ჩერდება,parar
1050,anhalten::V,ჩერდება,pararse
1051,hineingehen::V,შედის,entrar
1052,eintreten::V,შედის,entrar
1053,kommen::V,მოდის,venir
1054,ankommen::V,ჩადის,llegar
1055,zurückkommen::V,დაბრუნდება,volver
1056,zurückkommen::V,დაბრუნდება,regresar
1057,bleiben::V,დარჩება,quedarse
1058,warten::V,ელოდება,esperar
1059,erwarten::V,ელის,esperar
1060,erwarten::V,დაიცდის,esperar
1061,suchen::V,ეძებს,buscar
1062,suchen::V,მოძებნის,buscar
1063,finden::V,მიაგნებს,hallar
1064,finden::V,მიაგნებს,encontrar
1065,finden::V,გამოძებნის,hallar
1066,finden::V,გამოძებნის,encontrar
1067,versuchen::V,ცდის,intentar
1068,versuchen::V,ცდილობს,intentar
1069,vorbereiten::V,მოამზადებს,preparar
1070,lieben::V,უყვარს,amar
1071,lieben::V,უყვარს,querer
1072,mögen::V,ეტრფის,querer
1073,lachen::V,იცინის,reír
1074,rühren::V,გულს აუჩუყებს,conmover
1075,weinen::V,ტირის,llorar
1076,schimpfen::V,შეიგინება,regañar
1077,sich ärgern::V,გაბრაზობს,enfadarse
1078,sich fürchten::V,შიშობს,tener miedo
1079,fürchten::V,ფრთხილობს,temer
1080,fürchten::V,ფრთხილობს,tener miedo a
1081,fliehen::V,გაიქცევა,huir
1082,flüchten::V,გაიქცევა,escaparse
1083,sehen::V,ხედავს,ver
1084,anschauen::V,ნახავს,mirar
1085,ansehen::V,უყურებს,mirar
1086,hören::V,ისმენს,oír
1087,zuhören::V,მოისმენს,escuchar
1088,probieren::V,გასინჯავს,probar
1089,probieren::V,გასინჯავს,degustar
1090,riechen::V,ყნოსავს,oler
1091,fühlen::V,გრძნობს,sentir
1092,scheinen::V,ეჩვენება,parecer
1093,zu sehen sein::V,მოჩანს,poder verse
1094,vernehmen::V,გაიგებს,oír
1095,vernehmen::V,გაიგებს,percibir
1096,frieren::V,იყინება,tener frío
1097,tun::V,აკეთებს,hacer
1098,können::V,შეიძლება,poder
1099,wollen::V,უნდა,querer
1100,anfangen::V,დაიწყებს,iniciar
1101,beenden::V,ამთავრებს,acabar
1102,beenden::V,ამთავრებს,terminar
1103,aufhören::V,შეწყვეტს,cesar
1104,gelingen::V,მოახერხებს,salir bien
1105,geraten::V,გამოდის,salir
1106,geraten::V,გამოდის,dar resultado
1107,öffnen::V,გახსნის,abrir
1108,schließen::V,ხურავს,cerrar
1109,schließen::V,დაკეტავს,cerrar
1110,stellen::V,დადგამს,poner
1111,stellen::V,დადგამს,colocar
1112,setzen::V,დასვამს,poner
1113,setzen::V,დასვამს,colocar
1114,legen::V,დადებს,poner
1115,berühren::V,შეახებს,tocar
1116,berühren::V,მიაკარებს,tocar
1117,verbinden::V,შეაერთებს,unir
1118,verbinden::V,შეაერთებს,juntar
1119,bedecken::V,გადააფარებს,tapar
1120,bedecken::V,გადააფარებს,cubrir
1121,aufhängen::V,დაკიდებს,colgar
1122,anzünden::V,დაანთებს,encender
1123,anzünden::V,მოუკიდებს,encender
1124,aufheben::V,აიღებს,recoger
1125,aufheben::V,აიყვანს,recoger
1126,zurücklassen::V,დატოვებს,dejar
1127,verlieren::V,დაკარგავს,perder
1128,fallen lassen::V,გაუვარდება,dejar caer
1129,machen::V,გააკეთებს,hacer
1130,machen::V,გამოიწვევს,hacer
1131,herstellen::V,დაამზადებს,fabricar
1132,bauen::V,ააშენებს,construir
1133,reparieren::V,შეაკეთებს,reparar
1134,reparieren::V,გაარემონტებს,reparar
1135,verbessern::V,გამოაკეთებს,mejorar
1136,verbessern::V,გააუმჯობესებს,mejorar
1137,ändern::V,შეცვლის,mudar
1138,ändern::V,შეცვლის,modificar
1139,graben::V,თხრის,cavar
1140,beugen::V,ხრის,doblar
1141,beugen::V,ხრის,inclinar
1142,biegen::V,გაღუნავს,doblar
1143,drehen::V,ატრიალებს,volver
1144,drehen::V,ატრიალებს,hacer girar
1145,wenden::V,მოაბრუნებს,volver
1146,umdrehen::V,შეატრიალებს,revolver
1147,heben::V,ასწევს,levantar
1148,hochheben::V,აიყვანს,alzar
1149,ergreifen::V,სტაცებს,coger
1150,halten::V,უჭირავს,tener
1151,drücken::V,დააწვება,apretar
1152,schieben::V,მისწევს,empujar
1153,kratzen::V,მოფხანს,rascar
1154,lecken::V,ლოკავს,lamer
1155,beißen::V,უკბენს,morder
1156,abreißen::V,გლეჯს,arrancar
1157,abreißen::V,მოწყვეტს,arrancar
1158,abschneiden::V,გაჭრის,cortar
1159,binden::V,შეკრავს,atar
1160,binden::V,გადააბამს,atar
1161,stecken::V,ჩაასობს,meter
1162,brechen::V,მოიტეხს,romper
1163,brechen::V,მოიტეხს,quebrar
1164,klopfen::V,აკაკუნებს,golpear
1165,hauen::V,ლეწავს,pegar
1166,kleben::V,წებავს,pegar
1167,kleben::V,წებავს,encolar
1168,kleben::V,დააწებებს,pegar
1169,kleben::V,დააწებებს,encolar
1170,reiben::V,დაზელს,frotar
1171,streichen::V,უსვამს,untar
1172,streichen::V,უსვამს,recubrir
1173,schleifen::V,ლესავს,afilar
1174,schneiden::V,გაჭრის,cortar
1175,rütteln::V,არხევს,agitar
1176,schütteln::V,არყევს,agitar
1177,schütteln::V,არყევს,sacudir
1178,schütteln::V,ანძრევს,agitar
1179,schütteln::V,ანძრევს,sacudir
1180,schwenken::V,აქნევს,menear
1181,schütten::V,ღვრის,verter
1182,schütten::V,დააქცევს,verter
1183,füllen::V,გაავსებს,llenar
1184,einwickeln::V,შეახვევს,envolver
1185,tragen::V,მიიტანს,llevar
1186,schleppen::V,მიათრევს,arrastrar
1187,ziehen::V,წევს,tirar
1188,ziehen::V,ათრევს,tirar
1189,aufbewahren::V,შეინახავს,conservar
1190,werfen::V,ისვრის,echar
1191,werfen::V,ისვრის,lanzar
1192,fangen::V,დაიჭერს,coger
1193,packen::V,სტაცებს,agarrar
1194,verstecken::V,მალავს,esconder
1195,teilen::V,დაყოფს,partir
1196,teilen::V,დაყოფს,dividir
1197,schicken::V,გაგზავნის,enviar
1198,bringen::V,მოიტანს,traer
1199,hinzufügen::V,დაამატებს,añadir
1200,bekommen::V,ამოიღებს,obtener
1201,bekommen::V,ამოიღებს,conseguir
1202,erhalten::V,იღებს,recibir
1203,nehmen::V,აიღებს,tomar
1204,wählen::V,გადაარჩევს,elegir
1205,auswählen::V,ამოარჩევს,escoger
1206,auswählen::V,ამოარჩევს,seleccionar
1207,bewahren::V,ინარჩუნებს,guardar
1208,bewahren::V,ინარჩუნებს,preservar
1209,behindern::V,აბრკოლებს,estorbar
1210,behindern::V,აბრკოლებს,obstaculizar
1211,behindern::V,გააძნელებს,estorbar
1212,behindern::V,გააძნელებს,obstaculizar
1213,verderben::V,გააფუჭებს,estropear
1214,beschädigen::V,დააზიანებს,deteriorar
1215,zerbrechen::V,დაამტვრევს,romper
1216,zerbrechen::V,დაამტვრევს,quebrar
1217,zerreißen::V,გახევს,desgarrar
1218,zerreißen::V,გახევს,despedazar
1219,zerstören::V,მოსპობს,destruir
1220,zerstören::V,მოსპობს,destrozar
1221,zerstören::V,დაანგრევს,destruir
1222,zerstören::V,დაანგრევს,destrozar
1223,verbrennen::V,დაწვავს,quemar
1224,geben::V,აძლევს,dar
1225,reichen::V,მიაწოდებს,pasar
1226,schenken::V,აჩუქებს,regalar
1227,versprechen::V,აღუთქვამს,prometer
1228,wünschen::V,უსურვებს,desear
1229,loben::V,აქებს,alabar
1230,loben::V,ამკობს,alabar
1231,küssen::V,აკოცებს,besar
1232,wiegen::V,არხევს,mecer
1233,zudecken::V,გადახურავს,tapar
1234,zudecken::V,გადახურავს,cubrir
1235,wecken::V,გააღვიძებს,despertar
1236,zeigen::V,დაანახვებს,mostrar
1237,führen::V,მიჰყავს,guiar
1238,führen::V,მიჰყავს,conducir
1239,lehren::V,ასწავლის,enseñar
1240,lehren::V,ასწავლის,instruir
1241,unterrichten::V,ასწავლის,enseñar
1242,aufziehen::V,აღზრდის,criar
1243,leiten::V,აწარმოებს,guiar
1244,leiten::V,აწარმოებს,dirigir
1245,leiten::V,ხელმძღვანელობს,guiar
1246,leiten::V,ხელმძღვანელობს,dirigir
1247,antreiben::V,დააჩქარებს,impeler
1248,antreiben::V,დააჩქარებს,impulsar
1249,lassen::V,ა--ინებს,hacer
1250,einladen::V,მოიპატიჟებს,invitar
1251,vereinigen::V,შეაერთებს,unir
1252,besuchen::V,სანახავად მიდის,visitar
1253,besuchen::V,სანახავად მიდის,ir a ver
1254,treffen::V,შეხვდება,encontrar
1255,sich versammeln::V,შეიკრიბება,reunirse
1256,sich versammeln::V,შეიკრიბება,congregarse
1257,spielen::V,ეთამაშება,jugar
1258,singen::V,მღერის,cantar
1259,tanzen::V,ცეკვავს,bailar
1260,sich trennen::V,მოშორდება,separarse
1261,verlassen::V,მიატოვებს,dejar
1262,verlassen::V,მიატოვებს,abandonar
1263,retten::V,იხსნის,salvar
1264,retten::V,გადაარჩენს,salvar
1265,bewachen::V,დარაჯობს,vigilar
1266,bewachen::V,უთვალთვალებს,vigilar
1267,schützen::V,დაიფარავს,proteger
1268,verteidigen::V,დაიცავს,defender
1269,sich schlagen::V,იჩხუბებს,batirse
1270,schießen::V,ისვრის,tirar
1271,schießen::V,ისვრის,disparar
1272,siegen::V,გაიმარჯვებს,vencer
1273,ärgern::V,აჯავრებს,enojar
1274,ärgern::V,აჯავრებს,enfadar
1275,schlagen::V,ცემს,pegar
1276,schlagen::V,ცემს,golpear
1277,treten::V,პანღურს ამოჰკრავს,dar una patada a
1278,stechen::V,სჩხვლეტს,pinchar
1279,stoßen::V,დაეჯახება,empujar
1280,stehlen::V,ქურდობს,robar
1281,stehlen::V,ქურდობს,hurtar
1282,stehlen::V,მოიპარავს,robar
1283,stehlen::V,მოიპარავს,hurtar
1284,stören::V,შეაწუხებს,molestar
1285,belästigen::V,მობეზრდება,molestar
1286,belästigen::V,მობეზრდება,importunar
1287,verbergen::V,დამალავს,ocultar
1288,verbergen::V,დამალავს,esconder
1289,täuschen::V,შეცდებს,engañar
1290,betrügen::V,მოატყუებს,engañar
1291,töten::V,მოკლავს,matar
1292,wohnen::V,ცხოვრობს,vivir
1293,wohnen::V,ცხოვრობს,habitar
1294,wohnen::V,ბინადრობს,vivir
1295,wohnen::V,ბინადრობს,habitar
1296,arbeiten::V,მუშაობს,trabajar
1297,sammeln::V,შეკრებს,recoger
1298,sammeln::V,შეკრებს,coleccionar
1299,pflücken::V,კრეფს,coger
1300,jagen::V,ნადირობს,cazar
1301,fischen::V,თევზაობს,pescar
1302,fassen::V,დააჭერს,atrapar
1303,fassen::V,დააჭერს,capturar
1304,hüten::V,მწყემსავს,guardar
1305,treiben::V,მიერეკება,aballar
1306,anbinden::V,მიაბამს,atar
1307,füttern::V,აჭმევს,echar de comer
1308,melken::V,წველის,ordeñar
1309,hacken::V,კეპავს,picar
1310,hacken::V,კეპავს,cortar
1311,gießen::V,რწყავს,regar
1312,reifen::V,მწიფდება,madurar
1313,zubereiten::V,მოამზადებს,preparar
1314,kochen::V,მოხარშავს,cocer
1315,kochen::V,მოხარშავს,guisar
1316,backen::V,გამოაცხობს,hornear
1317,backen::V,გამოაცხობს,cocer al horno
1318,braten::V,შეწვავს,asar
1319,braten::V,შეწვავს,freír
1320,umrühren::V,შეურევს,remover
1321,umrühren::V,გათქვეფს,remover
1322,stricken::V,ქსოვს,hacer punto
1323,stricken::V,ქსოვს,hacer calceta
1324,nähen::V,გაკერავს,coser
1325,färben::V,შეღებავს,teñir
1326,färben::V,შეღებავს,colorear
1327,reinigen::V,გაწმენდს,limpiar
1328,reinigen::V,გასუფთავებს,limpiar
1329,waschen::V,გარეცხავს,lavar
1330,abwischen::V,წაშლის,fregar
1331,abwischen::V,წაშლის,limpiar
1332,spülen::V,გაავლებს,aclarar
1333,spülen::V,გაავლებს,enjuagar
1334,fegen::V,დაბლანდავს,barrer
1335,fegen::V,დაბლანდავს,pasar la escoba
1336,kehren::V,დაგვის,barrer
1337,baden::V,ბანაობს,bañarse
1338,sich waschen::V,იბანება,lavarse
1339,ausziehen::V,გაიხდის,quitar
1340,ausziehen::V,გაიხდის,quitarse
1341,anziehen::V,ჩაიცვამს,ponerse
1342,sich anziehen::V,ჩაიცვამს,vestirse
1343,kämmen::V,დავარცხნის,peinar
1344,schmücken::V,მორთავს,adornar
1345,sagen::V,იტყვის,decir
1346,sprechen::V,ლაპარაკობს,hablar
1347,reden::V,საუბრობს,hablar
1348,reden::V,საუბრობს,conversar
1349,sich unterhalten::V,ბაასობს,charlar
1350,sich unterhalten::V,ბაასობს,conversar
1351,sich unterhalten::V,მუსაიფობს,charlar
1352,sich unterhalten::V,მუსაიფობს,conversar
1353,fragen::V,ჰკითხავს,preguntar
1354,bitten::V,სთხოვს,rogar
1355,erzählen::V,მოუთხრობს,contar
1356,mitteilen::V,აუწყებს,comunicar
1357,mitteilen::V,აუწყებს,participar
1358,mitteilen::V,აცნობებს,comunicar
1359,mitteilen::V,აცნობებს,participar
1360,nennen::V,უწოდებს,llamar
1361,nennen::V,უწოდებს,nombrar
1362,rufen::V,დაუძახებს,llamar
1363,prahlen::V,ტრაბახობს,jactarse
1364,übersetzen::V,გადათარგმნის,traducir
1365,denken::V,ფიქრობს,pensar
1366,denken::V,აზროვნებს,pensar
1367,glauben::V,სჯერა,creer
1368,bemerken::V,შენიშვნავს,notar
1369,erkennen::V,გამოიცნობს,reconocer
1370,begreifen::V,გაიგებს,concebir
1371,verstehen::V,გაიგონებს,entender
1372,verstehen::V,გაიგონებს,comprender
1373,lernen::V,ისწავლის,aprender
1374,wissen::V,ეცოდინება,saber
1375,sich erinnern an::V,მოიგონებს,recordar
1376,sich erinnern an::V,მოიგონებს,acordarse de
1377,sich erinnern an::V,გაიხსენებს,recordar
1378,sich erinnern an::V,გაიხსენებს,acordarse de
1379,vergessen::V,ივიწყებს,olvidar
1380,messen::V,ზომავს,medir
1381,zählen::V,ითვლის,contar
1382,rechnen::V,გაიანგარიშებს,contar
1383,rechnen::V,გაიანგარიშებს,calcular
1384,lesen::V,კითხულობს,leer
1385,malen::V,ხატავს,pintar
1386,zeichnen::V,ხაზავს,dibujar
1387,schreiben::V,დაწერს,escribir
1388,besitzen::V,ექნება,poseer
1389,kaufen::V,ყიდულობს,comprar
1390,verkaufen::V,გაყიდის,vender
1391,bezahlen::V,გადაიხდის,pagar
1392,zahlen::V,გადაიხდის,pagar
1393,beherrschen::V,ფლობს,dominar
1394,ertragen::V,მოითმენს,soportar
