,Concept_ID,lt,pt
1560,kehren::V,šluoti,varrer
1561,baden::V,maudytis,banhar
1562,baden::V,maudytis,tomar banho
1563,sich waschen::V,praustis,lavar-se
1564,ausziehen::V,numauti,despir
1565,ausziehen::V,nuvilkti,despir
1566,anziehen::V,mauti,vestir
1567,anziehen::V,apsivilkti,vestir
1568,sich anziehen::V,rengtis,vestir-se
1569,sich anziehen::V,apsirengti,vestir-se
1570,kämmen::V,šukuoti,pentear
1571,schmücken::V,puošti,adornar
1572,schmücken::V,dabinti,adornar
1573,schmücken::V,gražinti,adornar
1574,sagen::V,tarti,dizer
1575,sprechen::V,kalbėti,falar
1576,reden::V,šnekėti,falar
1577,sich unterhalten::V,kalbėtis,conversar
1578,sich unterhalten::V,šnekučiuotis,conversar
1579,fragen::V,klausti,perguntar
1580,bitten::V,prašyti,pedir
1581,erzählen::V,pasakoti,contar
1582,mitteilen::V,skelbti,comunicar
1583,mitteilen::V,skelbti,participar
1584,mitteilen::V,pranešti,comunicar
1585,mitteilen::V,pranešti,participar
1586,nennen::V,vadinti,nomear
1587,nennen::V,vadinti,apelidar
1588,nennen::V,vardyti,nomear
1589,nennen::V,vardyti,apelidar
1590,rufen::V,šaukti,chamar
1591,rufen::V,kviesti,chamar
1592,prahlen::V,girtis,gabar-se
1593,prahlen::V,girtis,vangloriar-se
1594,übersetzen::V,versti,traduzir
1595,übersetzen::V,išversti,traduzir
1596,denken::V,galvoti,pensar
1597,glauben::V,manyti,crer
1598,glauben::V,tikėti,crer
1599,bemerken::V,pamatyti,notar
1600,bemerken::V,pamatyti,observar
1601,bemerken::V,pastebėti,notar
1602,bemerken::V,pastebėti,observar
1603,erkennen::V,pažinti,reconhecer
1604,erkennen::V,atpažinti,reconhecer
1605,begreifen::V,suvokti,apreender
1606,begreifen::V,suvokti,compreender
1607,verstehen::V,suprasti,entender
1608,verstehen::V,suprasti,compreender
1609,lernen::V,mokytis,aprender
1610,wissen::V,žinoti,saber
1611,sich erinnern an::V,prisiminti,lembrar-se de
1612,sich erinnern an::V,prisiminti,recordar-se de
1613,vergessen::V,užmiršti,esquecer
1614,messen::V,matuoti,medir
1615,zählen::V,skaičiuoti,contar
1616,rechnen::V,skaičiuoti,calcular
1617,lesen::V,skaityti,ler
1618,malen::V,tapyti,pintar
1619,zeichnen::V,piešti,desenhar
1620,zeichnen::V,žymėti,desenhar
1621,zeichnen::V,braižyti,desenhar
1622,schreiben::V,rašyti,escrever
1623,besitzen::V,turėti,possuir
1624,kaufen::V,pirkti,comprar
1625,verkaufen::V,parduoti,vender
1626,bezahlen::V,apmokėti,pagar
1627,zahlen::V,mokėti,pagar
1628,beherrschen::V,valdyti,imperar
1629,ertragen::V,kę̃sti,suportar
1630,ertragen::V,pakelti,suportar
1631,ertragen::V,iškę̃sti,suportar
