,Concept_ID,tr,lbe
758,stark::A,güçlü,кьянкьасса
759,stark::A,kuvvetli,кьянкьасса
760,schwach::A,zayıf,заэвсса
761,schwach::A,güçsüz,заэвсса
762,fett::A,şişman,бучсса
763,schlank::A,narin,бювхъусса
764,hübsch::A,güzel,янусса
765,hübsch::A,sevimli,янусса
766,böse::A,kötü,оьсса
767,dumm::A,aptal,ахӏмакьсса
768,faul::A,tembel,танмалсса
769,faul::A,tembel,курчӏилсса
770,fleißig::A,çalışkan,хӏарачат бусса
771,geizig::A,cimri,янттарцӏансса
772,klug::A,zekî,аькьлу бусса
773,klug::A,akıllı,аькьлу бусса
774,geschickt::A,becerikli,паргалсса
775,lieb::A,sevimli,аьзизсса
776,lustig::A,neşeli,тяхъасса
777,sanft::A,nazik,иминсса
778,hungrig::A,aç,ккашилсса
779,krank::A,hasta,къашавайсса
780,krank::A,rahatsız,къашавайсса
781,nackt::A,çıplak,кӏачӏасса
782,traurig::A,kederli,пашмансса
783,traurig::A,üzüntülü,пашмансса
784,lebendig::A,canlı,уттавасса
785,gut::A,iyi,ххуйсса
786,schlecht::A,kötü,оьккисса
787,richtig::A,doğru,саргъунсса
788,schlimm::A,kötü,оьккисса
789,wahr::A,doğru,хӏакьсса
790,wahr::A,gerçek,хӏакьсса
791,alt::A,eski,кугьнасса
792,neu::A,yeni,цӏусса
793,ehemalig::A,önceki,хъхъичӏвасса
794,alt[Lebewesen]::A,yaşlı,агьилсса
795,jung::A,genç,чӏавасса
796,jung::A,genç,жагьилсса
797,arm::A,fakir,мискинсса
798,reich::A,zengin,авадансса
799,bekannt::A,bilinen,дусъсса
800,berühmt::A,ünlü,машгьурсса
801,berühmt::A,meşhur,машгьурсса
802,fremd::A,yabancı,чил
803,verschieden::A,ayrı,личӏи-личӏисса
804,verschieden::A,farklı,личӏи-личӏисса
805,nah::A,yakın,гъансса
806,nah::A,bitişik,гъансса
807,fern::A,uzak,архсса
808,linker::A,sol,кияхсса
809,linker::A,sol,кюччахсса
810,rechter::A,sağ,урчӏахсса
811,anderer::A,diğer,цамур
812,erster::A,ilk,цалчинмур
813,erster::A,ilk,цалчиннсса
814,erster::A,birinci,цалчинмур
815,erster::A,birinci,цалчиннсса
816,zweiter::A,ikinci,кӏилчиимур
817,dritter::A,üçüncü,шамулчинмур
818,letzter::A,son,махъва-махъмур
819,letzter::A,sonuncu,махъва-махъмур
820,allein::ADV,yalnız,ялгъузну
821,allein::ADV,tek başına,ялгъузну
822,auf einmal::ADV,birden,
823,zusammen::ADV,beraber,цачӏу
824,zusammen::ADV,beraber,архӏал
825,zusammen::ADV,birlikte,цачӏу
826,zusammen::ADV,birlikte,архӏал
827,lange::ADV,çok,батӏи къабуклай
828,lange::ADV,çok,хъунмасса хӏаллай
829,lange::ADV,uzun,батӏи къабуклай
830,lange::ADV,uzun,хъунмасса хӏаллай
831,plötzlich::ADV,ansızın,цакуну
832,plötzlich::ADV,birdenbire,цакуну
833,sofort::ADV,hemen,мугьлат бакъа
834,sofort::ADV,derhal,мугьлат бакъа
835,später::ADV,daha sonra,махъ
836,jetzt::ADV,şimdi,утти
837,jetzt::ADV,şimdi,цӏана
838,heute::ADV,bugün,хӏакьину
839,morgen::ADV,yarın,гьуит
840,morgen::ADV,yarın,гьунттий
841,bald::ADV,yakında,
842,dann::ADV,sonra,яла
843,gestern::ADV,dün,лахьхьу
844,einst::ADV,eskiden,
845,damals::ADV,o zamanlar,та чӏумал
846,danach::ADV,sonradan,яла
847,danach::ADV,ondan sonra,яла
848,vorher::ADV,önce,хьхьнчӏ
849,vorher::ADV,önce,хьхьичӏва
850,vorher::ADV,önceden,хьхьнчӏ
851,vorher::ADV,önceden,хьхьичӏва
852,zuerst::ADV,ilk önce,бакӏрай
853,zuerst::ADV,ilk önce,цӏу бутӏуй
854,einmal::ADV,bir defa,цал
855,manchmal::ADV,bazan,ваксса-таксса
856,oft::ADV,sık sık,чӏявуну
857,oft::ADV,çok defa,чӏявуну
858,immer::ADV,daima,мудан
859,immer::ADV,daima,даиман
860,immer::ADV,her zaman,мудан
861,immer::ADV,her zaman,даиман
862,niemals::ADV,asla değil,тачӏав
863,niemals::ADV,hiçbir zaman,тачӏав
864,hier::ADV,burada,шикку
865,hierhin::ADV,buraya,шиккун
866,von hier::ADV,buradan,шичча
867,dort::ADV,orada,гикку
868,dort::ADV,şurada,гикку
869,dorthin::ADV,oraya,тиккун
870,dorthin::ADV,şuraya,тиккун
871,geradeaus::ADV,doğru,тӏайланм
872,vorwärts::ADV,ileri,хьхьичӏунмай
873,rückwärts::ADV,geri,махъа-хьхьичӏунмай
874,zurück::ADV,geriye,махъунмай
875,unten::ADV,aşağıda,лув
876,hinab::ADV,aşağıya,бакӏ-ялавай
877,hinab::ADV,aşağıya,бакӏъялавай
878,oben::ADV,yukarıda,ялув
879,hinauf::ADV,yukarı,лавай
880,hinauf::ADV,yukarıya,лавай
881,überall::ADV,her yerde,гьариий
882,überall::ADV,her yerde,хьу-хьуний
883,überall::ADV,her yerde,гьарца кӏанай
884,nicht::ADV,-mi-,къа-
885,nicht::ADV,değil,къа-
886,ein wenig::ADV,biraz,чанни
887,ein wenig::ADV,biraz,ца чансса
888,kaum::ADV,dar,дахьа
889,kaum::ADV,hemen hemen değil,дахьа
890,sehr::ADV,pek,оьну
891,sehr::ADV,pek,гужну
892,sehr::ADV,pek,хъинну
893,sehr::ADV,gayet,оьну
894,sehr::ADV,gayet,гужну
895,sehr::ADV,gayet,хъинну
896,so::ADV,öyle,укукн
897,so::ADV,böyle,укукн
898,noch::ADV,hâlâ,гьала
899,noch::ADV,hâlâ,уттигу
900,noch::ADV,hâlâ,цакьинва
901,noch::ADV,hâlâ,ттигу-шилагу
902,noch::ADV,henüz,гьала
903,noch::ADV,henüz,уттигу
904,noch::ADV,henüz,цакьинва
905,noch::ADV,henüz,ттигу-шилагу
906,nur::ADV,ancak,анжагь
907,nur::ADV,yalnız,анжагь
908,schon::ADV,çoktan,
909,wieder::ADV,tekrar,цӏуницӏа
910,wieder::ADV,yeniden,цӏуницӏа
911,vergebens::ADV,boşuna,аьдада
912,vergebens::ADV,boşuna,нахӏакь
913,vor::PRP,önünde,хьхьичӏ
914,hinter::PRP,arkasında,махъ
915,unter::PRP,altında,лув
916,durch::PRP,sayesinde,-х
917,durch::PRP,ortasından,-х
918,neben::PRP,yanında,чӏарав
919,zwischen::PRP,arasında,дянив
920,wegen::PRP,dolayı,цӏаний
921,dies::PRN,bu,ва
922,das::PRN,o,та
923,das::PRN,o,кӏа
924,das::PRN,o,га
925,das::PRN,şu,та
926,das::PRN,şu,кӏа
927,das::PRN,şu,га
928,alles::PRN,hepsi,щала
929,alles::PRN,her şey,щала
930,ich::PRN,ben,на
931,du::PRN,sen,ина
932,er::PRN,o,му
933,wir::PRN,biz,жу
934,ihr::PRN,siz,зу
935,sie::PRN,onlar,
936,was::FPRN,ne,ци
937,wer::FPRN,kim,цу
938,wo::FADV,nerede,чув
939,wohin::FADV,nereye,чун
940,wie::FADV,nasıl,цукун
941,warum::FADV,neden,цан
942,wieviel::FNUM,kaç,циксса
943,wieviel::FNUM,ne kadar,циксса
944,eins::NUM,bir,ца
945,zwei::NUM,iki,кӏива
946,drei::NUM,üç,шамма
947,vier::NUM,dört,мукьа
948,vier::NUM,dört,мукьва
949,fünf::NUM,beş,ххюва
950,sechs::NUM,altı,ряхва
951,sieben::NUM,yedi,арула
952,acht::NUM,sekiz,мяйва
953,neun::NUM,dokuz,урчӏва
954,zehn::NUM,on,ацӏва
955,elf::NUM,on bir,ацӏния цава
956,zwölf::NUM,on iki,ацӏиия кӏива
957,zwanzig::NUM,yirmi,кьува
958,dreißig::NUM,otuz,зувира
959,vierzig::NUM,kırk,мукьцӏала
960,fünfzig::NUM,elli,ххюцӏала
961,sechzig::NUM,altmış,ряхцӏала
962,siebzig::NUM,yetmiş,
963,achtzig::NUM,seksen,мяйцӏала
964,neunzig::NUM,doksan,урчӏцӏала
965,hundert::NUM,yüz,ттурш
966,hundert::NUM,yüz,ттуршва
967,tausend::NUM,bin,азарва
968,und::CNJ,ve,-гу
969,und::CNJ,ile,-гу
970,oder::CNJ,ya,я
971,oder::CNJ,ya,ягу
972,oder::CNJ,yahut,я
973,oder::CNJ,yahut,ягу
974,stehen::V,durmak,ацӏан
975,sitzen::V,oturmak,щяивкӏун икӏан
976,liegen::V,yatmak,утту нвхьуну икӏан
977,hängen::V,asılı olmak,зурчӏай тӏун
978,werden::V,olmak,хьун
979,werden::V,olunmak,хьун
980,passieren::V,olmak,хьун
981,beginnen::V,başlamak,дайдишин
982,beginnen::V,başlamak,дайдирхьуну дикӏан
983,enden::V,bitmek,къуртал дан
984,enden::V,sona ermek,къуртал дан
985,wechseln::V,değişmek,даххана хьун
986,wechseln::V,değişmek,даххана дуллан
987,aufgehen[Sonne]::V,doğmak,буклай бур
988,untergehen[Sonne]::V,batmak,лаглай бур
989,scheinen[Sonne]::V,parlamak,битан
990,scheinen[Sonne]::V,parlamak,чани буллан
991,donnern::V,gök gürlemek,тӏий бур
992,wehen::V,esmek,бишлай бур
993,strömen::V,akmak,экьинан
994,fließen::V,akmak,экьинан
995,sich drehen::V,dönmek,гьанан
996,schwanken::V,sallanmak,хъюлчу тӏун
997,schwanken::V,sallanmak,хӏуркку тӏун
998,schwingen::V,titremek,хъюлчай тӏун
999,schwingen::V,titremek,хъюлчу тӏун
1000,fallen::V,düşmek,багьлан
1001,brennen::V,yanmak,ччучлан
1002,rauchen::V,tütmek,пуркӏу тӏун
1003,regnen::V,yağmak,лачӏун
1004,regnen::V,yağmak,лачIлай дур
1005,gefrieren::V,donmak,микӏ лачӏун
1006,tauen::V,erimek,баслан
1007,schmelzen::V,erimek,баслан
1008,trocknen::V,kurumak,кьакьан
1009,sieden::V,kaynamak,щаран
1010,faulen::V,çürümek,аьллан
1011,verfaulen::V,çürümek,аьллан
1012,verfaulen::V,çürümek,аьян
1013,reißen::V,yırtılmak,ххя дукан
1014,versinken::V,batmak,оькьлан
1015,versinken::V,batmak,оькьан
1016,vergehen::V,geçmek,лялиян
1017,erscheinen::V,görünmek,буккан
1018,erscheinen::V,görünmek,загьир хьун
1019,verschwinden::V,kaybolmak,бат хьун
1020,verschwinden::V,kaybolmak,акъа хьун
1021,sinken::V,inmek,чахь учин
1022,abnehmen::V,azalmak,чан хьун
1023,abnehmen::V,azalmak,ссуссукьу хьун
1024,zunehmen::V,artmak,гьарза хьун
1025,zunehmen::V,çoğalmak,гьарза хьун
1026,steigen::V,artmak,гьаз хьун
1027,steigen::V,yükselmek,гьаз хьун
1028,wachsen::V,büyümek,ххяххан
1029,wachsen::V,gelişmek,ххяххан
1030,glänzen::V,parlamak,цӏай буккан
1031,funkeln::V,parıldamak,цӏай-цӏай тӏун
1032,lärmen::V,gürültü yapmak,чӏу буллан
1033,lärmen::V,gürültü yapmak,аьлагъужа буллан
1034,läuten::V,çalmak,занг ришлан
1035,läuten::V,çalmak,занг дуллан
1036,klingeln::V,zil çalmak,занг ришлан
1037,klingeln::V,zil çalmak,занг дуллан
1038,klirren::V,şakırdamak,
1039,klirren::V,zangırdamak,
1040,brausen::V,köpürmek,никъащилан
1041,brausen::V,kükremek,никъащилан
1042,rauschen::V,fışırdamak,щурщур тӏун
1043,klingen::V,tınlamak,чӏу буклан
1044,bellen::V,havlamak,хӏап тӏун
1045,heulen::V,ulumak,
1046,blasen::V,üflemek,уф тӏун
1047,pfeifen::V,düdük çalmak,щютӏа тӏун
1048,schreien::V,bağırmak,чӏу бан
1049,schreien::V,haykırmak,чӏу бан
1050,stöhnen::V,inlemek,угь-къак тӏун
1051,zittern::V,titremek,зурзу чин
1052,zittern::V,titremek,зурзу тӏун
1053,leben::V,yaşamak,ялапар хъанан
1054,leben::V,hayatta olmak,ялапар хъанан
1055,geboren werden::V,doğmak,ан
1056,atmen::V,solunmak,ссихӏ ласлан
1057,atmen::V,solunmak,ссихӏ бигьлан
1058,atmen::V,nefes almak,ссихӏ ласлан
1059,atmen::V,nefes almak,ссихӏ бигьлан
1060,trinken::V,içmek,хӏачӏан
1061,trinken::V,içmek,хӏачӏлан
1062,essen::V,yemek,канан
1063,schlucken::V,yutmak,кьюлтӏа тӏун
1064,müde werden::V,yorulmak,аьхчӏин
1065,einschlafen::V,uykuya dalmak,шанан икӏан
1066,schlafen::V,uyumak,шанан
1067,aufwachen::V,uyanmak,чантӏ учин
1068,aufstehen::V,kalkmak,бизан
1069,aufstehen::V,yataktan kalkmak,бизан
1070,sich erholen::V,dinlenmek,бигьалаган
1071,krank werden::V,hastalanmak,къашай хьун
1072,krank sein::V,hasta olmak,къашай хъанан
1073,krank sein::V,hasta olmak,къашавай икӏан
1074,schmerzen::V,ağrımak,цӏун
1075,husten::V,öksürmek,хъугьу чин
1076,husten::V,öksürmek,хъугьу тӏун
1077,genesen::V,şifa bulmak,хъин хьун
1078,genesen::V,şifa bulmak,сагъ лаган
1079,sterben::V,ölmek,ивчӏан
1080,sterben::V,vefat etmek,ивчӏан
1081,umkommen::V,ölmek,лиллан
1082,umkommen::V,ölmek,литӏлан
1083,umkommen::V,ölmek,ажал биян
1084,umkommen::V,ölmek,личӏи хьун
1085,umkommen::V,ölmek,иакьлу хьун
1086,umkommen::V,ölmek,ахир жан хъанан
1087,umkommen::V,ölmek,рухӏирачӏа икӏан
1088,sich bewegen::V,hareket etmek,сукку хьун
1089,sich rühren::V,kımıldanmak,сукку хьун
1090,sich erheben::V,kalkmak,бизан
1091,sich erheben::V,ayağa kalkmak,бизан
1092,sich setzen::V,oturmak,щяикӏан
1093,sich setzen::V,oturmak,щябикӏан
1094,hinfallen::V,yere düşmek,багьан
1095,laufen::V,yürümek,занан
1096,schreiten::V,yürümek,ша ласлан
1097,schreiten::V,adım atmak,ша ласлан
1098,spazierengehen::V,gezmek,сайр буллан
1099,spazierengehen::V,dolaşmak,сайр буллан
1100,eilen::V,seğirtmek,анавар буккан
1101,sich beeilen::V,acele etmek,анавар буккан
1102,sausen::V,hızla gitmek,никъа щилан
1103,sausen::V,hızla gitmek,никъа щун
1104,rennen::V,koşmak,лечлан
1105,springen::V,atlamak,тӏанкӏ дан
1106,springen::V,sıçramak,тӏанкӏ дан
1107,klettern::V,tırmanmak,лахълан
1108,schaukeln::V,sallanmak,гьайжак бигьлан
1109,kriechen::V,sürünmek,ххярк тӏун
1110,schwimmen::V,yüzmek,гьузун
1111,tauchen::V,dalmak,лултту уккан
1112,rudern::V,kürek çekmek,бяхлан
1113,rudern::V,kürek çekmek,батӏлан
1114,rudern::V,kürek çekmek,ххялаххи дуклан
1115,fahren::V,gitmek,гьан
1116,fliegen::V,uçmak,лехлан
1117,gehen::V,gitmek,нан
1118,weggehen::V,gitmek,ялагьан
1119,abfahren::V,kalkmak,гьан
1120,anhalten::V,durmak,бацӏан
1121,hineingehen::V,içeri girmek,буххан
1122,eintreten::V,girmek,буххан
1123,kommen::V,gelmek,учӏан
1124,ankommen::V,varmak,биян
1125,ankommen::V,varmak,бучӏан
1126,zurückkommen::V,dönmek,зана хъун
1127,zurückkommen::V,dönmek,зана бикӏан
1128,bleiben::V,kalmak,личӏан
1129,warten::V,beklemek,ялугьлан
1130,erwarten::V,beklemek,ялугьлан
1131,suchen::V,aramak,луглан
1132,finden::V,bulmak,лякъин
1133,versuchen::V,denemek,ххал буллан
1134,vorbereiten::V,hazırlamak,хӏадур бан
1135,lieben::V,sevmek,эшкьи хьуиу бикӏан
1136,mögen::V,beğenmek,ххиран бикӏан
1137,lachen::V,gülmek,хъян
1138,rühren::V,dokunmak,
1139,rühren::V,duygulandırmak,
1140,weinen::V,ağlamak,аьтӏун
1141,schimpfen::V,küfretmek,дяъван
1142,schimpfen::V,küfretmek,ссугайи агьан
1143,sich ärgern::V,kızmak,ссибизлан
1144,sich fürchten::V,korkmak,ингъауслан
1145,fürchten::V,korkmak,хӏучӏ тӏун
1146,fliehen::V,kaçmak,ака бан
1147,flüchten::V,kaçmak,лихъан
1148,sehen::V,görmek,чӏалан
1149,anschauen::V,seyretmek,урган
1150,ansehen::V,bakmak,буруглан
1151,hören::V,duymak,баллан
1152,hören::V,işitmek,баллан
1153,zuhören::V,dinlemek,вичӏи дихьлан
1154,probieren::V,denemek,тӏин ххал буллан
1155,probieren::V,tadına bakmak,тӏин ххал буллан
1156,riechen::V,kokusunu almak,ссунтӏа тӏун
1157,fühlen::V,duymak,дакӏнил буслан
1158,fühlen::V,hissetmek,дакӏнил буслан
1159,scheinen::V,görünmek,ххан
1160,scheinen::V,görünmek,бизан
1161,scheinen::V,görünmek,ххан бикӏлай бикӏан
1162,zu sehen sein::V,görünmek,
1163,vernehmen::V,haber almak,баян
1164,frieren::V,üşümek,лигьулул хъанан
1165,tun::V,etmek,бан
1166,tun::V,yapmak,бан
1167,können::V,bilmek,хьун
1168,wollen::V,istemek,
1169,anfangen::V,başlamak,дайдишин
1170,beenden::V,bitirmek,къуртал бан
1171,aufhören::V,bitmek,кьабагьан
1172,gelingen::V,başarmak,бюхъан
1173,geraten::V,düşmek,
1174,öffnen::V,açmak,тӏитӏин
1175,schließen::V,kapamak,лакьин
1176,stellen::V,koymak,дацӏан дан
1177,stellen::V,koymak,бишин
1178,setzen::V,koymak,щяитан
1179,setzen::V,oturtmak,щяитан
1180,legen::V,koymak,бишин
1181,legen::V,yatırmak,бишин
1182,berühren::V,dokunmak,ка щун
1183,verbinden::V,bağlamak,бахӏин
1184,verbinden::V,bağlamak,дахӏин
1185,verbinden::V,birleştirmek,бахӏин
1186,verbinden::V,birleştirmek,дахӏин
1187,bedecken::V,örtmek,ялтту бущин
1188,bedecken::V,örtmek,ялтту бакьин
1189,bedecken::V,kaplamak,ялтту бущин
1190,bedecken::V,kaplamak,ялтту бакьин
1191,aufhängen::V,asmak,лахъан
1192,anzünden::V,yakmak,лахъан
1193,anzünden::V,ateşlemek,лахъан
1194,aufheben::V,kaldırmak,гьаз бан
1195,zurücklassen::V,geride bırakmak,кьаитан
1196,zurücklassen::V,geride bırakmak,битан
1197,verlieren::V,yitirmek,дакъа дан
1198,verlieren::V,kaybetmek,дакъа дан
1199,fallen lassen::V,düşürmek,рутан
1200,machen::V,yapmak,дан
1201,herstellen::V,yapmak,яраг ишла бувиу бан
1202,herstellen::V,imal etmek,яраг ишла бувиу бан
1203,bauen::V,kurmak,дан
1204,bauen::V,inşa etmek,дан
1205,reparieren::V,onarmak,дакьин дан
1206,reparieren::V,tamir etmek,дакьин дан
1207,verbessern::V,düzeltmek,ххуй дан
1208,ändern::V,değiştirmek,баххана бан
1209,graben::V,kazmak,дуклан
1210,beugen::V,eğmek,лахӏан бан
1211,beugen::V,eğmek,кьус бикӏан
1212,biegen::V,bükmek,баччин
1213,biegen::V,bükmek,лахӏан бан
1214,drehen::V,çevirmek,гьанан
1215,drehen::V,döndürmek,гьанан
1216,wenden::V,çevirmek,кӏура баен бан
1217,umdrehen::V,çevirmek,кӏура баен бан
1218,heben::V,kaldırmak,гьаз бан
1219,hochheben::V,yukarı kaldırmak,гьаз бан
1220,ergreifen::V,tutmak,хъап дан
1221,ergreifen::V,tutmak,хъап увиу угьан
1222,ergreifen::V,yakalamak,хъап дан
1223,ergreifen::V,yakalamak,хъап увиу угьан
1224,halten::V,tutmak,бугьлан
1225,drücken::V,sıkmak,кьюч бигьлан
1226,schieben::V,itmek,щун
1227,schieben::V,sürmek,щун
1228,kratzen::V,kaşımak,
1229,lecken::V,yalamak,ланцӏа тӏун
1230,beißen::V,ısırmak,хъапа тӏун
1231,beißen::V,ısırmak,кьацӏа тӏун
1232,abreißen::V,koparmak,буцан
1233,abschneiden::V,keserek ayırmak,бухъан
1234,abschneiden::V,keserek ayırmak,кьукьин
1235,binden::V,bağlamak,бахӏин
1236,binden::V,bağlamak,дахӏин
1237,stecken::V,sokmak,
1238,brechen::V,kırmak,гъагъан
1239,klopfen::V,çalmak,кьутӏа тӏун
1240,hauen::V,vurmak,рищун
1241,kleben::V,yapıştırmak,лачӏун буллан
1242,reiben::V,ovmak,ссуку буллан
1243,reiben::V,sürtmek,ссуку буллан
1244,streichen::V,sürmek,дугъан
1245,streichen::V,sürmek,аьгъу дан
1246,schleifen::V,bilemek,
1247,schneiden::V,kesmek,духълан
1248,schneiden::V,kesmek,кьукьлан
1249,rütteln::V,sallamak,
1250,schütteln::V,sarsmak,хъюлчу буллан
1251,schütteln::V,çalkamak,хъюлчу буллан
1252,schwenken::V,sallamak,палцӏ дуллан
1253,schütten::V,dökmek,рутӏин
1254,schütten::V,akıtmak,рутӏин
1255,füllen::V,doldurmak,буцӏин бан
1256,einwickeln::V,sarmak,кай-кай бан
1257,tragen::V,taşımak,ларсун занан
1258,tragen::V,taşımak,ларсун ачин
1259,schleppen::V,sürüklemek,ххилан
1260,ziehen::V,çekmek,
1261,aufbewahren::V,saklamak,ядан
1262,aufbewahren::V,saklamak,ядуллан
1263,werfen::V,atmak,личин
1264,fangen::V,tutmak,бугьан
1265,fangen::V,tutmak,бугьлан
1266,fangen::V,yakalamak,бугьан
1267,fangen::V,yakalamak,бугьлан
1268,packen::V,tutmak,
1269,packen::V,yakalamak,
1270,verstecken::V,saklamak,ладитан
1271,verstecken::V,saklamak,кьюлтӏ дан
1272,verstecken::V,saklamak,дахьлаган дан
1273,teilen::V,bölmek,бачӏин
1274,teilen::V,bölmek,бутӏа бан
1275,teilen::V,ayırmak,бачӏин
1276,teilen::V,ayırmak,бутӏа бан
1277,schicken::V,yollamak,тӏайла буккан
1278,schicken::V,göndermek,тӏайла буккан
1279,bringen::V,getirmek,диян дан
1280,hinzufügen::V,katmak,ххи бан
1281,hinzufügen::V,eklemek,ххи бан
1282,bekommen::V,almak,ласун
1283,bekommen::V,eline geçmek,ласун
1284,erhalten::V,almak,ласун
1285,nehmen::V,almak,ласун
1286,wählen::V,seçmek,бувчӏин
1287,auswählen::V,seçmek,бувчӏин
1288,auswählen::V,seçmek,язи бугьан
1289,auswählen::V,ayırmak,бувчӏин
1290,auswählen::V,ayırmak,язи бугьан
1291,bewahren::V,korumak,ядан
1292,behindern::V,engellemek,дайщишруду дуллан
1293,verderben::V,bozmak,зия дан
1294,beschädigen::V,zedelemek,зарал буллан
1295,beschädigen::V,ziyan vermek,зарал буллан
1296,zerbrechen::V,kırmak,гьагъан
1297,zerbrechen::V,kırmak,гьагъан бан
1298,zerreißen::V,yırtmak,ххяхха дуккан
1299,zerstören::V,yıkmak,лекьан дан
1300,zerstören::V,tahrip etmek,лекьан дан
1301,verbrennen::V,yakmak,ччуччин
1302,geben::V,vermek,дулун
1303,reichen::V,uzatmak,дулун
1304,schenken::V,hediye etmek,пишкаш дан
1305,schenken::V,hediye etmek,багъишла дан
1306,schenken::V,hediye etmek,ихӏсандалун дуллун
1307,versprechen::V,vaat etmek,банна чин
1308,wünschen::V,kutlamak,
1309,loben::V,övmek,цӏа дан
1310,küssen::V,öpmek,ппай тӏун
1311,wiegen::V,sallamak,гьуркку тӏун
1312,wiegen::V,sallamak,гьуркку буллан
1313,wiegen::V,sallamak,гьуркку бан
1314,zudecken::V,örtmek,
1315,wecken::V,uyandırmak,чантӏ учин ан
1316,zeigen::V,göstermek,ккаккан бан
1317,führen::V,gezdirmek,буцин
1318,führen::V,yol göstermek,буцин
1319,lehren::V,okutmak,лахьхьин бан
1320,lehren::V,okutmak,лахьхьин буллан
1321,lehren::V,öğretmek,лахьхьин бан
1322,lehren::V,öğretmek,лахьхьин буллан
1323,unterrichten::V,öğretmek,дарс дишаван
1324,aufziehen::V,yetiştirmek,хъуна ан
1325,aufziehen::V,yetiştirmek,тарбия ан
1326,leiten::V,yönetmek,каялувшиву дан
1327,leiten::V,idare etmek,каялувшиву дан
1328,antreiben::V,teşvik etmek,
1329,lassen::V,-tırmak,
1330,einladen::V,davet etmek,хъамалу оьвчин
1331,vereinigen::V,birleştirmek,ца бан
1332,besuchen::V,uğramak,ялун уххан
1333,besuchen::V,ziyaret etmek,ялун уххан
1334,besuchen::V,görmeye gitmek,ялун уххан
1335,treffen::V,rastlamak,хьуна бакьин
1336,treffen::V,isabet etmek,хьуна бакьин
1337,sich versammeln::V,toplanmak,батӏин
1338,spielen::V,oynamak,тӏуркӏу тӏун
1339,singen::V,söylemek,балай тӏун
1340,singen::V,şarkı söylemek,балай тӏун
1341,tanzen::V,oynamak,къавтӏун
1342,tanzen::V,dans etmek,къавтӏун
1343,sich trennen::V,ayrılmak,ппив хьун
1344,verlassen::V,bırakmak,увккун гьан
1345,verlassen::V,terk etmek,увккун гьан
1346,retten::V,kurtarmak,ххассал бан
1347,bewachen::V,gözetmek,къарал бан
1348,schützen::V,korumak,ябан
1349,verteidigen::V,savunmak,буруччин
1350,sich schlagen::V,dövüşmek,биян
1351,schießen::V,ateş etmek,битлан
1352,siegen::V,yenmek,ххув хьун
1353,siegen::V,yenmek,ххувшаву ласун
1354,ärgern::V,kızdırmak,ссибизан уллан
1355,schlagen::V,dövmek,рищун
1356,treten::V,tepmek,
1357,stechen::V,sokmak,кьутӏин
1358,stechen::V,batırmak,кьутӏин
1359,stoßen::V,itmek,щун
1360,stehlen::V,çalmak,дацин
1361,stören::V,bozmak,кьючин
1362,stören::V,etkilemek,кьючин
1363,belästigen::V,rahatsız etmek,бизар уллан
1364,verbergen::V,saklamak,лабитан
1365,verbergen::V,saklamak,кӏучӏ бан
1366,täuschen::V,aldatmak,хъяврин ан
1367,betrügen::V,aldatmak,аьикьин ан
1368,betrügen::V,dolandırmak,аьикьин ан
1369,töten::V,öldürmek,ивчӏан
1370,wohnen::V,oturmak,оьрму бутлан
1371,arbeiten::V,çalışmak,зун
1372,sammeln::V,toplamak,ттихӏин
1373,sammeln::V,toplamak,вив дишин
1374,pflücken::V,koparmak,риттун
1375,jagen::V,avlanmak,авли занан
1376,fischen::V,balık tutmak,чавахъру бугьлан
1377,fassen::V,tutmak,бугьан
1378,fassen::V,yakalamak,бугьан
1379,hüten::V,otlatmak,урттуйн бакьлан
1380,treiben::V,gütmek,дачин дуллан
1381,treiben::V,gütmek,лихъан буллан
1382,anbinden::V,bağlamak,бахӏин
1383,füttern::V,beslemek,канаки буллан
1384,melken::V,sağmak,ттизин
1385,hacken::V,yarmak,мюрш буллан
1386,hacken::V,yarmak,мюрш бан
1387,gießen::V,sulamak,щин дишин
1388,reifen::V,olgunlaşmak,диян
1389,zubereiten::V,hazırlamak,хӏадур дан
1390,zubereiten::V,hazırlamak,хӏадур бан
1391,kochen::V,pişirmek,шашан
1392,kochen::V,pişirmek,шашан дуллан
1393,kochen::V,kaynatmak,шашан
1394,kochen::V,kaynatmak,шашан дуллан
1395,backen::V,pişirmek,бишлан
1396,backen::V,pişirmek,шахьлан
1397,backen::V,fırında pişirmek,бишлан
1398,backen::V,fırında pişirmek,шахьлан
1399,braten::V,kızartmak,цӏарайх дуллан
1400,umrühren::V,karıştırmak,хӏала бан
1401,stricken::V,örmek,щащлан
1402,stricken::V,örmek,щащан
1403,nähen::V,dikmek,дуруххан
1404,färben::V,boyamak,ранг щун
1405,reinigen::V,temizlemek,марцӏ бан
1406,waschen::V,yıkamak,шюшин
1407,abwischen::V,silmek,лишин
1408,spülen::V,çalkamak,вилаган
1409,fegen::V,süpürmek,башин
1410,kehren::V,süpürmek,бахьлан
1411,baden::V,yıkanmak,щинавун учӏлан
1412,baden::V,banyo yapmak,щинавун учӏлан
1413,sich waschen::V,yıkanmak,диссун
1414,sich waschen::V,yıkanmak,лажин диссун
1415,sich waschen::V,yıkanmak,лажин дислан
1416,sich waschen::V,yıkanmak,биссун
1417,sich waschen::V,yıkanmak,чурх бислан
1418,ausziehen::V,çıkarmak,ликкан
1419,anziehen::V,giymek,лаххан
