,Concept_ID,hi,ka
689,Hemd::N,क़मीज़,ხალათი
690,Hemd::N,क़मीज़,პერანგი
691,Kragen::N,गरदनी,საყელო
692,Kragen::N,गरेबान,საყელო
693,Ärmel::N,आस्तीन,სახელო
694,Hose::N,पैंट,შარვალი
695,Hose::N,पतलून,შარვალი
696,Gürtel::N,पेटी,ქამარი
697,Gürtel::N,मेखला,ქამარი
698,Mütze::N,टोपी,ქუდი
699,Schuh::N,जूता,ფეხსაცმელი
700,Stiefel::N,बूट,ჩექმა
701,Ring::N,अँगूठी,ბეჭედი
702,Band::N,पट्टी,ბაფთი
703,Kamm::N,कंघी,სავარცხელი
704,Spiegel::N,आईना,სარკე
705,Spiegel::N,दर्पण,სარკე
706,Riemen::N,तसमा,ღვედი
707,Riemen::N,पट्टा,ღვედი
708,Schnur::N,डोरी,ლარი
709,Schnur::N,सुतली,ლარი
710,Leine::N,रस्सी,ჯაჭვი
711,Decke::N,रज़ाई,საბანი
712,Kissen::N,तकिया,ბალიში
713,Kissen::N,गाद्दा,ბალიში
714,Tuch::N,रूमाल,მაუდი
715,Tuch::N,रूमाल,თავშალი
716,Tuch::N,वस्त्र,მაუდი
717,Tuch::N,वस्त्र,თავშალი
718,Handtuch::N,अँगोछा,ხელსახოცი
719,Kraft::N,ज़ोर,ძალა
720,Kraft::N,शक्ति,ძალა
721,Stärke::N,बल,ღონე
722,Stärke::N,ताक़त,ღონე
723,Gesundheit::N,स्वास्थ्य,ჯანმრთელობა
724,Gesundheit::N,तंदुरुस्ती,ჯანმრთელობა
725,Krankheit::N,रोग,სენი
726,Krankheit::N,रोग,ავადმყოფობა
727,Krankheit::N,बीमारी,სენი
728,Krankheit::N,बीमारी,ავადმყოფობა
729,Schmerz::N,दर्द,ტკივილი
730,Schmerz::N,पीड़ा,ტკივილი
731,Wunde::N,घाव,იარი
732,Wunde::N,घाव,ჭრილობა
733,Wunde::N,ज़ख़्म,იარი
734,Wunde::N,ज़ख़्म,ჭრილობა
735,Fieber::N,ज्वर,ციება
736,Fieber::N,बुख़ार,ციება
737,Arznei::N,दवा,წამალი
738,Arznei::N,औषाधि,წამალი
739,Brücke::N,पुल,ხიდი
740,Brücke::N,सेतु,ხიდი
741,Brunnen::N,कुआँ,ჭა
742,Weide::N,चरागाह,საძოვარი
743,Pfad::N,पथ,ბილიკი
744,Pfad::N,पगडंडी,ბილიკი
745,Weg::N,मार्ग,გზა
746,Straße::N,राह,შარაგზა
747,Straße::N,रास्ता,შარაგზა
748,Dorf::N,गाँव,დაბა
749,Dorf::N,गाँव,სოფელი
750,Dorf::N,ग्राम,დაბა
751,Dorf::N,ग्राम,სოფელი
752,Stadt::N,शहर,ქალაქი
753,Brief::N,ख़त,წერილი
754,Brief::N,पत्र,წერილი
755,Brief::N,चिट्ठी,წერილი
756,Buch::N,किताब,წიგნი
757,Buch::N,पुस्तक,წიგნი
758,Buchstabe::N,अक्षर,ასო
759,Zeitung::N,अख़बार,გაზეთი
760,Zeitung::N,समाचार-पत्र,გაზეთი
761,Leben::N,जीवन,სიცოცხლე
762,Leben::N,ज़िंदगी,სიცოცხლე
763,Tod::N,मौत,სიკვდილი
764,Tod::N,मृत्यु,სიკვდილი
765,Grab::N,क़ब्र,სამარე
766,Grab::N,क़ब्र,საფლავი
767,Kirche::N,चर्च,ეკლესია
768,Kirche::N,गिरजा,ეკლესია
769,Sünde::N,पाप,ცოდვა
770,Sünde::N,गुनाह,ცოდვა
771,Gott::N,देव,ღმერთი
772,Gott::N,ईश्वर,ღმერთი
773,Arbeiter::N,मज़दूर,მუშა
774,Chef::N,अध्यक्ष,გამგე
775,Meister::N,शिल्पज्ञ,ოსტატი
776,Arzt::N,वैद्य,ექიმი
777,Arzt::N,वैद्य,მკურნალი
778,Arzt::N,डॉक्टर,ექიმი
779,Arzt::N,डॉक्टर,მკურნალი
780,Arzt::N,चिकित्सक,ექიმი
781,Arzt::N,चिकित्सक,მკურნალი
782,Lehrer::N,शिक्षक,მასწავლებელი
783,Lehrer::N,अध्यापक,მასწავლებელი
784,Geld::N,धन,ფული
785,Geld::N,पैसा,ფული
786,Geschäft::N,सौदा,საქმე
787,Geschäft::N,सौदा,ბიზნესი
788,Geschäft::N,व्यापार,საქმე
789,Geschäft::N,व्यापार,ბიზნესი
790,Laden::N,दुकान,დუქანი
791,Laden::N,दुकान,მაღაზია
792,Preis::N,दाम,ფასი
793,Preis::N,मूल्य,ფასი
794,Ware::N,माल,საქონელი
795,Ware::N,पण्य,საქონელი
796,Nutzen::N,लाभ,ხეირი
797,Nutzen::N,फ़ायदा,ხეირი
798,Reichtum::N,धन,სიმდიდრე
799,Reichtum::N,दौलत,სიმდიდრე
800,Welt::N,विश्व,მსოფლიო
801,Welt::N,दुनिया,მსოფლიო
802,Land::N,देश,მხარე
803,Land::N,देश,ქვეყანა
804,Land::N,मुल्क,მხარე
805,Land::N,मुल्क,ქვეყანა
806,Staat::N,राज्य,სახელმწიფო
807,Staat::N,राष्ट्र,სახელმწიფო
808,König::N,राजा,მეფე
809,König::N,बादशाह,მეფე
810,Macht::N,शासन,ძლიერება
811,Macht::N,सत्ता,ძლიერება
812,Grenze::N,सरहद,ზღვარი
813,Krieg::N,जंग,ომი
814,Krieg::N,युद्ध,ომი
815,Feind::N,शत्रु,მტერი
816,Feind::N,दुश्मन,მტერი
817,Gewalt::N,हिंसा,სისასტიკე
818,Kampf::N,लड़ाई,ბრძოლა
819,Kampf::N,संघर्ष,ბრძოლა
820,Bogen[Waffe]::N,कमान,მშვილდი
821,Pfeil::N,बान,ისარი
822,Pfeil::N,बान,მახვილი
823,Gewehr::N,बंदूक़,თოფი
824,Gewehr::N,बंदूक़,შაშხანა
825,Fehler::N,भूल,შეცდომა
826,Fehler::N,ग़लती,შეცდომა
827,Lüge::N,झूठ,სიცრუე
828,Lüge::N,असत्य,სიცრუე
829,Schaden::N,हानि,ვნება
830,Schaden::N,नुक़सान,ვნება
831,Unglück::N,मुसीबत,ხიფათი
832,Unglück::N,मुसीबत,უბედურება
833,Unglück::N,विपात्ति,ხიფათი
834,Unglück::N,विपात्ति,უბედურება
835,Schuld::N,दोष,ბრალი
836,Schuld::N,क़सूर,ბრალი
837,Alter::N,आयु,ასაკი
838,Alter::N,उम्र,ასაკი
839,Schluss::N,अंत,ბოლო
840,Schluss::N,अंत,დასასრული
841,Schluss::N,समाप्ति,ბოლო
842,Schluss::N,समाप्ति,დასასრული
843,Zeit::N,काल,დრო
844,Zeit::N,वक़्त,დრო
845,Tag::N,दिन,დღე
846,Tag::N,रोज़,დღე
847,Morgen::N,सुबह,დილა
848,Mittag::N,दोपहर,შუადღე
849,Mittag::N,मध्याह्न,შუადღე
850,Abend::N,शाम,საღამო
851,Abend::N,संध्या,საღამო
852,Nacht::N,रात,ღამე
853,Nacht::N,रात्रि,ღამე
854,Woche::N,हफ़्ता,კვირა
855,Monat::N,मास,თვე
856,Monat::N,महीना,თვე
857,Jahr::N,बरस,წელი
858,Jahr::N,वर्ष,წელი
859,Frühling::N,वसंत,გაზაფხული
860,Sommer::N,गरमी,ზაფხული
861,Sommer::N,ग्रीष्म,ზაფხული
862,Herbst::N,शरत्,შემოდგომა
863,Herbst::N,पतझड़,შემოდგომა
864,Winter::N,जाड़ा,ზამთარი
865,Winter::N,सर्दियाँ,ზამთარი
866,Januar::N,जनवरी,იანვარი
867,Februar::N,फ़रवरी,თებერვალი
868,März::N,मार्च,მარტი
869,April::N,अप्रैल,აპრილი
870,Mai::N,मई,მაისი
871,Juni::N,जून,ივნისი
872,Juli::N,जुलाई,ივლისი
873,August::N,अगस्त,აგვისტო
874,September::N,सितंबर,სექტემბერი
875,Oktober::N,अक्तूबर,ოქტომბერი
876,November::N,नवंबर,ნოემბერი
877,Dezember::N,दिसंबर,დეკემბერი
878,Montag::N,पीर,ორშაბათი
879,Montag::N,सोमवार,ორშაბათი
880,Dienstag::N,मंगलवार,სამშაბათი
881,Mittwoch::N,बुधवार,ოთხშაბათი
882,Donnerstag::N,गुरुवार,ხუთშაბათი
883,Donnerstag::N,बृहस्पतिवार,ხუთშაბათი
884,Freitag::N,शुक्रवार,პარასკევი
885,Samstag::N,सनीचर,შაბათი
886,Samstag::N,शनिवार,შაბათი
887,Sonntag::N,इतवार,კვირა
888,Sonntag::N,रविवार,კვირა
889,groß::A,बड़ा,დიდი
890,klein::A,कम,მცირე
891,klein::A,कम,პატარა
892,klein::A,छोटा,მცირე
893,klein::A,छोटा,პატარა
894,lang::A,लंबा,გრძელი
895,lang::A,दीर्घ,გრძელი
896,kurz::A,लधु,მოკლე
897,kurz::A,छोटा,მოკლე
898,breit::A,चौड़ा,ფართო
899,breit::A,चौड़ा,განიერი
900,schmal::A,तंग,ვიწრო
901,schmal::A,तंग,წვრილი
902,schmal::A,सँकरा,ვიწრო
903,schmal::A,सँकरा,წვრილი
904,dicht::A,सघन,მჭიდრო
905,dick[Gegenstand]::A,मोटा,სქელი
906,dünn::A,महीन,წვრილი
907,dünn::A,बारीक,წვრილი
908,fein::A,कोमल,თხელი
909,fein::A,सूक्ष्म,თხელი
910,fest::A,दृढ़,მყარი
911,fest::A,मज़बूत,მყარი
912,flach::A,चपटा,ბრტყელი
913,glatt::A,चौरस,გლუ
914,glatt::A,चिकना,გლუ
915,hart::A,कठोर,მაგარი
916,hart::A,सख़्त,მაგარი
917,weich::A,नरम,რბილი
918,weich::A,मुलायम,რბილი
919,rund::A,गोल,მრგვალი
920,rund::A,वर्तुल,მრგვალი
921,spitz::A,नुकीला,წვეტიანი
922,scharf::A,पैना,მჭრელი
923,stumpf::A,भोथरा,ბლაგვი
924,schwer::A,भारी,მძიმე
925,schwer::A,वज़नी,მძიმე
926,schön::A,सुंदर,ლამაზი
927,heiß::A,उष्ण,ცხელი
928,warm::A,गरम,თბილი
929,kalt::A,सर्द,ცივი
930,kühl::A,ठंडा,გრილი
931,frisch::A,तर,სუფთა
932,frisch::A,ताज़ा,სუფთა
933,feucht::A,नम,ნოტიო
934,feucht::A,भीगा,ნოტიო
935,nass::A,गीला,სველი
936,trocken::A,सूखा,მშრალი
937,trocken::A,ख़ुश्क,მშრალი
938,voll::A,भरा,სავსე
939,voll::A,पूरा,სავსე
940,leer::A,ख़ाली,ცარიელი
941,offen::A,खुला,ღია
942,offen::A,खुला,გაშლილი
943,geschlossen::A,बंद,დახურული
944,sauber::A,साफ़,სუფთა
945,sauber::A,साफ़,წმინდა
946,sauber::A,सुथरा,სუფთა
947,sauber::A,सुथरा,წმინდა
948,schmutzig::A,गंदा,ტალახიანი
949,roh::A,कच्चा,უმი
950,reif::A,पक्व,მწიფე
951,reif::A,पक्का,მწიფე
952,lecker::A,मज़ेदार,გემრიელი
953,lecker::A,स्वादिष्ट,გემრიელი
954,süß::A,मीठा,ტკბილი
955,bitter::A,कटु,მწარე
956,bitter::A,कड़वा,მწარე
957,sauer::A,खट्टा,მჟავე
958,hell::A,रोशन,ნათელი
959,dunkel::A,अँधेरा,ბნელი
960,schwarz::A,काला,შავი
961,schwarz::A,स्याह,შავი
962,weiß::A,सफ़ेद,თეთრი
963,rot::A,लाल,წითელი
964,rot::A,सुर्ख़,წითელი
965,gelb::A,पीला,ყვითელი
966,gelb::A,ज़र्द,ყვითელი
967,blau::A,नीला,ლურჯი
968,blau::A,नीला,ცისფერი
969,blau::A,आसमानी,ლურჯი
970,blau::A,आसमानी,ცისფერი
971,grün::A,हरा,მწვანე
972,grau::A,धूसर,რუხი
973,grau::A,धूसर,ნაცრისფერი
974,bunt::A,रंगीन,ჭრელი
975,bunt::A,रंगीन,ფერადი
976,bunt::A,बहुरंगा,ჭრელი
977,bunt::A,बहुरंगा,ფერადი
978,billig::A,सस्ता,იაფი
979,teuer::A,महँगा,ძვირი
980,wertvoll::A,क़ीमती,ღირსიანი
981,wertvoll::A,मूल्यवान्,ღირსიანი
982,blind::A,अंधा,ბრმა
983,taub::A,बहरा,ყრუ
984,kräftig::A,ताक़तवर,ძალავანი
985,kräftig::A,शक्तिशाली,ძალავანი
986,stark::A,प्रबल,ძლიერი
987,stark::A,प्रबल,ღონიერი
988,stark::A,बलवान्,ძლიერი
989,stark::A,बलवान्,ღონიერი
990,schwach::A,कमज़ोर,სუსტი
991,fett::A,मोटा,სქელი
992,fett::A,मांसल,სქელი
993,schlank::A,पतला,გამხდარი
994,schlank::A,छरहरा,გამხდარი
995,hübsch::A,सुंदर,ეშხიანი
996,hübsch::A,सुंदर,მშვენიერი
997,hübsch::A,ख़ूबसूरत,ეშხიანი
998,hübsch::A,ख़ूबसूरत,მშვენიერი
999,böse::A,पापी,ავი
1000,böse::A,पापी,ბოროტი
1001,böse::A,दुष्ट,ავი
1002,böse::A,दुष्ट,ბოროტი
1003,dumm::A,मूर्ख,ბოთე
1004,dumm::A,मूर्ख,სულელი
1005,dumm::A,बुद्धू,ბოთე
1006,dumm::A,बुद्धू,სულელი
1007,faul::A,आलसी,ზანტი
1008,faul::A,आलसी,ზარმაცი
1009,faul::A,सुस्त,ზანტი
1010,faul::A,सुस्त,ზარმაცი
1011,fleißig::A,मेहनती,ბეჯითი
1012,fleißig::A,मेहनती,მუყაითი
1013,fleißig::A,परिश्रमी,ბეჯითი
1014,fleißig::A,परिश्रमी,მუყაითი
1015,geizig::A,कृपण,ძუნწი
1016,geizig::A,कंजूस,ძუნწი
1017,klug::A,समझदार,ჭკვიანი
1018,klug::A,होशियार,ჭკვიანი
1019,klug::A,अक़्लमंद,ჭკვიანი
1020,geschickt::A,किशल,მარჯვე
1021,geschickt::A,किशल,გაწაფული
1022,lieb::A,प्रिय,სატრფიალო
1023,lieb::A,प्यारा,სატრფიალო
1024,lustig::A,हँसमुख,მხიარული
1025,lustig::A,ख़ुशदिल,მხიარული
1026,sanft::A,नम्र,ალერსიანი
1027,sanft::A,नम्र,გრძნობიერი
1028,hungrig::A,भूखा,მშიერი
1029,krank::A,बीमार,სნეული
1030,krank::A,बीमार,ავადმყოფი
1031,krank::A,अस्वस्थ,სნეული
1032,krank::A,अस्वस्थ,ავადმყოფი
1033,nackt::A,नग्न,ტიტველი
1034,traurig::A,उदास,მწუხარე
1035,traurig::A,उदास,სევდიანი
1036,traurig::A,रंजीदा,მწუხარე
1037,traurig::A,रंजीदा,სევდიანი
1038,lebendig::A,जीता,ცოცხალი
1039,lebendig::A,ज़िंदा,ცოცხალი
1040,gut::A,अच्छा,კარგი
1041,schlecht::A,बुरा,უხეირო
1042,schlecht::A,ख़राब,უხეირო
1043,richtig::A,ठीक,ნამდვილი
1044,schlimm::A,बुरा,ცუდი
1045,schlimm::A,अप्रिय,ცუდი
1046,wahr::A,सच,სწორი
1047,wahr::A,सच,ჭეშმარიტი
1048,alt::A,पुराना,ძველი
1049,neu::A,नया,ახალი
1050,ehemalig::A,भूतपूर्व,ყოფილი
1051,alt[Lebewesen]::A,बूढ़ा,ბებერი
1052,alt[Lebewesen]::A,वृद्ध,ბებერი
1053,jung::A,जवान,ნორჩი
1054,jung::A,जवान,ახალგაზრდა
1055,arm::A,ग़रीब,ღარიბი
1056,reich::A,धनी,მდიდარი
1057,reich::A,अमीर,მდიდარი
1058,bekannt::A,मालूम,ცნობილი
1059,berühmt::A,मशहूर,გამოჩენილი
1060,berühmt::A,प्रसिद्ध,გამოჩენილი
1061,fremd::A,विदेशी,უცხო
1062,fremd::A,विदेशी,გარეშე
1063,fremd::A,अपरिचित,უცხო
1064,fremd::A,अपरिचित,გარეშე
1065,verschieden::A,अलग,სხვაგვარი
1066,verschieden::A,भिन्न,სხვაგვარი
1067,nah::A,नज़दीकी,ახლო
1068,fern::A,दूर,შორი
1069,fern::A,दूर,შორეული
1070,fern::A,दूरस्थ,შორი
1071,fern::A,दूरस्थ,შორეული
1072,linker::A,बायाँ,მარცხენა
1073,rechter::A,दायाँ,მარჯვენა
1074,rechter::A,दाहिना,მარჯვენა
1075,anderer::A,अन्य,სხვა
1076,anderer::A,दूसरा,სხვა
1077,erster::A,पहला,პირველი
1078,erster::A,प्रथम,პირველი
1079,zweiter::A,दूसरा,მეორე
1080,zweiter::A,द्वितीय,მეორე
1081,dritter::A,तीसरा,მესამე
1082,letzter::A,अंतिम,ბოლო
1083,letzter::A,अंतिम,უკანასკნელი
1084,letzter::A,आख़िरी,ბოლო
1085,letzter::A,आख़िरी,უკანასკნელი
1086,allein::ADV,तनहा,მარტო
1087,allein::ADV,अकेले,მარტო
1088,auf einmal::ADV,वक़्त में,ერთდროულად
1089,zusammen::ADV,एक साथ,ერთად
1090,zusammen::ADV,साथ साथ,ერთად
1091,lange::ADV,देर तक,დიდხანს
1092,plötzlich::ADV,सहसा,მოულოდნელად
1093,plötzlich::ADV,अचानक,მოულოდნელად
1094,sofort::ADV,तुरंत,ახლავე
1095,später::ADV,बाद को,მოგვიანებით
1096,später::ADV,बाद में,მოგვიანებით
1097,jetzt::ADV,अब,ახლა
1098,jetzt::ADV,अभी,ახლა
1099,heute::ADV,आज,დღეს
1100,morgen::ADV,कल,ხვალ
1101,bald::ADV,जल्दी,მალე
1102,dann::ADV,तब,მერე
1103,gestern::ADV,कल,გუშინ
1104,einst::ADV,एक दिन,ოდესღაც
1105,einst::ADV,पहले कभी,ოდესღაც
1106,damals::ADV,उस समय,მაშინ
1107,damals::ADV,उन दिनों,მაშინ
1108,danach::ADV,इसके बाद,მერმე
1109,danach::ADV,इसके बाद,შემდეგ
1110,danach::ADV,इसके पश्चात्,მერმე
1111,danach::ADV,इसके पश्चात्,შემდეგ
1112,vorher::ADV,पहले,ადრე
1113,vorher::ADV,पहले,წინათ
1114,vorher::ADV,पेशतर,ადრე
1115,vorher::ADV,पेशतर,წინათ
1116,zuerst::ADV,पहले,ჯერ
1117,einmal::ADV,एक बार,ერთხელ
1118,einmal::ADV,एक दफ़ा,ერთხელ
1119,manchmal::ADV,कभी कभी,ხან
1120,manchmal::ADV,कभी कभी,ზოგჯერ
1121,oft::ADV,अक्सर,ხშირად
1122,immer::ADV,सदा,მუდამ
1123,immer::ADV,सदा,ყოველთვის
1124,immer::ADV,हमेशा,მუდამ
1125,immer::ADV,हमेशा,ყოველთვის
1126,niemals::ADV,कभी नहीं,არასდროს
1127,niemals::ADV,कदापि नहीं,არასდროს
1128,hier::ADV,इधर,აქ
1129,hier::ADV,यहाँ,აქ
1130,hierhin::ADV,इधर को,აქეთ
1131,hierhin::ADV,यहाँ को,აქეთ
1132,von hier::ADV,यहाँ से,აქედან
1133,dort::ADV,उधर,იქ
1134,dort::ADV,वहाँ,იქ
1135,dorthin::ADV,उधर को,იქით
1136,dorthin::ADV,वहाँ को,იქით
1137,geradeaus::ADV,सीधे,პირდაპირ
1138,vorwärts::ADV,आगे,წინ
1139,vorwärts::ADV,आगे को,წინ
1140,rückwärts::ADV,पीछे को,უკან
1141,zurück::ADV,वापस,უკანვე
1142,unten::ADV,नीचे,დაბლა
1143,unten::ADV,नीचे,ქვევით
1144,hinab::ADV,नीचे को,ძირს
1145,oben::ADV,ऊपर,ზემოთ
1146,hinauf::ADV,ऊपर को,ზევით
1147,überall::ADV,हर जगह,ყველგან
1148,überall::ADV,हर स्थान,ყველგან
1149,nicht::ADV,न,არ
1150,nicht::ADV,नहीं,არ
1151,ein wenig::ADV,कुछ,ცოტა
1152,ein wenig::ADV,ज़रा,ცოტა
1153,ein wenig::ADV,थोड़ा,ცოტა
1154,kaum::ADV,लगभग नहीं,ძლივს
1155,kaum::ADV,बराबर नहीं,ძლივს
1156,sehr::ADV,बहुत,მეტად
1157,sehr::ADV,बहुत,ძალიან
1158,so::ADV,ऐसा,ისე
1159,noch::ADV,अभी तक,ჯერ
1160,nur::ADV,केवल,მხოლოდ
1161,nur::ADV,सिर्फ़,მხოლოდ
1162,schon::ADV,चुकना,უკვე
1163,wieder::ADV,फिर,ისევ
1164,wieder::ADV,फिर,კიდევ
1165,wieder::ADV,दुबारा,ისევ
1166,wieder::ADV,दुबारा,კიდევ
1167,vergebens::ADV,व्यर्थ,ამაოდ
1168,vergebens::ADV,व्यर्थ,ტყუილად
1169,vor::PRP,के आगे,წინ
1170,vor::PRP,के सामने,წინ
1171,hinter::PRP,के पीछे,უკან
1172,hinter::PRP,के पीछे,მიღმა
1173,unter::PRP,के तले,ქვეშ
1174,unter::PRP,के तले,ქვევით
1175,unter::PRP,के नीचे,ქვეშ
1176,unter::PRP,के नीचे,ქვევით
1177,durch::PRP,के पार,გავლით
1178,neben::PRP,के पास,გვერდით
1179,neben::PRP,की बग़ल में,გვერდით
1180,zwischen::PRP,के बीच,შუა
1181,zwischen::PRP,के बीच,შორის
1182,wegen::PRP,के कारण,გამო
1183,wegen::PRP,के कारण,შედეგად
1184,wegen::PRP,की वजह से,გამო
1185,wegen::PRP,की वजह से,შედეგად
1186,dies::PRN,यह,ეს
1187,das::PRN,वह,ეგ
1188,alles::PRN,सब,ყველაფერი
1189,alles::PRN,सब कुछ,ყველაფერი
1190,ich::PRN,मैं,მე
1191,du::PRN,तू,შენ
1192,er::PRN,यह,ის
1193,er::PRN,यह,იგი
1194,wir::PRN,हम,ჩვენ
1195,ihr::PRN,तुम,თქვენ
1196,sie::PRN,ये,ისინი
1197,was::FPRN,क्या,რა
1198,wer::FPRN,कौन,ვინ
1199,wo::FADV,किधर,სად
1200,wohin::FADV,किधर,საით
1201,wie::FADV,कैसे,როგორ
1202,warum::FADV,क्यों,რაზე
1203,warum::FADV,क्यों,რატომ
1204,wieviel::FNUM,कितना,რამდენი
1205,eins::NUM,एक,ერთი
1206,zwei::NUM,दो,ორი
1207,drei::NUM,तीन,სამი
1208,vier::NUM,चार,ოთხი
1209,fünf::NUM,पाँच,ხუთი
1210,sechs::NUM,छह,ექვსი
1211,sieben::NUM,सात,შვიდი
1212,acht::NUM,आठ,რვა
1213,neun::NUM,नौ,ცხრა
1214,zehn::NUM,दस,ათი
1215,elf::NUM,ग्यारह,თერთმეტი
1216,zwölf::NUM,बारह,თორმეტი
1217,zwanzig::NUM,बीस,ოცი
1218,dreißig::NUM,तीस,ოცდაათი
1219,vierzig::NUM,चालीस,ორმოცი
1220,fünfzig::NUM,पचास,ორმოცდაათი
1221,sechzig::NUM,साठ,სამოცი
1222,siebzig::NUM,सत्तर,სამოცდაათი
1223,achtzig::NUM,अस्सी,ოთხმოცი
1224,neunzig::NUM,नव्वे,ოთხმოცდაათი
1225,hundert::NUM,सौ,ასი
1226,tausend::NUM,हज़ार,ათასი
1227,und::CNJ,और,და
1228,oder::CNJ,या,ან
1229,stehen::V,खड़ा होना,დგას
1230,sitzen::V,बैठना,ზის
1231,liegen::V,लेटना,აწევს
1232,hängen::V,लटकना,კიდია
1233,werden::V,बनना,გახდება
1234,passieren::V,होना,მოხდება
1235,beginnen::V,आरंभ होना,იწყება
1236,beginnen::V,प्रारंभ होना,იწყება
1237,enden::V,अंत होना,გათავდება
1238,enden::V,ख़तम होना,გათავდება
1239,wechseln::V,बदलना,იცვლება
1240,aufgehen[Sonne]::V,चढ़ना,ამოდის
1241,aufgehen[Sonne]::V,उदित होना,ამოდის
1242,untergehen[Sonne]::V,अस्त हो जाना,ჩადის
1243,scheinen[Sonne]::V,रोशनी देना,ანათებს
1244,donnern::V,गरजना,ქუხს
1245,wehen::V,चलना,ქრის
1246,wehen::V,चलना,დაუბერავს
1247,strömen::V,बहना,იღვრება
1248,strömen::V,प्रवाहित होना,იღვრება
1249,fließen::V,बहना,დის
1250,fließen::V,बहना,მიედინება
1251,fließen::V,प्रवाहित होना,დის
1252,fließen::V,प्रवाहित होना,მიედინება
1253,sich drehen::V,घूमना,ტრიალებს
1254,schwanken::V,हिलना,ირხევა
1255,schwingen::V,हिलना,ირხევა
1256,fallen::V,गिरना,დავარდება
1257,brennen::V,जलना,იწვის
1258,rauchen::V,धुआँ उड़ाना,ბოლავს
1259,rauchen::V,धुआँ उड़ाना,აბოლებს
1260,regnen::V,बरसना,წვიმს
1261,gefrieren::V,जमना,იყინება
1262,tauen::V,गलना,დნება
1263,tauen::V,पिघलना,დნება
1264,schmelzen::V,गलना,დნება
1265,schmelzen::V,पिघलना,დნება
1266,trocknen::V,सूखना,გაშრება
1267,sieden::V,उबलना,დუღს
1268,faulen::V,गलना,ლპება
1269,faulen::V,सड़ना,ლპება
1270,verfaulen::V,गलना,ლპება
1271,verfaulen::V,सड़ना,ლპება
1272,reißen::V,फटना,დაიხევა
1273,versinken::V,डूबना,ეფლობა
1274,versinken::V,डूबना,ჩაიძირება
1275,vergehen::V,बीतना,გადის
1276,vergehen::V,गुज़रना,გადის
1277,erscheinen::V,दिखाई देना,გამოჩნდება
1278,verschwinden::V,ग़ायब होना,გააქრება
1279,verschwinden::V,ग़ायब होना,დაიკარგება
1280,sinken::V,घटना,დაიწევს
1281,sinken::V,उतरना,დაიწევს
1282,abnehmen::V,घटना,შემცირდება
1283,zunehmen::V,बढ़ना,გასუქდება
1284,steigen::V,बढ़ना,მოიმატებს
1285,wachsen::V,उगना,იზრდება
1286,wachsen::V,उगना,მრავლდება
1287,glänzen::V,चमकना,ბრწყინავს
1288,funkeln::V,जगमगाना,კაშკაშებს
1289,funkeln::V,टिमटिमाना,კაშკაშებს
1290,lärmen::V,शोर मचाना,ხმაურობს
1291,läuten::V,बजना,დარეკავს
1292,klingeln::V,बजना,დარეკავს
1293,klirren::V,झनझनाना,დააწკარუნებს
1294,brausen::V,साँय-साँय करना,ბობოქრობს
1295,rauschen::V,सरसराना,შრიალებს
1296,klingen::V,बजना,ხმას გამოსცემს
1297,bellen::V,भौंकना,უყეფს
1298,heulen::V,गुर्राना,ღმუის
1299,blasen::V,फूँकना,დაუბერავს
1300,pfeifen::V,सीटी देना,უსტვენს
1301,schreien::V,चिल्लाना,ყვირის
1302,stöhnen::V,कराहना,კვნესის
1303,stöhnen::V,आहें भरना,კვნესის
1304,zittern::V,काँपना,აძაგძაგებს
1305,leben::V,जीना,ცოცხლობს
1306,geboren werden::V,पैदा होना,იშვება
1307,geboren werden::V,पैदा होना,იბადება
1308,atmen::V,साँस लेना,სუნთქავს
1309,trinken::V,पीना,სვამს
1310,trinken::V,पीना,დალევს
1311,essen::V,खाना,შეჭამს
1312,schlucken::V,निगलना,ყლაპავს
1313,müde werden::V,थकना,დაიქანცება
1314,müde werden::V,उकताना,დაიქანცება
1315,einschlafen::V,सो जाना,დაიძინებს
1316,schlafen::V,सोना,სძინავს
1317,aufwachen::V,जागना,გაიღვიძებს
1318,aufstehen::V,उठना,ადგება
1319,sich erholen::V,सुस्ताना,დაისვენებს
1320,sich erholen::V,आराम करना,დაისვენებს
1321,krank werden::V,बीमार पड़ना,ავად გახდება
1322,krank sein::V,बीमार होना,ავადმყოფობს
1323,schmerzen::V,दुखना,სტკივა
1324,schmerzen::V,दर्द करना,სტკივა
1325,husten::V,खाँसना,ახველებს
1326,genesen::V,ठीक हो जाना,მორჩება
1327,genesen::V,स्वस्थ हो जाना,მორჩება
1328,sterben::V,मरना,კვდება
1329,umkommen::V,मरना,დაიღუპება
1330,sich bewegen::V,चलना,იძვრის
1331,sich bewegen::V,चलना,მოძრაობს
1332,sich bewegen::V,हिलना,იძვრის
1333,sich bewegen::V,हिलना,მოძრაობს
1334,sich rühren::V,हिलना,გაინძრევა
1335,sich erheben::V,उठना,ადგება
1336,sich setzen::V,बैठना,დაჯდება
1337,hinfallen::V,गिरना,დაეცემა
1338,laufen::V,चलना,დადის
1339,schreiten::V,क़दम जाना,აბიჯებს
1340,spazierengehen::V,सैर करना,დასეირნობს
1341,eilen::V,तेज़ी से जाना,მიიჩქარის
1342,eilen::V,शीघ्रता से चलना,მიიჩქარის
1343,sich beeilen::V,जल्दी करना,აჩქარდება
1344,sich beeilen::V,शीघ्रता करना,აჩქარდება
