,Concept_ID,he,fa
792,überall::ADV,בכל מקום,همه‌جا
793,nicht::ADV,לא,نه
794,ein wenig::ADV,קצת,کمی
795,kaum::ADV,בקשי,به سختی
796,sehr::ADV,מאוד,خیلی
797,sehr::ADV,מאוד,بسیار
798,so::ADV,כך,چنین
799,so::ADV,כך,اینطور
800,so::ADV,ככה,چنین
801,so::ADV,ככה,اینطور
802,noch::ADV,עוד,هنوز
803,noch::ADV,עדין,هنوز
804,nur::ADV,רק,فقط
805,nur::ADV,רק,تنها
806,schon::ADV,כבר,قبلاً
807,schon::ADV,כבר,به این زودی
808,wieder::ADV,שוב,باز
809,wieder::ADV,שוב,دوباره
810,vergebens::ADV,לריק,بیهوده
811,vergebens::ADV,לשוא,بیهوده
812,vor::PRP,מול,در جلوی
813,hinter::PRP,מאחורי,پشت
814,unter::PRP,מתחת,تحت
815,durch::PRP,דרך,از وسط
816,durch::PRP,דרך,از ميان
817,neben::PRP,ליד,کنار
818,neben::PRP,ליד,پهلوی
819,neben::PRP,על-יד,کنار
820,neben::PRP,על-יד,پهلوی
821,zwischen::PRP,בין,بین
822,zwischen::PRP,בין,میان
823,wegen::PRP,בשל,برای
824,wegen::PRP,בשל,بخاطر
825,wegen::PRP,בגלל,برای
826,wegen::PRP,בגלל,بخاطر
827,dies::PRN,זה,این
828,das::PRN,זה,آن
829,alles::PRN,הכל,تمام
830,alles::PRN,הכל,همه‌چیر
831,ich::PRN,אני,من
832,du::PRN,את,تو
833,du::PRN,אתה,تو
834,er::PRN,הוא,او
835,wir::PRN,אנחנו,ما
836,ihr::PRN,לה,شما
837,sie::PRN,הם,آنها
838,was::FPRN,מה,چه
839,wer::FPRN,מי,کی
840,wo::FADV,איפה,کجا
841,wohin::FADV,לאן,بکجا
842,wie::FADV,איך,چطور
843,wie::FADV,איך,چگونه
844,warum::FADV,למה,چرا
845,warum::FADV,למה,برای چه
846,wieviel::FNUM,כמה,چند
847,wieviel::FNUM,כמה,چقدر
848,eins::NUM,אחד,یک
849,zwei::NUM,שתים,دو
850,drei::NUM,שלושה,سه
851,vier::NUM,ארבעה,چهار
852,fünf::NUM,חמשה,پنج
853,sechs::NUM,ששה,شش
854,sieben::NUM,שבעה,هفت
855,acht::NUM,שמונה,هشت
856,neun::NUM,תשעה,نه
857,zehn::NUM,עשרה,ده
858,elf::NUM,אחת עשרה,یازده
859,zwölf::NUM,שתים עשרה,دوازده
860,zwanzig::NUM,עשרים,بیست
861,dreißig::NUM,שלושים,سی
862,vierzig::NUM,ארבעים,چهل
863,fünfzig::NUM,חמשים,پنجاه
864,sechzig::NUM,ששים,شصت
865,siebzig::NUM,שבעים,هفتاد
866,achtzig::NUM,שמונים,هشتاد
867,neunzig::NUM,תשעים,نود
868,hundert::NUM,מאה,صد
869,tausend::NUM,אלף,هزار
870,und::CNJ,ו,و
871,oder::CNJ,או,یا
872,stehen::V,עמד,ایستادن
873,sitzen::V,ישב,نشستن
874,liegen::V,שכב,خوابیدن
875,liegen::V,שכב,دراز کشیدن
876,hängen::V,היה תלוי,آویزان بودن
877,werden::V,הפך ל,شدن
878,passieren::V,קרה,گذشتن
879,passieren::V,קרה,اتفاق افتادن
880,beginnen::V,התחיל,شروع شدن
881,enden::V,הסתים,تمام شدن
882,wechseln::V,השתנה,عوض شدن
883,aufgehen[Sonne]::V,זרח,برآمدن
884,aufgehen[Sonne]::V,זרח,طلوع کردن
885,untergehen[Sonne]::V,שקע,غروب کردن
886,scheinen[Sonne]::V,בהק,تابیدن
887,donnern::V,רעם,رعد زدن
888,wehen::V,נשב,دمیدن
889,strömen::V,זרם,روان شدن
890,fließen::V,זרם,روان شدن
891,sich drehen::V,הסתובב,چرخیدن
892,schwanken::V,התנודד,خم و راست شدن
893,schwingen::V,התנענע,تاب خوردن
894,schwingen::V,התנענע,نوسان کردن
895,fallen::V,נפל,افتادن
896,fallen::V,נפל,سقوط کردن
897,brennen::V,בער,سوزاندن
898,rauchen::V,עשן,دود کردن
899,regnen::V,ירד גשם,باران آمدن
900,gefrieren::V,קפא,یخ بستن
901,tauen::V,נמס,آب شدن
902,schmelzen::V,התיך,آب شدن
903,trocknen::V,התיבש,خشک شدن
904,sieden::V,רתח,جوشیدن
905,faulen::V,רקב,فاسد شدن
906,verfaulen::V,רקב,پوسیدن
907,reißen::V,נקרע,پاره شدن
908,versinken::V,טבע,غرق شدن
909,vergehen::V,עבר,گذشتن
910,erscheinen::V,נגלה,ظاهر شدن
911,erscheinen::V,הופיע,ظاهر شدن
912,verschwinden::V,נעלם,گم شدن
913,verschwinden::V,נעלם,از بین رفتن
914,sinken::V,ירד,پایین آمدن
915,abnehmen::V,הפחית,کم شدن
916,zunehmen::V,רבה,زیاد شدن
917,steigen::V,עלה,بالا رفتن
918,wachsen::V,גדל,قد کشیدن
919,glänzen::V,נצץ,برق زدن
920,glänzen::V,בהק,برق زدن
921,funkeln::V,נצנץ,جرقه زدن
922,lärmen::V,רעש,شلوغ کردن
923,läuten::V,צלצל,زنگ زدن
924,klingeln::V,צלצל,زنگ زدن
925,klirren::V,קרקש,جرنگ جرنگ صدا کردن
926,brausen::V,געש,طوفانی بودن
927,rauschen::V,רשרש,خش‌خش کردن
928,klingen::V,נשמע,صدا دادن
929,bellen::V,נבח,عوعو کردن
930,heulen::V,ילל,زوزه کشیدن
931,blasen::V,נשף,فوت کردن
932,pfeifen::V,שרק,سوت زدن
933,schreien::V,צעק,فریاد زدن
934,stöhnen::V,נאנק,نالیدن
935,zittern::V,רעד,لرزیدن
936,leben::V,חי,زیستن
937,leben::V,חי,زندگی کردن
938,geboren werden::V,נולד,متولد شدن
939,atmen::V,נשם,تنفس کردن
940,trinken::V,שתה,نوشیدن
941,essen::V,אכל,خوردن
942,schlucken::V,בלע,بلعیدن
943,schlucken::V,בלע,قورت دادن
944,müde werden::V,התעיף,خسته شدن
945,einschlafen::V,נרדם,خواب رفتن
946,schlafen::V,ישן,خوابیدن
947,aufwachen::V,התעורר,از خواب بیدار شدن
948,aufstehen::V,קם,بیدار شدن
949,sich erholen::V,נפש,استراحت کردن
950,krank werden::V,חלה,مریض شدن
951,krank sein::V,היה חולה,بیمار بودن
952,schmerzen::V,כאב,درد کردن
953,husten::V,השתעל,سرفه کردن
954,genesen::V,הבריא,بهبود یافتن
955,sterben::V,מת,مردن
956,umkommen::V,נספה,کشته شدن
957,sich bewegen::V,נע,حرکت کردن
958,sich rühren::V,זז,تکان خوردن
959,sich erheben::V,קם,برخواستن
960,sich setzen::V,התישב,نشستن
961,hinfallen::V,נפל,زمین خوردن
962,laufen::V,הלך ברגל,پیاده رفتن
963,schreiten::V,פסע,قدم زدن
964,spazierengehen::V,טיל,گردش رفتن
965,eilen::V,אץ,شتاب کردن
966,eilen::V,מהר,شتاب کردن
967,sich beeilen::V,מהר,عجله کردن
968,sausen::V,אץ,صفیر کشیدن
969,rennen::V,רץ,دویدن
970,springen::V,קפץ,پریدن
971,klettern::V,טפס,بالا رفتن
972,schaukeln::V,התנדנד,تاب خوردن
973,kriechen::V,זחל,خزیدن
974,schwimmen::V,שחה,شنا کردن
975,tauchen::V,צלל,غواصی کردن
976,rudern::V,חתר,پارو زدن
977,fahren::V,נסע,سواره رفتن
978,fliegen::V,עף,پریدن
979,gehen::V,הלך,رفتن
980,weggehen::V,עזב,رفتن
981,abfahren::V,יצא,حرکت کردن
982,anhalten::V,עצר,ایست کردن
983,hineingehen::V,נכנס,داخل شدن
984,eintreten::V,נכנס,وارد شدن
985,kommen::V,בא,آمدن
986,ankommen::V,הגיע,رسیدن
987,zurückkommen::V,שב,برگشتن
988,zurückkommen::V,חזר,برگشتن
989,bleiben::V,נשאר,ماندن
990,warten::V,חכה,منتظر بودن
991,warten::V,המתין,منتظر بودن
992,erwarten::V,צפה,انتظار داشتن
993,suchen::V,חפש,جستجو کردن
994,finden::V,מצא,یافتن
995,finden::V,מצא,پیدا کردن
996,versuchen::V,נסה,سعی کردن
997,versuchen::V,נסה,کوشش کردن
998,vorbereiten::V,הכין,آماده کردن
999,lieben::V,אהב,عاشق بودن
1000,mögen::V,אהב,میل داشتن
1001,mögen::V,אהב,دوست داشتن
1002,lachen::V,צחק,خندیدن
1003,rühren::V,נגע ללב,به رقت آوردن
1004,weinen::V,בכה,گریه کردن
1005,schimpfen::V,גער,فحاشی کردن
1006,sich ärgern::V,זעם,ناراحت شدن
1007,sich ärgern::V,כעס,ناراحت شدن
1008,sich fürchten::V,פחד,واهمه کردن
1009,sich fürchten::V,חשש,واهمه کردن
1010,fürchten::V,פחד מ,ترسیدن
1011,fürchten::V,חשש מ,ترسیدن
1012,fliehen::V,ברח,گریختن
1013,flüchten::V,נמלט,فرار کردن
1014,sehen::V,ראה,دیدن
1015,anschauen::V,הביט,نگاه کردن
1016,ansehen::V,התבונן,تماشا کردن
1017,hören::V,שמע,شنیدن
1018,zuhören::V,הקשיב,گوش دادن
1019,probieren::V,נסה,چشیدن
1020,riechen::V,הריח,بوییدن
1021,riechen::V,הריח,بو کردن
1022,fühlen::V,חש,احساس کردن
1023,scheinen::V,נדמה,بنظر آمدن
1024,zu sehen sein::V,נראה,دیده شدن
1025,vernehmen::V,נודע ל,شنیدن
1026,frieren::V,קר ל,سرد بودن
1027,tun::V,פעל,کردن
1028,können::V,יכל,توانستن
1029,wollen::V,רצה,خواستن
1030,anfangen::V,התחיל,شروع کردن
1031,beenden::V,גמר,تمام کردن
1032,beenden::V,גמר,پایان دادن
1033,aufhören::V,סים,دست کشیدن
1034,gelingen::V,הצליח,موفق شدن
1035,geraten::V,עלה,نتیجه دادن
1036,öffnen::V,פתח,گشودن
1037,öffnen::V,פתח,باز کردن
1038,schließen::V,סגר,بستن
1039,schließen::V,סגר,قفل کردن
1040,stellen::V,העמיד,گذاردن
1041,setzen::V,הושיב,نشاندن
1042,legen::V,שם,گذاشتن
1043,berühren::V,נגע,دست زدن
1044,berühren::V,נגע,لمس کردن
1045,verbinden::V,קשר,وصل کردن
1046,bedecken::V,כסה,پوشاندن
1047,aufhängen::V,תלה,آویختن
1048,anzünden::V,הצית,سوزاندن
1049,aufheben::V,אסף,برداشتن
1050,aufheben::V,אסף,بلند کردن
1051,zurücklassen::V,השאיר,گذاشتن
1052,verlieren::V,אבד,گم کردن
1053,fallen lassen::V,שמט,انداختن
1054,fallen lassen::V,הפיל,انداختن
1055,machen::V,עשה,کردن
1056,machen::V,עשה,ساختن
1057,herstellen::V,יצר,ساختن
1058,herstellen::V,יצר,تولید کردن
1059,bauen::V,בנה,ساختن
1060,bauen::V,בנה,بنا کردن
1061,reparieren::V,תקן,درست کردن
1062,reparieren::V,תקן,تعمیر کردن
1063,verbessern::V,שפר,بهتر کردن
1064,ändern::V,שנה,تغییر دادن
1065,graben::V,חפר,کندن
1066,graben::V,חפר,گود کردن
1067,beugen::V,כפף,کج کردن
1068,biegen::V,כופף,خم کردن
1069,drehen::V,סובב,چرخاندن
1070,wenden::V,הפך,برگرداندن
1071,umdrehen::V,סובב,برگرداندن
1072,heben::V,הרים,برداشتن
1073,hochheben::V,הרים,برآوردن
1074,hochheben::V,הרים,بلند کردن
1075,ergreifen::V,אחז,گرفتن
1076,halten::V,החזיק,نگاه داشتن
1077,drücken::V,לחץ,فشار دادن
1078,drücken::V,לחץ,فشار آوردن
1079,schieben::V,הזיז,هل دادن
1080,kratzen::V,שרט,خاریدن
1081,kratzen::V,שפשף,خاریدن
1082,lecken::V,לקק,لیسیدن
1083,beißen::V,נשך,گاز زدن
1084,abreißen::V,קרע,پاره کردن
1085,abschneiden::V,חתך,بریدن
1086,abschneiden::V,חתך,قطع کردن
1087,binden::V,קשר,بستن
1088,stecken::V,תקע,فرو کردن
1089,brechen::V,שבר,شکستن
1090,klopfen::V,נקש,کوبیدن
1091,hauen::V,הכה,زدن
1092,kleben::V,הדביק,چسباندن
1093,reiben::V,שפשף,مالش دادن
1094,streichen::V,מרח,مالیدن
1095,schleifen::V,השחיז,تیز کردن
1096,schneiden::V,גזר,چیدن
1097,schneiden::V,גזר,بریدن
1098,rütteln::V,נענע,لرزاندن
1099,rütteln::V,נענע,تکان دادن
1100,schütteln::V,נער,تکان دادن
1101,schwenken::V,נופף,تاب دادن
1102,schwenken::V,טלטל,تاب دادن
1103,schütten::V,שפך,ریختن
1104,füllen::V,מלא,پر کردن
1105,einwickeln::V,עטף,پیچیدن
1106,tragen::V,נשא,بردن
1107,tragen::V,נשא,حمل کردن
1108,schleppen::V,סחב,کشیدن
1109,ziehen::V,משך,کشیدن
1110,aufbewahren::V,שמר,نگهداری کردن
1111,werfen::V,זרק,انداختن
1112,werfen::V,זרק,پرتاب کردن
1113,fangen::V,תפס,گرفتن
1114,packen::V,אחז,گرفتن
1115,verstecken::V,החביא,قایم کردن
1116,verstecken::V,החביא,پنهان کردن
1117,teilen::V,חלק,قسمت کردن
1118,teilen::V,חלק,تقسیم کردن
1119,schicken::V,שלח,فرستادن
1120,schicken::V,שלח,ارسال کردن
1121,bringen::V,הביא,آوردن
1122,hinzufügen::V,הוסיף,افزودن
1123,hinzufügen::V,הוסיף,اضافه کردن
1124,bekommen::V,תפס,گرفتن
1125,erhalten::V,קבל,دریافت کردن
1126,nehmen::V,אחז,گرفتن
1127,nehmen::V,אחז,برداشتن
1128,wählen::V,בחר,انتخاب کردن
1129,auswählen::V,בחר ב,برگزیدن
1130,bewahren::V,קים,حفظ کردن
1131,bewahren::V,קים,حفاظت کردن
1132,behindern::V,מנע,مانع بودن
1133,verderben::V,מנע,از بین بردن
1134,beschädigen::V,הזיק,صدمه زدن
1135,zerbrechen::V,נשבר,شکستن
1136,zerreißen::V,קרע,دریدن
1137,zerreißen::V,קרע,پاره کردن
1138,zerstören::V,הרס,خراب کردن
1139,zerstören::V,הרס,ویران کردن
1140,zerstören::V,השמיד,خراب کردن
1141,zerstören::V,השמיד,ویران کردن
1142,verbrennen::V,שרף,سوزاندن
1143,geben::V,נתן,دادن
1144,reichen::V,העביר,دادن
1145,schenken::V,נתן במתנה,هدیه دادن
1146,versprechen::V,הבטיח,قول دادن
1147,versprechen::V,הבטיח,وعده دادن
1148,wünschen::V,אחל,آرزو کردن
1149,loben::V,שבח,ستایش کردن
1150,küssen::V,נשק,بوسیدن
1151,wiegen::V,נדנד,نوسان کردن
1152,zudecken::V,כסה,پوشاندن
1153,wecken::V,עורר,بیدار کردن
1154,zeigen::V,הראה,نشان دادن
1155,führen::V,הביא,رهنمائی کردن
1156,führen::V,הוביל,رهنمائی کردن
1157,lehren::V,למד,آموختن
1158,lehren::V,למד,یاد دادن
1159,unterrichten::V,למד,درس دادن
1160,unterrichten::V,למד,تدریس کردن
1161,aufziehen::V,רומם,تربیت کردن
1162,leiten::V,נהל,اداره کردن
1163,antreiben::V,המרץ,عجله دادن
1164,lassen::V,נתן,وادار کردن
1165,einladen::V,הזמין,دعوت کردن
1166,einladen::V,הזמין,مهمان کردن
1167,vereinigen::V,אחד,یکی کردن
1168,vereinigen::V,אחד,متحد کردن
1169,vereinigen::V,לכד,یکی کردن
1170,vereinigen::V,לכד,متحد کردن
1171,besuchen::V,בקר,دیدار کردن
1172,treffen::V,פגש,ملاقات کردن
1173,sich versammeln::V,התאסף,جمع شدن
1174,spielen::V,שחק,بازی کردن
1175,singen::V,שר,آواز خواندن
1176,tanzen::V,רקד,رقصیدن
1177,sich trennen::V,נפרד,جدا شدن
1178,verlassen::V,עזב,ترک کردن
1179,retten::V,הציל,نجات دادن
1180,bewachen::V,שמר,حراست کردن
1181,schützen::V,אבטח,حفظ کردن
1182,verteidigen::V,הגן,دفاع کردن
1183,sich schlagen::V,התכתש,کتک‌کاری کردن
1184,schießen::V,ירה,تیر زدن
1185,siegen::V,גבר,پیروز شدن
1186,siegen::V,נצח,پیروز شدن
1187,ärgern::V,עצבן,ناراحت کردن
1188,schlagen::V,הכה,زدن
1189,schlagen::V,הכה,کوبیدن
1190,schlagen::V,הלקה,زدن
1191,schlagen::V,הלקה,کوبیدن
1192,treten::V,בעט,لگد زدن
1193,stechen::V,דקר,چاقو زدن
1194,stoßen::V,דחק,هل دادن
1195,stehlen::V,גנב,دزدیدن
1196,stören::V,קטע,مزاحم شدن
1197,stören::V,הפריע,مزاحم شدن
1198,belästigen::V,הציק,زحمت دادن
1199,belästigen::V,הטריד,زحمت دادن
1200,verbergen::V,הצניע,پنهان کردن
1201,täuschen::V,שגע,گول زدن
1202,täuschen::V,שגע,فریب دادن
1203,betrügen::V,הונה,گول زدن
1204,betrügen::V,הונה,فریب دادن
1205,töten::V,הרג,کشتن
1206,wohnen::V,גר,منزل داشتن
1207,wohnen::V,גר,سکونت داشتن
1208,arbeiten::V,עבד,کار کردن
1209,sammeln::V,אסף,جمع کردن
1210,pflücken::V,קטף,چیدن
1211,jagen::V,צד,شکار کردن
1212,fischen::V,דג,صید کردن
1213,fischen::V,דג,ماهی‌گیری کردن
1214,fassen::V,תפס,گرفتن
1215,hüten::V,רעה,چراندن
1216,hüten::V,רעה,مراقبت کردن
1217,treiben::V,הוציא,راندن
1218,anbinden::V,קשר,متصل کردن
1219,füttern::V,הלעיט,غذا دادن
1220,melken::V,חלב,دوشیدن
1221,hacken::V,קצץ,خرد کردن
1222,gießen::V,השקה,ریختن
1223,reifen::V,בשל,رسیدن
1224,zubereiten::V,הכין,طبخ کردن
1225,zubereiten::V,הכין,آماده کردن
1226,kochen::V,בשל,پختن
1227,kochen::V,בשל,آشپزی کردن
1228,backen::V,אפה,پختن
1229,braten::V,צלה,سرخ کردن
1230,braten::V,טגן,سرخ کردن
1231,umrühren::V,ערבב,هم زدن
1232,stricken::V,סרג,بافتن
1233,nähen::V,תפר,دوختن
1234,färben::V,צבע,رنگ زدن
1235,reinigen::V,נקה,پاک کردن
1236,reinigen::V,נקה,تمیز کردن
1237,waschen::V,רחץ,شستن
1238,waschen::V,כבס,شستن
1239,abwischen::V,נגב,زدودن
1240,spülen::V,שטף,شستن
1241,fegen::V,טאטא,جارو کردن
1242,kehren::V,טאטא,جارو کردن
1243,baden::V,טבל,شنا کردن
1244,baden::V,טבל,حمام کردن
1245,baden::V,שחה,شنا کردن
1246,baden::V,שחה,حمام کردن
1247,sich waschen::V,התרחץ,شستشو کردن
1248,ausziehen::V,הוריד,درآوردن
1249,anziehen::V,לבש,پوشیدن
1250,sich anziehen::V,התלבש,لباس پوشیدن
1251,kämmen::V,סרק,شانه زدن
1252,schmücken::V,קשט,زینت دادن
1253,sagen::V,אמר,گفتن
1254,sprechen::V,דבר,حرف زدن
1255,sprechen::V,דבר,صحبت کردن
1256,reden::V,דבר,حرف زدن
1257,reden::V,דבר,صحبت کردن
1258,sich unterhalten::V,שוחח,گپ زدن
1259,fragen::V,שאל,پرسیدن
1260,fragen::V,שאל,سؤال کردن
1261,bitten::V,בקש,خواهش کردن
1262,bitten::V,בקש,درخواست کردن
1263,erzählen::V,ספר,نقل کردن
1264,erzählen::V,ספר,حکایت کردن
1265,mitteilen::V,מסר,خبر دادن
1266,mitteilen::V,הודיע,خبر دادن
1267,nennen::V,קרא בשם,نامیدن
1268,rufen::V,גיס,صدا کردن
1269,rufen::V,הזמין לבוא,صدا کردن
1270,prahlen::V,התרברב,پز آمدن
1271,übersetzen::V,תרגם,ترجمه کردن
1272,denken::V,חשב,فکر کردن
1273,glauben::V,האמין,باور کردن
1274,glauben::V,האמין,عقیده داشتن
1275,bemerken::V,הבחין,متوجه شدن
1276,erkennen::V,זהה,شناختن
1277,erkennen::V,זהה,تشخیص دادن
1278,begreifen::V,קלט,فهمیدن
1279,begreifen::V,קלט,درک کردن
1280,begreifen::V,הבין,فهمیدن
1281,begreifen::V,הבין,درک کردن
1282,verstehen::V,הבין,فهمیدن
1283,lernen::V,למד,آموختن
1284,lernen::V,למד,یاد گرفتن
1285,wissen::V,ידע,دانستن
1286,sich erinnern an::V,זכר,به یاد آوردن
1287,vergessen::V,שכח,فراموش کردن
1288,messen::V,מדד,اندازه گرفتن
1289,zählen::V,ספר,شمردن
1290,rechnen::V,חשב,حساب کردن
1291,lesen::V,קרא,خواندن
1292,malen::V,ציר,نقاشی کردن
1293,zeichnen::V,שרטט,کشیدن
1294,zeichnen::V,שרטט,رسم کردن
1295,schreiben::V,כתב,نوشتن
1296,besitzen::V,היה בעל של,داشتن
1297,kaufen::V,קנה,خریدن
1298,kaufen::V,קנה,خرید کردن
1299,kaufen::V,רכש,خریدن
1300,kaufen::V,רכש,خرید کردن
1301,verkaufen::V,מכר,فروختن
1302,bezahlen::V,שלם,پرداختن
1303,zahlen::V,שלם,پرداخت کردن
1304,beherrschen::V,שלט,مسلط بودن
1305,ertragen::V,סבל,تحمل کردن
