,Concept_ID,hr,de
813,neben::PRP,kraj,neben
814,neben::PRP,pored,neben
815,neben::PRP,pokraj,neben
816,zwischen::PRP,među,zwischen
817,zwischen::PRP,između,zwischen
818,wegen::PRP,radi,wegen
819,wegen::PRP,zbog,wegen
820,dies::PRN,ovo,dies
821,das::PRN,to,das
822,das::PRN,ono,das
823,alles::PRN,sve,alles
824,ich::PRN,ja,ich
825,du::PRN,ti,du
826,er::PRN,on,er
827,wir::PRN,mi,wir
828,ihr::PRN,vi,ihr
829,sie::PRN,oni,sie
830,was::FPRN,što,was
831,wer::FPRN,tko,wer
832,wo::FADV,gdje,wo
833,wohin::FADV,kuda,wohin
834,wohin::FADV,kamo,wohin
835,wie::FADV,kako,wie
836,warum::FADV,zašto,warum
837,wieviel::FNUM,koliko,wieviel
838,eins::NUM,jedan,eins
839,zwei::NUM,dva,zwei
840,drei::NUM,tri,drei
841,vier::NUM,četiri,vier
842,fünf::NUM,pet,fünf
843,sechs::NUM,šest,sechs
844,sieben::NUM,sedam,sieben
845,acht::NUM,osam,acht
846,neun::NUM,devet,neun
847,zehn::NUM,deset,zehn
848,elf::NUM,jedanaest,elf
849,zwölf::NUM,dvanaest,zwölf
850,zwanzig::NUM,dvadeset,zwanzig
851,dreißig::NUM,trideset,dreißig
852,vierzig::NUM,četrdeset,vierzig
853,fünfzig::NUM,pedeset,fünfzig
854,sechzig::NUM,šezdeset,sechzig
855,siebzig::NUM,sedamdeset,siebzig
856,achtzig::NUM,osamdeset,achtzig
857,neunzig::NUM,devetdeset,neunzig
858,hundert::NUM,sto,hundert
859,tausend::NUM,tisuća,tausend
860,und::CNJ,i,und
861,und::CNJ,te,und
862,oder::CNJ,ili,oder
863,stehen::V,stajati,stehen
864,sitzen::V,sjediti,sitzen
865,liegen::V,ležati,liegen
866,hängen::V,visiti,hängen
867,werden::V,postati,werden
868,werden::V,činiti se,werden
869,passieren::V,desiti se,passieren
870,passieren::V,dogoditi se,passieren
871,beginnen::V,početi,beginnen
872,enden::V,prestati,enden
873,enden::V,svršiti se,enden
874,wechseln::V,mijenjati se,wechseln
875,aufgehen[Sonne]::V,izići,aufgehen
876,untergehen[Sonne]::V,zaći,untergehen
877,scheinen[Sonne]::V,sijati,scheinen
878,donnern::V,grmjeti,donnern
879,wehen::V,duhati,wehen
880,strömen::V,strujati,strömen
881,fließen::V,teći,fließen
882,sich drehen::V,obrtati se,sich drehen
883,sich drehen::V,vrtjeti se,sich drehen
884,schwanken::V,teturati,schwanken
885,schwanken::V,kolebati se,schwanken
886,schwingen::V,njihati,schwingen
887,schwingen::V,titrati,schwingen
888,fallen::V,padati,fallen
889,brennen::V,gorjeti,brennen
890,rauchen::V,dimiti se,rauchen
891,regnen::V,kišiti,regnen
892,regnen::V,daždjeti,regnen
893,gefrieren::V,smrznuti se,gefrieren
894,tauen::V,kopnjeti,tauen
895,tauen::V,kraviti se,tauen
896,schmelzen::V,topiti se,schmelzen
897,trocknen::V,sušiti se,trocknen
898,sieden::V,kipjeti,sieden
899,sieden::V,ključati,sieden
900,faulen::V,gnjiti,faulen
901,verfaulen::V,sagnjiti,verfaulen
902,reißen::V,otrgnuti se,reißen
903,versinken::V,tonuti,versinken
904,versinken::V,propasti,versinken
905,vergehen::V,prolaziti,vergehen
906,erscheinen::V,pojaviti se,erscheinen
907,verschwinden::V,nestati,verschwinden
908,verschwinden::V,izgubiti se,verschwinden
909,sinken::V,trgnuti,sinken
910,sinken::V,spustiti se,sinken
911,abnehmen::V,opasti,abnehmen
912,zunehmen::V,povećati se,zunehmen
913,steigen::V,uzići,steigen
914,steigen::V,nadoći,steigen
915,wachsen::V,rasti,wachsen
916,glänzen::V,blistati,glänzen
917,glänzen::V,sjati se,glänzen
918,funkeln::V,svjetlucati,funkeln
919,lärmen::V,bučati,lärmen
920,lärmen::V,galamiti,lärmen
921,läuten::V,zvoniti,läuten
922,klingeln::V,zvoniti,klingeln
923,klirren::V,zvečati,klirren
924,brausen::V,hujati,brausen
925,rauschen::V,šumiti,rauschen
926,rauschen::V,šuškati,rauschen
927,klingen::V,zvučati,klingen
928,bellen::V,lajati,bellen
929,heulen::V,zavijati,heulen
930,blasen::V,puhati,blasen
931,pfeifen::V,fućkati,pfeifen
932,schreien::V,vikati,schreien
933,schreien::V,kričati,schreien
934,stöhnen::V,stenjati,stöhnen
935,zittern::V,drhtati,zittern
936,zittern::V,trepetati,zittern
937,leben::V,živjeti,leben
938,geboren werden::V,roditi se,geboren werden
939,atmen::V,disati,atmen
940,trinken::V,piti,trinken
941,essen::V,jesti,essen
942,schlucken::V,gutati,schlucken
943,müde werden::V,umoriti se,müde werden
944,einschlafen::V,usnuti,einschlafen
945,einschlafen::V,zaspati,einschlafen
946,schlafen::V,spati,schlafen
947,aufwachen::V,probuditi se,aufwachen
948,aufstehen::V,ustati,aufstehen
949,sich erholen::V,odmoriti se,sich erholen
950,krank werden::V,oboljeti se,krank werden
951,krank werden::V,razboljeti se,krank werden
952,krank sein::V,bolovati,krank sein
953,schmerzen::V,boljeti,schmerzen
954,husten::V,kašljati,husten
955,genesen::V,ozdraviti,genesen
956,genesen::V,oporaviti se,genesen
957,sterben::V,umrijeti,sterben
958,umkommen::V,skapati,umkommen
959,sich bewegen::V,gibati se,sich bewegen
960,sich bewegen::V,kretati se,sich bewegen
961,sich rühren::V,maknuti se,sich rühren
962,sich erheben::V,dići se,sich erheben
963,sich setzen::V,sjesti,sich setzen
964,hinfallen::V,pasti,hinfallen
965,laufen::V,hodati,laufen
966,schreiten::V,stupati,schreiten
967,spazierengehen::V,šetati se,spazierengehen
968,eilen::V,hitati,eilen
969,sich beeilen::V,požuriti se,sich beeilen
970,sausen::V,juriti,sausen
971,rennen::V,trčati,rennen
972,springen::V,skakati,springen
973,klettern::V,popeti se,klettern
974,klettern::V,penjati se,klettern
975,schaukeln::V,ljuljati se,schaukeln
976,kriechen::V,puzati,kriechen
977,kriechen::V,gmizati,kriechen
978,schwimmen::V,plivati,schwimmen
979,tauchen::V,roniti,tauchen
980,tauchen::V,gnjuriti,tauchen
981,rudern::V,veslati,rudern
982,fahren::V,voziti se,fahren
983,fliegen::V,letjeti,fliegen
984,fliegen::V,lijetati,fliegen
985,gehen::V,ići,gehen
986,weggehen::V,otići,weggehen
987,abfahren::V,krenuti,abfahren
988,abfahren::V,otputovati,abfahren
989,anhalten::V,stati,anhalten
990,anhalten::V,zaustaviti,anhalten
991,hineingehen::V,ulaziti,hineingehen
992,eintreten::V,ući,eintreten
993,kommen::V,doći,kommen
994,ankommen::V,stići,ankommen
995,zurückkommen::V,vratiti se,zurückkommen
996,zurückkommen::V,povratiti se,zurückkommen
997,bleiben::V,ostati,bleiben
998,warten::V,čekati,warten
999,erwarten::V,očekivati,erwarten
1000,suchen::V,tražiti,suchen
1001,finden::V,naći,finden
1002,versuchen::V,pokušati,versuchen
1003,vorbereiten::V,spremiti,vorbereiten
1004,vorbereiten::V,pripremiti,vorbereiten
1005,lieben::V,voljeti,lieben
1006,mögen::V,voljeti,mögen
1007,lachen::V,smijati se,lachen
1008,rühren::V,taknuti,rühren
1009,weinen::V,plakati,weinen
1010,schimpfen::V,psovati,schimpfen
1011,sich ärgern::V,ljutiti se,sich ärgern
1012,sich fürchten::V,bojati se,sich fürchten
1013,fürchten::V,bojati se,fürchten
1014,fliehen::V,pobjeći,fliehen
1015,flüchten::V,utjeći,flüchten
1016,sehen::V,vidjeti,sehen
1017,anschauen::V,ogledati,anschauen
1018,ansehen::V,gledati,ansehen
1019,hören::V,čuti,hören
1020,zuhören::V,slušati,zuhören
1021,probieren::V,probati,probieren
1022,riechen::V,osjećati miris,riechen
1023,fühlen::V,osjećati,fühlen
1024,scheinen::V,činiti se,scheinen
1025,zu sehen sein::V,biti vidljiv,zu sehen sein
1026,vernehmen::V,saznati,vernehmen
1027,frieren::V,zima je,frieren
1028,tun::V,raditi,tun
1029,können::V,moći,können
1030,wollen::V,htjeti,wollen
1031,anfangen::V,početi,anfangen
1032,beenden::V,svršiti,beenden
1033,beenden::V,dovršiti,beenden
1034,aufhören::V,prestati,aufhören
1035,gelingen::V,uspjeti,gelingen
1036,geraten::V,desiti se,geraten
1037,öffnen::V,otvoriti,öffnen
1038,schließen::V,zatvoriti,schließen
1039,stellen::V,metnuti,stellen
1040,stellen::V,postaviti,stellen
1041,setzen::V,posaditi,setzen
1042,legen::V,polagati,legen
1043,berühren::V,doticati,berühren
1044,berühren::V,dodirivati,berühren
1045,verbinden::V,spojiti,verbinden
1046,verbinden::V,zavezati,verbinden
1047,bedecken::V,pokriti,bedecken
1048,aufhängen::V,objesiti,aufhängen
1049,anzünden::V,upaliti,anzünden
1050,anzünden::V,zapaliti,anzünden
1051,aufheben::V,podići,aufheben
1052,aufheben::V,podignuti,aufheben
1053,zurücklassen::V,ostaviti,zurücklassen
1054,zurücklassen::V,pustiti natrag,zurücklassen
1055,verlieren::V,izgubiti,verlieren
1056,fallen lassen::V,ispustiti,fallen lassen
1057,machen::V,uraditi,machen
1058,machen::V,načiniti,machen
1059,machen::V,napraviti,machen
1060,herstellen::V,proizvesti,herstellen
1061,bauen::V,graditi,bauen
1062,reparieren::V,popraviti,reparieren
1063,verbessern::V,poboljšati,verbessern
1064,ändern::V,promijeniti,ändern
1065,graben::V,kopati,graben
1066,graben::V,kopkati,graben
1067,beugen::V,saviti,beugen
1068,biegen::V,saviti,biegen
1069,biegen::V,sagnuti,biegen
1070,drehen::V,vrtjeti,drehen
1071,wenden::V,obrnuti,wenden
1072,umdrehen::V,okrenuti,umdrehen
1073,umdrehen::V,prevŕnuti,umdrehen
1074,heben::V,dizati,heben
1075,hochheben::V,dignuti,hochheben
1076,ergreifen::V,uhvatiti,ergreifen
1077,ergreifen::V,prihvatiti,ergreifen
1078,halten::V,držati,halten
1079,drücken::V,pritiskivati,drücken
1080,schieben::V,gurati,schieben
1081,kratzen::V,česati,kratzen
1082,kratzen::V,grepsti,kratzen
1083,lecken::V,lizati,lecken
1084,beißen::V,ujesti,beißen
1085,beißen::V,gristi,beißen
1086,abreißen::V,otkinuti,abreißen
1087,abschneiden::V,odrezati,abschneiden
1088,binden::V,vezati,binden
1089,stecken::V,turiti,stecken
1090,brechen::V,slomiti,brechen
1091,klopfen::V,lupati,klopfen
1092,klopfen::V,kucati,klopfen
1093,hauen::V,tući,hauen
1094,hauen::V,udarati,hauen
1095,kleben::V,lijepiti,kleben
1096,reiben::V,trti,reiben
1097,streichen::V,namazati,streichen
1098,schleifen::V,brusiti,schleifen
1099,schneiden::V,rezati,schneiden
1100,rütteln::V,drmati,rütteln
1101,schütteln::V,tresti,schütteln
1102,schwenken::V,mahati,schwenken
1103,schütten::V,sipati,schütten
1104,schütten::V,lijevati,schütten
1105,füllen::V,napuniti,füllen
1106,einwickeln::V,umotati,einwickeln
1107,einwickeln::V,zamotati,einwickeln
1108,tragen::V,nositi,tragen
1109,schleppen::V,tegliti,schleppen
1110,ziehen::V,vući,ziehen
1111,aufbewahren::V,čuvati,aufbewahren
1112,werfen::V,bacati,werfen
1113,fangen::V,loviti,fangen
1114,fangen::V,hvatati,fangen
1115,packen::V,ščepati,packen
1116,packen::V,zgrabiti,packen
1117,verstecken::V,sakriti,verstecken
1118,teilen::V,podijeliti,teilen
1119,schicken::V,slati,schicken
1120,bringen::V,donijeti,bringen
1121,hinzufügen::V,dodati,hinzufügen
1122,hinzufügen::V,pridati,hinzufügen
1123,bekommen::V,dobiti,bekommen
1124,erhalten::V,primiti,erhalten
1125,nehmen::V,uzeti,nehmen
1126,wählen::V,izabrati,wählen
1127,auswählen::V,odabrati,auswählen
1128,bewahren::V,sačuvati,bewahren
1129,behindern::V,smetati,behindern
1130,verderben::V,pokvariti,verderben
1131,beschädigen::V,oštetiti,beschädigen
1132,zerbrechen::V,razbiti,zerbrechen
1133,zerbrechen::V,prelomiti,zerbrechen
1134,zerreißen::V,poderati,zerreißen
1135,zerreißen::V,rastrgnuti,zerreißen
1136,zerstören::V,razoriti,zerstören
1137,zerstören::V,razrušiti,zerstören
1138,verbrennen::V,spaliti,verbrennen
1139,verbrennen::V,sagorjeti,verbrennen
1140,geben::V,dati,geben
1141,reichen::V,pružiti,reichen
1142,schenken::V,darivati,schenken
1143,versprechen::V,obećati,versprechen
1144,wünschen::V,željeti,wünschen
1145,loben::V,hvaliti,loben
1146,küssen::V,ljubiti,küssen
1147,wiegen::V,njihati,wiegen
1148,wiegen::V,ljuljati,wiegen
1149,zudecken::V,pokriti,zudecken
1150,wecken::V,probuditi,wecken
1151,zeigen::V,pokazati,zeigen
1152,führen::V,voditi,führen
1153,lehren::V,učiti,lehren
1154,unterrichten::V,poučiti,unterrichten
1155,aufziehen::V,uzgajati,aufziehen
1156,leiten::V,upravljati,leiten
1157,antreiben::V,natjeravati,antreiben
1158,lassen::V,dati,lassen
1159,einladen::V,pozvati,einladen
1160,vereinigen::V,ujediniti,vereinigen
1161,besuchen::V,posjetiti,besuchen
1162,treffen::V,sresti,treffen
1163,sich versammeln::V,okupiti se,sich versammeln
1164,spielen::V,igrati se,spielen
1165,singen::V,pjevati,singen
1166,tanzen::V,plesati,tanzen
1167,sich trennen::V,razići se,sich trennen
1168,verlassen::V,ostaviti,verlassen
1169,verlassen::V,napustiti,verlassen
1170,retten::V,spasiti,retten
1171,bewachen::V,čuvati,bewachen
1172,bewachen::V,stražariti,bewachen
1173,schützen::V,čuvati,schützen
1174,verteidigen::V,obraniti,verteidigen
1175,sich schlagen::V,biti se,sich schlagen
1176,sich schlagen::V,udariti se,sich schlagen
1177,schießen::V,pucati,schießen
1178,schießen::V,strijeljati,schießen
1179,siegen::V,pobijediti,siegen
1180,ärgern::V,ljutiti,ärgern
1181,schlagen::V,biti,schlagen
1182,schlagen::V,udariti,schlagen
1183,treten::V,šutnuti,treten
1184,stechen::V,ubosti,stechen
1185,stoßen::V,gurnuti,stoßen
1186,stehlen::V,ukrasti,stehlen
1187,stören::V,smetati,stören
1188,belästigen::V,smetati,belästigen
1189,belästigen::V,dosaditi,belästigen
1190,verbergen::V,skriti,verbergen
1191,täuschen::V,obmanuti,täuschen
1192,betrügen::V,prevarati,betrügen
1193,töten::V,ubiti,töten
1194,wohnen::V,stanovati,wohnen
1195,arbeiten::V,raditi,arbeiten
1196,sammeln::V,sabrati,sammeln
1197,pflücken::V,ubrati,pflücken
1198,jagen::V,loviti,jagen
1199,fischen::V,ribati,fischen
1200,fischen::V,loviti ribu,fischen
1201,fassen::V,uloviti,fassen
1202,hüten::V,pasti,hüten
1203,treiben::V,goniti,treiben
1204,anbinden::V,privezati,anbinden
1205,füttern::V,hraniti,füttern
1206,melken::V,musti,melken
1207,hacken::V,sjeckati,hacken
1208,gießen::V,politi,gießen
1209,reifen::V,sazreti,reifen
1210,zubereiten::V,prigotoviti,zubereiten
1211,kochen::V,kuhati,kochen
1212,backen::V,peći,backen
1213,braten::V,peći,braten
1214,braten::V,pržiti,braten
1215,umrühren::V,promiješati,umrühren
1216,stricken::V,plesti,stricken
1217,nähen::V,šiti,nähen
1218,färben::V,obojiti,färben
1219,reinigen::V,očistiti,reinigen
1220,reinigen::V,počistiti,reinigen
1221,waschen::V,prati,waschen
1222,abwischen::V,otrti,abwischen
1223,spülen::V,isprati,spülen
1224,spülen::V,oplakati,spülen
1225,fegen::V,mesti,fegen
1226,fegen::V,pomesti,fegen
1227,kehren::V,mesti,kehren
1228,baden::V,kupati se,baden
1229,sich waschen::V,umiti se,sich waschen
1230,sich waschen::V,prati se,sich waschen
1231,ausziehen::V,svući,ausziehen
1232,anziehen::V,obući,anziehen
1233,sich anziehen::V,obući se,sich anziehen
1234,kämmen::V,češljati,kämmen
1235,schmücken::V,uresiti,schmücken
1236,schmücken::V,nakititi,schmücken
1237,sagen::V,reći,sagen
1238,sagen::V,kazati,sagen
1239,sprechen::V,govoriti,sprechen
1240,reden::V,govoriti,reden
1241,reden::V,besjediti,reden
1242,sich unterhalten::V,razgovarati se,sich unterhalten
1243,fragen::V,pitati,fragen
1244,bitten::V,moliti,bitten
1245,erzählen::V,ispričati,erzählen
1246,erzählen::V,pripovjediti,erzählen
1247,mitteilen::V,saopćiti,mitteilen
1248,nennen::V,nazvati,nennen
1249,rufen::V,zvati,rufen
1250,rufen::V,dozvati,rufen
1251,prahlen::V,hvalisati se,prahlen
1252,übersetzen::V,prevesti,übersetzen
1253,denken::V,misliti,denken
1254,glauben::V,vjerovati,glauben
1255,bemerken::V,zapaziti,bemerken
1256,bemerken::V,primijetiti,bemerken
1257,erkennen::V,prepoznati,erkennen
1258,begreifen::V,pojmiti,begreifen
1259,begreifen::V,shvatiti,begreifen
1260,verstehen::V,razabrati,verstehen
1261,lernen::V,učiti se,lernen
1262,wissen::V,znati,wissen
1263,sich erinnern an::V,sjetiti se,sich erinnern an
1264,vergessen::V,zaboraviti,vergessen
1265,messen::V,mjeriti,messen
1266,zählen::V,brojiti,zählen
1267,rechnen::V,računati,rechnen
1268,lesen::V,čitati,lesen
1269,malen::V,slikati,malen
1270,zeichnen::V,crtati,zeichnen
1271,schreiben::V,pisati,schreiben
1272,besitzen::V,imati,besitzen
1273,besitzen::V,posjedovati,besitzen
1274,kaufen::V,kupiti,kaufen
1275,verkaufen::V,prodati,verkaufen
1276,verkaufen::V,raspačati,verkaufen
1277,bezahlen::V,platiti,bezahlen
1278,zahlen::V,plaćati,zahlen
1279,beherrschen::V,vladati,beherrschen
1280,beherrschen::V,gospodariti,beherrschen
1281,ertragen::V,trpjeti,ertragen
1282,ertragen::V,podnijeti,ertragen
1283,Gehirn::N,,Gehirn
