,Concept_ID,cs,la
841,schwingen::V,kývat se,vibrare
842,fallen::V,padat,cadere
843,brennen::V,hořet,ardere
844,rauchen::V,kouřit,fumare
845,regnen::V,pršet,pluere
846,gefrieren::V,zamrznout,congelari
847,tauen::V,tát,rorare
848,schmelzen::V,tavit,liquescere
849,trocknen::V,schnout,arescere
850,sieden::V,vřít,fervere
851,faulen::V,hnít,putescere
852,verfaulen::V,shnít,putescere
853,reißen::V,roztrhat se,scindi
854,versinken::V,topit se,mergi
855,versinken::V,ponořit se,mergi
856,vergehen::V,plynout,praeterire
857,erscheinen::V,objevit se,apparere
858,verschwinden::V,zmizet,discedere
859,sinken::V,klesat,labi
860,abnehmen::V,ubýt,deminui
861,zunehmen::V,přibýt,augeri
862,steigen::V,stoupat,augescere
863,wachsen::V,růst,crescere
864,glänzen::V,lesknout se,splendere
865,funkeln::V,jiskřit se,micare
866,lärmen::V,dělat hluk,strepere
867,läuten::V,zvonit,sonare
868,klingeln::V,zvonit,tinnire
869,klirren::V,řinčet,crepare
870,brausen::V,hučet,saevire
871,rauschen::V,šumět,crepare
872,klingen::V,znít,sonare
873,bellen::V,štěkat,latrare
874,heulen::V,výt,ululare
875,blasen::V,foukat,flare
876,pfeifen::V,pískat,sibilare
877,schreien::V,křičet,clamare
878,stöhnen::V,sténat,gemere
879,zittern::V,třást se,tremere
880,zittern::V,třást se,trepidare
881,leben::V,žít,vivere
882,geboren werden::V,rodit se,nasci
883,atmen::V,dýchat,spirare
884,trinken::V,pít,bibere
885,essen::V,jíst,edere
886,schlucken::V,polykat,devorare
887,müde werden::V,unavit se,fatigari
888,einschlafen::V,usnout,obdormiscere
889,schlafen::V,spát,dormire
890,aufwachen::V,probudit se,expergisci
891,aufstehen::V,vstát,exsurgere
892,sich erholen::V,zotavovat se,se reficere
893,krank werden::V,onemocnět,aegrescere
894,krank sein::V,být nemocný,aegrotare
895,schmerzen::V,bolet,dolere
896,husten::V,kašlat,tussire
897,genesen::V,uzdravit se,convalescere
898,sterben::V,umřít,mori
899,umkommen::V,zahynout,perire
900,sich bewegen::V,pohnout se,se movere
901,sich rühren::V,hnout se,micare
902,sich erheben::V,zdvihnout se,surgere
903,sich setzen::V,posadit se,considere
904,hinfallen::V,upadnout,cadere
905,laufen::V,běžet,vadere
906,schreiten::V,kráčet,gradi
907,spazierengehen::V,procházet se,ambulare
908,eilen::V,spěchat,properare
909,sich beeilen::V,pospíšit si,festinare
910,sausen::V,fičet,currere
911,rennen::V,pádit,currere
912,springen::V,skákat,salire
913,klettern::V,lézt,niti
914,klettern::V,šplhat,niti
915,schaukeln::V,houpat,oscillare
916,kriechen::V,lézt,repere
917,kriechen::V,lézt,serpere
918,kriechen::V,plazit se,repere
919,kriechen::V,plazit se,serpere
920,schwimmen::V,plavat,nare
921,schwimmen::V,plavat,natare
922,tauchen::V,nořit se,mergere
923,rudern::V,veslovat,remigare
924,fahren::V,jet,vehi
925,fahren::V,jezdit,vehi
926,fliegen::V,létat,volare
927,gehen::V,jít,ire
928,gehen::V,jít,vadere
929,weggehen::V,odejít,abire
930,weggehen::V,odejít,discedere
931,abfahren::V,odjet,proficisci
932,anhalten::V,zastavit se,consistere
933,hineingehen::V,vcházet se,inire
934,hineingehen::V,vcházet se,ingredi
935,eintreten::V,vstoupit,intrare
936,kommen::V,přijít,venire
937,ankommen::V,dojít,advenire
938,zurückkommen::V,vrátit se,revenire
939,bleiben::V,zůstat,manere
940,warten::V,čekat,opperiri
941,erwarten::V,čekat na,opperiri
942,erwarten::V,čekat na,expectare
943,suchen::V,hledat,quaerere
944,finden::V,najít,reperire
945,versuchen::V,zkoušet,conari
946,versuchen::V,zkoušet,temptare
947,vorbereiten::V,připravit,parare
948,lieben::V,milovat,amare
949,mögen::V,mít rád,amare
950,lachen::V,smát se,ridere
951,rühren::V,dojmout,commovere
952,weinen::V,plakat,flere
953,schimpfen::V,nadávat,increpare
954,sich ärgern::V,pohoršit se,indignari
955,sich fürchten::V,bát se,vereri
956,fürchten::V,bát se,timere
957,fliehen::V,utéct,fugere
958,flüchten::V,prchnout,effugere
959,sehen::V,vidět,videre
960,anschauen::V,podívat se na,aspectare
961,ansehen::V,sledovat,spectare
962,hören::V,slyšet,audire
963,zuhören::V,poslouchat,auscultare
964,probieren::V,ochutnávat,gustare
965,riechen::V,cítit,olfacere
966,fühlen::V,cítit,sentire
967,scheinen::V,zdát se,videri
968,zu sehen sein::V,moci být viděn,conspici
969,vernehmen::V,uslyšet,comperire
970,frieren::V,mrznout,algere
971,tun::V,dělat,facere
972,können::V,moct,posse
973,wollen::V,chtít,velle
974,anfangen::V,začít,incipere
975,beenden::V,ukončit,finire
976,aufhören::V,přestat,desistere
977,gelingen::V,podařit se,contingere
978,geraten::V,dařit se,evenire
979,öffnen::V,otevřít,aperire
980,schließen::V,zavřít,claudere
981,stellen::V,postavit,sistere
982,setzen::V,posadit,ponere
983,legen::V,klást,ponere
984,legen::V,položit,ponere
985,berühren::V,dotýkat se,tangere
986,verbinden::V,spojit,iungere
987,bedecken::V,pokrýt,tegere
988,bedecken::V,pokrýt,operire
989,aufhängen::V,oběsit,suspendere
990,aufhängen::V,pověsit,suspendere
991,anzünden::V,zapálit,accendere
992,anzünden::V,zapálit,inflammare
993,anzünden::V,podpálit,accendere
994,anzünden::V,podpálit,inflammare
995,aufheben::V,zvednout,tollere
996,aufheben::V,zdvihnout,tollere
997,zurücklassen::V,zanechat,relinquere
998,verlieren::V,ztratit,perdere
999,verlieren::V,ztratit,amittere
1000,fallen lassen::V,upustit,dimittere
1001,machen::V,udělat,facere
1002,herstellen::V,vyrobit,fabricare
1003,bauen::V,stavět,construere
1004,bauen::V,budovat,construere
1005,reparieren::V,opravit,reparare
1006,verbessern::V,zlepšit,emendare
1007,ändern::V,změnit,mutare
1008,graben::V,rýt,fodere
1009,graben::V,kopat,fodere
1010,beugen::V,ohnout,flectere
1011,biegen::V,ohnout,curvare
1012,drehen::V,točit,torquere
1013,wenden::V,obrátit,vertere
1014,umdrehen::V,obrátit,convertere
1015,heben::V,zdvihnout,tollere
1016,hochheben::V,zvednout,levare
1017,ergreifen::V,chopit se,capessere
1018,halten::V,držet,tenere
1019,drücken::V,stisknout,premere
1020,schieben::V,posouvat,promovere
1021,kratzen::V,škrábat,radere
1022,lecken::V,lízat,lambere
1023,beißen::V,kousat,mordere
1024,abreißen::V,utrhat,avellere
1025,abreißen::V,odtrhat,avellere
1026,abschneiden::V,uřezat,desecare
1027,abschneiden::V,ukrojit,desecare
1028,binden::V,přivázat,ligare
1029,stecken::V,strčit,inserere
1030,brechen::V,lomit,rumpere
1031,klopfen::V,ťukat,pultare
1032,klopfen::V,klepat,pultare
1033,hauen::V,bít,ferire
1034,kleben::V,lepit,agglutinare
1035,reiben::V,třít,terere
1036,streichen::V,mazat,oblinere
1037,schleifen::V,brousit,acuere
1038,schneiden::V,řezat,secare
1039,schneiden::V,střihat,secare
1040,rütteln::V,třást,quassare
1041,rütteln::V,otřást,quassare
1042,schütteln::V,třást,quatere
1043,schütteln::V,zatřást,quatere
1044,schwenken::V,mávat,ventilare
1045,schütten::V,nasypat,fundere
1046,füllen::V,naplnit,complere
1047,einwickeln::V,zavinout,involvere
1048,tragen::V,nést,ferre
1049,tragen::V,nést,portare
1050,schleppen::V,vléct,pertrahere
1051,ziehen::V,tahat,trahere
1052,ziehen::V,táhnout,trahere
1053,aufbewahren::V,schovat,asservare
1054,werfen::V,házet,iacere
1055,fangen::V,chytat,capere
1056,packen::V,uchvátit,capessere
1057,verstecken::V,schovat,abdere
1058,teilen::V,rozdělit,partiri
1059,teilen::V,rozdělit,dividere
1060,schicken::V,posílat,mittere
1061,bringen::V,přinést,apportare
1062,hinzufügen::V,připojit,addere
1063,bekommen::V,dostat,adipisci
1064,erhalten::V,uchovat,accipere
1065,nehmen::V,vzít,sumere
1066,wählen::V,zvolit,eligere
1067,auswählen::V,vybrat,deligere
1068,bewahren::V,uchránit,conservare
1069,behindern::V,překážet,impedire
1070,verderben::V,zkazit,corrumpere
1071,beschädigen::V,porušit,laedere
1072,beschädigen::V,poškodit,laedere
1073,zerbrechen::V,rozlámat,rumpere
1074,zerbrechen::V,rozlámat,frangere
1075,zerreißen::V,roztrhnout,discindere
1076,zerstören::V,zničit,delere
1077,verbrennen::V,spálit,urere
1078,verbrennen::V,spálit,cremare
1079,geben::V,dát,dare
1080,reichen::V,podat,praebere
1081,schenken::V,darovat,donare
1082,schenken::V,darovat,largiri
1083,versprechen::V,slíbit,polliceri
1084,versprechen::V,slíbit,promittere
1085,wünschen::V,přát,
1086,loben::V,chválit,laudare
1087,küssen::V,líbat,osculari
1088,wiegen::V,chovat,
1089,wiegen::V,kolébat,
1090,zudecken::V,přikrýt,tegere
1091,zudecken::V,přiklopit,tegere
1092,wecken::V,vzbudit,excitare
1093,zeigen::V,ukázat,monstrare
1094,führen::V,vést,ducere
1095,lehren::V,učit,docere
1096,unterrichten::V,vyučovat,instituere
1097,aufziehen::V,vychovat,nutrire
1098,leiten::V,vodit,ducere
1099,antreiben::V,nutit,incitare
1100,lassen::V,dát,iubere
1101,einladen::V,pozvat,invitare
1102,vereinigen::V,spojit,coniungere
1103,besuchen::V,návštívit,visere
1104,treffen::V,potkat,convenire
1105,sich versammeln::V,shromáždit se,convenire
1106,spielen::V,hrát,ludere
1107,singen::V,zpívat,cantare
1108,tanzen::V,tančit,saltare
1109,sich trennen::V,rozejít se,digredi
1110,sich trennen::V,rozejít se,discedere
1111,verlassen::V,opustit,deserere
1112,verlassen::V,opustit,relinquere
1113,retten::V,zachránit,servare
1114,bewachen::V,hlídat,custodire
1115,schützen::V,chránit,tueri
1116,schützen::V,chránit,tutari
1117,verteidigen::V,obhájit,defendere
1118,sich schlagen::V,bít se,luctari
1119,schießen::V,střílet,iaculari
1120,siegen::V,zvítězit,vincere
1121,ärgern::V,zlobit,irritare
1122,ärgern::V,pohoršit,irritare
1123,schlagen::V,udeřit,ferire
1124,schlagen::V,praštit,ferire
1125,treten::V,kopnout,calcare
1126,stechen::V,bodnout,pungere
1127,stechen::V,píchnout,pungere
1128,stoßen::V,strčit,tundere
1129,stehlen::V,ukrást,furari
1130,stören::V,vyrušit,turbare
1131,belästigen::V,obtěžovat,obtundere
1132,verbergen::V,skrýt,celare
1133,verbergen::V,skrýt,occultare
1134,täuschen::V,klamat,fallere
1135,betrügen::V,podvést,fraudare
1136,töten::V,zabít,necare
1137,töten::V,zabít,caedere
1138,wohnen::V,bydlit,habitare
1139,arbeiten::V,pracovat,laborare
1140,sammeln::V,sebrat,colligere
1141,pflücken::V,česat,carpere
1142,jagen::V,uhonit,venari
1143,fischen::V,chytat ryby,piscari
1144,fassen::V,ulovit,capere
1145,hüten::V,pást,custodire
1146,treiben::V,hnát,agere
1147,anbinden::V,přivázat,alligare
1148,füttern::V,krmit,nutrire
1149,melken::V,dojit,mulgere
1150,hacken::V,seknout,findere
1151,gießen::V,zalít,rigare
1152,reifen::V,uzrát,maturescere
1153,zubereiten::V,připravit,apparare
1154,kochen::V,vařit,coquere
1155,backen::V,péct,coquere
1156,braten::V,smažit,torrere
1157,umrühren::V,zamíchat,commovere
1158,stricken::V,plést,texere
1159,nähen::V,šít,suere
1160,färben::V,nabarvit,tingere
1161,reinigen::V,očistit,purgare
1162,waschen::V,mýt,lavare
1163,abwischen::V,utřít,abstergere
1164,spülen::V,spláchnout,perluere
1165,fegen::V,zamést,verrere
1166,kehren::V,mést,purgare
1167,baden::V,koupat se,lavari
1168,sich waschen::V,mýt se,lavari
1169,ausziehen::V,svléct,exuere
1170,anziehen::V,obléct,induere
1171,sich anziehen::V,oblékat se,vestiri
1172,kämmen::V,učesat,pectere
1173,schmücken::V,ozdobit,ornare
1174,schmücken::V,ozdobit,decorare
1175,sagen::V,říct,dicere
1176,sprechen::V,mluvit,fari
1177,reden::V,hovořit,loqui
1178,sich unterhalten::V,povídat se,colloqui
1179,sich unterhalten::V,povídat se,disputare
1180,fragen::V,zeptat se,rogare
1181,fragen::V,zeptat se,quaerere
1182,bitten::V,prosit,orare
1183,bitten::V,prosit,rogare
1184,erzählen::V,povídat,narrare
1185,mitteilen::V,sdělit,communicare
1186,mitteilen::V,oznámit,communicare
1187,nennen::V,nazvat,appellare
1188,rufen::V,volat,vocare
1189,rufen::V,zavolat,vocare
1190,prahlen::V,chlubit se,gloriari
1191,übersetzen::V,přeložit,vertere
1192,denken::V,myslit,cogitare
1193,glauben::V,věřit,credere
1194,bemerken::V,zpozorovat,animadvertere
1195,erkennen::V,poznat,cognoscere
1196,begreifen::V,pochopit,comprehendere
1197,verstehen::V,porozumět,intellegere
1198,lernen::V,učit se,discere
1199,wissen::V,vědět,scire
1200,sich erinnern an::V,vzpomínat si na,meminisse
1201,vergessen::V,zapomínat,oblivisci
1202,messen::V,měřit,metiri
1203,zählen::V,spočítat,numerare
1204,rechnen::V,počítat,reri
1205,rechnen::V,počítat,calculare
1206,lesen::V,číst,legere
1207,malen::V,malovat,pingere
1208,zeichnen::V,rýsovat,scribere
1209,schreiben::V,psát,scribere
1210,besitzen::V,mít,possidere
1211,besitzen::V,vlastnit,possidere
1212,kaufen::V,koupit,emere
1213,verkaufen::V,prodat,vendere
1214,bezahlen::V,zaplatit,pendere
1215,zahlen::V,platit,solvere
1216,beherrschen::V,ovládat,regere
1217,beherrschen::V,ovládat,imperare
1218,ertragen::V,snést,tolerare
1219,ertragen::V,snést,sustinere
