,Concept_ID,ro,hi
772,Schnur::N,sfoară,सुतली
773,Leine::N,lesă,रस्सी
774,Leine::N,curea,रस्सी
775,Decke::N,pătură,रज़ाई
776,Kissen::N,pernă,तकिया
777,Kissen::N,pernă,गाद्दा
778,Tuch::N,batic,रूमाल
779,Tuch::N,batic,वस्त्र
780,Handtuch::N,prosop,अँगोछा
781,Handtuch::N,ștergar,अँगोछा
782,Kraft::N,forță,ज़ोर
783,Kraft::N,forță,शक्ति
784,Kraft::N,putere,ज़ोर
785,Kraft::N,putere,शक्ति
786,Stärke::N,tărie,बल
787,Stärke::N,tărie,ताक़त
788,Stärke::N,vigoare,बल
789,Stärke::N,vigoare,ताक़त
790,Gesundheit::N,sănătate,स्वास्थ्य
791,Gesundheit::N,sănătate,तंदुरुस्ती
792,Krankheit::N,boală,रोग
793,Krankheit::N,boală,बीमारी
794,Krankheit::N,maladie,रोग
795,Krankheit::N,maladie,बीमारी
796,Schmerz::N,durere,दर्द
797,Schmerz::N,durere,पीड़ा
798,Wunde::N,rană,घाव
799,Wunde::N,rană,ज़ख़्म
800,Fieber::N,febră,ज्वर
801,Fieber::N,febră,बुख़ार
802,Arznei::N,leac,दवा
803,Arznei::N,leac,औषाधि
804,Arznei::N,medicament,दवा
805,Arznei::N,medicament,औषाधि
806,Brücke::N,pod,पुल
807,Brücke::N,pod,सेतु
808,Brücke::N,punte,पुल
809,Brücke::N,punte,सेतु
810,Brunnen::N,puț,कुआँ
811,Weide::N,izlaz,चरागाह
812,Weide::N,pășune,चरागाह
813,Pfad::N,cărare,पथ
814,Pfad::N,cărare,पगडंडी
815,Weg::N,drum,मार्ग
816,Straße::N,cale,राह
817,Straße::N,cale,रास्ता
818,Straße::N,stradă,राह
819,Straße::N,stradă,रास्ता
820,Dorf::N,sat,गाँव
821,Dorf::N,sat,ग्राम
822,Stadt::N,oraș,शहर
823,Brief::N,scrisoare,ख़त
824,Brief::N,scrisoare,पत्र
825,Brief::N,scrisoare,चिट्ठी
826,Buch::N,carte,किताब
827,Buch::N,carte,पुस्तक
828,Buchstabe::N,literă,अक्षर
829,Buchstabe::N,caracter,अक्षर
830,Zeitung::N,ziar,अख़बार
831,Zeitung::N,ziar,समाचार-पत्र
832,Zeitung::N,gazetă,अख़बार
833,Zeitung::N,gazetă,समाचार-पत्र
834,Leben::N,viață,जीवन
835,Leben::N,viață,ज़िंदगी
836,Tod::N,moarte,मौत
837,Tod::N,moarte,मृत्यु
838,Grab::N,groapă,क़ब्र
839,Grab::N,mormânt,क़ब्र
840,Kirche::N,biserică,चर्च
841,Kirche::N,biserică,गिरजा
842,Sünde::N,păcat,पाप
843,Sünde::N,păcat,गुनाह
844,Gott::N,zeu,देव
845,Gott::N,zeu,ईश्वर
846,Arbeiter::N,muncitor,मज़दूर
847,Chef::N,șef,अध्यक्ष
848,Meister::N,meșter,शिल्पज्ञ
849,Meister::N,maestru,शिल्पज्ञ
850,Arzt::N,medic,वैद्य
851,Arzt::N,medic,डॉक्टर
852,Arzt::N,medic,चिकित्सक
853,Arzt::N,doctor,वैद्य
854,Arzt::N,doctor,डॉक्टर
855,Arzt::N,doctor,चिकित्सक
856,Lehrer::N,profesor,शिक्षक
857,Lehrer::N,profesor,अध्यापक
858,Lehrer::N,învățător,शिक्षक
859,Lehrer::N,învățător,अध्यापक
860,Geld::N,bani,धन
861,Geld::N,bani,पैसा
862,Geld::N,parale,धन
863,Geld::N,parale,पैसा
864,Geschäft::N,treabă,सौदा
865,Geschäft::N,treabă,व्यापार
866,Geschäft::N,afacere,सौदा
867,Geschäft::N,afacere,व्यापार
868,Laden::N,magazin,दुकान
869,Laden::N,prăvălie,दुकान
870,Preis::N,preț,दाम
871,Preis::N,preț,मूल्य
872,Ware::N,marfă,माल
873,Ware::N,marfă,पण्य
874,Nutzen::N,folos,लाभ
875,Nutzen::N,folos,फ़ायदा
876,Nutzen::N,profit,लाभ
877,Nutzen::N,profit,फ़ायदा
878,Reichtum::N,avuție,धन
879,Reichtum::N,avuție,दौलत
880,Reichtum::N,bogăție,धन
881,Reichtum::N,bogăție,दौलत
882,Welt::N,lume,विश्व
883,Welt::N,lume,दुनिया
884,Land::N,țară,देश
885,Land::N,țară,मुल्क
886,Staat::N,stat,राज्य
887,Staat::N,stat,राष्ट्र
888,König::N,rege,राजा
889,König::N,rege,बादशाह
890,Macht::N,putere,शासन
891,Macht::N,putere,सत्ता
892,Macht::N,putință,शासन
893,Macht::N,putință,सत्ता
894,Grenze::N,hotar,सरहद
895,Grenze::N,graniță,सरहद
896,Grenze::N,frontieră,सरहद
897,Krieg::N,război,जंग
898,Krieg::N,război,युद्ध
899,Feind::N,dușman,शत्रु
900,Feind::N,dușman,दुश्मन
901,Gewalt::N,violență,हिंसा
902,Kampf::N,luptă,लड़ाई
903,Kampf::N,luptă,संघर्ष
904,Bogen[Waffe]::N,arc,कमान
905,Pfeil::N,săgeată,बान
906,Gewehr::N,armă,बंदूक़
907,Gewehr::N,pușcă,बंदूक़
908,Fehler::N,eroare,भूल
909,Fehler::N,eroare,ग़लती
910,Fehler::N,greșeală,भूल
911,Fehler::N,greșeală,ग़लती
912,Lüge::N,minciună,झूठ
913,Lüge::N,minciună,असत्य
914,Schaden::N,daună,हानि
915,Schaden::N,daună,नुक़सान
916,Schaden::N,pagubă,हानि
917,Schaden::N,pagubă,नुक़सान
918,Unglück::N,nenorocire,मुसीबत
919,Unglück::N,nenorocire,विपात्ति
920,Schuld::N,vină,दोष
921,Schuld::N,vină,क़सूर
922,Alter::N,etate,आयु
923,Alter::N,etate,उम्र
924,Alter::N,vârstă,आयु
925,Alter::N,vârstă,उम्र
926,Schluss::N,sfârșit,अंत
927,Schluss::N,sfârșit,समाप्ति
928,Zeit::N,timp,काल
929,Zeit::N,timp,वक़्त
930,Zeit::N,vreme,काल
931,Zeit::N,vreme,वक़्त
932,Tag::N,zi,दिन
933,Tag::N,zi,रोज़
934,Morgen::N,dimineață,सुबह
935,Mittag::N,prânz,दोपहर
936,Mittag::N,prânz,मध्याह्न
937,Mittag::N,amiază,दोपहर
938,Mittag::N,amiază,मध्याह्न
939,Abend::N,seară,शाम
940,Abend::N,seară,संध्या
941,Nacht::N,noapte,रात
942,Nacht::N,noapte,रात्रि
943,Woche::N,săptămână,हफ़्ता
944,Monat::N,lună,मास
945,Monat::N,lună,महीना
946,Jahr::N,an,बरस
947,Jahr::N,an,वर्ष
948,Frühling::N,primăvară,वसंत
949,Sommer::N,vară,गरमी
950,Sommer::N,vară,ग्रीष्म
951,Herbst::N,toamnă,शरत्
952,Herbst::N,toamnă,पतझड़
953,Winter::N,iarnă,जाड़ा
954,Winter::N,iarnă,सर्दियाँ
955,Januar::N,ianuarie,जनवरी
956,Februar::N,februarie,फ़रवरी
957,März::N,martie,मार्च
958,April::N,aprilie,अप्रैल
959,Mai::N,mai,मई
960,Juni::N,iunie,जून
961,Juli::N,iulie,जुलाई
962,August::N,august,अगस्त
963,September::N,septembrie,सितंबर
964,Oktober::N,octombrie,अक्तूबर
965,November::N,noiembrie,नवंबर
966,Dezember::N,decembrie,दिसंबर
967,Montag::N,luni,पीर
968,Montag::N,luni,सोमवार
969,Dienstag::N,marți,मंगलवार
970,Mittwoch::N,miercuri,बुधवार
971,Donnerstag::N,joi,गुरुवार
972,Donnerstag::N,joi,बृहस्पतिवार
973,Freitag::N,vineri,शुक्रवार
974,Samstag::N,sâmbătă,सनीचर
975,Samstag::N,sâmbătă,शनिवार
976,Sonntag::N,duminică,इतवार
977,Sonntag::N,duminică,रविवार
978,groß::A,mare,बड़ा
979,klein::A,mic,कम
980,klein::A,mic,छोटा
981,lang::A,lung,लंबा
982,lang::A,lung,दीर्घ
983,kurz::A,scurt,लधु
984,kurz::A,scurt,छोटा
985,breit::A,lat,चौड़ा
986,breit::A,larg,चौड़ा
987,schmal::A,strâmt,तंग
988,schmal::A,strâmt,सँकरा
989,dicht::A,des,सघन
990,dick[Gegenstand]::A,gros,मोटा
991,dünn::A,subțire,महीन
992,dünn::A,subțire,बारीक
993,fein::A,fin,कोमल
994,fein::A,fin,सूक्ष्म
995,fein::A,subțire,कोमल
996,fein::A,subțire,सूक्ष्म
997,fest::A,tare,दृढ़
998,fest::A,tare,मज़बूत
999,fest::A,solid,दृढ़
1000,fest::A,solid,मज़बूत
1001,flach::A,șes,चपटा
1002,flach::A,plan,चपटा
1003,glatt::A,lins,चौरस
1004,glatt::A,lins,चिकना
1005,hart::A,dur,कठोर
1006,hart::A,dur,सख़्त
1007,weich::A,moale,नरम
1008,weich::A,moale,मुलायम
1009,rund::A,rotund,गोल
1010,rund::A,rotund,वर्तुल
1011,rund::A,circular,गोल
1012,rund::A,circular,वर्तुल
1013,spitz::A,ascuțit,नुकीला
1014,scharf::A,tăios,पैना
1015,scharf::A,ascuțit,पैना
1016,stumpf::A,tocit,भोथरा
1017,schwer::A,greu,भारी
1018,schwer::A,greu,वज़नी
1019,schön::A,frumos,सुंदर
1020,heiß::A,cald,उष्ण
1021,heiß::A,fierbinte,उष्ण
1022,warm::A,cald,गरम
1023,warm::A,fierbinte,गरम
1024,kalt::A,rece,सर्द
1025,kühl::A,rece,ठंडा
1026,kühl::A,răcoros,ठंडा
1027,frisch::A,răcoros,तर
1028,frisch::A,răcoros,ताज़ा
1029,frisch::A,proaspăt,तर
1030,frisch::A,proaspăt,ताज़ा
1031,feucht::A,umed,नम
1032,feucht::A,umed,भीगा
1033,feucht::A,jilav,नम
1034,feucht::A,jilav,भीगा
1035,nass::A,ud,गीला
1036,trocken::A,sec,सूखा
1037,trocken::A,sec,ख़ुश्क
1038,trocken::A,uscat,सूखा
1039,trocken::A,uscat,ख़ुश्क
1040,voll::A,plin,भरा
1041,voll::A,plin,पूरा
1042,leer::A,gol,ख़ाली
1043,offen::A,deschis,खुला
1044,geschlossen::A,închis,बंद
1045,sauber::A,curat,साफ़
1046,sauber::A,curat,सुथरा
1047,schmutzig::A,murdar,गंदा
1048,roh::A,crud,कच्चा
1049,reif::A,copt,पक्व
1050,reif::A,copt,पक्का
1051,lecker::A,gustos,मज़ेदार
1052,lecker::A,gustos,स्वादिष्ट
1053,süß::A,dulce,मीठा
1054,bitter::A,amar,कटु
1055,bitter::A,amar,कड़वा
1056,sauer::A,acru,खट्टा
1057,hell::A,clar,रोशन
1058,hell::A,luminos,रोशन
1059,dunkel::A,obscur,अँधेरा
1060,dunkel::A,întunecos,अँधेरा
1061,schwarz::A,negru,काला
1062,schwarz::A,negru,स्याह
1063,weiß::A,alb,सफ़ेद
1064,rot::A,roșu,लाल
1065,rot::A,roșu,सुर्ख़
1066,gelb::A,galben,पीला
1067,gelb::A,galben,ज़र्द
1068,blau::A,albastru,नीला
1069,blau::A,albastru,आसमानी
1070,grün::A,verde,हरा
1071,grau::A,gri,धूसर
1072,grau::A,cenușiu,धूसर
1073,bunt::A,colorat,रंगीन
1074,bunt::A,colorat,बहुरंगा
1075,billig::A,ieftin,सस्ता
1076,teuer::A,scump,महँगा
1077,wertvoll::A,prețios,क़ीमती
1078,wertvoll::A,prețios,मूल्यवान्
1079,blind::A,orb,अंधा
1080,taub::A,surd,बहरा
1081,kräftig::A,tare,ताक़तवर
1082,kräftig::A,tare,शक्तिशाली
1083,kräftig::A,forte,ताक़तवर
1084,kräftig::A,forte,शक्तिशाली
1085,kräftig::A,robust,ताक़तवर
1086,kräftig::A,robust,शक्तिशाली
1087,stark::A,viguros,प्रबल
1088,stark::A,viguros,बलवान्
1089,stark::A,puternic,प्रबल
1090,stark::A,puternic,बलवान्
1091,schwach::A,slab,कमज़ोर
1092,schwach::A,debil,कमज़ोर
1093,fett::A,gras,मोटा
1094,fett::A,gras,मांसल
1095,schlank::A,zvelt,पतला
1096,schlank::A,zvelt,छरहरा
1097,hübsch::A,drăguț,सुंदर
1098,hübsch::A,drăguț,ख़ूबसूरत
1099,böse::A,rău,पापी
1100,böse::A,rău,दुष्ट
1101,böse::A,răutăcios,पापी
1102,böse::A,răutăcios,दुष्ट
1103,dumm::A,nerod,मूर्ख
1104,dumm::A,nerod,बुद्धू
1105,dumm::A,tâmpit,मूर्ख
1106,dumm::A,tâmpit,बुद्धू
1107,faul::A,leneș,आलसी
1108,faul::A,leneș,सुस्त
1109,fleißig::A,harnic,मेहनती
1110,fleißig::A,harnic,परिश्रमी
1111,fleißig::A,sârguincios,मेहनती
1112,fleißig::A,sârguincios,परिश्रमी
1113,geizig::A,calic,कृपण
1114,geizig::A,calic,कंजूस
1115,geizig::A,zgârcit,कृपण
1116,geizig::A,zgârcit,कंजूस
1117,klug::A,isteț,समझदार
1118,klug::A,isteț,होशियार
1119,klug::A,isteț,अक़्लमंद
1120,klug::A,deștept,समझदार
1121,klug::A,deștept,होशियार
1122,klug::A,deștept,अक़्लमंद
1123,geschickt::A,dibaci,किशल
1124,lieb::A,drag,प्रिय
1125,lieb::A,drag,प्यारा
1126,lieb::A,iubit,प्रिय
1127,lieb::A,iubit,प्यारा
1128,lustig::A,vesel,हँसमुख
1129,lustig::A,vesel,ख़ुशदिल
1130,sanft::A,blând,नम्र
1131,sanft::A,blajin,नम्र
1132,hungrig::A,flămând,भूखा
1133,krank::A,bolnav,बीमार
1134,krank::A,bolnav,अस्वस्थ
1135,nackt::A,gol,नग्न
1136,traurig::A,trist,उदास
1137,traurig::A,trist,रंजीदा
1138,traurig::A,mâhnit,उदास
1139,traurig::A,mâhnit,रंजीदा
1140,lebendig::A,viu,जीता
1141,lebendig::A,viu,ज़िंदा
1142,gut::A,bun,अच्छा
1143,schlecht::A,rău,बुरा
1144,schlecht::A,rău,ख़राब
1145,schlecht::A,prost,बुरा
1146,schlecht::A,prost,ख़राब
1147,richtig::A,drept,ठीक
1148,richtig::A,corect,ठीक
1149,schlimm::A,rău,बुरा
1150,schlimm::A,rău,अप्रिय
1151,wahr::A,adevărat,सच
1152,alt::A,uzat,पुराना
1153,alt::A,vechi,पुराना
1154,neu::A,nou,नया
1155,ehemalig::A,fost,भूतपूर्व
1156,ehemalig::A,anterior,भूतपूर्व
1157,alt[Lebewesen]::A,bătrîn,बूढ़ा
1158,alt[Lebewesen]::A,bătrîn,वृद्ध
1159,jung::A,tânăr,जवान
1160,arm::A,sărac,ग़रीब
1161,arm::A,sărman,ग़रीब
1162,reich::A,avut,धनी
1163,reich::A,avut,अमीर
1164,reich::A,bogat,धनी
1165,reich::A,bogat,अमीर
1166,bekannt::A,cunoscut,मालूम
1167,berühmt::A,renumit,मशहूर
1168,berühmt::A,renumit,प्रसिद्ध
1169,fremd::A,străin,विदेशी
1170,fremd::A,străin,अपरिचित
1171,verschieden::A,diferit,अलग
1172,verschieden::A,diferit,भिन्न
1173,verschieden::A,deosebit,अलग
1174,verschieden::A,deosebit,भिन्न
1175,nah::A,apropiat,नज़दीकी
1176,fern::A,departe,दूर
1177,fern::A,departe,दूरस्थ
1178,linker::A,stâng,बायाँ
1179,rechter::A,drept,दायाँ
1180,rechter::A,drept,दाहिना
1181,anderer::A,alt,अन्य
1182,anderer::A,alt,दूसरा
1183,erster::A,prim,पहला
1184,erster::A,prim,प्रथम
1185,zweiter::A,al doilea,दूसरा
1186,zweiter::A,al doilea,द्वितीय
1187,dritter::A,treilea,तीसरा
1188,letzter::A,final,अंतिम
1189,letzter::A,final,आख़िरी
1190,allein::ADV,singur,तनहा
1191,allein::ADV,singur,अकेले
1192,auf einmal::ADV,dintrodată,वक़्त में
1193,zusammen::ADV,împreună,एक साथ
1194,zusammen::ADV,împreună,साथ साथ
1195,lange::ADV,îndelung,देर तक
1196,lange::ADV,mult timp,देर तक
1197,plötzlich::ADV,deodată,सहसा
1198,plötzlich::ADV,deodată,अचानक
1199,plötzlich::ADV,pe neașteptate,सहसा
1200,plötzlich::ADV,pe neașteptate,अचानक
1201,sofort::ADV,imediat,तुरंत
1202,sofort::ADV,numaidecît,तुरंत
1203,später::ADV,mai apoi,बाद को
1204,später::ADV,mai apoi,बाद में
1205,später::ADV,mai târziu,बाद को
1206,später::ADV,mai târziu,बाद में
1207,jetzt::ADV,acum,अब
1208,jetzt::ADV,acum,अभी
1209,heute::ADV,azi,आज
1210,heute::ADV,astăzi,आज
1211,morgen::ADV,mâine,कल
1212,bald::ADV,curând,जल्दी
1213,dann::ADV,apoi,तब
1214,gestern::ADV,ieri,कल
1215,einst::ADV,odată,एक दिन
1216,einst::ADV,odată,पहले कभी
1217,einst::ADV,odinioară,एक दिन
1218,einst::ADV,odinioară,पहले कभी
1219,damals::ADV,atunci,उस समय
1220,damals::ADV,atunci,उन दिनों
1221,damals::ADV,pe atunci,उस समय
1222,damals::ADV,pe atunci,उन दिनों
1223,danach::ADV,după aceasta,इसके बाद
1224,danach::ADV,după aceasta,इसके पश्चात्
1225,vorher::ADV,mai întâi,पहले
1226,vorher::ADV,mai întâi,पेशतर
1227,vorher::ADV,în prealabil,पहले
1228,vorher::ADV,în prealabil,पेशतर
1229,zuerst::ADV,întâi,पहले
1230,zuerst::ADV,în primul rând,पहले
1231,einmal::ADV,odată,एक बार
1232,einmal::ADV,odată,एक दफ़ा
1233,manchmal::ADV,uneori,कभी कभी
1234,manchmal::ADV,câteodată,कभी कभी
1235,oft::ADV,des,अक्सर
1236,oft::ADV,deseori,अक्सर
1237,immer::ADV,mereu,सदा
1238,immer::ADV,mereu,हमेशा
1239,immer::ADV,întotdeauna,सदा
1240,immer::ADV,întotdeauna,हमेशा
1241,niemals::ADV,niciodată,कभी नहीं
1242,niemals::ADV,niciodată,कदापि नहीं
1243,hier::ADV,aci,इधर
1244,hier::ADV,aci,यहाँ
1245,hier::ADV,aici,इधर
1246,hier::ADV,aici,यहाँ
1247,hierhin::ADV,încoace,इधर को
1248,hierhin::ADV,încoace,यहाँ को
1249,von hier::ADV,de aici,यहाँ से
1250,dort::ADV,acolo,उधर
1251,dort::ADV,acolo,वहाँ
1252,dorthin::ADV,dincolo,उधर को
1253,dorthin::ADV,dincolo,वहाँ को
1254,geradeaus::ADV,drept înainte,सीधे
1255,vorwärts::ADV,înainte,आगे
1256,vorwärts::ADV,înainte,आगे को
1257,rückwärts::ADV,îndărăt,पीछे को
1258,zurück::ADV,înapoi,वापस
1259,unten::ADV,jos,नीचे
1260,unten::ADV,dedesubt,नीचे
1261,hinab::ADV,în jos,नीचे को
1262,hinab::ADV,de vale,नीचे को
1263,oben::ADV,sus,ऊपर
1264,oben::ADV,deasupra,ऊपर
1265,hinauf::ADV,în sus,ऊपर को
1266,überall::ADV,peste tot,हर जगह
1267,überall::ADV,peste tot,हर स्थान
1268,überall::ADV,pretutindeni,हर जगह
1269,überall::ADV,pretutindeni,हर स्थान
1270,nicht::ADV,nu,न
1271,nicht::ADV,nu,नहीं
1272,ein wenig::ADV,puțin,कुछ
1273,ein wenig::ADV,puțin,ज़रा
1274,ein wenig::ADV,puțin,थोड़ा
1275,kaum::ADV,cu greu,लगभग नहीं
1276,kaum::ADV,cu greu,बराबर नहीं
1277,kaum::ADV,cu anevoie,लगभग नहीं
1278,kaum::ADV,cu anevoie,बराबर नहीं
1279,sehr::ADV,mult,बहुत
1280,sehr::ADV,foarte,बहुत
1281,so::ADV,așa,ऐसा
1282,so::ADV,atât,ऐसा
1283,noch::ADV,încă,अभी तक
1284,nur::ADV,doar,केवल
1285,nur::ADV,doar,सिर्फ़
1286,schon::ADV,și,चुकना
1287,schon::ADV,deja,चुकना
1288,wieder::ADV,iar,फिर
1289,wieder::ADV,iar,दुबारा
1290,wieder::ADV,iarăși,फिर
1291,wieder::ADV,iarăși,दुबारा
1292,vergebens::ADV,în zadar,व्यर्थ
1293,vor::PRP,înainte de,के आगे
1294,vor::PRP,înainte de,के सामने
1295,hinter::PRP,după,के पीछे
1296,hinter::PRP,în spatele,के पीछे
1297,unter::PRP,sub,के तले
1298,unter::PRP,sub,के नीचे
1299,durch::PRP,prin,के पार
1300,neben::PRP,lângă,के पास
1301,neben::PRP,lângă,की बग़ल में
1302,neben::PRP,alături de,के पास
1303,neben::PRP,alături de,की बग़ल में
1304,zwischen::PRP,între,के बीच
1305,zwischen::PRP,dintre,के बीच
1306,wegen::PRP,pentru,के कारण
1307,wegen::PRP,pentru,की वजह से
1308,dies::PRN,acesta,यह
1309,das::PRN,asta,वह
1310,alles::PRN,tot,सब
1311,alles::PRN,tot,सब कुछ
1312,ich::PRN,eu,मैं
1313,du::PRN,tu,तू
1314,er::PRN,el,यह
1315,er::PRN,dânsul,यह
1316,wir::PRN,noi,हम
1317,ihr::PRN,voi,तुम
1318,sie::PRN,ei,ये
1319,sie::PRN,dânșii,ये
1320,was::FPRN,ce,क्या
1321,wer::FPRN,cine,कौन
1322,wo::FADV,unde,किधर
1323,wohin::FADV,încotro,किधर
1324,wie::FADV,cum,कैसे
1325,warum::FADV,de ce,क्यों
1326,warum::FADV,pentru ce,क्यों
1327,wieviel::FNUM,cât,कितना
1328,eins::NUM,unu,एक
1329,zwei::NUM,doi,दो
1330,drei::NUM,trei,तीन
1331,vier::NUM,patru,चार
1332,fünf::NUM,cinci,पाँच
1333,sechs::NUM,șase,छह
1334,sieben::NUM,șapte,सात
1335,acht::NUM,opt,आठ
1336,neun::NUM,nouă,नौ
1337,zehn::NUM,zece,दस
1338,elf::NUM,unsprezece,ग्यारह
1339,zwölf::NUM,douăsprezece,बारह
1340,zwanzig::NUM,douăzeci,बीस
1341,dreißig::NUM,treizeci,तीस
1342,vierzig::NUM,patruzeci,चालीस
1343,fünfzig::NUM,cincizeci,पचास
1344,sechzig::NUM,șaizeci,साठ
1345,siebzig::NUM,șaptezeci,सत्तर
1346,achtzig::NUM,optzeci,अस्सी
1347,neunzig::NUM,nouăzeci,नव्वे
1348,hundert::NUM,sută,सौ
1349,tausend::NUM,mie,हज़ार
1350,und::CNJ,și,और
1351,oder::CNJ,ori,या
1352,stehen::V,sta,खड़ा होना
1353,sitzen::V,ședea,बैठना
1354,liegen::V,zăcea,लेटना
1355,liegen::V,fi culcat,लेटना
1356,hängen::V,atârna,लटकना
1357,werden::V,deveni,बनना
1358,werden::V,se face,बनना
1359,passieren::V,se întâmpla,होना
1360,beginnen::V,începe,आरंभ होना
1361,beginnen::V,începe,प्रारंभ होना
1362,enden::V,se sfârși,अंत होना
1363,enden::V,se sfârși,ख़तम होना
1364,enden::V,se termina,अंत होना
1365,enden::V,se termina,ख़तम होना
1366,wechseln::V,se schimba,बदलना
1367,aufgehen[Sonne]::V,răsări,चढ़ना
1368,aufgehen[Sonne]::V,răsări,उदित होना
1369,untergehen[Sonne]::V,apune,अस्त हो जाना
1370,scheinen[Sonne]::V,străluci,रोशनी देना
1371,donnern::V,tuna,गरजना
1372,wehen::V,bate,चलना
1373,strömen::V,curge în șiroaie,बहना
1374,strömen::V,curge în șiroaie,प्रवाहित होना
1375,fließen::V,curge,बहना
1376,fließen::V,curge,प्रवाहित होना
1377,sich drehen::V,se învârti,घूमना
1378,schwanken::V,se clătina,हिलना
1379,schwingen::V,vibra,हिलना
1380,schwingen::V,flutura,हिलना
1381,fallen::V,cădea,गिरना
1382,brennen::V,arde,जलना
1383,rauchen::V,fuma,धुआँ उड़ाना
1384,regnen::V,ploua,बरसना
1385,gefrieren::V,îngheța,जमना
1386,tauen::V,se dezgheța,गलना
1387,tauen::V,se dezgheța,पिघलना
1388,schmelzen::V,se topi,गलना
1389,schmelzen::V,se topi,पिघलना
1390,trocknen::V,se usca,सूखना
1391,sieden::V,fierbe,उबलना
1392,sieden::V,clocoti,उबलना
1393,faulen::V,se împuți,गलना
1394,faulen::V,se împuți,सड़ना
1395,verfaulen::V,putrezi,गलना
1396,verfaulen::V,putrezi,सड़ना
1397,reißen::V,se rupe,फटना
1398,reißen::V,se sfâșia,फटना
1399,versinken::V,se scufunda,डूबना
1400,vergehen::V,trece,बीतना
1401,vergehen::V,trece,गुज़रना
1402,vergehen::V,se scurge,बीतना
1403,vergehen::V,se scurge,गुज़रना
1404,erscheinen::V,apărea,दिखाई देना
1405,verschwinden::V,dispărea,ग़ायब होना
1406,sinken::V,cădea,घटना
1407,sinken::V,cădea,उतरना
1408,sinken::V,coborî,घटना
1409,sinken::V,coborî,उतरना
1410,abnehmen::V,scădea,घटना
1411,abnehmen::V,descrește,घटना
1412,zunehmen::V,spori,बढ़ना
1413,zunehmen::V,crește,बढ़ना
1414,zunehmen::V,augmenta,बढ़ना
1415,steigen::V,urca,बढ़ना
1416,wachsen::V,crește,उगना
1417,glänzen::V,luci,चमकना
1418,glänzen::V,străluci,चमकना
1419,funkeln::V,scânteia,जगमगाना
1420,funkeln::V,scânteia,टिमटिमाना
1421,lärmen::V,face larmă,शोर मचाना
1422,läuten::V,suna,बजना
1423,klingeln::V,suna,बजना
1424,klirren::V,zăngăni,झनझनाना
1425,brausen::V,vui,साँय-साँय करना
1426,rauschen::V,vâjâi,सरसराना
1427,klingen::V,suna,बजना
1428,bellen::V,lătra,भौंकना
1429,heulen::V,urla,गुर्राना
1430,blasen::V,sufla,फूँकना
1431,pfeifen::V,fluiera,सीटी देना
1432,schreien::V,țipa,चिल्लाना
1433,stöhnen::V,geme,कराहना
1434,stöhnen::V,geme,आहें भरना
1435,zittern::V,tremura,काँपना
1436,leben::V,trăi,जीना
1437,geboren werden::V,se naște,पैदा होना
1438,atmen::V,respira,साँस लेना
1439,trinken::V,bea,पीना
1440,essen::V,mânca,खाना
1441,schlucken::V,înghiți,निगलना
1442,müde werden::V,se obosi,थकना
1443,müde werden::V,se obosi,उकताना
1444,einschlafen::V,adormi,सो जाना
1445,schlafen::V,dormi,सोना
1446,aufwachen::V,se deștepta,जागना
1447,aufstehen::V,fi se scula,उठना
1448,sich erholen::V,se relaxa,सुस्ताना
1449,sich erholen::V,se relaxa,आराम करना
1450,sich erholen::V,se destinde,सुस्ताना
1451,sich erholen::V,se destinde,आराम करना
1452,krank werden::V,se îmbolnăvi,बीमार पड़ना
1453,krank sein::V,zăcea,बीमार होना
1454,krank sein::V,fi bolnav,बीमार होना
1455,schmerzen::V,durea,दुखना
1456,schmerzen::V,durea,दर्द करना
1457,husten::V,tuși,खाँसना
1458,genesen::V,se însănătoși,ठीक हो जाना
1459,genesen::V,se însănătoși,स्वस्थ हो जाना
1460,sterben::V,muri,मरना
1461,umkommen::V,pieri,मरना
1462,sich bewegen::V,se mișca,चलना
1463,sich bewegen::V,se mișca,हिलना
1464,sich rühren::V,se mișca,हिलना
1465,sich erheben::V,se ridica,उठना
1466,sich setzen::V,lua loc,बैठना
1467,sich setzen::V,se așeza,बैठना
1468,hinfallen::V,cădea jos,गिरना
1469,laufen::V,merge,चलना
1470,laufen::V,merge pe jos,चलना
1471,schreiten::V,păși,क़दम जाना
1472,spazierengehen::V,se plimba,सैर करना
1473,eilen::V,fi se grăbi,तेज़ी से जाना
1474,eilen::V,fi se grăbi,शीघ्रता से चलना
1475,sich beeilen::V,se grăbi,जल्दी करना
1476,sich beeilen::V,se grăbi,शीघ्रता करना
1477,sausen::V,țâșni,बड़ी तेज़ी से चलना
1478,rennen::V,fugi,भागना
1479,rennen::V,fugi,दौड़ना
1480,rennen::V,alerga,भागना
1481,rennen::V,alerga,दौड़ना
1482,springen::V,sări,उछलना
1483,klettern::V,urca,चढ़ना
1484,klettern::V,se cățăra,चढ़ना
1485,schaukeln::V,legăna,झूलना
1486,kriechen::V,se târî,रेंगना
1487,schwimmen::V,înota,तैरना
1488,tauchen::V,se scufunda,डूबना
1489,rudern::V,vâsli,खेना
1490,rudern::V,vâsli,चप्पू चलाना
1491,rudern::V,lopăta,खेना
1492,rudern::V,lopăta,चप्पू चलाना
1493,fahren::V,merge,चलना
1494,fahren::V,merge,यात्रा करना
1495,fliegen::V,zbura,उड़ना
1496,gehen::V,merge,जाना
1497,weggehen::V,se duce,चला जाना
