,Concept_ID,vep,ps
796,immer::ADV,kaiken,تل
797,immer::ADV,kaiken,همېشه
798,niemals::ADV,ei nikonz,هیڅکله نه
799,hier::ADV,täs,دلته
800,hier::ADV,tägä,دلته
801,hierhin::ADV,tänna,دلته
802,hierhin::ADV,tänna,دې ځای ته
803,von hier::ADV,täspäi,د دې ځای نه
804,von hier::ADV,sid'päi,د دې ځای نه
805,dort::ADV,sigä,هلته
806,dorthin::ADV,sinna,هلته
807,dorthin::ADV,sinna,هغه ځای ته
808,dorthin::ADV,nakkale,هلته
809,dorthin::ADV,nakkale,هغه ځای ته
810,geradeaus::ADV,kohtha,مخامخ
811,vorwärts::ADV,edehe,مخ پهٔ وړاندې
812,rückwärts::ADV,sel'gin,بېرته
813,zurück::ADV,tagaze,بېرته
814,unten::ADV,alahan,لاندي
815,hinab::ADV,alaz,ښکته
816,hinab::ADV,alahaks,ښکته
817,oben::ADV,ülähän,پورته
818,hinauf::ADV,ülez,پاس
819,hinauf::ADV,ülähäks,پاس
820,überall::ADV,kaikjal,هره خوا
821,nicht::ADV,ei,نه
822,ein wenig::ADV,vähän,یو څه
823,kaum::ADV,habi,ایله
824,sehr::ADV,lujas,ډېر
825,sehr::ADV,lujas,زيات
826,so::ADV,muga,داسې
827,so::ADV,muga,دومره
828,so::ADV,ninga,داسې
829,so::ADV,ninga,دومره
830,noch::ADV,völ,نور
831,nur::ADV,järg,تش
832,nur::ADV,järg,صرف
833,nur::ADV,vaiše,تش
834,nur::ADV,vaiše,صرف
835,schon::ADV,jo,دمخه
836,wieder::ADV,möst,بیا
837,vergebens::ADV,uhtei,عبث
838,vor::PRP,edes,دمخه
839,hinter::PRP,taga,شاته
840,unter::PRP,al,لاندي
841,durch::PRP,läbi,د مینځ نه
842,durch::PRP,kal't,د مینځ نه
843,neben::PRP,rindal,نژدې
844,zwischen::PRP,keskes,ترمینځ
845,wegen::PRP,tagut,د ... له لاسه
846,dies::PRN,nece,دا
847,das::PRN,se,دا
848,alles::PRN,kaik,هرڅهٔ
849,ich::PRN,minä,زه
850,du::PRN,sinä,ته
851,er::PRN,hän,دی
852,wir::PRN,mö,مونږ
853,ihr::PRN,tö,تاسې
854,sie::PRN,hö,هغوی
855,was::FPRN,mi,څهٔ
856,wer::FPRN,ken,چا
857,wer::FPRN,ken,څوک
858,wo::FADV,kus,چيری
859,wo::FADV,kus,چېرته
860,wohin::FADV,kuna,چېرته
861,wie::FADV,kut,څنګه
862,wie::FADV,mit',څنګه
863,warum::FADV,mikš,ولې
864,wieviel::FNUM,äjak,څو
865,wieviel::FNUM,äjak,څومره
866,wieviel::FNUM,kuverz',څو
867,wieviel::FNUM,kuverz',څومره
868,eins::NUM,üks',یو
869,zwei::NUM,kaks',دوه
870,drei::NUM,koume,درې
871,vier::NUM,nel'l',څلور
872,fünf::NUM,viž,پنځه
873,sechs::NUM,kuz',شپږ
874,sieben::NUM,seičeme,اوه
875,acht::NUM,kahesa,اته
876,neun::NUM,ühesa,نهه
877,zehn::NUM,kümne,لس
878,elf::NUM,üks'toštkümne,یوولس
879,zwölf::NUM,kaks'toštkümne,دولس
880,zwanzig::NUM,kaks'kümne,شل
881,dreißig::NUM,koumekümne,دېرش
882,vierzig::NUM,nel'l'kümne,څلوېښت
883,fünfzig::NUM,vižkümne,پنځوس
884,sechzig::NUM,kuz'kümne,شپېته
885,siebzig::NUM,seičemekümne,اویا
886,achtzig::NUM,kahesakümne,اتیا
887,neunzig::NUM,ühesakümne,نوي
888,hundert::NUM,sada,سل
889,tausend::NUM,tuha,زر
890,und::CNJ,i,او
891,und::CNJ,da,او
892,oder::CNJ,vai,ېا
893,stehen::V,seišta,درېدل
894,sitzen::V,ištta,کښېنستل
895,liegen::V,venuda,ملاستل
896,hängen::V,ripta,ځړېدل
897,werden::V,lindä,کېدل
898,werden::V,tehtas,کېدل
899,passieren::V,ozaitas,پېښېدل
900,beginnen::V,augotadas,شروع کېدل
901,enden::V,loptas,خلاصدل
902,enden::V,loptas,تمامېدل
903,wechseln::V,vajehtadas,تغییر موندل
904,aufgehen[Sonne]::V,nousta,ختل
905,untergehen[Sonne]::V,lasktas,لوېدل
906,untergehen[Sonne]::V,lasktas,پرېوتل
907,scheinen[Sonne]::V,paštta,رڼا کول
908,donnern::V,juraita,تنېدل
909,donnern::V,juraita,غړمبېدل
910,wehen::V,dölta,چلېدل
911,wehen::V,puhuda,چلېدل
912,strömen::V,valadas,بهېدل
913,fließen::V,valuda,بهېدل
914,fließen::V,valuda,تویېدل
915,sich drehen::V,punotas,ګرځېدل
916,sich drehen::V,punotas,چورلېدل
917,schwanken::V,čibuda,زنګېدل
918,schwingen::V,čibuda,زنګېدل
919,fallen::V,langeta,ولېدل
920,brennen::V,pallada,سوځېدل
921,rauchen::V,savustada,لوګی کول
922,regnen::V,vihmda,باران اورېدل
923,gefrieren::V,jäduda,کنګل نيول
924,gefrieren::V,kül'mdä,کنګل نيول
925,tauen::V,sulada,وېلې کېدل
926,schmelzen::V,sulada,وېلې کېدل
927,trocknen::V,kuida,وچېدل
928,trocknen::V,kuivehtuda,وچېدل
929,sieden::V,kehuda,اېشېدل
930,faulen::V,hapata,خرابېدل
931,faulen::V,traudäs,خرابېدل
932,verfaulen::V,hapata,ورستېدل
933,reißen::V,rebita,شلېدل
934,versinken::V,upota,ډوېېدل
935,vergehen::V,mända,تېرېدل
936,erscheinen::V,ozutadas,ښکارېدل
937,verschwinden::V,hajeta,ورکېدل
938,sinken::V,väheta,ښکته کېدل
939,sinken::V,lasktas,ښکته کېدل
940,abnehmen::V,peneta,کمېدل
941,zunehmen::V,ližaduda,زیاتېدل
942,steigen::V,nousta,جګېدل
943,steigen::V,nousta,پورته کېدل
944,wachsen::V,kazda,وده کول
945,glänzen::V,loštta,ځلېدل
946,funkeln::V,hoštta,پړکېدل
947,lärmen::V,robaita,غال و غول کول
948,läuten::V,judaita,زنګ وهل
949,klingeln::V,kelotada,زنګ وهل
950,klirren::V,biraita,کړنګېدل
951,brausen::V,bruncta,تلاطم کول
952,rauschen::V,šobaita,شڼهار کول
953,klingen::V,heläita,آواز کول
954,bellen::V,nutta,غپېدل
955,heulen::V,ulaita,انګلل
956,blasen::V,puhuda,پو کول
957,pfeifen::V,pistta,شپېلک وهل
958,pfeifen::V,vihelta,شپېلک وهل
959,schreien::V,kirkta,ناره کول
960,schreien::V,kidastada,ناره کول
961,stöhnen::V,ohkta,زګېروی کول
962,stöhnen::V,voivotada,زګېروی کول
963,zittern::V,säraita,لړزېدل
964,leben::V,eläda,ژوند کول
965,geboren werden::V,sünduda,زېږېدل
966,atmen::V,henktä,ساه کښل
967,atmen::V,henktä,تنفس کول
968,trinken::V,joda,څښل
969,essen::V,söda,خوړل
970,schlucken::V,lainata,غړپول
971,müde werden::V,väzuda,ستړی کېدل
972,müde werden::V,šuštuda,ستړی کېدل
973,einschlafen::V,uinota,ویده کېدل
974,schlafen::V,magata,خوب کول
975,schlafen::V,nukkuda,خوب کول
976,aufwachen::V,heraštuda,ویښېدل
977,aufstehen::V,nousta,پاڅېدل
978,sich erholen::V,lebaitas,استراحت کول
979,krank werden::V,läžegata,رنځورېدل
980,krank sein::V,läžuda,ناجوړېدل
981,schmerzen::V,kibištada,خوږېدل
982,schmerzen::V,kibištada,درد کول
983,husten::V,rügda,ټوخېدل
984,genesen::V,tervehtuda,رغېدل
985,sterben::V,kolda,مړل
986,umkommen::V,kolda,تلفېدل
987,sich bewegen::V,likkuda,چلېدل
988,sich bewegen::V,likkuda,حرکت کول
989,sich rühren::V,likahtada,ښورېدل
990,sich rühren::V,kubahtada,ښورېدل
991,sich erheben::V,nousta,درېدل
992,sich setzen::V,išttas,کښېنستل
993,hinfallen::V,langeta,لوېدل
994,laufen::V,kävuda,منډې وهل
995,schreiten::V,astta,قدم ایښودل
996,schreiten::V,haškta,قدم ایښودل
997,spazierengehen::V,kävelta,چکر وهل
998,eilen::V,kiruhtada,بېړه کول
999,sich beeilen::V,kiruhtada,عجله کول
1000,sausen::V,fun'urta,ځغستل
1001,rennen::V,joksta,زغلېدل
1002,springen::V,hüptä,ټوپ وهل
1003,klettern::V,libuda,ختل
1004,schaukeln::V,čibuda,زنګېدل
1005,kriechen::V,ličtas,خاپوړی وهل
1006,schwimmen::V,ujuda,لامبو وهل
1007,tauchen::V,čukautas,غوټه وهل
1008,rudern::V,souta,پارو وهل
1009,fahren::V,ajada,تلل
1010,fahren::V,ajelda,تلل
1011,fliegen::V,leta,الوتل
1012,gehen::V,mända,تلل
1013,gehen::V,kävuda,تلل
1014,weggehen::V,päzda,بهر وتل
1015,weggehen::V,lähtta,بهر وتل
1016,abfahren::V,tönduda,تلل
1017,anhalten::V,seižutadas,ودرېدل
1018,hineingehen::V,mända südäimehe,داخلېدل
1019,eintreten::V,tulda,ننوتل
1020,kommen::V,tulda,راتلل
1021,ankommen::V,tulda,رسېدل
1022,zurückkommen::V,pörtas,بېرته راتلل
1023,bleiben::V,jäda,پاتې کېدل
1024,warten::V,varastada,انتظار وېستل
1025,erwarten::V,varastada,انتظار کول
1026,suchen::V,ectä,لټول
1027,finden::V,löuta,میندل
1028,finden::V,löuta,پیدا کول
1029,versuchen::V,ladida,هڅه کول
1030,versuchen::V,rohkaita,هڅه کول
1031,vorbereiten::V,vaumita,چمتوکول
1032,lieben::V,armastada,مینه لرل
1033,mögen::V,navedida,خوښول
1034,mögen::V,navedida,علاقه لرل
1035,lachen::V,nagrda,خندېدل
1036,rühren::V,likutada,اغېزه کول
1037,weinen::V,itkta,ژړل
1038,schimpfen::V,laidas,ښکنځا کول
1039,schimpfen::V,pačatada,ښکنځا کول
1040,sich ärgern::V,rändüda,قهر راتلل
1041,sich fürchten::V,varaita,ډارېدل
1042,fürchten::V,varaita,ډارېدل
1043,fliehen::V,pageta,تښتېدل
1044,flüchten::V,pageta,تښتېدل
1045,flüchten::V,joksta,تښتېدل
1046,sehen::V,nähta,لیدل
1047,anschauen::V,kacta,کتل
1048,ansehen::V,kacta,ننداره کول
1049,hören::V,kulda,اورېدل
1050,zuhören::V,kundeltas,غوږ نیول
1051,probieren::V,mujada,څکه کول
1052,probieren::V,mujada,چاشنی کول
1053,riechen::V,rižada,بويول
1054,fühlen::V,mujada,حسول
1055,scheinen::V,näguda,ښکارېدل
1056,zu sehen sein::V,näguda,ښکارېدل
1057,vernehmen::V,kulištada,خبرېدل
1058,frieren::V,kül'mdä,ساړه کېتل
1059,tun::V,tehta,کول
1060,können::V,voida,کولای شول
1061,können::V,voida,د لاسه کېدل
1062,können::V,mahtta,کولای شول
1063,können::V,mahtta,د لاسه کېدل
1064,wollen::V,himoita,غوښتل
1065,wollen::V,tahtoida,غوښتل
1066,anfangen::V,zavottä,شروع کول
1067,anfangen::V,augotada,شروع کول
1068,beenden::V,loptä,ختمول
1069,beenden::V,loptä,پای ته رسول
1070,aufhören::V,loptas,بس کول
1071,gelingen::V,lähtta,موفق کېدل
1072,gelingen::V,lähtta,بریالی کېدل
1073,gelingen::V,tehtas,موفق کېدل
1074,gelingen::V,tehtas,بریالی کېدل
1075,geraten::V,tulda,کېدل
1076,öffnen::V,avaita,خلاصول
1077,öffnen::V,avaita,پرانیستل
1078,schließen::V,saubata,تړل
1079,stellen::V,panda,ایښودل
1080,stellen::V,seižutada,ایښودل
1081,setzen::V,ištutada,کښېنول
1082,legen::V,panda,ایښودل
1083,berühren::V,koskta,لاس وهل
1084,berühren::V,käziduda,لاس وهل
1085,verbinden::V,ühtenzoitta,تړل
1086,bedecken::V,katta,پوښول
1087,bedecken::V,peitta,پوښول
1088,aufhängen::V,riputada,ځوړندول
1089,anzünden::V,sütutada,بلول
1090,aufheben::V,leta,پورته کول
1091,zurücklassen::V,jätta,پرېښودل
1092,verlieren::V,kadotada,ورکول
1093,fallen lassen::V,kirbotada,له لاسه لوېدل
1094,machen::V,säta,کول
1095,machen::V,tehta,کول
1096,herstellen::V,tehta,جوړول
1097,herstellen::V,tehta,توليدول
1098,bauen::V,leta,جوړول
1099,bauen::V,sauda,جوړول
1100,reparieren::V,koheta,ترمیمول
1101,verbessern::V,paremboita,اصلاح کول
1102,ändern::V,vajehtada,تغیر ورکول
1103,graben::V,kaida,کيندل
1104,graben::V,čongoida,کيندل
1105,beugen::V,koverta,ټیټول
1106,biegen::V,painda,کږول
1107,drehen::V,punotada,ګرځول
1108,wenden::V,käta,اړول
1109,wenden::V,kärauta,اړول
1110,umdrehen::V,käta,اړول
1111,heben::V,leta,جګول
1112,heben::V,leta,پورته کول
1113,hochheben::V,libutada,جګول
1114,ergreifen::V,tabata,نیول
1115,halten::V,pidada,نیول
1116,drücken::V,painda,کښېکښل
1117,schieben::V,žigutada,پوری وهل
1118,kratzen::V,künstä,ګرول
1119,lecken::V,nolda,څټل
1120,beißen::V,purda,چیچل
1121,beißen::V,hambastada,چیچل
1122,abreißen::V,ratketa,شکول
1123,abschneiden::V,čapata,پرېکول
1124,abschneiden::V,leikata,پرېکول
1125,binden::V,sidoda,تړل
1126,stecken::V,čokaita,ټومبل
1127,brechen::V,katkaita,ماتول
1128,klopfen::V,kolkotada,ټکول
1129,hauen::V,löda,ټکول
1130,kleben::V,klejata,نښلول
1131,kleben::V,klejata,سرېښول
1132,reiben::V,hosta,مږل
1133,reiben::V,törkita,مږل
1134,reiben::V,jorotada,مږل
1135,streichen::V,voita,مښل
1136,schleifen::V,hijoida,تېره کول
1137,schleifen::V,teravzoitta,تېره کول
1138,schneiden::V,leikata,غوڅول
1139,schneiden::V,leikata,پرېکول
1140,rütteln::V,heilutada,خوڅول
1141,schütteln::V,pudištada,ښورول
1142,schwenken::V,maihutada,خوڅول
1143,schütten::V,valada,اچول
1144,schütten::V,valada,تویول
1145,füllen::V,täutta,ډکول
1146,einwickeln::V,kärdä,پېچل
1147,einwickeln::V,kärdä,نغښتل
1148,tragen::V,kantta,وړل
1149,tragen::V,kandišta,وړل
1150,schleppen::V,vedätada,وړل
1151,ziehen::V,vedada,کښل
1152,aufbewahren::V,kaita,ساتل
1153,werfen::V,čuta,اچول
1154,werfen::V,čuta,غورځول
1155,werfen::V,tactä,اچول
1156,werfen::V,tactä,غورځول
1157,fangen::V,püta,نیول
1158,fangen::V,püta,ګیرول
1159,packen::V,tabata,نیول
1160,verstecken::V,peitta,پټول
1161,teilen::V,jagada,وېشل
1162,teilen::V,jagada,تقسیمول
1163,schicken::V,oigeta,لېږل
1164,schicken::V,oigeta,استول
1165,bringen::V,veda,راوړل
1166,hinzufügen::V,ližata,زیاتول
1167,bekommen::V,sada,حاصلول
1168,erhalten::V,sada,اخیستل
1169,nehmen::V,otta,نیول
1170,nehmen::V,otta,اخيستل
1171,wählen::V,valita,خوښول
1172,auswählen::V,valita,چنده کول
1173,bewahren::V,kaita,ساتل
1174,behindern::V,telustada,مانع کېدل
1175,behindern::V,telustada,ممانعت کول
1176,verderben::V,travida,خرابېدل
1177,beschädigen::V,satatada,ورانول
1178,zerbrechen::V,mureta,ماتول
1179,zerreißen::V,rebitada,څیرې کول
1180,zerstören::V,mureta,ړنګول
1181,zerstören::V,mureta,ورانول
1182,verbrennen::V,poltta,سوځول
1183,geben::V,antta,ورکول
1184,reichen::V,antta,ورکول
1185,schenken::V,lahjoita,بښل
1186,versprechen::V,toivotada,لوز کول
1187,wünschen::V,toivotada,غوښتل
1188,loben::V,kitta,ستایل
1189,loben::V,kitta,تمجید کول
1190,küssen::V,tervehtada,ښکلول
1191,wiegen::V,likutada,زنګول
1192,zudecken::V,katta,پوښول
1193,wecken::V,noustatada,ويښول
1194,zeigen::V,ozutada,ښودل
1195,führen::V,astutada,بیول
1196,lehren::V,opeta,درس ورکول
1197,lehren::V,opeta,تعلیم ورکول
1198,unterrichten::V,opeta,درس ورکول
1199,aufziehen::V,kazvatada,روزل
1200,leiten::V,ohjata,رهبری کول
1201,leiten::V,ohjata,لارښوونه کول
1202,antreiben::V,rigehtoitta,چټک کول
1203,lassen::V,käskta,اړکول
1204,einladen::V,kucta,بلل
1205,vereinigen::V,ühtenzoitta,متحد کول
1206,vereinigen::V,ühtenzoitta,یوځای کول
1207,besuchen::V,rižada,کتنه کول
1208,treffen::V,vastata,ليدل
1209,treffen::V,vastata,تلقی کول
1210,sich versammeln::V,kägeta,راغونډېدل
1211,sich versammeln::V,sätas,راغونډېدل
1212,spielen::V,väta,لوبه کول
1213,singen::V,pajatada,سندرې وېل
1214,tanzen::V,kargaita,ګډېدل
1215,sich trennen::V,erigata,بېلېدل
1216,verlassen::V,jätta,ترک کول
1217,retten::V,päzutada,نجات ورکول
1218,bewachen::V,varjoita,ساتل
1219,bewachen::V,varjoita,حفاظت کول
1220,schützen::V,kaita,ژغورل
1221,verteidigen::V,kaita,دفاع کول
1222,sich schlagen::V,torata,جنګېدل
1223,schießen::V,ampta,ویشتل
1224,siegen::V,vägestada,غالبېدل
1225,ärgern::V,verdutada,خپه کول
1226,ärgern::V,rändütada,خپه کول
1227,schlagen::V,löda,وهل
1228,schlagen::V,iškta,وهل
1229,treten::V,peksta,په لغته وهل
1230,treten::V,topsta,په لغته وهل
1231,stechen::V,pystiä,ټومبل
1232,stoßen::V,iškta,ټېل وهل
1233,stoßen::V,iškta,پوری وهل
1234,stoßen::V,pudištada,ټېل وهل
1235,stoßen::V,pudištada,پوری وهل
1236,stehlen::V,vargastada,تښتول
1237,stehlen::V,vargastada,غلا کول
1238,stören::V,keskustada,ماتول
1239,belästigen::V,tartuteldas,ځورول
1240,belästigen::V,tartuteldas,تکلیف ورکول
1241,verbergen::V,katelda,پټول
1242,täuschen::V,manitada,تېرایستل
1243,täuschen::V,manitada,خطا ایستل
1244,betrügen::V,manitada,غولول
1245,töten::V,rikta,وژل
1246,töten::V,rikta,مړ کول
1247,töten::V,surmita,وژل
1248,töten::V,surmita,مړ کول
1249,wohnen::V,eläda,اوسېدل
1250,arbeiten::V,rata,کار کول
1251,sammeln::V,kogota,راټولول
1252,sammeln::V,kogota,راغونډول
1253,pflücken::V,poimda,شکول
1254,jagen::V,mecata,ښکار کول
1255,fischen::V,kalatada,کب نيول
1256,fassen::V,tabata,نیول
1257,fassen::V,tabata,ګیرول
1258,hüten::V,paimeta,پوول
1259,treiben::V,ajada,بیول
1260,anbinden::V,küttestada,تړل
1261,anbinden::V,sidoda,تړل
1262,füttern::V,sötta,خوراک ورکول
1263,melken::V,lüpsta,لوشل
1264,hacken::V,sauda,پی کول
1265,gießen::V,valada,اوبه کول
1266,reifen::V,küpseta,رسېدل
1267,zubereiten::V,vaumištada,تیارول
1268,kochen::V,keitta,پخول
1269,backen::V,paštta,پخول
1270,braten::V,žarda,وريتول
1271,umrühren::V,segoitada,لړل
1272,stricken::V,kudoda,اوبدل
1273,nähen::V,ombelta,ګنډل
1274,färben::V,mujutada,رنګول
1275,reinigen::V,puhtastada,صافول
1276,waschen::V,pesta,مینځل
1277,abwischen::V,pühktä,وچول
1278,spülen::V,huhtoida,کنګالول
1279,fegen::V,pühkta,جارو کول
1280,kehren::V,uhoita,جارو کول
1281,baden::V,kül'ptäs,لمبېدل
1282,sich waschen::V,pestas,ځان مينځل
1283,ausziehen::V,riičta,کښل
1284,ausziehen::V,riičta,ایستل
1285,ausziehen::V,rušta,کښل
1286,ausziehen::V,rušta,ایستل
1287,anziehen::V,panda päle,اغوستل
1288,anziehen::V,panda kädehe,اغوستل
1289,anziehen::V,panda jaugha,اغوستل
1290,sich anziehen::V,sobdas,کالی اغوستل
1291,kämmen::V,harjata,ګمنځول
1292,schmücken::V,čomitada,ښکلی کول
1293,sagen::V,sanuda,وېل
1294,sprechen::V,pagišta,وېل
1295,sprechen::V,pagišta,غږېدل
1296,reden::V,pagišta,ګړېدل
1297,reden::V,pagišta,خبرې کول
1298,sich unterhalten::V,lodaita,خبری کول
1299,fragen::V,küzuda,پوښتنه کول
1300,bitten::V,pakita,غوښتل
1301,erzählen::V,sanuda,کيسه کول
1302,erzählen::V,sanuda,حکايت کول
1303,erzählen::V,starinoita,کيسه کول
1304,erzählen::V,starinoita,حکايت کول
1305,mitteilen::V,tedotada,خبرول
1306,mitteilen::V,tedotada,خبر ورکول
1307,nennen::V,nimitada,نوم ايښودل
1308,rufen::V,kucta,بلل
1309,prahlen::V,kittäs,لاپې وهل
1310,übersetzen::V,käta,ژباړل
1311,übersetzen::V,käta,ترجمه کول
1312,denken::V,meletada,فکر کول
1313,glauben::V,uskta,باور کول
1314,bemerken::V,homaita,لیدل
1315,erkennen::V,tundištada,پېژندل
1316,begreifen::V,tabata,رسېدل
1317,begreifen::V,tabata,پوهېدل
1318,verstehen::V,el'geta,پوهېدل
1319,verstehen::V,toimetada,پوهېدل
1320,lernen::V,opetas,زده کول
1321,lernen::V,opetas,درس لوستل
1322,wissen::V,teta,پوهېدل
1323,sich erinnern an::V,johtutada,یادول
1324,sich erinnern an::V,johtutada,په یاد راوړل
1325,vergessen::V,unohtada,هېرول
1326,messen::V,märita,اندازه کول
1327,zählen::V,lugeda,شمارل
1328,rechnen::V,lugeda,حسابول
1329,lesen::V,lugeda,لوستل
1330,malen::V,pirta,رسمول
1331,zeichnen::V,pirta,رسمول
1332,schreiben::V,kirjutada,لیکل
1333,besitzen::V,omištada,لرل
1334,kaufen::V,ostta,رانیول
1335,verkaufen::V,möda,خرڅول
1336,bezahlen::V,maksta,تأدیه کول
1337,zahlen::V,maksta,کسات اخيستل
1338,beherrschen::V,valdoita,تسلط لرل
1339,ertragen::V,tirpta,زغمل
