,Concept_ID,se,kl
2627,Platte::N,ráptu,qaateq
2628,Platte::N,ка̄ррьт,qaateq
2629,Stütze::N,dovtege,ajagutaq
2630,Stütze::N,dovtege,ajaagutaq
2631,Stütze::N,dåarjege,ajagutaq
2632,Stütze::N,dåarjege,ajaagutaq
2633,Stütze::N,tsagge,ajagutaq
2634,Stütze::N,tsagge,ajaagutaq
2635,Stütze::N,nihta,ajagutaq
2636,Stütze::N,nihta,ajaagutaq
2637,Stütze::N,duvdda,ajagutaq
2638,Stütze::N,duvdda,ajaagutaq
2639,Stütze::N,caggi,ajagutaq
2640,Stütze::N,caggi,ajaagutaq
2641,Stütze::N,cagge,ajagutaq
2642,Stütze::N,cagge,ajaagutaq
2643,Stütze::N,cõgldõk,ajagutaq
2644,Stütze::N,cõgldõk,ajaagutaq
2645,Stütze::N,стуэлльп,ajagutaq
2646,Stütze::N,стуэлльп,ajaagutaq
2647,Stange::N,staavra,kaaviffik
2648,Stange::N,stággo,kaaviffik
2649,Stange::N,hålggå,kaaviffik
2650,Stange::N,stávrá,kaaviffik
2651,Stange::N,stággu,kaaviffik
2652,Stange::N,čuálgui,kaaviffik
2653,Stange::N,kaŋgg,kaaviffik
2654,Stange::N,кэ̄ллт,kaaviffik
2655,Stange::N,пе̄лльк,kaaviffik
2656,Stock::N,galte,ajaappissat
2657,Stock::N,klåbpoe,ajaappissat
2658,Stock::N,soabbe,ajaappissat
2659,Stock::N,soabbi,ajaappissat
2660,Stock::N,suáb'bi,ajaappissat
2661,Stock::N,suä´b'b,ajaappissat
2662,Stock::N,суэммьп,ajaappissat
2663,Stab::N,klaahka,ajaappissat
2664,Stab::N,soabbe,ajaappissat
2665,Stab::N,soabbi,ajaappissat
2666,Stab::N,suáb'bi,ajaappissat
2667,Stab::N,suä´b'b,ajaappissat
2668,Stab::N,суэммьп,ajaappissat
2669,Rohr::N,gïrse,sullulik
2670,Rohr::N,båhttså,sullulik
2671,Rohr::N,bohcci,sullulik
2672,Rohr::N,poccee,sullulik
2673,Rohr::N,puu´lčiǩ,sullulik
2674,Rohr::N,туррьп,sullulik
2675,Haus::N,ståapoe,illu
2676,Haus::N,goahte,illu
2677,Haus::N,stohpu,illu
2678,Haus::N,tááḷu,illu
2679,Haus::N,tääll,illu
2680,Haus::N,пэ̄ҏҏт,illu
2681,Heim::N,hïejme,
2682,Heim::N,viesso,
2683,Heim::N,ruoktu,
2684,Heim::N,päikki,
2685,Heim::N,päi´ǩǩ,
2686,Heim::N,пэ̄ҏҏт,
2687,Ofen::N,vuebnie,kissarsuut
2688,Ofen::N,vuodná,kissarsuut
2689,Ofen::N,vuobnne,kissarsuut
2690,Ofen::N,uvdna,kissarsuut
2691,Ofen::N,uvnâ,kissarsuut
2692,Ofen::N,ǩiiuǥân,kissarsuut
2693,Ofen::N,пе̄ххц,kissarsuut
2694,Ofen::N,кыввкан,kissarsuut
2695,Fußboden::N,guelpie,nateq
2696,Fußboden::N,guolbbe,nateq
2697,Fußboden::N,láhtti,nateq
2698,Fußboden::N,šalde,nateq
2699,Fußboden::N,šâ´ldd,nateq
2700,Fußboden::N,шалльт,nateq
2701,Tisch::N,buertie,allattarfik
2702,Tisch::N,bievdde,allattarfik
2703,Tisch::N,beavdi,allattarfik
2704,Tisch::N,pevdi,allattarfik
2705,Tisch::N,på´rdd,allattarfik
2706,Tisch::N,stue´ll,allattarfik
2707,Tisch::N,туэлль,allattarfik
2708,Stuhl::N,stovle,issiavik
2709,Stuhl::N,stovle,issiaffik
2710,Stuhl::N,ståvllå,issiavik
2711,Stuhl::N,ståvllå,issiaffik
2712,Stuhl::N,stuollu,issiavik
2713,Stuhl::N,stuollu,issiaffik
2714,Stuhl::N,stovli,issiavik
2715,Stuhl::N,stovli,issiaffik
2716,Stuhl::N,stuu´l,issiavik
2717,Stuhl::N,stuu´l,issiaffik
2718,Stuhl::N,стула,issiavik
2719,Stuhl::N,стула,issiaffik
2720,Wiege::N,gïerhkeme,uaasoq
2721,Wiege::N,vuoggo,uaasoq
2722,Wiege::N,geaŧŧu,uaasoq
2723,Wiege::N,geaktu,uaasoq
2724,Wiege::N,gietkka,uaasoq
2725,Wiege::N,kiäh'tu,uaasoq
2726,Wiege::N,vogga,uaasoq
2727,Wiege::N,кӣткэм,uaasoq
2728,Bett::N,seangkoe,nallavik
2729,Bett::N,sæŋŋga,nallavik
2730,Bett::N,seaŋga,nallavik
2731,Bett::N,seŋgâ,nallavik
2732,Bett::N,sââ´jj,nallavik
2733,Bett::N,вуэдтӭмсайй,nallavik
2734,Regal::N,hælla,ilisivik
2735,Regal::N,hilldo,ilisivik
2736,Regal::N,hildu,ilisivik
2737,Regal::N,ildee,ilisivik
2738,Regal::N,i´lddi,ilisivik
2739,Regal::N,ылльтэ,ilisivik
2740,Kiste::N,aeskie,sakissat
2741,Kiste::N,aeskie,illerfiusaq
2742,Kiste::N,kássa,sakissat
2743,Kiste::N,kássa,illerfiusaq
2744,Kiste::N,kássa,sakissat
2745,Kiste::N,kássa,illerfiusaq
2746,Kiste::N,árkku,sakissat
2747,Kiste::N,árkku,illerfiusaq
2748,Kiste::N,ču´ǩǩ,sakissat
2749,Kiste::N,ču´ǩǩ,illerfiusaq
2750,Kiste::N,чуххьк,sakissat
2751,Kiste::N,чуххьк,illerfiusaq
2752,Fenster::N,klaase,aki
2753,Fenster::N,klaase,igalaaq
2754,Fenster::N,vinndek,aki
2755,Fenster::N,vinndek,igalaaq
2756,Fenster::N,láse,aki
2757,Fenster::N,láse,igalaaq
2758,Fenster::N,laasâ,aki
2759,Fenster::N,laasâ,igalaaq
2760,Fenster::N,ikkân,aki
2761,Fenster::N,ikkân,igalaaq
2762,Fenster::N,эххкан,aki
2763,Fenster::N,эххкан,igalaaq
2764,Tür::N,okse,matu
2765,Tür::N,uksa,matu
2766,Tür::N,uksa,matu
2767,Tür::N,uksâ,matu
2768,Tür::N,uhss,matu
2769,Tür::N,уккс,matu
2770,Tor::N,okse,isaaffik
2771,Tor::N,pårttå,isaaffik
2772,Tor::N,uksa,isaaffik
2773,Tor::N,poarta,isaaffik
2774,Tor::N,porttâ,isaaffik
2775,Tor::N,uustõk,isaaffik
2776,Tor::N,čuâlluhss,isaaffik
2777,Tor::N,уккс,isaaffik
2778,Zaun::N,haakene,saputit
2779,Zaun::N,jerra,saputit
2780,Zaun::N,gárdde,saputit
2781,Zaun::N,áidi,saputit
2782,Zaun::N,äiđi,saputit
2783,Zaun::N,äidd,saputit
2784,Zaun::N,čuâll,saputit
2785,Zaun::N,а̄ййт,saputit
2786,Dach::N,rehpie,qaliaq
2787,Dach::N,dæhkko,qaliaq
2788,Dach::N,gáhttu,qaliaq
2789,Dach::N,káttu,qaliaq
2790,Dach::N,laakk,qaliaq
2791,Dach::N,пэ̄ҏҏтэ̄ля,qaliaq
2792,Dach::N,кры̄ша,qaliaq
2793,Leiter::N,raajtere,tummeqqat
2794,Leiter::N,raajtere,majuartarfiit
2795,Leiter::N,tjajmos,tummeqqat
2796,Leiter::N,tjajmos,majuartarfiit
2797,Leiter::N,boagos,tummeqqat
2798,Leiter::N,boagos,majuartarfiit
2799,Leiter::N,ráidalas,tummeqqat
2800,Leiter::N,ráidalas,majuartarfiit
2801,Leiter::N,raidlâs,tummeqqat
2802,Leiter::N,raidlâs,majuartarfiit
2803,Leiter::N,лествец,tummeqqat
2804,Leiter::N,лествец,majuartarfiit
2805,Besen::N,saehpie,saligutit
2806,Besen::N,gaerpene,saligutit
2807,Besen::N,njáman,saligutit
2808,Besen::N,luvdá,saligutit
2809,Besen::N,luvdá,saligutit
2810,Besen::N,västt,saligutit
2811,Besen::N,ва̄сст,saligutit
2812,Spaten::N,gåajvoe,nivaataq
2813,Spaten::N,spádá,nivaataq
2814,Spaten::N,goajvvo,nivaataq
2815,Spaten::N,goaivu,nivaataq
2816,Spaten::N,kuái'vu,nivaataq
2817,Spaten::N,kuäivv,nivaataq
2818,Spaten::N,куаййв,nivaataq
2819,Schaufel::N,gåajvoe,nivaataq
2820,Schaufel::N,gåjvun,nivaataq
2821,Schaufel::N,goajvvo,nivaataq
2822,Schaufel::N,goaivu,nivaataq
2823,Schaufel::N,kuái'vu,nivaataq
2824,Schaufel::N,kuäivv,nivaataq
2825,Schaufel::N,куаййв,nivaataq
2826,Gabel::N,tjåagka,qilluaq
2827,Gabel::N,tjåagka,ajassaatit
2828,Gabel::N,gáffil,qilluaq
2829,Gabel::N,gáffil,ajassaatit
2830,Gabel::N,káffal,qilluaq
2831,Gabel::N,káffal,ajassaatit
2832,Gabel::N,kaahvâl,qilluaq
2833,Gabel::N,kaahvâl,ajassaatit
2834,Gabel::N,velkk,qilluaq
2835,Gabel::N,velkk,ajassaatit
2836,Gabel::N,а̄лльс,qilluaq
2837,Gabel::N,а̄лльс,ajassaatit
2838,Löffel::N,buste,alussaat
2839,Löffel::N,bassti,alussaat
2840,Löffel::N,baste,alussaat
2841,Löffel::N,pastem,alussaat
2842,Löffel::N,pâ´sttem,alussaat
2843,Löffel::N,пасьтэмь,alussaat
2844,Messer::N,nejpie,savik
2845,Messer::N,nijbbe,savik
2846,Messer::N,niibi,savik
2847,Messer::N,nijbe,savik
2848,Messer::N,nei´bb,savik
2849,Messer::N,ныййп,savik
2850,Nagel::N,spæjhkere,kukik
2851,Nagel::N,spiger,kukik
2852,Nagel::N,návlle,kukik
2853,Nagel::N,spiikkár,kukik
2854,Nagel::N,spijkkár,kukik
2855,Nagel::N,näu´ll,kukik
2856,Nagel::N,на̄ввьл,kukik
2857,Netz::N,viermie,anguffaseq
2858,Netz::N,viermme,anguffaseq
2859,Netz::N,næhtta,anguffaseq
2860,Netz::N,fierbmi,anguffaseq
2861,Netz::N,viermi,anguffaseq
2862,Netz::N,säi´mm,anguffaseq
2863,Netz::N,нӯжхьт,anguffaseq
2864,Haken::N,kruehkie,nissik
2865,Haken::N,kruehkie,qarsorsaq
2866,Haken::N,kruehkie,qarsorsartoq
2867,Haken::N,ruohkke,nissik
2868,Haken::N,ruohkke,qarsorsaq
2869,Haken::N,ruohkke,qarsorsartoq
2870,Haken::N,vagge,nissik
2871,Haken::N,vagge,qarsorsaq
2872,Haken::N,vagge,qarsorsartoq
2873,Haken::N,roahkki,nissik
2874,Haken::N,roahkki,qarsorsaq
2875,Haken::N,roahkki,qarsorsartoq
2876,Haken::N,faggi,nissik
2877,Haken::N,faggi,qarsorsaq
2878,Haken::N,faggi,qarsorsartoq
2879,Haken::N,kuák'ki,nissik
2880,Haken::N,kuák'ki,qarsorsaq
2881,Haken::N,kuák'ki,qarsorsartoq
2882,Haken::N,kuä´ǩ'ǩ,nissik
2883,Haken::N,kuä´ǩ'ǩ,qarsorsaq
2884,Haken::N,kuä´ǩ'ǩ,qarsorsartoq
2885,Haken::N,ва̄ӈӈк,nissik
2886,Haken::N,ва̄ӈӈк,qarsorsaq
2887,Haken::N,ва̄ӈӈк,qarsorsartoq
2888,Haken::N,куэххьк,nissik
2889,Haken::N,куэххьк,qarsorsaq
2890,Haken::N,куэххьк,qarsorsartoq
2891,Griff::N,rehpie,ipi
2892,Griff::N,taatje,ipi
2893,Griff::N,gavlla,ipi
2894,Griff::N,guottáldahka,ipi
2895,Griff::N,geavja,ipi
2896,Griff::N,novdâ,ipi
2897,Griff::N,nõđđ,ipi
2898,Griff::N,kå´ǧǧ,ipi
2899,Griff::N,нэ̄дт,ipi
2900,Schloss::N,laesie,illussaarsuaq
2901,Schloss::N,lássa,illussaarsuaq
2902,Schloss::N,lohkka,illussaarsuaq
2903,Schloss::N,lukkâ,illussaarsuaq
2904,Schloss::N,lokk,illussaarsuaq
2905,Schloss::N,ло̄ххк,illussaarsuaq
2906,Bild::N,guvvie,assiliaq
2907,Bild::N,gåvvå,assiliaq
2908,Bild::N,govva,assiliaq
2909,Bild::N,koṿe,assiliaq
2910,Bild::N,kartt,assiliaq
2911,Bild::N,картина,assiliaq
2912,Figur::N,guvvie,kisitsit
2913,Figur::N,gåvos,kisitsit
2914,Figur::N,figuvrra,kisitsit
2915,Figur::N,figuvra,kisitsit
2916,Figur::N,kovos,kisitsit
2917,Figur::N,kuâŋas,kisitsit
2918,Puppe::N,dåahka,inuusaq
2919,Puppe::N,dåhkko,inuusaq
2920,Puppe::N,doahkko,inuusaq
2921,Puppe::N,dohkká,inuusaq
2922,Puppe::N,duhkká,inuusaq
2923,Puppe::N,kuuhlaž,inuusaq
2924,Puppe::N,кукла,inuusaq
2925,Beutel::N,voessetje,
2926,Beutel::N,påvsså,
2927,Beutel::N,seahkaš,
2928,Beutel::N,bursa,
2929,Beutel::N,guhkkár,
2930,Beutel::N,čooṿâs,
2931,Beutel::N,siâk'k,
2932,Beutel::N,kå´ššel,
2933,Beutel::N,ве̄ҏҏц,
2934,Bündel::N,paantje,qilertaq
2935,Bündel::N,buduk,qilertaq
2936,Bündel::N,gurppe,qilertaq
2937,Bündel::N,gihppu,qilertaq
2938,Bündel::N,kiäs'tu,qilertaq
2939,Bündel::N,šnâpp,qilertaq
2940,Bündel::N,пуччк,qilertaq
2941,Tasche::N,veaskoe,pooqattaq
2942,Tasche::N,væssko,pooqattaq
2943,Tasche::N,lávkka,pooqattaq
2944,Tasche::N,lávka,pooqattaq
2945,Tasche::N,seahkka,pooqattaq
2946,Tasche::N,lavkkâ,pooqattaq
2947,Tasche::N,laukk,pooqattaq
2948,Tasche::N,суӎӎьк,pooqattaq
2949,Tasche::N,ло̄а̄ффк,pooqattaq
2950,Eimer::N,bæhtoe,
2951,Eimer::N,skiello,
2952,Eimer::N,skállu,
2953,Eimer::N,eebir,
2954,Eimer::N,skääll,
2955,Eimer::N,е̄мьперь,
2956,Deckel::N,luehkie,matu
2957,Deckel::N,låhkke,matu
2958,Deckel::N,lohkki,matu
2959,Deckel::N,lokke,matu
2960,Deckel::N,lå´ǩǩ,matu
2961,Deckel::N,ко̄а̄ххтнэсс,matu
2962,Geschirr::N,lihtie,anut
2963,Geschirr::N,lihte,anut
2964,Geschirr::N,lihtit,anut
2965,Geschirr::N,litte,anut
2966,Geschirr::N,kärldõk,anut
2967,Geschirr::N,ка̄ррь,anut
2968,Sack::N,voesse,
2969,Sack::N,vuossa,
2970,Sack::N,seahkka,
2971,Sack::N,sekkâ,
2972,Sack::N,siâk'k,
2973,Sack::N,ве̄ҏҏц,
2974,Tasse::N,guksie,tiitorfik
2975,Tasse::N,guksie,tiitorfiup ilorlia
2976,Tasse::N,gåhppå,tiitorfik
2977,Tasse::N,gåhppå,tiitorfiup ilorlia
2978,Tasse::N,gohppu,tiitorfik
2979,Tasse::N,gohppu,tiitorfiup ilorlia
2980,Tasse::N,pollo,tiitorfik
2981,Tasse::N,pollo,tiitorfiup ilorlia
2982,Tasse::N,kopp,tiitorfik
2983,Tasse::N,kopp,tiitorfiup ilorlia
2984,Tasse::N,на̄ххьп,tiitorfik
2985,Tasse::N,на̄ххьп,tiitorfiup ilorlia
2986,Topf::N,baetie,qoqqoq
2987,Topf::N,krovhte,qoqqoq
2988,Topf::N,rujtta,qoqqoq
2989,Topf::N,giebbme,qoqqoq
2990,Topf::N,báhti,qoqqoq
2991,Topf::N,gievdni,qoqqoq
2992,Topf::N,pääti,qoqqoq
2993,Topf::N,kruâitt,qoqqoq
2994,Topf::N,кӣммьн,qoqqoq
2995,Kessel::N,giebnie,uunnaavik
2996,Kessel::N,skallo,uunnaavik
2997,Kessel::N,giebbme,uunnaavik
2998,Kessel::N,gieđbmi,uunnaavik
2999,Kessel::N,kiem'ni,uunnaavik
3000,Kessel::N,ǩie´mnn,uunnaavik
3001,Kessel::N,кӣммьн,uunnaavik
3002,Essen::N,åesie,igaaq
3003,Essen::N,beapmoe,igaaq
3004,Essen::N,biebbmo,igaaq
3005,Essen::N,borramuš,igaaq
3006,Essen::N,purrâmâš,igaaq
3007,Essen::N,porrmõš,igaaq
3008,Essen::N,по̄ррмушш,igaaq
3009,Nahrung::N,beapmoe,neqissaq
3010,Nahrung::N,biebbmo,neqissaq
3011,Nahrung::N,biebmu,neqissaq
3012,Nahrung::N,purrâmâš,neqissaq
3013,Nahrung::N,porrmõš,neqissaq
3014,Nahrung::N,по̄ррмушш,neqissaq
3015,Speise::N,beapmoe,nerisassat
3016,Speise::N,biebbmo,nerisassat
3017,Speise::N,biebmu,nerisassat
3018,Speise::N,määlis,nerisassat
3019,Speise::N,aasâs,nerisassat
3020,Speise::N,porrmõš,nerisassat
3021,Speise::N,по̄ррмушш,nerisassat
3022,Fleisch::N,bearkoe,neqi
3023,Fleisch::N,oadtje,neqi
3024,Fleisch::N,bierggo,neqi
3025,Fleisch::N,biergu,neqi
3026,Fleisch::N,uáž'ži,neqi
3027,Fleisch::N,vuä´ǯ'ǯ,neqi
3028,Fleisch::N,вуэннч,neqi
3029,Getreide::N,gernie,maannineq
3030,Getreide::N,gårnne,maannineq
3031,Getreide::N,gordni,maannineq
3032,Getreide::N,valje,maannineq
3033,Getreide::N,ле̄ййп,maannineq
3034,Brei::N,kraavhtse,
3035,Brei::N,ráktsa,
3036,Brei::N,buvru,
3037,Brei::N,suoḥâd,
3038,Brei::N,hutt,
3039,Brei::N,уххт,
3040,Brot::N,gaahkoe,iffit
3041,Brot::N,gaahkoe,iffiaq
3042,Brot::N,lájbbe,iffit
3043,Brot::N,lájbbe,iffiaq
3044,Brot::N,stummpa,iffit
3045,Brot::N,stummpa,iffiaq
3046,Brot::N,láibi,iffit
3047,Brot::N,láibi,iffiaq
3048,Brot::N,gáhkku,iffit
3049,Brot::N,gáhkku,iffiaq
3050,Brot::N,leibi,iffit
3051,Brot::N,leibi,iffiaq
3052,Brot::N,lei´bb,iffit
3053,Brot::N,lei´bb,iffiaq
3054,Brot::N,ле̄ййп,iffit
3055,Brot::N,ле̄ййп,iffiaq
3056,Scheibe::N,snaejrie,igalaassiaq
3057,Scheibe::N,sárdde,igalaassiaq
3058,Scheibe::N,vajahas,igalaassiaq
3059,Scheibe::N,časkkis,igalaassiaq
3060,Scheibe::N,ča'skes,igalaassiaq
3061,Scheibe::N,ku´sǩǩ,igalaassiaq
3062,Scheibe::N,кусськ,igalaassiaq
3063,Fett::N,buejtie,tarnutissaq
3064,Fett::N,buejtie,tarnutissiaq
3065,Fett::N,vuodja,tarnutissaq
3066,Fett::N,vuodja,tarnutissiaq
3067,Fett::N,buoidi,tarnutissaq
3068,Fett::N,buoidi,tarnutissiaq
3069,Fett::N,pyei'di,tarnutissaq
3070,Fett::N,pyei'di,tarnutissiaq
3071,Fett::N,puõi´dd,tarnutissaq
3072,Fett::N,puõi´dd,tarnutissiaq
3073,Fett::N,пуййт,tarnutissaq
3074,Fett::N,пуййт,tarnutissiaq
3075,Butter::N,voeje,punneq
3076,Butter::N,vuodja,punneq
3077,Butter::N,vuodja,punneq
3078,Butter::N,vuojâ,punneq
3079,Butter::N,vuõjj,punneq
3080,Butter::N,вӯйй,punneq
3081,Öl::N,ålja,uulia
3082,Öl::N,ulljo,uulia
3083,Öl::N,oalljo,uulia
3084,Öl::N,olju,uulia
3085,Öl::N,oljo,uulia
3086,Öl::N,vuõjj,uulia
3087,Öl::N,вӯйй,uulia
3088,Salz::N,saelhtie,taratsut
3089,Salz::N,sállte,taratsut
3090,Salz::N,sálti,taratsut
3091,Salz::N,sältti,taratsut
3092,Salz::N,sä´ltt,taratsut
3093,Salz::N,сӯлль,taratsut
3094,Suppe::N,joptse,qajoq
3095,Suppe::N,jupptsa,qajoq
3096,Suppe::N,málli,qajoq
3097,Suppe::N,määḷi,qajoq
3098,Suppe::N,lieṃâ,qajoq
3099,Suppe::N,liõmm,qajoq
3100,Suppe::N,лӣмм,qajoq
3101,Honig::N,hååneske,tungusunnitsuut
3102,Honig::N,meda,tungusunnitsuut
3103,Honig::N,miehta,tungusunnitsuut
3104,Honig::N,mietâ,tungusunnitsuut
3105,Honig::N,miõtt,tungusunnitsuut
3106,Honig::N,мӣдт,tungusunnitsuut
3107,Milch::N,mielhkie,immuk
3108,Milch::N,mielkke,immuk
3109,Milch::N,mielki,immuk
3110,Milch::N,miel'kki,immuk
3111,Milch::N,mie´lǩǩ,immuk
3112,Milch::N,ма̄ййт,immuk
3113,Tee::N,löövje,tii
3114,Tee::N,löövje,teeq
3115,Tee::N,tedja,tii
3116,Tee::N,tedja,teeq
3117,Tee::N,deadju,tii
3118,Tee::N,deadju,teeq
3119,Tee::N,čee,tii
3120,Tee::N,čee,teeq
3121,Tee::N,teej̣â,tii
3122,Tee::N,teej̣â,teeq
3123,Tee::N,čee,tii
3124,Tee::N,čee,teeq
3125,Tee::N,чайй,tii
3126,Tee::N,чайй,teeq
3127,Leder::N,hovre,
3128,Leder::N,sassne,
3129,Leder::N,náhkki,
3130,Leder::N,leaira,
3131,Leder::N,čevđi,
3132,Leder::N,čåu´dd,
3133,Leder::N,на̄ххьк,
3134,Wolle::N,ålloe,nuersagassiaq
3135,Wolle::N,hullo,nuersagassiaq
3136,Wolle::N,ullu,nuersagassiaq
3137,Wolle::N,ullo,nuersagassiaq
3138,Wolle::N,oll,nuersagassiaq
3139,Wolle::N,улл,nuersagassiaq
3140,Stoff::N,tyjje,milliaq
3141,Stoff::N,tyjje,qarlissiaq
3142,Stoff::N,gápptás,milliaq
3143,Stoff::N,gápptás,qarlissiaq
3144,Stoff::N,stoaffa,milliaq
3145,Stoff::N,stoaffa,qarlissiaq
3146,Stoff::N,ávnnas,milliaq
3147,Stoff::N,ávnnas,qarlissiaq
3148,Stoff::N,käägus,milliaq
3149,Stoff::N,käägus,qarlissiaq
3150,Stoff::N,aaunâs,milliaq
3151,Stoff::N,aaunâs,qarlissiaq
3152,Stoff::N,лыййн,milliaq
3153,Stoff::N,лыййн,qarlissiaq
3154,Nadel::N,naaloe,meqqut
3155,Nadel::N,nállo,meqqut
3156,Nadel::N,nállu,meqqut
3157,Nadel::N,nááḷu,meqqut
3158,Nadel::N,neu´ll,meqqut
3159,Nadel::N,нӣввьл,meqqut
3160,Faden::N,laejkie,ujalussiaq
3161,Faden::N,hárppo,ujalussiaq
3162,Faden::N,árpu,ujalussiaq
3163,Faden::N,läigi,ujalussiaq
3164,Faden::N,lääi´j,ujalussiaq
3165,Faden::N,сӯнн,ujalussiaq
3166,Knopf::N,balhka,attat
3167,Knopf::N,boallo,attat
3168,Knopf::N,boallu,attat
3169,Knopf::N,puál'lu,attat
3170,Knopf::N,puäll,attat
3171,Knopf::N,пуалл,attat
3172,Knoten::N,tjoelme,akeroq
3173,Knoten::N,tjoelme,qilerneq
3174,Knoten::N,tjuolmma,akeroq
3175,Knoten::N,tjuolmma,qilerneq
3176,Knoten::N,čuolbma,akeroq
3177,Knoten::N,čuolbma,qilerneq
3178,Knoten::N,čuol'mâ,akeroq
3179,Knoten::N,čuol'mâ,qilerneq
3180,Knoten::N,čuõlmm,akeroq
3181,Knoten::N,čuõlmm,qilerneq
3182,Knoten::N,чӯллм,akeroq
3183,Knoten::N,чӯллм,qilerneq
3184,Farbe::N,klaerie,qalipaat
3185,Farbe::N,ivnne,qalipaat
3186,Farbe::N,bájnno,qalipaat
3187,Farbe::N,mola,qalipaat
3188,Farbe::N,fearga,qalipaat
3189,Farbe::N,maalâ,qalipaat
3190,Farbe::N,páinu,qalipaat
3191,Farbe::N,kälkk,qalipaat
3192,Farbe::N,по̄а̄ййн,qalipaat
3193,Kleidung::N,tyjje,atisat
3194,Kleidung::N,tyjje,annoraaq
3195,Kleidung::N,gárvvo,atisat
3196,Kleidung::N,gárvvo,annoraaq
3197,Kleidung::N,bivttas,atisat
3198,Kleidung::N,bivttas,annoraaq
3199,Kleidung::N,piivtâs,atisat
3200,Kleidung::N,piivtâs,annoraaq
3201,Kleidung::N,pivoh,atisat
3202,Kleidung::N,pivoh,annoraaq
3203,Kleidung::N,piiutâs,atisat
3204,Kleidung::N,piiutâs,annoraaq
3205,Kleidung::N,о̄а̄з,atisat
3206,Kleidung::N,о̄а̄з,annoraaq
3207,Hemd::N,sjåarhtoe,ilupaaq
3208,Hemd::N,skirtto,ilupaaq
3209,Hemd::N,báidi,ilupaaq
3210,Hemd::N,päiđi,ilupaaq
3211,Hemd::N,päidd,ilupaaq
3212,Hemd::N,па̄ййт,ilupaaq
3213,Kragen::N,döörhke,qungasiinnaq
3214,Kragen::N,tjiebet,qungasiinnaq
3215,Kragen::N,tjehpuris,qungasiinnaq
3216,Kragen::N,čeabet,qungasiinnaq
3217,Kragen::N,kráva,qungasiinnaq
3218,Kragen::N,siä'pulâs,qungasiinnaq
3219,Kragen::N,seäp'plõs,qungasiinnaq
3220,Kragen::N,ко̄а̄влас,qungasiinnaq
3221,Ärmel::N,sissie,aaq
3222,Ärmel::N,sasse,aaq
3223,Ärmel::N,soadji,aaq
3224,Ärmel::N,suájá,aaq
3225,Ärmel::N,suäjj,aaq
3226,Ärmel::N,суэйй,aaq
3227,Hose::N,måvhka,qarliit
3228,Hose::N,båkså,qarliit
3229,Hose::N,buvssat,qarliit
3230,Hose::N,puuvsah,qarliit
3231,Hose::N,puus,qarliit
3232,Hose::N,пукс,qarliit
3233,Hose::N,ко̄а̄дтӭ,qarliit
3234,Gürtel::N,juvvie,qiterut
3235,Gürtel::N,juvvie,unngersaq
3236,Gürtel::N,beelhte,qiterut
3237,Gürtel::N,beelhte,unngersaq
3238,Gürtel::N,avve,qiterut
3239,Gürtel::N,avve,unngersaq
3240,Gürtel::N,getsam,qiterut
3241,Gürtel::N,getsam,unngersaq
3242,Gürtel::N,boagán,qiterut
3243,Gürtel::N,boagán,unngersaq
3244,Gürtel::N,pooṿij,qiterut
3245,Gürtel::N,pooṿij,unngersaq
3246,Gürtel::N,puäǥǥanj,qiterut
3247,Gürtel::N,puäǥǥanj,unngersaq
3248,Gürtel::N,эвв,qiterut
3249,Gürtel::N,эвв,unngersaq
3250,Mütze::N,tjohpe,nasaq
3251,Mütze::N,gahper,nasaq
3252,Mütze::N,gahpir,nasaq
3253,Mütze::N,kappeer,nasaq
3254,Mütze::N,keä´p'per,nasaq
3255,Mütze::N,кабперь,nasaq
3256,Schuh::N,gaamege,skuu
3257,Schuh::N,gaamege,ikernuk
3258,Schuh::N,gaamege,ateraasaq
3259,Schuh::N,gáma,skuu
3260,Schuh::N,gáma,ikernuk
3261,Schuh::N,gáma,ateraasaq
3262,Schuh::N,skuovva,skuu
3263,Schuh::N,skuovva,ikernuk
3264,Schuh::N,skuovva,ateraasaq
3265,Schuh::N,gáma,skuu
3266,Schuh::N,gáma,ikernuk
3267,Schuh::N,gáma,ateraasaq
3268,Schuh::N,kaamâ,skuu
3269,Schuh::N,kaamâ,ikernuk
3270,Schuh::N,kaamâ,ateraasaq
3271,Schuh::N,kaammi,skuu
3272,Schuh::N,kaammi,ikernuk
3273,Schuh::N,kaammi,ateraasaq
3274,Schuh::N,камаша,skuu
3275,Schuh::N,камаша,ikernuk
3276,Schuh::N,камаша,ateraasaq
3277,Stiefel::N,steeblege,kamik
3278,Stiefel::N,stiebil,kamik
3279,Stiefel::N,sáhpis,kamik
3280,Stiefel::N,sáppat,kamik
3281,Stiefel::N,steevvil,kamik
3282,Stiefel::N,sa´ppi,kamik
3283,Stiefel::N,са̄ххпе,kamik
3284,Ring::N,rïngke,assammiu
3285,Ring::N,suormas,assammiu
3286,Ring::N,suorpmas,assammiu
3287,Ring::N,suormâs,assammiu
3288,Ring::N,suõrmâs,assammiu
3289,Ring::N,сӯрмас,assammiu
3290,Band::N,baante,qilerutissiaq
3291,Band::N,bádde,qilerutissiaq
3292,Band::N,báddi,qilerutissiaq
3293,Band::N,päddi,qilerutissiaq
3294,Band::N,liântt,qilerutissiaq
3295,Band::N,källre´ppiǩ,qilerutissiaq
3296,Band::N,ля̄ӊӊт,qilerutissiaq
