,Concept_ID,bn,os
1235,denken::V,ভাবা,ӕнхъӕлын
1236,denken::V,ভাবা,хъуыды кӕнын
1237,glauben::V,বিশ্বাস করা,уырнын
1238,bemerken::V,লক্ষ্য করা,фенын
1239,erkennen::V,চিনিতে পারা,базонын
1240,begreifen::V,উপলব্ধি করা,ӕмбарын
1241,begreifen::V,উপলব্ধি করা,бамбарын
1242,verstehen::V,উপলব্ধি করা,
1243,lernen::V,শেখা,ахуыр кӕнын
1244,wissen::V,জানা,зонын
1245,sich erinnern an::V,মনে করা,зæрдыл æрлæууын
1246,sich erinnern an::V,মনে করা,æрымысын
1247,sich erinnern an::V,মনে করা,æрбаймысын
1248,sich erinnern an::V,মনে করা,æрхъуыды кæнын
1249,vergessen::V,বিস্মৃত হওয়া,ферох кæнын
1250,vergessen::V,বিস্মৃত হওয়া,айрох кæнын
1251,messen::V,মাপা,барын
1252,zählen::V,গণনা করা,нымайын
1253,rechnen::V,হিসাব করা,хынцын
1254,lesen::V,পাঠ করা,кӕсын
1255,lesen::V,পাঠ করা,фӕрсын
1256,malen::V,আঁকা,ныв кӕнын
1257,zeichnen::V,ছকা,ныв кӕнын
1258,schreiben::V,লেখা,фыссын
1259,besitzen::V,অধিকার করা,хицау уын
1260,kaufen::V,ক্রয় করা,балхӕнын
1261,verkaufen::V,বেচা,уӕй кӕнын
1262,bezahlen::V,প্রদান করা,бафидын
1263,zahlen::V,প্রদান করা,фидын
1264,beherrschen::V,শাসন করা,æлдариуæг кæнын
1265,ertragen::V,বহন করা,бавзарын
1266,lärmen::V,,хъæлæба кæнын
